Date,blockchain/utxo_count
2012-02-23,1358646.0
2012-02-24,1361307.0
2012-02-25,1364259.0
2012-02-26,1366726.0
2012-02-27,1369751.0
2012-02-28,1373292.0
2012-02-29,1377164.0
2012-03-01,1377472.0
2012-03-02,1379419.0
2012-03-03,1382699.0
2012-03-04,1387511.0
2012-03-05,1390042.0
2012-03-06,1391856.0
2012-03-07,1396112.0
2012-03-08,1400096.0
2012-03-09,1403650.0
2012-03-10,1403908.0
2012-03-11,1406272.0
2012-03-12,1410214.0
2012-03-13,1410064.0
2012-03-14,1410736.0
2012-03-15,1412551.0
2012-03-16,1416350.0
2012-03-17,1420042.0
2012-03-18,1423665.0
2012-03-19,1425729.0
2012-03-20,1428118.0
2012-03-21,1432202.0
2012-03-22,1435813.0
2012-03-23,1438807.0
2012-03-24,1443091.0
2012-03-25,1445505.0
2012-03-26,1447320.0
2012-03-27,1450934.0
2012-03-28,1454435.0
2012-03-29,1457440.0
2012-03-30,1461222.0
2012-03-31,1464622.0
2012-04-01,1467533.0
2012-04-02,1468581.0
2012-04-03,1469462.0
2012-04-04,1472046.0
2012-04-05,1472094.0
2012-04-06,1471867.0
2012-04-07,1474783.0
2012-04-08,1478297.0
2012-04-09,1481117.0
2012-04-10,1484979.0
2012-04-11,1486903.0
2012-04-12,1489311.0
2012-04-13,1492490.0
2012-04-14,1496299.0
2012-04-15,1499349.0
2012-04-16,1501655.0
2012-04-17,1502280.0
2012-04-18,1502641.0
2012-04-19,1504227.0
2012-04-20,1503571.0
2012-04-21,1504983.0
2012-04-22,1507070.0
2012-04-23,1509178.0
2012-04-24,1512471.0
2012-04-25,1515520.0
2012-04-26,1520037.0
2012-04-27,1522299.0
2012-04-28,1525826.0
2012-04-29,1529495.0
2012-04-30,1532914.0
2012-05-01,1535985.0
2012-05-02,1537367.0
2012-05-03,1541807.0
2012-05-04,1545570.0
2012-05-05,1549636.0
2012-05-06,1549402.0
2012-05-07,1552755.0
2012-05-08,1557019.0
2012-05-09,1558450.0
2012-05-10,1559619.0
2012-05-11,1561617.0
2012-05-12,1563927.0
2012-05-13,1567322.0
2012-05-14,1570514.0
2012-05-15,1572599.0
2012-05-16,1572970.0
2012-05-17,1575535.0
2012-05-18,1578356.0
2012-05-19,1581770.0
2012-05-20,1585866.0
2012-05-21,1590194.0
2012-05-22,1593432.0
2012-05-23,1597046.0
2012-05-24,1600895.0
2012-05-25,1604910.0
2012-05-26,1608063.0
2012-05-27,1611108.0
2012-05-28,1613688.0
2012-05-29,1615995.0
2012-05-30,1619006.0
2012-05-31,1622346.0
2012-06-01,1625711.0
2012-06-02,1629256.0
2012-06-03,1633726.0
2012-06-04,1634837.0
2012-06-05,1640222.0
2012-06-06,1642461.0
2012-06-07,1644398.0
2012-06-08,1646120.0
2012-06-09,1649058.0
2012-06-10,1655591.0
2012-06-11,1660349.0
2012-06-12,1662701.0
2012-06-13,1671134.0
2012-06-14,1674814.0
2012-06-15,1677987.0
2012-06-16,1679361.0
2012-06-17,1691526.0
2012-06-18,1695038.0
2012-06-19,1697594.0
2012-06-20,1704053.0
2012-06-21,1708340.0
2012-06-22,1711025.0
2012-06-23,1715427.0
2012-06-24,1717670.0
2012-06-25,1722335.0
2012-06-26,1729818.0
2012-06-27,1737419.0
2012-06-28,1742230.0
2012-06-29,1748880.0
2012-06-30,1754991.0
2012-07-01,1760183.0
2012-07-02,1766667.0
2012-07-03,1773119.0
2012-07-04,1779633.0
2012-07-05,1784344.0
2012-07-06,1789034.0
2012-07-07,1793723.0
2012-07-08,1798000.0
2012-07-09,1803439.0
2012-07-10,1808146.0
2012-07-11,1812770.0
2012-07-12,1815140.0
2012-07-13,1817511.0
2012-07-14,1821578.0
2012-07-15,1825568.0
2012-07-16,1828226.0
2012-07-17,1830209.0
2012-07-18,1829640.0
2012-07-19,1830224.0
2012-07-20,1836823.0
2012-07-21,1843387.0
2012-07-22,1852116.0
2012-07-23,1857792.0
2012-07-24,1862705.0
2012-07-25,1871710.0
2012-07-26,1877384.0
2012-07-27,1885842.0
2012-07-28,1898406.0
2012-07-29,1904640.0
2012-07-30,1903841.0
2012-07-31,1907671.0
2012-08-01,1911860.0
2012-08-02,1915982.0
2012-08-03,1921927.0
2012-08-04,1926540.0
2012-08-05,1933455.0
2012-08-06,1942344.0
2012-08-07,1953259.0
2012-08-08,1961907.0
2012-08-09,1964847.0
2012-08-10,1974707.0
2012-08-11,1985288.0
2012-08-12,1999331.0
2012-08-13,2019946.0
2012-08-14,2029000.0
2012-08-15,2036246.0
2012-08-16,2040182.0
2012-08-17,2042335.0
2012-08-18,2048472.0
2012-08-19,2038696.0
2012-08-20,2041419.0
2012-08-21,2053919.0
2012-08-22,2061699.0
2012-08-23,2073659.0
2012-08-24,2083549.0
2012-08-25,2091673.0
2012-08-26,2098755.0
2012-08-27,2105376.0
2012-08-28,2116955.0
2012-08-29,2127361.0
2012-08-30,2132708.0
2012-08-31,2142118.0
2012-09-01,2152293.0
2012-09-02,2161991.0
2012-09-03,2167736.0
2012-09-04,2172927.0
2012-09-05,2177271.0
2012-09-06,2185031.0
2012-09-07,2191528.0
2012-09-08,2198210.0
2012-09-09,2207811.0
2012-09-10,2215998.0
2012-09-11,2227948.0
2012-09-12,2239059.0
2012-09-13,2246037.0
2012-09-14,2255807.0
2012-09-15,2263825.0
2012-09-16,2270918.0
2012-09-17,2277752.0
2012-09-18,2287942.0
2012-09-19,2297924.0
2012-09-20,2310678.0
2012-09-21,2317799.0
2012-09-22,2318475.0
2012-09-23,2329110.0
2012-09-24,2336072.0
2012-09-25,2349036.0
2012-09-26,2356400.0
2012-09-27,2367710.0
2012-09-28,2379931.0
2012-09-29,2387613.0
2012-09-30,2396231.0
2012-10-01,2415366.0
2012-10-02,2416721.0
2012-10-03,2414497.0
2012-10-04,2415256.0
2012-10-05,2427459.0
2012-10-06,2433290.0
2012-10-07,2444830.0
2012-10-08,2459636.0
2012-10-09,2470950.0
2012-10-10,2484131.0
2012-10-11,2495676.0
2012-10-12,2511521.0
2012-10-13,2523252.0
2012-10-14,2536585.0
2012-10-15,2547537.0
2012-10-16,2560552.0
2012-10-17,2571536.0
2012-10-18,2579320.0
2012-10-19,2584069.0
2012-10-20,2593505.0
2012-10-21,2608016.0
2012-10-22,2622025.0
2012-10-23,2628926.0
2012-10-24,2643229.0
2012-10-25,2647417.0
2012-10-26,2655032.0
2012-10-27,2662175.0
2012-10-28,2669593.0
2012-10-29,2671058.0
2012-10-30,2681684.0
2012-10-31,2687868.0
2012-11-01,2695566.0
2012-11-02,2706052.0
2012-11-03,2717152.0
2012-11-04,2721629.0
2012-11-05,2729187.0
2012-11-06,2738587.0
2012-11-07,2746878.0
2012-11-08,2757188.0
2012-11-09,2768678.0
2012-11-10,2773776.0
2012-11-11,2785265.0
2012-11-12,2793387.0
2012-11-13,2799611.0
2012-11-14,2809020.0
2012-11-15,2820436.0
2012-11-16,2827127.0
2012-11-17,2872441.0
2012-11-18,2881815.0
2012-11-19,2889956.0
2012-11-20,2900142.0
2012-11-21,2904345.0
2012-11-22,2914809.0
2012-11-23,2921906.0
2012-11-24,2932238.0
2012-11-25,2938790.0
2012-11-26,2945576.0
2012-11-27,2951117.0
2012-11-28,2960891.0
2012-11-29,2966695.0
2012-11-30,2977478.0
2012-12-01,2985346.0
2012-12-02,2992951.0
2012-12-03,2997788.0
2012-12-04,3001643.0
2012-12-05,3002780.0
2012-12-06,3008867.0
2012-12-07,3013341.0
2012-12-08,3022886.0
2012-12-09,3026011.0
2012-12-10,3040044.0
2012-12-11,3057443.0
2012-12-12,3064116.0
2012-12-13,3063432.0
2012-12-14,3070668.0
2012-12-15,3078479.0
2012-12-16,3089406.0
2012-12-17,3104143.0
2012-12-18,3124067.0
2012-12-19,3132722.0
2012-12-20,3136928.0
2012-12-21,3141236.0
2012-12-22,3157142.0
2012-12-23,3167383.0
2012-12-24,3167940.0
2012-12-25,3179987.0
2012-12-26,3179290.0
2012-12-27,3186332.0
2012-12-28,3199357.0
2012-12-29,3207664.0
2012-12-30,3225232.0
2012-12-31,3235029.0
2013-01-01,3247297.0
2013-01-02,3262506.0
2013-01-03,3277036.0
2013-01-04,3287340.0
2013-01-05,3303604.0
2013-01-06,3317905.0
2013-01-07,3331008.0
2013-01-08,3326020.0
2013-01-09,3333935.0
2013-01-10,3341689.0
2013-01-11,3356778.0
2013-01-12,3368196.0
2013-01-13,3374752.0
2013-01-14,3380925.0
2013-01-15,3397700.0
2013-01-16,3406170.0
2013-01-17,3410137.0
2013-01-18,3417001.0
2013-01-19,3427616.0
2013-01-20,3437074.0
2013-01-21,3441722.0
2013-01-22,3442867.0
2013-01-23,3451448.0
2013-01-24,3445175.0
2013-01-25,3451176.0
2013-01-26,3459230.0
2013-01-27,3472010.0
2013-01-28,3483218.0
2013-01-29,3488954.0
2013-01-30,3494459.0
2013-01-31,3502664.0
2013-02-01,3515867.0
2013-02-02,3523081.0
2013-02-03,3531770.0
2013-02-04,3539418.0
2013-02-05,3550661.0
2013-02-06,3562132.0
2013-02-07,3572546.0
2013-02-08,3581374.0
2013-02-09,3591932.0
2013-02-10,3602463.0
2013-02-11,3610050.0
2013-02-12,3615181.0
2013-02-13,3621918.0
2013-02-14,3624099.0
2013-02-15,3628599.0
2013-02-16,3641947.0
2013-02-17,3652282.0
2013-02-18,3663625.0
2013-02-19,3670778.0
2013-02-20,3675007.0
2013-02-21,3685214.0
2013-02-22,3696837.0
2013-02-23,3705127.0
2013-02-24,3717407.0
2013-02-25,3728507.0
2013-02-26,3739082.0
2013-02-27,3751444.0
2013-02-28,3764023.0
2013-03-01,3776268.0
2013-03-02,3783753.0
2013-03-03,3794200.0
2013-03-04,3803947.0
2013-03-05,3806616.0
2013-03-06,3807086.0
2013-03-07,3806451.0
2013-03-08,3814559.0
2013-03-09,3817585.0
2013-03-10,3835124.0
2013-03-11,3846650.0
2013-03-12,3853276.0
2013-03-13,3867766.0
2013-03-14,3883393.0
2013-03-15,3910390.0
2013-03-16,3933354.0
2013-03-17,3945777.0
2013-03-18,3956976.0
2013-03-19,3962849.0
2013-03-20,3975852.0
2013-03-21,3983582.0
2013-03-22,3995549.0
2013-03-23,4005030.0
2013-03-24,4022879.0
2013-03-25,4034768.0
2013-03-26,4055271.0
2013-03-27,4072572.0
2013-03-28,4077029.0
2013-03-29,4091781.0
2013-03-30,4081963.0
2013-03-31,4083917.0
2013-04-01,4104355.0
2013-04-02,4132347.0
2013-04-03,4165027.0
2013-04-04,4192191.0
2013-04-05,4217619.0
2013-04-06,4248712.0
2013-04-07,4276065.0
2013-04-08,4321535.0
2013-04-09,4341902.0
2013-04-10,4358553.0
2013-04-11,4380045.0
2013-04-12,4407102.0
2013-04-13,4437752.0
2013-04-14,4468125.0
2013-04-15,4520189.0
2013-04-16,4553040.0
2013-04-17,4600208.0
2013-04-18,4623327.0
2013-04-19,4661507.0
2013-04-20,4688455.0
2013-04-21,4718536.0
2013-04-22,4771090.0
2013-04-23,4803266.0
2013-04-24,4833016.0
2013-04-25,4868505.0
2013-04-26,4906016.0
2013-04-27,4942419.0
2013-04-28,5024589.0
2013-04-29,5074311.0
2013-04-30,5094581.0
2013-05-01,5128079.0
2013-05-02,5164390.0
2013-05-03,5193276.0
2013-05-04,5253303.0
2013-05-05,5290856.0
2013-05-06,5334353.0
2013-05-07,5396837.0
2013-05-08,5463909.0
2013-05-09,5500826.0
2013-05-10,5556621.0
2013-05-11,5589790.0
2013-05-12,5630985.0
2013-05-13,5678099.0
2013-05-14,5717203.0
2013-05-15,5754847.0
2013-05-16,5816204.0
2013-05-17,5836871.0
2013-05-18,5851896.0
2013-05-19,5877390.0
2013-05-20,5923661.0
2013-05-21,5956183.0
2013-05-22,5985369.0
2013-05-23,6007674.0
2013-05-24,6029866.0
2013-05-25,6045071.0
2013-05-26,6064376.0
2013-05-27,6090482.0
2013-05-28,6109090.0
2013-05-29,6126737.0
2013-05-30,6145483.0
2013-05-31,6161596.0
2013-06-01,6174754.0
2013-06-02,6191452.0
2013-06-03,6205505.0
2013-06-04,6219249.0
2013-06-05,6249641.0
2013-06-06,6261258.0
2013-06-07,6269392.0
2013-06-08,6280357.0
2013-06-09,6287247.0
2013-06-10,6298739.0
2013-06-11,6319512.0
2013-06-12,6334325.0
2013-06-13,6347998.0
2013-06-14,6355166.0
2013-06-15,6359147.0
2013-06-16,6364624.0
2013-06-17,6375298.0
2013-06-18,6380338.0
2013-06-19,6390786.0
2013-06-20,6393366.0
2013-06-21,6397085.0
2013-06-22,6406033.0
2013-06-23,6411274.0
2013-06-24,6419822.0
2013-06-25,6426253.0
2013-06-26,6437736.0
2013-06-27,6445214.0
2013-06-28,6452164.0
2013-06-29,6471229.0
2013-06-30,6480491.0
2013-07-01,6489625.0
2013-07-02,6496789.0
2013-07-03,6509593.0
2013-07-04,6517043.0
2013-07-05,6527008.0
2013-07-06,6529566.0
2013-07-07,6539902.0
2013-07-08,6546794.0
2013-07-09,6553207.0
2013-07-10,6575330.0
2013-07-11,6592894.0
2013-07-12,6610695.0
2013-07-13,6619054.0
2013-07-14,6629631.0
2013-07-15,6639037.0
2013-07-16,6649929.0
2013-07-17,6658637.0
2013-07-18,6665901.0
2013-07-19,6676826.0
2013-07-20,6688998.0
2013-07-21,6696474.0
2013-07-22,6703810.0
2013-07-23,6714814.0
2013-07-24,6725848.0
2013-07-25,6727517.0
2013-07-26,6733582.0
2013-07-27,6738438.0
2013-07-28,6743417.0
2013-07-29,6748300.0
2013-07-30,6753049.0
2013-07-31,6752397.0
2013-08-01,6792500.0
2013-08-02,6800686.0
2013-08-03,6801460.0
2013-08-04,6801196.0
2013-08-05,6809665.0
2013-08-06,6816554.0
2013-08-07,6829220.0
2013-08-08,6834057.0
2013-08-09,6841504.0
2013-08-10,6849691.0
2013-08-11,6853839.0
2013-08-12,6848879.0
2013-08-13,6837443.0
2013-08-14,6832662.0
2013-08-15,6839242.0
2013-08-16,6843606.0
2013-08-17,6850426.0
2013-08-18,6857766.0
2013-08-19,6864437.0
2013-08-20,6868840.0
2013-08-21,6873542.0
2013-08-22,6884962.0
2013-08-23,6883226.0
2013-08-24,6886300.0
2013-08-25,6881436.0
2013-08-26,6887165.0
2013-08-27,6881269.0
2013-08-28,6891756.0
2013-08-29,6904127.0
2013-08-30,6909633.0
2013-08-31,6935312.0
2013-09-01,6945470.0
2013-09-02,6955619.0
2013-09-03,6949879.0
2013-09-04,6953689.0
2013-09-05,6965974.0
2013-09-06,6974325.0
2013-09-07,6984975.0
2013-09-08,6990558.0
2013-09-09,6998158.0
2013-09-10,7003551.0
2013-09-11,7015988.0
2013-09-12,7023505.0
2013-09-13,7035134.0
2013-09-14,7043977.0
2013-09-15,7044106.0
2013-09-16,7041966.0
2013-09-17,7049058.0
2013-09-18,7055974.0
2013-09-19,7069183.0
2013-09-20,7083484.0
2013-09-21,7095218.0
2013-09-22,7107218.0
2013-09-23,7118586.0
2013-09-24,7130166.0
2013-09-25,7146200.0
2013-09-26,7152008.0
2013-09-27,7160283.0
2013-09-28,7166440.0
2013-09-29,7173786.0
2013-09-30,7184380.0
2013-10-01,7200084.0
2013-10-02,7194569.0
2013-10-03,7197262.0
2013-10-04,7212927.0
2013-10-05,7224651.0
2013-10-06,7226900.0
2013-10-07,7229190.0
2013-10-08,7249356.0
2013-10-09,7256954.0
2013-10-10,7267737.0
2013-10-11,7277481.0
2013-10-12,7285679.0
2013-10-13,7294401.0
2013-10-14,7297639.0
2013-10-15,7304051.0
2013-10-16,7314179.0
2013-10-17,7321766.0
2013-10-18,7326480.0
2013-10-19,7322633.0
2013-10-20,7332254.0
2013-10-21,7339134.0
2013-10-22,7345040.0
2013-10-23,7343896.0
2013-10-24,7333238.0
2013-10-25,7332400.0
2013-10-26,7338293.0
2013-10-27,7346243.0
2013-10-28,7354009.0
2013-10-29,7363361.0
2013-10-30,7372630.0
2013-10-31,7382919.0
2013-11-01,7392142.0
2013-11-02,7391308.0
2013-11-03,7392753.0
2013-11-04,7398010.0
2013-11-05,7400110.0
2013-11-06,7390088.0
2013-11-07,7384328.0
2013-11-08,7381684.0
2013-11-09,7382768.0
2013-11-10,7387783.0
2013-11-11,7397243.0
2013-11-12,7415858.0
2013-11-13,7425841.0
2013-11-14,7439466.0
2013-11-15,7457505.0
2013-11-16,7480826.0
2013-11-17,7489400.0
2013-11-18,7492102.0
2013-11-19,7469871.0
2013-11-20,7478530.0
2013-11-21,7449089.0
2013-11-22,7459977.0
2013-11-23,7472850.0
2013-11-24,7476907.0
2013-11-25,7497518.0
2013-11-26,7514632.0
2013-11-27,7520546.0
2013-11-28,7540674.0
2013-11-29,7547641.0
2013-11-30,7572209.0
2013-12-01,7570080.0
2013-12-02,7586040.0
2013-12-03,7607453.0
2013-12-04,7619122.0
2013-12-05,7632225.0
2013-12-06,7658246.0
2013-12-07,7681731.0
2013-12-08,7705024.0
2013-12-09,7742521.0
2013-12-10,7737649.0
2013-12-11,7759186.0
2013-12-12,7781563.0
2013-12-13,7802507.0
2013-12-14,7786251.0
2013-12-15,7779030.0
2013-12-16,7804114.0
2013-12-17,7824097.0
2013-12-18,7833557.0
2013-12-19,7858809.0
2013-12-20,7864685.0
2013-12-21,7884784.0
2013-12-22,7898054.0
2013-12-23,7943064.0
2013-12-24,7965322.0
2013-12-25,7987208.0
2013-12-26,7990325.0
2013-12-27,8015455.0
2013-12-28,8021343.0
2013-12-29,8015787.0
2013-12-30,8052739.0
2013-12-31,8066222.0
2014-01-01,8090764.0
2014-01-02,8104952.0
2014-01-03,8117228.0
2014-01-04,8130456.0
2014-01-05,8132648.0
2014-01-06,8147000.0
2014-01-07,8167951.0
2014-01-08,8201837.0
2014-01-09,8225011.0
2014-01-10,8247526.0
2014-01-11,8265077.0
2014-01-12,8285466.0
2014-01-13,8333874.0
2014-01-14,8350114.0
2014-01-15,8377424.0
2014-01-16,8392671.0
2014-01-17,8423811.0
2014-01-18,8442554.0
2014-01-19,8458487.0
2014-01-20,8492361.0
2014-01-21,8507884.0
2014-01-22,8534680.0
2014-01-23,8552088.0
2014-01-24,8576924.0
2014-01-25,8595162.0
2014-01-26,8612134.0
2014-01-27,8659523.0
2014-01-28,8680073.0
2014-01-29,8705387.0
2014-01-30,8733411.0
2014-01-31,8764365.0
2014-02-01,8793683.0
2014-02-02,8807110.0
2014-02-03,8848975.0
2014-02-04,8872903.0
2014-02-05,8896345.0
2014-02-06,8922036.0
2014-02-07,8934092.0
2014-02-08,8962706.0
2014-02-09,8986209.0
2014-02-10,9029166.0
2014-02-11,9042833.0
2014-02-12,8986882.0
2014-02-13,8994454.0
2014-02-14,9005217.0
2014-02-15,9022709.0
2014-02-16,9042517.0
2014-02-17,9082849.0
2014-02-18,9099648.0
2014-02-19,9119483.0
2014-02-20,9143675.0
2014-02-21,9169569.0
2014-02-22,9194835.0
2014-02-23,9217269.0
2014-02-24,9269201.0
2014-02-25,9288864.0
2014-02-26,9306668.0
2014-02-27,9340109.0
2014-02-28,9331811.0
2014-03-01,9351812.0
2014-03-02,9374237.0
2014-03-03,9412395.0
2014-03-04,9421963.0
2014-03-05,9433285.0
2014-03-06,9454784.0
2014-03-07,9474551.0
2014-03-08,9503404.0
2014-03-09,9539915.0
2014-03-10,9579332.0
2014-03-11,9600538.0
2014-03-12,9618236.0
2014-03-13,9644278.0
2014-03-14,9630053.0
2014-03-15,9648130.0
2014-03-16,9678517.0
2014-03-17,9726203.0
2014-03-18,9748257.0
2014-03-19,9773864.0
2014-03-20,9784859.0
2014-03-21,9784508.0
2014-03-22,9773936.0
2014-03-23,9807954.0
2014-03-24,9849666.0
2014-03-25,9867696.0
2014-03-26,9885383.0
2014-03-27,9895692.0
2014-03-28,9919192.0
2014-03-29,9952981.0
2014-03-30,10010651.0
2014-03-31,10025189.0
2014-04-01,10046984.0
2014-04-02,10064715.0
2014-04-03,10066392.0
2014-04-04,10085382.0
2014-04-05,10104605.0
2014-04-06,10168345.0
2014-04-07,10187607.0
2014-04-08,10199377.0
2014-04-09,10215454.0
2014-04-10,10230812.0
2014-04-11,10245672.0
2014-04-12,10258513.0
2014-04-13,10322300.0
2014-04-14,10329176.0
2014-04-15,10324165.0
2014-04-16,10319029.0
2014-04-17,10329822.0
2014-04-18,10348883.0
2014-04-19,10359885.0
2014-04-20,10419361.0
2014-04-21,10435168.0
2014-04-22,10463297.0
2014-04-23,10482676.0
2014-04-24,10491761.0
2014-04-25,10515849.0
2014-04-26,10527067.0
2014-04-27,10583980.0
2014-04-28,10611386.0
2014-04-29,10621783.0
2014-04-30,10632137.0
2014-05-01,10656007.0
2014-05-02,10677023.0
2014-05-03,10692188.0
2014-05-04,10756546.0
2014-05-05,10775663.0
2014-05-06,10792731.0
2014-05-07,10812550.0
2014-05-08,10825242.0
2014-05-09,10843416.0
2014-05-10,10864432.0
2014-05-11,10934593.0
2014-05-12,10937841.0
2014-05-13,10954856.0
2014-05-14,10969408.0
2014-05-15,10982437.0
2014-05-16,10988027.0
2014-05-17,10985086.0
2014-05-18,11037257.0
2014-05-19,11027576.0
2014-05-20,11035275.0
2014-05-21,11033311.0
2014-05-22,11035761.0
2014-05-23,11044076.0
2014-05-24,11054176.0
2014-05-25,11102320.0
2014-05-26,11106064.0
2014-05-27,11109687.0
2014-05-28,11114356.0
2014-05-29,11125591.0
2014-05-30,11134456.0
2014-05-31,11148020.0
2014-06-01,11191621.0
2014-06-02,11199093.0
2014-06-03,11205890.0
2014-06-04,11224723.0
2014-06-05,11235202.0
2014-06-06,11242635.0
2014-06-07,11263385.0
2014-06-08,11316163.0
2014-06-09,11325980.0
2014-06-10,11332564.0
2014-06-11,11345671.0
2014-06-12,11352175.0
2014-06-13,11370000.0
2014-06-14,11392489.0
2014-06-15,11463355.0
2014-06-16,11472366.0
2014-06-17,11504325.0
2014-06-18,11521767.0
2014-06-19,11529643.0
2014-06-20,11550136.0
2014-06-21,11570514.0
2014-06-22,11635960.0
2014-06-23,11654028.0
2014-06-24,11666075.0
2014-06-25,11684901.0
2014-06-26,11704662.0
2014-06-27,11724891.0
2014-06-28,11735312.0
2014-06-29,11808194.0
2014-06-30,11808052.0
2014-07-01,11802297.0
2014-07-02,11809465.0
2014-07-03,11825642.0
2014-07-04,11844870.0
2014-07-05,11870511.0
2014-07-06,11941617.0
2014-07-07,11967210.0
2014-07-08,11994783.0
2014-07-09,11995283.0
2014-07-10,12006147.0
2014-07-11,12015618.0
2014-07-12,12053091.0
2014-07-13,12121914.0
2014-07-14,12137086.0
2014-07-15,12155660.0
2014-07-16,12168597.0
2014-07-17,12183296.0
2014-07-18,12183335.0
2014-07-19,12199135.0
2014-07-20,12275864.0
2014-07-21,12287598.0
2014-07-22,12292852.0
2014-07-23,12306197.0
2014-07-24,12320036.0
2014-07-25,12337360.0
2014-07-26,12357611.0
2014-07-27,12427505.0
2014-07-28,12440440.0
2014-07-29,12456910.0
2014-07-30,12464970.0
2014-07-31,12472593.0
2014-08-01,12495668.0
2014-08-02,12513454.0
2014-08-03,12585767.0
2014-08-04,12579589.0
2014-08-05,12592206.0
2014-08-06,12609790.0
2014-08-07,12621391.0
2014-08-08,12626814.0
2014-08-09,12641718.0
2014-08-10,12710841.0
2014-08-11,12726632.0
2014-08-12,12746521.0
2014-08-13,12744715.0
2014-08-14,12741102.0
2014-08-15,12744191.0
2014-08-16,12696877.0
2014-08-17,12780192.0
2014-08-18,12798986.0
2014-08-19,12817618.0
2014-08-20,12834252.0
2014-08-21,12857214.0
2014-08-22,12869690.0
2014-08-23,12885278.0
2014-08-24,12969513.0
2014-08-25,12982482.0
2014-08-26,12987783.0
2014-08-27,12986586.0
2014-08-28,13023280.0
2014-08-29,13039477.0
2014-08-30,13067818.0
2014-08-31,13134370.0
2014-09-01,13171405.0
2014-09-02,13178552.0
2014-09-03,13180033.0
2014-09-04,13191755.0
2014-09-05,13205494.0
2014-09-06,13223158.0
2014-09-07,13350681.0
2014-09-08,13361138.0
2014-09-09,13341242.0
2014-09-10,13305295.0
2014-09-11,13322764.0
2014-09-12,13335326.0
2014-09-13,13355530.0
2014-09-14,13464718.0
2014-09-15,13457501.0
2014-09-16,13455318.0
2014-09-17,13462415.0
2014-09-18,13475355.0
2014-09-19,13479347.0
2014-09-20,13488298.0
2014-09-21,13594584.0
2014-09-22,13604128.0
2014-09-23,13612955.0
2014-09-24,13640508.0
2014-09-25,13657923.0
2014-09-26,13670300.0
2014-09-27,13692885.0
2014-09-28,13808876.0
2014-09-29,13801913.0
2014-09-30,13822492.0
2014-10-01,13863427.0
2014-10-02,13873504.0
2014-10-03,13930703.0
2014-10-04,13945434.0
2014-10-05,14055661.0
2014-10-06,14060955.0
2014-10-07,14068996.0
2014-10-08,14070395.0
2014-10-09,14078544.0
2014-10-10,14099555.0
2014-10-11,14114295.0
2014-10-12,14218469.0
2014-10-13,14236888.0
2014-10-14,14219948.0
2014-10-15,14235030.0
2014-10-16,14238050.0
2014-10-17,14240415.0
2014-10-18,14263531.0
2014-10-19,14370240.0
2014-10-20,14372337.0
2014-10-21,14374985.0
2014-10-22,14386966.0
2014-10-23,14381907.0
2014-10-24,14386797.0
2014-10-25,14461944.0
2014-10-26,14510195.0
2014-10-27,14529244.0
2014-10-28,14538961.0
2014-10-29,14553375.0
2014-10-30,14565615.0
2014-10-31,14568241.0
2014-11-01,14583039.0
2014-11-02,14710976.0
2014-11-03,14706952.0
2014-11-04,14709712.0
2014-11-05,14716195.0
2014-11-06,14709254.0
2014-11-07,14685905.0
2014-11-08,14683374.0
2014-11-09,14801757.0
2014-11-10,14805900.0
2014-11-11,14800878.0
2014-11-12,14804444.0
2014-11-13,14792276.0
2014-11-14,14824484.0
2014-11-15,14836447.0
2014-11-16,14950435.0
2014-11-17,14934259.0
2014-11-18,14944364.0
2014-11-19,14957716.0
2014-11-20,14962518.0
2014-11-21,14969287.0
2014-11-22,14990897.0
2014-11-23,15116785.0
2014-11-24,15115365.0
2014-11-25,15105992.0
2014-11-26,15113209.0
2014-11-27,15126693.0
2014-11-28,15133927.0
2014-11-29,15141500.0
2014-11-30,15246888.0
2014-12-01,15252573.0
2014-12-02,15253854.0
2014-12-03,15261331.0
2014-12-04,15261586.0
2014-12-05,15310708.0
2014-12-06,15320257.0
2014-12-07,15445398.0
2014-12-08,15434697.0
2014-12-09,15434262.0
2014-12-10,15442222.0
2014-12-11,15451045.0
2014-12-12,15481429.0
2014-12-13,15486168.0
2014-12-14,15604197.0
2014-12-15,15606513.0
2014-12-16,15609794.0
2014-12-17,15606315.0
2014-12-18,15622313.0
2014-12-19,15641861.0
2014-12-20,15703372.0
2014-12-21,15759172.0
2014-12-22,15757882.0
2014-12-23,15741526.0
2014-12-24,15743104.0
2014-12-25,15759815.0
2014-12-26,15780844.0
2014-12-27,15810749.0
2014-12-28,15917093.0
2014-12-29,15905380.0
2014-12-30,15921506.0
2014-12-31,15929582.0
2015-01-01,15938921.0
2015-01-02,15985125.0
2015-01-03,16045552.0
2015-01-04,16089690.0
2015-01-05,16096858.0
2015-01-06,16093853.0
2015-01-07,16093776.0
2015-01-08,16107039.0
2015-01-09,16139538.0
2015-01-10,16233699.0
2015-01-11,16286647.0
2015-01-12,16287089.0
2015-01-13,16279588.0
2015-01-14,16281336.0
2015-01-15,16303639.0
2015-01-16,16337545.0
2015-01-17,16440590.0
2015-01-18,16490682.0
2015-01-19,16502695.0
2015-01-20,16515217.0
2015-01-21,16524830.0
2015-01-22,16511674.0
2015-01-23,16525810.0
2015-01-24,16535233.0
2015-01-25,16667701.0
2015-01-26,16659796.0
2015-01-27,16656930.0
2015-01-28,16646280.0
2015-01-29,16668430.0
2015-01-30,16691287.0
2015-01-31,16774412.0
2015-02-01,16824104.0
