Date,blockchain/block_size_mean
2009-04-18,222.039682539683
2009-04-19,224.0
2009-04-20,327.033613445378
2009-04-21,217.739837398374
2009-04-22,215.96694214876
2009-04-23,215.68
2009-04-24,215.904347826087
2009-04-25,215.864406779661
2009-04-26,232.053571428571
2009-04-27,215.894230769231
2009-04-28,215.632478632479
2009-04-29,234.09375
2009-04-30,215.954198473282
2009-05-01,215.876033057851
2009-05-02,231.373015873016
2009-05-03,223.72641509434
2009-05-04,242.9296875
2009-05-05,224.666666666667
2009-05-06,215.977777777778
2009-05-07,216.0
2009-05-08,215.943925233645
2009-05-09,215.487179487179
2009-05-10,215.752941176471
2009-05-11,218.858333333333
2009-05-12,215.923076923077
2009-05-13,225.774774774775
2009-05-14,221.086330935252
2009-05-15,224.602941176471
2009-05-16,215.949579831933
2009-05-17,215.96062992126
2009-05-18,215.923728813559
2009-05-19,215.883720930233
2009-05-20,215.733333333333
2009-05-21,215.963414634146
2009-05-22,215.967213114754
2009-05-23,215.9375
2009-05-24,215.9
2009-05-25,215.954128440367
2009-05-26,215.904
2009-05-27,215.731092436975
2009-05-28,215.884210526316
2009-05-29,280.839622641509
2009-05-30,215.715596330275
2009-05-31,216.0
2009-06-01,219.830985915493
2009-06-02,215.90990990991
2009-06-03,216.0
2009-06-04,215.939393939394
2009-06-05,215.9
2009-06-06,215.285714285714
2009-06-07,215.9375
2009-06-08,215.768292682927
2009-06-09,215.802197802198
2009-06-10,215.926829268293
2009-06-11,215.966292134831
2009-06-12,215.860465116279
2009-06-13,215.448717948718
2009-06-14,215.694444444444
2009-06-15,215.952380952381
2009-06-16,215.732394366197
2009-06-17,215.645569620253
2009-06-18,215.8125
2009-06-19,215.67816091954
2009-06-20,215.769230769231
2009-06-21,215.765432098765
2009-06-22,306.381578947368
2009-06-23,215.565789473684
2009-06-24,221.578947368421
2009-06-25,249.75
2009-06-26,215.6
2009-06-27,215.833333333333
2009-06-28,220.739130434783
2009-06-29,218.722891566265
2009-06-30,221.047058823529
2009-07-01,219.432432432432
2009-07-02,218.614457831325
2009-07-03,215.975609756098
2009-07-04,215.876404494382
2009-07-05,215.987341772152
2009-07-06,215.97619047619
2009-07-07,215.942028985507
2009-07-08,215.986486486486
2009-07-09,215.720930232558
2009-07-10,215.864197530864
2009-07-11,215.987951807229
2009-07-12,215.792207792208
2009-07-13,215.910256410256
2009-07-14,215.95652173913
2009-07-15,215.977777777778
2009-07-16,215.859154929577
2009-07-17,215.808510638298
2009-07-18,215.0
2009-07-19,215.8
2009-07-20,414.7
2009-07-21,215.853658536585
2009-07-22,215.4
2009-07-23,215.684210526316
2009-07-24,215.931506849315
2009-07-25,215.84375
2009-07-26,215.52380952381
2009-07-27,215.905405405405
2009-07-28,215.707317073171
2009-07-29,229.947368421053
2009-07-30,231.2
2009-07-31,215.705882352941
2009-08-01,215.821428571429
2009-08-02,215.608695652174
2009-08-03,215.833333333333
2009-08-04,215.62962962963
2009-08-05,215.724137931034
2009-08-06,215.922222222222
2009-08-07,375.525
2009-08-08,215.875
2009-08-09,216.0
2009-08-10,215.986666666667
2009-08-11,215.914285714286
2009-08-12,215.52380952381
2009-08-13,215.764705882353
2009-08-14,215.825396825397
2009-08-15,215.384615384615
2009-08-16,215.526315789474
2009-08-17,215.823529411765
2009-08-18,216.0
2009-08-19,215.388888888889
2009-08-20,215.181818181818
2009-08-21,215.0
2009-08-22,215.0
2009-08-23,215.533333333333
2009-08-24,215.0
2009-08-25,215.66
2009-08-26,335.833333333333
2009-08-27,215.344827586207
2009-08-28,215.733333333333
2009-08-29,215.807692307692
2009-08-30,217.381443298969
2009-08-31,224.348837209302
2009-09-01,215.794871794872
2009-09-02,215.848484848485
2009-09-03,242.901639344262
2009-09-04,215.671875
2009-09-05,215.842105263158
2009-09-06,215.852941176471
2009-09-07,235.435897435897
2009-09-08,215.768115942029
2009-09-09,215.796296296296
2009-09-10,215.805970149254
2009-09-11,215.820895522388
2009-09-12,215.884057971014
2009-09-13,215.84
2009-09-14,215.851351351351
2009-09-15,215.863636363636
2009-09-16,218.875
2009-09-17,354.22619047619
2009-09-18,215.807692307692
2009-09-19,215.959459459459
2009-09-20,215.987179487179
2009-09-21,229.753623188406
2009-09-22,399.84
2009-09-23,215.722222222222
2009-09-24,215.505154639175
2009-09-25,249.318681318681
2009-09-26,215.46
2009-09-27,237.379310344828
2009-09-28,215.929411764706
2009-09-29,272.613636363636
2009-09-30,215.764705882353
2009-10-01,215.890243902439
2009-10-02,232.222222222222
2009-10-03,215.413793103448
2009-10-04,215.679245283019
2009-10-05,215.763636363636
2009-10-06,259.116279069767
2009-10-07,215.716666666667
2009-10-08,215.471428571429
2009-10-09,215.658227848101
2009-10-10,215.818181818182
2009-10-11,215.756756756757
2009-10-12,364.379310344828
2009-10-13,215.80701754386
2009-10-14,215.623188405797
2009-10-15,215.366197183099
2009-10-16,372.516666666667
2009-10-17,215.842105263158
2009-10-18,227.0
2009-10-19,215.446428571429
2009-10-20,338.0
2009-10-21,241.6625
2009-10-22,268.122222222222
2009-10-23,215.426966292135
2009-10-24,230.193548387097
2009-10-25,215.578947368421
2009-10-26,215.802816901408
2009-10-27,245.78125
2009-10-28,215.681818181818
2009-10-29,319.391304347826
2009-10-30,215.466666666667
2009-10-31,215.304347826087
2009-11-01,215.28
2009-11-02,215.393939393939
2009-11-03,215.532258064516
2009-11-04,294.111111111111
2009-11-05,215.473684210526
2009-11-06,215.548387096774
2009-11-07,215.666666666667
2009-11-08,215.547945205479
2009-11-09,215.6875
2009-11-10,215.384615384615
2009-11-11,331.453125
2009-11-12,215.424242424242
2009-11-13,238.45
2009-11-14,215.632911392405
2009-11-15,215.625
2009-11-16,215.680412371134
2009-11-17,215.663043478261
2009-11-18,215.430379746835
2009-11-19,375.2
2009-11-20,215.616279069767
2009-11-21,215.712328767123
2009-11-22,215.707547169811
2009-11-23,215.854166666667
2009-11-24,215.569892473118
2009-11-25,215.644444444444
2009-11-26,215.511904761905
2009-11-27,215.472972972973
2009-11-28,215.56338028169
2009-11-29,215.683333333333
2009-11-30,215.76
2009-12-01,483.780821917808
2009-12-02,215.648936170213
2009-12-03,215.784090909091
2009-12-04,215.444444444444
2009-12-05,249.015625
2009-12-06,220.359223300971
2009-12-07,215.642857142857
2009-12-08,249.209523809524
2009-12-09,263.208333333333
2009-12-10,215.644230769231
2009-12-11,215.348214285714
2009-12-12,286.445454545455
2009-12-13,215.754385964912
2009-12-14,591.470588235294
2009-12-15,226.945454545455
2009-12-16,230.213235294118
2009-12-17,224.96449704142
2009-12-18,215.542222222222
2009-12-19,216.717171717172
2009-12-20,215.914285714286
2009-12-21,216.577142857143
2009-12-22,215.722222222222
2009-12-23,215.675324675325
2009-12-24,215.688311688312
2009-12-25,217.302013422819
2009-12-26,215.718390804598
2009-12-27,219.796407185629
2009-12-28,215.751824817518
2009-12-29,215.649122807018
2009-12-30,215.687943262411
2009-12-31,215.695652173913
2010-01-01,217.954545454545
2010-01-02,215.626984126984
2010-01-03,215.763440860215
2010-01-04,269.044198895028
2010-01-05,215.631313131313
2010-01-06,215.742331288344
2010-01-07,215.636363636364
2010-01-08,215.758169934641
2010-01-09,215.827814569536
2010-01-10,215.8
2010-01-11,215.698113207547
2010-01-12,372.012578616352
2010-01-13,218.506097560976
2010-01-14,224.573426573427
2010-01-15,219.900709219858
2010-01-16,222.28
2010-01-17,215.564885496183
2010-01-18,217.328
2010-01-19,215.387096774194
2010-01-20,215.449367088608
2010-01-21,235.234285714286
2010-01-22,221.406015037594
2010-01-23,218.4625
2010-01-24,216.701298701299
2010-01-25,251.255924170616
2010-01-26,230.128205128205
2010-01-27,230.05487804878
2010-01-28,229.564971751412
2010-01-29,227.756345177665
2010-01-30,235.409523809524
2010-01-31,229.042424242424
2010-02-01,233.91847826087
2010-02-02,232.172413793103
2010-02-03,218.437037037037
2010-02-04,237.899563318777
2010-02-05,342.730941704036
2010-02-06,237.182291666667
2010-02-07,222.907834101382
2010-02-08,290.79
2010-02-09,446.835748792271
2010-02-10,628.60119047619
2010-02-11,266.769230769231
2010-02-12,255.972677595628
2010-02-13,258.73275862069
2010-02-14,252.8125
2010-02-15,278.801136363636
2010-02-16,227.528205128205
2010-02-17,234.020920502092
2010-02-18,249.399038461538
2010-02-19,220.229166666667
2010-02-20,223.384615384615
2010-02-21,281.228699551569
2010-02-22,334.076923076923
2010-02-23,216.336
2010-02-24,289.035087719298
2010-02-25,322.883116883117
2010-02-26,231.168604651163
2010-02-27,223.453488372093
2010-02-28,294.403846153846
2010-03-01,235.358974358974
2010-03-02,241.38829787234
2010-03-03,310.019736842105
2010-03-04,455.075675675676
2010-03-05,217.988304093567
2010-03-06,278.627118644068
2010-03-07,290.698324022346
2010-03-08,383.696
2010-03-09,279.438356164384
2010-03-10,249.58024691358
2010-03-11,271.458646616541
2010-03-12,222.867768595041
2010-03-13,242.718954248366
2010-03-14,227.032
2010-03-15,224.562962962963
2010-03-16,239.992063492063
2010-03-17,238.169117647059
2010-03-18,286.392857142857
2010-03-19,313.274509803922
2010-03-20,265.8125
2010-03-21,223.371584699454
2010-03-22,243.391061452514
2010-03-23,262.24154589372
2010-03-24,243.327485380117
2010-03-25,430.716577540107
2010-03-26,264.304568527919
2010-03-27,234.202247191011
2010-03-28,229.897849462366
2010-03-29,258.548717948718
2010-03-30,223.0
2010-03-31,231.162679425837
2010-04-01,237.5
2010-04-02,231.730769230769
2010-04-03,236.372670807453
2010-04-04,265.74269005848
2010-04-05,342.457516339869
2010-04-06,296.276729559748
2010-04-07,282.79792746114
2010-04-08,261.661202185792
2010-04-09,350.619047619048
2010-04-10,350.9
2010-04-11,323.269058295964
2010-04-12,331.35960591133
2010-04-13,245.285714285714
2010-04-14,311.872222222222
2010-04-15,624.356481481482
2010-04-16,355.30198019802
2010-04-17,274.294117647059
2010-04-18,3619.62857142857
2010-04-19,384.879310344828
2010-04-20,356.243902439024
2010-04-21,307.173515981735
2010-04-22,280.22641509434
2010-04-23,307.733333333333
2010-04-24,356.511904761905
2010-04-25,371.791139240506
2010-04-26,320.731707317073
2010-04-27,302.633333333333
2010-04-28,328.105555555556
2010-04-29,280.367346938775
2010-04-30,274.270833333333
2010-05-01,270.617486338798
2010-05-02,258.238709677419
2010-05-03,315.314465408805
2010-05-04,426.367647058824
2010-05-05,395.240875912409
2010-05-06,446.89932885906
2010-05-07,314.30303030303
2010-05-08,434.967532467532
2010-05-09,344.461538461538
2010-05-10,371.6796875
2010-05-11,270.648648648649
2010-05-12,366.377952755906
2010-05-13,344.046875
2010-05-14,1554.42276422764
2010-05-15,2215.76923076923
2010-05-16,273.902654867257
2010-05-17,347.65034965035
2010-05-18,338.089285714286
2010-05-19,340.176829268293
2010-05-20,274.51724137931
2010-05-21,373.909090909091
2010-05-22,429.358974358974
2010-05-23,372.308056872038
2010-05-24,311.515957446808
2010-05-25,297.552380952381
2010-05-26,337.134529147982
2010-05-27,362.416666666667
2010-05-28,296.273542600897
2010-05-29,348.755434782609
2010-05-30,310.651006711409
2010-05-31,321.795774647887
2010-06-01,341.674074074074
2010-06-02,300.299319727891
2010-06-03,450.822368421053
2010-06-04,306.208
2010-06-05,313.889655172414
2010-06-06,337.601351351351
2010-06-07,463.012738853503
2010-06-08,341.1625
2010-06-09,367.119047619048
2010-06-10,310.58125
2010-06-11,368.988095238095
2010-06-12,370.525925925926
2010-06-13,352.197674418605
2010-06-14,453.44099378882
2010-06-15,358.597826086957
2010-06-16,408.697183098592
2010-06-17,321.582191780822
2010-06-18,333.56
2010-06-19,480.933333333333
2010-06-20,297.302702702703
2010-06-21,394.279220779221
2010-06-22,388.51282051282
2010-06-23,351.973262032086
2010-06-24,362.514792899408
2010-06-25,315.286666666667
2010-06-26,286.276729559748
2010-06-27,312.5
2010-06-28,349.638157894737
2010-06-29,440.656804733728
2010-06-30,1207.18131868132
2010-07-01,356.909952606635
2010-07-02,679.604790419162
2010-07-03,341.783018867925
2010-07-04,473.897590361446
2010-07-05,362.983240223464
2010-07-06,296.792899408284
2010-07-07,421.75641025641
2010-07-08,345.529801324503
2010-07-09,310.381909547739
2010-07-10,341.136363636364
2010-07-11,503.731843575419
2010-07-12,912.444613050076
2010-07-13,520.374277456647
2010-07-14,2847.04844290657
2010-07-15,872.296474358974
2010-07-16,611.817821782178
2010-07-17,730.653179190751
2010-07-18,846.28488372093
2010-07-19,837.040229885057
2010-07-20,1065.70718232044
2010-07-21,623.48309178744
2010-07-22,572.903409090909
2010-07-23,528.159793814433
2010-07-24,1526.56084656085
2010-07-25,3225.67532467532
2010-07-26,999.378600823045
2010-07-27,760.271084337349
2010-07-28,3424.69811320755
2010-07-29,2451.32777777778
2010-07-30,619.269230769231
2010-07-31,470.704433497537
2010-08-01,432.033472803347
2010-08-02,437.388429752066
2010-08-03,824.898678414097
2010-08-04,489.045267489712
2010-08-05,927.908256880734
2010-08-06,757.122448979592
2010-08-07,640.974193548387
2010-08-08,529.195979899498
2010-08-09,1564.16315789474
2010-08-10,475.816753926702
2010-08-11,496.854077253219
2010-08-12,459.806451612903
2010-08-13,837.344186046512
2010-08-14,492.209964412811
2010-08-15,403.951690821256
2010-08-16,1049.87755102041
2010-08-17,675.527131782946
2010-08-18,2005.5037593985
2010-08-19,623.651851851852
2010-08-20,595.834196891192
2010-08-21,539.421965317919
2010-08-22,472.556603773585
2010-08-23,488.107981220657
2010-08-24,836.125581395349
2010-08-25,415.458333333333
2010-08-26,562.547619047619
2010-08-27,474.994152046784
2010-08-28,607.464705882353
2010-08-29,413.691358024691
2010-08-30,671.48322147651
2010-08-31,976.864130434783
2010-09-01,894.592356687898
2010-09-02,607.974358974359
2010-09-03,507.170731707317
2010-09-04,409.414364640884
2010-09-05,546.139393939394
2010-09-06,505.879746835443
2010-09-07,467.78125
2010-09-08,560.806060606061
2010-09-09,714.725925925926
2010-09-10,561.203389830509
2010-09-11,505.7
2010-09-12,700.423728813559
2010-09-13,776.836257309942
2010-09-14,598.320197044335
2010-09-15,767.668639053254
2010-09-16,551.575342465753
2010-09-17,726.538461538462
2010-09-18,452.607594936709
2010-09-19,509.684210526316
2010-09-20,692.389162561576
2010-09-21,1555.47093023256
2010-09-22,1243.7816091954
2010-09-23,833.632478632479
2010-09-24,613.197368421053
2010-09-25,777.256038647343
2010-09-26,585.648780487805
2010-09-27,957.672489082969
2010-09-28,1222.00471698113
2010-09-29,2200.10365853659
2010-09-30,752.958904109589
2010-10-01,1105.1038961039
2010-10-02,1816.85
2010-10-03,938.459016393443
2010-10-04,912.601307189542
2010-10-05,1001.07142857143
2010-10-06,710.672514619883
2010-10-07,668.5125
2010-10-08,864.409090909091
2010-10-09,904.924050632911
2010-10-10,630.595505617978
2010-10-11,656.584905660377
2010-10-12,698.741935483871
2010-10-13,869.704545454545
2010-10-14,568.814634146342
2010-10-15,531.745762711864
2010-10-16,568.980620155039
2010-10-17,487.5
2010-10-18,734.682730923695
2010-10-19,1164.53515625
2010-10-20,868.659090909091
2010-10-21,971.903225806452
2010-10-22,1262.5
2010-10-23,902.537142857143
2010-10-24,788.170731707317
2010-10-25,656.990147783251
2010-10-26,635.825726141079
2010-10-27,909.333333333333
2010-10-28,728.173515981735
2010-10-29,729.829596412556
2010-10-30,475.781746031746
2010-10-31,541.128491620112
2010-11-01,581.271186440678
2010-11-02,449.340909090909
2010-11-03,521.447368421053
2010-11-04,513.716417910448
2010-11-05,705.639269406393
2010-11-06,528.642201834862
2010-11-07,528.195020746888
2010-11-08,844.556363636364
2010-11-09,546.520737327189
2010-11-10,549.024630541872
2010-11-11,510.356164383562
2010-11-12,467.840236686391
2010-11-13,445.704035874439
2010-11-14,560.96484375
2010-11-15,8786.66
2010-11-16,10953.6446700508
2010-11-17,505.0
2010-11-18,1375.37354085603
2010-11-19,14581.1666666667
2010-11-20,19051.3275862069
2010-11-21,16434.7428571429
2010-11-22,627.803680981595
2010-11-23,753.485714285714
2010-11-24,5500.90395480226
2010-11-25,9517.75138121547
2010-11-26,1913.73195876289
2010-11-27,745.288888888889
2010-11-28,715.238372093023
2010-11-29,692.004784688995
2010-11-30,645.658415841584
2010-12-01,869.478723404255
2010-12-02,696.579787234043
2010-12-03,685.603174603175
2010-12-04,579.550218340611
2010-12-05,489.146443514644
2010-12-06,502.97510373444
2010-12-07,753.054393305439
2010-12-08,623.457983193277
2010-12-09,650.914798206278
2010-12-10,704.333333333333
2010-12-11,962.874285714286
2010-12-12,1054.05847953216
2010-12-13,1753.60992907801
2010-12-14,1034.50877192982
2010-12-15,918.857142857143
2010-12-16,885.312138728324
2010-12-17,986.210843373494
2010-12-18,871.72049689441
2010-12-19,1033.53804347826
2010-12-20,1688.77987421384
2010-12-21,933.138461538462
2010-12-22,1228.0
2010-12-23,1118.62068965517
2010-12-24,1000.88513513514
2010-12-25,996.279761904762
2010-12-26,1146.06206896552
2010-12-27,1105.6686746988
2010-12-28,1114.10059171598
2010-12-29,980.551515151515
2010-12-30,1052.81656804734
2010-12-31,951.283950617284
2011-01-01,1109.91712707182
2011-01-02,1023.68571428571
2011-01-03,2482.39102564103
2011-01-04,1778.25531914894
2011-01-05,2457.51948051948
2011-01-06,1541.81560283688
2011-01-07,1676.7256097561
2011-01-08,2278.78235294118
2011-01-09,2144.21472392638
2011-01-10,2288.32716049383
2011-01-11,2305.92441860465
2011-01-12,1920.2754491018
2011-01-13,2019.71808510638
2011-01-14,2047.19337016575
2011-01-15,1916.77707006369
2011-01-16,1689.91379310345
2011-01-17,1335.44751381215
2011-01-18,1846.94326241135
2011-01-19,1694.33727810651
2011-01-20,1421.68817204301
2011-01-21,2186.06896551724
2011-01-22,3150.5696969697
2011-01-23,2216.06470588235
2011-01-24,2312.24468085106
2011-01-25,1655.26923076923
2011-01-26,1686.91111111111
2011-01-27,1867.45625
2011-01-28,2095.80379746835
2011-01-29,3012.32298136646
2011-01-30,6428.02564102564
2011-01-31,3036.61176470588
2011-02-01,2580.76829268293
2011-02-02,1893.65189873418
2011-02-03,1523.14375
2011-02-04,1525.28350515464
2011-02-05,1564.35195530726
2011-02-06,1755.89830508475
2011-02-07,1321.32019704433
2011-02-08,1564.52380952381
2011-02-09,1942.21354166667
2011-02-10,3678.55376344086
2011-02-11,3843.72580645161
2011-02-12,3058.62755102041
2011-02-13,2744.11616161616
2011-02-14,3769.46428571429
2011-02-15,2962.66666666667
2011-02-16,2591.60344827586
2011-02-17,2920.42424242424
2011-02-18,3308.44811320755
2011-02-19,3089.62111801242
2011-02-20,2875.85353535354
2011-02-21,2881.22680412371
2011-02-22,3213.8672985782
2011-02-23,2859.31275720165
2011-02-24,3199.36714975845
2011-02-25,2804.31111111111
2011-02-26,2234.34057971014
2011-02-27,2943.46721311475
2011-02-28,3751.51333333333
2011-03-01,6774.78461538462
2011-03-02,3826.97619047619
2011-03-03,5051.78494623656
2011-03-04,3136.592760181
2011-03-05,3037.0036101083
2011-03-06,2355.53649635036
2011-03-07,3016.49289099526
2011-03-08,4463.94117647059
2011-03-09,3956.48125
2011-03-10,4933.55454545455
2011-03-11,4819.26153846154
2011-03-12,6119.77142857143
2011-03-13,6795.86324786325
2011-03-14,7601.08035714286
2011-03-15,8244.78571428571
2011-03-16,6970.68382352941
2011-03-17,6695.08510638298
2011-03-18,6209.03333333333
2011-03-19,8085.26086956522
2011-03-20,10225.8686131387
2011-03-21,10744.1554054054
2011-03-22,6028.3781512605
2011-03-23,9205.61783439491
2011-03-24,5180.74342105263
2011-03-25,4319.68208092486
2011-03-26,8149.28985507246
2011-03-27,6660.05594405594
2011-03-28,6379.05357142857
2011-03-29,5658.63803680982
2011-03-30,4123.42948717949
2011-03-31,3937.07960199005
2011-04-01,3512.44318181818
2011-04-02,3544.94444444444
2011-04-03,3536.87428571429
2011-04-04,4634.97752808989
2011-04-05,3922.78350515464
2011-04-06,4507.10135135135
2011-04-07,4101.78231292517
2011-04-08,4145.36746987952
2011-04-09,4020.10256410256
2011-04-10,3867.37572254335
2011-04-11,4757.53374233129
2011-04-12,5618.15337423313
2011-04-13,4836.39690721649
2011-04-14,6310.14375
2011-04-15,7102.38235294118
2011-04-16,6164.20231213873
2011-04-17,4610.62777777778
2011-04-18,7418.80405405405
2011-04-19,8239.06493506493
2011-04-20,9102.0625
2011-04-21,4664.14965986395
2011-04-22,4423.33522727273
2011-04-23,5494.29069767442
2011-04-24,5801.06172839506
2011-04-25,6000.640625
2011-04-26,6517.92307692308
2011-04-27,10654.8032786885
2011-04-28,7537.9512195122
2011-04-29,6751.525
2011-04-30,9596.19047619048
2011-05-01,9391.62011173184
2011-05-02,5798.91878172589
2011-05-03,6118.3112244898
2011-05-04,5970.06598984772
2011-05-05,6656.74429223744
2011-05-06,6148.37614678899
2011-05-07,6394.11682242991
2011-05-08,5374.46575342466
2011-05-09,6168.73640167364
2011-05-10,7986.86338797814
2011-05-11,7125.48691099476
2011-05-12,8426.72189349112
2011-05-13,9412.51690821256
2011-05-14,7686.64462809917
2011-05-15,7757.89545454545
2011-05-16,8022.25910931174
2011-05-17,7413.35408560311
2011-05-18,8189.31597222222
2011-05-19,11566.2514619883
2011-05-20,9464.55909090909
2011-05-21,9006.89090909091
2011-05-22,8164.84126984127
2011-05-23,8178.60839160839
2011-05-24,7671.07357859532
2011-05-25,8554.0
2011-05-26,9633.42567567567
2011-05-27,11312.8862275449
2011-05-28,12765.5677419355
2011-05-29,10702.0388888889
2011-05-30,14349.8051948052
2011-05-31,17156.4533333333
2011-06-01,14577.3829787234
2011-06-02,16117.2684210526
2011-06-03,20057.2722772277
2011-06-04,16756.8080357143
2011-06-05,15776.9182692308
2011-06-06,18303.635193133
2011-06-07,21104.4941176471
2011-06-08,30671.4324324324
2011-06-09,23544.2432432432
2011-06-10,21142.5874439462
2011-06-11,17512.5436507937
2011-06-12,22714.9785407725
2011-06-13,21722.3348017621
2011-06-14,22612.8987854251
2011-06-15,19427.3512544803
2011-06-16,30178.8055555556
2011-06-17,26441.0806451613
2011-06-18,24290.4974619289
2011-06-19,22123.1748878924
2011-06-20,18501.0555555556
2011-06-21,15847.7628458498
2011-06-22,16768.5692307692
2011-06-23,16861.6833333333
2011-06-24,19923.0462962963
2011-06-25,28028.5734265734
2011-06-26,28848.966442953
2011-06-27,32423.0473372781
2011-06-28,28019.01875
2011-06-29,24108.6627906977
2011-06-30,21155.8848167539
2011-07-01,26486.2023121387
2011-07-02,21917.2781065089
2011-07-03,20713.4545454545
2011-07-04,23844.2058823529
2011-07-05,28898.3381294964
2011-07-06,30170.152866242
2011-07-07,29157.1603053435
2011-07-08,21960.1636363636
2011-07-09,22822.3489932886
2011-07-10,28664.6277372263
2011-07-11,27230.3757961783
2011-07-12,24730.9290780142
2011-07-13,19822.9633507853
2011-07-14,26339.8958333333
2011-07-15,20376.1172839506
2011-07-16,23598.5541401274
2011-07-17,21549.3941176471
2011-07-18,27003.4705882353
2011-07-19,29297.8943661972
2011-07-20,25920.5973154362
2011-07-21,24297.6973684211
2011-07-22,25327.6953642384
2011-07-23,22457.602739726
2011-07-24,21670.0301204819
2011-07-25,26272.5818181818
2011-07-26,21533.0397727273
2011-07-27,20902.3505747126
2011-07-28,24038.1612903226
2011-07-29,18739.4756097561
2011-07-30,17124.0131578947
2011-07-31,19720.0628571429
2011-08-01,22571.3333333333
2011-08-02,25117.474025974
2011-08-03,22168.7643312102
2011-08-04,27100.5968992248
2011-08-05,22285.5785714286
2011-08-06,26062.1885245902
2011-08-07,22425.0634920635
2011-08-08,27203.3014705882
2011-08-09,28177.397260274
2011-08-10,23049.7631578947
2011-08-11,22631.9489051095
2011-08-12,22314.9083969466
2011-08-13,24128.8384615385
2011-08-14,26015.4924242424
2011-08-15,29744.1782945736
2011-08-16,27638.4285714286
2011-08-17,25594.4485294118
2011-08-18,21981.5486111111
2011-08-19,27046.8473282443
2011-08-20,20510.4934210526
2011-08-21,20296.275
2011-08-22,20855.2426035503
2011-08-23,20649.2451612903
2011-08-24,23619.3134328358
2011-08-25,23503.5185185185
2011-08-26,22968.7959183673
2011-08-27,24946.3524590164
2011-08-28,21234.0862068966
2011-08-29,24845.9782608696
2011-08-30,21783.1917808219
2011-08-31,19086.0774193548
2011-09-01,23808.488372093
2011-09-02,18376.2435897436
2011-09-03,17124.2896551724
2011-09-04,40163.1268656716
2011-09-05,19832.1602564103
2011-09-06,23172.1721854305
2011-09-07,22320.4558823529
2011-09-08,21924.4651162791
2011-09-09,25458.8831168831
2011-09-10,21831.6466165414
2011-09-11,23454.184
2011-09-12,23229.7518796992
2011-09-13,19008.7746478873
2011-09-14,18007.0342465753
2011-09-15,18239.5064102564
2011-09-16,22135.8823529412
2011-09-17,17116.0298507463
2011-09-18,15729.1139240506
2011-09-19,24278.2283464567
2011-09-20,28120.8571428571
2011-09-21,25639.1301369863
2011-09-22,17998.0540540541
2011-09-23,20118.9473684211
2011-09-24,20834.7054263566
2011-09-25,19060.6204379562
2011-09-26,18030.1940298507
2011-09-27,19895.7969924812
2011-09-28,16838.6598639456
2011-09-29,18062.36
