Date,market/price_drawdown_relative
2010-12-31,-0.3877551020408163
2011-01-01,-0.3877551020408163
2011-01-02,-0.38781632653061215
2011-01-03,-0.3979591836734694
2011-01-04,-0.3898979591836734
2011-01-05,-0.3899591836734694
2011-01-06,-0.3918367346938776
2011-01-07,-0.346938775510204
2011-01-08,-0.3410204081632653
2011-01-09,-0.34081632653061233
2011-01-10,-0.33348979591836736
2011-01-11,-0.33348979591836736
2011-01-12,-0.3493877551020409
2011-01-13,-0.35183673469387755
2011-01-14,-0.18367346938775508
2011-01-15,-0.21224489795918366
2011-01-16,-0.21063265306122447
2011-01-17,-0.286734693877551
2011-01-18,-0.3612448979591837
2011-01-19,-0.3612448979591837
2011-01-20,-0.20408163265306123
2011-01-21,-0.1430510204081633
2011-01-22,-0.0938979591836735
2011-01-23,-0.09714285714285709
2011-01-24,-0.14306122448979586
2011-01-25,-0.16326530612244905
2011-01-26,-0.15577551020408165
2011-01-27,-0.14040816326530603
2011-01-28,-0.0897959183673469
2011-01-29,-0.10408163265306125
2011-01-30,-0.020714285714285685
2011-01-31,-0.35282352941176465
2011-02-01,-0.16737647058823535
2011-02-02,-0.15764705882352947
2011-02-03,-0.18071764705882354
2011-02-04,-0.045994588871897446
2011-02-05,-0.010199629104396202
2011-02-06,-0.025217391304347858
2011-02-07,-0.03260869565217395
2011-02-08,-0.0021739130434782483
2011-02-09,-0.005050458715596395
2011-02-10,-0.11349545454545473
2011-02-11,-0.027268181818182025
2011-02-12,-0.01827272727272733
2011-02-13,-0.045454545454545525
2011-02-14,-0.022421212121212064
2011-02-15,-0.045454545454545525
2011-02-16,-0.0648872727272728
2011-02-17,-0.054545454545454564
2011-02-18,-0.18281818181818188
2011-02-19,-0.13729090909090913
2011-02-20,-0.2272727272727274
2011-02-21,-0.24136363636363645
2011-02-22,-0.20888181818181828
2011-02-23,-0.18181818181818188
2011-02-24,-0.09662272727272736
2011-02-25,-0.17172727272727273
2011-02-26,-0.12909090909090915
2011-02-27,-0.19090909090909092
2011-02-28,-0.20900000000000007
2011-03-01,-0.1634363636363637
2011-03-02,-0.14554545454545464
2011-03-03,-0.1462818181818183
2011-03-04,-0.18072727272727285
2011-03-05,-0.17245454545454553
2011-03-06,-0.1939727272727274
2011-03-07,-0.19543636363636363
2011-03-08,-0.20910000000000017
2011-03-09,-0.21410000000000007
2011-03-10,-0.151909090909091
2011-03-11,-0.20000000000000007
2011-03-12,-0.16545454545454552
2011-03-13,-0.18864545454545456
2011-03-14,-0.18645454545454554
2011-03-15,-0.2080727272727272
2011-03-16,-0.2181909090909092
2011-03-17,-0.24961818181818185
2011-03-18,-0.2577454545454546
2011-03-19,-0.30454545454545456
2011-03-20,-0.3262909090909091
2011-03-21,-0.3100272727272727
2011-03-22,-0.2645363636363637
2011-03-23,-0.22753636363636365
2011-03-24,-0.21192727272727285
2011-03-25,-0.19657272727272723
2011-03-26,-0.2225454545454546
2011-03-27,-0.24769090909090918
2011-03-28,-0.2736545454545455
2011-03-29,-0.27954545454545465
2011-03-30,-0.28209090909090917
2011-03-31,-0.28671818181818187
2011-04-01,-0.2962636363636364
2011-04-02,-0.28910000000000013
2011-04-03,-0.29181818181818187
2011-04-04,-0.38181818181818183
2011-04-05,-0.3545454545454546
2011-04-06,-0.3272727272727274
2011-04-07,-0.31472727272727274
2011-04-08,-0.3181909090909092
2011-04-09,-0.32128727272727275
2011-04-10,-0.3300909090909091
2011-04-11,-0.30000000000000004
2011-04-12,-0.21818181818181825
2011-04-13,-0.15350000000000008
2011-04-14,-0.09149090909090918
2011-04-15,-0.10281454545454527
2011-04-16,-0.045545454545454556
2011-04-17,-0.012067669829951444
2011-04-18,-0.03143285821455355
2011-04-19,-0.0026673335000417797
2011-04-20,-0.04801200300075026
2011-04-21,-0.0016528925619834212
2011-04-22,-0.0007021276595743364
2011-04-23,-0.14598717948717954
2011-04-24,-0.16404615384615384
2011-04-25,-0.19167692307692308
2011-04-26,-0.07953846153846156
2011-04-27,-0.02564102564102566
2011-04-28,-0.14696133023079905
2011-04-29,-0.01465585373113576
2011-04-30,-0.12860708257097997
2011-05-01,-0.2448484080619614
2011-05-02,-0.203297904064896
2011-05-03,-0.1541264465814013
2011-05-04,-0.1519877993926254
2011-05-05,-0.17018497320259318
2011-05-06,-0.14055761401000655
2011-05-07,-0.09350239646883951
2011-05-08,-0.03752162575914941
2011-05-09,-0.05391626107706404
2011-05-10,-0.024054274126706576
2011-05-11,-0.07533135360842136
2011-05-12,-0.014734598997455883
2011-05-13,-0.026142268325497375
2011-05-14,-0.20599290820022098
2011-05-15,-0.21030153413159358
2011-05-16,-0.09599650753317412
2011-05-17,-0.18527250243610116
2011-05-18,-0.22199298304955772
2011-05-19,-0.2214778423093975
2011-05-20,-0.3682866911475835
2011-05-21,-0.30699721841353944
2011-05-22,-0.23879854922506194
2011-05-23,-0.19697550564870359
2011-05-24,-0.16153676073701906
2011-05-25,-0.059176751441962994
2011-05-26,-0.018438117916926844
2011-05-27,-0.0490198026930333
2011-05-28,-0.07140646859279132
2011-05-29,-0.056884783266511474
2011-05-30,-0.01985129627082316
2011-05-31,-0.07783805549024225
2011-06-01,-0.008107725603070048
2011-06-02,-0.018357641037509254
2011-06-03,-0.008121780523891231
2011-06-04,-0.015173155927995507
2011-06-05,-0.1193508282087159
2011-06-06,-0.0446316826926646
2011-06-07,-0.031097748825150928
2011-06-08,-0.0706625354322008
2011-06-09,-0.09261464260054542
2011-06-10,-0.251856570657066
2011-06-11,-0.5406370838186054
2011-06-12,-0.4130797851288581
2011-06-13,-0.39145599753204285
2011-06-14,-0.39423728073087383
2011-06-15,-0.38892491834284004
2011-06-16,-0.4555876602242144
2011-06-17,-0.5035504296378872
2011-06-18,-0.47086144374376593
2011-06-19,-0.4542818196602204
2011-06-20,-0.4519588251681207
2011-06-21,-0.4403291256946217
2011-06-22,-0.43857948379205647
2011-06-23,-0.43036146510141304
2011-06-24,-0.41728720292608823
2011-06-25,-0.43741977278991373
2011-06-26,-0.4868587590316773
2011-06-27,-0.47483076674724445
2011-06-28,-0.4687815989633163
2011-06-29,-0.47013509316782653
2011-06-30,-0.49353200137037856
2011-07-01,-0.5183095421636585
2011-07-02,-0.5171597610302584
2011-07-03,-0.5158931937453939
2011-07-04,-0.5666961596353759
2011-07-05,-0.5959566034070383
2011-07-06,-0.5370041464823339
2011-07-07,-0.5369098562356451
2011-07-08,-0.5512166151066287
2011-07-09,-0.549218471702113
2011-07-10,-0.5376212135207807
2011-07-11,-0.5544388393753459
2011-07-12,-0.5605375741916665
2011-07-13,-0.5624873514565985
2011-07-14,-0.5611230232069611
2011-07-15,-0.5670114480407706
2011-07-16,-0.5698630720346711
2011-07-17,-0.5871427898711595
2011-07-18,-0.5791429193619193
2011-07-19,-0.5660083396059955
2011-07-20,-0.5706755517865377
2011-07-21,-0.5732161332311054
2011-07-22,-0.5706039048317546
2011-07-23,-0.5710873721359698
2011-07-24,-0.5616810799221184
2011-07-25,-0.5609728097274218
2011-07-26,-0.5647800363649605
2011-07-27,-0.5639513696431443
2011-07-28,-0.5772982443700594
2011-07-29,-0.5762795863798709
2011-07-30,-0.5757021597993013
2011-07-31,-0.5804966951651741
2011-08-01,-0.5894101559004787
2011-08-02,-0.6218790613026218
2011-08-03,-0.7096672237096262
2011-08-04,-0.6631511057612263
2011-08-05,-0.6935949927875437
2011-08-06,-0.7958502729564585
2011-08-07,-0.7439602213808555
2011-08-08,-0.7545085026429594
2011-08-09,-0.6943414139561155
2011-08-10,-0.6860069154443516
2011-08-11,-0.7035160271847254
2011-08-12,-0.7033874788094153
2011-08-13,-0.6826002767353698
2011-08-14,-0.6631322536073735
2011-08-15,-0.6507831007845791
2011-08-16,-0.6564010096715166
2011-08-17,-0.6553314976400237
2011-08-18,-0.6599106094374765
2011-08-19,-0.6347344945456175
2011-08-20,-0.6409738564440239
2011-08-21,-0.6449803644165555
2011-08-22,-0.6569713337630803
2011-08-23,-0.6573901423896347
2011-08-24,-0.6597982924048651
2011-08-25,-0.6963706278011208
2011-08-26,-0.7435557281860816
2011-08-27,-0.7306692064416965
2011-08-28,-0.71536052823425
2011-08-29,-0.7188210045874646
2011-08-30,-0.7242334477084261
2011-08-31,-0.7421653111606277
2011-09-01,-0.7419976495906349
2011-09-02,-0.729647717156915
2011-09-03,-0.7341556892062053
2011-09-04,-0.7435706483575559
2011-09-05,-0.7607994675320258
2011-09-06,-0.7847699920660167
2011-09-07,-0.7746930187352356
2011-09-08,-0.7951653124871119
2011-09-09,-0.8414910743291788
2011-09-10,-0.8506223357263911
2011-09-11,-0.8145697785744186
2011-09-12,-0.8099542611030084
2011-09-13,-0.8181510788295778
2011-09-14,-0.8238089840280854
2011-09-15,-0.8493188641588214
2011-09-16,-0.8491594552153618
2011-09-17,-0.8506111112584982
2011-09-18,-0.8357642964645499
2011-09-19,-0.828724315347253
2011-09-20,-0.808281157375639
2011-09-21,-0.8225112006514725
2011-09-22,-0.8283859123521965
2011-09-23,-0.8257518506811189
2011-09-24,-0.8284497893985294
2011-09-25,-0.8328297356268808
2011-09-26,-0.8473359494816943
2011-09-27,-0.8523459917708137
2011-09-28,-0.8523465927083406
2011-09-29,-0.849986475890909
2011-09-30,-0.8385602758829822
2011-10-01,-0.8426661162159313
2011-10-02,-0.8423868370322545
2011-10-03,-0.8424808968190668
2011-10-04,-0.8444878191370183
2011-10-05,-0.8469980658252898
2011-10-06,-0.8515603312737455
2011-10-07,-0.8660337809694862
2011-10-08,-0.8744029072674209
2011-10-09,-0.8713613272945342
2011-10-10,-0.8718608892733817
2011-10-11,-0.8758676271698367
2011-10-12,-0.8698839615763359
2011-10-13,-0.8731399978631545
2011-10-14,-0.8749650712599356
2011-10-15,-0.8793515494179267
2011-10-16,-0.887994407113964
2011-10-17,-0.9199092202467791
2011-10-18,-0.9244598536349324
2011-10-19,-0.929070903266469
2011-10-20,-0.9263823834219385
2011-10-21,-0.919655854534369
2011-10-22,-0.9015904706020156
2011-10-23,-0.9007766349923214
2011-10-24,-0.9204105014295078
2011-10-25,-0.9130382259777534
2011-10-26,-0.913057090190553
2011-10-27,-0.9046825018242965
2011-10-28,-0.900133651721692
2011-10-29,-0.8881234083697293
2011-10-30,-0.8977100602247932
2011-10-31,-0.8982979077646515
2011-11-01,-0.9008057402517281
2011-11-02,-0.8979860995713688
2011-11-03,-0.9010647809046091
2011-11-04,-0.904201674794799
2011-11-05,-0.9068022711338473
2011-11-06,-0.9072014922223409
2011-11-07,-0.9057484357334898
2011-11-08,-0.9045078916563101
2011-11-09,-0.9075639090599661
2011-11-10,-0.9107147241431455
2011-11-11,-0.9036349042845198
2011-11-12,-0.9049685755899417
2011-11-13,-0.9060659397694184
2011-11-14,-0.9328338035116779
2011-11-15,-0.9271197746116477
2011-11-16,-0.919488759064945
2011-11-17,-0.9294551598907845
2011-11-18,-0.9356936080655475
2011-11-19,-0.9310406159806612
2011-11-20,-0.9310268989284178
2011-11-21,-0.9282210954878073
2011-11-22,-0.927042369592738
2011-11-23,-0.926882467955157
2011-11-24,-0.9238859480728948
2011-11-25,-0.921826508066936
2011-11-26,-0.9225565015933487
2011-11-27,-0.9223387389353953
2011-11-28,-0.9201339825624505
2011-11-29,-0.9137724148692605
2011-11-30,-0.9076862763635715
2011-12-01,-0.9037956631122518
2011-12-02,-0.9024621475682288
2011-12-03,-0.9127216408728045
2011-12-04,-0.911329943482931
2011-12-05,-0.9106096545376974
2011-12-06,-0.9048895653690194
2011-12-07,-0.9067639081779403
2011-12-08,-0.9062940661057005
2011-12-09,-0.9071227014742544
2011-12-10,-0.9042353403601622
2011-12-11,-0.8980739540250232
2011-12-12,-0.9013666187604897
2011-12-13,-0.8981050329462491
2011-12-14,-0.9013103466221054
2011-12-15,-0.8996071154862042
2011-12-16,-0.8994627859688845
2011-12-17,-0.8996688291574406
2011-12-18,-0.8999045534342796
2011-12-19,-0.889515022915617
2011-12-20,-0.8751803921638273
2011-12-21,-0.8782835005386731
2011-12-22,-0.877464043837649
2011-12-23,-0.8762555715350002
2011-12-24,-0.876468146653196
2011-12-25,-0.8675324669060287
2011-12-26,-0.8742232715177048
2011-12-27,-0.871208793673587
2011-12-28,-0.8688210396047571
2011-12-29,-0.8693645425313836
2011-12-30,-0.8668162688150152
2011-12-31,-0.8519615247674657
2012-01-01,-0.8345049689329733
2012-01-02,-0.8364369284511319
2012-01-03,-0.8468886081030067
2012-01-04,-0.8248139605947375
2012-01-05,-0.7810625268640958
2012-01-06,-0.7900314875185476
2012-01-07,-0.7864323420316125
2012-01-08,-0.7764483940979654
2012-01-09,-0.8019635462854946
2012-01-10,-0.7977812531127156
2012-01-11,-0.7836635354404815
2012-01-12,-0.7868653305835718
2012-01-13,-0.7989157873902863
2012-01-14,-0.7883650093734195
2012-01-15,-0.779663039693515
2012-01-16,-0.7915490302028272
2012-01-17,-0.8254467444025541
2012-01-18,-0.814481179480785
2012-01-19,-0.8007714280683981
2012-01-20,-0.8001900490051489
2012-01-21,-0.8066800488821476
2012-01-22,-0.8022677042827833
2012-01-23,-0.8011227590525531
2012-01-24,-0.8034908159461405
2012-01-25,-0.818301278374334
2012-01-26,-0.8327291838704689
2012-01-27,-0.8341943191816535
2012-01-28,-0.8234643768387717
2012-01-29,-0.8310758341354543
2012-01-30,-0.8278559586111212
2012-01-31,-0.8276940264765551
2012-02-01,-0.8095480180035255
2012-02-02,-0.8087430099308645
2012-02-03,-0.8133022968194045
2012-02-04,-0.8158671504394641
2012-02-05,-0.8217756204589521
2012-02-06,-0.8278762337207229
2012-02-07,-0.8233858891722206
2012-02-08,-0.8244223583489757
2012-02-09,-0.8169090058303847
2012-02-10,-0.8144850547440018
2012-02-11,-0.824406054652595
2012-02-12,-0.8270967916206717
2012-02-13,-0.8342919831939278
2012-02-14,-0.8609990171081159
2012-02-15,-0.866066844409699
2012-02-16,-0.8661388143980933
2012-02-17,-0.8621644748726515
2012-02-18,-0.8671471638156867
2012-02-19,-0.8627227980905381
2012-02-20,-0.8628924976225785
2012-02-21,-0.8651013349495538
2012-02-22,-0.860583146962307
2012-02-23,-0.8426215099296988
2012-02-24,-0.8423181341963037
2012-02-25,-0.8501237105450163
2012-02-26,-0.845554378736314
2012-02-27,-0.8444881953761656
2012-02-28,-0.8475367671265386
2012-02-29,-0.8476229232784868
2012-03-01,-0.8457002497890287
2012-03-02,-0.8521147689266293
2012-03-03,-0.8552118441737353
2012-03-04,-0.8487019066079573
2012-03-05,-0.8439202802995428
2012-03-06,-0.843415668205951
2012-03-07,-0.845666466648932
2012-03-08,-0.8454234004831779
2012-03-09,-0.8475570526872278
2012-03-10,-0.8601644502723995
2012-03-11,-0.8469236058470457
2012-03-12,-0.8462634588902858
2012-03-13,-0.8346122312934982
2012-03-14,-0.8311104794902634
2012-03-15,-0.837031543070097
2012-03-16,-0.8324563182732359
2012-03-17,-0.8375712110969324
2012-03-18,-0.8344647037434267
2012-03-19,-0.8528107307263658
2012-03-20,-0.8483299785342704
2012-03-21,-0.8493779874533891
2012-03-22,-0.8516946800025758
2012-03-23,-0.8534158695903664
2012-03-24,-0.8536755791128425
2012-03-25,-0.8573423431354082
2012-03-26,-0.8551059671930719
2012-03-27,-0.8491816678127454
2012-03-28,-0.8491830485452206
2012-03-29,-0.8508669111241791
2012-03-30,-0.8476500307864917
2012-03-31,-0.8465448282914474
2012-04-01,-0.8488551718050242
2012-04-02,-0.8438345425643446
2012-04-03,-0.8447386452351844
2012-04-04,-0.845739859410364
2012-04-05,-0.8457733028901195
2012-04-06,-0.8453220597721272
2012-04-07,-0.8532141073280051
2012-04-08,-0.8496767840428295
2012-04-09,-0.8479153129780834
2012-04-10,-0.8484494083358034
2012-04-11,-0.8454879359480184
2012-04-12,-0.8463499285748567
2012-04-13,-0.8452247867882403
2012-04-14,-0.8443683632077668
2012-04-15,-0.8442079651435332
2012-04-16,-0.844935230189622
2012-04-17,-0.8440480224481088
2012-04-18,-0.8396813640309104
2012-04-19,-0.8399115753591334
2012-04-20,-0.8317075396636855
2012-04-21,-0.8358724913471025
2012-04-22,-0.8368527772197165
2012-04-23,-0.8432543774244018
2012-04-24,-0.8401541712259535
2012-04-25,-0.8391007016136559
2012-04-26,-0.8401718858191365
2012-04-27,-0.8399575801238175
2012-04-28,-0.8438827011751926
2012-04-29,-0.8467637524452529
2012-04-30,-0.845219729691467
2012-05-01,-0.8433118030596167
2012-05-02,-0.842249392168775
2012-05-03,-0.8400738284913847
2012-05-04,-0.8411171866766
2012-05-05,-0.8408314800741576
2012-05-06,-0.841668847326254
2012-05-07,-0.8409199746569169
2012-05-08,-0.8418246730397397
2012-05-09,-0.8438027503564022
2012-05-10,-0.8474978189490255
2012-05-11,-0.844683714319686
2012-05-12,-0.8449208076889775
2012-05-13,-0.8454296711356319
2012-05-14,-0.8429848557196946
2012-05-15,-0.8421360109340884
2012-05-16,-0.8415886874857151
2012-05-17,-0.8404602313211533
2012-05-18,-0.8395336901656152
2012-05-19,-0.8397958034381987
2012-05-20,-0.8404112679765737
2012-05-21,-0.8404183224605847
2012-05-22,-0.8406305056630021
2012-05-23,-0.8390833789362513
2012-05-24,-0.8395013963054763
2012-05-25,-0.8389849035650025
2012-05-26,-0.8399968823602285
2012-05-27,-0.8399578998041385
2012-05-28,-0.8389759156298182
2012-05-29,-0.8385316399034416
2012-05-30,-0.8390011550059462
2012-05-31,-0.8372171905595809
2012-06-01,-0.8351752283869818
2012-06-02,-0.8354273534060134
2012-06-03,-0.8367339135187521
2012-06-04,-0.8350968900216795
2012-06-05,-0.830508056357466
2012-06-06,-0.8287554837056694
2012-06-07,-0.8246842207954612
2012-06-08,-0.8234266832501306
2012-06-09,-0.825676802372429
2012-06-10,-0.8286465833747155
2012-06-11,-0.8249991538638836
2012-06-12,-0.8209724543904495
2012-06-13,-0.8143777920984473
2012-06-14,-0.8129848037846206
2012-06-15,-0.7951890620775843
2012-06-16,-0.7982160476125817
2012-06-17,-0.8062979388365383
2012-06-18,-0.8026350764606259
2012-06-19,-0.7962427777961342
2012-06-20,-0.7908199698092201
2012-06-21,-0.7911397954795693
2012-06-22,-0.7954089116583246
2012-06-23,-0.7981027996292596
2012-06-24,-0.800906105259976
2012-06-25,-0.8022097813702567
2012-06-26,-0.7987277328528405
2012-06-27,-0.7923681226427362
2012-06-28,-0.7928820216133311
2012-06-29,-0.7914630077999145
2012-06-30,-0.7902476943896231
2012-07-01,-0.7921595379397386
2012-07-02,-0.788050037350944
2012-07-03,-0.7977723362449258
2012-07-04,-0.7958871272911094
2012-07-05,-0.7912222844195912
2012-07-06,-0.7921673762553062
2012-07-07,-0.7874741848091515
2012-07-08,-0.7868297968863316
2012-07-09,-0.7822026040572568
2012-07-10,-0.7742609011072283
2012-07-11,-0.7752828084355067
2012-07-12,-0.7589329423661921
2012-07-13,-0.7602643345306259
2012-07-14,-0.7634491048523032
2012-07-15,-0.7610564747018967
2012-07-16,-0.7341800750768603
2012-07-17,-0.7257516301485574
2012-07-18,-0.7150619108063083
2012-07-19,-0.7222596866908697
2012-07-20,-0.7322887592042928
2012-07-21,-0.7226637779861027
2012-07-22,-0.7355964343140713
2012-07-23,-0.7352403329192749
2012-07-24,-0.7315456868884757
2012-07-25,-0.724053824868877
2012-07-26,-0.7212588953096812
2012-07-27,-0.7209559657902143
2012-07-28,-0.7224211821192826
2012-07-29,-0.726924094100412
2012-07-30,-0.7151498293350822
2012-07-31,-0.707748815570223
2012-08-01,-0.7020102083810162
2012-08-02,-0.6684841228285755
2012-08-03,-0.6599598400887152
2012-08-04,-0.6580938036547772
2012-08-05,-0.6599819180108975
2012-08-06,-0.6600852374611671
2012-08-07,-0.6566401246549958
2012-08-08,-0.6531855758593386
2012-08-09,-0.6511269878442023
2012-08-10,-0.643740181648398
2012-08-11,-0.6390053314212667
2012-08-12,-0.6355682347953286
2012-08-13,-0.6230744122650103
2012-08-14,-0.6179293340880625
2012-08-15,-0.5846916523956336
2012-08-16,-0.5774745542148952
2012-08-17,-0.6337985780438957
2012-08-18,-0.6424501796662516
2012-08-19,-0.7516716202811229
2012-08-20,-0.6841737543837645
2012-08-21,-0.6893888394338071
2012-08-22,-0.6938857159119494
2012-08-23,-0.6833322862147664
2012-08-24,-0.6672234416497433
2012-08-25,-0.6690400845026693
2012-08-26,-0.6690349634698317
2012-08-27,-0.6573487142790875
2012-08-28,-0.6592513869999888
2012-08-29,-0.6593059416763398
2012-08-30,-0.6622540680254847
2012-08-31,-0.6826498040782876
2012-09-01,-0.687189756455094
2012-09-02,-0.679994182763954
2012-09-03,-0.6698919526385658
2012-09-04,-0.6749880073771813
2012-09-05,-0.6558502547827725
2012-09-06,-0.6493147020993902
2012-09-07,-0.6550099176799999
2012-09-08,-0.6538914945593648
2012-09-09,-0.6528150848101724
2012-09-10,-0.651131205604484
2012-09-11,-0.6480341251318344
2012-09-12,-0.6444877889896506
2012-09-13,-0.6434192436837445
2012-09-14,-0.6321760683443234
2012-09-15,-0.6337115943640339
2012-09-16,-0.6280534104698619
2012-09-17,-0.6269876782483206
2012-09-18,-0.6145200012509147
2012-09-19,-0.6073947633781355
2012-09-20,-0.6131909066030072
2012-09-21,-0.6129605049156919
2012-09-22,-0.6169916834265932
2012-09-23,-0.6206779648549223
2012-09-24,-0.620876979687186
2012-09-25,-0.6195464099429393
2012-09-26,-0.6133246506617794
2012-09-27,-0.6138031089090936
2012-09-28,-0.6149819393150373
2012-09-29,-0.6123766399866483
2012-09-30,-0.6120112177148824
2012-10-01,-0.6222615192435
2012-10-02,-0.6020085341972041
2012-10-03,-0.5943044628474694
2012-10-04,-0.5997233516765996
2012-10-05,-0.601813569161317
2012-10-06,-0.6079274553041156
2012-10-07,-0.6295463134713633
2012-10-08,-0.6314650286114596
2012-10-09,-0.6274013696138583
2012-10-10,-0.6208084205536873
2012-10-11,-0.6228202548827279
2012-10-12,-0.6261463134552843
2012-10-13,-0.6279787175433871
2012-10-14,-0.6322670169228026
2012-10-15,-0.6299854855833815
2012-10-16,-0.6295642968067942
2012-10-17,-0.6261506506565654
2012-10-18,-0.6263695138456944
2012-10-19,-0.6311136119711204
2012-10-20,-0.6330298836828242
