Date,transactions/size_mean
2019-12-20,451.069365204911
2019-12-21,427.773851715118
2019-12-22,445.360938551312
2019-12-23,486.718787536679
2019-12-24,478.480377939508
2019-12-25,465.292543490174
2019-12-26,472.65323289264
2019-12-27,457.809926131546
2019-12-28,444.361238755207
2019-12-29,435.945322943846
2019-12-30,483.270097523833
2019-12-31,485.412121294775
2020-01-01,444.913965201297
2020-01-02,482.987299696039
2020-01-03,486.261677013909
2020-01-04,464.865966200669
2020-01-05,447.961594626171
2020-01-06,508.922009558167
2020-01-07,485.16154845989
2020-01-08,474.89265659359
2020-01-09,509.416455420949
2020-01-10,504.834529697352
2020-01-11,445.052973872396
2020-01-12,440.013548421299
2020-01-13,481.400207236822
2020-01-14,509.772453345954
2020-01-15,483.538815724191
2020-01-16,479.797233170042
2020-01-17,475.505541436481
2020-01-18,438.916358126821
2020-01-19,462.118128325284
2020-01-20,480.557559751058
2020-01-21,485.327385203313
2020-01-22,502.711049538713
2020-01-23,501.085695917313
2020-01-24,500.213243661068
2020-01-25,490.078750613121
2020-01-26,451.91160610332
2020-01-27,487.855838716491
2020-01-28,503.144270542217
2020-01-29,471.99265280463
2020-01-30,472.60473462856
2020-01-31,477.560519309583
2020-02-01,478.548128456748
2020-02-02,497.996890649937
2020-02-03,532.472592968714
2020-02-04,510.128464560052
2020-02-05,467.945538682839
2020-02-06,486.678772978898
2020-02-07,532.582624201398
2020-02-08,487.519461134294
2020-02-09,459.3656193893
2020-02-10,491.085283674853
2020-02-11,509.612065073143
2020-02-12,473.057087202769
2020-02-13,509.797573101136
2020-02-14,451.427605440207
2020-02-15,483.873603055367
2020-02-16,454.235468718986
2020-02-17,471.141222380429
2020-02-18,508.826282864897
2020-02-19,491.202128104605
2020-02-20,497.002524486571
2020-02-21,485.535938285128
2020-02-22,458.891699430771
2020-02-23,452.171631568441
2020-02-24,489.32238577151
2020-02-25,458.183116110372
2020-02-26,479.597029994145
2020-02-27,478.474509352295
2020-02-28,464.122939918345
2020-02-29,447.182459952902
2020-03-01,473.940243225096
2020-03-02,485.202820773224
2020-03-03,511.453717585624
