Date,Daily Return in USD,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,indicators/nvt,indicators/velocity,indicators/cdd,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/nupl_more_155,indicators/nupl_less_155,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count,transactions/transfers_volume_to_exchanges_sum,transactions/transfers_volume_from_exchanges_sum,transactions/transfers_to_exchanges_count,transactions/transfers_from_exchanges_count,transactions/transfers_volume_exchanges_net,distribution/balance_exchanges
2016-02-27,0.5257660294489739,1.8602440056739822,6.618183490560293,6.425304390895775,-0.03575991170706505,2.530941579528675,2.46130033334522,14584470894038.0,841180455088.384,4992.0,17.3122996794872,5500646.0,28.3747446946272,0.00149490251802472,924.2186591254252,532336.0,491418.0,2530526.51953432,2526851.51953432,0.829666663497197,29579816.0,6072835.0,77669602.82749656,0.999220591493391,74573320.7089,56642.57552,303068.109211093,303068.109211093,7304520.31139644,8401813.82942552,19414741.3364935,38100212.7708775,0.0,0.0,0.0,0.0,0.0,0.0,26196.09375,0.13098053670142007,18957.0,0.0,2172697.75259135,35.74800164213406,0.0279735916432699,42095925.3426231,19.374956913549436,0.292198174953253,11.3971893888032,0.629466986291405,0.629475607318019,8.62102661489063e-06,0.586584109912191,0.614235119961313,5917.0,3021.0,5519.0,755.0,61479.0,40117.0,30416.0,22076.0,16566.0,11137.0,5701.0,1091.0,228948.789797819,160115.93196985,5011.0,430.0,68832.85782796898,11297397.097298041
2016-02-28,0.005493502747704326,1.8610986197647033,6.454036933650134,6.430797893643479,-0.0349355063167166,2.548402403177216,2.53159282108325,15031073578097.0,857758345615.535,5029.0,17.1799562537284,5487589.0,29.3587208003082,0.00154008921997105,901.0998861545286,590980.0,502510.0,8486292.93903162,8482942.93903162,0.821071448766254,29346014.0,6395107.0,77695955.6703785,0.996518988564455,74387587.688433,255370.20854,385055.198349698,385055.198349698,6958926.93296662,8605001.56456154,19321180.1134878,38297286.6368426,0.0,0.0,0.0,0.0,0.0,0.0,26425.78125,0.13215388088616575,19037.0,0.0,779337.20689333,99.69491381028465,0.010030601981390537,12594044.1503047,16.15994211351503,0.292677918257891,8.78722669231856,0.627336880315247,0.627379166236227,4.22859209801032e-05,0.586877785752074,0.609177711001141,6495.0,3352.0,6131.0,1287.0,62658.0,40498.0,30744.0,22331.0,16717.0,11196.0,5707.0,1089.0,106641.770506644,185255.02695141,4823.0,469.0,-78613.256444766,11218783.278682102
2016-02-29,-0.11848249281601042,1.8425025507406085,4.775115889064084,6.312315400827469,-0.05271607551371138,2.5612228483841677,2.49792059408255,14320521202740.0,832831284915.998,4820.0,17.9265560165975,5665354.0,32.9441902138078,0.00161824296167638,766.8264199623768,676893.0,587748.0,9924706.54607893,9921381.54607893,0.841444855586615,30149193.0,5681073.0,77721894.77465366,0.992603122454323,74109566.963618,551092.145136,130853.067548317,130853.067548317,7029430.48377001,8369699.12263988,19522653.5450313,38310258.5594796,0.0,0.0,0.0,0.0,0.0,0.0,25229.53125,0.12576689681585806,20331.0,0.0,711509.027309589,109.23528977354158,0.00915455071408814,21313104.6921715,29.954791680946343,0.292338531125864,11.1798927942563,0.617700419994759,0.617857595969835,0.00015717597507582,0.579980241348116,0.59674904228338,7113.0,3944.0,6563.0,1668.0,64195.0,40712.0,30914.0,22481.0,16839.0,11237.0,5717.0,1091.0,119282.168033835,299546.881316595,5016.0,454.0,-180264.71328276,11038518.033298034
2016-03-01,1.313826523167049,2.0315820718043587,9.19720587448061,7.626141923994518,-0.021100732151980828,2.5786494119858467,2.62058075130673,14737397033606.0,844942991115.509,5052.0,17.0936262866192,5842695.0,33.9508403305522,0.00155895125036974,780.9834552598627,702171.0,623397.0,11003614.9788687,11000089.9788687,0.821066310878821,29483703.0,6425337.0,77747498.07489239,0.99991002814598,74672007.538144,5662.010984,150969.416046599,150969.416046599,6990270.63150252,8359872.79737156,19441520.2832727,38280340.2585692,0.0,0.0,0.0,0.0,0.0,0.0,26481.09375,0.1323546457242637,21757.0,0.0,1303681.89689413,59.6368625353445,0.016768152405860354,46907867.7506875,35.981068589231796,0.29277523505166,11.8174639126601,0.686493389996607,0.686493938230363,5.48233755252015e-07,0.652626795381731,0.656677655451811,7653.0,4270.0,7129.0,1781.0,65826.0,41082.0,31218.0,22730.0,16983.0,11326.0,5721.0,1095.0,233346.004287631,297824.70826293,5314.0,557.0,-64478.703975298995,10974046.764449809
2016-03-02,0.7630589281414109,2.1269452658991477,8.319998155774812,8.389200852135929,-0.03979464650029063,2.653251351222891,2.99849804510366,15360115670751.0,881585537104.896,5086.0,16.9958710184821,6096139.0,39.0787626378784,0.00165855031991675,682.8081472255776,673159.0,697896.0,5716209.12695653,5712284.12695653,0.781508811805541,28043899.0,7840404.0,77774180.22712763,0.998565702962521,74559877.711795,106522.027982,476595.361277518,476595.361277518,7015596.66422035,6361375.04911461,19052361.8070083,37949676.4703389,0.0,0.0,0.0,0.0,0.0,0.0,26644.21875,0.13317324890194904,23547.0,0.0,3558448.02711397,21.856207997002922,0.0457535909311042,258059264.884365,72.52017253534552,0.296748587600698,14.8264419919901,0.691595406021272,0.691620579821715,2.51738004429114e-05,0.68391448202117,0.628967860809143,8541.0,4405.0,7864.0,2135.0,67711.0,41908.0,31951.0,23111.0,17227.0,11412.0,5700.0,1095.0,2215073.62835405,388654.93059992,5487.0,761.0,1826418.6977541302,12800464.610281669
2016-03-03,0.8798703579558662,2.226683181471995,8.408903928717693,9.269071210091795,-0.07806785189857302,2.8450131894748174,3.23304872074614,15931304389478.0,905016871675.279,5014.0,17.2309533306741,6259707.0,35.3327310900656,0.00142258449450681,740.0102376586909,658300.0,604673.0,3528608.92765596,3525233.92765596,0.77598988032978,27887470.0,8050460.0,77800634.2044497,0.995912033457606,74342104.823052,301910.173005,424831.911996929,424831.911996929,6794648.36673266,6725709.47011102,19305467.6712943,37570976.81389,0.0,0.0,0.0,0.0,0.0,0.0,26111.25,0.13029630488043065,24813.0,0.0,2098523.74422511,37.07398327922087,0.02697309303045614,107600131.454989,51.27420252026782,0.30993786758542,16.3410044336518,0.718072580165498,0.718220663476494,0.000148083310996563,0.71417090529147,0.649841071484905,9058.0,4736.0,8337.0,2264.0,69677.0,42759.0,32640.0,23669.0,17602.0,11566.0,5709.0,1105.0,514044.121584403,485229.516016757,5744.0,1219.0,28814.60556764598,12829277.881374754
2016-03-04,1.066764882857962,2.3356170890342605,7.411428732171408,10.335836092949757,-0.010635677868346516,2.9093951788100925,3.17496943551243,16093781371468.0,932909383622.856,4994.0,17.2999599519423,6238181.0,33.9631795907319,0.00139840983203903,763.0476884638545,547949.0,620156.0,7461412.16075884,7457537.16075884,0.759860271044864,27252938.0,8612785.0,77826691.23895489,0.999934041579372,74659275.064004,349.930533,484615.103818637,484615.103818637,6962956.2934302,6710021.88488327,19259143.4304537,37433237.4791536,0.0,0.0,0.0,0.0,0.0,0.0,25881.5625,0.1290335047156681,24274.0,0.0,1511178.89097257,51.50064741102021,0.019417231632432218,74443890.6244899,49.26212976451718,0.314636607309463,13.9190228205051,0.746385627929927,0.746385677126692,4.91967647863063e-08,0.744492448011884,0.674017777652946,8973.0,4775.0,8329.0,2323.0,71773.0,43501.0,33250.0,24082.0,17922.0,11674.0,5732.0,1102.0,352225.329570548,287748.91870478,5468.0,923.0,64476.41086576803,12893753.292550366
2016-03-05,0.5458665921274015,2.3870827259736314,4.998662427956942,10.881702685077158,-0.11458427943978744,2.982357075776727,3.70390455662874,17171487455802.0,978599559270.244,5138.0,16.8174386920981,6753428.0,33.8981528103038,0.00125016237544915,785.2886793500691,614034.0,583466.0,19515216.2836066,19511466.2836066,0.742690686344169,26659841.0,9236450.0,77852783.64780906,0.986381279496626,73659407.749087,1009762.598399,1154088.12782116,1154088.12782116,8907865.97369886,6747424.67017045,19342613.7303582,36872071.1526866,0.0,0.0,0.0,0.0,0.0,0.0,26585.9375,0.13272080151211196,27101.0,0.0,2863736.15834055,27.18573895889991,0.03678399183895002,145089147.605269,50.664285947817156,0.318534189625706,13.8879182129505,0.748285007368689,0.749338509132888,0.00105350176419952,0.757126437892293,0.664715385528506,10056.0,5667.0,9177.0,3024.0,74459.0,44377.0,34015.0,24647.0,18258.0,11853.0,5758.0,1107.0,594212.630278724,603626.33974341,6050.0,1437.0,-9413.709464685991,12884338.01554612
2016-03-06,0.4024154837834679,2.423396265334174,3.2295894800043388,11.284118168860626,-0.08184078277842832,3.1060674793877143,3.55410271675372,17153070676641.0,984746985611.435,4907.0,17.6064805380069,6702067.0,37.6921226263818,0.00136264497402053,674.8725688593092,498931.0,463073.0,2011705.87655477,2008005.87655477,0.758702408809448,27261808.0,8670341.0,77878893.0266068,0.988881254121534,73833255.809365,829903.589846,355755.390425911,355755.390425911,9087688.59217783,7020626.08489002,19464603.1433573,36503690.6516389,0.0,0.0,0.0,0.0,0.0,0.0,25399.6875,0.12639575223142696,27646.0,0.0,1613121.15084471,48.27839061302095,0.0207132008192977,85759564.8905728,53.16374709095151,0.325774835860292,12.501816894217,0.753505234406475,0.754023310663471,0.000518076256995909,0.765395030583496,0.666972172185526,9723.0,5286.0,9019.0,2801.0,77031.0,45208.0,34673.0,25152.0,18526.0,11914.0,5745.0,1093.0,423042.677613954,297229.87135757,5665.0,1045.0,125812.806256384,13010149.648691239
2016-03-07,-1.7196359956090213,2.258056463763532,11.14460112435591,9.564482173251605,-0.22176307143289398,3.1631186621958434,3.23512926985183,17463847706371.0,998092568614.756,5026.0,17.1908077994429,6120294.0,30.3772576272564,0.00130536967157648,856.4251035052022,473488.0,464966.0,2900051.67409838,2896726.67409838,0.772667739007989,27770197.0,8170474.0,77904570.89878562,0.972336854280327,72734433.878258,2068627.889282,455419.360381423,455419.360381423,9561451.73921234,6917103.50119492,19302526.371817,36186516.8579135,0.0,0.0,0.0,0.0,0.0,0.0,25985.46875,0.1294460821343657,23256.0,0.0,1478973.61378029,52.67475374334758,0.01898442667377999,106381055.07828,71.92897431507762,0.32939980562275,11.4889106995461,0.693840376358458,0.697445254681317,0.00360487832285894,0.723678967247524,0.59261399272195,8041.0,4409.0,7328.0,1817.0,78623.0,45773.0,35123.0,25475.0,18688.0,11982.0,5759.0,1091.0,348014.245909552,268051.254056807,5623.0,922.0,79962.99185274495,13090111.592706136
2016-03-08,0.17959188269783155,2.2766593110976747,10.370363343337257,9.744074055949437,-0.20715014909641705,3.235563061694555,2.96589372844916,17410849843455.0,1015547043083.15,5017.0,17.2216464022324,6231761.0,33.347883941224,0.00138344260283028,775.35572960232,552148.0,510735.0,2311084.8744972,2307234.8744972,0.769054177073235,27672172.0,8309912.0,77930402.79168926,0.961075510132226,71900445.543537,2911971.456131,1416536.99629384,1416536.99629384,9533268.22497832,6863952.24341671,19277642.1545739,35115945.3411824,0.0,0.0,0.0,0.0,0.0,0.0,25823.125,0.12854237425189785,24094.0,0.0,2147032.06515773,36.296804345101464,0.027550634774682524,262147483.072305,122.09760968476571,0.336216975056362,14.536141633895,0.685778088945399,0.688981120390047,0.00320303144464855,0.729778472819486,0.573249192573348,9468.0,5297.0,8396.0,2259.0,80638.0,46230.0,35491.0,25757.0,18815.0,12044.0,5768.0,1094.0,181333.263053733,300917.52884709,5540.0,805.0,-119584.26579335702,12970526.430088257
2016-03-09,1.4529259440505644,2.41564588527806,11.145295756010137,11.197000000000001,-0.08892936059460033,3.3423998754441353,3.14332698523407,17683150842648.0,1031525925506.85,4989.0,17.3176989376629,6383272.0,26.0641714329832,0.00106137441189816,988.592539290393,498399.0,644423.0,2065424.29087185,2061224.29087185,0.775307023149308,27783949.0,8052111.0,77956267.64737503,0.991105727574772,74160398.038913,652668.534165,511734.275020881,511734.275020881,9450162.80536397,7042540.46590965,19325038.9445859,35064756.7333013,0.0,0.0,0.0,0.0,0.0,0.0,25740.78125,0.12806224720576243,24549.0,0.0,1124790.09819576,69.30739146123548,0.0144284755047997,33319971.6741481,29.623279692447156,0.346965741305933,9.54247199778372,0.730221881827121,0.730630931690199,0.00040904986307807,0.764907201517777,0.625690509302725,9247.0,4849.0,8631.0,2249.0,82715.0,46862.0,36000.0,26109.0,19026.0,12136.0,5774.0,1091.0,253928.997467656,261388.65216206,5219.0,708.0,-7459.654694403987,12963066.173391031
2016-03-10,0.552999999999999,2.463853240590168,11.12030390534994,11.75,-0.043933195229664546,3.368218624534226,3.37053662365373,18775256745910.0,1082624584189.15,5196.0,16.6239414934565,6347145.0,20.3466620473723,0.000819967036647551,1309.814189668972,517899.0,522298.0,2439731.62911103,2435856.62911103,0.782988402351764,28055775.0,7775886.0,77982279.39162415,0.995099679152984,74469080.769363,339639.29488,345686.608866594,345686.608866594,9152267.8426702,7417125.09191451,19408552.8362978,34964071.3759599,0.0,0.0,0.0,0.0,0.0,0.0,26630.0,0.13271995889706711,24781.0,0.0,857303.9261851,90.9622328905409,0.010993573576885988,35801306.7192233,41.76034382407979,0.347456403621489,10.1843474482116,0.742383426598674,0.742478918331772,9.54917330978845e-05,0.776010846059663,0.638738229668855,9809.0,5366.0,9140.0,2374.0,84810.0,47391.0,36442.0,26436.0,19188.0,12202.0,5789.0,1093.0,258050.795562707,186385.989319949,5478.0,792.0,71664.806242758,13034730.4463659
2016-03-11,0.1999999999999993,2.4807312783775197,11.062542681992179,11.95,-0.02765971770165898,3.40104413950069,3.47135701624268,19255854116419.0,1094414377160.44,5065.0,17.0629812438302,6133690.0,19.247904795593,0.000832377823715316,1367.5123700124607,506344.0,480350.0,2364181.04728926,2360181.04728926,0.790659149350397,28351183.0,7506472.0,78008582.57087763,0.995642410345749,74525844.632821,318490.960876,427235.072355408,427235.072355408,9159015.98905751,7600530.7823381,18865756.7352252,35305250.4645088,0.0,0.0,0.0,0.0,0.0,0.0,26302.5,0.13093862190217798,23104.0,0.0,939795.296922899,83.00592993633322,0.012047332049252563,57527753.7574554,61.213068362668125,0.347893688402516,10.0745592485989,0.743161871000524,0.743181969678772,2.00986782482404e-05,0.779737782889112,0.637445145360002,9475.0,5113.0,7930.0,1436.0,85677.0,47856.0,36856.0,26732.0,19359.0,12288.0,5801.0,1099.0,189830.928158365,226635.546144408,4894.0,720.0,-36804.61798604301,12997925.428498141
2016-03-12,0.968,2.5586216876102807,5.067340547642819,12.918,-0.03597014925373143,3.4623049534496673,3.72241549081563,19671858756523.0,1142609455345.31,5023.0,17.1998805494724,6954857.0,24.2939252772654,0.000871155924884908,1086.4629685832435,435355.0,404701.0,1829899.06284727,1826299.06284727,0.759899999746436,27271526.0,8616783.0,78035257.32944967,0.997326884259781,74687657.951612,155151.328924,523152.773238537,523152.773238537,9401608.84276733,7690355.96444381,18974929.9640353,35224980.6158173,0.0,0.0,0.0,0.0,0.0,0.0,26370.15625,0.1312488723344838,27784.0,0.0,1522137.69706151,51.266884382468746,0.019505768919750477,41947521.9239687,27.558296470121252,0.349428310789366,14.2801078604516,0.760063714240151,0.760130214746354,6.65005062023886e-05,0.796171126043006,0.655176598675859,9979.0,5020.0,9177.0,1874.0,86784.0,48569.0,37433.0,27219.0,19669.0,12391.0,5821.0,1098.0,429708.597196962,448380.0387169,6370.0,1141.0,-18671.441519938002,12979253.382004444
2016-03-13,1.551333333333334,2.672031467248466,4.896669956282131,14.469333333333333,-0.04011321922957867,3.5371689510168944,4.01768998979303,20948092768367.0,1207900218125.62,5186.0,16.6610104126494,7219419.0,25.6417147768732,0.000911640586513784,1063.7397187405645,480874.0,413701.0,1621259.99444429,1617934.99444429,0.767368297273834,27591097.0,8364385.0,78061872.89802606,0.994362009285582,74460314.689008,417721.495435,706709.783257817,706709.783257817,9043371.51898745,8091273.51684219,18967195.4095199,35061950.4752016,0.0,0.0,0.0,0.0,0.0,0.0,27250.46875,0.13586549585623398,28101.0,0.0,1982222.78389868,39.38097853183396,0.025392969836735804,75670420.8268146,38.17452883776481,0.350779985176002,14.7044177813131,0.782930298045395,0.783017936767569,8.76387221741956e-05,0.817677772455304,0.677338083911935,10160.0,4926.0,9319.0,1874.0,87996.0,49429.0,38146.0,27774.0,19980.0,12550.0,5852.0,1095.0,420254.497529618,294824.47910175,6130.0,1431.0,125430.01842786797,13104682.57312909
2016-03-14,-2.1525833333333324,2.510960124603077,10.684630060481128,12.31675,-0.18291428950510813,3.6311749454629743,3.70342773091636,18481253246040.0,1186054890902.04,5108.0,16.9107282693814,7668712.0,27.7887085331348,0.000974085408480609,951.3129200305071,525595.0,552550.0,2416469.22500185,2412669.22500185,0.779212045069368,27995941.0,7932586.0,78088560.48862939,0.981342430720991,73488661.271675,1396877.995715,718057.138995952,718057.138995952,9052225.26541148,8179024.67564713,18848824.0931355,34979273.4606951,0.0,0.0,0.0,0.0,0.0,0.0,26407.96875,0.13135353731015398,28516.0,0.0,1632659.07649065,47.82906708023718,0.020907788109737077,58383182.8083901,35.75956771935691,0.353271060121006,12.6466481988516,0.732087859449141,0.734351921691018,0.00226406224187722,0.785931940251885,0.610830848715659,10419.0,4928.0,9613.0,2049.0,89364.0,50409.0,39047.0,28533.0,20386.0,12704.0,5861.0,1091.0,386090.939548375,402393.05602426,5848.0,1720.0,-16302.116475884977,13088379.442268146
2016-03-15,0.7832499999999989,2.5726122302071057,10.792684803847367,13.1,-0.13095396046172225,3.7108110596477637,3.430685880442,17742534216664.0,1215375125403.31,5979.0,14.4544238166918,7878660.0,24.012965397747,0.000820311051062311,1301.2806289359635,525272.0,528101.0,3177959.03758804,3173934.03758804,0.779352345499314,27998777.0,7926921.0,78117369.53919362,0.984502007973126,73725358.974286,1159609.972459,306022.380537562,306022.380537562,10112528.0482069,8208363.65814674,18487113.6116477,35181478.801704,0.0,0.0,0.0,0.0,0.0,0.0,31223.59375,0.15703619422736192,29227.0,0.0,1289685.15417005,60.57088374368736,0.0165095824626171,70742939.2896609,54.85287557270987,0.355984181801311,11.7708248844718,0.745177878359706,0.746213131276352,0.00103525291664597,0.799048289504787,0.625724891133683,10362.0,4759.0,9501.0,1761.0,90523.0,51146.0,39726.0,29031.0,20692.0,12796.0,5872.0,1093.0,263246.338488478,373833.07559097,6166.0,1487.0,-110586.73710249201,12977791.82485924
2016-03-16,-0.5546666666666642,2.5293487504764096,11.188459509107854,12.545333333333335,-0.16775021007474233,3.765679445662745,3.52336009292581,18122109077330.0,1239257546869.25,6025.0,14.3395850622407,7931465.0,23.8727859453998,0.00086508138662849,1320.0817494875598,521190.0,503702.0,13343936.3754076,13340136.3754076,0.784862560597717,28210461.0,7732725.0,78148916.74513978,0.973946619325604,72950564.65776,1943559.781241,310269.812083035,310269.812083035,9517296.62327092,8945565.14089536,18309189.3712526,35154295.0584677,0.0,0.0,0.0,0.0,0.0,0.0,31490.15625,0.15840882427355085,27555.0,0.0,1106208.25983322,70.64575413396577,0.014155132353795768,45972502.2849176,41.55863227042686,0.356689316982112,11.0622051119548,0.727969116330504,0.730101911248104,0.00213279491760073,0.790170770830414,0.601987523852797,9643.0,4438.0,8991.0,1530.0,91558.0,51870.0,40341.0,29496.0,20978.0,12916.0,5898.0,1097.0,266927.233300841,295095.133141718,5938.0,1034.0,-28167.899840876984,12949623.312044285
2016-03-17,-1.516444444444442,2.400518092823076,11.840233882556097,11.028888888888893,-0.26835021302315964,3.8216420908079276,3.02933081328574,18922768545310.0,1268238807056.8,6082.0,14.2073331141072,8643874.0,31.6680980212903,0.000944442397223177,1012.2552774236732,556153.0,509757.0,7984729.77627056,7981204.77627056,0.786441698600445,28303708.0,7685874.0,78180571.59811288,0.946568011267983,70903265.946069,3999262.748445,523215.528957397,523215.528957397,9293352.51209752,9278913.71600703,18055720.5619656,35025199.2817799,0.0,0.0,0.0,0.0,0.0,0.0,32024.53125,0.16123215739256502,33507.0,0.0,1743810.10381993,44.83319108362386,0.022304903484000903,58159348.2806698,33.35188169472579,0.358530642372364,10.5215687703843,0.680969058312519,0.688201593822111,0.00723253550959201,0.760844281591433,0.541470648434514,10279.0,4936.0,9586.0,1624.0,92599.0,52451.0,40885.0,29889.0,21161.0,13003.0,5921.0,1096.0,413614.509555966,401499.98060436,6782.0,1462.0,12114.528951606015,12961736.975097934
2016-03-18,-0.10750427350427927,2.3907227585594324,9.011528343360457,10.921384615384614,-0.275481981200437,3.8447943533263085,2.64459468212941,18317664294185.0,1261434319181.37,5962.0,14.490271720899,8365068.0,27.4326886831826,0.000862093858872524,1141.348030092205,526348.0,479074.0,5239445.10760423,5236045.10760423,0.744041489079957,26812916.0,9223940.0,78212244.53865106,0.946958731028531,71130924.546087,3981261.959243,380794.442327197,380794.442327197,9246919.31465628,9285179.69482186,18404008.0236162,35017466.666257,0.0,0.0,0.0,0.0,0.0,0.0,31282.8125,0.15715115079284936,31797.0,0.0,2355440.72233582,33.20493009948912,0.030116009791431114,32094673.6603212,13.625761563846051,0.358925489411916,13.6336229544722,0.67467374300865,0.681511815569718,0.00683807256106743,0.761977759706075,0.525110903718384,10754.0,5268.0,9882.0,1818.0,93537.0,52825.0,41161.0,30079.0,21207.0,13031.0,5921.0,1094.0,456948.631912589,379869.59987609,6531.0,1211.0,77079.032036499,13038815.296956541
2016-03-19,-0.397384615384615,2.353658363178046,6.854013113506899,10.524,-0.3018442351068066,3.857714724739068,2.73137230803654,19118332703884.0,1312355643168.22,6082.0,14.2061821769155,9086749.0,44.2853796415521,0.00127333677338486,725.3714011181435,509261.0,419472.0,2190183.07291341,2186783.07291341,0.746573754634564,26971205.0,9155440.0,78244053.40095577,0.940353382240986,70654874.388083,4480968.97513,314393.961287847,314393.961287847,8958035.1205456,9688721.06384725,18322787.753627,35067452.767301,0.0,0.0,0.0,0.0,0.0,0.0,32079.0625,0.16138663935623687,34762.0,0.0,791521.633384523,98.85270357853204,0.010116061208235595,21780798.7274373,27.51762909410732,0.358587705716101,7.19298806770655,0.659242076001844,0.668398598331423,0.00915652232957841,0.753004544010497,0.504390163519608,9578.0,4374.0,9017.0,1226.0,94252.0,53260.0,41524.0,30422.0,21277.0,13100.0,5938.0,1099.0,186952.904052803,198700.20894502,6491.0,707.0,-11747.304892216984,13027067.592116743
2016-03-20,-0.2560000000000002,2.329032263008894,4.658054780057796,10.267999999999999,-0.3188271195435851,3.873357457059043,2.64920158069978,19451762077814.0,1355676098749.33,6027.0,14.3230462916874,8714052.0,35.7288538516077,0.00110114506276721,885.0937462251854,540821.0,475575.0,1773449.03632754,1769799.03632754,0.749783010785482,27136065.0,9055826.0,78275993.53007902,0.934570613143437,70323696.5292,4920495.76684,188587.935405861,188587.935405861,9046887.99494443,9922343.96474786,18322585.719325,35072931.2959872,0.0,0.0,0.0,0.0,0.0,0.0,31587.65625,0.15865881602575294,32429.0,0.0,555659.290967952,140.87048449009671,0.007098719107978227,33842898.6897261,60.905845074185955,0.358023478043363,9.09217238220199,0.647171345745728,0.657991694095969,0.0108203483502415,0.746797995537627,0.490014054528252,10071.0,4495.0,9489.0,1436.0,95075.0,53868.0,42096.0,30728.0,21379.0,13115.0,5949.0,1100.0,110652.023778083,172459.05035606,6427.0,670.0,-61807.026577977,12965260.175974885
2016-03-21,1.6410000000000018,2.477294416785859,10.014144577876676,11.909,-0.20996417672814116,3.89378273667537,2.81907806466732,19183195731954.0,1335378401631.16,5994.0,14.4240907574241,8977661.0,32.4623890737613,0.000998504785265334,968.095141354686,537259.0,517677.0,2041577.70603486,2038102.70603486,0.756965202713516,27410825.0,8800648.0,78307396.68437591,0.970967900158173,73061947.614537,2183589.893378,285493.564365043,285493.564365043,8925490.29654049,10177331.5712979,18135828.1688829,35137505.5674253,0.0,0.0,0.0,0.0,0.0,0.0,31394.21875,0.15754667071219552,32494.0,0.0,890482.75618292,87.93813933022446,0.011371630189317625,31736491.890018,35.639647898469576,0.358010989884641,11.2472562443559,0.699413618413557,0.701878119045912,0.00246450063235474,0.782375424560179,0.555682920025255,10316.0,5011.0,9521.0,1384.0,95738.0,54106.0,42256.0,30851.0,21469.0,13181.0,5976.0,1097.0,242148.289678185,236803.78660985,6859.0,771.0,5344.503068335005,12970604.246056328
2016-03-22,-0.708000000000002,2.4160030600296025,8.33164188524611,11.200999999999999,-0.256932466498607,3.9168281165136656,2.96283972008482,19962159514629.0,1373775960784.34,6071.0,14.2345577334871,9194297.0,26.1394891028328,0.000794754913433651,1214.1788373998215,575942.0,505090.0,2235032.30981488,2231332.30981488,0.788121709399825,28594888.0,7687437.0,78338954.77356862,0.947545757302811,71279224.032995,3945305.783108,179684.639474744,179684.639474744,9435166.34435483,10315009.1420489,18096272.7429217,35096267.5601077,0.0,0.0,0.0,0.0,0.0,0.0,31711.875,0.1591921527022533,32858.0,0.0,684565.118399032,114.43608893888302,0.008738502069343446,19588899.6654298,28.615100505327614,0.357650434951292,13.5814596530339,0.676321953250923,0.681556588355475,0.00523463510455149,0.768709081975543,0.524354316790556,9765.0,4427.0,9284.0,1127.0,96492.0,54535.0,42595.0,31150.0,21651.0,13250.0,6001.0,1095.0,75248.4251251602,297545.35149733,6834.0,708.0,-222296.9263721698,12748306.902488997
2016-03-23,1.2190000000000012,2.519308076505333,9.365308390669414,12.42,-0.17606474724691534,3.9399677803072377,3.01772496151301,19313938405800.0,1296762734433.17,5974.0,14.4606628724473,9137193.0,32.6582983315126,0.0010274428468984,959.2269774847325,505060.0,494363.0,2066836.88775601,2063111.88775601,0.790066476139683,28673900.0,7619122.0,78370099.18383336,0.978182211495451,73584761.69245,1625979.819466,206504.546268139,206504.546268139,9655227.68230734,10707350.3746492,18003398.7424227,35114857.5586405,0.0,0.0,0.0,0.0,0.0,0.0,31294.0625,0.15687165802534397,31764.0,0.0,573248.421243602,136.71228088830617,0.007314631820216644,16635338.8261099,29.019423708174003,0.356983705738081,11.7343471996938,0.710649192438696,0.711984969577072,0.00133577713837573,0.791440902366126,0.568339280471217,10090.0,4513.0,9540.0,1185.0,97302.0,55067.0,43071.0,31523.0,21871.0,13317.0,6016.0,1094.0,100681.816787684,156907.79364423,6612.0,598.0,-56225.976856545996,12692080.575085206
