Date,addresses/min_point_zero_1_count
2014-02-11,"986260,0"
2014-02-12,"925391,0"
2014-02-13,"917389,0"
2014-02-14,"911343,0"
2014-02-15,"911835,0"
2014-02-16,"913503,0"
2014-02-17,"906126,0"
2014-02-18,"907875,0"
2014-02-19,"910387,0"
2014-02-20,"916210,0"
2014-02-21,"920690,0"
2014-02-22,"923001,0"
2014-02-23,"926189,0"
2014-02-24,"930695,0"
2014-02-25,"936448,0"
2014-02-26,"938638,0"
2014-02-27,"942737,0"
2014-02-28,"937463,0"
2014-03-01,"940867,0"
2014-03-02,"942741,0"
2014-03-03,"951281,0"
2014-03-04,"957600,0"
2014-03-05,"957641,0"
2014-03-06,"960963,0"
2014-03-07,"966290,0"
2014-03-08,"975166,0"
2014-03-09,"982860,0"
2014-03-10,"978086,0"
2014-03-11,"975221,0"
2014-03-12,"971729,0"
2014-03-13,"974779,0"
2014-03-14,"950318,0"
2014-03-15,"951188,0"
2014-03-16,"954018,0"
2014-03-17,"955779,0"
2014-03-18,"962034,0"
2014-03-19,"968691,0"
2014-03-20,"969787,0"
2014-03-21,"970555,0"
2014-03-22,"967844,0"
2014-03-23,"972758,0"
2014-03-24,"975703,0"
2014-03-25,"979931,0"
2014-03-26,"982890,0"
2014-03-27,"987316,0"
2014-03-28,"988140,0"
2014-03-29,"991940,0"
2014-03-30,"996078,0"
2014-03-31,"999185,0"
2014-04-01,"1004027,0"
2014-04-02,"1008359,0"
2014-04-03,"1005952,0"
2014-04-04,"1008244,0"
2014-04-05,"1011956,0"
2014-04-06,"1017092,0"
2014-04-07,"1021236,0"
2014-04-08,"1024357,0"
2014-04-09,"1025268,0"
2014-04-10,"1026857,0"
2014-04-11,"1030000,0"
2014-04-12,"1031752,0"
2014-04-13,"1035894,0"
2014-04-14,"1037247,0"
2014-04-15,"1024774,0"
2014-04-16,"1020643,0"
2014-04-17,"1021548,0"
2014-04-18,"1024673,0"
2014-04-19,"1024266,0"
2014-04-20,"1027206,0"
2014-04-21,"1029949,0"
2014-04-22,"1035251,0"
2014-04-23,"1040032,0"
2014-04-24,"1039890,0"
2014-04-25,"1042018,0"
2014-04-26,"1045743,0"
2014-04-27,"1044235,0"
2014-04-28,"1049640,0"
2014-04-29,"1049897,0"
2014-04-30,"1053367,0"
2014-05-01,"1056723,0"
2014-05-02,"1060454,0"
2014-05-03,"1062623,0"
2014-05-04,"1063910,0"
2014-05-05,"1070494,0"
2014-05-06,"1073097,0"
2014-05-07,"1076728,0"
2014-05-08,"1079096,0"
2014-05-09,"1081264,0"
2014-05-10,"1085467,0"
2014-05-11,"1087793,0"
2014-05-12,"1092329,0"
2014-05-13,"1093912,0"
2014-05-14,"1095694,0"
2014-05-15,"1094442,0"
2014-05-16,"1096854,0"
2014-05-17,"1101315,0"
2014-05-18,"1102878,0"
2014-05-19,"1090473,0"
2014-05-20,"1089468,0"
2014-05-21,"1090986,0"
2014-05-22,"1092350,0"
2014-05-23,"1095453,0"
2014-05-24,"1097784,0"
2014-05-25,"1100909,0"
2014-05-26,"1102738,0"
2014-05-27,"1104768,0"
2014-05-28,"1104237,0"
2014-05-29,"1106828,0"
2014-05-30,"1110238,0"
2014-05-31,"1110989,0"
2014-06-01,"1113324,0"
2014-06-02,"1114908,0"
2014-06-03,"1117798,0"
2014-06-04,"1123441,0"
2014-06-05,"1125106,0"
2014-06-06,"1123061,0"
2014-06-07,"1126967,0"
2014-06-08,"1127006,0"
2014-06-09,"1129740,0"
2014-06-10,"1130690,0"
2014-06-11,"1133649,0"
2014-06-12,"1131492,0"
2014-06-13,"1131926,0"
2014-06-14,"1132595,0"
2014-06-15,"1134038,0"
2014-06-16,"1134120,0"
2014-06-17,"1138980,0"
2014-06-18,"1142041,0"
2014-06-19,"1141720,0"
2014-06-20,"1144014,0"
2014-06-21,"1143984,0"
2014-06-22,"1146516,0"
2014-06-23,"1147906,0"
2014-06-24,"1148026,0"
2014-06-25,"1151449,0"
2014-06-26,"1154236,0"
2014-06-27,"1154355,0"
2014-06-28,"1152957,0"
2014-06-29,"1154837,0"
2014-06-30,"1156401,0"
2014-07-01,"1157809,0"
2014-07-02,"1157730,0"
2014-07-03,"1157821,0"
2014-07-04,"1160450,0"
2014-07-05,"1163189,0"
2014-07-06,"1166590,0"
2014-07-07,"1170015,0"
2014-07-08,"1168197,0"
2014-07-09,"1170101,0"
2014-07-10,"1172012,0"
2014-07-11,"1173762,0"
2014-07-12,"1175909,0"
2014-07-13,"1176495,0"
2014-07-14,"1179386,0"
2014-07-15,"1183921,0"
2014-07-16,"1187853,0"
2014-07-17,"1187658,0"
2014-07-18,"1182898,0"
2014-07-19,"1184617,0"
2014-07-20,"1189454,0"
2014-07-21,"1187898,0"
2014-07-22,"1188784,0"
2014-07-23,"1192143,0"
2014-07-24,"1190250,0"
2014-07-25,"1191072,0"
2014-07-26,"1192865,0"
2014-07-27,"1194543,0"
2014-07-28,"1195467,0"
2014-07-29,"1197590,0"
2014-07-30,"1199661,0"
2014-07-31,"1194125,0"
2014-08-01,"1196089,0"
2014-08-02,"1197811,0"
2014-08-03,"1201215,0"
2014-08-04,"1190546,0"
2014-08-05,"1194775,0"
2014-08-06,"1195325,0"
2014-08-07,"1192981,0"
2014-08-08,"1192784,0"
2014-08-09,"1194658,0"
2014-08-10,"1192986,0"
2014-08-11,"1196405,0"
2014-08-12,"1200388,0"
2014-08-13,"1201702,0"
2014-08-14,"1198935,0"
2014-08-15,"1196211,0"
2014-08-16,"1197597,0"
2014-08-17,"1199204,0"
2014-08-18,"1201885,0"
2014-08-19,"1206861,0"
2014-08-20,"1212993,0"
2014-08-21,"1214762,0"
2014-08-22,"1217106,0"
2014-08-23,"1218708,0"
2014-08-24,"1219963,0"
2014-08-25,"1222720,0"
2014-08-26,"1227489,0"
2014-08-27,"1225531,0"
2014-08-28,"1228944,0"
2014-08-29,"1230625,0"
2014-08-30,"1229982,0"
2014-08-31,"1233433,0"
2014-09-01,"1237430,0"
2014-09-02,"1237214,0"
2014-09-03,"1239528,0"
2014-09-04,"1242626,0"
2014-09-05,"1241391,0"
2014-09-06,"1244734,0"
2014-09-07,"1246289,0"
2014-09-08,"1251356,0"
2014-09-09,"1222025,0"
2014-09-10,"1177912,0"
2014-09-11,"1180836,0"
2014-09-12,"1187269,0"
2014-09-13,"1189217,0"
2014-09-14,"1190294,0"
2014-09-15,"1191804,0"
2014-09-16,"1196108,0"
2014-09-17,"1199803,0"
2014-09-18,"1204400,0"
2014-09-19,"1208656,0"
2014-09-20,"1208018,0"
2014-09-21,"1211922,0"
2014-09-22,"1215240,0"
2014-09-23,"1211559,0"
2014-09-24,"1215034,0"
2014-09-25,"1212863,0"
2014-09-26,"1216542,0"
2014-09-27,"1212097,0"
2014-09-28,"1217795,0"
2014-09-29,"1220754,0"
2014-09-30,"1222796,0"
2014-10-01,"1229680,0"
2014-10-02,"1233740,0"
2014-10-03,"1237445,0"
2014-10-04,"1237755,0"
2014-10-05,"1243664,0"
2014-10-06,"1250731,0"
2014-10-07,"1254109,0"
2014-10-08,"1260104,0"
2014-10-09,"1266521,0"
2014-10-10,"1271274,0"
2014-10-11,"1274086,0"
2014-10-12,"1268665,0"
2014-10-13,"1274255,0"
2014-10-14,"1266052,0"
2014-10-15,"1270092,0"
2014-10-16,"1273380,0"
2014-10-17,"1276865,0"
2014-10-18,"1279024,0"
2014-10-19,"1283131,0"
2014-10-20,"1282957,0"
2014-10-21,"1282026,0"
2014-10-22,"1282811,0"
2014-10-23,"1278728,0"
2014-10-24,"1279268,0"
2014-10-25,"1281017,0"
2014-10-26,"1279895,0"
2014-10-27,"1284350,0"
2014-10-28,"1288256,0"
2014-10-29,"1293452,0"
2014-10-30,"1295561,0"
2014-10-31,"1292437,0"
2014-11-01,"1288871,0"
2014-11-02,"1284747,0"
2014-11-03,"1291046,0"
2014-11-04,"1293374,0"
2014-11-05,"1298188,0"
2014-11-06,"1284270,0"
2014-11-07,"1258212,0"
2014-11-08,"1250448,0"
2014-11-09,"1250791,0"
2014-11-10,"1256427,0"
2014-11-11,"1258764,0"
2014-11-12,"1263671,0"
2014-11-13,"1268129,0"
2014-11-14,"1273778,0"
2014-11-15,"1275272,0"
2014-11-16,"1277992,0"
2014-11-17,"1275946,0"
2014-11-18,"1282178,0"
2014-11-19,"1286979,0"
2014-11-20,"1286881,0"
2014-11-21,"1288366,0"
2014-11-22,"1290557,0"
2014-11-23,"1294175,0"
2014-11-24,"1293497,0"
2014-11-25,"1292762,0"
2014-11-26,"1297796,0"
2014-11-27,"1298453,0"
2014-11-28,"1303723,0"
2014-11-29,"1303071,0"
2014-11-30,"1302269,0"
2014-12-01,"1307979,0"
2014-12-02,"1303641,0"
2014-12-03,"1303518,0"
2014-12-04,"1301070,0"
2014-12-05,"1305510,0"
2014-12-06,"1306646,0"
2014-12-07,"1311310,0"
2014-12-08,"1310176,0"
2014-12-09,"1313272,0"
2014-12-10,"1313738,0"
2014-12-11,"1314205,0"
2014-12-12,"1317344,0"
2014-12-13,"1319324,0"
2014-12-14,"1322303,0"
2014-12-15,"1324938,0"
2014-12-16,"1328824,0"
2014-12-17,"1331600,0"
2014-12-18,"1327477,0"
2014-12-19,"1327504,0"
2014-12-20,"1328323,0"
2014-12-21,"1328305,0"
2014-12-22,"1315176,0"
2014-12-23,"1305518,0"
2014-12-24,"1307499,0"
2014-12-25,"1305332,0"
2014-12-26,"1309018,0"
2014-12-27,"1307631,0"
2014-12-28,"1310480,0"
2014-12-29,"1309787,0"
2014-12-30,"1313072,0"
2014-12-31,"1315813,0"
2015-01-01,"1318020,0"
2015-01-02,"1319926,0"
2015-01-03,"1319181,0"
2015-01-04,"1320119,0"
2015-01-05,"1321755,0"
2015-01-06,"1323245,0"
2015-01-07,"1328521,0"
2015-01-08,"1333768,0"
2015-01-09,"1336222,0"
2015-01-10,"1337979,0"
2015-01-11,"1338577,0"
2015-01-12,"1341006,0"
2015-01-13,"1339820,0"
2015-01-14,"1342958,0"
2015-01-15,"1345731,0"
2015-01-16,"1347880,0"
2015-01-17,"1351341,0"
2015-01-18,"1354926,0"
2015-01-19,"1354632,0"
2015-01-20,"1359100,0"
2015-01-21,"1360257,0"
2015-01-22,"1364457,0"
2015-01-23,"1367846,0"
2015-01-24,"1363982,0"
2015-01-25,"1361816,0"
2015-01-26,"1366970,0"
2015-01-27,"1371172,0"
2015-01-28,"1370651,0"
2015-01-29,"1375519,0"
2015-01-30,"1379413,0"
2015-01-31,"1382006,0"
2015-02-01,"1382988,0"
2015-02-02,"1386162,0"
2015-02-03,"1387930,0"
2015-02-04,"1393157,0"
2015-02-05,"1389187,0"
2015-02-06,"1392012,0"
2015-02-07,"1388646,0"
2015-02-08,"1391714,0"
2015-02-09,"1398441,0"
2015-02-10,"1399369,0"
2015-02-11,"1396615,0"
2015-02-12,"1399144,0"
2015-02-13,"1401105,0"
2015-02-14,"1398064,0"
2015-02-15,"1392596,0"
2015-02-16,"1398351,0"
2015-02-17,"1405829,0"
2015-02-18,"1409877,0"
2015-02-19,"1414303,0"
2015-02-20,"1409548,0"
2015-02-21,"1414018,0"
2015-02-22,"1415733,0"
2015-02-23,"1419021,0"
2015-02-24,"1423866,0"
2015-02-25,"1427620,0"
2015-02-26,"1431634,0"
2015-02-27,"1436613,0"
2015-02-28,"1435206,0"
2015-03-01,"1433295,0"
2015-03-02,"1430952,0"
2015-03-03,"1428278,0"
2015-03-04,"1430898,0"
2015-03-05,"1433211,0"
2015-03-06,"1432370,0"
2015-03-07,"1434457,0"
2015-03-08,"1432980,0"
2015-03-09,"1436461,0"
2015-03-10,"1440813,0"
2015-03-11,"1447537,0"
2015-03-12,"1446353,0"
2015-03-13,"1442364,0"
2015-03-14,"1444632,0"
2015-03-15,"1444926,0"
2015-03-16,"1450614,0"
2015-03-17,"1459427,0"
2015-03-18,"1450602,0"
2015-03-19,"1426844,0"
2015-03-20,"1431662,0"
2015-03-21,"1435376,0"
2015-03-22,"1438789,0"
2015-03-23,"1441979,0"
2015-03-24,"1445199,0"
2015-03-25,"1449312,0"
2015-03-26,"1448410,0"
2015-03-27,"1453095,0"
2015-03-28,"1457262,0"
2015-03-29,"1457873,0"
2015-03-30,"1455252,0"
2015-03-31,"1458477,0"
2015-04-01,"1462508,0"
2015-04-02,"1465951,0"
2015-04-03,"1470366,0"
2015-04-04,"1473045,0"
2015-04-05,"1473179,0"
2015-04-06,"1471075,0"
2015-04-07,"1473082,0"
2015-04-08,"1477635,0"
2015-04-09,"1480148,0"
2015-04-10,"1483956,0"
2015-04-11,"1487979,0"
2015-04-12,"1491902,0"
2015-04-13,"1493503,0"
2015-04-14,"1491866,0"
2015-04-15,"1496848,0"
2015-04-16,"1502929,0"
2015-04-17,"1506996,0"
2015-04-18,"1512031,0"
2015-04-19,"1514435,0"
2015-04-20,"1519883,0"
2015-04-21,"1523633,0"
2015-04-22,"1528228,0"
2015-04-23,"1528172,0"
2015-04-24,"1519133,0"
2015-04-25,"1523993,0"
2015-04-26,"1527437,0"
2015-04-27,"1532691,0"
2015-04-28,"1535671,0"
2015-04-29,"1538331,0"
2015-04-30,"1543258,0"
2015-05-01,"1547068,0"
2015-05-02,"1550480,0"
2015-05-03,"1554052,0"
2015-05-04,"1557995,0"
2015-05-05,"1561894,0"
2015-05-06,"1567526,0"
2015-05-07,"1573947,0"
2015-05-08,"1579113,0"
2015-05-09,"1579897,0"
2015-05-10,"1569624,0"
2015-05-11,"1572239,0"
2015-05-12,"1573534,0"
2015-05-13,"1579619,0"
2015-05-14,"1582139,0"
2015-05-15,"1585004,0"
2015-05-16,"1588351,0"
2015-05-17,"1587061,0"
2015-05-18,"1592959,0"
2015-05-19,"1595505,0"
2015-05-20,"1598246,0"
2015-05-21,"1601808,0"
2015-05-22,"1603652,0"
2015-05-23,"1605199,0"
2015-05-24,"1605248,0"
2015-05-25,"1607998,0"
2015-05-26,"1608323,0"
2015-05-27,"1611790,0"
2015-05-28,"1616313,0"
2015-05-29,"1621569,0"
2015-05-30,"1626370,0"
2015-05-31,"1625202,0"
2015-06-01,"1628741,0"
2015-06-02,"1627806,0"
2015-06-03,"1633820,0"
2015-06-04,"1637114,0"
2015-06-05,"1640472,0"
2015-06-06,"1645048,0"
2015-06-07,"1647101,0"
2015-06-08,"1649559,0"
2015-06-09,"1653890,0"
2015-06-10,"1621180,0"
2015-06-11,"1621404,0"
2015-06-12,"1620984,0"
2015-06-13,"1618911,0"
2015-06-14,"1618096,0"
2015-06-15,"1623293,0"
2015-06-16,"1627132,0"
2015-06-17,"1617066,0"
2015-06-18,"1610948,0"
2015-06-19,"1612023,0"
2015-06-20,"1613764,0"
2015-06-21,"1617091,0"
2015-06-22,"1618537,0"
2015-06-23,"1621966,0"
2015-06-24,"1626730,0"
2015-06-25,"1624748,0"
2015-06-26,"1625857,0"
2015-06-27,"1627848,0"
2015-06-28,"1632897,0"
2015-06-29,"1632886,0"
2015-06-30,"1631015,0"
2015-07-01,"1630398,0"
2015-07-02,"1633273,0"
2015-07-03,"1633065,0"
2015-07-04,"1633775,0"
2015-07-05,"1636827,0"
2015-07-06,"1641172,0"
2015-07-07,"1653586,0"
2015-07-08,"1663284,0"
2015-07-09,"1657933,0"
2015-07-10,"1655128,0"
2015-07-11,"1654226,0"
2015-07-12,"1650488,0"
2015-07-13,"1653711,0"
2015-07-14,"1653692,0"
2015-07-15,"1659897,0"
2015-07-16,"1656539,0"
2015-07-17,"1654873,0"
2015-07-18,"1657920,0"
2015-07-19,"1657084,0"
2015-07-20,"1660732,0"
2015-07-21,"1662904,0"
2015-07-22,"1664045,0"
2015-07-23,"1665477,0"
2015-07-24,"1664325,0"
2015-07-25,"1664154,0"
2015-07-26,"1662960,0"
2015-07-27,"1667245,0"
2015-07-28,"1665308,0"
2015-07-29,"1670123,0"
2015-07-30,"1674385,0"
2015-07-31,"1670090,0"
2015-08-01,"1673081,0"
2015-08-02,"1673154,0"
2015-08-03,"1673654,0"
2015-08-04,"1688578,0"
2015-08-05,"1688917,0"
2015-08-06,"1692068,0"
2015-08-07,"1690791,0"
2015-08-08,"1696360,0"
2015-08-09,"1694806,0"
2015-08-10,"1694197,0"
2015-08-11,"1697426,0"
2015-08-12,"1701810,0"
2015-08-13,"1702714,0"
2015-08-14,"1702821,0"
2015-08-15,"1705941,0"
2015-08-16,"1703851,0"
2015-08-17,"1709853,0"
2015-08-18,"1708280,0"
2015-08-19,"1712079,0"
2015-08-20,"1715563,0"
2015-08-21,"1718625,0"
2015-08-22,"1724252,0"
2015-08-23,"1727953,0"
2015-08-24,"1727948,0"
2015-08-25,"1733646,0"
2015-08-26,"1741022,0"
2015-08-27,"1751192,0"
2015-08-28,"1750078,0"
2015-08-29,"1754861,0"
2015-08-30,"1756561,0"
2015-08-31,"1758334,0"
2015-09-01,"1758769,0"
2015-09-02,"1764295,0"
2015-09-03,"1764381,0"
2015-09-04,"1765168,0"
2015-09-05,"1768331,0"
2015-09-06,"1772641,0"
2015-09-07,"1776341,0"
2015-09-08,"1781890,0"
2015-09-09,"1783142,0"
2015-09-10,"1787241,0"
2015-09-11,"1794062,0"
2015-09-12,"1797598,0"
2015-09-13,"1799085,0"
2015-09-14,"1798247,0"
2015-09-15,"1801661,0"
2015-09-16,"1804947,0"
2015-09-17,"1811807,0"
2015-09-18,"1812177,0"
2015-09-19,"1817171,0"
2015-09-20,"1821010,0"
2015-09-21,"1817527,0"
2015-09-22,"1824467,0"
2015-09-23,"1828388,0"
2015-09-24,"1831428,0"
2015-09-25,"1834931,0"
2015-09-26,"1821830,0"
2015-09-27,"1800154,0"
2015-09-28,"1799061,0"
2015-09-29,"1776157,0"
2015-09-30,"1777531,0"
2015-10-01,"1784129,0"
2015-10-02,"1780158,0"
2015-10-03,"1788188,0"
2015-10-04,"1791608,0"
2015-10-05,"1796438,0"
2015-10-06,"1796353,0"
2015-10-07,"1798166,0"
2015-10-08,"1802833,0"
2015-10-09,"1808040,0"
2015-10-10,"1815307,0"
2015-10-11,"1818297,0"
2015-10-12,"1817691,0"
2015-10-13,"1819848,0"
2015-10-14,"1825078,0"
2015-10-15,"1827148,0"
2015-10-16,"1822481,0"
2015-10-17,"1821268,0"
2015-10-18,"1822533,0"
2015-10-19,"1821369,0"
2015-10-20,"1825112,0"
2015-10-21,"1827600,0"
2015-10-22,"1833679,0"
2015-10-23,"1838916,0"
2015-10-24,"1847666,0"
2015-10-25,"1839459,0"
2015-10-26,"1839716,0"
2015-10-27,"1851933,0"
2015-10-28,"1858043,0"
2015-10-29,"1858570,0"
2015-10-30,"1863228,0"
2015-10-31,"1869868,0"
2015-11-01,"1862394,0"
2015-11-02,"1865140,0"
2015-11-03,"1870230,0"
2015-11-04,"1867080,0"
2015-11-05,"1864594,0"
2015-11-06,"1865354,0"
2015-11-07,"1873786,0"
2015-11-08,"1880634,0"
2015-11-09,"1878580,0"
2015-11-10,"1873951,0"
2015-11-11,"1878457,0"
2015-11-12,"1887146,0"
2015-11-13,"1897276,0"
2015-11-14,"1907900,0"
2015-11-15,"1911796,0"
2015-11-16,"1909296,0"
2015-11-17,"1915463,0"
2015-11-18,"1920863,0"
2015-11-19,"1927777,0"
2015-11-20,"1935479,0"
2015-11-21,"1941565,0"
2015-11-22,"1938498,0"
2015-11-23,"1944649,0"
2015-11-24,"1951469,0"
2015-11-25,"1955790,0"
2015-11-26,"1955762,0"
2015-11-27,"1959294,0"
2015-11-28,"1966747,0"
2015-11-29,"1970303,0"
2015-11-30,"1966630,0"
2015-12-01,"1977343,0"
2015-12-02,"1982764,0"
2015-12-03,"1980970,0"
2015-12-04,"1981512,0"
2015-12-05,"1991514,0"
2015-12-06,"2001272,0"
2015-12-07,"2001771,0"
2015-12-08,"2003689,0"
2015-12-09,"2017156,0"
2015-12-10,"2032502,0"
2015-12-11,"2060979,0"
2015-12-12,"2067979,0"
2015-12-13,"2087625,0"
2015-12-14,"2102620,0"
2015-12-15,"2124709,0"
2015-12-16,"2140506,0"
2015-12-17,"2157765,0"
2015-12-18,"2178053,0"
2015-12-19,"2200065,0"
2015-12-20,"2220499,0"
2015-12-21,"2243823,0"
2015-12-22,"2266334,0"
2015-12-23,"2289607,0"
2015-12-24,"2320403,0"
2015-12-25,"2352064,0"
2015-12-26,"2363961,0"
2015-12-27,"2373517,0"
2015-12-28,"2372752,0"
2015-12-29,"2378949,0"
2015-12-30,"2386256,0"
2015-12-31,"2394082,0"
2016-01-01,"2394651,0"
2016-01-02,"2371436,0"
2016-01-03,"2376923,0"
2016-01-04,"2385360,0"
2016-01-05,"2384439,0"
2016-01-06,"2392710,0"
2016-01-07,"2402158,0"
2016-01-08,"2402221,0"
2016-01-09,"2405979,0"
2016-01-10,"2409416,0"
2016-01-11,"2412947,0"
2016-01-12,"2420027,0"
2016-01-13,"2424142,0"
2016-01-14,"2430573,0"
2016-01-15,"2439042,0"
2016-01-16,"2435913,0"
2016-01-17,"2444927,0"
2016-01-18,"2456000,0"
2016-01-19,"2459261,0"
2016-01-20,"2461670,0"
2016-01-21,"2461537,0"
2016-01-22,"2460307,0"
2016-01-23,"2462714,0"
2016-01-24,"2473074,0"
2016-01-25,"2480946,0"
2016-01-26,"2493525,0"
2016-01-27,"2497606,0"
2016-01-28,"2498230,0"
2016-01-29,"2467078,0"
2016-01-30,"2465555,0"
2016-01-31,"2463849,0"
2016-02-01,"2370283,0"
2016-02-02,"2271416,0"
2016-02-03,"2183667,0"
2016-02-04,"2202905,0"
2016-02-05,"2218664,0"
2016-02-06,"2246601,0"
2016-02-07,"2284089,0"
2016-02-08,"2298330,0"
2016-02-09,"2310827,0"
2016-02-10,"2316224,0"
2016-02-11,"2345705,0"
2016-02-12,"2371904,0"
2016-02-13,"2393717,0"
2016-02-14,"2406437,0"
2016-02-15,"2428812,0"
2016-02-16,"2459320,0"
2016-02-17,"2480866,0"
2016-02-18,"2498417,0"
2016-02-19,"2502992,0"
2016-02-20,"2521199,0"
2016-02-21,"2539127,0"
2016-02-22,"2564734,0"
2016-02-23,"2575916,0"
2016-02-24,"2586827,0"
2016-02-25,"2582944,0"
2016-02-26,"2587405,0"
2016-02-27,"2586003,0"
2016-02-28,"2636131,0"
2016-02-29,"2668041,0"
2016-03-01,"2684325,0"
2016-03-02,"2686654,0"
2016-03-03,"2665343,0"
2016-03-04,"2644945,0"
2016-03-05,"2614391,0"
2016-03-06,"2607114,0"
2016-03-07,"2615611,0"
2016-03-08,"2620099,0"
2016-03-09,"2576147,0"
2016-03-10,"2584939,0"
2016-03-11,"2595233,0"
2016-03-12,"2604209,0"
2016-03-13,"2605228,0"
2016-03-14,"2611878,0"
2016-03-15,"2625444,0"
2016-03-16,"2642691,0"
2016-03-17,"2650628,0"
2016-03-18,"2665114,0"
2016-03-19,"2677124,0"
2016-03-20,"2689020,0"
2016-03-21,"2698062,0"
2016-03-22,"2710497,0"
2016-03-23,"2720618,0"
2016-03-24,"2720768,0"
2016-03-25,"2730618,0"
2016-03-26,"2663551,0"
2016-03-27,"2640927,0"
2016-03-28,"2570728,0"
2016-03-29,"2374489,0"
2016-03-30,"2337583,0"
2016-03-31,"2340804,0"
2016-04-01,"2337231,0"
2016-04-02,"2344534,0"
2016-04-03,"2351060,0"
2016-04-04,"2355704,0"
2016-04-05,"2362557,0"
2016-04-06,"2371765,0"
2016-04-07,"2388248,0"
2016-04-08,"2404501,0"
2016-04-09,"2414592,0"
2016-04-10,"2429894,0"
2016-04-11,"2434514,0"
2016-04-12,"2438673,0"
2016-04-13,"2444634,0"
2016-04-14,"2456734,0"
2016-04-15,"2470582,0"
2016-04-16,"2477669,0"
2016-04-17,"2476475,0"
2016-04-18,"2484964,0"
2016-04-19,"2497262,0"
2016-04-20,"2499317,0"
2016-04-21,"2507829,0"
2016-04-22,"2516470,0"
2016-04-23,"2527285,0"
2016-04-24,"2525891,0"
2016-04-25,"2533713,0"
2016-04-26,"2546717,0"
2016-04-27,"2556800,0"
2016-04-28,"2567356,0"
2016-04-29,"2576162,0"
2016-04-30,"2584791,0"
2016-05-01,"2593597,0"
2016-05-02,"2594208,0"
2016-05-03,"2601955,0"
2016-05-04,"2588623,0"
2016-05-05,"2592821,0"
2016-05-06,"2599721,0"
2016-05-07,"2604581,0"
2016-05-08,"2604269,0"
2016-05-09,"2618253,0"
2016-05-10,"2620961,0"
2016-05-11,"2622899,0"
2016-05-12,"2630446,0"
2016-05-13,"2636977,0"
2016-05-14,"2638517,0"
2016-05-15,"2643730,0"
2016-05-16,"2657159,0"
2016-05-17,"2666247,0"
2016-05-18,"2672311,0"
2016-05-19,"2682279,0"
2016-05-20,"2688023,0"
2016-05-21,"2635098,0"
2016-05-22,"2625946,0"
2016-05-23,"2627717,0"
2016-05-24,"2628489,0"
2016-05-25,"2628922,0"
2016-05-26,"2628106,0"
2016-05-27,"2637378,0"
2016-05-28,"2642366,0"
2016-05-29,"2648359,0"
2016-05-30,"2611544,0"
2016-05-31,"2622107,0"
2016-06-01,"2629920,0"
2016-06-02,"2642160,0"
2016-06-03,"2649990,0"
2016-06-04,"2660557,0"
2016-06-05,"2661926,0"
2016-06-06,"2670324,0"
2016-06-07,"2689476,0"
2016-06-08,"2709778,0"
2016-06-09,"2723684,0"
2016-06-10,"2734412,0"
2016-06-11,"2740049,0"
2016-06-12,"2728914,0"
2016-06-13,"2714585,0"
2016-06-14,"2720701,0"
2016-06-15,"2701804,0"
2016-06-16,"2706964,0"
2016-06-17,"2696802,0"
2016-06-18,"2699162,0"
2016-06-19,"2698885,0"
2016-06-20,"2707324,0"
2016-06-21,"2702615,0"
2016-06-22,"2679808,0"
2016-06-23,"2687478,0"
2016-06-24,"2697178,0"
2016-06-25,"2695998,0"
2016-06-26,"2701078,0"
2016-06-27,"2703291,0"
2016-06-28,"2695308,0"
2016-06-29,"2703542,0"
2016-06-30,"2705546,0"
2016-07-01,"2691656,0"
2016-07-02,"2697348,0"
2016-07-03,"2703984,0"
2016-07-04,"2711855,0"
2016-07-05,"2717736,0"
2016-07-06,"2722962,0"
2016-07-07,"2723110,0"
2016-07-08,"2727196,0"
2016-07-09,"2738442,0"
2016-07-10,"2747415,0"
2016-07-11,"2754550,0"
2016-07-12,"2763199,0"
2016-07-13,"2774965,0"
2016-07-14,"2767770,0"
2016-07-15,"2775398,0"
2016-07-16,"2773009,0"
2016-07-17,"2774520,0"
2016-07-18,"2774059,0"
2016-07-19,"2779025,0"
2016-07-20,"2783453,0"
2016-07-21,"2794440,0"
2016-07-22,"2799183,0"
2016-07-23,"2799520,0"
2016-07-24,"2796867,0"
2016-07-25,"2801090,0"
2016-07-26,"2809722,0"
2016-07-27,"2821720,0"
2016-07-28,"2827155,0"
2016-07-29,"2823705,0"
2016-07-30,"2835002,0"
2016-07-31,"2834197,0"
2016-08-01,"2839638,0"
2016-08-02,"2835428,0"
2016-08-03,"2840597,0"
2016-08-04,"2845738,0"
2016-08-05,"2858456,0"
2016-08-06,"2874567,0"
2016-08-07,"2859340,0"
2016-08-08,"2859730,0"
2016-08-09,"2869999,0"
2016-08-10,"2868386,0"
2016-08-11,"2875500,0"
2016-08-12,"2880097,0"
2016-08-13,"2890381,0"
2016-08-14,"2891048,0"
2016-08-15,"2876262,0"
2016-08-16,"2887105,0"
2016-08-17,"2888631,0"
2016-08-18,"2880485,0"
2016-08-19,"2897800,0"
2016-08-20,"2907173,0"
2016-08-21,"2916991,0"
2016-08-22,"2916047,0"
2016-08-23,"2909808,0"
2016-08-24,"2914357,0"
2016-08-25,"2926002,0"
2016-08-26,"2934065,0"
2016-08-27,"2942853,0"
2016-08-28,"2940157,0"
2016-08-29,"2928612,0"
2016-08-30,"2932544,0"
2016-08-31,"2935725,0"
2016-09-01,"2937830,0"
2016-09-02,"2949517,0"
