Date,supply/active_3m_6m
2009-07-26,"520650,33"
2009-07-27,"520900,33"
2009-07-28,"521450,33"
2009-07-29,"522150,33"
2009-07-30,"521450,33"
2009-07-31,"522550,33"
2009-08-01,"521700,33"
2009-08-02,"522250,37"
2009-08-03,"523650,37"
2009-08-04,"524100,37"
2009-08-05,"524250,37"
2009-08-06,"522500,37"
2009-08-07,"519050,37"
2009-08-08,"514500,37"
2009-08-09,"514700,37"
2009-08-10,"514350,33"
2009-08-11,"514201,34"
2009-08-12,"515351,34"
2009-08-13,"515851,34"
2009-08-14,"515001,34"
2009-08-15,"513951,34"
2009-08-16,"514201,34"
2009-08-17,"512601,34"
2009-08-18,"511501,34"
2009-08-19,"509651,34"
2009-08-20,"507101,34"
2009-08-21,"502651,34"
2009-08-22,"502501,34"
2009-08-23,"502601,34"
2009-08-24,"503601,34"
2009-08-25,"504201,34"
2009-08-26,"501651,34"
2009-08-27,"504501,34"
2009-08-28,"504801,34"
2009-08-29,"504351,34"
2009-08-30,"502501,35"
2009-08-31,"502151,02"
2009-09-01,"500351,02"
2009-09-02,"498651,02"
2009-09-03,"495351,02"
2009-09-04,"490301,02"
2009-09-05,"486301,02"
2009-09-06,"485501,02"
2009-09-07,"484451,02"
2009-09-08,"482801,02"
2009-09-09,"480801,02"
2009-09-10,"479451,02"
2009-09-11,"477251,02"
2009-09-12,"472451,02"
2009-09-13,"471101,02"
2009-09-14,"468551,02"
2009-09-15,"466801,02"
2009-09-16,"464651,02"
2009-09-17,"466801,02"
2009-09-18,"464601,02"
2009-09-19,"462401,02"
2009-09-20,"464151,02"
2009-09-21,"462301,02"
2009-09-22,"460000,0"
2009-09-23,"459400,0"
2009-09-24,"457200,0"
2009-09-25,"455500,0"
2009-09-26,"452375,0"
2009-09-27,"449255,0"
2009-09-28,"447650,0"
2009-09-29,"445950,0"
2009-09-30,"444600,0"
2009-10-01,"443050,0"
2009-10-02,"440350,0"
2009-10-03,"438900,0"
2009-10-04,"438200,0"
2009-10-05,"436600,0"
2009-10-06,"435500,0"
2009-10-07,"434300,0"
2009-10-08,"432500,0"
2009-10-09,"430050,0"
2009-10-10,"428150,0"
2009-10-11,"425900,0"
2009-10-12,"422400,0"
2009-10-13,"418400,0"
2009-10-14,"416050,0"
2009-10-15,"411900,0"
2009-10-16,"405800,0"
2009-10-17,"397450,0"
2009-10-18,"400850,14"
2009-10-19,"399150,14"
2009-10-20,"398550,14"
2009-10-21,"396550,14"
2009-10-22,"394450,14"
2009-10-23,"389600,14"
2009-10-24,"385100,14"
2009-10-25,"383000,14"
2009-10-26,"377600,14"
2009-10-27,"372250,14"
2009-10-28,"367250,14"
2009-10-29,"361300,14"
2009-10-30,"357150,14"
2009-10-31,"350250,14"
2009-11-01,"343550,14"
2009-11-02,"340800,14"
2009-11-03,"338700,14"
2009-11-04,"337450,14"
2009-11-05,"342600,14"
2009-11-06,"342200,14"
2009-11-07,"340650,14"
2009-11-08,"337550,14"
2009-11-09,"335449,13"
2009-11-10,"331499,13"
2009-11-11,"328549,13"
2009-11-12,"325999,13"
2009-11-13,"321149,13"
2009-11-14,"316399,13"
2009-11-15,"313199,13"
2009-11-16,"308149,13"
2009-11-17,"305099,13"
2009-11-18,"303199,13"
2009-11-19,"302349,13"
2009-11-20,"297949,13"
2009-11-21,"293499,13"
2009-11-22,"288249,13"
2009-11-23,"284999,13"
2009-11-24,"285047,66"
2009-11-25,"278297,66"
2009-11-26,"276447,66"
2009-11-27,"275547,66"
2009-11-28,"276047,65"
2009-11-29,"274447,65"
2009-11-30,"274447,65"
2009-12-01,"271147,65"
2009-12-02,"273097,65"
2009-12-03,"274247,65"
2009-12-04,"276597,65"
2009-12-05,"275697,65"
2009-12-06,"274747,65"
2009-12-07,"273797,65"
2009-12-08,"272497,65"
2009-12-09,"271497,65"
2009-12-10,"270747,65"
2009-12-11,"270247,65"
2009-12-12,"269447,65"
2009-12-13,"269347,65"
2009-12-14,"267397,65"
2009-12-15,"266598,65"
2009-12-16,"271398,77"
2009-12-17,"271299,78"
2009-12-18,"270699,78"
2009-12-19,"267649,78"
2009-12-20,"267349,78"
2009-12-21,"265549,79"
2009-12-22,"263099,79"
2009-12-23,"262699,79"
2009-12-24,"263499,79"
2009-12-25,"265474,79"
2009-12-26,"265444,79"
2009-12-27,"265499,79"
2009-12-28,"267399,79"
2009-12-29,"267199,79"
2009-12-30,"267249,79"
2009-12-31,"266249,79"
2010-01-01,"264699,79"
2010-01-02,"262549,79"
2010-01-03,"261549,79"
2010-01-04,"259599,79"
2010-01-05,"257999,79"
2010-01-06,"256949,79"
2010-01-07,"256349,79"
2010-01-08,"255949,79"
2010-01-09,"255349,79"
2010-01-10,"254349,79"
2010-01-11,"254599,79"
2010-01-12,"254099,79"
2010-01-13,"254949,79"
2010-01-14,"257099,79"
2010-01-15,"256149,79"
2010-01-16,"250499,65"
2010-01-17,"251749,65"
2010-01-18,"257999,77"
2010-01-19,"259049,53"
2010-01-20,"259699,53"
2010-01-21,"262299,53"
2010-01-22,"264199,53"
2010-01-23,"263899,53"
2010-01-24,"265299,53"
2010-01-25,"267399,53"
2010-01-26,"269499,53"
2010-01-27,"271999,53"
2010-01-28,"273499,53"
2010-01-29,"274049,53"
2010-01-30,"274849,53"
2010-01-31,"272599,53"
2010-02-01,"271249,53"
2010-02-02,"269999,53"
2010-02-03,"263249,53"
2010-02-04,"261799,53"
2010-02-05,"260199,53"
2010-02-06,"259599,53"
2010-02-07,"259099,53"
2010-02-08,"259449,53"
2010-02-09,"252449,53"
2010-02-10,"252049,53"
2010-02-11,"253549,53"
2010-02-12,"255299,53"
2010-02-13,"257649,53"
2010-02-14,"260749,53"
2010-02-15,"263149,53"
2010-02-16,"264699,53"
2010-02-17,"288999,53"
2010-02-18,"292049,53"
2010-02-19,"294149,53"
2010-02-20,"297049,53"
2010-02-21,"297949,53"
2010-02-22,"296651,0"
2010-02-23,"298851,0"
2010-02-24,"298801,0"
2010-02-25,"298201,0"
2010-02-26,"297001,0"
2010-02-27,"295501,0"
2010-02-28,"294851,0"
2010-03-01,"304951,0"
2010-03-02,"305251,0"
2010-03-03,"305251,0"
2010-03-04,"302751,0"
2010-03-05,"302246,65"
2010-03-06,"301196,65"
2010-03-07,"301096,65"
2010-03-08,"301446,65"
2010-03-09,"301149,65"
2010-03-10,"300949,65"
2010-03-11,"302549,65"
2010-03-12,"303899,65"
2010-03-13,"305299,65"
2010-03-14,"308387,65"
2010-03-15,"315487,65"
2010-03-16,"311787,53"
2010-03-17,"314587,53"
2010-03-18,"320737,53"
2010-03-19,"325037,53"
2010-03-20,"328487,53"
2010-03-21,"333187,53"
2010-03-22,"338337,53"
2010-03-23,"341287,53"
2010-03-24,"343137,53"
2010-03-25,"344937,53"
2010-03-26,"348787,53"
2010-03-27,"352437,53"
2010-03-28,"352487,53"
2010-03-29,"355787,53"
2010-03-30,"357387,53"
2010-03-31,"359937,53"
2010-04-01,"363237,53"
2010-04-02,"366887,53"
2010-04-03,"372187,53"
2010-04-04,"398715,54"
2010-04-05,"403941,88"
2010-04-06,"407391,88"
2010-04-07,"409391,88"
2010-04-08,"412391,88"
2010-04-09,"416291,88"
2010-04-10,"420791,88"
2010-04-11,"423603,88"
2010-04-12,"437703,14"
2010-04-13,"441105,14"
2010-04-14,"444856,14"
2010-04-15,"433557,1"
2010-04-16,"433208,1"
2010-04-17,"432808,1"
2010-04-18,"427757,98"
2010-04-19,"427658,22"
2010-04-20,"427908,22"
2010-04-21,"429758,22"
2010-04-22,"431859,22"
2010-04-23,"433959,22"
2010-04-24,"436559,22"
2010-04-25,"442059,22"
2010-04-26,"445809,22"
2010-04-27,"448257,22"
2010-04-28,"452257,22"
2010-04-29,"458157,22"
2010-04-30,"464257,22"
2010-05-01,"467557,22"
2010-05-02,"470807,22"
2010-05-03,"473457,22"
2010-05-04,"480907,22"
2010-05-05,"488807,24"
2010-05-06,"505124,04"
2010-05-07,"509074,04"
2010-05-08,"511974,04"
2010-05-09,"521424,04"
2010-05-10,"527424,04"
2010-05-11,"560624,04"
2010-05-12,"566174,04"
2010-05-13,"571524,04"
2010-05-14,"575423,04"
2010-05-15,"580673,04"
2010-05-16,"587409,65"
2010-05-17,"591622,02"
2010-05-18,"600355,26"
2010-05-19,"605505,26"
2010-05-20,"608355,26"
2010-05-21,"611255,26"
2010-05-22,"621007,83"
2010-05-23,"631057,83"
2010-05-24,"636157,83"
2010-05-25,"640457,83"
2010-05-26,"649707,83"
2010-05-27,"660796,28"
2010-05-28,"643842,93"
2010-05-29,"650642,93"
2010-05-30,"655142,71"
2010-05-31,"659292,71"
2010-06-01,"666742,71"
2010-06-02,"672542,71"
2010-06-03,"675847,06"
2010-06-04,"702693,55"
2010-06-05,"711298,37"
2010-06-06,"712732,96"
2010-06-07,"713529,96"
2010-06-08,"717729,96"
2010-06-09,"718379,96"
2010-06-10,"718279,96"
2010-06-11,"717479,96"
2010-06-12,"717279,96"
2010-06-13,"711879,96"
2010-06-14,"710029,96"
2010-06-15,"708429,96"
2010-06-16,"704669,96"
2010-06-17,"706319,96"
2010-06-18,"707528,96"
2010-06-19,"705680,96"
2010-06-20,"706780,96"
2010-06-21,"707434,38"
2010-06-22,"706984,38"
2010-06-23,"723434,38"
2010-06-24,"725132,24"
2010-06-25,"723982,24"
2010-06-26,"724232,24"
2010-06-27,"727332,24"
2010-06-28,"728782,24"
2010-06-29,"729732,24"
2010-06-30,"729532,24"
2010-07-01,"730232,24"
2010-07-02,"727782,24"
2010-07-03,"727432,24"
2010-07-04,"728502,64"
2010-07-05,"730752,64"
2010-07-06,"734355,74"
2010-07-07,"735059,48"
2010-07-08,"733062,28"
2010-07-09,"731015,57"
2010-07-10,"734515,87"
2010-07-11,"723316,61"
2010-07-12,"722624,6"
2010-07-13,"722824,6"
2010-07-14,"725153,64"
2010-07-15,"721220,99"
2010-07-16,"722570,99"
2010-07-17,"725921,75"
2010-07-18,"722072,37"
2010-07-19,"726572,4"
2010-07-20,"726017,4"
2010-07-21,"736293,48"
2010-07-22,"735806,54"
2010-07-23,"742852,6"
2010-07-24,"721227,6"
2010-07-25,"718831,74"
2010-07-26,"707443,76"
2010-07-27,"707943,86"
2010-07-28,"705393,86"
2010-07-29,"709093,86"
2010-07-30,"710995,86"
2010-07-31,"710394,86"
2010-08-01,"709844,86"
2010-08-02,"704694,86"
2010-08-03,"697394,64"
2010-08-04,"686527,84"
2010-08-05,"683277,84"
2010-08-06,"681177,98"
2010-08-07,"671877,98"
2010-08-08,"669278,98"
2010-08-09,"635378,34"
2010-08-10,"640725,32"
2010-08-11,"634075,82"
2010-08-12,"631044,37"
2010-08-13,"624494,37"
2010-08-14,"618260,38"
2010-08-15,"615961,38"
2010-08-16,"586078,14"
2010-08-17,"583382,05"
2010-08-18,"580083,05"
2010-08-19,"611733,05"
2010-08-20,"602782,18"
2010-08-21,"595532,18"
2010-08-22,"590132,18"
2010-08-23,"587742,18"
2010-08-24,"581921,18"
2010-08-25,"579353,74"
2010-08-26,"581353,74"
2010-08-27,"575853,74"
2010-08-28,"574326,04"
2010-08-29,"571236,04"
2010-08-30,"564962,74"
2010-08-31,"561661,73"
2010-09-01,"560489,61"
2010-09-02,"545464,12"
2010-09-03,"537059,3"
2010-09-04,"536324,71"
2010-09-05,"546374,51"
2010-09-06,"546074,51"
2010-09-07,"558768,75"
2010-09-08,"568437,13"
2010-09-09,"567601,13"
2010-09-10,"568566,13"
2010-09-11,"568252,76"
2010-09-12,"570217,77"
2010-09-13,"574694,78"
2010-09-14,"591889,86"
2010-09-15,"586346,3"
2010-09-16,"582932,3"
2010-09-17,"601978,3"
2010-09-18,"600848,31"
2010-09-19,"598675,89"
2010-09-20,"597033,81"
2010-09-21,"596633,81"
2010-09-22,"597931,95"
2010-09-23,"599216,95"
2010-09-24,"616345,32"
2010-09-25,"612230,32"
2010-09-26,"610891,32"
2010-09-27,"606729,77"
2010-09-28,"605426,15"
2010-09-29,"602591,7"
2010-09-30,"602595,71"
2010-10-01,"600525,71"
2010-10-02,"530991,41"
2010-10-03,"528247,42"
2010-10-04,"529699,32"
2010-10-05,"531858,73"
2010-10-06,"533224,93"
2010-10-07,"533580,66"
2010-10-08,"529245,47"
2010-10-09,"528174,52"
2010-10-10,"606967,47"
2010-10-11,"629754,71"
2010-10-12,"673181,7"
2010-10-13,"733869,11"
2010-10-14,"757613,01"
2010-10-15,"757138,48"
2010-10-16,"759692,43"
2010-10-17,"761828,180000001"
2010-10-18,"765156,2"
2010-10-19,"758743,680000001"
2010-10-20,"767544,760000001"
2010-10-21,"767339,710000001"
2010-10-22,"792496,090000001"
2010-10-23,"798332,560000001"
2010-10-24,"806541,440000001"
2010-10-25,"805923,570000001"
2010-10-26,"810682,010000001"
2010-10-27,"806086,050000001"
2010-10-28,"811077,400000001"
2010-10-29,"812287,360000001"
2010-10-30,"813191,310000001"
2010-10-31,"818027,910000001"
2010-11-01,"821157,110000002"
2010-11-02,"822484,530000002"
2010-11-03,"829902,180000002"
2010-11-04,"825992,120000002"
2010-11-05,"822260,390000002"
2010-11-06,"770529,670000002"
2010-11-07,"786035,620000002"
2010-11-08,"748219,100000002"
2010-11-09,"755926,610000003"
2010-11-10,"761560,460000003"
2010-11-11,"775562,700000003"
2010-11-12,"783380,750000003"
2010-11-13,"784319,590000003"
2010-11-14,"786600,850000003"
2010-11-15,"788604,750000003"
2010-11-16,"788978,910000003"
2010-11-17,"767056,580000003"
2010-11-18,"771859,770000004"
2010-11-19,"766310,600000004"
2010-11-20,"763822,620000005"
2010-11-21,"765627,570000004"
2010-11-22,"766275,770000005"
2010-11-23,"759287,400000005"
2010-11-24,"759206,530000005"
2010-11-25,"757550,350000006"
2010-11-26,"759137,260000306"
2010-11-27,"757203,630000306"
2010-11-28,"756345,460000806"
2010-11-29,"760473,260001006"
2010-11-30,"763335,660001406"
2010-12-01,"763680,860001506"
2010-12-02,"764820,590001506"
2010-12-03,"765305,790001506"
2010-12-04,"765136,430001506"
2010-12-05,"763816,390001507"
2010-12-06,"750390,360001507"
2010-12-07,"741694,630001607"
2010-12-08,"743692,570001607"
2010-12-09,"748520,119999607"
2010-12-10,"748245,829999607"
2010-12-11,"744970,089999807"
2010-12-12,"740225,879999808"
2010-12-13,"737687,659999808"
2010-12-14,"739217,320396288"
2010-12-15,"746151,280396288"
2010-12-16,"725812,790396289"
2010-12-17,"736821,910396289"
2010-12-18,"741272,819999809"
2010-12-19,"742828,489999809"
2010-12-20,"740657,97999981"
2010-12-21,"747832,57999981"
2010-12-22,"761069,73999981"
2010-12-23,"758652,73999981"
2010-12-24,"761928,39999981"
2010-12-25,"761137,42999981"
2010-12-26,"776527,50999981"
2010-12-27,"791403,320181781"
2010-12-28,"795802,990181781"
2010-12-29,"795337,390181781"
2010-12-30,"809122,951143901"
2010-12-31,"866586,501144891"
2011-01-01,"863437,211144891"
2011-01-02,"864391,651144891"
2011-01-03,"861116,071143901"
2011-01-04,"864986,701143901"
2011-01-05,"867893,551143901"
2011-01-06,"871760,401143901"
2011-01-07,"889128,031143901"
2011-01-08,"850783,181143901"
2011-01-09,"824349,181143901"
2011-01-10,"815330,751143901"
2011-01-11,"777719,251143901"
2011-01-12,"760781,641143901"
2011-01-13,"755326,221143902"
2011-01-14,"776000,621143901"
2011-01-15,"771060,841143901"
2011-01-16,"768561,821143901"
2011-01-17,"768572,831143901"
2011-01-18,"771981,561143901"
2011-01-19,"789067,318910051"
2011-01-20,"782053,558910051"
2011-01-21,"776137,928910051"
2011-01-22,"770299,498910051"
2011-01-23,"769080,638910051"
2011-01-24,"783163,288910051"
2011-01-25,"819548,778910051"
2011-01-26,"832221,258910051"
2011-01-27,"698478,97891005"
2011-01-28,"698774,68891005"
2011-01-29,"698137,70891005"
2011-01-30,"701486,53891005"
2011-01-31,"706193,90891005"
2011-02-01,"700954,33891005"
2011-02-02,"713115,26891005"
2011-02-03,"717592,23890006"
2011-02-04,"714355,71890006"
2011-02-05,"705158,98890006"
2011-02-06,"748771,56890006"
2011-02-07,"717256,41890006"
2011-02-08,"712897,04890006"
2011-02-09,"697952,328800061"
2011-02-10,"692874,048802161"
2011-02-11,"690797,218802161"
2011-02-12,"689188,588802161"
2011-02-13,"686240,568802161"
2011-02-14,"690737,408802162"
2011-02-15,"697264,168802162"
2011-02-16,"700555,658802162"
2011-02-17,"703059,838802162"
2011-02-18,"703697,268802162"
2011-02-19,"707471,058802162"
2011-02-20,"706344,478802162"
2011-02-21,"716086,038802162"
2011-02-22,"711729,408802163"
2011-02-23,"722341,148802163"
2011-02-24,"766550,808801863"
2011-02-25,"766278,228801863"
2011-02-26,"770631,428801363"
2011-02-27,"766780,488801163"
2011-02-28,"780032,198800763"
2011-03-01,"730362,028800663"
2011-03-02,"735390,888800663"
2011-03-03,"737762,618800663"
2011-03-04,"741766,631753753"
2011-03-05,"738843,731753754"
2011-03-06,"737998,241753753"
2011-03-07,"742469,772660923"
2011-03-08,"740650,582660923"
2011-03-09,"735213,392661913"
2011-03-10,"738376,412661913"
2011-03-11,"751768,493367904"
2011-03-12,"734698,557336873"
2011-03-13,"753230,356778333"
2011-03-14,"736190,981955854"
2011-03-15,"732097,311941233"
2011-03-16,"721080,676905913"
2011-03-17,"709102,817917134"
2011-03-18,"712548,918520724"
2011-03-19,"747760,368520724"
2011-03-20,"756299,687707784"
2011-03-21,"753528,637707784"
2011-03-22,"754594,157707784"
2011-03-23,"747328,685820644"
2011-03-24,"738541,375820644"
2011-03-25,"737113,135820644"
2011-03-26,"725524,145820644"
2011-03-27,"719069,805648664"
2011-03-28,"714788,087061064"
2011-03-29,"716168,082806734"
2011-03-30,"716372,191944615"
2011-03-31,"707581,211944615"
2011-04-01,"708602,019826385"
2011-04-02,"704540,039826385"
2011-04-03,"705666,149826385"
2011-04-04,"699809,339826385"
2011-04-05,"700525,613106145"
2011-04-06,"698699,813106145"
2011-04-07,"702437,525106096"
2011-04-08,"711739,112760425"
2011-04-09,"715474,022760426"
2011-04-10,"718537,508401666"
2011-04-11,"722742,145760596"
2011-04-12,"722620,445760596"
2011-04-13,"731118,264553126"
2011-04-14,"750445,986146866"
2011-04-15,"752846,238516256"
2011-04-16,"758505,150747495"
2011-04-17,"776280,070747496"
2011-04-18,"786917,370356206"
2011-04-19,"786367,946441146"
2011-04-20,"786425,766441146"
2011-04-21,"790721,676926906"
2011-04-22,"790752,013559146"
2011-04-23,"797244,023559146"
2011-04-24,"772111,880625496"
2011-04-25,"764874,520625496"
2011-04-26,"772407,720625496"
2011-04-27,"1033404,06156123"
2011-04-28,"1026768,35156123"
2011-04-29,"772934,051561226"
2011-04-30,"771286,656179726"
2011-05-01,"766753,406179726"
2011-05-02,"779130,887151246"
2011-05-03,"794604,417151246"
2011-05-04,"764918,928741986"
2011-05-05,"767212,034484936"
2011-05-06,"769381,684242466"
2011-05-07,"722858,104242466"
2011-05-08,"726547,633342156"
2011-05-09,"725132,563342156"
2011-05-10,"744962,323342156"
2011-05-11,"739620,043342156"
2011-05-12,"742769,226867206"
2011-05-13,"744955,726282426"
2011-05-14,"742887,484462176"
2011-05-15,"739885,285839426"
2011-05-16,"738803,975839426"
2011-05-17,"735667,585839426"
2011-05-18,"729238,907828086"
2011-05-19,"733858,552992326"
2011-05-20,"728655,861615077"
2011-05-21,"740511,890108897"
2011-05-22,"737789,230108897"
2011-05-23,"740879,765577117"
2011-05-24,"744226,875577117"
2011-05-25,"707218,275450637"
2011-05-26,"710123,645450637"
2011-05-27,"716501,001647797"
2011-05-28,"729144,923582047"
2011-05-29,"739988,406982047"
2011-05-30,"916888,190182047"
2011-05-31,"1067900,28238973"
2011-06-01,"1070778,1462354"
2011-06-02,"1069314,3732823"
2011-06-03,"1059307,35138185"
2011-06-04,"1075297,92708251"
2011-06-05,"1079948,24727524"
2011-06-06,"1080929,97727524"
2011-06-07,"1074822,06727415"
2011-06-08,"1041818,21678839"
2011-06-09,"1016163,38322813"
2011-06-10,"1011551,40541521"
2011-06-11,"994279,411049757"
2011-06-12,"1018050,77067035"
2011-06-13,"1025348,85132571"
2011-06-14,"1027880,82636103"
2011-06-15,"1028568,59446405"
2011-06-16,"1023992,06190881"
2011-06-17,"964750,521908808"
2011-06-18,"959812,486759668"
2011-06-19,"952036,184552617"
2011-06-20,"942971,364752617"
2011-06-21,"950607,396944157"
2011-06-22,"948443,977429917"
2011-06-23,"950013,697429917"
2011-06-24,"948732,016568387"
2011-06-25,"951515,756568387"
2011-06-26,"950459,306568387"
2011-06-27,"912674,380822717"
2011-06-28,"898712,052172797"
2011-06-29,"897363,542658557"
2011-06-30,"891956,352658557"
2011-07-01,"907169,942658557"
2011-07-02,"907070,142558557"
2011-07-03,"908693,572558557"
2011-07-04,"899320,268068776"
2011-07-05,"890781,658068776"
2011-07-06,"884436,276068827"
2011-07-07,"879685,066554586"
2011-07-08,"878672,086654586"
2011-07-09,"875658,971013346"
2011-07-10,"875190,631013346"
2011-07-11,"877191,821113346"
2011-07-12,"870205,115313346"
2011-07-13,"849312,442128866"
2011-07-14,"851746,688759476"
2011-07-15,"851431,951739066"
2011-07-16,"828196,721739066"
2011-07-17,"822815,362130356"
2011-07-18,"821568,146292056"
2011-07-19,"815581,754299336"
2011-07-20,"816895,424277907"
2011-07-21,"819340,202481417"
2011-07-22,"836837,512481416"
2011-07-23,"847587,621703616"
2011-07-24,"852746,461703617"
2011-07-25,"847531,471703617"
2011-07-26,"855272,610557387"
2011-07-27,"862927,508994287"
2011-07-28,"863616,413617947"
2011-07-29,"868742,069161687"
2011-07-30,"869809,647538966"
2011-07-31,"863274,473738506"
2011-08-01,"875652,023958536"
2011-08-02,"967754,071771636"
2011-08-03,"967682,143781066"
2011-08-04,"971197,467414856"
2011-08-05,"978106,227525286"
2011-08-06,"975786,026346556"
2011-08-07,"982450,156562246"
2011-08-08,"992473,948829876"
2011-08-09,"991634,645179256"
2011-08-10,"994183,611836726"
2011-08-11,"998293,939389616"
2011-08-12,"1000446,26932444"
2011-08-13,"996403,381227276"
2011-08-14,"997069,170132306"
2011-08-15,"1053623,60520238"
2011-08-16,"1056345,95012067"
2011-08-17,"1057778,3516602"
2011-08-18,"1068514,67768908"
2011-08-19,"1074018,87430693"
2011-08-20,"1077610,32106889"
2011-08-21,"1080390,55541405"
2011-08-22,"1087294,64435776"
2011-08-23,"1092087,5251469"
