Date,indicators/unrealized_profit
2011-06-08,"0,872516738465002"
2011-06-09,"0,852769991563718"
2011-06-10,"0,815657674032682"
2011-06-11,"0,753982575849368"
2011-06-12,"0,748269461626873"
2011-06-13,"0,748183686913696"
2011-06-14,"0,718893495043486"
2011-06-15,"0,699691013906852"
2011-06-16,"0,677303043214743"
2011-06-17,"0,668309767477621"
2011-06-18,"0,669152267949844"
2011-06-19,"0,653248180161529"
2011-06-20,"0,650441924152711"
2011-06-21,"0,649163315942383"
2011-06-22,"0,648496600307049"
2011-06-23,"0,647173320076615"
2011-06-24,"0,649082581227744"
2011-06-25,"0,640654575737284"
2011-06-26,"0,628602411597907"
2011-06-27,"0,621663134466383"
2011-06-28,"0,617573763946005"
2011-06-29,"0,613927365465399"
2011-06-30,"0,606138950484543"
2011-07-01,"0,60192181344283"
2011-07-02,"0,600853558970313"
2011-07-03,"0,59984046781059"
2011-07-04,"0,591791224766202"
2011-07-05,"0,583526468600606"
2011-07-06,"0,592535946781662"
2011-07-07,"0,591215428205188"
2011-07-08,"0,58762271488507"
2011-07-09,"0,587139466372431"
2011-07-10,"0,58763180127686"
2011-07-11,"0,581721692833712"
2011-07-12,"0,579597908057068"
2011-07-13,"0,577866233336449"
2011-07-14,"0,577162314204808"
2011-07-15,"0,574993147334051"
2011-07-16,"0,573798046415512"
2011-07-17,"0,56980904208242"
2011-07-18,"0,572387770237561"
2011-07-19,"0,573832117099043"
2011-07-20,"0,5711819159156"
2011-07-21,"0,569515373356984"
2011-07-22,"0,569311934314818"
2011-07-23,"0,568898687878926"
2011-07-24,"0,571205566601916"
2011-07-25,"0,570307850972245"
2011-07-26,"0,567779066048262"
2011-07-27,"0,564924688377966"
2011-07-28,"0,561607508198644"
2011-07-29,"0,56083173459251"
2011-07-30,"0,559666995301253"
2011-07-31,"0,557286874398229"
2011-08-01,"0,554043688118436"
2011-08-02,"0,548732154666721"
2011-08-03,"0,533106825656869"
2011-08-04,"0,540806664583762"
2011-08-05,"0,533512846920298"
2011-08-06,"0,510847468924565"
2011-08-07,"0,519858042391517"
2011-08-08,"0,518760314270372"
2011-08-09,"0,538043944659784"
2011-08-10,"0,539300373202739"
2011-08-11,"0,532160110439639"
2011-08-12,"0,531582152372182"
2011-08-13,"0,537874331374271"
2011-08-14,"0,542732464266434"
2011-08-15,"0,544649184631319"
