Date,indicators/nupl_less_155
2011-04-22,"0,4672814111769291"
2011-04-23,"0,5362159176854273"
2011-04-24,"0,5166679840618185"
2011-04-25,"0,5000135268393919"
2011-04-26,"0,5489416483225547"
2011-04-27,"0,5682668085428716"
2011-04-28,"0,6176704005900264"
2011-04-29,"0,6248034010357936"
2011-04-30,"0,6362357274576573"
2011-05-01,"0,5705572671042518"
2011-05-02,"0,5871227428748307"
2011-05-03,"0,599190075608018"
2011-05-04,"0,5678136163350394"
2011-05-05,"0,551517443159485"
2011-05-06,"0,5484606735890392"
2011-05-07,"0,5665396721576594"
2011-05-08,"0,585943384896598"
2011-05-09,"0,5716287332395704"
2011-05-10,"0,6975012567706151"
2011-05-11,"0,6655062930181863"
2011-05-12,"0,6922252578006479"
2011-05-13,"0,7238259317073683"
2011-05-14,"0,6460992365264089"
2011-05-15,"0,6238629471648917"
2011-05-16,"0,6464696067389818"
2011-05-17,"0,5966296998562444"
2011-05-18,"0,5600128466382001"
2011-05-19,"0,5630252443341696"
2011-05-20,"0,45155991211850566"
2011-05-21,"0,5257278285272238"
2011-05-22,"0,5528629169890822"
2011-05-23,"0,561855418047673"
2011-05-24,"0,5734679096495294"
2011-05-25,"0,6165934625516796"
2011-05-26,"0,6224058833400208"
2011-05-27,"0,5821246818156571"
2011-05-28,"0,570268568471743"
2011-05-29,"0,5677685049142958"
2011-05-30,"0,580581948762986"
2011-05-31,"0,5693520056172816"
2011-06-01,"0,6032413474103583"
2011-06-02,"0,637271394289272"
2011-06-03,"0,7023649114447685"
2011-06-04,"0,7585661084356592"
2011-06-05,"0,7123205267424767"
2011-06-06,"0,677491046354637"
2011-06-07,"0,739576041781085"
2011-06-08,"0,7560469265011333"
2011-06-09,"0,7195955165547493"
2011-06-10,"0,6318396706334704"
2011-06-11,"0,40398831290267845"
2011-06-12,"0,4850601510885021"
2011-06-13,"0,48753036917222936"
2011-06-14,"0,4534625642259227"
2011-06-15,"0,4346267435810208"
2011-06-16,"0,37213290070766614"
2011-06-17,"0,29585285496101654"
2011-06-18,"0,32985244478317954"
2011-06-19,"0,3481179383227483"
2011-06-20,"0,34483194871279754"
2011-06-21,"0,34566880185455595"
2011-06-22,"0,34567202254782714"
2011-06-23,"0,34582191024441244"
2011-06-24,"0,3561045176137416"
2011-06-25,"0,3301341621053562"
2011-06-26,"0,26508197510520026"
2011-06-27,"0,2747261236138344"
2011-06-28,"0,2757828431743571"
2011-06-29,"0,271164022291415"
2011-06-30,"0,23072411659017866"
2011-07-01,"0,19107832143934067"
2011-07-02,"0,1943236353416884"
2011-07-03,"0,19536248306347115"
2011-07-04,"0,10512710850116458"
2011-07-05,"0,026367989070188336"
2011-07-06,"0,15589196234836544"
2011-07-07,"0,1627592667622202"
2011-07-08,"0,12682899820646865"
2011-07-09,"0,1313122065222876"
2011-07-10,"0,1423856953852186"
2011-07-11,"0,11901304887067965"
2011-07-12,"0,10575422231973497"
2011-07-13,"0,10035920162169931"
2011-07-14,"0,10406443555530542"
2011-07-15,"0,08756933262514577"
2011-07-16,"0,08094883678008147"
2011-07-17,"0,04069615678762917"
2011-07-18,"0,12223492795655266"
2011-07-19,"0,12439804093107276"
2011-07-20,"0,12274944717087566"
2011-07-21,"0,11767979502536585"
2011-07-22,"0,12223911976901114"
2011-07-23,"0,11990523189981317"
2011-07-24,"0,13859211950542383"
2011-07-25,"0,13821369536933847"
2011-07-26,"0,12695854082140323"
2011-07-27,"0,1270692944704599"
2011-07-28,"0,10007556785976901"
2011-07-29,"0,10211567791501219"
2011-07-30,"0,10083248581420623"
2011-07-31,"0,0904534013391568"
2011-08-01,"0,05892084837545675"
2011-08-02,"-0,0011624788737047975"
2011-08-03,"-0,3703655868754512"
2011-08-04,"-0,22292646706227348"
2011-08-05,"-0,35397879326528536"
2011-08-06,"-1,039861303534063"
2011-08-07,"-0,5853263926483436"
2011-08-08,"-0,6192228452655901"
2011-08-09,"-0,3491931874349228"
2011-08-10,"-0,265646971644663"
2011-08-11,"-0,3397845038769993"
2011-08-12,"-0,3387255297111058"
2011-08-13,"-0,2532153851363548"
2011-08-14,"-0,17824424273765693"
2011-08-15,"-0,14418247185661248"
2011-08-16,"-0,1697773033185177"
2011-08-17,"-0,1689133803661591"
2011-08-18,"-0,1881511907193063"
2011-08-19,"-0,10040242099734842"
2011-08-20,"-0,12960896768314045"
2011-08-21,"-0,14307264951536847"
2011-08-22,"-0,1775875041155508"
2011-08-23,"-0,18574150318408256"
2011-08-24,"-0,19417438686838295"
2011-08-25,"-0,3634493623770656"
2011-08-26,"-0,592426383492078"
2011-08-27,"-0,42897501937498084"
2011-08-28,"-0,35009741938331107"
2011-08-29,"-0,3619864577815419"
2011-08-30,"-0,3884331894343229"
2011-08-31,"-0,4874004419984961"
2011-09-01,"-0,4806284557138356"
2011-09-02,"-0,4098021460900967"
2011-09-03,"-0,44419887723224294"
2011-09-04,"-0,49446480444739915"
2011-09-05,"-0,6009921116955868"
2011-09-06,"-0,7676081747153809"
2011-09-07,"-0,6899003345538688"
2011-09-08,"-0,843262197270491"
2011-09-09,"-1,346174110561973"
2011-09-10,"-1,5077498684881636"
2011-09-11,"-0,9665771609918148"
2011-09-12,"-0,8814477628550492"
2011-09-13,"-0,9553349787468197"
2011-09-14,"-1,045178439821052"
2011-09-15,"-1,3479855064087225"
2011-09-16,"-1,338466792932155"
2011-09-17,"-1,3591680205081902"
2011-09-18,"-1,1436002903218472"
2011-09-19,"-1,0326078995095131"
2011-09-20,"-0,8315432756988996"
2011-09-21,"-0,9777589570037575"
2011-09-22,"-1,0407810316595594"
2011-09-23,"-1,0089771890919401"
2011-09-24,"-1,041373313753975"
2011-09-25,"-1,0924885885848936"
2011-09-26,"-1,2792965528930558"
2011-09-27,"-1,3547278413041988"
2011-09-28,"-1,351403317820718"
2011-09-29,"-1,3154087168076898"
2011-09-30,"-1,156274561365397"
2011-10-01,"-1,205657671070139"
2011-10-02,"-1,2111191927571823"
2011-10-03,"-1,1982397700003622"
2011-10-04,"-1,2248804427253717"
2011-10-05,"-1,2597654397534859"
2011-10-06,"-1,3552369349748932"
2011-10-07,"-1,604652057478416"
2011-10-08,"-1,7742827125131257"
2011-10-09,"-1,6960733686426028"
2011-10-10,"-1,727796406272038"
2011-10-11,"-1,7387494624111937"
2011-10-12,"-1,638575510010572"
2011-10-13,"-1,7250294327893263"
2011-10-14,"-1,759063696203464"
2011-10-15,"-1,8591666173414727"
2011-10-16,"-2,0452913031728293"
2011-10-17,"-3,1201768999100494"
2011-10-18,"-3,4975255624845696"
2011-10-19,"-3,7867763677754294"
2011-10-20,"-3,5391591027784335"
2011-10-21,"-3,1461439552719295"
2011-10-22,"-2,2790048232027855"
2011-10-23,"-2,358154910929085"
2011-10-24,"-3,178403969485231"
2011-10-25,"-2,8180814736667976"
2011-10-26,"-2,7876565683653363"
2011-10-27,"-2,536809455774199"
2011-10-28,"-2,3094227747808835"
2011-10-29,"-1,9189410525340365"
2011-10-30,"-2,2210567534727654"
2011-10-31,"-2,2355851674096585"
2011-11-01,"-2,3444719334804485"
2011-11-02,"-2,2164128912591923"
2011-11-03,"-2,282412667227357"
2011-11-04,"-2,331564344096579"
2011-11-05,"-2,4713476556169"
2011-11-06,"-2,4585857317143986"
2011-11-07,"-2,3946270880364624"
2011-11-08,"-2,34216574401803"
2011-11-09,"-2,3111729305246564"
2011-11-10,"-2,2920412898808786"
2011-11-11,"-1,9880218066705613"
2011-11-12,"-1,9886090455212884"
2011-11-13,"-2,014033752726769"
2011-11-14,"-3,1488731661461697"
