Date,blockchain/utxo_created_value_sum
2011-08-21,"250898,26811619"
2011-08-22,"281690,91140248"
2011-08-23,"447471,42658622"
2011-08-24,"566392,51340674"
2011-08-25,"380374,58672408"
2011-08-26,"285006,65639578"
2011-08-27,"2711595,26159788"
2011-08-28,"189234,79514337"
2011-08-29,"244084,58831878"
2011-08-30,"244186,90370287"
2011-08-31,"271912,11932811"
2011-09-01,"335267,93159473"
2011-09-02,"261134,69142115"
2011-09-03,"231609,67159582"
2011-09-04,"1745298,41288884"
2011-09-05,"2273546,53317067"
2011-09-06,"3155558,04074748"
2011-09-07,"636171,35601424"
2011-09-08,"394870,54838177"
2011-09-09,"408168,77536212"
2011-09-10,"271813,25317714"
2011-09-11,"1019854,45416211"
2011-09-12,"627477,15396013"
2011-09-13,"358543,6121138"
2011-09-14,"302619,02454442"
2011-09-15,"299226,1306455"
2011-09-16,"674606,86133823"
2011-09-17,"354198,94577762"
2011-09-18,"298884,68405247"
2011-09-19,"334755,33458349"
2011-09-20,"353525,55996724"
2011-09-21,"395955,0309948"
2011-09-22,"311078,82713509"
2011-09-23,"345135,87947771"
2011-09-24,"232089,61923091"
2011-09-25,"296179,72228026"
2011-09-26,"285184,61163435"
2011-09-27,"430127,04963133"
2011-09-28,"357739,17892449"
2011-09-29,"333784,49058292"
2011-09-30,"292434,21181952"
2011-10-01,"419136,93431849"
2011-10-02,"322246,9086413"
2011-10-03,"408665,92012003"
2011-10-04,"419368,99626918"
2011-10-05,"407553,18218453"
2011-10-06,"535348,95960103"
2011-10-07,"382974,58549868"
2011-10-08,"283462,40390798"
2011-10-09,"304072,61158829"
2011-10-10,"317196,09164689"
2011-10-11,"333061,89571592"
2011-10-12,"321810,74304519"
2011-10-13,"304776,07071734"
2011-10-14,"277350,76002233"
2011-10-15,"383042,90219701"
2011-10-16,"261317,32685958"
2011-10-17,"486050,81650701"
2011-10-18,"343805,54735896"
2011-10-19,"308497,95082683"
2011-10-20,"298476,89633819"
2011-10-21,"567714,10076985"
2011-10-22,"566544,47686313"
2011-10-23,"570977,96264981"
2011-10-24,"369953,84511699"
2011-10-25,"381484,74228853"
2011-10-26,"429847,49239344"
2011-10-27,"508366,12530204"
2011-10-28,"453279,89578002"
2011-10-29,"439568,97752972"
2011-10-30,"212642,78014684"
2011-10-31,"389442,42301626"
2011-11-01,"539837,81825627"
2011-11-02,"409010,28706983"
2011-11-03,"355587,855865"
2011-11-04,"400492,82477578"
2011-11-05,"291981,04898273"
2011-11-06,"229666,89449933"
2011-11-07,"269280,29948489"
2011-11-08,"1120622,47408469"
2011-11-09,"979476,5741787"
2011-11-10,"361640,37551447"
2011-11-11,"305410,1076676"
2011-11-12,"267113,9905101"
2011-11-13,"250028,48113237"
2011-11-14,"357027,22826394"
2011-11-15,"360426,93193641"
2011-11-16,"2032325,79456675"
2011-11-17,"3280853,36612516"
2011-11-18,"5073381,66964119"
2011-11-19,"4126706,4676503"
2011-11-20,"1540434,70252051"
2011-11-21,"1695823,21163489"
2011-11-22,"3594803,50912683"
2011-11-23,"1569836,87520311"
2011-11-24,"1517074,78698265"
2011-11-25,"1088524,81327342"
2011-11-26,"1603286,10774461"
2011-11-27,"1800608,23387532"
2011-11-28,"4013831,0875746"
2011-11-29,"3946499,91271092"
2011-11-30,"6587398,32639979"
2011-12-01,"2124335,45524813"
2011-12-02,"5491730,46548968"
2011-12-03,"3502240,42501219"
2011-12-04,"2950081,7935947"
2011-12-05,"2968213,92696924"
2011-12-06,"6903856,50065849"
2011-12-07,"5610246,42557291"
2011-12-08,"4592747,96940782"
2011-12-09,"2014674,79232873"
2011-12-10,"1129167,9308208"
2011-12-11,"869506,67271724"
2011-12-12,"741515,09250202"
2011-12-13,"354438,0558829"
2011-12-14,"435169,12979121"
2011-12-15,"453661,71715996"
2011-12-16,"484145,12408748"
2011-12-17,"364439,88256289"
2011-12-18,"332854,35186706"
2011-12-19,"485365,33824397"
2011-12-20,"532264,08646327"
2011-12-21,"579749,00943225"
2011-12-22,"438479,16971642"
2011-12-23,"271718,39627286"
2011-12-24,"314191,09368258"
2011-12-25,"306629,2870686"
2011-12-26,"704726,3640172"
2011-12-27,"674356,14362503"
2011-12-28,"283396,82627803"
2011-12-29,"509028,1821721"
2011-12-30,"285359,0461716"
2011-12-31,"270535,60629749"
2012-01-01,"347503,746076"
2012-01-02,"262630,43262165"
2012-01-03,"270742,97196559"
2012-01-04,"400594,02587467"
2012-01-05,"690507,16310586"
2012-01-06,"612913,55210102"
2012-01-07,"319299,86470469"
2012-01-08,"358241,75472939"
2012-01-09,"449033,58451113"
2012-01-10,"393176,49097197"
2012-01-11,"392406,17201191"
2012-01-12,"363660,1582616"
2012-01-13,"410308,2560485"
2012-01-14,"345430,7785734"
2012-01-15,"275751,57005743"
2012-01-16,"436695,37891899"
2012-01-17,"442201,41711936"
2012-01-18,"377649,76134686"
2012-01-19,"403258,4784187"
2012-01-20,"364501,09723348"
2012-01-21,"307330,25742482"
2012-01-22,"276740,4401838"
2012-01-23,"289067,15722846"
2012-01-24,"384665,63773518"
2012-01-25,"422796,05051998"
2012-01-26,"421377,33216918"
2012-01-27,"360852,30272307"
2012-01-28,"254713,26477645"
2012-01-29,"351192,84994048"
2012-01-30,"333595,67823981"
2012-01-31,"345237,70770441"
2012-02-01,"435407,6147684"
2012-02-02,"376869,17256432"
2012-02-03,"385849,42296659"
2012-02-04,"366071,34804009"
2012-02-05,"346103,09398566"
2012-02-06,"324839,76775656"
2012-02-07,"321202,67056031"
2012-02-08,"309649,22480306"
2012-02-09,"276583,01721628"
2012-02-10,"323286,86014982"
2012-02-11,"458101,21206539"
2012-02-12,"326236,93097371"
2012-02-13,"428908,09049058"
2012-02-14,"1352875,86519127"
2012-02-15,"1344784,08633407"
2012-02-16,"1606238,08116305"
2012-02-17,"980044,44303906"
2012-02-18,"705524,75061388"
2012-02-19,"396081,70266535"
2012-02-20,"436470,04074009"
2012-02-21,"394178,99144082"
2012-02-22,"787405,71346345"
2012-02-23,"692032,4884983"
2012-02-24,"582589,02713827"
2012-02-25,"422153,79517133"
2012-02-26,"347126,38539905"
2012-02-27,"377087,27343213"
2012-02-28,"378837,63297874"
2012-02-29,"338421,94801077"
2012-03-01,"665437,80124576"
2012-03-02,"566902,22811298"
2012-03-03,"386748,74107678"
2012-03-04,"685564,11196859"
2012-03-05,"381113,99702191"
2012-03-06,"362054,09438237"
2012-03-07,"381751,59940418"
2012-03-08,"528367,63594015"
2012-03-09,"598061,39599002"
2012-03-10,"392855,66502514"
2012-03-11,"431371,20538153"
2012-03-12,"606233,97458425"
2012-03-13,"534531,92635423"
2012-03-14,"611616,60042619"
2012-03-15,"492864,21613991"
2012-03-16,"508432,02581875"
2012-03-17,"468179,56110728"
2012-03-18,"379449,64367049"
2012-03-19,"458988,8919671"
2012-03-20,"502954,42416673"
2012-03-21,"515344,02968795"
2012-03-22,"761881,51903758"
2012-03-23,"899181,83585715"
2012-03-24,"821417,76798612"
2012-03-25,"423949,86526912"
2012-03-26,"535238,13177191"
2012-03-27,"575018,41495218"
2012-03-28,"691100,76487548"
2012-03-29,"1205888,06554553"
2012-03-30,"988434,35932902"
2012-03-31,"883701,63334359"
2012-04-01,"623404,57482711"
2012-04-02,"703032,14748597"
2012-04-03,"824059,65795344"
2012-04-04,"767659,14524911"
2012-04-05,"943391,50581974"
2012-04-06,"591961,54281166"
2012-04-07,"347464,78225752"
2012-04-08,"1263160,47859292"
2012-04-09,"1642155,44499027"
2012-04-10,"830066,56504133"
2012-04-11,"1518655,98688216"
2012-04-12,"1285753,939717"
2012-04-13,"837527,90669124"
2012-04-14,"997458,43729218"
2012-04-15,"1278078,63161439"
2012-04-16,"1619772,03172945"
2012-04-17,"1139507,17625959"
2012-04-18,"1039840,07526414"
2012-04-19,"694079,67336616"
2012-04-20,"2864389,57021574"
2012-04-21,"1227983,95723726"
2012-04-22,"954638,25936698"
2012-04-23,"784560,59978637"
2012-04-24,"749693,44131401"
2012-04-25,"1018495,21337456"
2012-04-26,"1857826,46818449"
2012-04-27,"1467996,92652653"
2012-04-28,"889247,39661441"
2012-04-29,"989035,58791801"
2012-04-30,"1104689,06141341"
2012-05-01,"1090850,28370891"
2012-05-02,"1083940,56461852"
2012-05-03,"1216898,06637058"
2012-05-04,"1126674,24404413"
2012-05-05,"1204600,83182307"
2012-05-06,"658919,72959948"
2012-05-07,"2193131,72423816"
2012-05-08,"3898869,81975069"
2012-05-09,"2356469,56362576"
2012-05-10,"1200673,55488417"
2012-05-11,"1539746,73919502"
2012-05-12,"3202564,87893094"
2012-05-13,"1509618,59855857"
2012-05-14,"2306925,08375251"
2012-05-15,"3742452,93647653"
2012-05-16,"3437743,03646577"
2012-05-17,"3456116,18135476"
2012-05-18,"1876206,40600932"
2012-05-19,"1232620,02713791"
2012-05-20,"2019018,75302653"
2012-05-21,"3818667,69699198"
2012-05-22,"4062364,5581071"
2012-05-23,"1806509,400517"
2012-05-24,"1128648,65816397"
2012-05-25,"2438067,35739354"
2012-05-26,"4831935,95270128"
2012-05-27,"2022237,62829637"
2012-05-28,"2137076,19088823"
2012-05-29,"3168985,41326641"
2012-05-30,"2390970,27055624"
2012-05-31,"4791320,62921271"
2012-06-01,"2969598,76537252"
2012-06-02,"1991194,05032235"
2012-06-03,"1731492,36393936"
2012-06-04,"4645313,15018125"
2012-06-05,"4534755,43504066"
2012-06-06,"2509554,33063773"
2012-06-07,"4841143,67447144"
2012-06-08,"5462839,52628186"
2012-06-09,"1394282,35453371"
2012-06-10,"3292536,17809462"
2012-06-11,"3044013,95410026"
2012-06-12,"2589635,92543866"
2012-06-13,"2431812,84913368"
2012-06-14,"4838045,59311461"
2012-06-15,"3468722,51448145"
2012-06-16,"3900349,19610111"
2012-06-17,"1415383,94205679"
2012-06-18,"2517870,83459767"
2012-06-19,"2119402,77364751"
2012-06-20,"1715715,33744386"
2012-06-21,"1046386,1084854"
2012-06-22,"2275711,50415203"
2012-06-23,"3023872,81857643"
2012-06-24,"1899076,40743994"
2012-06-25,"1818923,1429278"
2012-06-26,"1725291,61064174"
2012-06-27,"1988365,30904521"
2012-06-28,"3474911,56490419"
2012-06-29,"2525130,7467727"
2012-06-30,"1395567,69277079"
2012-07-01,"1346647,6459064"
2012-07-02,"1191336,14564764"
2012-07-03,"1440331,34205712"
2012-07-04,"2279526,86962571"
2012-07-05,"2016864,67873391"
2012-07-06,"1381458,22888506"
2012-07-07,"4127597,19851498"
2012-07-08,"826735,09483476"
2012-07-09,"2132703,21986048"
2012-07-10,"2170880,38102155"
2012-07-11,"1155039,08895928"
2012-07-12,"1393225,53889003"
2012-07-13,"2479292,88295531"
2012-07-14,"2473988,39896959"
2012-07-15,"1363199,76822155"
2012-07-16,"2110624,76932534"
2012-07-17,"2532795,22507513"
2012-07-18,"1599655,3180574"
2012-07-19,"1228132,22114948"
2012-07-20,"1647322,17586346"
2012-07-21,"2380759,93944703"
2012-07-22,"1716136,98916439"
2012-07-23,"2170034,04221182"
2012-07-24,"1750237,9378961"
2012-07-25,"1024844,92607084"
2012-07-26,"2318516,04223192"
2012-07-27,"2180746,83197966"
2012-07-28,"1742182,22720634"
2012-07-29,"1109812,68052587"
2012-07-30,"979401,96574373"
2012-07-31,"2974358,70358371"
2012-08-01,"2272795,16448478"
2012-08-02,"1792453,02206516"
2012-08-03,"1431240,18324971"
2012-08-04,"1413394,37171065"
2012-08-05,"1975735,42808808"
2012-08-06,"1995321,80120204"
2012-08-07,"1962914,29586961"
2012-08-08,"1663888,80032216"
2012-08-09,"1453200,80749878"
2012-08-10,"1680986,28628401"
2012-08-11,"1575641,26075243"
2012-08-12,"1616952,22926342"
2012-08-13,"1881743,97492387"
2012-08-14,"1518953,17313662"
2012-08-15,"1789685,95620369"
2012-08-16,"2075711,64459994"
2012-08-17,"2780903,16697827"
2012-08-18,"2154735,3896763"
2012-08-19,"5931168,23738053"
2012-08-20,"9594904,58937627"
2012-08-21,"5481598,72841163"
2012-08-22,"7756104,55674526"
2012-08-23,"7638815,71556488"
2012-08-24,"11064106,0212283"
2012-08-25,"4400537,45329193"
2012-08-26,"3331598,20629218"
2012-08-27,"6317082,6254072"
2012-08-28,"6796522,21263393"
2012-08-29,"14702323,7911651"
2012-08-30,"11585110,8309503"
2012-08-31,"8982904,49159762"
2012-09-01,"8746895,33763101"
2012-09-02,"5968122,58787703"
2012-09-03,"3714021,95590237"
2012-09-04,"6484795,36690481"
2012-09-05,"9277781,79154851"
2012-09-06,"21877517,2699419"
2012-09-07,"18411825,0800506"
2012-09-08,"7584282,22254519"
2012-09-09,"3899432,33500635"
2012-09-10,"18885869,6322887"
2012-09-11,"20228603,9765598"
2012-09-12,"10847443,6738822"
2012-09-13,"22554539,9628938"
2012-09-14,"18031417,2989618"
2012-09-15,"6923687,50288295"
2012-09-16,"14008370,5799883"
2012-09-17,"13061001,1658779"
2012-09-18,"12984463,3316379"
2012-09-19,"31325866,3726802"
2012-09-20,"15908406,7865326"
2012-09-21,"25902484,2934812"
2012-09-22,"14874052,142839"
2012-09-23,"7816618,25846502"
2012-09-24,"8117048,82714502"
2012-09-25,"1777419,04686031"
2012-09-26,"1737748,15454293"
2012-09-27,"1379102,89735693"
2012-09-28,"2598231,54346788"
2012-09-29,"1302616,35849109"
2012-09-30,"1440029,626904"
2012-10-01,"1625076,23660309"
2012-10-02,"2006735,60108556"
2012-10-03,"1259635,63462973"
2012-10-04,"1195762,55084416"
2012-10-05,"2635513,82825814"
2012-10-06,"1977786,45727331"
2012-10-07,"1787096,36611432"
2012-10-08,"1776535,42793356"
2012-10-09,"1364213,97951484"
2012-10-10,"879149,4437025"
2012-10-11,"1246301,99893081"
2012-10-12,"2612813,63628589"
2012-10-13,"2711467,03917123"
2012-10-14,"1386647,67021741"
2012-10-15,"864684,72271044"
2012-10-16,"2748990,45137224"
2012-10-17,"3334767,15764638"
2012-10-18,"3397926,99333711"
2012-10-19,"2692841,96944579"
2012-10-20,"2695742,2575282"
2012-10-21,"2354724,07009178"
2012-10-22,"2267653,18340005"
2012-10-23,"2607540,36586628"
2012-10-24,"1904593,64145227"
2012-10-25,"1462862,32735675"
2012-10-26,"1038024,25427036"
2012-10-27,"1686595,09497329"
2012-10-28,"941882,04006051"
2012-10-29,"1015491,50227461"
2012-10-30,"4170129,20392759"
2012-10-31,"3787017,53769842"
2012-11-01,"2615517,5034297"
2012-11-02,"878438,8582578"
2012-11-03,"1912720,78146469"
2012-11-04,"2247532,7899321"
2012-11-05,"2302743,58858255"
2012-11-06,"1895933,05798807"
2012-11-07,"1854321,08802637"
2012-11-08,"1329985,17617834"
2012-11-09,"871909,5119833"
2012-11-10,"438620,17661094"
2012-11-11,"423492,02004404"
2012-11-12,"485575,04480774"
2012-11-13,"854362,51473726"
2012-11-14,"1299843,87689714"
2012-11-15,"2661089,92961646"
2012-11-16,"3704500,18719605"
2012-11-17,"2648679,66983084"
2012-11-18,"2064001,39020862"
2012-11-19,"1391564,73868091"
2012-11-20,"1572790,85565218"
2012-11-21,"926696,98992395"
2012-11-22,"1442437,42491679"
2012-11-23,"1140048,66387892"
2012-11-24,"1179016,92178394"
2012-11-25,"810454,88274146"
2012-11-26,"1134762,01787243"
2012-11-27,"1431090,11406301"
2012-11-28,"1891268,83720604"
2012-11-29,"1210830,35709083"
2012-11-30,"789652,19251186"
2012-12-01,"628526,65333422"
2012-12-02,"1012070,13393342"
2012-12-03,"1732242,63318312"
2012-12-04,"2489158,49724505"
2012-12-05,"2821654,36638257"
2012-12-06,"3259297,24735023"
2012-12-07,"2083190,92737668"
2012-12-08,"1008269,91790941"
2012-12-09,"1406703,82278512"
2012-12-10,"1037451,3544315"
2012-12-11,"1614011,87208673"
2012-12-12,"3564199,86566575"
2012-12-13,"3839017,04932054"
2012-12-14,"2928410,72691803"
2012-12-15,"1657365,63905873"
2012-12-16,"1782516,03883898"
2012-12-17,"1800835,93773044"
2012-12-18,"2372973,19565816"
2012-12-19,"1137275,06654353"
2012-12-20,"935760,43120365"
2012-12-21,"1664907,96552916"
2012-12-22,"1402903,97916455"
2012-12-23,"869430,56806957"
2012-12-24,"1065971,68812088"
2012-12-25,"604804,03036744"
2012-12-26,"632401,3972737"
2012-12-27,"814543,8785453"
2012-12-28,"1076612,31170944"
2012-12-29,"994091,68600133"
2012-12-30,"764608,93940309"
2012-12-31,"1369985,74192578"
2013-01-01,"1491978,9455664"
2013-01-02,"1947296,24272465"
2013-01-03,"1742042,55488438"
2013-01-04,"2328536,90418065"
2013-01-05,"2100349,69785093"
2013-01-06,"1101232,43963927"
2013-01-07,"1492637,9386187"
2013-01-08,"2147948,01943461"
2013-01-09,"1720210,14844035"
2013-01-10,"1335111,59088407"
2013-01-11,"1332342,54265888"
2013-01-12,"980520,6654974"
2013-01-13,"886111,6136161"
2013-01-14,"1119697,55223721"
2013-01-15,"2092810,83530792"
2013-01-16,"2235038,3642721"
2013-01-17,"1828926,93799623"
2013-01-18,"1655101,04212144"
2013-01-19,"1542714,32995012"
2013-01-20,"1199630,76251624"
2013-01-21,"1152751,45753474"
2013-01-22,"1463697,92007976"
2013-01-23,"2413364,58271704"
2013-01-24,"1616949,9583276"
2013-01-25,"1564347,82846358"
2013-01-26,"1344171,74612866"
2013-01-27,"1471814,58888115"
2013-01-28,"1690349,01613678"
2013-01-29,"2426699,94863017"
2013-01-30,"2692071,85630497"
2013-01-31,"1589397,75430358"
2013-02-01,"1813676,66738239"
2013-02-02,"1354020,5829964"
2013-02-03,"1389161,47991091"
2013-02-04,"2012536,7587782"
2013-02-05,"2006309,53281134"
2013-02-06,"1860603,34300803"
2013-02-07,"1728717,48548849"
2013-02-08,"2189719,72664759"
2013-02-09,"1816284,60361692"
2013-02-10,"1370569,58929469"
2013-02-11,"1328240,58315567"
2013-02-12,"1273851,4583299"
2013-02-13,"1221054,83556891"
2013-02-14,"1502365,26186876"
2013-02-15,"1285435,33982495"
2013-02-16,"1268206,33584848"
2013-02-17,"1145511,75715345"
2013-02-18,"1236821,96972702"
2013-02-19,"1456405,9595389"
2013-02-20,"1200831,6777605"
2013-02-21,"1050131,20155191"
2013-02-22,"1578721,33242778"
2013-02-23,"1283683,58685934"
2013-02-24,"1707485,58272067"
2013-02-25,"1869807,17198062"
2013-02-26,"1633163,91339028"
2013-02-27,"1537173,62018685"
2013-02-28,"1485857,84081106"
2013-03-01,"1647857,63740174"
2013-03-02,"1496205,83929439"
2013-03-03,"934113,47281153"
2013-03-04,"979042,04453043"
2013-03-05,"1938816,93461514"
2013-03-06,"2323920,56609877"
2013-03-07,"1659536,98910129"
2013-03-08,"1209131,4149785"
2013-03-09,"1024157,1787966"
2013-03-10,"1241733,73357697"
2013-03-11,"1007494,52407765"
2013-03-12,"1491939,38320609"
2013-03-13,"1505965,84316921"
2013-03-14,"1188984,01285729"
2013-03-15,"5346419,92604015"
2013-03-16,"2307843,52784687"
2013-03-17,"901237,47858146"
2013-03-18,"3770851,66442027"
2013-03-19,"1944707,41755042"
2013-03-20,"1888210,0754919"
2013-03-21,"2041885,32310167"
2013-03-22,"1520085,0904457"
2013-03-23,"1438447,32985638"
2013-03-24,"995637,74768031"
2013-03-25,"1544997,61120329"
2013-03-26,"1848864,3870635"
2013-03-27,"2738105,10623037"
2013-03-28,"1826700,75781846"
2013-03-29,"1460447,79390212"
2013-03-30,"1823180,65779329"
2013-03-31,"1540937,81770472"
2013-04-01,"1449066,35097195"
2013-04-02,"2588519,04728824"
2013-04-03,"2371324,93158481"
2013-04-04,"2292667,71146302"
2013-04-05,"2062457,64162516"
2013-04-06,"1333262,4873776"
2013-04-07,"1089589,66350991"
2013-04-08,"1528795,79372436"
2013-04-09,"2079535,47011066"
2013-04-10,"2880396,26020044"
2013-04-11,"2399992,46603325"
2013-04-12,"1774103,00022629"
2013-04-13,"1306301,94481231"
2013-04-14,"825566,18263167"
2013-04-15,"1049837,79441594"
2013-04-16,"1769743,00004366"
2013-04-17,"1723555,43593957"
2013-04-18,"5846871,99114988"
2013-04-19,"1873867,48113592"
2013-04-20,"1097718,37236749"
2013-04-21,"983216,82537996"
2013-04-22,"1649760,89058341"
2013-04-23,"1580194,38896498"
2013-04-24,"2164362,81202119"
2013-04-25,"1637341,36884746"
2013-04-26,"1179467,68214966"
2013-04-27,"808262,65652641"
2013-04-28,"579461,88215219"
2013-04-29,"1889559,7793681"
2013-04-30,"1003343,62821072"
2013-05-01,"1350721,89140789"
2013-05-02,"907309,08502689"
2013-05-03,"809308,00395768"
2013-05-04,"504688,3551806"
2013-05-05,"638182,82988894"
2013-05-06,"858406,01516437"
2013-05-07,"973835,11901848"
2013-05-08,"832093,76268093"
2013-05-09,"695397,03847604"
2013-05-10,"915183,67662371"
2013-05-11,"675124,75254437"
2013-05-12,"562565,70280105"
2013-05-13,"1122091,96565821"
2013-05-14,"784332,17756206"
2013-05-15,"752790,90709724"
2013-05-16,"723462,43963563"
2013-05-17,"853440,74993436"
2013-05-18,"748211,00918305"
2013-05-19,"423542,73131068"
2013-05-20,"540663,95540007"
2013-05-21,"674482,9495352"
2013-05-22,"738074,85908402"
2013-05-23,"712349,95497666"
2013-05-24,"759741,68136371"
2013-05-25,"735659,27249557"
2013-05-26,"388698,03030116"
2013-05-27,"666608,37383459"
2013-05-28,"705680,5312963"
2013-05-29,"793664,29455616"
2013-05-30,"629587,8097473"
2013-05-31,"678617,77825816"
2013-06-01,"485579,40437215"
2013-06-02,"431875,33858134"
2013-06-03,"780446,23647821"
2013-06-04,"661631,30104075"
2013-06-05,"681339,36436182"
2013-06-06,"753930,87858103"
2013-06-07,"678143,26756777"
2013-06-08,"399038,35574934"
2013-06-09,"675161,03028593"
2013-06-10,"490545,12994933"
2013-06-11,"598337,29085551"
2013-06-12,"562038,78004472"
2013-06-13,"607556,9546027"
2013-06-14,"722485,19017262"
2013-06-15,"415381,81084536"
2013-06-16,"520682,4418572"
2013-06-17,"578844,96411583"
2013-06-18,"643222,15566893"
2013-06-19,"582605,79761711"
2013-06-20,"728607,97476081"
2013-06-21,"712791,5281908"
2013-06-22,"435026,73211883"
2013-06-23,"340381,45436493"
2013-06-24,"610053,04229761"
2013-06-25,"717288,47123087"
2013-06-26,"627165,90033107"
2013-06-27,"564885,2213749"
2013-06-28,"659916,0797393"
2013-06-29,"532545,46654116"
2013-06-30,"414309,76170303"
2013-07-01,"868945,426626"
2013-07-02,"735821,57437172"
2013-07-03,"817460,90623676"
2013-07-04,"854939,27471154"
2013-07-05,"1074563,29069853"
2013-07-06,"700586,23953932"
2013-07-07,"643880,62695867"
2013-07-08,"837670,93076807"
2013-07-09,"1160903,93136742"
2013-07-10,"1085169,04960412"
2013-07-11,"1058476,98655273"
2013-07-12,"1021508,46964031"
2013-07-13,"877018,02426651"
2013-07-14,"582276,54718181"
2013-07-15,"702810,62608713"
2013-07-16,"951379,76854342"
2013-07-17,"1080936,13767809"
2013-07-18,"1005895,89493841"
2013-07-19,"819430,5514326"
2013-07-20,"495922,44695365"
2013-07-21,"496772,61056229"
2013-07-22,"903335,2894468"
2013-07-23,"1012489,36703893"
2013-07-24,"907645,64023124"
2013-07-25,"811961,74657074"
2013-07-26,"788332,0111667"
2013-07-27,"461605,52506848"
2013-07-28,"618903,82383821"
2013-07-29,"747853,11950396"
2013-07-30,"1007108,94707157"
2013-07-31,"863767,55968201"
2013-08-01,"1147305,42498187"
2013-08-02,"913464,11090763"
2013-08-03,"676761,17403337"
2013-08-04,"510656,31129367"
2013-08-05,"851665,95787912"
2013-08-06,"760801,13250651"
2013-08-07,"813434,51731453"
2013-08-08,"725445,14820294"
2013-08-09,"621565,76822911"
2013-08-10,"517054,84332389"
2013-08-11,"429554,22934163"
2013-08-12,"847386,8341265"
2013-08-13,"1301581,43854274"
2013-08-14,"1341894,85326905"
2013-08-15,"821528,54958208"
2013-08-16,"1073581,79579286"
2013-08-17,"1006280,91829062"
2013-08-18,"787710,94068269"
2013-08-19,"1115101,01969808"
2013-08-20,"972227,21300128"
2013-08-21,"1275639,29731777"
2013-08-22,"823544,67662604"
2013-08-23,"826429,85849363"
2013-08-24,"567935,89376631"
2013-08-25,"555654,04702813"
2013-08-26,"707687,39288628"
2013-08-27,"910293,55172412"
2013-08-28,"784253,76024091"
2013-08-29,"2639151,65022077"
2013-08-30,"831648,33488312"
2013-08-31,"878729,1739754"
2013-09-01,"823389,11545946"
2013-09-02,"813920,6209656"
2013-09-03,"949784,94032159"
2013-09-04,"912174,71338502"
2013-09-05,"887243,6611421"
2013-09-06,"701587,70539066"
2013-09-07,"629569,92945768"
2013-09-08,"398165,85045693"
2013-09-09,"1030766,75658513"
2013-09-10,"645379,15046231"
2013-09-11,"831685,54403533"
2013-09-12,"703128,10109851"
2013-09-13,"654237,86521235"
2013-09-14,"572122,28329393"
2013-09-15,"403507,54815521"
2013-09-16,"678260,96673991"
2013-09-17,"627615,18539857"
2013-09-18,"806994,26975309"
2013-09-19,"833883,78123293"
2013-09-20,"734309,01587582"
2013-09-21,"452074,31344503"
2013-09-22,"495219,38307075"
2013-09-23,"1001051,60133624"
2013-09-24,"949071,8653525"
2013-09-25,"827286,08765588"
2013-09-26,"745552,08081135"
2013-09-27,"690114,85160644"
2013-09-28,"533432,69920544"
2013-09-29,"554128,01529972"
2013-09-30,"826774,03666542"
2013-10-01,"1088077,93612211"
2013-10-02,"1187078,86445546"
2013-10-03,"927030,80085101"
2013-10-04,"802173,69072064"
2013-10-05,"448746,40709532"
2013-10-06,"419308,26642164"
2013-10-07,"688597,97994941"
2013-10-08,"720282,91211955"
2013-10-09,"904684,5609582"
2013-10-10,"753238,36409605"
2013-10-11,"829546,57661856"
2013-10-12,"697904,05513336"
2013-10-13,"712638,69297742"
2013-10-14,"920794,58641609"
2013-10-15,"924504,81325751"
2013-10-16,"1022744,33727762"
2013-10-17,"847370,72772647"
2013-10-18,"937574,96508764"
2013-10-19,"1007342,93202436"
2013-10-20,"722759,76074263"
2013-10-21,"1059197,27414245"
2013-10-22,"1207623,10464838"
2013-10-23,"1090723,87398026"
2013-10-24,"1029103,30278826"
2013-10-25,"2817468,47749548"
2013-10-26,"686765,46939462"
2013-10-27,"509803,64888496"
2013-10-28,"645713,46709905"
2013-10-29,"1686428,34703913"
2013-10-30,"717093,16009177"
2013-10-31,"685268,25298468"
2013-11-01,"636845,85321991"
2013-11-02,"649240,36489007"
2013-11-03,"593816,36349698"
2013-11-04,"974062,71460443"
2013-11-05,"1115521,37805373"
2013-11-06,"916641,17447346"
2013-11-07,"1211667,36430474"
2013-11-08,"1071531,00672896"
2013-11-09,"900392,50001574"
2013-11-10,"801259,56811759"
2013-11-11,"748279,48955386"
2013-11-12,"1109036,94013873"
2013-11-13,"1267483,08227683"
2013-11-14,"1155028,5940024"
2013-11-15,"2576469,35807959"
2013-11-16,"1491006,28339248"
2013-11-17,"1158208,92269626"
2013-11-18,"2124183,59639462"
2013-11-19,"2269134,47189089"
2013-11-20,"1690347,11982734"
2013-11-21,"2192970,79045371"
2013-11-22,"2393219,99735765"
2013-11-23,"1533323,42331163"
2013-11-24,"1518872,51146537"
2013-11-25,"1449270,80265993"
2013-11-26,"4028498,09525614"
2013-11-27,"3323866,0138239"
2013-11-28,"3418563,35385545"
2013-11-29,"2602929,47680345"
2013-11-30,"1866753,03376909"
2013-12-01,"1494457,36330327"
2013-12-02,"1424490,90497353"
2013-12-03,"1190034,16224284"
2013-12-04,"1348811,58234996"
2013-12-05,"1550468,12636039"
2013-12-06,"1163609,9891711"
2013-12-07,"2357745,2902005"
2013-12-08,"1219503,56891798"
2013-12-09,"1216713,74314945"
2013-12-10,"837532,2577056"
2013-12-11,"1113758,03415721"
2013-12-12,"915052,38521607"
2013-12-13,"914506,24302839"
