Date,indicators/rhodl_ratio
2013-04-01,5984.39077617666
2013-04-02,6569.81377787986
2013-04-03,8176.44164984189
2013-04-04,8557.98677021921
2013-04-05,9709.66671214297
2013-04-06,9681.49164265126
2013-04-07,10004.1915237391
2013-04-08,11529.8810814972
2013-04-09,14550.1845074531
2013-04-10,16301.2287701415
2013-04-11,14892.5042132426
2013-04-12,13038.7284809686
2013-04-13,12924.0361707251
2013-04-14,12696.1264595018
2013-04-15,11564.8263857214
2013-04-16,9169.92901323304
2013-04-17,7443.58560647083
2013-04-18,7007.27035062811
2013-04-19,6773.29532192669
2013-04-20,6915.74162350158
2013-04-21,7244.34426671939
2013-04-22,7194.58589750311
2013-04-23,7278.48370552988
2013-04-24,8277.95993108546
2013-04-25,9964.43998848199
2013-04-26,9760.31329646838
2013-04-27,10008.197012897
2013-04-28,9890.12708184731
2013-04-29,10433.3467887436
2013-04-30,10431.4985776405
2013-05-01,9483.15903904378
2013-05-02,8814.32915243459
2013-05-03,8419.67273519661
2013-05-04,8010.03772634468
2013-05-05,7873.95309826278
2013-05-06,7523.28256237791
2013-05-07,7160.85310208256
2013-05-08,6038.30259970124
2013-05-09,5580.38231530183
2013-05-10,5611.71531008963
2013-05-11,5757.71977495135
2013-05-12,5679.48788840448
2013-05-13,5391.68186670736
2013-05-14,5618.47407886632
2013-05-15,5934.67154888176
2013-05-16,6044.96263318753
2013-05-17,5930.24712639008
2013-05-18,5828.09721629961
2013-05-19,5822.4581906765
2013-05-20,5796.61613878319
2013-05-21,5529.28125881883
2013-05-22,4952.64758209981
2013-05-23,4775.47246132125
2013-05-24,4732.02645465921
2013-05-25,5368.12649611126
2013-05-26,5324.13402487579
2013-05-27,5423.45878575692
2013-05-28,5399.81400566343
2013-05-29,5575.04543599295
2013-05-30,5690.33392514767
2013-05-31,5556.61690116454
2013-06-01,4945.65298631782
2013-06-02,5494.32147705867
2013-06-03,5523.79129836096
2013-06-04,5413.07769255073
2013-06-05,5272.4056580791
2013-06-06,5365.7394445706
2013-06-07,5842.74046363839
2013-06-08,5962.01448779779
2013-06-09,6023.13067475636
2013-06-10,5812.31446750985
2013-06-11,5810.18797190109
2013-06-12,5747.54623961087
2013-06-13,5089.47682287428
2013-06-14,5295.05767748254
2013-06-15,5582.37157553595
2013-06-16,5306.19253094473
2013-06-17,5109.7950253206
2013-06-18,5404.8668544382
2013-06-19,5316.08585779927
2013-06-20,5330.27035645703
2013-06-21,5070.27499197067
2013-06-22,5104.84863435161
2013-06-23,5229.38027475815
2013-06-24,5495.30413564677
2013-06-25,5868.96262809827
2013-06-26,6415.42207883702
2013-06-27,6502.77184420636
2013-06-28,6249.94865794883
2013-06-29,6278.71023405568
2013-06-30,6329.06142396919
2013-07-01,7180.71917568891
2013-07-02,7080.62581630155
2013-07-03,6953.84888339796
2013-07-04,6684.29318814601
2013-07-05,6975.12339722127
2013-07-06,6910.51330198234
2013-07-07,6950.86609896049
2013-07-08,6804.36187573589
2013-07-09,6781.33940320092
2013-07-10,7200.97128773385
2013-07-11,7374.66371304457
2013-07-12,7661.60330789121
2013-07-13,8030.47960257927
2013-07-14,8211.81251622579
2013-07-15,8391.19213239088
2013-07-16,8578.86292623839
2013-07-17,8650.67346121168
2013-07-18,8582.05599519158
2013-07-19,8251.04986310664
2013-07-20,8194.02482663995
2013-07-21,8078.65560575794
2013-07-22,7778.41268252055
2013-07-23,7431.0270809487
2013-07-24,6848.15953063459
2013-07-25,6451.72072158844
2013-07-26,6173.47213208324
2013-07-27,6011.51620093748
2013-07-28,6290.6110558109
2013-07-29,7005.66893549978
2013-07-30,7927.82848396527
2013-07-31,8395.80136740991
2013-08-01,9109.55334093327
2013-08-02,9560.27080430256
2013-08-03,10515.0958281138
2013-08-04,10234.2976569251
2013-08-05,10476.5532559531
2013-08-06,9863.19380539298
2013-08-07,10331.7333773567
2013-08-08,9487.54961220212
2013-08-09,9153.92855074216
2013-08-10,8497.00062448257
2013-08-11,8628.38334206578
2013-08-12,9156.99726710274
2013-08-13,10255.0197688132
2013-08-14,10339.2594944476
2013-08-15,10390.1899226624
2013-08-16,10389.283668334
2013-08-17,10171.4263307908
2013-08-18,9816.37736882822
2013-08-19,9965.24177544207
2013-08-20,9724.13142914966
2013-08-21,9830.34159361897
2013-08-22,9931.40356036013
2013-08-23,9981.59247564403
2013-08-24,9567.55019508242
2013-08-25,9749.1637826799
2013-08-26,9483.70792933402
2013-08-27,9286.95481169485
2013-08-28,9069.89558192923
2013-08-29,9985.9923369206
2013-08-30,10503.0317914825
2013-08-31,11242.5372987791
2013-09-01,11814.8018112719
2013-09-02,12216.5458100115
2013-09-03,13182.0562183276
2013-09-04,13101.5168116322
2013-09-05,12892.6516993072
2013-09-06,12751.7078935997
2013-09-07,12005.260240112
2013-09-08,11470.1536609462
2013-09-09,11399.2415189285
2013-09-10,10551.2697257816
2013-09-11,10181.836429031
2013-09-12,10227.7570691766
2013-09-13,10020.3592470298
2013-09-14,10176.0460505896
2013-09-15,10277.149241446
2013-09-16,10173.0538486072
2013-09-17,9693.36175669583
2013-09-18,9313.47191535093
2013-09-19,9873.35405022082
2013-09-20,9714.40414563155
2013-09-21,9143.88275409145
2013-09-22,9232.03195179321
2013-09-23,9308.1392692342
2013-09-24,9800.38998908271
2013-09-25,9754.73456594152
2013-09-26,9074.97033758631
2013-09-27,9211.07385221059
2013-09-28,9222.65573077854
2013-09-29,9215.58718236273
2013-09-30,9474.86551522078
2013-10-01,9751.38300039665
2013-10-02,10174.5920923276
2013-10-03,10515.6277866194
2013-10-04,10492.8080412506
2013-10-05,10508.548427294
2013-10-06,10343.2734057711
2013-10-07,11145.8494609724
2013-10-08,10408.4778606378
2013-10-09,10187.1078368196
2013-10-10,9746.36206126247
2013-10-11,9878.29038575774
2013-10-12,9999.10723946904
2013-10-13,10086.1644331504
2013-10-14,9454.86310660129
2013-10-15,10032.6499582108
2013-10-16,10969.3277517842
2013-10-17,11490.894496798
2013-10-18,12022.4290018011
2013-10-19,13144.777909741
2013-10-20,13644.8698105342
2013-10-21,15377.2686871609
2013-10-22,17130.6670292292
2013-10-23,20575.3278456974
2013-10-24,21627.5318613075
2013-10-25,28422.5167487124
2013-10-26,28097.2072702559
2013-10-27,28313.1202687646
2013-10-28,26561.6952482306
2013-10-29,26330.3080793837
2013-10-30,22551.0280036329
2013-10-31,22027.9430361217
2013-11-01,18397.0748027639
2013-11-02,16376.8609659906
2013-11-03,16565.0305447107
2013-11-04,20899.8044044244
2013-11-05,22453.6156439499
2013-11-06,23904.5203558485
2013-11-07,30614.4607954114
2013-11-08,36158.6381247494
2013-11-09,40071.2041130439
2013-11-10,41159.3031038246
2013-11-11,40740.3077658662
2013-11-12,41534.3217446433
2013-11-13,46451.6698379861
2013-11-14,47584.4665863901
2013-11-15,50718.1768421157
2013-11-16,49902.2167976476
2013-11-17,53466.8001211976
2013-11-18,66511.1283366245
2013-11-19,80711.2067535971
2013-11-20,86044.123341424
2013-11-21,90781.673782325
2013-11-22,118059.152132519
2013-11-23,132903.921035999
2013-11-24,137601.460315382
2013-11-25,141381.554892448
2013-11-26,168138.809031666
2013-11-27,182118.657425404
2013-11-28,201768.358410137
2013-11-29,219470.016332112
2013-11-30,205778.581876567
2013-12-01,207307.34713871
2013-12-02,207206.403476413
2013-12-03,183708.627357399
2013-12-04,186070.361569681
2013-12-05,176428.899595985
2013-12-06,154376.990170261
2013-12-07,149978.912121325
2013-12-08,141440.350402076
2013-12-09,136014.146368401
2013-12-10,132008.216269169
2013-12-11,117076.325775487
2013-12-12,108423.245865521
2013-12-13,97255.5676898689
2013-12-14,95529.5381219241
2013-12-15,94708.6377994862
2013-12-16,93376.2751819982
2013-12-17,83986.3337220066
2013-12-18,73289.9000332573
2013-12-19,79250.4293412696
2013-12-20,79480.4733989202
2013-12-21,85211.0560426923
2013-12-22,92604.0751496702
2013-12-23,88380.369960799
2013-12-24,87911.1680771746
2013-12-25,93647.2406729387
2013-12-26,88440.2334099388
2013-12-27,88308.504735908
2013-12-28,74089.0702572124
2013-12-29,62779.7726084096
2013-12-30,62659.5949314526
2013-12-31,58506.2477824136
2014-01-01,51105.5935583542
2014-01-02,51345.0190832746
2014-01-03,52311.4079287875
2014-01-04,60149.6595066001
2014-01-05,66662.602522766
2014-01-06,65969.5143330758
2014-01-07,66174.1565202557
2014-01-08,76420.1613548642
2014-01-09,76466.6059387867
2014-01-10,69927.8811962527
2014-01-11,64150.4838354381
2014-01-12,65760.4500050016
2014-01-13,61420.7883286728
2014-01-14,62156.9271868213
2014-01-15,60027.4718254713
2014-01-16,62174.9026423494
2014-01-17,64731.1605635924
2014-01-18,62023.2840284512
2014-01-19,57045.5446764353
2014-01-20,54809.6095766631
2014-01-21,52006.0701133558
2014-01-22,49095.0899587531
2014-01-23,44481.6603057524
2014-01-24,46205.4878270145
2014-01-25,46795.1025036981
2014-01-26,45990.0407249966
2014-01-27,49302.9479132777
2014-01-28,47692.6507066931
2014-01-29,47165.4970735825
2014-01-30,47877.7882597283
2014-01-31,42338.2677757086
2014-02-01,40049.2932111995
2014-02-02,39377.2718017376
2014-02-03,34894.3785542092
2014-02-04,36048.1064284779
2014-02-05,52807.7776393455
2014-02-06,51460.8493273031
2014-02-07,55235.5286084967
2014-02-08,55614.1242485221
2014-02-09,55098.8591936721
2014-02-10,58597.411613506
2014-02-11,56812.5746224061
2014-02-12,46583.6827976192
2014-02-13,39682.0002980715
2014-02-14,37882.2974907876
2014-02-15,36518.1333336463
2014-02-16,37001.0970869927
2014-02-17,31917.6357186861
2014-02-18,31668.3735091115
2014-02-19,30933.4566394963
2014-02-20,30968.8028978644
2014-02-21,29637.6914821269
2014-02-22,28734.3090946828
2014-02-23,27469.4879851524
2014-02-24,30408.7966324759
2014-02-25,28467.9788985098
2014-02-26,27708.309650054
2014-02-27,29008.1181820466
2014-02-28,30663.5167546277
2014-03-01,32802.9487994294
2014-03-02,33363.6718012538
2014-03-03,35720.8102478376
2014-03-04,37569.2375467707
2014-03-05,38757.875340764
2014-03-06,37705.793947577
2014-03-07,46121.3478297545
2014-03-08,43334.9208010194
2014-03-09,45978.6873301125
2014-03-10,43444.2333957383
2014-03-11,38069.0568832329
2014-03-12,37066.2569738937
2014-03-13,35618.7636743102
2014-03-14,34662.2948153892
2014-03-15,34143.3433260908
2014-03-16,33578.9231835556
2014-03-17,32644.7737377392
2014-03-18,33081.2980447459
2014-03-19,31478.3782045063
2014-03-20,30003.0217099023
2014-03-21,27010.2934585884
2014-03-22,17338.5106262302
2014-03-23,17034.3052170455
2014-03-24,16497.0642283748
2014-03-25,15493.8120981488
2014-03-26,13868.2529657028
2014-03-27,12945.1327480125
2014-03-28,11996.4123500399
2014-03-29,10873.0562953562
2014-03-30,10076.4589119506
2014-03-31,9967.3389190503
2014-04-01,9462.97155746356
2014-04-02,8912.56620910734
2014-04-03,8473.30475999102
2014-04-04,7026.4017864165
2014-04-05,8037.32842976246
2014-04-06,7434.55222576667
2014-04-07,6530.96162088682
2014-04-08,6074.47336729947
2014-04-09,4411.60149082793
2014-04-10,4370.16416616319
2014-04-11,4438.03244071704
2014-04-12,3669.38155812353
2014-04-13,3512.77222210056
2014-04-14,3546.67112785686
2014-04-15,3764.69882843622
2014-04-16,4082.30547887479
2014-04-17,4419.9742566864
2014-04-18,4155.0295086091
2014-04-19,4047.14304183761
2014-04-20,4180.45653456287
2014-04-21,4037.38083931847
2014-04-22,3760.16374429891
2014-04-23,3661.26170749892
2014-04-24,3394.44699657865
2014-04-25,3075.46876765509
2014-04-26,2973.54517462263
2014-04-27,2814.21807934126
2014-04-28,2727.17196052126
2014-04-29,2754.28552275078
2014-04-30,2358.57639262922
2014-05-01,2313.36995072181
2014-05-02,2261.24903250587
2014-05-03,2171.26114222446
2014-05-04,2170.31151279722
2014-05-05,2143.25175442602
2014-05-06,2012.48608708875
2014-05-07,2112.31655750811
2014-05-08,2140.54817044149
2014-05-09,1771.68842570681
2014-05-10,1737.16140637712
2014-05-11,1681.25179728733
2014-05-12,1664.96722157403
2014-05-13,1656.31772564363
2014-05-14,1821.77484648568
2014-05-15,1848.1040305204
2014-05-16,1866.61384670641
2014-05-17,1795.17913516995
2014-05-18,1798.47791196644
2014-05-19,1855.87013649618
2014-05-20,2070.36477744048
2014-05-21,2072.77979276355
2014-05-22,1970.43733559383
2014-05-23,2135.14195288417
2014-05-24,3124.44391642663
2014-05-25,3409.63221220194
2014-05-26,3542.93657760266
2014-05-27,3874.4780327076
2014-05-28,3892.57059235885
2014-05-29,3859.16174686442
2014-05-30,4028.58587006998
2014-05-31,4133.93603982022
2014-06-01,4141.00586733397
2014-06-02,4284.87129403744
2014-06-03,3997.95879698356
2014-06-04,4046.16857368377
2014-06-05,4174.94560624659
2014-06-06,4086.5168078149
2014-06-07,4081.90612888719
2014-06-08,3990.91220739505
2014-06-09,4017.50051906348
2014-06-10,4300.79998932196
2014-06-11,4541.48486334494
2014-06-12,5871.34213680409
2014-06-13,5797.46596062612
2014-06-14,5713.31363168612
2014-06-15,5699.99707473682
2014-06-16,5569.60222085256
2014-06-17,5036.21892976239
2014-06-18,4554.2725967317
2014-06-19,3038.75542197348
2014-06-20,2062.78527162115
2014-06-21,2081.50603763422
2014-06-22,2045.5054578513
2014-06-23,2217.77342825809
2014-06-24,2517.24807666109
2014-06-25,2477.99275931326
2014-06-26,2555.07931336942
2014-06-27,2569.59778554516
2014-06-28,2568.17466678872
2014-06-29,2609.10258702437
2014-06-30,2529.41831012802
2014-07-01,2631.12444233903
2014-07-02,3610.38415503169
2014-07-03,3638.22346340282
2014-07-04,3627.55433964994
2014-07-05,3651.07919437695
2014-07-06,3585.1140402773
2014-07-07,3622.04770581516
2014-07-08,3177.35585138177
2014-07-09,2261.55577284817
2014-07-10,2089.44423954788
2014-07-11,2055.25609715014
2014-07-12,2071.0789471879
2014-07-13,2071.59233323217
2014-07-14,1963.01261955649
2014-07-15,1978.64564174207
2014-07-16,1943.35918623083
2014-07-17,1956.95086215158
2014-07-18,1991.97869231143
2014-07-19,2011.6608344243
2014-07-20,2106.40810052019
2014-07-21,2215.80470145631
2014-07-22,2249.34967305795
2014-07-23,2258.49979679496
2014-07-24,2325.72262764317
2014-07-25,2311.91325729282
2014-07-26,2181.86482416167
2014-07-27,2218.88008062801
2014-07-28,2169.9264743471
2014-07-29,2112.31202770461
2014-07-30,2139.62756249713
2014-07-31,2078.54925498447
2014-08-01,2272.41687596153
2014-08-02,2340.1528807422
2014-08-03,2349.54339902911
2014-08-04,2362.17326300151
2014-08-05,2867.94034530916
2014-08-06,2948.1244466026
2014-08-07,2943.30935718229
2014-08-08,2905.58739868055
2014-08-09,2649.88382892463
2014-08-10,2646.17338358751
2014-08-11,2557.13472943991
2014-08-12,2052.72139655653
2014-08-13,1971.66134913359
2014-08-14,2077.39190498899
2014-08-15,2093.85389959321
2014-08-16,2054.08534237064
2014-08-17,2025.62583777642
2014-08-18,2159.62692321322
2014-08-19,2077.23165136481
2014-08-20,1939.00582096976
2014-08-21,2049.10942608259
2014-08-22,1978.86358528325
2014-08-23,2254.56125496164
2014-08-24,2194.98650921849
2014-08-25,2110.76741917244
2014-08-26,2149.04065567818
2014-08-27,2163.64806169876
2014-08-28,2769.85045836903
2014-08-29,2936.73803650444
2014-08-30,2790.40991948469
2014-08-31,2784.40658920971
2014-09-01,2771.95032105699
2014-09-02,2796.06773597798
2014-09-03,2734.07607108886
2014-09-04,1885.02650001383
2014-09-05,1787.85382256767
2014-09-06,1649.32971353615
2014-09-07,1688.98327561042
2014-09-08,1610.16641349082
2014-09-09,1662.85834702435
2014-09-10,1739.3343876867
2014-09-11,1730.27014129252
2014-09-12,1747.05404042055
2014-09-13,1669.43220342043
2014-09-14,1648.71813435638
2014-09-15,1652.53741869367
2014-09-16,1502.54469284597
2014-09-17,1447.34514504762
2014-09-18,1560.21199444907
2014-09-19,1637.48622076643
2014-09-20,1801.42836565732
2014-09-21,1804.49308015652
2014-09-22,1721.74071561804
2014-09-23,1813.72646301316
2014-09-24,1813.24175313547
2014-09-25,1696.61161859042
2014-09-26,1605.78999982982
2014-09-27,1397.60135423076
2014-09-28,1397.49262503293
2014-09-29,1494.89256329594
2014-09-30,1502.49394340677
2014-10-01,1477.27308968459
2014-10-02,1418.87309513904
2014-10-03,1600.62387172135
2014-10-04,1672.00005254591
2014-10-05,1832.58996133244
2014-10-06,2167.70221859207
2014-10-07,2058.73070760282
2014-10-08,2122.05920347393
2014-10-09,2275.55225800647
2014-10-10,2168.67373944404
2014-10-11,2135.0931910839
2014-10-12,1979.98313455687
2014-10-13,1986.63976079211
2014-10-14,2043.62829810216
2014-10-15,2159.76054063588
2014-10-16,2034.50863043767
2014-10-17,2038.36476463729
2014-10-18,2006.92378891215
2014-10-19,1927.30784206219
2014-10-20,1557.59786941772
2014-10-21,1458.88034644087
2014-10-22,1389.36935058312
2014-10-23,1380.7752451018
2014-10-24,1403.63732676
2014-10-25,1401.94137964977
2014-10-26,1290.34210104365
2014-10-27,1262.08261703922
2014-10-28,1263.47590324181
2014-10-29,1154.27202775271
2014-10-30,1114.91914070577
2014-10-31,1340.61802336924
2014-11-01,1324.48511067479
2014-11-02,1325.55591779693
2014-11-03,1297.89026763348
2014-11-04,1316.92183446246
2014-11-05,1286.92004751118
2014-11-06,1301.68261045739
2014-11-07,1114.56689774755
2014-11-08,1070.89319370113
2014-11-09,1094.47656407057
2014-11-10,1152.78598286606
2014-11-11,1098.33055986061
2014-11-12,1168.68397608943
2014-11-13,1590.6498091976
2014-11-14,1499.0327817313
2014-11-15,1469.84202682843
2014-11-16,1426.48711846585
2014-11-17,1365.4745926696
2014-11-18,1324.01500330047
2014-11-19,1232.6251129588
2014-11-20,887.201283843722
2014-11-21,799.110486469312
2014-11-22,732.241601958476
2014-11-23,595.831493420282
2014-11-24,572.784756855435
2014-11-25,527.796680566767
2014-11-26,409.54543208823
2014-11-27,362.286387181788
2014-11-28,594.617630969249
2014-11-29,577.158914645045
2014-11-30,568.595848526749
2014-12-01,586.275462029836
2014-12-02,666.976010432736
2014-12-03,647.529941889504
2014-12-04,700.310746831611
2014-12-05,525.652804538878
2014-12-06,512.841518077657
2014-12-07,512.593755050553
2014-12-08,598.593746264184
2014-12-09,466.016409696753
2014-12-10,588.688262581572
2014-12-11,542.852775487692
2014-12-12,521.723119248341
2014-12-13,496.427814284296
2014-12-14,483.368620290056
2014-12-15,378.122020361011
2014-12-16,344.232143608772
2014-12-17,338.327072336411
2014-12-18,339.20031006729
2014-12-19,220.658370146281
2014-12-20,222.530328028041
2014-12-21,309.106523936993
2014-12-22,312.031821461044
2014-12-23,319.80621173436
2014-12-24,346.627396155371
2014-12-25,310.632924342188
2014-12-26,296.218569601539
2014-12-27,286.860154267443
2014-12-28,251.278754264685
2014-12-29,249.114426909518
2014-12-30,266.973469011749
2014-12-31,251.511230902427
2015-01-01,247.95188691545
2015-01-02,244.652252076131
2015-01-03,266.790399180484
2015-01-04,275.789687988858
2015-01-05,279.157333057858
2015-01-06,205.802647996941
2015-01-07,202.219674963734
2015-01-08,269.180157002189
2015-01-09,328.94105027252
2015-01-10,312.004872611352
2015-01-11,305.125449208992
2015-01-12,294.952397447793
2015-01-13,291.763324239453
2015-01-14,273.53671426071
2015-01-15,218.979801845786
2015-01-16,171.916245458892
2015-01-17,159.455794188892
2015-01-18,156.689213863751
2015-01-19,152.406960753825
2015-01-20,140.413367932382
2015-01-21,182.503268059395
2015-01-22,170.800991360137
2015-01-23,171.093785248222
2015-01-24,176.036409401807
2015-01-25,177.431556734537
2015-01-26,217.380470843954
2015-01-27,216.818851322568
2015-01-28,217.099138546351
2015-01-29,213.601734717567
2015-01-30,208.803014725273
2015-01-31,209.51045224884
2015-02-01,208.750824079338
2015-02-02,191.293157171094
2015-02-03,188.91432131208
2015-02-04,142.382160711389
2015-02-05,131.447679430808
2015-02-06,125.692013405849
2015-02-07,118.145948687432
2015-02-08,112.292007427071
2015-02-09,111.541562617332
2015-02-10,105.066263677483
2015-02-11,110.650741556966
2015-02-12,107.878001978934
2015-02-13,117.758530826838
2015-02-14,125.780784762373
2015-02-15,126.365255479142
2015-02-16,123.141125278324
2015-02-17,123.48185321503
2015-02-18,117.12890798787
2015-02-19,123.178306695017
2015-02-20,124.205156294141
2015-02-21,121.712078458291
2015-02-22,114.303742723869
2015-02-23,113.610530082811
2015-02-24,113.827095622528
2015-02-25,119.481065712004
2015-02-26,115.912482190182
2015-02-27,116.255206435529
2015-02-28,117.8392568601
2015-03-01,121.00846721479
2015-03-02,126.21340220298
2015-03-03,141.008801455656
2015-03-04,138.762721183128
2015-03-05,147.61662362004
2015-03-06,148.653921932986
2015-03-07,168.738465567329
2015-03-08,184.626118588387
2015-03-09,215.663030836748
2015-03-10,221.153650185662
2015-03-11,225.104754234237
2015-03-12,267.038710348473
2015-03-13,264.467014913448
2015-03-14,255.921951771612
2015-03-15,212.250045422664
2015-03-16,193.419564652506
2015-03-17,174.488949925569
2015-03-18,166.405521938253
2015-03-19,122.640724889602
2015-03-20,116.709980296789
2015-03-21,116.024145051772
2015-03-22,114.293481732294
2015-03-23,126.622104645074
2015-03-24,122.569546528778
2015-03-25,117.625837843064
2015-03-26,123.650386259358
2015-03-27,122.870860725634
2015-03-28,119.789662577096
2015-03-29,118.482331524752
2015-03-30,111.251028957566
2015-03-31,110.780522441705
2015-04-01,117.039984496433
2015-04-02,118.214427303418
2015-04-03,115.594485373655
2015-04-04,115.444505673664
2015-04-05,116.572045517836
2015-04-06,112.212326015359
2015-04-07,110.109825981682
2015-04-08,100.914562404602
2015-04-09,96.247449995447
2015-04-10,107.144088761703
2015-04-11,109.623760671046
2015-04-12,111.371217319872
2015-04-13,114.394555084032
2015-04-14,111.099089322277
2015-04-15,116.083166235239
2015-04-16,113.661653438095
2015-04-17,105.396010852872
2015-04-18,101.583370728367
2015-04-19,99.6868921488037
2015-04-20,98.8692834118891
2015-04-21,100.276281892979
2015-04-22,97.2348644875238
2015-04-23,108.830732779443
2015-04-24,106.441548613015
2015-04-25,106.128130180078
2015-04-26,105.937363842025
2015-04-27,108.319924589944
2015-04-28,105.912196982333
2015-04-29,107.787360614253
2015-04-30,95.1715773562651
2015-05-01,94.8610494522206
2015-05-02,93.9035369852895
2015-05-03,96.2844957426645
2015-05-04,97.98139980133
2015-05-05,95.7521085297481
2015-05-06,95.2786685187604
2015-05-07,93.8944485245712
2015-05-08,94.6541457163582
2015-05-09,97.2836492209587
2015-05-10,96.0034997490076
2015-05-11,100.503189143206
2015-05-12,103.515711980487
2015-05-13,103.103919987753
2015-05-14,105.483107057599
2015-05-15,105.228560255553
2015-05-16,103.32108878653
2015-05-17,101.843684753207
2015-05-18,95.005071848493
2015-05-19,94.2549281209347
2015-05-20,97.0782477964674
2015-05-21,93.4146683652626
2015-05-22,102.439010706596
2015-05-23,103.853953222737
2015-05-24,103.75336578148
2015-05-25,104.214367112397
2015-05-26,105.400514256077
2015-05-27,105.569700363056
2015-05-28,109.965580744798
2015-05-29,102.282272940577
2015-05-30,108.312727069942
2015-05-31,110.021005099771
2015-06-01,116.343488991463
2015-06-02,118.806146815429
2015-06-03,121.859417778226
2015-06-04,119.338263929479
2015-06-05,119.115715294702
2015-06-06,110.529760375443
2015-06-07,108.854895978967
2015-06-08,105.676382380813
2015-06-09,102.756498912416
2015-06-10,99.2923473678488
2015-06-11,97.6464365084433
2015-06-12,93.9883137198708
2015-06-13,95.0528851019636
2015-06-14,94.6193787003155
2015-06-15,95.0756614546822
2015-06-16,106.044424807839
2015-06-17,116.868193450013
2015-06-18,119.845275524839
2015-06-19,143.627083402218
2015-06-20,144.958302492511
2015-06-21,144.852141927388
2015-06-22,145.354785988039
2015-06-23,141.702416767958
2015-06-24,133.702829190192
2015-06-25,131.182040447116
2015-06-26,105.094378598953
2015-06-27,103.307824868933
2015-06-28,103.319335349946
2015-06-29,105.120749119357
2015-06-30,111.864797450659
2015-07-01,110.930186300489
2015-07-02,113.056348039781
2015-07-03,114.299183625194
2015-07-04,112.114766936304
2015-07-05,117.927622250349
2015-07-06,125.14151445817
2015-07-07,125.139439496485
2015-07-08,126.801848518024
2015-07-09,130.873653419894
2015-07-10,140.427545956789
2015-07-11,150.87278823926
2015-07-12,156.998090902388
2015-07-13,152.555951793592
2015-07-14,151.641649712368
2015-07-15,148.12635118922
2015-07-16,147.916492885225
2015-07-17,143.50717621131
2015-07-18,135.915140764436
2015-07-19,120.692246194876
2015-07-20,122.146176709169
2015-07-21,119.140177199081
2015-07-22,118.478357413473
2015-07-23,115.471387158188
2015-07-24,117.955880930298
2015-07-25,123.706110453663
2015-07-26,126.49741300469
2015-07-27,129.052131915233
2015-07-28,130.824366736529
2015-07-29,129.702723505572
2015-07-30,128.210264107133
2015-07-31,127.1456495323
2015-08-01,118.728303193008
2015-08-02,116.623267732291
2015-08-03,115.236443872758
2015-08-04,117.326487229984
2015-08-05,114.321589240122
2015-08-06,116.264591236104
2015-08-07,112.510380639142
2015-08-08,137.2221436296
2015-08-09,167.438805344355
2015-08-10,166.046988610452
2015-08-11,163.893648917253
2015-08-12,163.806025096131
2015-08-13,162.241820064226
2015-08-14,164.699318642805
2015-08-15,162.651121948839
2015-08-16,144.234495116209
2015-08-17,136.701965928067
2015-08-18,136.961928887116
2015-08-19,140.056122635421
2015-08-20,135.866060977824
2015-08-21,134.949915251018
2015-08-22,135.922152252845
2015-08-23,135.905342872545
2015-08-24,138.052746108855
2015-08-25,146.075763225239
2015-08-26,153.917548775479
2015-08-27,150.996254142758
2015-08-28,151.54459799188
2015-08-29,149.966088123178
2015-08-30,150.004297139707
2015-08-31,145.841281229236
2015-09-01,133.875283379012
2015-09-02,124.029337474284
2015-09-03,123.107899990352
2015-09-04,122.119988797999
2015-09-05,122.678809995677
2015-09-06,125.574133147504
2015-09-07,120.044339522595
2015-09-08,119.478205895662
2015-09-09,122.350242804783
2015-09-10,124.270866856977
2015-09-11,125.37559457694
2015-09-12,124.582791708312
2015-09-13,121.755655261997
2015-09-14,118.454556163497
2015-09-15,115.508958653066
2015-09-16,110.766785341198
2015-09-17,108.372784787727
2015-09-18,108.34376246979
2015-09-19,108.951319768305
2015-09-20,107.769980227567
2015-09-21,108.890002889374
2015-09-22,110.691508847683
2015-09-23,112.589652375231
2015-09-24,115.067044558734
2015-09-25,115.941055037491
2015-09-26,118.997419528913
2015-09-27,118.053445097454
2015-09-28,121.796724890133
2015-09-29,118.037490804986
2015-09-30,121.823213860347
2015-10-01,124.038868365865
2015-10-02,123.860537343983
2015-10-03,125.373240737061
2015-10-04,128.829823025478
2015-10-05,127.854365085049
2015-10-06,128.559744213206
2015-10-07,137.063132914205
2015-10-08,135.946713456823
2015-10-09,135.523314911387
2015-10-10,138.518745442686
2015-10-11,136.038833235699
2015-10-12,139.497705896294
2015-10-13,141.870233922479
2015-10-14,139.512932261797
2015-10-15,146.122381276079
2015-10-16,151.197786356872
2015-10-17,157.04180959755
2015-10-18,159.265498908115
2015-10-19,165.037092899842
2015-10-20,170.69012221294
2015-10-21,170.71140372272
2015-10-22,170.420710514855
2015-10-23,174.281689002112
2015-10-24,176.361492731465
2015-10-25,183.221162296157
2015-10-26,181.960554678028
2015-10-27,182.478705729496
2015-10-28,227.533398462993
2015-10-29,242.280948871477
2015-10-30,275.399130056066
2015-10-31,285.11283960809
2015-11-01,291.964414202548
2015-11-02,310.454696672782
2015-11-03,359.551782783958
2015-11-04,396.98849917608
2015-11-05,445.791408482659
2015-11-06,428.682167150179
2015-11-07,438.318890752627
2015-11-08,437.860891357268
2015-11-09,452.402775448903
2015-11-10,416.70728350543
2015-11-11,371.740936780022
2015-11-12,291.449181288064
2015-11-13,283.389937449199
