Date,market/mvrv_z_score
2010-10-30,4.4912729224238
2010-10-31,4.51044284349337
2010-11-01,4.27608818888234
2010-11-02,4.16128237987876
2010-11-03,3.69334233833954
2010-11-04,4.30847233284005
2010-11-05,4.86897064577914
2010-11-06,5.55035139632783
2010-11-07,7.23136837134169
2010-11-08,5.68858387460667
2010-11-09,4.00255602637707
2010-11-10,2.33083966147153
2010-11-11,3.18832608312741
2010-11-12,3.33476248681248
2010-11-13,4.07197434346592
2010-11-14,3.99225534648377
2010-11-15,3.8226834494538
2010-11-16,3.40254429063022
2010-11-17,3.06185490868839
2010-11-18,3.03818564346968
2010-11-19,3.34026416040095
2010-11-20,3.41596713516206
2010-11-21,3.36416843712561
2010-11-22,3.26049318371048
2010-11-23,3.35713044003519
2010-11-24,3.27513225602137
2010-11-25,3.21738468125317
2010-11-26,3.1738541533689
2010-11-27,3.14301461094219
2010-11-28,3.04186234151915
2010-11-29,2.73259096092422
2010-11-30,1.94825126767615
2010-12-01,1.90822498943707
2010-12-02,2.20044733010649
2010-12-03,2.38553784964122
2010-12-04,2.27141487432731
2010-12-05,1.75191282130199
2010-12-06,1.47691900850642
2010-12-07,1.5586864907251
2010-12-08,2.03449227237521
2010-12-09,1.72515233159091
2010-12-10,1.4413335273456
2010-12-11,1.79675569908167
2010-12-12,1.68139112002757
2010-12-13,1.79128484477922
2010-12-14,1.8820330045139
2010-12-15,2.15222226239411
2010-12-16,2.06502098697358
2010-12-17,2.1619214994054
2010-12-18,2.16533646352897
2010-12-19,2.12269873068119
2010-12-20,2.23341055889905
2010-12-21,2.18592797506036
2010-12-22,2.05625167139747
2010-12-23,2.06564244521904
2010-12-24,2.06807203636126
2010-12-25,2.04771017774898
2010-12-26,2.12971484828972
2010-12-27,2.11954877724161
2010-12-28,2.27898148069669
2010-12-29,2.55223372268287
2010-12-30,2.55289134778562
2010-12-31,2.57373623974755
2011-01-01,2.59249740069697
2011-01-02,2.52825034604897
2011-01-03,2.44944399091759
2011-01-04,2.46578862193604
2011-01-05,2.47202384368874
2011-01-06,2.42996049687988
2011-01-07,2.65305014420195
2011-01-08,2.6547707804143
2011-01-09,2.72249707462247
2011-01-10,2.74359678576896
2011-01-11,2.67576713035294
2011-01-12,2.65771234995532
2011-01-13,3.14700063409626
2011-01-14,3.16662350317945
2011-01-15,3.31939525301955
2011-01-16,3.29428911336084
2011-01-17,3.10005289007587
2011-01-18,2.59681236681739
2011-01-19,2.20005096684407
2011-01-20,2.48742942344699
2011-01-21,3.03040269621238
2011-01-22,3.36916206623244
2011-01-23,3.51819103338791
2011-01-24,3.1226514137253
2011-01-25,3.17166372405475
2011-01-26,3.03700008960984
2011-01-27,2.91348050696945
2011-01-28,3.036329271471
2011-01-29,3.07888281885869
2011-01-30,3.23599929353421
2011-01-31,3.5115961021326
2011-02-01,5.18077454883161
2011-02-02,5.5520207194304
2011-02-03,5.26158458179504
2011-02-04,5.40933328532279
2011-02-05,6.22722077048903
2011-02-06,6.0937848926683
2011-02-07,5.65070081679064
2011-02-08,5.55059644031728
2011-02-09,5.53141561210785
2011-02-10,6.15957809679542
2011-02-11,5.50313529044818
2011-02-12,5.68967352853832
2011-02-13,5.50611697731655
2011-02-14,5.33272744049376
2011-02-15,5.08789846228269
2011-02-16,4.86285226070795
2011-02-17,4.73582316991779
2011-02-18,4.38103379623807
2011-02-19,3.94085952350534
2011-02-20,3.49037776968776
2011-02-21,3.35028881513206
2011-02-22,3.31087079354974
2011-02-23,3.50212067257137
2011-02-24,3.61017979871978
2011-02-25,3.71436127471831
2011-02-26,3.47801402777457
2011-02-27,3.36645592733311
2011-02-28,3.10469164094931
2011-03-01,3.06944575912501
2011-03-02,3.02419459614876
2011-03-03,3.03749949257013
2011-03-04,2.90704208651005
2011-03-05,2.82625484354426
2011-03-06,2.51082290480354
2011-03-07,2.61090800906503
2011-03-08,2.59104816162452
2011-03-09,2.50060585076987
2011-03-10,2.51173007178326
2011-03-11,2.63291530048466
2011-03-12,2.62082250245601
2011-03-13,2.63863756290235
2011-03-14,2.53357604333054
2011-03-15,2.50183978741128
2011-03-16,2.36981281135047
2011-03-17,2.2666648051319
2011-03-18,2.09362493022189
2011-03-19,1.94473581789198
2011-03-20,1.94183873559608
2011-03-21,1.87508869358103
2011-03-22,1.96214379625913
2011-03-23,2.16976351952852
2011-03-24,2.24076287540675
2011-03-25,2.31731657830396
2011-03-26,2.27563521153855
2011-03-27,2.17153596002631
2011-03-28,2.00211011101417
2011-03-29,1.90513783303822
2011-03-30,1.88560391577868
2011-03-31,1.88888181930459
2011-04-01,1.84699761411558
2011-04-02,1.86753104803841
2011-04-03,1.83038670704081
2011-04-04,1.46269311563628
2011-04-05,1.31057693671254
2011-04-06,1.54599794553414
2011-04-07,1.69396322372548
2011-04-08,1.73490920448118
2011-04-09,1.66622646953327
2011-04-10,1.63108296924471
2011-04-11,1.66569267818834
2011-04-12,1.99768290531737
2011-04-13,2.29030110293652
2011-04-14,2.33816731920529
2011-04-15,2.63043327697808
2011-04-16,2.64835701213092
2011-04-17,2.69949708136291
2011-04-18,3.03407026801451
2011-04-19,3.09597893894856
2011-04-20,3.03259787817336
2011-04-21,3.00006464329238
2011-04-22,3.33705835596902
2011-04-23,3.96118188753435
2011-04-24,4.63236936451603
2011-04-25,4.22306129376544
2011-04-26,4.27351470381096
2011-04-27,4.87362246390942
2011-04-28,5.2453969851521
2011-04-29,6.18946201860938
2011-04-30,7.56308044295027
2011-05-01,7.66853729700752
2011-05-02,6.80802641572098
2011-05-03,6.63434046337265
2011-05-04,6.524820296056
2011-05-05,6.22267071497976
2011-05-06,6.01208820060799
2011-05-07,5.84376026710382
2011-05-08,5.98256853529765
2011-05-09,5.79486520170614
2011-05-10,6.93983504707435
2011-05-11,8.01066302552506
2011-05-12,7.55014388174157
2011-05-13,9.26048944614667
2011-05-14,9.13621526936859
2011-05-15,6.59679754658949
2011-05-16,7.1555708372926
2011-05-17,6.6132539641264
2011-05-18,5.74844957481374
2011-05-19,5.37588555241051
2011-05-20,4.85659555416527
2011-05-21,4.12128106478391
2011-05-22,4.4160005325132
2011-05-23,4.8401453255087
2011-05-24,4.65802154725344
2011-05-25,4.72135942056713
2011-05-26,5.33949537681224
2011-05-27,5.26128260557018
2011-05-28,4.96931448541185
2011-05-29,4.72144467698019
2011-05-30,4.82209761485452
2011-05-31,4.92175509253274
2011-06-01,4.88728858543188
2011-06-02,5.36866513435131
2011-06-03,6.70917433412281
2011-06-04,8.20268160046579
2011-06-05,8.20533962586669
2011-06-06,7.75148911195291
2011-06-07,7.66789258066793
2011-06-08,10.2032999530449
2011-06-09,9.79629580070098
2011-06-10,7.83907322217162
2011-06-11,5.20028839313391
2011-06-12,3.89680747842698
2011-06-13,5.04590834423619
2011-06-14,4.25680727377574
2011-06-15,4.14504664376913
2011-06-16,3.89822715124625
2011-06-17,2.80238252453228
2011-06-18,2.79119739235452
2011-06-19,3.18393071594487
2011-06-20,3.05732628500283
2011-06-21,3.08423782901025
2011-06-22,2.97657146369432
2011-06-23,3.05467259049594
2011-06-24,2.95550387134946
2011-06-25,2.99652937946273
2011-06-26,2.713133145975
2011-06-27,2.57427959379023
2011-06-28,2.49588757803249
2011-06-29,2.47308644650294
2011-06-30,2.41391150949082
2011-07-01,2.2307816683883
2011-07-02,2.08221438430077
2011-07-03,2.04467898842869
2011-07-04,1.90799177543256
2011-07-05,1.48671181469552
2011-07-06,1.77850399307821
2011-07-07,1.91989833406791
2011-07-08,1.74866514430334
2011-07-09,1.71380872275263
2011-07-10,1.79986428664129
2011-07-11,1.72944394705411
2011-07-12,1.63827218762653
2011-07-13,1.59671378465022
2011-07-14,1.57388535995247
2011-07-15,1.56741937326877
2011-07-16,1.49006581981176
2011-07-17,1.41155856376323
2011-07-18,1.40925976639921
2011-07-19,1.57312501947713
2011-07-20,1.58025662173998
2011-07-21,1.54251054605913
2011-07-22,1.53613592250803
2011-07-23,1.53371944202663
2011-07-24,1.54850087715504
2011-07-25,1.62744049067832
2011-07-26,1.57680893718648
2011-07-27,1.57436630204516
2011-07-28,1.49972965797502
2011-07-29,1.46596104443252
2011-07-30,1.46014601545861
2011-07-31,1.42403172081647
2011-08-01,1.40467203075892
2011-08-02,1.26041276340041
2011-08-03,0.92208312364042
2011-08-04,0.801600160374843
2011-08-05,0.808346842586794
2011-08-06,0.435300233373654
2011-08-07,0.184753990210557
2011-08-08,0.235379381193494
2011-08-09,0.583854692297002
2011-08-10,0.74000696190404
2011-08-11,0.694392747744076
2011-08-12,0.579793020530648
2011-08-13,0.626531173845505
2011-08-14,0.825770410917147
2011-08-15,0.996479085554289
2011-08-16,0.958067241408323
2011-08-17,0.920554816531428
2011-08-18,0.914597831034355
2011-08-19,0.993588986774866
2011-08-20,1.03595109739942
2011-08-21,1.01586880401815
2011-08-22,0.962345796418198
2011-08-23,0.931421687125453
2011-08-24,0.911838217381019
2011-08-25,0.759617250224069
2011-08-26,0.489195011151851
2011-08-27,0.463291664017243
2011-08-28,0.49764698148777
2011-08-29,0.534609811630849
2011-08-30,0.498881009946146
2011-08-31,0.436670392260621
2011-09-01,0.372301942146657
2011-09-02,0.411064599342961
2011-09-03,0.441089069615803
2011-09-04,0.382032311480921
2011-09-05,0.275994960927296
2011-09-06,0.0535676560578824
2011-09-07,0.103929866619081
2011-09-08,0.090408363960857
2011-09-09,-0.21203542179002
2011-09-10,-0.317606181807479
2011-09-11,-0.170273532167833
2011-09-12,-0.00399906439343592
2011-09-13,-0.0548250220710453
2011-09-14,-0.108312436623894
2011-09-15,-0.210416115499028
2011-09-16,-0.286437214260235
2011-09-17,-0.288764752044405
2011-09-18,-0.273237171744236
2011-09-19,-0.203496531973608
2011-09-20,-0.0332973706951166
2011-09-21,-0.0710538366945839
2011-09-22,-0.120471551902529
2011-09-23,-0.116148820554629
2011-09-24,-0.127213319450678
2011-09-25,-0.13970737792981
2011-09-26,-0.209870379011308
2011-09-27,-0.25279798776924
2011-09-28,-0.269956955971733
2011-09-29,-0.28695861848525
2011-09-30,-0.234379267791519
2011-10-01,-0.216980476363902
2011-10-02,-0.221064282002171
2011-10-03,-0.229994765027361
2011-10-04,-0.228442966037053
2011-10-05,-0.243232470462511
2011-10-06,-0.278791486106723
2011-10-07,-0.323038087190196
2011-10-08,-0.428651993555738
2011-10-09,-0.407093371092614
2011-10-10,-0.414977970098662
2011-10-11,-0.442306381032521
2011-10-12,-0.431782332423666
2011-10-13,-0.412614719487104
2011-10-14,-0.427017240136927
2011-10-15,-0.449827234547498
2011-10-16,-0.484644910759675
2011-10-17,-0.665332524448362
2011-10-18,-0.73779396290103
2011-10-19,-0.803878332034192
2011-10-20,-0.804356192309073
2011-10-21,-0.749283227955841
2011-10-22,-0.65646800884357
2011-10-23,-0.612896899331478
2011-10-24,-0.656817624876206
2011-10-25,-0.700289119625116
2011-10-26,-0.691977332841912
2011-10-27,-0.663007647695076
2011-10-28,-0.606709693873559
2011-10-29,-0.507409416019333
2011-10-30,-0.520436370276288
2011-10-31,-0.587779590373129
2011-11-01,-0.579452238270089
2011-11-02,-0.578339539454491
2011-11-03,-0.575975745934634
2011-11-04,-0.589256451896603
2011-11-05,-0.615672395210896
2011-11-06,-0.635685795365331
2011-11-07,-0.630430422424824
2011-11-08,-0.608519933471138
2011-11-09,-0.585379911601662
2011-11-10,-0.60895954456976
2011-11-11,-0.604064584783659
2011-11-12,-0.572609441663153
2011-11-13,-0.584113828794184
2011-11-14,-0.699223899145212
2011-11-15,-0.746639844957581
2011-11-16,-0.647012481892741
2011-11-17,-0.675079072851586
2011-11-18,-0.679602563341227
2011-11-19,-0.689176346238135
2011-11-20,-0.665909142888282
2011-11-21,-0.678083744560355
2011-11-22,-0.659789979588219
2011-11-23,-0.652514614265875
2011-11-24,-0.642189090680171
2011-11-25,-0.619909009465052
2011-11-26,-0.612205878228049
2011-11-27,-0.618076251523327
2011-11-28,-0.591701911890495
2011-11-29,-0.527054367994558
2011-11-30,-0.51481575118415
2011-12-01,-0.469860283089469
2011-12-02,-0.460394445945699
2011-12-03,-0.477914708776549
2011-12-04,-0.536684715972993
2011-12-05,-0.510907516382722
2011-12-06,-0.486338552242752
2011-12-07,-0.476797594755286
2011-12-08,-0.484371202663472
2011-12-09,-0.478316858648884
2011-12-10,-0.476583823801454
2011-12-11,-0.424939805753914
2011-12-12,-0.425418147381536
2011-12-13,-0.426507148491363
2011-12-14,-0.435882727917335
2011-12-15,-0.434378628591766
2011-12-16,-0.430157164621621
2011-12-17,-0.427771209970728
2011-12-18,-0.426373542302312
2011-12-19,-0.385743608808195
2011-12-20,-0.236000074056903
2011-12-21,-0.245249653518533
2011-12-22,-0.265305768299032
2011-12-23,-0.256696707191253
2011-12-24,-0.254496273954945
2011-12-25,-0.204910264285414
2011-12-26,-0.222734336403647
2011-12-27,-0.232583041581051
2011-12-28,-0.203348996963279
2011-12-29,-0.183689154765621
2011-12-30,-0.18827844743839
2011-12-31,-0.122094621411239
2012-01-01,-0.000145393172875907
2012-01-02,0.0914425126966903
2012-01-03,0.0226640943124308
2012-01-04,0.0448286200893233
2012-01-05,0.300712804344316
2012-01-06,0.459498568538797
2012-01-07,0.420576779493087
2012-01-08,0.500257449804744
2012-01-09,0.40733279256944
2012-01-10,0.337115471907933
2012-01-11,0.432580388573457
2012-01-12,0.42365291152132
2012-01-13,0.385213624188455
2012-01-14,0.354920370132934
2012-01-15,0.441439811273328
2012-01-16,0.452518351818578
2012-01-17,0.371535570698377
2012-01-18,0.183873072126847
2012-01-19,0.253429054334923
2012-01-20,0.319367722653107
2012-01-21,0.301554999093051
2012-01-22,0.268506478948081
2012-01-23,0.284979460207469
2012-01-24,0.287419682399262
2012-01-25,0.237561969594407
2012-01-26,0.12497784251621
2012-01-27,0.0300057339064099
2012-01-28,0.0839982434401845
2012-01-29,0.089642752520633
2012-01-30,0.0850605804501262
2012-01-31,0.0924001891185146
2012-02-01,0.114995071231145
2012-02-02,0.221428706817563
2012-02-03,0.204691015254892
2012-02-04,0.196336247659869
2012-02-05,0.144293618658605
2012-02-06,0.116585138196734
2012-02-07,0.108477831543397
2012-02-08,0.127221728606763
2012-02-09,0.141520664071728
2012-02-10,0.187573674325449
2012-02-11,0.174424641456848
2012-02-12,0.130746309900083
2012-02-13,0.0703082397978118
2012-02-14,-0.0842442007902454
2012-02-15,-0.116267022531136
2012-02-16,-0.217291147667471
2012-02-17,-0.162082235788629
2012-02-18,-0.191809132773195
2012-02-19,-0.197448577408928
2012-02-20,-0.174103903818797
2012-02-21,-0.181163661978339
2012-02-22,-0.151003052140412
2012-02-23,-0.0668269716295973
2012-02-24,-0.0099811955049047
2012-02-25,-0.0256956476566024
2012-02-26,-0.0320589686465982
2012-02-27,-0.0206705123832193
2012-02-28,-0.0306259988875024
2012-02-29,-0.0371022546871257
2012-03-01,-0.0196553568894048
2012-03-02,-0.0713801002382468
2012-03-03,-0.0805009682226868
2012-03-04,-0.0735371133085932
2012-03-05,-0.0225899463347273
2012-03-06,-0.0111508165913919
2012-03-07,-0.00751538051295072
2012-03-08,-0.0288080639404184
2012-03-09,-0.021906752632706
2012-03-10,-0.0419346779238735
2012-03-11,-0.0254716952411011
2012-03-12,-0.0266991405753589
2012-03-13,0.0131125005300853
2012-03-14,0.0985274766220656
2012-03-15,0.0926213429293444
2012-03-16,0.0926788195646985
2012-03-17,0.0952196526359431
2012-03-18,0.0697388295689375
2012-03-19,0.0324031577659691
2012-03-20,-0.050901879050458
2012-03-21,-0.0425065559580542
2012-03-22,-0.0455204662416676
2012-03-23,-0.0720131346895309
2012-03-24,-0.0807056328398827
2012-03-25,-0.10414590754154
2012-03-26,-0.0877747689358631
2012-03-27,-0.0755205332621231
2012-03-28,-0.041466407412469
2012-03-29,-0.0515869706608365
2012-03-30,-0.0231907576291303
2012-03-31,-0.00199837407484776
2012-04-01,-0.0158018662936445
2012-04-02,0.000172594827451229
2012-04-03,0.021468582427848
2012-04-04,0.0223282631365153
2012-04-05,0.014838766295968
2012-04-06,0.02312767633106
2012-04-07,-0.00941493864389546
2012-04-08,-0.0339324086835328
2012-04-09,-0.0248866106937019
2012-04-10,-0.00852188833168196
2012-04-11,0.00271396469101967
2012-04-12,0.00724216680707447
2012-04-13,0.00420639949862518
2012-04-14,0.0287494477176166
2012-04-15,0.0169578713526688
2012-04-16,0.0181620917197218
2012-04-17,0.025808699793756
2012-04-18,0.064940583704123
2012-04-19,0.0763360267869375
2012-04-20,0.0846471371582091
2012-04-21,0.117501463754867
2012-04-22,0.0902484853457697
2012-04-23,0.0804211251222312
2012-04-24,0.0541041665002897
2012-04-25,0.0583241729836722
2012-04-26,0.0560030126999133
2012-04-27,0.0558317565171687
2012-04-28,0.0271652495574656
2012-04-29,0.012436238860775
2012-04-30,0.0149157818442549
2012-05-01,0.0220227445763697
2012-05-02,0.0585894001263649
2012-05-03,0.0569153734195617
2012-05-04,0.0628505956514526
2012-05-05,0.0507394532943474
2012-05-06,0.0497298158368769
2012-05-07,0.0493180634176126
2012-05-08,0.0457675290733248
2012-05-09,0.0504992663406373
2012-05-10,0.0426156447963849
2012-05-11,0.0173062474492467
2012-05-12,0.0186175501097745
2012-05-13,0.0226456741353385
2012-05-14,0.0246081574451358
2012-05-15,0.0358302169849389
2012-05-16,0.0528482166764293
2012-05-17,0.061478850837353
2012-05-18,0.0680342114306322
2012-05-19,0.0710351746881212
2012-05-20,0.0765746808739765
2012-05-21,0.0751534683681845
2012-05-22,0.0754081508451591
2012-05-23,0.0834463615590347
2012-05-24,0.0882179018429541
2012-05-25,0.0895443904328311
2012-05-26,0.0888871453308426
2012-05-27,0.0877215127646252
2012-05-28,0.0908151518779133
2012-05-29,0.0928406011921422
2012-05-30,0.098469179224276
2012-05-31,0.107420281670552
2012-06-01,0.131444767248176
2012-06-02,0.129309954836936
2012-06-03,0.125433686493024
2012-06-04,0.130192046283258
2012-06-05,0.173558874300819
2012-06-06,0.189509881412116
2012-06-07,0.202499172548291
2012-06-08,0.238703314800141
2012-06-09,0.234965000806206
2012-06-10,0.203419732272702
2012-06-11,0.200387678607293
2012-06-12,0.228689125463797
2012-06-13,0.297993646633912
2012-06-14,0.314640657631887
2012-06-15,0.347856679361655
2012-06-16,0.480002888590418
2012-06-17,0.452019944383411
2012-06-18,0.41637936382724
2012-06-19,0.466356574149748
2012-06-20,0.508028744354083
2012-06-21,0.538691743367315
2012-06-22,0.516625375224893
2012-06-23,0.469628774558162
2012-06-24,0.445524814394086
2012-06-25,0.417412455506828
2012-06-26,0.442424542438775
2012-06-27,0.472331192519235
2012-06-28,0.500464294656555
2012-06-29,0.509440714285512
2012-06-30,0.519684079115249
2012-07-01,0.512346855974913
2012-07-02,0.524003099396972
2012-07-03,0.49103542830723
2012-07-04,0.467985951673772
2012-07-05,0.504098719688852
2012-07-06,0.499380842266571
2012-07-07,0.526226394983476
2012-07-08,0.542742421698458
2012-07-09,0.562601012605351
2012-07-10,0.659568499868784
2012-07-11,0.658069887058756
2012-07-12,0.679879012548683
2012-07-13,0.808808786798949
2012-07-14,0.802571312170179
2012-07-15,0.78468542651735
2012-07-16,0.868936644220025
2012-07-17,1.00902880263026
2012-07-18,1.18507836966835
2012-07-19,1.21743797909368
2012-07-20,0.957415255103945
2012-07-21,1.09388665312748
2012-07-22,1.08803444102847
2012-07-23,1.06412114405334
2012-07-24,1.05031733987658
2012-07-25,1.01073334038699
2012-07-26,1.07878414617903
2012-07-27,1.1151338043868
2012-07-28,1.10863682771268
2012-07-29,1.07423826121137
2012-07-30,1.10342630248101
2012-07-31,1.20335723743656
2012-08-01,1.24463431975262
2012-08-02,1.33998460710879
2012-08-03,1.59580323323179
2012-08-04,1.69798757826272
2012-08-05,1.52582942981557
2012-08-06,1.62190610763142
2012-08-07,1.59939915184408
2012-08-08,1.64134002251306
2012-08-09,1.69865561666894
2012-08-10,1.71145741906325
2012-08-11,1.75728001270337
2012-08-12,1.78718709726327
2012-08-13,1.81208110778188
2012-08-14,1.89717391851664
2012-08-15,2.01788933521085
2012-08-16,2.22213029343037
2012-08-17,2.39819234232962
2012-08-18,1.77380186024354
2012-08-19,1.10835518464716
2012-08-20,1.08250249647628
2012-08-21,1.22102272009525
2012-08-22,1.17877085720839
2012-08-23,1.19535310518626
2012-08-24,1.23686411643815
2012-08-25,1.32590283939564
2012-08-26,1.35907845602722
2012-08-27,1.51886540934548
2012-08-28,1.43769950969701
2012-08-29,1.41235531196034
2012-08-30,1.38363928528327
2012-08-31,1.25804597215028
2012-09-01,1.13866726274934
2012-09-02,1.13709450661992
2012-09-03,1.22092575896932
2012-09-04,1.22950852561898
2012-09-05,1.264829075527
2012-09-06,1.37882340821867
2012-09-07,1.43336044624747
2012-09-08,1.39277434784773
2012-09-09,1.40136374828272
2012-09-10,1.37661782542281
2012-09-11,1.38294539213804
2012-09-12,1.41314957213968
2012-09-13,1.43902537432316
2012-09-14,1.49074661010164
2012-09-15,1.52351010021376
2012-09-16,1.55892973887994
2012-09-17,1.56544390024262
2012-09-18,1.5811877951789
2012-09-19,1.67559836908902
2012-09-20,1.70365584177068
2012-09-21,1.64300946088809
2012-09-22,1.60560595455354
2012-09-23,1.54857759362616
2012-09-24,1.55721525692137
2012-09-25,1.54522191620243
2012-09-26,1.56285935862551
2012-09-27,1.59241346764305
2012-09-28,1.584995132624
2012-09-29,1.59898147311026
2012-09-30,1.58088814629306
2012-10-01,1.5704951042548
2012-10-02,1.60749383248139
2012-10-03,1.66721101999025
2012-10-04,1.69382267490247
2012-10-05,1.65088228387694
2012-10-06,1.62639482450655
2012-10-07,1.4578397251108
2012-10-08,1.27383609991957
2012-10-09,1.43018070969598
2012-10-10,1.44025629144128
2012-10-11,1.43830891428087
2012-10-12,1.43288130465935
2012-10-13,1.41415443497946
2012-10-14,1.38325110373403
2012-10-15,1.33594001258304
2012-10-16,1.37120535858001
2012-10-17,1.36277443355451
2012-10-18,1.36303267520558
2012-10-19,1.33802402832933
2012-10-20,1.31071171404908
2012-10-21,1.29805771061514
2012-10-22,1.29447409650216
2012-10-23,1.30234334868394
2012-10-24,1.28873424262252
2012-10-25,1.16470838600696
2012-10-26,0.957286778849928
2012-10-27,0.929419548287462
2012-10-28,0.967316301744655
2012-10-29,1.00933452933903
2012-10-30,1.03393652093638
2012-10-31,1.09679829668037
2012-11-01,1.10850918583701
2012-11-02,1.00909324717108
2012-11-03,0.984109376507317
2012-11-04,0.992921804783746
2012-11-05,1.0236961938652
2012-11-06,1.04504718057095
2012-11-07,1.08139157966621
2012-11-08,1.06868706076002
2012-11-09,1.05660033637306
2012-11-10,1.05376225291015
2012-11-11,1.03789350094951
2012-11-12,1.06772282605233
2012-11-13,1.07619240465797
2012-11-14,1.07409215720703
2012-11-15,1.08153464858518
2012-11-16,1.18998602427391
2012-11-17,1.24714608539605
2012-11-18,1.25214311743647
2012-11-19,1.2497343176991
2012-11-20,1.24998496835094
2012-11-21,1.24941626990214
2012-11-22,1.32104629590682
2012-11-23,1.37392157839857
2012-11-24,1.39362939037952
2012-11-25,1.4162760679853
2012-11-26,1.40952450419588
2012-11-27,1.32589720803105
2012-11-28,1.35405702663828
2012-11-29,1.37482982875565
2012-11-30,1.40725936312568
2012-12-01,1.41071377177583
2012-12-02,1.40047837020342
2012-12-03,1.40124183235062
2012-12-04,1.45943918380354
2012-12-05,1.56606296968836
2012-12-06,1.60140131287886
2012-12-07,1.57393020399311
2012-12-08,1.58684253696988
2012-12-09,1.54301771230518
2012-12-10,1.55325238512335
2012-12-11,1.57339722940363
2012-12-12,1.6010860891645
2012-12-13,1.59645003795884
2012-12-14,1.60384953557181
2012-12-15,1.55949974796191
2012-12-16,1.54464010076033
2012-12-17,1.4760475757855
2012-12-18,1.47350414670805
2012-12-19,1.49404755417972
2012-12-20,1.52512120738103
2012-12-21,1.52224156404695
2012-12-22,1.49408325637043
2012-12-23,1.45800402133836
2012-12-24,1.47593240120531
2012-12-25,1.46749598879722
2012-12-26,1.4616990715293
2012-12-27,1.47149815906007
2012-12-28,1.47507117592538
2012-12-29,1.4810301466678
2012-12-30,1.46607139253873
2012-12-31,1.47336802319435
2013-01-01,1.41081079067312
2013-01-02,1.39905883465094
2013-01-03,1.39792787947599
2013-01-04,1.40284802366262
2013-01-05,1.38822961616268
2013-01-06,1.37659892099305
2013-01-07,1.38318715404108
2013-01-08,1.41565072446915
2013-01-09,1.4571338382289
2013-01-10,1.51505339541705
2013-01-11,1.55917473816749
2013-01-12,1.56124310310895
2013-01-13,1.53007089781879
2013-01-14,1.51582588323812
2013-01-15,1.57907654256558
2013-01-16,1.63302248263329
