Date,indicators/unrealized_loss
2011-02-18,0.0147721876179198
2011-02-19,0.00479275450350502
2011-02-20,0.0128927002242877
2011-02-21,0.0144783141795951
2011-02-22,0.0101325859158178
2011-02-23,0.00723069876685412
2011-02-24,0.00195734287046236
2011-02-25,0.00658683500200421
2011-02-26,0.00344401958612083
2011-02-27,0.00907207163095104
2011-02-28,0.0116081909350128
2011-03-01,0.00712341298426294
2011-03-02,0.00425861597120586
2011-03-03,0.00420338966159067
2011-03-04,0.00959883652354546
2011-03-05,0.00782577059760482
2011-03-06,0.0120609079759092
2011-03-07,0.0119366059346471
2011-03-08,0.0191082124593606
2011-03-09,0.0158881892713515
2011-03-10,0.00450303998955472
2011-03-11,0.0128351858344739
2011-03-12,0.00624026597948172
2011-03-13,0.010559198392248
2011-03-14,0.00952916103542947
2011-03-15,0.0145911725105825
2011-03-16,0.021187379434794
2011-03-17,0.0266020967027425
2011-03-18,0.029006439541807
2011-03-19,0.045869305676616
2011-03-20,0.0545053539127885
2011-03-21,0.0475203612420387
2011-03-22,0.0303253518843952
2011-03-23,0.0188533442643315
2011-03-24,0.0147508453575676
2011-03-25,0.0109727994110218
2011-03-26,0.0175772387858735
2011-03-27,0.0251538009459249
2011-03-28,0.0340626946510009
2011-03-29,0.035996576650479
2011-03-30,0.0365143843510492
2011-03-31,0.0379971229450023
2011-04-01,0.0416239223013419
2011-04-02,0.0382401839162046
2011-04-03,0.0391126201818
2011-04-04,0.0819159792931938
2011-04-05,0.0666186625049941
2011-04-06,0.0531771741747597
2011-04-07,0.0474585853265567
2011-04-08,0.0485094462286587
2011-04-09,0.0497490880801476
2011-04-10,0.0532576414670762
2011-04-11,0.0404890693650423
2011-04-12,0.0148555472131592
2011-04-13,0.00381922055577513
2011-04-14,0.000892837373332522
2011-04-15,0.00188334132788349
2011-04-16,0.000219803165370278
2011-04-17,0.0
2011-04-18,7.64114214314939e-05
2011-04-19,5.90250936696435e-07
2011-04-20,0.00110708085836809
2011-04-21,0.0
2011-04-22,1.5849504548096e-05
2011-04-23,8.80901430826457e-05
2011-04-24,0.000347094834251051
2011-04-25,0.00101987771369654
2011-04-26,5.51087959854305e-05
2011-04-27,6.28964660463082e-05
2011-04-28,0.000363256589630664
2011-04-29,4.04171957761886e-06
2011-04-30,0.00378872666220381
2011-05-01,0.00981067703772764
2011-05-02,0.00791157997686971
2011-05-03,0.00366766180732064
2011-05-04,0.00486101102244872
2011-05-05,0.00632862789192743
2011-05-06,0.00425728501472503
2011-05-07,0.00184798441129996
2011-05-08,5.51632371550067e-06
2011-05-09,6.65910175309679e-05
2011-05-10,5.91937692791532e-06
2011-05-11,0.000602504298742854
2011-05-12,4.71859111956632e-06
2011-05-13,2.92556955389355e-05
2011-05-14,0.00743181099275141
2011-05-15,0.00666505744956071
2011-05-16,0.000405058060198862
2011-05-17,0.00673442714250271
2011-05-18,0.0106566716702416
2011-05-19,0.0100983558321669
2011-05-20,0.040468479519766
2011-05-21,0.0134881583973314
2011-05-22,0.00660094249025994
2011-05-23,0.00334788377555589
2011-05-24,0.00139867499916189
2011-05-25,0.000132519102411369
2011-05-26,3.85908579931163e-05
2011-05-27,0.0015652463867287
2011-05-28,0.00315333365536603
2011-05-29,0.00207802287638944
2011-05-30,1.39215177689175e-05
2011-05-31,0.000335310419656381
2011-06-01,2.58050588648318e-06
2011-06-02,1.0703984101649e-05
2011-06-03,2.61636357275949e-05
2011-06-04,0.0
2011-06-05,0.000848759081327408
2011-06-06,0.000978236820342271
2011-06-07,3.85215687901259e-06
2011-06-08,0.000319614597894826
2011-06-09,0.00109579956784356
2011-06-10,0.0102540564043913
2011-06-11,0.0729924995479688
2011-06-12,0.0295477686215738
2011-06-13,0.0200904265605212
2011-06-14,0.0221645708115134
2011-06-15,0.0200055199200816
2011-06-16,0.0556869094839986
2011-06-17,0.0693163181011748
2011-06-18,0.0508907381114651
2011-06-19,0.0260853066621741
2011-06-20,0.0238973698675413
2011-06-21,0.0212533615265072
2011-06-22,0.020251829802129
2011-06-23,0.0186776867352777
2011-06-24,0.015474235587751
2011-06-25,0.0209692739167827
2011-06-26,0.0458184629343406
2011-06-27,0.0391164542369485
2011-06-28,0.0349039863602364
2011-06-29,0.0365716689127556
2011-06-30,0.0528607406381702
2011-07-01,0.0690224107190627
2011-07-02,0.0677990623269689
2011-07-03,0.0654654246095358
2011-07-04,0.109869914601864
2011-07-05,0.148733972612547
2011-07-06,0.0807268621728576
2011-07-07,0.0797622232598039
2011-07-08,0.0920183775446387
2011-07-09,0.0895332574140629
2011-07-10,0.0751231264006684
2011-07-11,0.0940473888455662
2011-07-12,0.0989588968361801
2011-07-13,0.100390744185706
2011-07-14,0.0983936708970453
2011-07-15,0.105094183503063
2011-07-16,0.107334750739304
2011-07-17,0.126693483476286
2011-07-18,0.0905049778924844
2011-07-19,0.0812207342843984
2011-07-20,0.0799991741789408
2011-07-21,0.0822620167456263
2011-07-22,0.080203159309392
2011-07-23,0.0791408291334649
2011-07-24,0.0720870346969624
2011-07-25,0.0713643394714226
2011-07-26,0.0736720428008739
2011-07-27,0.0774216154545983
2011-07-28,0.0828915897182172
2011-07-29,0.0817869235495221
2011-07-30,0.0811839828701715
2011-07-31,0.0857029967236769
2011-08-01,0.0928454193929218
2011-08-02,0.134812722196625
2011-08-03,0.287417746846834
2011-08-04,0.193254968092072
2011-08-05,0.249401875850179
2011-08-06,0.559051019237769
2011-08-07,0.393359740975245
2011-08-08,0.38073546622887
2011-08-09,0.222625591286488
2011-08-10,0.205815037038071
2011-08-11,0.247214279718077
2011-08-12,0.245589344372234
2011-08-13,0.202042684670415
2011-08-14,0.170720663052881
2011-08-15,0.152762546100143
2011-08-16,0.161933561423855
2011-08-17,0.161319978826493
2011-08-18,0.164654358747975
2011-08-19,0.13063948943924
2011-08-20,0.138372732330553
2011-08-21,0.146367730165635
2011-08-22,0.160062088004429
2011-08-23,0.157513171445139
2011-08-24,0.162567954428669
2011-08-25,0.229040518444648
2011-08-26,0.344369688705137
2011-08-27,0.263146089900221
2011-08-28,0.236378920273355
2011-08-29,0.238648672569018
2011-08-30,0.24907596210937
2011-08-31,0.295782555987368
2011-09-01,0.289840319270746
2011-09-02,0.26048398170977
2011-09-03,0.266881376008501
2011-09-04,0.300339421078439
2011-09-05,0.344820059208248
2011-09-06,0.429304409279101
2011-09-07,0.385633671219783
2011-09-08,0.469546662693275
2011-09-09,0.754630694366512
2011-09-10,0.811219578086048
2011-09-11,0.523271466135071
2011-09-12,0.497294389317328
2011-09-13,0.527033399665597
2011-09-14,0.56262517155861
2011-09-15,0.734273477872153
2011-09-16,0.724487491918963
2011-09-17,0.735302485757181
2011-09-18,0.633992082928597
2011-09-19,0.572246010461409
2011-09-20,0.470559428572138
2011-09-21,0.534101337211111
2011-09-22,0.57974322739181
2011-09-23,0.553818461899729
2011-09-24,0.569545084957239
2011-09-25,0.591917133241166
2011-09-26,0.693881302786236
2011-09-27,0.677320799238171
2011-09-28,0.709594655972535
2011-09-29,0.712916124164794
2011-09-30,0.632767160628324
2011-10-01,0.638888485755965
2011-10-02,0.64385426797188
2011-10-03,0.643037838906304
2011-10-04,0.660433759728286
2011-10-05,0.675330914784487
2011-10-06,0.708036184602251
2011-10-07,0.827245273028707
2011-10-08,0.907396201762469
2011-10-09,0.875937717818755
2011-10-10,0.895984126484589
2011-10-11,0.92803267426692
2011-10-12,0.854508942836403
2011-10-13,0.89388473437631
2011-10-14,0.908171772231649
2011-10-15,0.960022030671774
2011-10-16,1.08093696802278
2011-10-17,1.7164953603199
2011-10-18,1.8083857435706
2011-10-19,1.95625041796029
2011-10-20,1.8465527428967
2011-10-21,1.63452718260063
2011-10-22,1.256960002451
2011-10-23,1.24440937063328
2011-10-24,1.68359816203355
2011-10-25,1.50851578430154
2011-10-26,1.4678362902584
2011-10-27,1.27433164918727
2011-10-28,1.2039536646572
2011-10-29,1.0051123004171
2011-10-30,1.16111500681972
2011-10-31,1.1428189438381
2011-11-01,1.20307583548463
2011-11-02,1.17544039995917
2011-11-03,1.19592840725992
2011-11-04,1.2245275339381
2011-11-05,1.31297188799502
2011-11-06,1.31940842648029
2011-11-07,1.26651657974214
2011-11-08,1.25362171714348
2011-11-09,1.27522706205343
2011-11-10,1.30840677003192
2011-11-11,1.19255543396177
2011-11-12,1.20918357939562
2011-11-13,1.22194551406865
2011-11-14,1.80396778386117
2011-11-15,1.72061148105681
2011-11-16,1.37520324649894
2011-11-17,1.59196078091253
2011-11-18,1.78007417616164
2011-11-19,1.64278091350933
2011-11-20,1.65364689782706
2011-11-21,1.55016069502065
2011-11-22,1.5249479093633
2011-11-23,1.52262516757816
2011-11-24,1.44020550185014
2011-11-25,1.39364476938555
2011-11-26,1.40170494811315
2011-11-27,1.39444419065354
2011-11-28,1.31481252315712
2011-11-29,1.19103025569695
2011-11-30,1.06051118220096
2011-12-01,1.03031687991785
2011-12-02,1.00253499424552
2011-12-03,1.15626437137869
2011-12-04,1.15035257892254
2011-12-05,1.09770117146442
2011-12-06,1.03556191378358
2011-12-07,1.05886777404795
2011-12-08,1.03630864783402
2011-12-09,1.04320429577147
2011-12-10,1.00518295887271
2011-12-11,0.930696502362813
2011-12-12,0.940941867977417
2011-12-13,0.93691329798819
2011-12-14,0.965627250078541
2011-12-15,0.937085775056477
2011-12-16,0.931039162727404
2011-12-17,0.939858817352425
2011-12-18,0.933858671138327
2011-12-19,0.816660038106196
2011-12-20,0.697171920481699
2011-12-21,0.711758345704988
2011-12-22,0.707743647224318
2011-12-23,0.696500898976956
2011-12-24,0.69199813821149
2011-12-25,0.62354982157604
2011-12-26,0.670786085734749
2011-12-27,0.656119771266498
2011-12-28,0.625925417455749
2011-12-29,0.631779121825335
2011-12-30,0.613266848343165
2011-12-31,0.525770522623639
2012-01-01,0.443735319976739
2012-01-02,0.445987681542885
2012-01-03,0.490394202795046
2012-01-04,0.396214391911918
2012-01-05,0.267710125965569
2012-01-06,0.291905555518656
2012-01-07,0.284908218991379
2012-01-08,0.263469276422455
2012-01-09,0.320829308898035
2012-01-10,0.306188904597115
2012-01-11,0.268744345395698
2012-01-12,0.278816392739554
2012-01-13,0.307450318007585
2012-01-14,0.27958374353215
2012-01-15,0.262401694299896
2012-01-16,0.284338005237268
2012-01-17,0.403483766415811
2012-01-18,0.358112352827868
2012-01-19,0.309680601202317
2012-01-20,0.30518093112769
2012-01-21,0.327949146156781
2012-01-22,0.312804424995032
2012-01-23,0.308539752739601
2012-01-24,0.314212752396175
2012-01-25,0.374840390623198
2012-01-26,0.427891990440504
2012-01-27,0.435438231436809
2012-01-28,0.385029439764264
2012-01-29,0.419474016160532
2012-01-30,0.40204302249283
2012-01-31,0.411769111768224
2012-02-01,0.325947763136199
2012-02-02,0.328570512156454
2012-02-03,0.34118051918782
2012-02-04,0.349841802064582
2012-02-05,0.375339774215998
2012-02-06,0.396808841372486
2012-02-07,0.368443970948843
2012-02-08,0.379570742807151
2012-02-09,0.350252490453684
2012-02-10,0.34069635915858
2012-02-11,0.378478902156654
2012-02-12,0.388555304730278
2012-02-13,0.417796869370574
2012-02-14,0.555777575275354
2012-02-15,0.586640005604411
2012-02-16,0.601575874998838
2012-02-17,0.556816295235932
2012-02-18,0.597762148748195
2012-02-19,0.557476539266333
2012-02-20,0.555386362733831
2012-02-21,0.568007544763241
2012-02-22,0.53412276637892
2012-02-23,0.434371100744103
2012-02-24,0.431274092916516
2012-02-25,0.47177645686717
2012-02-26,0.444907275888728
2012-02-27,0.439738420357701
2012-02-28,0.448637833125001
2012-02-29,0.446422673757305
2012-03-01,0.435442581680052
2012-03-02,0.472304802862025
2012-03-03,0.487562825121559
2012-03-04,0.448707235656748
2012-03-05,0.42094696021972
2012-03-06,0.4192842858043
2012-03-07,0.428733074343557
2012-03-08,0.42753283323748
2012-03-09,0.438334522059564
2012-03-10,0.424597491076243
2012-03-11,0.431740504470993
2012-03-12,0.45733436118185
2012-03-13,0.376569003705256
2012-03-14,0.360365627437783
2012-03-15,0.366133050834422
2012-03-16,0.364956373553472
2012-03-17,0.385425775035484
2012-03-18,0.382643132654507
2012-03-19,0.471330377850253
2012-03-20,0.438915715451151
2012-03-21,0.447057414638116
2012-03-22,0.450277753144228
2012-03-23,0.457840995673045
2012-03-24,0.460207464626636
2012-03-25,0.482759985787738
2012-03-26,0.467065006668527
2012-03-27,0.431271880476822
2012-03-28,0.432740681712916
2012-03-29,0.440774794648071
2012-03-30,0.408260509960379
2012-03-31,0.402783288327127
2012-04-01,0.417933875698225
2012-04-02,0.387597889765527
2012-04-03,0.387884449531528
2012-04-04,0.391341631734424
2012-04-05,0.391205369288232
2012-04-06,0.386245875844447
2012-04-07,0.429406671252149
2012-04-08,0.410736360412773
2012-04-09,0.400102471867034
2012-04-10,0.40126475785807
2012-04-11,0.386425477704813
2012-04-12,0.391241106053508
2012-04-13,0.384676895450141
2012-04-14,0.379732035631589
2012-04-15,0.378988118372548
2012-04-16,0.379704547445366
2012-04-17,0.378326147534229
2012-04-18,0.355727567393118
2012-04-19,0.356278573951482
2012-04-20,0.328873051875349
2012-04-21,0.340265617462595
2012-04-22,0.34623709414697
2012-04-23,0.377672947179032
2012-04-24,0.359475312891576
2012-04-25,0.350259783005274
2012-04-26,0.355574484815355
2012-04-27,0.353968711118372
2012-04-28,0.374155133187189
2012-04-29,0.381205425538053
2012-04-30,0.373343172929537
2012-05-01,0.364534006035703
2012-05-02,0.354692061592535
2012-05-03,0.345960889630045
2012-05-04,0.353782533278209
2012-05-05,0.351939021553405
2012-05-06,0.353426296620671
2012-05-07,0.347242911293697
2012-05-08,0.353123187245858
2012-05-09,0.353427466519557
2012-05-10,0.380599398747734
2012-05-11,0.364498269909363
2012-05-12,0.364999311404442
2012-05-13,0.369440099660515
2012-05-14,0.352682728847282
2012-05-15,0.34983705283101
2012-05-16,0.346115135892672
2012-05-17,0.336520827340976
2012-05-18,0.331679813670597
2012-05-19,0.331537650876476
2012-05-20,0.330799048490182
2012-05-21,0.328077190364103
2012-05-22,0.326153504264094
2012-05-23,0.322216053656052
2012-05-24,0.32075870498337
2012-05-25,0.320813572996799
2012-05-26,0.319541934051333
2012-05-27,0.315987567458681
2012-05-28,0.314867275486031
2012-05-29,0.314388331904579
2012-05-30,0.314169605819452
2012-05-31,0.302202013233297
2012-06-01,0.294894324416425
2012-06-02,0.296926680675434
2012-06-03,0.313525218803792
2012-06-04,0.295354680471054
2012-06-05,0.278111144863465
2012-06-06,0.276521081161911
2012-06-07,0.264617548435528
2012-06-08,0.260997544376544
2012-06-09,0.266757338987988
2012-06-10,0.274187893601531
2012-06-11,0.268130559104152
2012-06-12,0.250726525329216
2012-06-13,0.236722180032018
2012-06-14,0.232914453319066
2012-06-15,0.197932151477945
2012-06-16,0.201472328009973
2012-06-17,0.217846997356634
2012-06-18,0.209088854969588
2012-06-19,0.200316429575731
2012-06-20,0.184601678982554
2012-06-21,0.185127821873573
2012-06-22,0.191035367774888
2012-06-23,0.198784999664196
2012-06-24,0.203298080142515
2012-06-25,0.205889161095988
2012-06-26,0.196449092873174
2012-06-27,0.184978877545148
2012-06-28,0.186392580748131
2012-06-29,0.182921606918846
2012-06-30,0.181567789787356
2012-07-01,0.185010159308401
2012-07-02,0.177542588968944
2012-07-03,0.195574763535377
2012-07-04,0.193223880472429
2012-07-05,0.182524743476615
2012-07-06,0.180919085929005
2012-07-07,0.174007880555315
2012-07-08,0.173222023128088
2012-07-09,0.163817905418794
2012-07-10,0.147035559090255
2012-07-11,0.148375008104413
2012-07-12,0.12675518863443
2012-07-13,0.130681276316963
2012-07-14,0.127570897003116
2012-07-15,0.12476682833619
2012-07-16,0.0997338479186403
2012-07-17,0.0908931321829835
2012-07-18,0.0848471656084621
2012-07-19,0.0908896453072597
2012-07-20,0.0989221577990222
2012-07-21,0.0900360396944898
2012-07-22,0.104550701597999
2012-07-23,0.102643408913092
2012-07-24,0.0975866586822332
2012-07-25,0.0910905900043773
2012-07-26,0.0890735273146294
2012-07-27,0.0887242030133134
2012-07-28,0.0907846104714475
2012-07-29,0.0934899801073004
2012-07-30,0.0839411926602204
2012-07-31,0.0781556476120607
2012-08-01,0.0745476807907578
2012-08-02,0.058277293471858
2012-08-03,0.0514032520665791
2012-08-04,0.0516463457249462
2012-08-05,0.0501464311312475
2012-08-06,0.0525493613667177
2012-08-07,0.0506432027943166
2012-08-08,0.0488565459551554
2012-08-09,0.0490176437415869
2012-08-10,0.0450359706243946
2012-08-11,0.0434927394201883
2012-08-12,0.0422177203192625
2012-08-13,0.0386744632806579
2012-08-14,0.0364980037203696
2012-08-15,0.0268287423292498
2012-08-16,0.0248491560725591
2012-08-17,0.0504972393535785
2012-08-18,0.0509629659426953
2012-08-19,0.161602459060664
2012-08-20,0.079086222301284
2012-08-21,0.0794004159778082
2012-08-22,0.084843424958478
2012-08-23,0.0731339672213129
2012-08-24,0.0620484924596625
2012-08-25,0.0618580538369931
2012-08-26,0.0614518826913652
2012-08-27,0.0551632000956309
2012-08-28,0.0551244722516369
2012-08-29,0.0575918466157164
2012-08-30,0.0574429385258853
2012-08-31,0.0734214948424859
2012-09-01,0.0769655305102095
2012-09-02,0.0703717646169308
2012-09-03,0.0617133159024615
2012-09-04,0.066387285550417
2012-09-05,0.0522532813001177
2012-09-06,0.0495755572347227
2012-09-07,0.0503063176003572
2012-09-08,0.0511857203070583
2012-09-09,0.0512150597230719
2012-09-10,0.0503237844616441
2012-09-11,0.0479302803342156
2012-09-12,0.0470051967711626
2012-09-13,0.0457055671408878
2012-09-14,0.0408970839958526
2012-09-15,0.0436009080016574
2012-09-16,0.0396972931054836
2012-09-17,0.0387355222122881
2012-09-18,0.0360368223510126
2012-09-19,0.0321808076917328
2012-09-20,0.0341276420758632
2012-09-21,0.0359083959766381
2012-09-22,0.0360782463335802
2012-09-23,0.0364341518933226
2012-09-24,0.0380206058539603
2012-09-25,0.0358233509610548
2012-09-26,0.0333226981389883
2012-09-27,0.0342368082788083
2012-09-28,0.0375273039754394
2012-09-29,0.033488707299075
2012-09-30,0.0348631474151039
2012-10-01,0.035058999405574
2012-10-02,0.0286563156710038
2012-10-03,0.0280256014810174
2012-10-04,0.0293607266947632
2012-10-05,0.0301332489344973
2012-10-06,0.0323008572254653
2012-10-07,0.0438036819391996
2012-10-08,0.0468508997185351
2012-10-09,0.0426654889420701
2012-10-10,0.0394431165005896
2012-10-11,0.041343855893814
2012-10-12,0.0410887120745721
2012-10-13,0.0431809503813463
2012-10-14,0.0468602187106761
2012-10-15,0.0483300107606272
2012-10-16,0.0429301059568408
2012-10-17,0.0434984385689147
2012-10-18,0.0416463512361391
2012-10-19,0.0452242600434371
2012-10-20,0.0469445180176284
2012-10-21,0.0472763938808812
2012-10-22,0.0465717906778278
2012-10-23,0.0445355806848328
2012-10-24,0.0460464560568661
2012-10-25,0.0726469059332982
2012-10-26,0.103242092047123
2012-10-27,0.0921187167621695
2012-10-28,0.0755396527135418
2012-10-29,0.07794797959834
2012-10-30,0.0667794986175331
2012-10-31,0.0586471225161658
2012-11-01,0.0757101225340355
2012-11-02,0.0855115247750994
2012-11-03,0.0733662142685251
2012-11-04,0.0670907769703602
2012-11-05,0.0709688166715785
2012-11-06,0.0658456553973039
2012-11-07,0.0669667944692428
2012-11-08,0.0628732043190158
2012-11-09,0.0662918725869806
2012-11-10,0.0636766883561058
2012-11-11,0.0647751349729498
2012-11-12,0.0624296154545535
2012-11-13,0.0637921556436987
2012-11-14,0.0599577110315579
2012-11-15,0.0541316563342187
2012-11-16,0.04235702162611
2012-11-17,0.0404479206475111
2012-11-18,0.0450157724894609
2012-11-19,0.041452213597931
2012-11-20,0.0412417426327514
2012-11-21,0.0418149692535669
2012-11-22,0.0338818287749699
2012-11-23,0.0322336854061627
2012-11-24,0.0312451704635344
2012-11-25,0.0298579826971972
2012-11-26,0.0333535745901928
2012-11-27,0.0339001847590109
2012-11-28,0.0325410812682237
2012-11-29,0.0293454120166023
2012-11-30,0.0304200177186982
2012-12-01,0.0292017520584967
2012-12-02,0.0299788472530356
2012-12-03,0.0282359076817715
2012-12-04,0.0223015209476653
2012-12-05,0.0226286498101877
2012-12-06,0.0236468744426489
2012-12-07,0.02158790232118
2012-12-08,0.0227652995506008
2012-12-09,0.0224151353847829
2012-12-10,0.0217256780709137
2012-12-11,0.0211341134032607
2012-12-12,0.0199945357195384
2012-12-13,0.0197850667302526
2012-12-14,0.0213596741232995
2012-12-15,0.0215838665244352
2012-12-16,0.0234351330019118
2012-12-17,0.0245949545282944
2012-12-18,0.0242390758401612
2012-12-19,0.0219894066095046
2012-12-20,0.0207682691252567
2012-12-21,0.0214645745808241
2012-12-22,0.0222260498630987
2012-12-23,0.0235358169810805
2012-12-24,0.0231949360643665
2012-12-25,0.022583265790785
2012-12-26,0.0223254816163101
2012-12-27,0.0229303786871442
