Date,transactions/transfers_volume_to_exchanges_mean
2012-05-14,63.419578679411764
2012-05-15,14.670244677
2012-05-16,30.67995766631579
2012-05-17,76.37948511769231
2012-05-18,56.574359669523815
2012-05-19,70.82211778
2012-05-20,27.322579559615384
2012-05-21,85.04707223999999
2012-05-22,39.4755599796875
2012-05-23,15.081321735789473
2012-05-24,107.091876775
2012-05-25,55.64846200444445
2012-05-26,68.51303321399999
2012-05-27,107.78822857642857
2012-05-28,5.184358775
2012-05-29,167.32147045050002
2012-05-30,114.67857803461538
2012-05-31,123.73581107384615
2012-06-01,20.088211261
2012-06-02,20.23084611375
2012-06-03,108.31120909090909
2012-06-04,85.82826171142857
2012-06-05,93.96364711999999
2012-06-06,59.62581842026316
2012-06-07,152.0743144471795
2012-06-08,159.15430718214287
2012-06-09,154.57023974333333
2012-06-10,53.40755175363636
2012-06-11,548.9081686058333
2012-06-12,219.25915338224138
2012-06-13,131.9532154728125
2012-06-14,439.02922447709676
2012-06-15,101.95784835375001
2012-06-16,77.79226274052633
2012-06-17,44.79263278178571
2012-06-18,51.880010993333336
2012-06-19,231.1010849684
2012-06-20,96.72681925318183
2012-06-21,207.40804836566667
2012-06-22,206.59278098884613
2012-06-23,58.29437736
2012-06-24,63.508531568888884
2012-06-25,173.23629106710527
2012-06-26,111.83534377171875
2012-06-27,278.15009606882353
2012-06-28,79.72516690583333
2012-06-29,93.7815568655
2012-06-30,21.707053956122447
2012-07-01,15.883885699310344
2012-07-02,187.66004120114752
2012-07-03,31.830202184772727
2012-07-04,54.076025331249994
2012-07-05,66.16971051970589
2012-07-06,36.92018270541667
2012-07-07,4.561393388666667
2012-07-08,35.16131660325581
2012-07-09,16.466849322068967
2012-07-10,21.162381696567163
2012-07-11,11.213469931568627
2012-07-12,62.71355977711865
2012-07-13,41.96012233641791
2012-07-14,7.4963350275
2012-07-15,78.69795746023256
2012-07-16,40.98387034188406
2012-07-17,90.72224455140625
2012-07-18,61.951878691249995
2012-07-19,40.600796482499995
2012-07-20,31.243017807058823
2012-07-21,64.567740556
2012-07-22,48.254405350571425
2012-07-23,41.98394468065217
2012-07-24,68.40090365481481
2012-07-25,107.4494073688889
2012-07-26,21.963772326857143
2012-07-27,95.93567555836364
2012-07-28,26.08203606327869
2012-07-29,21.159235819473686
2012-07-30,46.17636514058823
2012-07-31,10.37763844225
2012-08-01,48.93337297109091
2012-08-02,42.16372425188889
2012-08-03,21.275364788666664
2012-08-04,12.27314935880597
2012-08-05,72.67400705712501
2012-08-06,27.148500480727275
2012-08-07,24.73765117843137
2012-08-08,33.153802776703294
2012-08-09,42.76885106014706
2012-08-10,26.33422966
2012-08-11,18.405616489444444
2012-08-12,7.592317223150685
2012-08-13,36.689478289313726
2012-08-14,21.251074099038462
2012-08-15,7.291919203
2012-08-16,5.9000311879233225
2012-08-17,10.984448064495238
2012-08-18,4.952020221841085
2012-08-19,9.56465623390244
2012-08-20,4.456038422563452
2012-08-21,6.9823186119387755
2012-08-22,16.159530767287357
2012-08-23,7.98750662650519
2012-08-24,6.519420388033333
2012-08-25,4.382345637477876
2012-08-26,7.44622664037234
2012-08-27,15.61349556472826
2012-08-28,18.157567121935482
2012-08-29,204.47508450431033
2012-08-30,17.140445444356438
2012-08-31,9.599899765602409
2012-09-01,3.8238334226126125
2012-09-02,11.664097437884616
2012-09-03,11.425498580283687
2012-09-04,18.09426682582677
2012-09-05,9.227477054516129
2012-09-06,20.914716580147058
2012-09-07,18.32349645984
2012-09-08,15.753948984910716
2012-09-09,8.313463658448276
2012-09-10,14.363118666859505
2012-09-11,24.36408259028777
2012-09-12,13.218091355192309
2012-09-13,13.692995844899329
2012-09-14,9.780072263063584
2012-09-15,4.390090239929078
2012-09-16,4.962214171632653
2012-09-17,5.772006118914728
2012-09-18,17.701473411728973
2012-09-19,9.883262880627804
2012-09-20,7.119622878341014
2012-09-21,66.95795111336956
2012-09-22,7.481128320718232
2012-09-23,8.030727920437501
2012-09-24,11.909711934374998
2012-09-25,16.516425318657717
2012-09-26,16.058928747830688
2012-09-27,9.500052618451882
2012-09-28,11.170138353686637
2012-09-29,2.8501810906222222
2012-09-30,2.16974333473029
2012-10-01,8.441319192416357
2012-10-02,27.521715520566037
2012-10-03,48.48588945336207
2012-10-04,21.732693678068184
2012-10-05,35.139940870436895
2012-10-06,11.371266976290322
2012-10-07,21.19217138229358
2012-10-08,13.722195189473684
2012-10-09,6.083502549789916
2012-10-10,9.717773769632354
2012-10-11,6.074526478053435
2012-10-12,5.528430234448399
2012-10-13,7.4429073031515145
2012-10-14,4.415755933413461
2012-10-15,5.98544752441767
2012-10-16,15.641680544405286
2012-10-17,8.603003498302753
2012-10-18,9.525006833012048
2012-10-19,9.264672614489797
2012-10-20,3.7549343412138727
2012-10-21,7.46650664
2012-10-22,16.519733862441313
2012-10-23,24.226778402544642
2012-10-24,34.5615330555642
2012-10-25,30.7738647761086
2012-10-26,13.857284350190113
2012-10-27,6.079612820621762
2012-10-28,35.90837951831396
2012-10-29,5.721190048324324
2012-10-30,14.042516386335402
2012-10-31,11.084500349800797
2012-11-01,9.723121349589041
2012-11-02,9.08485776403315
2012-11-03,12.654685648808291
2012-11-04,19.63573338690141
2012-11-05,37.15266566426396
2012-11-06,11.702113294610779
2012-11-07,32.41783570402778
2012-11-08,51.448430203068185
2012-11-09,23.287041844555556
2012-11-10,9.06461185544
2012-11-11,4.21662680425
2012-11-12,8.470398808778626
2012-11-13,18.357536814074074
2012-11-14,11.371157339928057
2012-11-15,14.32628311196891
2012-11-16,27.31411499748201
2012-11-17,2.760388500413793
2012-11-18,3.6052667215937495
2012-11-19,13.966927459273743
2012-11-20,19.867884639271253
2012-11-21,8.176211537155172
2012-11-22,36.36300158457831
2012-11-23,12.405304996872587
2012-11-24,11.031911641446282
2012-11-25,4.963620860240964
2012-11-26,17.340971904634145
2012-11-27,16.259566130597015
2012-11-28,17.38634476910204
2012-11-29,17.622988569660194
2012-11-30,16.879276542153846
2012-12-01,10.772914411902173
2012-12-02,15.805732852967742
2012-12-03,17.994542264784688
2012-12-04,25.21543960232558
2012-12-05,42.79509174502325
2012-12-06,20.087710689957447
2012-12-07,24.354734427394366
2012-12-08,7.972705336535949
2012-12-09,10.240216329636365
2012-12-10,16.58894185411043
2012-12-11,23.991043356013513
2012-12-12,18.815508744882354
2012-12-13,21.422714800972972
2012-12-14,25.662734859860464
2012-12-15,11.583310787612904
2012-12-16,12.182154618651687
2012-12-17,22.47481451150259
2012-12-18,25.188382016712332
2012-12-19,18.797730962159093
2012-12-20,14.345515344439024
2012-12-21,19.793567849906545
2012-12-22,9.102620879347826
2012-12-23,8.439449506075949
2012-12-24,12.910865581538463
2012-12-25,12.527203380211267
2012-12-26,9.597111043181819
2012-12-27,21.299863353963136
2012-12-28,8.546700265882352
2012-12-29,6.2746370873157895
2012-12-30,4.408588745721649
2012-12-31,16.303812832152467
2013-01-01,0.9454388926
2013-01-02,14.300823298646288
2013-01-03,9.685608146616161
2013-01-04,8.34556374225201
2013-01-05,8.140561747114754
2013-01-06,3.2111137521348314
2013-01-07,6.138747071040268
2013-01-08,29.53442301067729
2013-01-09,5.970861187917981
2013-01-10,9.528030158111454
2013-01-11,12.669420984666667
2013-01-12,9.911931868838174
2013-01-13,12.088635204575471
2013-01-14,11.370816888185484
2013-01-15,18.721339320205477
2013-01-16,27.42390239598007
2013-01-17,13.998138484630227
2013-01-18,14.59115886267974
2013-01-19,5.145217792175573
2013-01-20,6.335443207181818
2013-01-21,17.401981736929134
2013-01-22,24.598414613732054
2013-01-23,16.67374845092664
2013-01-24,21.929229842071823
2013-01-25,20.967066572873563
2013-01-26,7.849284719074074
2013-01-27,14.19340652139394
2013-01-28,12.411583349059828
2013-01-29,21.860809183667822
2013-01-30,13.986434708383458
2013-01-31,15.0393259884689
2013-02-01,21.073551278653845
2013-02-02,17.606174935
2013-02-03,4.477638406016598
2013-02-04,13.599426303027522
2013-02-05,10.331174289183673
2013-02-06,30.48740085902527
2013-02-07,7.092190936548093
2013-02-08,27.261329257557605
2013-02-09,13.053073636043479
2013-02-10,6.238712117877359
2013-02-11,13.324752345916828
2013-02-12,21.64021580848624
2013-02-13,22.80823424731405
2013-02-14,25.409682772317073
2013-02-15,21.885761792925926
2013-02-16,12.191848376025641
2013-02-17,20.862346850552147
2013-02-18,9.80218942922619
2013-02-19,10.471275490745501
2013-02-20,9.021727901523438
2013-02-21,16.52685272966418
2013-02-22,14.049656572544189
2013-02-23,11.325311362659574
2013-02-24,2.5977936824675325
2013-02-25,52.696142312226414
2013-02-26,20.30555576276403
2013-02-27,6.8469808145454545
2013-02-28,23.623934687980572
2013-03-01,10.561317971770052
2013-03-02,11.818193436357388
2013-03-03,3.91961521416864
2013-03-04,18.41484615889213
2013-03-05,19.020956173475177
2013-03-06,12.172546172909968
2013-03-07,21.770943693597285
2013-03-08,13.590499720651628
2013-03-09,8.51590702084058
2013-03-10,4.065974734908676
2013-03-11,4.363797555623212
2013-03-12,10.660147004145873
2013-03-13,3.883627868095238
2013-03-14,5.940131942150101
2013-03-15,4.677196984965939
2013-03-16,3.452751622769608
2013-03-17,3.3164283522100377
2013-03-18,7.799563573867925
2013-03-19,7.867988451788909
2013-03-20,12.319049068432433
2013-03-21,12.05405995897611
2013-03-22,10.946219534822546
2013-03-23,20.09062090503138
2013-03-24,5.3374374662907265
2013-03-25,13.433265457617978
2013-03-26,9.994302928761755
2013-03-27,6.503648656758113
2013-03-28,9.322519929181396
2013-03-29,6.944488064940945
2013-03-30,2.946170878782662
2013-03-31,5.543501156791979
2013-04-01,6.9137719342326776
2013-04-02,12.957668409957712
2013-04-03,6.809001814455027
2013-04-04,7.315739997558754
2013-04-05,8.111439941935995
2013-04-06,4.204354951890358
2013-04-07,4.979627288350138
2013-04-08,5.57651381555066
2013-04-09,7.30517432317778
2013-04-10,11.935454291383614
2013-04-11,16.936919792152498
2013-04-12,13.438477324526046
2013-04-13,6.931896756132542
2013-04-14,7.299924936748299
2013-04-15,9.848081158192132
2013-04-16,10.364008034790537
2013-04-17,8.011111817963762
2013-04-18,7.153041163750554
2013-04-19,5.910483256063594
2013-04-20,12.924796679415678
2013-04-21,5.266707738713733
2013-04-22,4.963479272424551
2013-04-23,5.720286470750916
2013-04-24,5.258655165185056
2013-04-25,4.077671704947446
2013-04-26,3.9681491855235915
2013-04-27,6.93134191938344
2013-04-28,4.321490520954393
2013-04-29,3.686566639839618
2013-04-30,4.182426314623894
2013-05-01,10.88159683681569
2013-05-02,9.053704822221105
2013-05-03,12.54497848539797
2013-05-04,5.776174459533377
2013-05-05,2.7908506211298767
2013-05-06,8.92980168490565
2013-05-07,7.182140078617447
2013-05-08,4.858424832311854
2013-05-09,4.734172521546476
2013-05-10,6.884430951302243
2013-05-11,2.223359049068175
2013-05-12,4.826399234672979
2013-05-13,2.724293423648249
2013-05-14,7.33651158330668
2013-05-15,8.546666969626152
2013-05-16,15.344781589357666
2013-05-17,7.886217413917212
2013-05-18,7.286387397464787
2013-05-19,8.214841681103618
2013-05-20,5.876294799281749
2013-05-21,4.542945150398644
2013-05-22,9.242195937805183
2013-05-23,6.810599596160914
2013-05-24,14.458039914557395
2013-05-25,3.333055483478006
2013-05-26,3.109947635956639
2013-05-27,6.6457735105790094
2013-05-28,5.675000197180054
2013-05-29,6.485726687667134
2013-05-30,6.879929617193069
2013-05-31,8.1611707191741
2013-06-01,4.605775374230372
2013-06-02,10.522009415738706
2013-06-03,9.96042910770018
2013-06-04,7.6983554128303044
2013-06-05,4.3911126558357845
2013-06-06,7.467107001961122
2013-06-07,13.620641339613996
2013-06-08,11.780833176820732
2013-06-09,17.162234402308712
2013-06-10,12.979883366479983
2013-06-11,5.037950059653072
2013-06-12,5.666759796929986
2013-06-13,15.418986889800001
2013-06-14,9.18462882406251
2013-06-15,4.303515547811025
2013-06-16,17.943821346565418
2013-06-17,7.080115060620238
2013-06-18,7.243638867835135
2013-06-19,5.899184473739075
2013-06-20,16.295107562222473
2013-06-21,69.47962158171765
2013-06-22,9.493116691210902
2013-06-23,6.144967741674118
2013-06-24,13.341657119173572
2013-06-25,18.539651640702164
2013-06-26,6.407619068712269
2013-06-27,17.40103747035699
2013-06-28,18.94464439514477
2013-06-29,6.176577572769002
2013-06-30,10.514768205312134
2013-07-01,29.89444927499697
2013-07-02,17.02353004487322
2013-07-03,16.4050987051217
2013-07-04,24.387550801503927
2013-07-05,26.823373422371205
2013-07-06,18.73735621145968
2013-07-07,7.2891775632991855
2013-07-08,13.236358201610365
2013-07-09,16.75983540464134
2013-07-10,24.250166200688604
2013-07-11,12.186481236314986
2013-07-12,16.548998911093
2013-07-13,15.207728505206925
2013-07-14,12.241498865596236
2013-07-15,14.738457634119593
2013-07-16,12.079445498349639
2013-07-17,16.197641578119182
2013-07-18,70.50380504017531
2013-07-19,20.896648775679108
2013-07-20,13.224335131973412
2013-07-21,6.868932573200064
2013-07-22,20.786619612882685
2013-07-23,11.283332303361982
2013-07-24,11.720475113507334
2013-07-25,9.26902060748861
2013-07-26,9.3317011415464
2013-07-27,10.570854806941496
2013-07-28,13.943570010567834
2013-07-29,20.55919231878427
2013-07-30,11.424807391787853
2013-07-31,19.848569141328664
2013-08-01,8.424319525517596
2013-08-02,19.55494361533111
2013-08-03,21.646225015950918
2013-08-04,2.922387205011211
2013-08-05,27.018462878747187
2013-08-06,9.953848189279817
2013-08-07,20.58616611147715
2013-08-08,19.20646973700591
2013-08-09,12.69594503769438
2013-08-10,18.9508593717606
2013-08-11,3.6387076314496634
2013-08-12,7.819891526957254
2013-08-13,13.725566646916597
2013-08-14,14.903731290753818
2013-08-15,15.772210224635804
2013-08-16,14.168677683624175
2013-08-17,19.399064172723257
2013-08-18,8.660972625590311
2013-08-19,14.224275185899371
2013-08-20,18.221124027458988
2013-08-21,19.070894485988763
2013-08-22,17.946846301367806
2013-08-23,24.420298359224898
2013-08-24,4.680453551746492
2013-08-25,9.076376504144761
2013-08-26,20.21617396905
2013-08-27,12.781282556270863
2013-08-28,11.353749372060141
2013-08-29,13.127955898369803
2013-08-30,11.730405545426622
2013-08-31,13.41449433431177
2013-09-01,8.685630161216714
2013-09-02,14.19113182877295
2013-09-03,15.42681814815961
2013-09-04,13.155486768019683
2013-09-05,21.182900926592257
2013-09-06,13.773678027666895
2013-09-07,12.50132490253887
2013-09-08,8.727975215804273
2013-09-09,12.799110034353577
2013-09-10,6.589200561558573
2013-09-11,9.951644191486858
2013-09-12,14.763412212198636
2013-09-13,16.54638001248699
2013-09-14,13.395432050452868
2013-09-15,3.4910169008746283
2013-09-16,7.539662855529961
2013-09-17,11.238984058730912
2013-09-18,21.57804260761818
2013-09-19,10.069250022346477
2013-09-20,11.157285260656892
2013-09-21,6.249121987004398
2013-09-22,3.8026481307980435
2013-09-23,13.2002930800086
2013-09-24,9.331975409131644
2013-09-25,9.851220085616662
2013-09-26,9.438859560261502
2013-09-27,11.683319281623831
2013-09-28,10.429237115547163
2013-09-29,8.004995732518953
2013-09-30,10.387374198104801
2013-10-01,52.037737992686644
2013-10-02,33.727898234292496
2013-10-03,26.81916425565753
2013-10-04,23.039677831091144
2013-10-05,5.828955735255996
2013-10-06,15.741938777611615
2013-10-07,14.7285628765783
2013-10-08,14.302837325234703
2013-10-09,24.03140678519793
2013-10-10,12.203718300747434
2013-10-11,6.508784949785805
2013-10-12,18.899841643242606
2013-10-13,11.396506808751871
2013-10-14,39.861697117260206
2013-10-15,10.35338492028448
2013-10-16,16.857754288318503
2013-10-17,12.744081858104757
2013-10-18,16.019452859616177
2013-10-19,13.64303338986807
2013-10-20,17.22605104783872
2013-10-21,15.514891839318105
2013-10-22,15.81840570427964
2013-10-23,9.26192369630883
2013-10-24,14.586298770659917
2013-10-25,12.008744106613282
2013-10-26,13.87000401052319
2013-10-27,10.409231810951113
2013-10-28,7.163219597116586
2013-10-29,12.126740531684499
2013-10-30,17.487907890193082
2013-10-31,9.401471780535442
2013-11-01,6.748364018063689
2013-11-02,5.19111279619904
2013-11-03,4.75934141059964
2013-11-04,71.05466749896999
2013-11-05,16.60455030092237
2013-11-06,10.485399149257304
2013-11-07,14.35319577177485
2013-11-08,15.267919438129352
2013-11-09,11.060198829306596
2013-11-10,8.763411982160449
2013-11-11,6.2425522804718
2013-11-12,11.254158647508305
2013-11-13,13.325806537372985
2013-11-14,9.38296957897051
2013-11-15,7.871774982243935
2013-11-16,9.616693468525964
2013-11-17,10.474634224287522
2013-11-18,7.187590903091287
2013-11-19,9.142333716336044
2013-11-20,8.186477067241928
2013-11-21,6.699562044394949
2013-11-22,7.119153121608067
2013-11-23,11.476419451116163
2013-11-24,6.399122830124005
2013-11-25,7.8428946827657375
2013-11-26,26.81325218691883
2013-11-27,7.546038582936974
2013-11-28,8.764140041123127
2013-11-29,22.650812087484184
2013-11-30,5.687253243132089
2013-12-01,9.303159696668521
2013-12-02,6.336502665358397
2013-12-03,2.8028893996744944
2013-12-04,3.6032116774514997
2013-12-05,9.314852320466793
2013-12-06,8.375561098744413
2013-12-07,8.8991988161501
2013-12-08,8.738434667772765
2013-12-09,4.678706151979883
2013-12-10,4.547070761812329
2013-12-11,4.451097460178442
2013-12-12,4.985212645428696
2013-12-13,4.756039864739698
2013-12-14,3.099123897417844
2013-12-15,4.877954256782647
2013-12-16,7.353724412710592
2013-12-17,6.368352205603397
2013-12-18,12.428221141715126
2013-12-19,8.526428485197266
2013-12-20,6.929993948617525
2013-12-21,4.761727101310495
2013-12-22,7.266523705582547
2013-12-23,2.765536591332763
2013-12-24,4.0328001133730575
2013-12-25,5.408126722208564
2013-12-26,4.946255720101828
2013-12-27,4.681787082526121
2013-12-28,3.249914945633258
2013-12-29,3.1049874868820053
2013-12-30,6.7762533611313716
2013-12-31,3.6001589822752664
2014-01-01,3.855829334269534
2014-01-02,3.98250521510099
2014-01-03,6.3119863664127775
2014-01-04,2.787127799305671
2014-01-05,7.030584198798405
2014-01-06,4.701778721338111
2014-01-07,6.027115221461265
2014-01-08,6.43526539719996
2014-01-09,3.732977807610843
2014-01-10,2.2709887588609674
2014-01-11,2.965707535380751
2014-01-12,3.6394275061144814
2014-01-13,9.999707847987388
2014-01-14,2.7377962633054054
2014-01-15,3.3117901454048653
2014-01-16,3.252957079467287
2014-01-17,4.272920212184532
2014-01-18,3.3326542959030268
2014-01-19,3.3981920894269213
2014-01-20,3.473253005286153
2014-01-21,4.269787403442359
2014-01-22,3.104443547341692
2014-01-23,3.7669692599138562
2014-01-24,4.412686391238905
2014-01-25,3.110370572345751
2014-01-26,3.1493144532837487
2014-01-27,7.057943637673246
2014-01-28,5.454001600854998
2014-01-29,3.1102141840829227
2014-01-30,3.25729683613989
2014-01-31,3.1643483900878753
2014-02-01,2.868973227663694
2014-02-02,2.9148975739311336
2014-02-03,1.9301250012404159
2014-02-04,2.0425208201851723
2014-02-05,1.5490589272451438
2014-02-06,3.612650575337302
2014-02-07,13.431911926210667
2014-02-08,4.324572010533454
2014-02-09,3.9266935149284823
2014-02-10,10.02357869860917
2014-02-11,6.599160042354335
2014-02-12,4.299119740938292
2014-02-13,4.874838501614165
2014-02-14,5.945450890840372
2014-02-15,4.242327829455082
2014-02-16,5.922368927650648
2014-02-17,4.187755302230175
2014-02-18,4.71009325725311
2014-02-19,3.2444561338828026
2014-02-20,5.147637954111452
2014-02-21,4.559116666868085
2014-02-22,4.835363941890935
2014-02-23,4.100168237121918
2014-02-24,13.13707641531226
2014-02-25,18.209734396673376
2014-02-26,5.026759285052052
2014-02-27,4.424117846480405
2014-02-28,3.501630583827131
2014-03-01,2.5472253625662553
2014-03-02,2.865422627605996
2014-03-03,4.7377384088389265
2014-03-04,5.8434393306433225
2014-03-05,4.085725350810139
2014-03-06,3.5931808616312515
2014-03-07,2.6637527458187913
2014-03-08,2.579671747480134
2014-03-09,1.3536768073641232
2014-03-10,3.395641194378679
2014-03-11,2.079572389979285
2014-03-12,3.34907913298231
2014-03-13,2.8017404205928726
2014-03-14,2.300618951893338
2014-03-15,1.7516957007777865
2014-03-16,0.7835687637807234
2014-03-17,3.259518795258303
2014-03-18,3.747498926047127
2014-03-19,1.9773296308713708
2014-03-20,2.8414091272685975
2014-03-21,4.153546636458315
2014-03-22,2.084023300963846
2014-03-23,1.3589339600388177
2014-03-24,2.657463118939505
2014-03-25,3.9598945698157184
2014-03-26,4.321509382080359
2014-03-27,9.596463895282161
2014-03-28,9.137538702464
2014-03-29,3.8907550499930297
2014-03-30,7.439366161159199
