Date,transactions/transfers_to_exchanges_count
2014-12-20,6539.0
2014-12-21,7493.0
2014-12-22,7126.0
2014-12-23,7186.0
2014-12-24,5562.0
2014-12-25,5295.0
2014-12-26,5656.0
2014-12-27,5410.0
2014-12-28,6769.0
2014-12-29,5609.0
2014-12-30,6811.0
2014-12-31,6036.0
2015-01-01,4965.0
2015-01-02,6715.0
2015-01-03,6975.0
2015-01-04,8140.0
2015-01-05,6729.0
2015-01-06,5611.0
2015-01-07,5542.0
2015-01-08,6877.0
2015-01-09,6928.0
2015-01-10,6969.0
2015-01-11,7217.0
2015-01-12,6542.0
2015-01-13,8048.0
2015-01-14,8031.0
2015-01-15,10266.0
2015-01-16,8331.0
2015-01-17,6656.0
2015-01-18,7048.0
2015-01-19,6633.0
2015-01-20,6626.0
2015-01-21,7205.0
2015-01-22,6485.0
2015-01-23,6020.0
2015-01-24,5901.0
2015-01-25,7725.0
2015-01-26,8511.0
2015-01-27,6965.0
2015-01-28,5941.0
2015-01-29,6937.0
2015-01-30,5917.0
2015-01-31,6146.0
2015-02-01,7113.0
2015-02-02,6108.0
2015-02-03,6443.0
2015-02-04,6280.0
2015-02-05,5592.0
2015-02-06,6357.0
2015-02-07,5468.0
2015-02-08,6828.0
2015-02-09,5849.0
2015-02-10,5800.0
2015-02-11,6533.0
2015-02-12,9086.0
2015-02-13,16082.0
2015-02-14,8714.0
2015-02-15,8456.0
2015-02-16,8124.0
2015-02-17,10250.0
2015-02-18,8229.0
2015-02-19,6649.0
2015-02-20,7055.0
2015-02-21,6280.0
2015-02-22,6878.0
2015-02-23,7097.0
2015-02-24,6979.0
2015-02-25,6304.0
2015-02-26,6093.0
2015-02-27,6829.0
2015-02-28,6098.0
2015-03-01,6524.0
2015-03-02,7361.0
2015-03-03,6959.0
2015-03-04,6819.0
2015-03-05,6739.0
2015-03-06,6266.0
2015-03-07,5517.0
2015-03-08,6168.0
2015-03-09,7684.0
2015-03-10,7117.0
2015-03-11,6890.0
2015-03-12,6034.0
2015-03-13,6319.0
2015-03-14,5956.0
2015-03-15,6468.0
2015-03-16,7507.0
2015-03-17,6306.0
2015-03-18,6834.0
2015-03-19,6382.0
2015-03-20,6142.0
2015-03-21,7166.0
2015-03-22,6949.0
2015-03-23,7315.0
2015-03-24,6883.0
2015-03-25,6657.0
2015-03-26,6416.0
2015-03-27,6910.0
2015-03-28,6557.0
2015-03-29,7551.0
2015-03-30,8284.0
2015-03-31,8713.0
2015-04-01,8197.0
2015-04-02,7863.0
2015-04-03,7448.0
2015-04-04,7052.0
2015-04-05,7631.0
2015-04-06,7712.0
2015-04-07,8190.0
2015-04-08,7878.0
2015-04-09,8368.0
2015-04-10,9405.0
2015-04-11,9370.0
2015-04-12,8160.0
2015-04-13,8285.0
2015-04-14,7932.0
2015-04-15,7376.0
2015-04-16,7191.0
2015-04-17,7415.0
2015-04-18,7392.0
2015-04-19,7287.0
2015-04-20,8036.0
2015-04-21,7270.0
2015-04-22,7840.0
2015-04-23,7390.0
2015-04-24,7339.0
2015-04-25,7623.0
2015-04-26,7981.0
2015-04-27,8220.0
2015-04-28,7484.0
2015-04-29,7533.0
2015-04-30,7740.0
2015-05-01,6444.0
2015-05-02,6598.0
2015-05-03,6590.0
2015-05-04,7602.0
2015-05-05,7109.0
2015-05-06,7103.0
2015-05-07,7524.0
2015-05-08,7699.0
2015-05-09,7219.0
2015-05-10,6748.0
2015-05-11,7798.0
2015-05-12,7086.0
2015-05-13,7377.0
2015-05-14,6595.0
2015-05-15,6755.0
2015-05-16,6682.0
2015-05-17,6347.0
2015-05-18,6864.0
2015-05-19,7071.0
2015-05-20,6951.0
2015-05-21,7234.0
2015-05-22,8068.0
2015-05-23,7353.0
2015-05-24,8338.0
2015-05-25,8040.0
2015-05-26,7148.0
2015-05-27,6689.0
2015-05-28,6784.0
2015-05-29,8230.0
2015-05-30,7722.0
2015-05-31,6957.0
2015-06-01,8252.0
2015-06-02,7501.0
2015-06-03,7477.0
2015-06-04,7113.0
2015-06-05,7054.0
2015-06-06,6666.0
2015-06-07,6898.0
2015-06-08,8054.0
2015-06-09,7564.0
2015-06-10,7309.0
2015-06-11,6852.0
2015-06-12,7118.0
2015-06-13,6690.0
2015-06-14,7279.0
2015-06-15,8068.0
2015-06-16,7828.0
2015-06-17,8984.0
2015-06-18,7692.0
2015-06-19,8590.0
2015-06-20,7150.0
2015-06-21,7898.0
2015-06-22,7192.0
2015-06-23,8079.0
2015-06-24,7174.0
2015-06-25,7403.0
2015-06-26,7459.0
2015-06-27,7926.0
2015-06-28,7624.0
2015-06-29,8911.0
2015-06-30,8689.0
2015-07-01,9093.0
2015-07-02,9288.0
2015-07-03,7832.0
2015-07-04,7118.0
2015-07-05,7561.0
2015-07-06,8431.0
2015-07-07,6747.0
2015-07-08,6202.0
2015-07-09,8020.0
2015-07-10,8526.0
2015-07-11,7158.0
2015-07-12,6716.0
2015-07-13,8432.0
2015-07-14,7144.0
2015-07-15,6971.0
2015-07-16,7358.0
2015-07-17,6503.0
2015-07-18,6998.0
2015-07-19,6943.0
2015-07-20,6680.0
2015-07-21,7044.0
2015-07-22,6890.0
2015-07-23,6484.0
2015-07-24,7164.0
2015-07-25,6887.0
2015-07-26,6620.0
2015-07-27,7640.0
2015-07-28,7422.0
2015-07-29,7316.0
2015-07-30,6649.0
2015-07-31,7543.0
2015-08-01,7245.0
2015-08-02,7365.0
2015-08-03,8294.0
2015-08-04,7297.0
2015-08-05,7322.0
2015-08-06,7323.0
2015-08-07,7560.0
2015-08-08,8255.0
2015-08-09,7544.0
2015-08-10,8100.0
2015-08-11,7477.0
2015-08-12,8370.0
2015-08-13,8266.0
2015-08-14,8684.0
2015-08-15,7562.0
2015-08-16,8099.0
2015-08-17,7863.0
2015-08-18,8872.0
2015-08-19,9466.0
2015-08-20,9192.0
2015-08-21,8035.0
2015-08-22,8335.0
2015-08-23,8053.0
2015-08-24,10067.0
2015-08-25,10230.0
2015-08-26,9317.0
2015-08-27,9226.0
2015-08-28,9044.0
2015-08-29,8181.0
2015-08-30,8212.0
2015-08-31,9341.0
2015-09-01,9104.0
2015-09-02,8350.0
2015-09-03,8798.0
2015-09-04,8707.0
2015-09-05,9727.0
2015-09-06,9387.0
2015-09-07,9501.0
2015-09-08,10263.0
2015-09-09,8911.0
2015-09-10,9109.0
2015-09-11,9728.0
2015-09-12,8654.0
2015-09-13,9945.0
2015-09-14,9765.0
2015-09-15,9949.0
2015-09-16,9829.0
2015-09-17,10353.0
2015-09-18,10465.0
2015-09-19,9186.0
2015-09-20,9174.0
2015-09-21,9561.0
2015-09-22,9978.0
2015-09-23,8792.0
2015-09-24,9225.0
2015-09-25,9478.0
2015-09-26,8973.0
2015-09-27,8440.0
2015-09-28,10383.0
2015-09-29,10576.0
2015-09-30,10639.0
2015-10-01,9810.0
2015-10-02,9958.0
2015-10-03,9794.0
2015-10-04,8845.0
2015-10-05,9454.0
2015-10-06,9804.0
2015-10-07,8934.0
2015-10-08,8643.0
2015-10-09,7514.0
2015-10-10,10049.0
2015-10-11,7667.0
2015-10-12,8366.0
2015-10-13,9093.0
2015-10-14,8481.0
2015-10-15,9845.0
2015-10-16,9287.0
2015-10-17,11855.0
2015-10-18,9311.0
2015-10-19,9979.0
2015-10-20,9952.0
2015-10-21,9901.0
2015-10-22,10644.0
2015-10-23,10310.0
2015-10-24,10886.0
2015-10-25,10546.0
2015-10-26,9972.0
2015-10-27,11868.0
2015-10-28,12017.0
2015-10-29,12864.0
2015-10-30,14164.0
2015-10-31,14297.0
2015-11-01,12130.0
2015-11-02,14180.0
2015-11-03,18117.0
2015-11-04,21761.0
2015-11-05,17518.0
2015-11-06,15480.0
2015-11-07,15374.0
2015-11-08,12418.0
2015-11-09,15169.0
2015-11-10,14433.0
2015-11-11,14244.0
2015-11-12,13780.0
2015-11-13,13374.0
2015-11-14,13551.0
2015-11-15,13771.0
2015-11-16,13306.0
2015-11-17,12751.0
2015-11-18,12030.0
2015-11-19,12294.0
2015-11-20,12120.0
2015-11-21,13564.0
2015-11-22,10898.0
2015-11-23,11410.0
2015-11-24,11790.0
2015-11-25,11698.0
2015-11-26,15641.0
2015-11-27,13113.0
2015-11-28,15323.0
2015-11-29,11729.0
2015-11-30,16355.0
2015-12-01,14507.0
2015-12-02,13702.0
2015-12-03,11679.0
2015-12-04,12016.0
2015-12-05,18235.0
2015-12-06,17399.0
2015-12-07,16385.0
2015-12-08,16455.0
2015-12-09,17766.0
2015-12-10,16291.0
2015-12-11,16374.0
2015-12-12,18385.0
2015-12-13,17050.0
2015-12-14,19087.0
2015-12-15,18848.0
2015-12-16,18313.0
2015-12-17,17168.0
2015-12-18,17332.0
2015-12-19,20700.0
2015-12-20,18105.0
2015-12-21,21056.0
2015-12-22,19089.0
2015-12-23,17402.0
2015-12-24,18147.0
2015-12-25,16470.0
2015-12-26,18528.0
2015-12-27,12965.0
2015-12-28,13331.0
2015-12-29,13184.0
2015-12-30,13255.0
2015-12-31,12204.0
2016-01-01,10736.0
2016-01-02,14230.0
2016-01-03,12728.0
2016-01-04,14479.0
2016-01-05,14814.0
2016-01-06,14353.0
2016-01-07,17547.0
2016-01-08,15810.0
2016-01-09,18399.0
2016-01-10,15442.0
2016-01-11,15889.0
2016-01-12,16812.0
2016-01-13,15754.0
2016-01-14,16264.0
2016-01-15,18423.0
2016-01-16,21305.0
2016-01-17,22187.0
2016-01-18,19109.0
2016-01-19,17432.0
2016-01-20,19795.0
2016-01-21,24494.0
2016-01-22,22360.0
2016-01-23,21657.0
2016-01-24,24228.0
2016-01-25,22434.0
2016-01-26,26709.0
2016-01-27,24600.0
2016-01-28,25764.0
2016-01-29,26606.0
2016-01-30,22342.0
2016-01-31,23100.0
2016-02-01,29158.0
2016-02-02,29507.0
2016-02-03,21980.0
2016-02-04,19781.0
2016-02-05,23356.0
2016-02-06,26953.0
2016-02-07,30705.0
2016-02-08,25595.0
2016-02-09,24872.0
2016-02-10,25568.0
2016-02-11,22161.0
2016-02-12,20302.0
2016-02-13,19278.0
2016-02-14,21621.0
2016-02-15,23171.0
2016-02-16,21101.0
2016-02-17,24089.0
2016-02-18,22024.0
2016-02-19,21994.0
2016-02-20,24039.0
2016-02-21,23801.0
2016-02-22,27070.0
2016-02-23,32543.0
2016-02-24,31240.0
2016-02-25,25396.0
2016-02-26,22028.0
2016-02-27,20353.0
2016-02-28,26034.0
2016-02-29,30978.0
2016-03-01,32145.0
2016-03-02,33559.0
2016-03-03,28700.0
2016-03-04,26438.0
2016-03-05,30856.0
2016-03-06,20562.0
2016-03-07,21547.0
2016-03-08,24855.0
2016-03-09,23473.0
2016-03-10,20157.0
2016-03-11,20972.0
2016-03-12,20719.0
2016-03-13,19503.0
2016-03-14,24446.0
2016-03-15,24489.0
2016-03-16,26159.0
2016-03-17,26193.0
2016-03-18,26970.0
2016-03-19,20158.0
2016-03-20,21530.0
2016-03-21,23864.0
2016-03-22,23181.0
2016-03-23,20669.0
2016-03-24,23141.0
2016-03-25,21403.0
2016-03-26,19207.0
2016-03-27,21612.0
2016-03-28,23689.0
2016-03-29,24107.0
2016-03-30,23737.0
2016-03-31,25937.0
2016-04-01,28659.0
2016-04-02,22868.0
2016-04-03,22229.0
2016-04-04,22146.0
2016-04-05,23374.0
2016-04-06,24896.0
2016-04-07,25678.0
2016-04-08,26010.0
2016-04-09,24121.0
2016-04-10,25434.0
2016-04-11,28250.0
2016-04-12,27393.0
2016-04-13,23947.0
2016-04-14,23813.0
2016-04-15,23675.0
2016-04-16,21230.0
2016-04-17,24609.0
2016-04-18,26150.0
2016-04-19,26832.0
2016-04-20,23200.0
2016-04-21,22396.0
2016-04-22,22338.0
2016-04-23,21594.0
2016-04-24,22648.0
2016-04-25,24900.0
2016-04-26,29912.0
2016-04-27,30022.0
2016-04-28,35342.0
2016-04-29,44861.0
2016-04-30,33128.0
2016-05-01,25952.0
2016-05-02,26111.0
2016-05-03,27550.0
2016-05-04,28385.0
2016-05-05,27142.0
2016-05-06,30207.0
2016-05-07,25806.0
2016-05-08,25150.0
2016-05-09,29919.0
2016-05-10,32079.0
2016-05-11,30038.0
2016-05-12,29164.0
2016-05-13,32896.0
2016-05-14,32435.0
2016-05-15,30207.0
2016-05-16,35181.0
2016-05-17,35804.0
2016-05-18,38594.0
2016-05-19,28720.0
2016-05-20,26277.0
2016-05-21,23424.0
2016-05-22,24051.0
2016-05-23,26803.0
2016-05-24,33545.0
2016-05-25,32452.0
2016-05-26,27885.0
2016-05-27,28592.0
2016-05-28,25068.0
2016-05-29,21757.0
2016-05-30,26431.0
2016-05-31,24660.0
2016-06-01,24474.0
2016-06-02,25325.0
2016-06-03,26503.0
2016-06-04,24808.0
2016-06-05,22643.0
2016-06-06,23985.0
2016-06-07,26326.0
2016-06-08,27167.0
2016-06-09,28661.0
2016-06-10,27605.0
2016-06-11,29071.0
2016-06-12,27314.0
2016-06-13,34073.0
2016-06-14,31209.0
2016-06-15,31678.0
2016-06-16,33451.0
2016-06-17,35003.0
2016-06-18,34347.0
2016-06-19,29785.0
2016-06-20,32442.0
2016-06-21,31491.0
2016-06-22,32102.0
2016-06-23,29488.0
2016-06-24,28893.0
2016-06-25,26906.0
2016-06-26,23246.0
2016-06-27,23629.0
2016-06-28,24161.0
2016-06-29,24204.0
2016-06-30,25151.0
2016-07-01,21763.0
2016-07-02,22923.0
2016-07-03,18321.0
2016-07-04,22429.0
2016-07-05,24230.0
2016-07-06,24133.0
2016-07-07,25554.0
2016-07-08,27944.0
2016-07-09,22676.0
2016-07-10,18420.0
2016-07-11,25864.0
2016-07-12,25143.0
2016-07-13,24790.0
2016-07-14,25459.0
2016-07-15,27374.0
2016-07-16,21766.0
2016-07-17,20431.0
2016-07-18,24807.0
2016-07-19,25709.0
2016-07-20,26189.0
2016-07-21,24700.0
2016-07-22,26933.0
2016-07-23,23854.0
2016-07-24,24953.0
2016-07-25,27848.0
2016-07-26,31566.0
2016-07-27,28582.0
2016-07-28,27163.0
2016-07-29,27530.0
2016-07-30,24548.0
2016-07-31,22890.0
2016-08-01,25517.0
2016-08-02,32226.0
2016-08-03,26531.0
2016-08-04,25933.0
2016-08-05,23731.0
2016-08-06,22006.0
2016-08-07,22798.0
2016-08-08,24879.0
2016-08-09,26740.0
2016-08-10,28322.0
2016-08-11,30531.0
2016-08-12,26445.0
2016-08-13,21943.0
2016-08-14,23065.0
2016-08-15,22998.0
2016-08-16,27693.0
2016-08-17,26173.0
2016-08-18,27927.0
2016-08-19,25917.0
2016-08-20,21765.0
2016-08-21,19417.0
2016-08-22,23047.0
2016-08-23,23935.0
2016-08-24,24546.0
2016-08-25,22989.0
2016-08-26,21956.0
2016-08-27,20798.0
2016-08-28,22074.0
2016-08-29,23886.0
2016-08-30,24519.0
2016-08-31,23238.0
2016-09-01,24407.0
2016-09-02,24723.0
2016-09-03,24575.0
2016-09-04,22322.0
2016-09-05,26814.0
2016-09-06,28500.0
2016-09-07,31256.0
2016-09-08,27003.0
2016-09-09,24064.0
2016-09-10,21119.0
2016-09-11,21148.0
2016-09-12,23448.0
2016-09-13,25522.0
2016-09-14,24673.0
2016-09-15,25243.0
2016-09-16,24592.0
2016-09-17,24447.0
2016-09-18,22012.0
2016-09-19,23668.0
2016-09-20,26447.0
2016-09-21,24436.0
2016-09-22,24744.0
2016-09-23,23907.0
2016-09-24,22701.0
2016-09-25,22344.0
2016-09-26,26571.0
2016-09-27,26380.0
2016-09-28,26863.0
2016-09-29,27112.0
2016-09-30,28639.0
2016-10-01,26290.0
2016-10-02,22895.0
2016-10-03,31658.0
2016-10-04,33970.0
2016-10-05,35653.0
2016-10-06,39297.0
2016-10-07,38482.0
2016-10-08,36100.0
2016-10-09,24983.0
2016-10-10,25608.0
2016-10-11,29172.0
2016-10-12,29121.0
2016-10-13,23577.0
2016-10-14,27187.0
2016-10-15,25452.0
2016-10-16,27107.0
2016-10-17,29003.0
2016-10-18,28350.0
2016-10-19,23610.0
2016-10-20,29388.0
2016-10-21,33797.0
2016-10-22,25917.0
2016-10-23,22168.0
2016-10-24,24997.0
2016-10-25,28465.0
2016-10-26,26094.0
2016-10-27,32769.0
2016-10-28,27413.0
2016-10-29,24743.0
2016-10-30,22525.0
2016-10-31,26404.0
2016-11-01,27244.0
2016-11-02,30149.0
2016-11-03,31129.0
2016-11-04,28555.0
2016-11-05,26904.0
2016-11-06,27183.0
2016-11-07,33038.0
2016-11-08,32959.0
2016-11-09,30214.0
2016-11-10,28293.0
2016-11-11,26337.0
2016-11-12,25629.0
2016-11-13,25219.0
2016-11-14,29164.0
2016-11-15,31769.0
2016-11-16,34463.0
2016-11-17,34177.0
2016-11-18,34273.0
2016-11-19,34513.0
2016-11-20,36479.0
2016-11-21,44479.0
2016-11-22,50134.0
2016-11-23,44123.0
2016-11-24,41770.0
2016-11-25,36777.0
2016-11-26,33103.0
2016-11-27,31236.0
2016-11-28,33473.0
2016-11-29,30523.0
2016-11-30,34897.0
2016-12-01,31380.0
2016-12-02,31017.0
2016-12-03,28409.0
2016-12-04,23688.0
2016-12-05,28188.0
2016-12-06,31354.0
2016-12-07,31081.0
2016-12-08,28538.0
2016-12-09,28375.0
2016-12-10,25626.0
2016-12-11,24460.0
2016-12-12,27650.0
2016-12-13,31471.0
2016-12-14,31495.0
2016-12-15,28470.0
2016-12-16,28579.0
2016-12-17,25325.0
2016-12-18,23117.0
2016-12-19,28922.0
2016-12-20,27848.0
2016-12-21,30139.0
2016-12-22,32885.0
2016-12-23,33821.0
2016-12-24,27369.0
2016-12-25,22896.0
2016-12-26,26978.0
2016-12-27,32003.0
2016-12-28,35117.0
2016-12-29,34237.0
2016-12-30,32967.0
2016-12-31,28877.0
2017-01-01,24343.0
2017-01-02,35367.0
2017-01-03,34785.0
2017-01-04,40439.0
2017-01-05,38769.0
2017-01-06,41008.0
2017-01-07,37292.0
2017-01-08,33717.0
2017-01-09,36036.0
2017-01-10,38227.0
2017-01-11,37260.0
2017-01-12,35339.0
2017-01-13,32905.0
2017-01-14,28898.0
2017-01-15,29087.0
2017-01-16,32244.0
2017-01-17,35103.0
2017-01-18,35021.0
2017-01-19,35083.0
2017-01-20,35505.0
2017-01-21,32651.0
2017-01-22,30738.0
2017-01-23,30205.0
2017-01-24,33607.0
2017-01-25,35672.0
2017-01-26,37916.0
2017-01-27,33310.0
2017-01-28,31513.0
2017-01-29,32837.0
2017-01-30,32940.0
2017-01-31,38923.0
2017-02-01,44551.0
2017-02-02,40005.0
2017-02-03,41763.0
2017-02-04,35085.0
2017-02-05,34122.0
2017-02-06,30977.0
2017-02-07,36130.0
2017-02-08,35798.0
2017-02-09,41829.0
2017-02-10,37211.0
2017-02-11,32108.0
2017-02-12,30397.0
2017-02-13,35372.0
2017-02-14,37809.0
2017-02-15,36889.0
2017-02-16,36939.0
2017-02-17,40763.0
2017-02-18,37665.0
2017-02-19,32430.0
2017-02-20,35578.0
2017-02-21,37193.0
2017-02-22,37334.0
2017-02-23,40439.0
2017-02-24,41648.0
2017-02-25,37092.0
2017-02-26,34179.0
2017-02-27,38512.0
2017-02-28,38544.0
2017-03-01,41402.0
2017-03-02,45240.0
2017-03-03,44844.0
2017-03-04,36621.0
2017-03-05,34452.0
2017-03-06,37517.0
2017-03-07,39730.0
2017-03-08,36692.0
2017-03-09,39605.0
2017-03-10,39477.0
2017-03-11,35984.0
2017-03-12,31897.0
2017-03-13,42158.0
2017-03-14,41743.0
2017-03-15,42491.0
2017-03-16,54391.0
2017-03-17,50505.0
2017-03-18,44833.0
2017-03-19,44174.0
2017-03-20,45219.0
2017-03-21,45485.0
2017-03-22,50369.0
2017-03-23,46024.0
2017-03-24,44564.0
2017-03-25,35678.0
2017-03-26,32685.0
2017-03-27,35980.0
2017-03-28,41441.0
2017-03-29,38575.0
2017-03-30,40168.0
2017-03-31,40349.0
2017-04-01,34956.0
2017-04-02,39590.0
2017-04-03,44487.0
2017-04-04,37244.0
2017-04-05,45311.0
2017-04-06,42450.0
2017-04-07,39866.0
2017-04-08,31216.0
2017-04-09,33084.0
2017-04-10,38701.0
2017-04-11,42268.0
2017-04-12,40962.0
2017-04-13,38123.0
2017-04-14,43271.0
2017-04-15,39947.0
2017-04-16,36119.0
2017-04-17,38891.0
2017-04-18,41926.0
2017-04-19,42969.0
2017-04-20,38835.0
2017-04-21,45496.0
2017-04-22,35587.0
2017-04-23,35553.0
2017-04-24,33670.0
2017-04-25,45263.0
2017-04-26,43987.0
2017-04-27,43475.0
2017-04-28,45367.0
2017-04-29,49158.0
2017-04-30,42598.0
2017-05-01,50229.0
2017-05-02,52250.0
2017-05-03,46955.0
2017-05-04,62082.0
2017-05-05,53692.0
2017-05-06,58083.0
2017-05-07,61198.0
2017-05-08,71759.0
2017-05-09,60886.0
2017-05-10,54428.0
2017-05-11,52190.0
2017-05-12,56251.0
2017-05-13,57397.0
2017-05-14,60152.0
2017-05-15,61132.0
2017-05-16,52702.0
2017-05-17,71024.0
2017-05-18,63946.0
2017-05-19,69866.0
2017-05-20,67441.0
2017-05-21,71181.0
2017-05-22,73414.0
2017-05-23,79378.0
2017-05-24,77340.0
2017-05-25,75659.0
2017-05-26,66710.0
2017-05-27,68075.0
2017-05-28,60861.0
2017-05-29,54330.0
2017-05-30,60867.0
2017-05-31,61873.0
2017-06-01,64675.0
2017-06-02,62366.0
2017-06-03,71863.0
2017-06-04,61212.0
2017-06-05,68367.0
2017-06-06,72162.0
2017-06-07,79915.0
2017-06-08,66170.0
2017-06-09,65485.0
2017-06-10,62347.0
2017-06-11,53945.0
2017-06-12,64481.0
2017-06-13,73331.0
2017-06-14,67634.0
2017-06-15,65927.0
2017-06-16,57428.0
2017-06-17,50649.0
2017-06-18,45051.0
2017-06-19,65605.0
2017-06-20,72384.0
2017-06-21,66137.0
2017-06-22,61388.0
2017-06-23,55416.0
2017-06-24,50488.0
2017-06-25,41349.0
2017-06-26,60704.0
2017-06-27,60570.0
2017-06-28,56909.0
2017-06-29,48079.0
2017-06-30,53226.0
2017-07-01,43384.0
2017-07-02,39715.0
2017-07-03,49786.0
2017-07-04,50471.0
2017-07-05,45023.0
2017-07-06,43551.0
2017-07-07,53479.0
2017-07-08,43913.0
2017-07-09,33945.0
2017-07-10,49746.0
2017-07-11,60352.0
2017-07-12,52810.0
2017-07-13,45699.0
2017-07-14,44043.0
2017-07-15,39430.0
2017-07-16,41256.0
2017-07-17,43552.0
2017-07-18,51828.0
2017-07-19,44723.0
2017-07-20,45756.0
2017-07-21,51039.0
2017-07-22,42528.0
2017-07-23,29511.0
2017-07-24,40702.0
2017-07-25,45674.0
2017-07-26,38692.0
2017-07-27,34834.0
2017-07-28,47933.0
2017-07-29,40204.0
2017-07-30,36115.0
2017-07-31,47272.0
2017-08-01,21015.0
2017-08-02,43350.0
2017-08-03,40443.0
2017-08-04,43799.0
2017-08-05,49532.0
2017-08-06,40978.0
2017-08-07,53287.0
2017-08-08,60218.0
2017-08-09,55086.0
2017-08-10,66213.0
2017-08-11,70598.0
2017-08-12,59826.0
2017-08-13,65071.0
2017-08-14,65695.0
2017-08-15,78702.0
2017-08-16,63323.0
2017-08-17,75994.0
2017-08-18,71955.0
2017-08-19,61414.0
2017-08-20,48261.0
2017-08-21,57704.0
2017-08-22,47799.0
2017-08-23,71909.0
2017-08-24,48960.0
2017-08-25,51302.0
2017-08-26,48504.0
2017-08-27,52405.0
2017-08-28,53516.0
2017-08-29,67088.0
2017-08-30,63658.0
2017-08-31,66166.0
2017-09-01,68628.0
2017-09-02,61016.0
2017-09-03,46016.0
2017-09-04,76132.0
2017-09-05,70994.0
2017-09-06,66500.0
2017-09-07,59227.0
2017-09-08,65969.0
2017-09-09,44763.0
2017-09-10,42865.0
2017-09-11,50599.0
2017-09-12,56792.0
2017-09-13,59810.0
2017-09-14,65466.0
2017-09-15,76726.0
2017-09-16,45169.0
2017-09-17,37003.0
2017-09-18,44871.0
2017-09-19,49803.0
2017-09-20,42511.0
2017-09-21,47501.0
2017-09-22,45233.0
2017-09-23,33057.0
2017-09-24,29968.0
2017-09-25,40994.0
2017-09-26,46152.0
2017-09-27,51610.0
2017-09-28,53415.0
2017-09-29,49833.0
2017-09-30,40436.0
2017-10-01,38315.0
2017-10-02,57591.0
2017-10-03,51851.0
2017-10-04,43784.0
2017-10-05,49793.0
2017-10-06,52925.0
2017-10-07,42287.0
2017-10-08,46339.0
2017-10-09,58828.0
2017-10-10,56982.0
2017-10-11,52335.0
2017-10-12,59188.0
2017-10-13,68369.0
2017-10-14,52431.0
2017-10-15,50064.0
2017-10-16,59397.0
2017-10-17,57934.0
2017-10-18,54096.0
2017-10-19,58732.0
2017-10-20,58014.0
2017-10-21,55105.0
2017-10-22,55047.0
2017-10-23,55883.0
2017-10-24,72355.0
2017-10-25,56575.0
2017-10-26,48392.0
2017-10-27,48022.0
2017-10-28,34374.0
2017-10-29,56279.0
2017-10-30,54328.0
2017-10-31,51485.0
2017-11-01,62780.0
2017-11-02,69980.0
2017-11-03,62064.0
2017-11-04,49989.0
2017-11-05,45911.0
2017-11-06,53044.0
2017-11-07,59593.0
2017-11-08,64684.0
2017-11-09,74082.0
2017-11-10,67109.0
2017-11-11,51089.0
2017-11-12,57477.0
2017-11-13,67459.0
2017-11-14,54323.0
2017-11-15,64936.0
2017-11-16,65776.0
2017-11-17,66787.0
2017-11-18,57383.0
2017-11-19,54807.0
2017-11-20,76251.0
2017-11-21,80609.0
2017-11-22,73109.0
2017-11-23,73147.0
2017-11-24,67333.0
2017-11-25,66120.0
2017-11-26,72467.0
2017-11-27,85644.0
2017-11-28,94339.0
2017-11-29,111504.0
2017-11-30,94394.0
2017-12-01,91369.0
2017-12-02,71121.0
2017-12-03,88198.0
2017-12-04,116667.0
2017-12-05,124291.0
2017-12-06,168036.0
2017-12-07,132128.0
2017-12-08,129598.0
2017-12-09,124902.0
2017-12-10,99276.0
2017-12-11,107660.0
2017-12-12,128652.0
2017-12-13,158470.0
2017-12-14,232489.0
2017-12-15,165130.0
2017-12-16,143143.0
2017-12-17,162799.0
2017-12-18,171071.0
2017-12-19,189038.0
2017-12-20,186177.0
2017-12-21,188455.0
2017-12-22,206592.0
2017-12-23,151894.0
2017-12-24,120724.0
2017-12-25,93101.0
2017-12-26,101191.0
2017-12-27,142915.0
2017-12-28,143809.0
2017-12-29,189214.0
2017-12-30,209306.0
2017-12-31,137730.0
2018-01-01,114964.0
2018-01-02,186118.0
2018-01-03,233851.0
2018-01-04,269208.0
2018-01-05,195800.0
2018-01-06,168736.0
2018-01-07,172289.0
2018-01-08,158634.0
2018-01-09,175126.0
2018-01-10,177669.0
2018-01-11,165578.0
2018-01-12,134537.0
2018-01-13,119753.0
2018-01-14,103419.0
2018-01-15,118420.0
2018-01-16,160342.0
2018-01-17,177917.0
2018-01-18,157701.0
2018-01-19,103445.0
2018-01-20,90461.0
2018-01-21,81210.0
2018-01-22,94195.0
2018-01-23,89917.0
2018-01-24,91285.0
2018-01-25,86657.0
2018-01-26,81400.0
2018-01-27,62760.0
2018-01-28,70417.0
2018-01-29,73689.0
2018-01-30,84040.0
2018-01-31,77406.0
2018-02-01,95336.0
2018-02-02,107062.0
2018-02-03,68224.0
2018-02-04,55426.0
2018-02-05,82062.0
2018-02-06,101849.0
2018-02-07,77622.0
2018-02-08,43093.0
2018-02-09,58335.0
2018-02-10,64914.0
2018-02-11,47949.0
2018-02-12,56227.0
2018-02-13,53312.0
2018-02-14,65297.0
2018-02-15,71016.0
2018-02-16,58625.0
2018-02-17,58081.0
2018-02-18,49392.0
2018-02-19,54646.0
2018-02-20,59181.0
2018-02-21,57874.0
2018-02-22,55863.0
2018-02-23,55471.0
2018-02-24,45101.0
2018-02-25,42139.0
2018-02-26,52238.0
