Date,market/marketcap_usd
2016-01-04,72476826.55566311
2016-01-05,72657762.61547518
2016-01-06,72556648.427613
2016-01-07,72757337.00550255
2016-01-08,73847312.74560036
2016-01-09,75071532.37480795
2016-01-10,75569606.43259394
2016-01-11,79167450.05232349
2016-01-12,87506120.76137912
2016-01-13,85093933.07871649
2016-01-14,86778908.5085567
2016-01-15,94418313.87860245
2016-01-16,94637571.39623411
2016-01-17,94717891.72719878
2016-01-18,108236779.29582238
2016-01-19,104686852.5022466
2016-01-20,111735613.51999755
2016-01-21,116801634.97065783
2016-01-22,116828211.37020089
2016-01-23,134808506.19613713
2016-01-24,164519650.58501878
2016-01-25,176812040.18412817
2016-01-26,197691588.06326836
2016-01-27,184726402.28820914
2016-01-28,191668327.70247424
2016-01-29,193094908.04563594
2016-01-30,194013071.75693285
2016-01-31,183901017.94955465
2016-02-01,170720584.0992761
2016-02-02,171929779.98414236
2016-02-03,186745452.36347407
2016-02-04,194785116.45256528
2016-02-05,194018073.08845058
2016-02-06,192938520.98481956
2016-02-07,207675925.20867875
2016-02-08,239419109.74874043
2016-02-09,269092691.1378136
2016-02-10,333369391.2101258
2016-02-11,379228436.4851812
2016-02-12,453173665.1997286
2016-02-13,383643505.4007244
2016-02-14,377628197.0781839
2016-02-15,420759527.36806136
2016-02-16,373231490.9641759
2016-02-17,316061369.7339421
2016-02-18,313117818.1833246
2016-02-19,347518866.9561509
2016-02-20,343134199.3952868
2016-02-21,343988894.6963569
2016-02-22,399511923.7036397
2016-02-23,441037022.15187615
2016-02-24,450989143.9745909
2016-02-25,485731383.7897565
2016-02-26,463780135.6430849
2016-02-27,483790229.6014255
2016-02-28,501252084.3987397
2016-02-29,497200033.74973226
2016-03-01,525242719.6427326
2016-03-02,618590269.5855896
2016-03-03,715553660.6374221
2016-03-04,718903043.7742631
2016-03-05,859242918.8788264
2016-03-06,860392283.7158463
2016-03-07,797463970.786801
2016-03-08,747750700.7885461
2016-03-09,814144511.0726541
2016-03-10,883051371.4695141
2016-03-11,924176250.8659003
2016-03-12,1015383328.4043379
2016-03-13,1110188797.8238404
2016-03-14,1050664495.7154028
2016-03-15,994235333.5158582
2016-03-16,1037373838.0679215
2016-03-17,906595893.5524216
2016-03-18,797141867.8956146
2016-03-19,824891512.9046818
2016-03-20,803059221.5235928
2016-03-21,859937243.5730286
2016-03-22,909192220.5761107
2016-03-23,931016581.606677
2016-03-24,893850346.9674675
2016-03-25,847162043.0315968
2016-03-26,856973394.8924274
2016-03-27,840210186.9627883
2016-03-28,884617829.7111497
2016-03-29,911850316.3183498
2016-03-30,930821920.9428695
2016-03-31,928192785.6304872
2016-04-01,918310305.3074714
2016-04-02,908551386.0151381
2016-04-03,912251180.8031402
2016-04-04,894871789.3659081
2016-04-05,858051068.4415715
2016-04-06,848281696.2884063
2016-04-07,823211222.4424117
2016-04-08,782065605.236352
2016-04-09,760188305.4649292
2016-04-10,684031737.7974546
2016-04-11,673560479.2415814
2016-04-12,625631833.510144
2016-04-13,619354331.0240892
2016-04-14,666087013.4229267
2016-04-15,662941395.5639848
2016-04-16,658911726.3234397
2016-04-17,734395200.6658694
2016-04-18,738100099.9899327
2016-04-19,719106774.5113196
2016-04-20,687570531.2766265
2016-04-21,676359345.5754994
2016-04-22,639886839.720602
2016-04-23,641651440.6626462
2016-04-24,656894134.1321365
2016-04-25,626891281.87278
2016-04-26,587061762.1461893
2016-04-27,607388488.7450044
2016-04-28,591066427.4879906
2016-04-29,594987960.7816495
2016-04-30,654959392.2850231
2016-05-01,691847062.275452
2016-05-02,759438861.4940562
2016-05-03,765401589.1191223
2016-05-04,761795071.3278666
2016-05-05,763226099.2093925
2016-05-06,775078069.5286028
2016-05-07,749135504.7178143
2016-05-08,745387326.7145137
2016-05-09,771372503.4217144
2016-05-10,766740357.9223024
2016-05-11,793789964.128993
2016-05-12,840803586.4343144
2016-05-13,855016913.2475876
2016-05-14,832489439.4415119
2016-05-15,825356699.1887043
2016-05-16,845997044.4908296
2016-05-17,944661704.1133096
2016-05-18,1049874801.9817832
2016-05-19,1127670188.2595897
2016-05-20,1147535826.2318633
2016-05-21,1084469987.1039085
2016-05-22,1127938363.7560575
2016-05-23,1127471533.540398
2016-05-24,1048340220.7878453
2016-05-25,1007734150.3170241
2016-05-26,1009056743.2471211
2016-05-27,920171394.5555207
2016-05-28,921004936.3169705
2016-05-29,985700673.8975146
2016-05-30,1010869203.3729194
2016-05-31,1064826113.6071506
2016-06-01,1128230994.7796206
2016-06-02,1122962755.3522422
2016-06-03,1111150625.414079
2016-06-04,1115613396.428185
2016-06-05,1116921257.238667
2016-06-06,1127328783.7428505
2016-06-07,1143578324.6947842
2016-06-08,1176284148.2298615
2016-06-09,1172794124.6845043
2016-06-10,1152732363.6860478
2016-06-11,1132270992.2705169
2016-06-12,1186157122.8800921
2016-06-13,1344947229.8742518
2016-06-14,1474839352.9211032
2016-06-15,1491898605.4412065
2016-06-16,1602171173.569339
2016-06-17,1425237039.9914157
2016-06-18,1041581780.5627937
2016-06-19,1002376791.403353
2016-06-20,954403000.3411379
2016-06-21,979351112.0871881
2016-06-22,1175694438.739958
2016-06-23,1078100982.4112825
2016-06-24,1141697715.9584286
2016-06-25,1172429801.910908
2016-06-26,1149120888.9725976
2016-06-27,1145309875.2649589
2016-06-28,1090574489.1325302
2016-06-29,999369450.2973663
2016-06-30,1025116517.6069995
2016-07-01,993719444.0911442
2016-07-02,983508503.3792232
2016-07-03,973532252.5275488
2016-07-04,949642932.1848977
2016-07-05,877765182.1720208
2016-07-06,918396459.6897825
2016-07-07,838322438.4784797
2016-07-08,872599658.1379646
2016-07-09,929156053.4153796
2016-07-10,903307517.6109862
2016-07-11,882487205.4576696
2016-07-12,887845151.3250576
2016-07-13,881399033.8988352
2016-07-14,915815129.501139
2016-07-15,992271103.1885557
2016-07-16,975964380.32184
2016-07-17,947360163.4118446
2016-07-18,948591770.9242927
2016-07-19,940601676.5891732
2016-07-20,1032520828.090452
2016-07-21,1043984460.2609727
2016-07-22,1125191270.2924366
2016-07-23,1208021935.252835
2016-07-24,1112800989.9584227
2016-07-25,1099608589.3353686
2016-07-26,1081307486.3572931
2016-07-27,1052766549.879224
2016-07-28,1065489641.0463153
2016-07-29,1064699168.6051362
2016-07-30,1066137227.0189558
2016-07-31,1017634469.8097905
2016-08-01,961294543.6519256
2016-08-02,843528640.740502
2016-08-03,804597648.4012235
2016-08-04,901940847.4955107
2016-08-05,933807801.7062039
2016-08-06,912632685.2398909
2016-08-07,916572289.1873147
2016-08-08,924367158.953033
2016-08-09,974089421.956855
2016-08-10,1027905469.0718646
2016-08-11,996165761.0067163
2016-08-12,989113668.7102089
2016-08-13,983137458.2240472
2016-08-14,957050242.3062211
2016-08-15,938270047.937559
2016-08-16,930767941.9745198
2016-08-17,924754737.1461142
2016-08-18,921127978.453012
2016-08-19,904202925.1100934
2016-08-20,928739432.3153962
2016-08-21,923959419.3808682
2016-08-22,940740337.6125638
2016-08-23,930206739.8967531
2016-08-24,926949780.262974
2016-08-25,933264904.7456654
2016-08-26,949496941.4958162
2016-08-27,944897198.1049612
2016-08-28,925360812.6148237
2016-08-29,924497141.7469189
2016-08-30,931549176.2035681
2016-08-31,949314602.525378
2016-09-01,1028095280.101974
2016-09-02,1019668067.6767668
2016-09-03,1010803984.6502558
2016-09-04,995547314.4711908
2016-09-05,988974245.1109251
2016-09-06,978703129.3425362
2016-09-07,992741603.811446
2016-09-08,970108266.9905967
2016-09-09,962764164.3465184
2016-09-10,986235783.405637
2016-09-11,998980270.5820097
2016-09-12,991148104.4295548
2016-09-13,1009402699.733216
2016-09-14,1006167561.0037491
2016-09-15,1007023962.1060889
2016-09-16,1025433121.2056711
2016-09-17,1057826846.2765689
2016-09-18,1068137404.9859976
2016-09-19,1082707617.1188266
2016-09-20,1154215049.0322182
2016-09-21,1163844382.4208317
2016-09-22,1107310228.8297899
2016-09-23,1126668357.0024474
2016-09-24,1104567375.650604
2016-09-25,1100344875.6479936
2016-09-26,1096794545.732488
2016-09-27,1117525216.63685
2016-09-28,1128547658.6278055
2016-09-29,1119251404.594837
2016-09-30,1121340503.861814
2016-10-01,1120350353.925725
2016-10-02,1116568526.7562916
2016-10-03,1125241088.6832778
2016-10-04,1141645633.6074486
2016-10-05,1132419449.219834
2016-10-06,1100729460.9089956
2016-10-07,1088710305.2835448
2016-10-08,1053720666.3881387
2016-10-09,1057630978.2898823
2016-10-10,1012139107.22498
2016-10-11,1015459474.6662794
2016-10-12,1004692362.813925
2016-10-13,1020035507.2183168
2016-10-14,1020540512.270652
2016-10-15,1012102430.0117682
2016-10-16,1020520227.1254342
2016-10-17,1016380941.7108798
2016-10-18,1065902091.0446786
2016-10-19,1050579932.0203935
2016-10-20,1027182748.0320818
2016-10-21,1026435881.7455975
2016-10-22,1028555104.0882877
2016-10-23,1026974946.241987
2016-10-24,1022192065.4331409
2016-10-25,990845372.6501799
2016-10-26,989101283.3200269
2016-10-27,979889951.204432
2016-10-28,963273770.069332
2016-10-29,927514023.9392674
2016-10-30,912830289.3594074
2016-10-31,975176260.8447921
2016-11-01,919330225.8181236
2016-11-02,940274292.6478872
2016-11-03,936989357.6569146
2016-11-04,943390746.8122283
2016-11-05,953755676.6373518
2016-11-06,947638708.7878247
2016-11-07,948260091.7500496
2016-11-08,948227463.563101
2016-11-09,919313738.9074711
2016-11-10,925971979.9786049
2016-11-11,900079375.0746523
2016-11-12,871991756.6402301
2016-11-13,873270928.337901
2016-11-14,860825771.363141
2016-11-15,869179918.4649189
2016-11-16,874421158.9802254
2016-11-17,866409453.2830794
2016-11-18,839391027.0480897
2016-11-19,842932875.2295185
2016-11-20,834999976.18376
2016-11-21,824591193.3609089
2016-11-22,848460011.6059253
2016-11-23,851860316.0749267
2016-11-24,829130096.9171034
2016-11-25,815303198.4525466
2016-11-26,818011133.2253107
2016-11-27,792705899.0618429
2016-11-28,770142077.464654
2016-11-29,725663939.6496284
2016-11-30,745462863.3780491
2016-12-01,739695606.5814049
2016-12-02,693359233.8776519
2016-12-03,686990358.9137355
2016-12-04,681530569.1033329
2016-12-05,631922955.3034643
2016-12-06,596263251.6500878
2016-12-07,682226933.4998468
2016-12-08,738957575.754714
2016-12-09,724958923.8227812
2016-12-10,733380876.3365966
2016-12-11,723220654.8462687
2016-12-12,735388443.0877401
2016-12-13,738361719.263854
2016-12-14,732334474.5887384
2016-12-15,696909512.3351482
2016-12-16,682391024.5107907
2016-12-17,670165755.8435389
2016-12-18,687959709.9338709
2016-12-19,682131296.7212775
2016-12-20,671249709.8417553
2016-12-21,677668503.6791803
2016-12-22,671158045.0311656
2016-12-23,648184108.4668275
2016-12-24,637716603.54588
2016-12-25,634771784.5911512
2016-12-26,635594286.6634233
2016-12-27,645437630.120041
2016-12-28,646449398.9836997
2016-12-29,730939474.8093605
2016-12-30,734988248.9100673
2016-12-31,717140039.4758227
2017-01-01,730200586.3096457
2017-01-02,724933800.6250979
2017-01-03,781830257.3800899
2017-01-04,934574672.0075752
2017-01-05,950757099.4223323
2017-01-06,887008414.4784465
2017-01-07,862213346.2333515
2017-01-08,883487143.6118557
2017-01-09,922423154.6053692
2017-01-10,923923091.6491672
2017-01-11,893346854.0025816
2017-01-12,858575654.4129549
2017-01-13,866226292.1497301
2017-01-14,866969402.682158
2017-01-15,873044982.7459663
2017-01-16,855521915.845527
2017-01-17,885625174.5031799
2017-01-18,908758638.3567777
2017-01-19,913096528.2930983
2017-01-20,935095361.3097459
2017-01-21,948026494.5515558
2017-01-22,954979856.0531555
2017-01-23,948525604.3620845
2017-01-24,943044668.9431611
2017-01-25,935448315.7821745
2017-01-26,938960375.4353762
2017-01-27,936709320.1975621
2017-01-28,941317478.2017504
2017-01-29,937628493.2632754
2017-01-30,935905573.9605932
2017-01-31,947524160.3751135
2017-02-01,947527457.1859742
2017-02-02,951370862.5042728
2017-02-03,961572527.109823
2017-02-04,996284415.1183634
2017-02-05,1000092735.9600183
2017-02-06,998058576.6158245
2017-02-07,1012241295.330666
2017-02-08,1015796826.9329618
2017-02-09,996196871.2510164
2017-02-10,983589054.5254439
2017-02-11,1006868526.3425666
2017-02-12,1011392398.0113997
2017-02-13,1007668466.8486378
2017-02-14,1093812210.0255363
2017-02-15,1147957406.6879222
2017-02-16,1140032755.326244
2017-02-17,1142608664.061948
2017-02-18,1142686818.6526382
2017-02-19,1145751989.8102775
2017-02-20,1141747498.5371823
2017-02-21,1129346637.7463896
2017-02-22,1138934431.7751803
2017-02-23,1142711821.3258448
2017-02-24,1171783336.8989875
2017-02-25,1196707483.3523326
2017-02-26,1237233279.027206
2017-02-27,1326753344.0051363
2017-02-28,1420448044.992328
2017-03-01,1445779211.0480142
2017-03-02,1631183778.1469183
2017-03-03,1775708979.1593008
2017-03-04,1751981558.5705554
2017-03-05,1683328090.662016
2017-03-06,1751978553.1763322
2017-03-07,1730525319.4715393
2017-03-08,1615185918.1193614
2017-03-09,1562985013.0015614
2017-03-10,1640713885.7581365
2017-03-11,1771607768.9479358
2017-03-12,2025170064.2040386
2017-03-13,2514511806.1172023
2017-03-14,2576276438.533274
2017-03-15,2746310140.8922853
2017-03-16,3649437877.4799542
2017-03-17,4127796163.6037846
2017-03-18,3489922940.8583474
2017-03-19,3558638594.5352125
2017-03-20,3899889570.8037906
2017-03-21,3860285599.475643
2017-03-22,3692354453.402319
2017-03-23,3732500736.8669844
2017-03-24,4150548754.7734385
2017-03-25,4490599858.384002
2017-03-26,4541650443.176892
2017-03-27,4532701548.24457
2017-03-28,4476469500.6834345
2017-03-29,4712694603.029436
2017-03-30,4768029298.256395
2017-03-31,4508188540.120844
2017-04-01,4528497990.31893
2017-04-02,4510276337.237312
2017-04-03,4145128138.008363
2017-04-04,3946922538.911528
2017-04-05,4164073318.74431
2017-04-06,4030123616.9345555
2017-04-07,3909334806.4686074
2017-04-08,4043184685.257918
2017-04-09,3986902519.45013
2017-04-10,3952430744.6943445
2017-04-11,3999990600.1592307
2017-04-12,4021530130.2677693
2017-04-13,4418352743.704991
2017-04-14,4361044425.904081
2017-04-15,4325016545.099759
2017-04-16,4393179489.823475
2017-04-17,4371542619.307239
2017-04-18,4452482406.358032
2017-04-19,4541895144.812951
2017-04-20,4431385447.487929
2017-04-21,4461688232.826662
2017-04-22,4437972941.262433
2017-04-23,4430271689.075245
2017-04-24,4542176498.525008
2017-04-25,4580375257.071959
2017-04-26,4748717535.677113
2017-04-27,5276901975.954412
2017-04-28,6098806437.635972
2017-04-29,6474934349.2542095
2017-04-30,6637060316.798666
2017-05-01,7292234316.558938
2017-05-02,7102699399.095576
2017-05-03,7138676407.282901
2017-05-04,7923418702.891075
2017-05-05,8662075751.312483
2017-05-06,8527342910.597528
2017-05-07,8724393336.620562
2017-05-08,8273719216.415906
2017-05-09,7846377561.059889
2017-05-10,8150198244.809991
2017-05-11,8114645467.207625
2017-05-12,8088828327.582209
2017-05-13,7905012644.157691
2017-05-14,8101469584.387935
2017-05-15,8332749131.320704
2017-05-16,8233346988.276572
2017-05-17,7983726507.238873
2017-05-18,8438268545.812964
2017-05-19,10304493558.92531
2017-05-20,11508448154.619734
2017-05-21,12272514943.450994
2017-05-22,14734844515.36592
2017-05-23,15200004726.763538
2017-05-24,17162605697.47982
2017-05-25,18199579746.540306
2017-05-26,16600610759.34294
2017-05-27,14139155477.849174
2017-05-28,15850010776.858313
2017-05-29,16554633320.96729
2017-05-30,18988604408.025368
2017-05-31,20744226226.522354
2017-06-01,20624285527.02929
2017-06-02,20417267537.755013
2017-06-03,20609657815.902485
2017-06-04,21973121295.79752
2017-06-05,22729096018.90898
2017-06-06,23783041625.93463
2017-06-07,24141666485.80224
2017-06-08,23711508467.823322
2017-06-09,24713060750.865246
2017-06-10,27523850267.098465
2017-06-11,31253818082.505157
2017-06-12,33748748845.102245
2017-06-13,35372563778.81283
2017-06-14,34486458416.231285
2017-06-15,29346080710.727737
2017-06-16,31834290511.79743
2017-06-17,33028592825.676746
2017-06-18,33571627491.322716
2017-06-19,32954329810.568882
2017-06-20,33246247118.01993
2017-06-21,30186234947.956516
2017-06-22,29756023040.160645
2017-06-23,30207523897.185547
2017-06-24,29757776839.611908
2017-06-25,27398266624.596844
2017-06-26,23892369122.8299
2017-06-27,22628093672.201244
2017-06-28,27005787074.488644
2017-06-29,28487504463.06778
2017-06-30,27039718141.898582
2017-07-01,24979371093.79039
2017-07-02,25053037099.645462
2017-07-03,25902659433.727448
2017-07-04,25734268725.121284
2017-07-05,24620713163.429905
2017-07-06,24775716456.29776
2017-07-07,23663950388.532757
2017-07-08,22402475459.691593
2017-07-09,22747396239.81465
2017-07-10,21041187588.815655
2017-07-11,18230164305.79015
2017-07-12,18954322441.573635
2017-07-13,19501805983.14311
2017-07-14,18350449871.93684
2017-07-15,17153349994.16521
2017-07-16,14458272127.036272
2017-07-17,15917689338.36014
2017-07-18,18761611780.039474
2017-07-19,20652304691.162117
2017-07-20,20416013287.432735
2017-07-21,21020989045.488487
2017-07-22,21009080386.046455
2017-07-23,21403194987.73152
2017-07-24,21234912156.358017
2017-07-25,19713322817.970417
2017-07-26,18692863638.310795
2017-07-27,18902739073.77024
2017-07-28,18444040263.06855
2017-07-29,17563196566.040703
2017-07-30,18625964612.09978
2017-07-31,18360917794.988487
2017-08-01,20311711151.275402
2017-08-02,20761842697.67264
2017-08-03,20875449970.271626
2017-08-04,20906740015.05988
2017-08-05,22251775675.765476
2017-08-06,24346626164.30341
2017-08-07,24931444908.948277
2017-08-08,26382969795.549934
2017-08-09,28031401961.763447
2017-08-10,28245229097.299828
2017-08-11,28191057249.096123
2017-08-12,29346270338.148537
2017-08-13,27714712393.729584
2017-08-14,28093215771.280903
2017-08-15,27025272845.28003
2017-08-16,27575171763.04597
2017-08-17,28546406917.09996
2017-08-18,28149204510.645947
2017-08-19,27534475756.168053
2017-08-20,27574193893.75171
2017-08-21,29962467583.250896
2017-08-22,29293841743.089127
2017-08-23,30030518793.606224
2017-08-24,30246582949.578426
2017-08-25,31222960325.35394
2017-08-26,31232245635.36003
2017-08-27,31723667827.01832
2017-08-28,32390775967.996895
2017-08-29,34032549146.623943
2017-08-30,35819082692.76539
2017-08-31,36367325539.32862
2017-09-01,37056996368.48226
2017-09-02,34111885409.229584
2017-09-03,33280238751.06729
2017-09-04,29710399004.88563
2017-09-05,28542989037.477196
2017-09-06,31307366202.27906
2017-09-07,31307221160.381443
2017-09-08,30265209669.945026
2017-09-09,28675909648.47636
2017-09-10,27879665291.58378
2017-09-11,28090160703.703667
2017-09-12,28626173308.095943
2017-09-13,26068127261.194603
2017-09-14,24020045393.751476
2017-09-15,22452032017.003757
2017-09-16,24428144137.294136
2017-09-17,24056387717.680794
2017-09-18,27294886376.864864
2017-09-19,27175687517.335876
2017-09-20,27077739040.117073
2017-09-21,26109011300.74015
2017-09-22,24812938581.52806
2017-09-23,26030873031.75993
2017-09-24,26980068503.916046
2017-09-25,27531688488.43765
2017-09-26,27618756134.58223
2017-09-27,28095201472.87404
2017-09-28,28827202179.253952
2017-09-29,27671076917.671978
2017-09-30,28395092841.58362
2017-10-01,28392250281.47758
2017-10-02,28370616371.770897
2017-10-03,27784148354.197132
2017-10-04,27790429502.907948
2017-10-05,27747374787.774956
2017-10-06,28444424393.24098
2017-10-07,29263395757.653755
2017-10-08,29560188835.55457
2017-10-09,28633823552.086388
2017-10-10,28395760785.68472
2017-10-11,28583878485.10092
2017-10-12,28972705805.375553
2017-10-13,30972995700.948147
2017-10-14,32430976704.67851
2017-10-15,31568877625.066063
2017-10-16,32287716904.07388
2017-10-17,30830769038.201405
2017-10-18,29003672633.550926
2017-10-19,29436835495.153805
2017-10-20,29166206029.63957
2017-10-21,28373496702.348064
2017-10-22,28233614562.13486
2017-10-23,27221360013.26194
2017-10-24,28913496158.310265
2017-10-25,28211327272.802227
2017-10-26,28309116853.960693
2017-10-27,28263243586.59188
2017-10-28,28137521332.257217
2017-10-29,28780559421.284527
2017-10-30,29261994333.862576
2017-10-31,29315171613.10958
2017-11-01,28608848381.24402
2017-11-02,27219971738.173706
2017-11-03,28215950272.76711
2017-11-04,28738446018.57364
2017-11-05,28470060962.801712
2017-11-06,28457122145.315434
2017-11-07,28283490365.092983
2017-11-08,28752153950.5894
2017-11-09,30406872215.71258
2017-11-10,29742879456.856274
2017-11-11,29316449319.026276
2017-11-12,29544128200.44057
2017-11-13,30042935112.76586
2017-11-14,31326860625.133793
2017-11-15,31960971037.16837
2017-11-16,31458875332.91256
2017-11-17,31709565268.628815
2017-11-18,32032131217.84285
2017-11-19,33995949899.63175
2017-11-20,34623283469.455536
2017-11-21,35011648417.80801
2017-11-22,35151394280.091835
2017-11-23,38234844031.77841
2017-11-24,41320335810.572105
2017-11-25,44967781662.80519
2017-11-26,44057763025.46238
2017-11-27,45620528737.39318
2017-11-28,45218789275.25492
2017-11-29,45332781162.51647
2017-11-30,41925981800.38451
2017-12-01,42458846790.17077
2017-12-02,44434119306.984245
2017-12-03,44998529453.6674
2017-12-04,44424803401.16169
2017-12-05,44457776621.86471
2017-12-06,42669737017.6618
2017-12-07,40608541087.921005
2017-12-08,42268165935.191124
2017-12-09,46424671326.04612
2017-12-10,43354304908.637695
2017-12-11,45208763608.255455
2017-12-12,54406216063.94725
2017-12-13,65027352820.42776
2017-12-14,68537778644.74546
2017-12-15,64489993010.805954
2017-12-16,67161110203.291336
2017-12-17,69334848468.89476
2017-12-18,70775112451.76128
2017-12-19,79357290065.96988
2017-12-20,76566440638.24696
2017-12-21,77959296676.88043
2017-12-22,65019416743.236916
2017-12-23,70273875286.3777
2017-12-24,64558678642.179306
2017-12-25,70230211537.76021
2017-12-26,72072976843.3708
2017-12-27,72132672500.37088
2017-12-28,68028377702.687584
2017-12-29,70986850155.30893
2017-12-30,69237008872.36514
2017-12-31,69205978342.0428
2018-01-01,71623858056.33815
2018-01-02,81424371274.17093
2018-01-03,85479619167.86052
2018-01-04,91731472702.05994
2018-01-05,94526385410.58652
2018-01-06,96014501178.69914
2018-01-07,103243687553.99258
2018-01-08,110636895778.147
2018-01-09,116858138801.16034
2018-01-10,126764439244.26555
2018-01-11,117372681277.40015
2018-01-12,118215879417.58452
2018-01-13,130028179976.4198
2018-01-14,129553866836.27467
2018-01-15,127735798400.07593
2018-01-16,109144153627.86363
2018-01-17,92178759526.32108
2018-01-18,100717739045.326
2018-01-19,101318408666.07112
2018-01-20,108423250078.44789
2018-01-21,104512348619.45018
2018-01-22,98789136574.96239
2018-01-23,94793191144.3528
2018-01-24,97854698632.5791
2018-01-25,102999977215.13344
2018-01-26,101091785968.02579
2018-01-27,104315287940.9379
2018-01-28,113879165125.08093
2018-01-29,113673983677.93571
2018-01-30,109172163399.81212
2018-01-31,105118637749.30293
2018-02-01,105312150190.47052
2018-02-02,88539569369.82501
2018-02-03,91342097899.52246
2018-02-04,87378919247.04337
2018-02-05,74719817600.76213
2018-02-06,65875798439.10988
2018-02-07,77617964673.75266
2018-02-08,78971560379.62274
2018-02-09,80909034905.9235
2018-02-10,84664098612.7904
2018-02-11,80175136282.61838
2018-02-12,83326746025.4024
2018-02-13,82303207923.80325
2018-02-14,86018627791.16556
2018-02-15,90677486215.72206
2018-02-16,91096984258.69778
2018-02-17,94305237167.85971
2018-02-18,92448341951.09758
