Date,blockchain/utxo_loss_count
2013-09-08,1493304.0
2013-09-09,1133737.0
2013-09-10,1137571.0
2013-09-11,865154.0
2013-09-12,949623.0
2013-09-13,962003.0
2013-09-14,1074004.0
2013-09-15,1027766.0
2013-09-16,973077.0
2013-09-17,949818.0
2013-09-18,964998.0
2013-09-19,1171643.0
2013-09-20,1285559.0
2013-09-21,1264746.0
2013-09-22,1257823.0
2013-09-23,1349990.0
2013-09-24,1166943.0
2013-09-25,1291997.0
2013-09-26,1087203.0
2013-09-27,941191.0
2013-09-28,963659.0
2013-09-29,950541.0
2013-09-30,1064369.0
2013-10-01,912660.0
2013-10-02,2880854.0
2013-10-03,1943029.0
2013-10-04,1518206.0
2013-10-05,1593420.0
2013-10-06,1449220.0
2013-10-07,1328719.0
2013-10-08,1204521.0
2013-10-09,1119384.0
2013-10-10,978123.0
2013-10-11,867998.0
2013-10-12,861138.0
2013-10-13,519904.0
2013-10-14,457769.0
2013-10-15,242522.0
2013-10-16,459583.0
2013-10-17,271708.0
2013-10-18,152820.0
2013-10-19,118097.0
2013-10-20,116202.0
2013-10-21,74714.0
2013-10-22,77869.0
2013-10-23,38840.0
2013-10-24,124318.0
2013-10-25,186808.0
2013-10-26,272433.0
2013-10-27,96100.0
2013-10-28,78068.0
2013-10-29,45785.0
2013-10-30,141758.0
2013-10-31,66069.0
2013-11-01,135176.0
2013-11-02,51721.0
2013-11-03,35932.0
2013-11-04,23356.0
2013-11-05,20879.0
2013-11-06,1933.0
2013-11-07,20055.0
2013-11-08,0.0
2013-11-09,52794.0
2013-11-10,79458.0
2013-11-11,36209.0
2013-11-12,12213.0
2013-11-13,17418.0
2013-11-14,25878.0
2013-11-15,92785.0
2013-11-16,24551.0
2013-11-17,8472.0
2013-11-18,0.0
2013-11-19,125028.0
2013-11-20,52682.0
2013-11-21,3971.0
2013-11-22,3542.0
2013-11-23,50910.0
2013-11-24,98397.0
2013-11-25,103912.0
2013-11-26,0.0
2013-11-27,19034.0
2013-11-28,41125.0
2013-11-29,5821.0
2013-11-30,95838.0
2013-12-01,302987.0
2013-12-02,130606.0
2013-12-03,138400.0
2013-12-04,57994.0
2013-12-05,349648.0
2013-12-06,718989.0
2013-12-07,847516.0
2013-12-08,700306.0
2013-12-09,488761.0
2013-12-10,399123.0
2013-12-11,644712.0
2013-12-12,650328.0
2013-12-13,596001.0
2013-12-14,780766.0
2013-12-15,685184.0
2013-12-16,1104628.0
2013-12-17,1141285.0
2013-12-18,1252346.0
2013-12-19,1047523.0
2013-12-20,1205004.0
2013-12-21,1218319.0
2013-12-22,1196574.0
2013-12-23,1037219.0
2013-12-24,1074298.0
2013-12-25,968431.0
2013-12-26,805050.0
2013-12-27,882998.0
2013-12-28,955407.0
2013-12-29,844329.0
2013-12-30,809617.0
2013-12-31,882123.0
2014-01-01,751283.0
2014-01-02,694590.0
2014-01-03,666741.0
2014-01-04,589268.0
2014-01-05,356928.0
2014-01-06,401728.0
2014-01-07,950092.0
2014-01-08,746393.0
2014-01-09,803558.0
2014-01-10,634421.0
2014-01-11,455503.0
2014-01-12,792201.0
2014-01-13,902014.0
2014-01-14,1036530.0
2014-01-15,754518.0
2014-01-16,1155084.0
2014-01-17,1277972.0
2014-01-18,1149429.0
2014-01-19,724428.0
2014-01-20,976303.0
2014-01-21,1006027.0
2014-01-22,1134789.0
2014-01-23,1340885.0
2014-01-24,1586518.0
2014-01-25,1383017.0
2014-01-26,1204079.0
2014-01-27,1765164.0
2014-01-28,1638798.0
2014-01-29,1542912.0
2014-01-30,1467776.0
2014-01-31,1421686.0
2014-02-01,1184576.0
2014-02-02,1234438.0
2014-02-03,1456840.0
2014-02-04,1633285.0
2014-02-05,1944541.0
2014-02-06,2066098.0
2014-02-07,2353033.0
2014-02-08,2460349.0
2014-02-09,2434484.0
2014-02-10,2396893.0
2014-02-11,2506084.0
2014-02-12,2556089.0
2014-02-13,2705526.0
2014-02-14,2358919.0
2014-02-15,2461637.0
2014-02-16,2689814.0
2014-02-17,2641439.0
2014-02-18,2678339.0
2014-02-19,2728882.0
2014-02-20,2925380.0
2014-02-21,2834831.0
2014-02-22,2721919.0
2014-02-23,2770197.0
2014-02-24,3089593.0
2014-02-25,3017766.0
2014-02-26,2777595.0
2014-02-27,2821692.0
2014-02-28,3078508.0
2014-03-01,2934546.0
2014-03-02,2977575.0
2014-03-03,1984979.0
2014-03-04,2069785.0
2014-03-05,2093704.0
2014-03-06,2090445.0
2014-03-07,2554472.0
2014-03-08,2754146.0
2014-03-09,2450800.0
2014-03-10,2619091.0
2014-03-11,2544830.0
2014-03-12,2541732.0
2014-03-13,2449683.0
2014-03-14,2668290.0
2014-03-15,2499694.0
2014-03-16,2606060.0
2014-03-17,2995311.0
2014-03-18,3122093.0
2014-03-19,3156275.0
2014-03-20,3318106.0
2014-03-21,3469206.0
2014-03-22,3477863.0
2014-03-23,3550762.0
2014-03-24,3156506.0
2014-03-25,3155865.0
2014-03-26,3196255.0
2014-03-27,3839961.0
2014-03-28,3800765.0
2014-03-29,3885277.0
2014-03-30,3905203.0
2014-03-31,3897850.0
2014-04-01,3837722.0
2014-04-02,4043777.0
2014-04-03,3906146.0
2014-04-04,3885490.0
2014-04-05,3770497.0
2014-04-06,3788345.0
2014-04-07,4070566.0
2014-04-08,3910659.0
2014-04-09,4153298.0
2014-04-10,4294075.0
2014-04-11,4160507.0
2014-04-12,4148658.0
2014-04-13,4216180.0
2014-04-14,3639550.0
2014-04-15,3342262.0
2014-04-16,3322929.0
2014-04-17,3521081.0
2014-04-18,3656581.0
2014-04-19,3408100.0
2014-04-20,3523954.0
2014-04-21,3569807.0
2014-04-22,3751072.0
2014-04-23,3719582.0
2014-04-24,3417037.0
2014-04-25,3904453.0
2014-04-26,3964518.0
2014-04-27,4462100.0
2014-04-28,4382144.0
2014-04-29,4286566.0
2014-04-30,4212061.0
2014-05-01,3815695.0
2014-05-02,4130709.0
2014-05-03,4492098.0
2014-05-04,4579234.0
2014-05-05,4598366.0
2014-05-06,4663755.0
2014-05-07,4373019.0
2014-05-08,4449663.0
2014-05-09,4018548.0
2014-05-10,3796781.0
2014-05-11,4526519.0
2014-05-12,4452057.0
2014-05-13,4519200.0
2014-05-14,4289765.0
2014-05-15,4295141.0
2014-05-16,4238758.0
2014-05-17,4083022.0
2014-05-18,4312895.0
2014-05-19,4158621.0
2014-05-20,3393849.0
2014-05-21,3325711.0
2014-05-22,2967752.0
2014-05-23,3049564.0
2014-05-24,2994521.0
2014-05-25,2662425.0
2014-05-26,2591574.0
2014-05-27,2761553.0
2014-05-28,2596909.0
2014-05-29,2803002.0
2014-05-30,2257697.0
2014-05-31,2127692.0
2014-06-01,2214298.0
2014-06-02,1672435.0
2014-06-03,1626211.0
2014-06-04,2060567.0
2014-06-05,1778967.0
2014-06-06,1995545.0
2014-06-07,1829056.0
2014-06-08,1823650.0
2014-06-09,2104569.0
2014-06-10,2162961.0
2014-06-11,2801175.0
2014-06-12,3377931.0
2014-06-13,3041412.0
2014-06-14,3503607.0
2014-06-15,2998261.0
2014-06-16,3110558.0
2014-06-17,2888538.0
2014-06-18,2883129.0
2014-06-19,3164456.0
2014-06-20,3202596.0
2014-06-21,3139325.0
2014-06-22,2993696.0
2014-06-23,3332518.0
2014-06-24,3634154.0
2014-06-25,4014906.0
2014-06-26,3456658.0
2014-06-27,2940467.0
2014-06-28,3242459.0
2014-06-29,2906743.0
2014-06-30,2105159.0
2014-07-01,2233097.0
2014-07-02,1960770.0
2014-07-03,2043360.0
2014-07-04,2633287.0
2014-07-05,2597161.0
2014-07-06,2730825.0
2014-07-07,2967079.0
2014-07-08,2854706.0
2014-07-09,3038138.0
2014-07-10,3160881.0
2014-07-11,2418220.0
2014-07-12,2275180.0
2014-07-13,2819621.0
2014-07-14,3194697.0
2014-07-15,3069797.0
2014-07-16,3449100.0
2014-07-17,2971245.0
2014-07-18,2591897.0
2014-07-19,2704015.0
2014-07-20,2882936.0
2014-07-21,3324145.0
2014-07-22,3531802.0
2014-07-23,3395183.0
2014-07-24,3808120.0
2014-07-25,3811426.0
2014-07-26,4031017.0
2014-07-27,4209532.0
2014-07-28,4365381.0
2014-07-29,4430139.0
2014-07-30,4990426.0
2014-07-31,4400590.0
2014-08-01,3841484.0
2014-08-02,4261601.0
2014-08-03,4280933.0
2014-08-04,4276006.0
2014-08-05,4621857.0
2014-08-06,4598630.0
2014-08-07,4344221.0
2014-08-08,4267628.0
2014-08-09,4172164.0
2014-08-10,4088360.0
2014-08-11,5027828.0
2014-08-12,5147636.0
2014-08-13,5460223.0
2014-08-14,5656349.0
2014-08-15,5705530.0
2014-08-16,5401635.0
2014-08-17,5715910.0
2014-08-18,6024021.0
2014-08-19,5854343.0
2014-08-20,5355339.0
2014-08-21,5355555.0
2014-08-22,5435271.0
2014-08-23,5727511.0
2014-08-24,5545442.0
2014-08-25,5655295.0
2014-08-26,5322999.0
2014-08-27,5464489.0
2014-08-28,5614932.0
2014-08-29,5566282.0
2014-08-30,5896233.0
2014-08-31,6378362.0
2014-09-01,6448285.0
2014-09-02,6463255.0
2014-09-03,6440871.0
2014-09-04,6052030.0
2014-09-05,6369863.0
2014-09-06,6310040.0
2014-09-07,6552904.0
2014-09-08,6665837.0
2014-09-09,6510396.0
2014-09-10,6394086.0
2014-09-11,6398191.0
2014-09-12,6523763.0
2014-09-13,6314041.0
2014-09-14,6587540.0
2014-09-15,6748143.0
2014-09-16,6842907.0
2014-09-17,7111482.0
2014-09-18,7661413.0
2014-09-19,7784667.0
2014-09-20,7701991.0
2014-09-21,7816519.0
2014-09-22,7853268.0
2014-09-23,7209882.0
2014-09-24,7539398.0
2014-09-25,7644863.0
2014-09-26,7749864.0
2014-09-27,7988570.0
2014-09-28,8155462.0
2014-09-29,8136717.0
2014-09-30,7945968.0
2014-10-01,8025978.0
2014-10-02,8192839.0
2014-10-03,8258430.0
2014-10-04,8350100.0
2014-10-05,8306815.0
2014-10-06,8255722.0
2014-10-07,8160542.0
2014-10-08,8035943.0
2014-10-09,7998389.0
2014-10-10,8019793.0
2014-10-11,7978910.0
2014-10-12,7761579.0
2014-10-13,7551751.0
2014-10-14,7319985.0
2014-10-15,7590189.0
2014-10-16,7772056.0
2014-10-17,7729439.0
2014-10-18,7625179.0
2014-10-19,7758583.0
2014-10-20,7988471.0
2014-10-21,7809454.0
2014-10-22,7970871.0
2014-10-23,8450386.0
2014-10-24,8387519.0
2014-10-25,8538580.0
2014-10-26,8434208.0
2014-10-27,8577813.0
2014-10-28,8396686.0
2014-10-29,8766517.0
2014-10-30,8603390.0
2014-10-31,8746352.0
2014-11-01,8868835.0
2014-11-02,8972743.0
2014-11-03,8851645.0
2014-11-04,8665379.0
2014-11-05,8578271.0
2014-11-06,8284725.0
2014-11-07,8451707.0
2014-11-08,8294074.0
2014-11-09,7728883.0
2014-11-10,7750075.0
2014-11-11,7680066.0
2014-11-12,6575342.0
2014-11-13,6702705.0
2014-11-14,7000800.0
2014-11-15,7775910.0
2014-11-16,7359738.0
2014-11-17,7428483.0
2014-11-18,7995311.0
2014-11-19,7804084.0
2014-11-20,8389178.0
2014-11-21,8589110.0
2014-11-22,8584652.0
2014-11-23,7978388.0
2014-11-24,7822732.0
2014-11-25,7846180.0
2014-11-26,7980411.0
2014-11-27,8055286.0
2014-11-28,7788103.0
2014-11-29,7836891.0
2014-11-30,7762642.0
2014-12-01,7906492.0
2014-12-02,7615152.0
2014-12-03,7881458.0
2014-12-04,8295683.0
2014-12-05,7864734.0
2014-12-06,8070853.0
2014-12-07,7937389.0
2014-12-08,8705128.0
2014-12-09,9156097.0
2014-12-10,9373595.0
2014-12-11,9291087.0
2014-12-12,9082494.0
2014-12-13,9204701.0
2014-12-14,8764038.0
2014-12-15,9461247.0
2014-12-16,9836036.0
2014-12-17,9935635.0
2014-12-18,10015717.0
2014-12-19,9857026.0
2014-12-20,9536127.0
2014-12-21,9987413.0
2014-12-22,9425011.0
2014-12-23,9359999.0
2014-12-24,9933791.0
2014-12-25,10000838.0
2014-12-26,9531000.0
2014-12-27,10091825.0
2014-12-28,10019805.0
2014-12-29,10245376.0
2014-12-30,10330547.0
2014-12-31,9793529.0
2015-01-01,10159083.0
2015-01-02,10079967.0
2015-01-03,10559867.0
2015-01-04,10561094.0
2015-01-05,10429863.0
2015-01-06,10368360.0
2015-01-07,10319708.0
2015-01-08,10315218.0
2015-01-09,10188341.0
2015-01-10,10655896.0
2015-01-11,10772173.0
2015-01-12,10739925.0
2015-01-13,10845011.0
2015-01-14,11027003.0
2015-01-15,10771698.0
2015-01-16,10799302.0
2015-01-17,10889594.0
2015-01-18,10690811.0
2015-01-19,10647787.0
2015-01-20,10677921.0
2015-01-21,10449860.0
2015-01-22,10423462.0
2015-01-23,10399593.0
2015-01-24,10283533.0
2015-01-25,10243101.0
2015-01-26,10118240.0
2015-01-27,10243609.0
2015-01-28,10599844.0
2015-01-29,10579990.0
2015-01-30,10761182.0
2015-01-31,10957255.0
2015-02-01,10817734.0
2015-02-02,10396106.0
2015-02-03,10780669.0
2015-02-04,10777825.0
2015-02-05,11068383.0
2015-02-06,10895102.0
2015-02-07,10624492.0
2015-02-08,10960583.0
2015-02-09,11081096.0
2015-02-10,11054128.0
2015-02-11,11158056.0
2015-02-12,10816199.0
2015-02-13,10317403.0
2015-02-14,9890299.0
2015-02-15,10602254.0
2015-02-16,10645615.0
2015-02-17,10174094.0
2015-02-18,10567065.0
2015-02-19,10325704.0
2015-02-20,10163435.0
2015-02-21,10191793.0
2015-02-22,10780137.0
2015-02-23,10477971.0
2015-02-24,10451637.0
2015-02-25,10663968.0
2015-02-26,10786889.0
2015-02-27,9755819.0
2015-02-28,9722276.0
2015-03-01,9587207.0
2015-03-02,9375194.0
2015-03-03,9211278.0
2015-03-04,9537834.0
2015-03-05,9461723.0
2015-03-06,9530442.0
2015-03-07,9285405.0
2015-03-08,9429144.0
2015-03-09,8991640.0
2015-03-10,9034346.0
2015-03-11,8896897.0
2015-03-12,8955964.0
2015-03-13,9297412.0
2015-03-14,9392975.0
2015-03-15,9134344.0
2015-03-16,9080369.0
2015-03-17,9570319.0
2015-03-18,10379291.0
2015-03-19,10214346.0
2015-03-20,10197563.0
2015-03-21,10237131.0
2015-03-22,9984041.0
2015-03-23,10098688.0
2015-03-24,10960314.0
2015-03-25,10927657.0
2015-03-26,10728040.0
2015-03-27,10905720.0
2015-03-28,10460716.0
2015-03-29,11337803.0
2015-03-30,10786876.0
2015-03-31,11135654.0
2015-04-01,10883285.0
2015-04-02,10249242.0
2015-04-03,10271796.0
2015-04-04,10293359.0
2015-04-05,9910470.0
2015-04-06,10305093.0
2015-04-07,10505779.0
2015-04-08,11253477.0
2015-04-09,11495306.0
2015-04-10,12063502.0
2015-04-11,11901186.0
2015-04-12,11886924.0
2015-04-13,12670949.0
2015-04-14,12916962.0
2015-04-15,12578078.0
2015-04-16,12414870.0
2015-04-17,12654461.0
2015-04-18,12546571.0
2015-04-19,12644744.0
2015-04-20,12465527.0
2015-04-21,11758392.0
2015-04-22,12031425.0
2015-04-23,11779995.0
2015-04-24,12153668.0
2015-04-25,12517888.0
2015-04-26,13105770.0
2015-04-27,12325822.0
2015-04-28,12492836.0
2015-04-29,12437808.0
2015-04-30,11515592.0
2015-05-01,11928757.0
2015-05-02,11682623.0
2015-05-03,10988164.0
2015-05-04,11156510.0
2015-05-05,11594393.0
2015-05-06,12477992.0
2015-05-07,11364685.0
2015-05-08,10715487.0
2015-05-09,10862786.0
2015-05-10,11053325.0
2015-05-11,10910278.0
2015-05-12,11065062.0
2015-05-13,11952427.0
2015-05-14,11741023.0
2015-05-15,11611597.0
2015-05-16,12169314.0
2015-05-17,12160003.0
2015-05-18,12699721.0
2015-05-19,12839898.0
2015-05-20,12390518.0
2015-05-21,12186760.0
2015-05-22,11104504.0
2015-05-23,11239406.0
2015-05-24,10956652.0
2015-05-25,12051452.0
2015-05-26,12167715.0
2015-05-27,11936014.0
2015-05-28,11729054.0
2015-05-29,11965592.0
2015-05-30,13095366.0
2015-05-31,13540532.0
2015-06-01,14063888.0
2015-06-02,13754207.0
2015-06-03,13768651.0
2015-06-04,14075994.0
2015-06-05,13798249.0
2015-06-06,13897161.0
2015-06-07,14174277.0
2015-06-08,13140316.0
2015-06-09,13159051.0
2015-06-10,13295368.0
2015-06-11,12992011.0
2015-06-12,13168412.0
2015-06-13,12511838.0
2015-06-14,12764800.0
2015-06-15,11727298.0
2015-06-16,9660349.0
2015-06-17,9989909.0
2015-06-18,10008252.0
2015-06-19,10671382.0
2015-06-20,10599230.0
2015-06-21,10706621.0
2015-06-22,10466660.0
2015-06-23,10851087.0
2015-06-24,11659203.0
2015-06-25,11235553.0
2015-06-26,11062694.0
2015-06-27,9594293.0
2015-06-28,10007453.0
2015-06-29,9212923.0
2015-06-30,9203421.0
2015-07-01,9683676.0
2015-07-02,9932326.0
2015-07-03,9702833.0
2015-07-04,9407438.0
2015-07-05,8725204.0
2015-07-06,9187037.0
2015-07-07,9826214.0
2015-07-08,9263465.0
2015-07-09,10170107.0
2015-07-10,8451986.0
2015-07-11,8583150.0
2015-07-12,7894815.0
2015-07-13,9687555.0
2015-07-14,10457604.0
2015-07-15,10839217.0
2015-07-16,11127461.0
2015-07-17,10987621.0
2015-07-18,11203782.0
2015-07-19,11467329.0
2015-07-20,10831697.0
2015-07-21,11279913.0
2015-07-22,11103340.0
2015-07-23,11296714.0
2015-07-24,9993339.0
2015-07-25,9922474.0
2015-07-26,9320143.0
2015-07-27,9183586.0
2015-07-28,9201130.0
2015-07-29,11265172.0
2015-07-30,12493418.0
2015-07-31,14005262.0
2015-08-01,15669217.0
2015-08-02,15099536.0
2015-08-03,15722443.0
2015-08-04,13585938.0
2015-08-05,17258264.0
2015-08-06,19783888.0
2015-08-07,18283528.0
2015-08-08,22298163.0
2015-08-09,21714079.0
2015-08-10,22076354.0
2015-08-11,20813082.0
2015-08-12,21568092.0
2015-08-13,22155498.0
2015-08-14,21770978.0
2015-08-15,22594017.0
2015-08-16,23016798.0
2015-08-17,23046304.0
2015-08-18,27265540.0
2015-08-19,27188082.0
2015-08-20,25969036.0
2015-08-21,26400112.0
2015-08-22,26795911.0
2015-08-23,27116116.0
2015-08-24,28401990.0
2015-08-25,27722909.0
2015-08-26,27196082.0
2015-08-27,27592792.0
2015-08-28,26412823.0
2015-08-29,26574042.0
2015-08-30,26827655.0
2015-08-31,26522465.0
2015-09-01,27162216.0
2015-09-02,27062980.0
2015-09-03,28856076.0
2015-09-04,26414070.0
2015-09-05,25253148.0
2015-09-06,24230124.0
2015-09-07,24398235.0
2015-09-08,23810534.0
2015-09-09,24827328.0
2015-09-10,24630383.0
2015-09-11,24194580.0
2015-09-12,25429870.0
2015-09-13,26793765.0
2015-09-14,26568924.0
2015-09-15,26541944.0
2015-09-16,27240839.0
2015-09-17,25806070.0
2015-09-18,25382567.0
2015-09-19,26065424.0
2015-09-20,26647413.0
2015-09-21,27820576.0
2015-09-22,26427114.0
2015-09-23,26757446.0
2015-09-24,24904617.0
2015-09-25,24664090.0
2015-09-26,25233985.0
2015-09-27,25558350.0
2015-09-28,23484051.0
2015-09-29,24282860.0
2015-09-30,24619959.0
2015-10-01,24111835.0
2015-10-02,23799467.0
2015-10-03,23437571.0
2015-10-04,23849352.0
2015-10-05,22910371.0
2015-10-06,21981350.0
2015-10-07,22424310.0
2015-10-08,22486655.0
2015-10-09,22011711.0
2015-10-10,21414520.0
2015-10-11,20805957.0
2015-10-12,21324110.0
2015-10-13,20402354.0
2015-10-14,20131570.0
2015-10-15,19985309.0
2015-10-16,19164753.0
2015-10-17,18109118.0
2015-10-18,19297401.0
2015-10-19,19001499.0
2015-10-20,18274238.0
2015-10-21,18667451.0
2015-10-22,17786792.0
2015-10-23,16865658.0
2015-10-24,13071062.0
2015-10-25,12666619.0
2015-10-26,11427006.0
2015-10-27,8211809.0
2015-10-28,7777058.0
2015-10-29,7128615.0
2015-10-30,6804139.0
2015-10-31,7552981.0
2015-11-01,6874563.0
2015-11-02,5956149.0
2015-11-03,5005816.0
2015-11-04,5143430.0
2015-11-05,5675740.0
2015-11-06,6240597.0
2015-11-07,5806189.0
2015-11-08,6481193.0
2015-11-09,6044888.0
2015-11-10,7508234.0
2015-11-11,8359028.0
2015-11-12,7381894.0
2015-11-13,7387162.0
2015-11-14,7588669.0
2015-11-15,8337676.0
2015-11-16,7697154.0
2015-11-17,7394313.0
2015-11-18,7445526.0
2015-11-19,8183077.0
2015-11-20,8368042.0
2015-11-21,8093827.0
2015-11-22,8346867.0
2015-11-23,8503637.0
2015-11-24,8775348.0
2015-11-25,7718674.0
2015-11-26,6778203.0
2015-11-27,6647657.0
2015-11-28,6620733.0
2015-11-29,6162519.0
2015-11-30,5968004.0
2015-12-01,6733146.0
2015-12-02,6837049.0
2015-12-03,6752610.0
2015-12-04,6548744.0
2015-12-05,5331092.0
2015-12-06,5595155.0
2015-12-07,5147342.0
2015-12-08,4824604.0
2015-12-09,4901304.0
2015-12-10,5014371.0
2015-12-11,4324389.0
2015-12-12,4806349.0
2015-12-13,5115076.0
2015-12-14,4626016.0
2015-12-15,4092402.0
2015-12-16,4475776.0
2015-12-17,4429705.0
2015-12-18,4118176.0
2015-12-19,4353145.0
2015-12-20,5440111.0
2015-12-21,5775923.0
2015-12-22,6055582.0
2015-12-23,5234865.0
2015-12-24,4769819.0
2015-12-25,4799661.0
2015-12-26,6714086.0
2015-12-27,6530011.0
2015-12-28,6579389.0
2015-12-29,6050120.0
2015-12-30,6430373.0
2015-12-31,6186159.0
2016-01-01,5807569.0
2016-01-02,5956961.0
2016-01-03,6348703.0
2016-01-04,6105405.0
2016-01-05,6398317.0
2016-01-06,6633849.0
2016-01-07,4415028.0
2016-01-08,4906262.0
2016-01-09,5305696.0
2016-01-10,5271483.0
2016-01-11,5363644.0
2016-01-12,6696262.0
2016-01-13,6829684.0
2016-01-14,7283462.0
2016-01-15,9902620.0
2016-01-16,8624526.0
2016-01-17,9251793.0
2016-01-18,8621713.0
2016-01-19,9608180.0
2016-01-20,7422480.0
2016-01-21,7759377.0
2016-01-22,8907460.0
2016-01-23,8630901.0
2016-01-24,7877696.0
2016-01-25,8426987.0
2016-01-26,8485052.0
2016-01-27,8189391.0
2016-01-28,9684902.0
2016-01-29,9686325.0
2016-01-30,9691346.0
2016-01-31,10629784.0
2016-02-01,10374532.0
2016-02-02,10180501.0
2016-02-03,10424919.0
2016-02-04,8084196.0
2016-02-05,8492387.0
2016-02-06,9815766.0
2016-02-07,9666098.0
2016-02-08,10747231.0
2016-02-09,10446285.0
2016-02-10,8805247.0
2016-02-11,9138902.0
2016-02-12,8366536.0
2016-02-13,7448515.0
2016-02-14,6751124.0
2016-02-15,7291270.0
2016-02-16,6675308.0
2016-02-17,6609408.0
2016-02-18,6342486.0
2016-02-19,6370170.0
2016-02-20,5490523.0
2016-02-21,5460274.0
2016-02-22,5606646.0
2016-02-23,7149154.0
2016-02-24,6711348.0
2016-02-25,6792841.0
2016-02-26,6160788.0
2016-02-27,6072835.0
2016-02-28,6395107.0
2016-02-29,5681073.0
2016-03-01,6425337.0
2016-03-02,7840404.0
2016-03-03,8050460.0
2016-03-04,8612785.0
2016-03-05,9236450.0
2016-03-06,8670341.0
2016-03-07,8170474.0
2016-03-08,8309912.0
2016-03-09,8052111.0
2016-03-10,7775886.0
2016-03-11,7506472.0
2016-03-12,8616783.0
2016-03-13,8364385.0
2016-03-14,7932586.0
2016-03-15,7926921.0
2016-03-16,7732725.0
2016-03-17,7685874.0
2016-03-18,9223940.0
2016-03-19,9155440.0
2016-03-20,9055826.0
2016-03-21,8800648.0
2016-03-22,7687437.0
2016-03-23,7619122.0
2016-03-24,8742063.0
2016-03-25,7893193.0
2016-03-26,7663882.0
2016-03-27,6505410.0
2016-03-28,6812840.0
2016-03-29,8402241.0
2016-03-30,9054298.0
2016-03-31,8416684.0
2016-04-01,7509654.0
2016-04-02,7147777.0
2016-04-03,7178468.0
2016-04-04,7432643.0
2016-04-05,6635320.0
2016-04-06,7188732.0
2016-04-07,7412153.0
2016-04-08,8156741.0
2016-04-09,7925252.0
2016-04-10,6625400.0
2016-04-11,6454780.0
2016-04-12,6334160.0
2016-04-13,6657662.0
2016-04-14,6493312.0
2016-04-15,6003231.0
2016-04-16,5690082.0
2016-04-17,6401357.0
2016-04-18,6314001.0
2016-04-19,5215943.0
2016-04-20,4880708.0
2016-04-21,4342514.0
2016-04-22,4578320.0
2016-04-23,4223914.0
2016-04-24,3919074.0
2016-04-25,3889685.0
2016-04-26,3835841.0
2016-04-27,5944052.0
2016-04-28,5155692.0
2016-04-29,4525575.0
2016-04-30,5432007.0
2016-05-01,4978134.0
2016-05-02,6398228.0
2016-05-03,5390950.0
2016-05-04,6131816.0
2016-05-05,6020596.0
2016-05-06,4252137.0
2016-05-07,4558573.0
2016-05-08,4432758.0
2016-05-09,4120178.0
2016-05-10,6038862.0
2016-05-11,5953351.0
2016-05-12,5214211.0
2016-05-13,4883982.0
2016-05-14,5224851.0
2016-05-15,5005817.0
2016-05-16,6328627.0
2016-05-17,6715073.0
2016-05-18,6623848.0
2016-05-19,9294670.0
2016-05-20,8464298.0
2016-05-21,8471285.0
2016-05-22,8755177.0
2016-05-23,8151581.0
2016-05-24,8084660.0
2016-05-25,6911405.0
2016-05-26,6141890.0
2016-05-27,3923490.0
2016-05-28,3020252.0
2016-05-29,3113024.0
2016-05-30,3025724.0
2016-05-31,3227817.0
2016-06-01,3099750.0
2016-06-02,3037103.0
2016-06-03,2714391.0
2016-06-04,2745529.0
2016-06-05,2910632.0
2016-06-06,2483681.0
2016-06-07,2941737.0
2016-06-08,2747704.0
2016-06-09,3359315.0
2016-06-10,2932261.0
2016-06-11,2003689.0
2016-06-12,1084517.0
2016-06-13,951710.0
2016-06-14,1360143.0
2016-06-15,1008993.0
2016-06-16,847148.0
2016-06-17,1047680.0
2016-06-18,1060870.0
2016-06-19,950901.0
2016-06-20,2125129.0
2016-06-21,2771967.0
2016-06-22,4185174.0
2016-06-23,3514056.0
2016-06-24,2607454.0
2016-06-25,2751252.0
2016-06-26,3685074.0
2016-06-27,2833856.0
2016-06-28,3669568.0
2016-06-29,3745554.0
2016-06-30,2446218.0
2016-07-01,2304630.0
2016-07-02,1635113.0
2016-07-03,3176152.0
2016-07-04,2241297.0
2016-07-05,3084446.0
2016-07-06,2426155.0
2016-07-07,4340425.0
2016-07-08,3230639.0
2016-07-09,3895621.0
2016-07-10,4428109.0
2016-07-11,3944766.0
2016-07-12,3214058.0
2016-07-13,4086424.0
2016-07-14,3544957.0
2016-07-15,3033355.0
2016-07-16,3299560.0
2016-07-17,2097127.0
2016-07-18,2591128.0
2016-07-19,2707964.0
2016-07-20,3595069.0
2016-07-21,3554708.0
2016-07-22,5050938.0
2016-07-23,4657907.0
2016-07-24,4258673.0
2016-07-25,4882575.0
2016-07-26,5383663.0
2016-07-27,4753836.0
2016-07-28,4640056.0
2016-07-29,4872073.0
2016-07-30,5236849.0
2016-07-31,7185719.0
2016-08-01,7658631.0
2016-08-02,9351348.0
2016-08-03,8972419.0
2016-08-04,7898833.0
2016-08-05,8267382.0
2016-08-06,7513203.0
2016-08-07,7356871.0
2016-08-08,7701407.0
2016-08-09,8211228.0
2016-08-10,7526362.0
2016-08-11,8303004.0
2016-08-12,8317731.0
2016-08-13,8644219.0
2016-08-14,9846492.0
2016-08-15,9997895.0
2016-08-16,9045331.0
2016-08-17,9364251.0
2016-08-18,9418747.0
2016-08-19,9424486.0
2016-08-20,8317505.0
2016-08-21,8450798.0
2016-08-22,8122858.0
2016-08-23,8466676.0
2016-08-24,9260324.0
2016-08-25,9531902.0
