Date,fees/gas_limit_tx_mean
2016-05-03,108584.664234156
2016-05-04,122539.836063387
2016-05-05,120374.068049707
2016-05-06,151165.827045625
2016-05-07,113577.490185144
2016-05-08,119872.771984125
2016-05-09,119072.749196058
2016-05-10,113214.163430341
2016-05-11,118420.733625738
2016-05-12,134188.999533354
2016-05-13,130073.691698611
2016-05-14,124437.974182971
2016-05-15,126995.775915307
2016-05-16,119303.640230868
2016-05-17,112964.441042943
2016-05-18,122337.594551735
2016-05-19,117659.487860207
2016-05-20,121287.498749364
2016-05-21,154185.262029756
2016-05-22,117589.58850752
2016-05-23,110098.942587773
2016-05-24,105341.48537671
2016-05-25,114097.279568503
2016-05-26,102013.971924062
2016-05-27,118922.52932294
2016-05-28,132494.508895478
2016-05-29,112822.778622794
2016-05-30,111577.87348289
2016-05-31,104268.649326364
2016-06-01,112112.819023709
2016-06-02,101078.49253769
2016-06-03,99169.531505749
2016-06-04,104374.654415842
2016-06-05,95587.875052776
2016-06-06,102560.591087609
2016-06-07,147674.459287835
2016-06-08,126931.651695397
2016-06-09,110359.270838561
2016-06-10,116096.215194918
2016-06-11,109196.988536896
2016-06-12,105434.922289284
2016-06-13,122282.613965573
2016-06-14,129863.49766564
2016-06-15,122507.430926453
2016-06-16,126267.495828724
2016-06-17,234309.097659184
2016-06-18,287025.902731322
2016-06-19,122971.017439012
2016-06-20,127861.468971518
2016-06-21,170139.427699005
2016-06-22,124566.981158079
2016-06-23,117949.250238618
2016-06-24,121087.130241998
2016-06-25,102508.31844946
2016-06-26,90672.462812102
2016-06-27,97854.146711041
2016-06-28,99779.029311425
2016-06-29,108800.806942301
2016-06-30,116255.533102952
2016-07-01,116241.082799052
2016-07-02,87413.395292559
2016-07-03,98860.147370274
2016-07-04,99284.344881101
2016-07-05,129368.194728801
2016-07-06,103944.231688654
2016-07-07,98396.892958722
2016-07-08,112898.917940997
2016-07-09,122738.519945558
2016-07-10,96372.732354286
2016-07-11,111606.517339692
2016-07-12,129319.199407023
2016-07-13,115669.558897594
2016-07-14,133092.58609171
2016-07-15,113153.548528339
2016-07-16,102595.812411329
2016-07-17,107073.738485581
2016-07-18,103368.297285576
2016-07-19,91332.152317581
2016-07-20,159250.81933993
2016-07-21,115897.944966802
2016-07-22,115153.636509967
2016-07-23,108753.072345909
2016-07-24,107621.817332303
2016-07-25,116866.529623013
2016-07-26,106522.289665752
2016-07-27,126615.358103139
2016-07-28,133514.917907528
2016-07-29,139836.82920221
2016-07-30,116748.469615101
2016-07-31,107019.377751338
2016-08-01,108370.708947758
2016-08-02,119697.765767419
2016-08-03,114773.722182921
2016-08-04,122189.327281281
2016-08-05,118076.11369527
2016-08-06,108266.673536288
2016-08-07,109729.552997323
2016-08-08,178357.594221106
2016-08-09,109482.329770279
2016-08-10,119561.865694534
2016-08-11,132474.230823525
2016-08-12,114532.060608108
2016-08-13,111722.662042445
2016-08-14,106548.42004091
2016-08-15,112017.172355917
2016-08-16,109054.161678482
2016-08-17,111353.080170281
2016-08-18,116504.009937446
2016-08-19,117739.22115116
2016-08-20,124152.479476257
2016-08-21,114075.440824577
2016-08-22,117479.824158192
2016-08-23,181181.692938261
2016-08-24,119675.534033874
2016-08-25,123750.582858747
2016-08-26,127083.443965153
2016-08-27,108942.436292711
2016-08-28,105095.860844462
2016-08-29,115703.314348495
2016-08-30,123156.398816492
2016-08-31,117388.049469965
2016-09-01,122018.285190878
2016-09-02,313979.279338783
2016-09-03,110650.897526344
2016-09-04,219859.778881316
2016-09-05,130837.859610472
2016-09-06,125207.333428374
2016-09-07,126670.658713373
2016-09-08,124491.889619439
2016-09-09,146520.168403873
2016-09-10,123545.15335277
2016-09-11,124248.924674126
2016-09-12,144832.257030783
2016-09-13,128638.255476509
2016-09-14,124124.151989454
2016-09-15,120572.006727224
2016-09-16,134574.061722172
2016-09-17,138735.122989634
2016-09-18,132180.25999525
2016-09-19,134023.950351808
2016-09-20,113516.576174006
2016-09-21,162580.110395295
2016-09-22,155185.018838901
2016-09-23,104331.429682842
2016-09-24,114386.883826984
2016-09-25,112280.799008085
2016-09-26,132096.16217769
2016-09-27,130805.583954546
2016-09-28,141179.595088441
2016-09-29,124790.369259699
2016-09-30,118537.891422034
2016-10-01,148350.994404251
2016-10-02,139753.39150768
2016-10-03,141863.726611009
2016-10-04,198557.332656807
2016-10-05,215585.716627915
2016-10-06,185833.835985445
2016-10-07,193483.8104466
2016-10-08,162585.446351817
2016-10-09,148791.336049158
2016-10-10,146218.148976413
2016-10-11,107969.268920664
2016-10-12,99688.411839211
2016-10-13,73064.213621139
2016-10-14,78317.506356235
2016-10-15,55615.867357852
2016-10-16,53738.314889969
2016-10-17,56904.831996014
2016-10-18,90093.375929708
2016-10-19,161443.58194145
2016-10-20,107400.415074359
2016-10-21,82072.943977155
2016-10-22,89361.806655724
2016-10-23,83168.346906459
2016-10-24,101909.220583478
2016-10-25,100936.991598404
2016-10-26,89804.788476018
2016-10-27,92681.262687981
2016-10-28,91976.687394634
2016-10-29,84966.308190248
2016-10-30,94366.773957145
2016-10-31,94912.605915925
2016-11-01,97826.867802142
2016-11-02,90015.753349112
2016-11-03,107385.70280546
2016-11-04,106267.979583692
2016-11-05,101548.381507031
2016-11-06,102672.949957838
2016-11-07,105615.573519945
2016-11-08,99685.728595829
2016-11-09,111301.422588049
2016-11-10,108365.049024002
2016-11-11,100592.276625274
2016-11-12,97051.868157135
2016-11-13,101099.506605912
2016-11-14,167972.636315981
2016-11-15,115834.135693801
2016-11-16,120078.361865464
2016-11-17,109941.854509303
2016-11-18,106866.803265959
2016-11-19,104653.764183359
2016-11-20,102741.3364273
2016-11-21,125506.362442962
2016-11-22,92324.515610712
2016-11-23,95635.843970197
2016-11-24,147690.465071485
2016-11-25,121138.287972449
2016-11-26,145739.171747868
2016-11-27,194151.781119935
2016-11-28,177500.115297181
2016-11-29,167110.485776852
2016-11-30,127278.900377763
2016-12-01,125587.754855742
2016-12-02,120720.603741415
2016-12-03,121932.072007157
2016-12-04,129592.351739273
2016-12-05,152577.173791844
2016-12-06,154461.269253112
2016-12-07,140010.471106641
2016-12-08,143612.122136055
2016-12-09,159190.681232507
2016-12-10,122208.267651119
2016-12-11,138083.263149831
2016-12-12,130773.317080096
2016-12-13,130821.384716998
2016-12-14,135829.410284603
2016-12-15,136425.865645742
2016-12-16,133914.821604896
2016-12-17,143468.333882663
2016-12-18,136658.652865721
2016-12-19,128048.379438146
2016-12-20,157612.934178703
2016-12-21,132667.131238556
2016-12-22,108880.021296649
2016-12-23,110046.733774864
2016-12-24,116265.695817994
2016-12-25,116090.288106882
2016-12-26,125890.13169391
2016-12-27,122962.46162379
2016-12-28,139909.540450837
2016-12-29,146048.814463112
2016-12-30,159441.16907161
2016-12-31,146142.801043183
2017-01-01,144057.501316809
2017-01-02,146356.89632301
2017-01-03,151317.381056165
2017-01-04,150138.284727567
2017-01-05,140176.362872006
2017-01-06,144058.713838919
2017-01-07,137520.916578791
2017-01-08,162950.92529314
2017-01-09,152514.684268641
2017-01-10,144563.90904751
2017-01-11,140300.912584861
2017-01-12,125880.74800846
2017-01-13,125602.205968564
2017-01-14,120984.036842356
2017-01-15,123021.037798218
2017-01-16,134124.355349862
2017-01-17,136908.526022584
2017-01-18,130174.343823621
2017-01-19,123956.882712937
2017-01-20,140637.735750956
2017-01-21,127901.32795252
2017-01-22,172507.863214707
2017-01-23,155593.323248546
2017-01-24,176178.571587258
2017-01-25,150857.150704773
2017-01-26,160863.442547379
2017-01-27,135444.446572408
2017-01-28,155986.003208745
2017-01-29,155576.88089581
2017-01-30,162424.794904009
2017-01-31,149174.970720979
2017-02-01,182866.131137604
2017-02-02,151222.589764122
2017-02-03,145764.989059797
2017-02-04,146206.52966307
2017-02-05,138844.469683297
2017-02-06,167341.784784171
2017-02-07,187570.429954113
2017-02-08,177572.380884339
2017-02-09,143794.21143442
2017-02-10,170671.219466891
2017-02-11,204444.012972509
2017-02-12,192585.812992343
2017-02-13,205828.102750491
2017-02-14,183530.996569351
2017-02-15,186957.649295011
2017-02-16,173131.017936949
2017-02-17,188216.919888273
2017-02-18,182047.66917689
2017-02-19,199258.167375122
2017-02-20,200489.170162705
2017-02-21,161424.914330698
2017-02-22,224002.428630985
2017-02-23,201136.866872545
2017-02-24,185430.498141676
2017-02-25,298314.092421824
2017-02-26,189740.66650553
2017-02-27,204712.200752251
