Date,addresses/sending_count
2018-11-23,99596.0
2018-11-24,85605.0
2018-11-25,97495.0
2018-11-26,100590.0
2018-11-27,102940.0
2018-11-28,100330.0
2018-11-29,95490.0
2018-11-30,103109.0
2018-12-01,83467.0
2018-12-02,87595.0
2018-12-03,98170.0
2018-12-04,93948.0
2018-12-05,102893.0
2018-12-06,98823.0
2018-12-07,117148.0
2018-12-08,127920.0
2018-12-09,101923.0
2018-12-10,98928.0
2018-12-11,90552.0
2018-12-12,93623.0
2018-12-13,93242.0
2018-12-14,102789.0
2018-12-15,115628.0
2018-12-16,117640.0
2018-12-17,97785.0
2018-12-18,94784.0
2018-12-19,114619.0
2018-12-20,110230.0
2018-12-21,101592.0
2018-12-22,79331.0
2018-12-23,100235.0
2018-12-24,104265.0
2018-12-25,100789.0
2018-12-26,105041.0
2018-12-27,105697.0
2018-12-28,95916.0
2018-12-29,111648.0
2018-12-30,88398.0
2018-12-31,91797.0
2019-01-01,78978.0
2019-01-02,97980.0
2019-01-03,95245.0
2019-01-04,98020.0
2019-01-05,92098.0
2019-01-06,90787.0
2019-01-07,107447.0
2019-01-08,113857.0
2019-01-09,107211.0
2019-01-10,109426.0
2019-01-11,109032.0
2019-01-12,80948.0
2019-01-13,79074.0
2019-01-14,139521.0
2019-01-15,122486.0
2019-01-16,86982.0
2019-01-17,83174.0
2019-01-18,85089.0
2019-01-19,81801.0
2019-01-20,74073.0
2019-01-21,84627.0
2019-01-22,81477.0
2019-01-23,85947.0
2019-01-24,84470.0
2019-01-25,82061.0
2019-01-26,74691.0
2019-01-27,78186.0
2019-01-28,111422.0
2019-01-29,98168.0
2019-01-30,86356.0
2019-01-31,87642.0
2019-02-01,87680.0
2019-02-02,72746.0
2019-02-03,67456.0
2019-02-04,64224.0
2019-02-05,65291.0
2019-02-06,67012.0
2019-02-07,72626.0
2019-02-08,89194.0
2019-02-09,70152.0
2019-02-10,69083.0
2019-02-11,78456.0
2019-02-12,75046.0
2019-02-13,72868.0
2019-02-14,75353.0
2019-02-15,76663.0
2019-02-16,72220.0
2019-02-17,71750.0
2019-02-18,105693.0
2019-02-19,97785.0
2019-02-20,91884.0
2019-02-21,86819.0
2019-02-22,83812.0
2019-02-23,87981.0
2019-02-24,90798.0
2019-02-25,88331.0
2019-02-26,88074.0
2019-02-27,95668.0
2019-02-28,88124.0
2019-03-01,97083.0
2019-03-02,91544.0
2019-03-03,83167.0
2019-03-04,88122.0
2019-03-05,95812.0
2019-03-06,99192.0
2019-03-07,101003.0
2019-03-08,92670.0
2019-03-09,97010.0
2019-03-10,80360.0
2019-03-11,88399.0
2019-03-12,103575.0
2019-03-13,97022.0
2019-03-14,94025.0
2019-03-15,99920.0
2019-03-16,84142.0
2019-03-17,78911.0
2019-03-18,104786.0
2019-03-19,101220.0
2019-03-20,103676.0
2019-03-21,99839.0
2019-03-22,101693.0
2019-03-23,96824.0
2019-03-24,87804.0
2019-03-25,127242.0
2019-03-26,121068.0
2019-03-27,104186.0
2019-03-28,99931.0
2019-03-29,106173.0
2019-03-30,100638.0
2019-03-31,97813.0
2019-04-01,118431.0
2019-04-02,161677.0
2019-04-03,147659.0
2019-04-04,116776.0
2019-04-05,126478.0
2019-04-06,108796.0
2019-04-07,112600.0
2019-04-08,132584.0
2019-04-09,138974.0
2019-04-10,120843.0
2019-04-11,144137.0
2019-04-12,180913.0
2019-04-13,138122.0
2019-04-14,95863.0
2019-04-15,119667.0
2019-04-16,108524.0
2019-04-17,109967.0
2019-04-18,123565.0
2019-04-19,118802.0
2019-04-20,163641.0
2019-04-21,111521.0
2019-04-22,110550.0
2019-04-23,140955.0
2019-04-24,135880.0
2019-04-25,115988.0
2019-04-26,114664.0
2019-04-27,98529.0
2019-04-28,97177.0
2019-04-29,109199.0
2019-04-30,118107.0
2019-05-01,109626.0
2019-05-02,99420.0
2019-05-03,107892.0
2019-05-04,104111.0
2019-05-05,99323.0
2019-05-06,114111.0
2019-05-07,115417.0
2019-05-08,113901.0
2019-05-09,123976.0
2019-05-10,117707.0
2019-05-11,122459.0
2019-05-12,118369.0
2019-05-13,136866.0
2019-05-14,151990.0
2019-05-15,160780.0
2019-05-16,175439.0
2019-05-17,144727.0
2019-05-18,124351.0
2019-05-19,130040.0
2019-05-20,144788.0
2019-05-21,150728.0
2019-05-22,140585.0
2019-05-23,137391.0
2019-05-24,151751.0
2019-05-25,122126.0
2019-05-26,121712.0
2019-05-27,143260.0
2019-05-28,130227.0
2019-05-29,128405.0
2019-05-30,143698.0
2019-05-31,137186.0
2019-06-01,166481.0
2019-06-02,129572.0
2019-06-03,124318.0
2019-06-04,150656.0
2019-06-05,128689.0
2019-06-06,116860.0
2019-06-07,123573.0
2019-06-08,106991.0
2019-06-09,147257.0
2019-06-10,138633.0
2019-06-11,182765.0
2019-06-12,287113.0
2019-06-13,138941.0
2019-06-14,149104.0
2019-06-15,139657.0
2019-06-16,253118.0
2019-06-17,136134.0
2019-06-18,120717.0
2019-06-19,128535.0
2019-06-20,118027.0
2019-06-21,150834.0
2019-06-22,145883.0
2019-06-23,123202.0
2019-06-24,139846.0
2019-06-25,137000.0
2019-06-26,178925.0
2019-06-27,152992.0
2019-06-28,133462.0
2019-06-29,113671.0
2019-06-30,105982.0
2019-07-01,121413.0
2019-07-02,164619.0
2019-07-03,142802.0
2019-07-04,125049.0
2019-07-05,115962.0
2019-07-06,101283.0
2019-07-07,94915.0
2019-07-08,121790.0
2019-07-09,137213.0
2019-07-10,126215.0
2019-07-11,118658.0
2019-07-12,112850.0
2019-07-13,97585.0
2019-07-14,100158.0
2019-07-15,134026.0
2019-07-16,101428.0
2019-07-17,122465.0
2019-07-18,107761.0
2019-07-19,112729.0
2019-07-20,90789.0
2019-07-21,87349.0
2019-07-22,99396.0
2019-07-23,93614.0
2019-07-24,89306.0
2019-07-25,89505.0
2019-07-26,102860.0
2019-07-27,100483.0
2019-07-28,103418.0
2019-07-29,108631.0
2019-07-30,132015.0
2019-07-31,101886.0
2019-08-01,96802.0
2019-08-02,102610.0
2019-08-03,86487.0
2019-08-04,83065.0
2019-08-05,134111.0
2019-08-06,148340.0
2019-08-07,118609.0
2019-08-08,108712.0
2019-08-09,123611.0
2019-08-10,97212.0
2019-08-11,95579.0
2019-08-12,133290.0
2019-08-13,100637.0
2019-08-14,107270.0
2019-08-15,103353.0
2019-08-16,127351.0
2019-08-17,98157.0
2019-08-18,95286.0
2019-08-19,104552.0
2019-08-20,106412.0
2019-08-21,108028.0
2019-08-22,101593.0
2019-08-23,92121.0
2019-08-24,84346.0
2019-08-25,84176.0
2019-08-26,92001.0
2019-08-27,99078.0
2019-08-28,94648.0
2019-08-29,101572.0
2019-08-30,98499.0
2019-08-31,88034.0
2019-09-01,82437.0
2019-09-02,97249.0
2019-09-03,94539.0
2019-09-04,94371.0
2019-09-05,103272.0
2019-09-06,95905.0
2019-09-07,84647.0
2019-09-08,84576.0
2019-09-09,98011.0
2019-09-10,89992.0
2019-09-11,96149.0
2019-09-12,97152.0
2019-09-13,83819.0
2019-09-14,84523.0
2019-09-15,88532.0
2019-09-16,101096.0
2019-09-17,99971.0
2019-09-18,104865.0
2019-09-19,103856.0
2019-09-20,105492.0
2019-09-21,82960.0
2019-09-22,80766.0
2019-09-23,84086.0
2019-09-24,91439.0
2019-09-25,85443.0
2019-09-26,89003.0
2019-09-27,78727.0
2019-09-28,71304.0
2019-09-29,73312.0
2019-09-30,87184.0
2019-10-01,83695.0
2019-10-02,92396.0
2019-10-03,78146.0
2019-10-04,73354.0
2019-10-05,74292.0
2019-10-06,67724.0
2019-10-07,77559.0
2019-10-08,81358.0
2019-10-09,102935.0
2019-10-10,101216.0
2019-10-11,103252.0
2019-10-12,85820.0
2019-10-13,72637.0
2019-10-14,83075.0
2019-10-15,83985.0
2019-10-16,81017.0
2019-10-17,76094.0
2019-10-18,83342.0
2019-10-19,72011.0
2019-10-20,75657.0
2019-10-21,81635.0
2019-10-22,81062.0
2019-10-23,85226.0
2019-10-24,83014.0
2019-10-25,96902.0
2019-10-26,93414.0
2019-10-27,80618.0
2019-10-28,91184.0
2019-10-29,89817.0
2019-10-30,85735.0
2019-10-31,83115.0
2019-11-01,90165.0
2019-11-02,74460.0
2019-11-03,72170.0
2019-11-04,83835.0
2019-11-05,95838.0
2019-11-06,80504.0
2019-11-07,81032.0
2019-11-08,85337.0
2019-11-09,70690.0
2019-11-10,76714.0
2019-11-11,84446.0
2019-11-12,90354.0
2019-11-13,84060.0
2019-11-14,82728.0
2019-11-15,81670.0
2019-11-16,73245.0
2019-11-17,80203.0
2019-11-18,85446.0
2019-11-19,77402.0
2019-11-20,84408.0
2019-11-21,80751.0
2019-11-22,116470.0
2019-11-23,73829.0
2019-11-24,64210.0
2019-11-25,81908.0
2019-11-26,78800.0
2019-11-27,74444.0
2019-11-28,74341.0
2019-11-29,96356.0
2019-11-30,71655.0
2019-12-01,65449.0
2019-12-02,81884.0
2019-12-03,76663.0
2019-12-04,80210.0
2019-12-05,78345.0
2019-12-06,71273.0
2019-12-07,62206.0
2019-12-08,58763.0
2019-12-09,80722.0
2019-12-10,69416.0
2019-12-11,78779.0
2019-12-12,66464.0
2019-12-13,70992.0
2019-12-14,59106.0
2019-12-15,62710.0
2019-12-16,70065.0
2019-12-17,70454.0
2019-12-18,73630.0
2019-12-19,71469.0
2019-12-20,65388.0
2019-12-21,69421.0
2019-12-22,61353.0
2019-12-23,73192.0
2019-12-24,65945.0
2019-12-25,63946.0
2019-12-26,62363.0
2019-12-27,69437.0
2019-12-28,66950.0
2019-12-29,61642.0
2019-12-30,82259.0
2019-12-31,62382.0
2020-01-01,52535.0
2020-01-02,60559.0
2020-01-03,74946.0
2020-01-04,76982.0
2020-01-05,66994.0
2020-01-06,79066.0
2020-01-07,83918.0
2020-01-08,89255.0
2020-01-09,85564.0
2020-01-10,77540.0
2020-01-11,72570.0
2020-01-12,68163.0
2020-01-13,73483.0
2020-01-14,101903.0
2020-01-15,92256.0
2020-01-16,97066.0
2020-01-17,87826.0
2020-01-18,92553.0
2020-01-19,88809.0
2020-01-20,85479.0
2020-01-21,83456.0
2020-01-22,75074.0
2020-01-23,107050.0
2020-01-24,76084.0
2020-01-25,65535.0
2020-01-26,63962.0
2020-01-27,75960.0
2020-01-28,82908.0
2020-01-29,82785.0
2020-01-30,80128.0
2020-01-31,78317.0
2020-02-01,74900.0
2020-02-02,74058.0
2020-02-03,108373.0
2020-02-04,80658.0
2020-02-05,102705.0
2020-02-06,96604.0
2020-02-07,95630.0
2020-02-08,100116.0
2020-02-09,107765.0
2020-02-10,94545.0
2020-02-11,107536.0
2020-02-12,127531.0
2020-02-13,121636.0
2020-02-14,115216.0
2020-02-15,117129.0
2020-02-16,108091.0
2020-02-17,117835.0
2020-02-18,121237.0
2020-02-19,105034.0
2020-02-20,102339.0
2020-02-21,108681.0
2020-02-22,124141.0
2020-02-23,135527.0
2020-02-24,117926.0
2020-02-25,93716.0
2020-02-26,96715.0
2020-02-27,107693.0
2020-02-28,100628.0
2020-02-29,96441.0
2020-03-01,78028.0
2020-03-02,109856.0
2020-03-03,88259.0
2020-03-04,97237.0
2020-03-05,107693.0
2020-03-06,96400.0
2020-03-07,90572.0
2020-03-08,85604.0
2020-03-09,104982.0
2020-03-10,95228.0
2020-03-11,94344.0
2020-03-12,103120.0
2020-03-13,111842.0
2020-03-14,96942.0
2020-03-15,93442.0
2020-03-16,110632.0
2020-03-17,101895.0
2020-03-18,96725.0
2020-03-19,109206.0
2020-03-20,105256.0
2020-03-21,90200.0
2020-03-22,88297.0
2020-03-23,99682.0
2020-03-24,103300.0
2020-03-25,99629.0
2020-03-26,120515.0
2020-03-27,119609.0
2020-03-28,99771.0
2020-03-29,92793.0
2020-03-30,103476.0
2020-03-31,91399.0
2020-04-01,95983.0
2020-04-02,96681.0
2020-04-03,98726.0
2020-04-04,91980.0
2020-04-05,86129.0
2020-04-06,108795.0
2020-04-07,112834.0
2020-04-08,181816.0
2020-04-09,113109.0
2020-04-10,110508.0
2020-04-11,103465.0
2020-04-12,111746.0
2020-04-13,134309.0
2020-04-14,163467.0
2020-04-15,141088.0
2020-04-16,120847.0
2020-04-17,139879.0
2020-04-18,144662.0
2020-04-19,137769.0
2020-04-20,138185.0
2020-04-21,126180.0
2020-04-22,114550.0
2020-04-23,135625.0
2020-04-24,137048.0
2020-04-25,129247.0
2020-04-26,122480.0
2020-04-27,124118.0
2020-04-28,129181.0
2020-04-29,147085.0
2020-04-30,152275.0
2020-05-01,144334.0
2020-05-02,147089.0
2020-05-03,159532.0
2020-05-04,124048.0
2020-05-05,132198.0
2020-05-06,143734.0
2020-05-07,135243.0
2020-05-08,143835.0
2020-05-09,154406.0
2020-05-10,139324.0
2020-05-11,130890.0
2020-05-12,128864.0
2020-05-13,126700.0
2020-05-14,127151.0
2020-05-15,137008.0
2020-05-16,130475.0
2020-05-17,127164.0
2020-05-18,130047.0
2020-05-19,135642.0
2020-05-20,132588.0
2020-05-21,142508.0
2020-05-22,135385.0
2020-05-23,143281.0
2020-05-24,132779.0
2020-05-25,124858.0
2020-05-26,132470.0
2020-05-27,134908.0
2020-05-28,141421.0
2020-05-29,166798.0
2020-05-30,146862.0
2020-05-31,138822.0
2020-06-01,144122.0
2020-06-02,168932.0
2020-06-03,157798.0
2020-06-04,161394.0
2020-06-05,156193.0
2020-06-06,145898.0
2020-06-07,127178.0
2020-06-08,143373.0
2020-06-09,145047.0
2020-06-10,141346.0
2020-06-11,146660.0
2020-06-12,143930.0
2020-06-13,145595.0
2020-06-14,133270.0
2020-06-15,138963.0
2020-06-16,137799.0
2020-06-17,135578.0
2020-06-18,156129.0
2020-06-19,140175.0
2020-06-20,141755.0
2020-06-21,137754.0
2020-06-22,151464.0
2020-06-23,154767.0
2020-06-24,151986.0
2020-06-25,152132.0
2020-06-26,149012.0
2020-06-27,147894.0
2020-06-28,172874.0
2020-06-29,231915.0
2020-06-30,183385.0
2020-07-01,193611.0
2020-07-02,187673.0
2020-07-03,172250.0
2020-07-04,175414.0
2020-07-05,168162.0
2020-07-06,175765.0
2020-07-07,187496.0
2020-07-08,176493.0
2020-07-09,179898.0
2020-07-10,180361.0
2020-07-11,185573.0
2020-07-12,174064.0
2020-07-13,185141.0
2020-07-14,182066.0
2020-07-15,214218.0
2020-07-16,184720.0
2020-07-17,181428.0
2020-07-18,172755.0
2020-07-19,194070.0
2020-07-20,205084.0
2020-07-21,170293.0
2020-07-22,186052.0
2020-07-23,195481.0
2020-07-24,184941.0
2020-07-25,190412.0
2020-07-26,199623.0
2020-07-27,218979.0
2020-07-28,236495.0
2020-07-29,192517.0
2020-07-30,196955.0
2020-07-31,192701.0
2020-08-01,215358.0
2020-08-02,202057.0
2020-08-03,209167.0
2020-08-04,223057.0
2020-08-05,215699.0
2020-08-06,222103.0
2020-08-07,200363.0
2020-08-08,193744.0
2020-08-09,180974.0
2020-08-10,180156.0
2020-08-11,180120.0
2020-08-12,148137.0
2020-08-13,164589.0
2020-08-14,182646.0
2020-08-15,185587.0
2020-08-16,179629.0
2020-08-17,179927.0
2020-08-18,176572.0
2020-08-19,186589.0
2020-08-20,187453.0
2020-08-21,180854.0
2020-08-22,165243.0
2020-08-23,157777.0
2020-08-24,161072.0
2020-08-25,165196.0
2020-08-26,169616.0
2020-08-27,169304.0
2020-08-28,163964.0
2020-08-29,152246.0
2020-08-30,142505.0
2020-08-31,167009.0
2020-09-01,167818.0
2020-09-02,152081.0
2020-09-03,153107.0
2020-09-04,183743.0
2020-09-05,133543.0
2020-09-06,154052.0
2020-09-07,152825.0
2020-09-08,152939.0
2020-09-09,135451.0
2020-09-10,129899.0
2020-09-11,125820.0
2020-09-12,126617.0
2020-09-13,118745.0
2020-09-14,135567.0
2020-09-15,146684.0
2020-09-16,127525.0
2020-09-17,182589.0
2020-09-18,191322.0
2020-09-19,171154.0
2020-09-20,200376.0
2020-09-21,184043.0
2020-09-22,166328.0
2020-09-23,181302.0
2020-09-24,183795.0
2020-09-25,163664.0
2020-09-26,175635.0
2020-09-27,180702.0
2020-09-28,166153.0
2020-09-29,157474.0
2020-09-30,148030.0
2020-10-01,172132.0
2020-10-02,169266.0
2020-10-03,154376.0
2020-10-04,178349.0
2020-10-05,148315.0
2020-10-06,158578.0
2020-10-07,161421.0
2020-10-08,158945.0
2020-10-09,170005.0
2020-10-10,160993.0
2020-10-11,146226.0
2020-10-12,152804.0
2020-10-13,179992.0
2020-10-14,176776.0
2020-10-15,276853.0
2020-10-16,247132.0
2020-10-17,192434.0
2020-10-18,133276.0
2020-10-19,159182.0
2020-10-20,147613.0
2020-10-21,176913.0
2020-10-22,188255.0
2020-10-23,170736.0
2020-10-24,172898.0
2020-10-25,147295.0
2020-10-26,162994.0
2020-10-27,161581.0
2020-10-28,176615.0
2020-10-29,158009.0
2020-10-30,163756.0
2020-10-31,180541.0
2020-11-01,175238.0
2020-11-02,180350.0
2020-11-03,177858.0
2020-11-04,239552.0
2020-11-05,194887.0
2020-11-06,211711.0
2020-11-07,199183.0
2020-11-08,179032.0
2020-11-09,182393.0
2020-11-10,174106.0
2020-11-11,178679.0
2020-11-12,170588.0
2020-11-13,193023.0
2020-11-14,194502.0
2020-11-15,165288.0
2020-11-16,180002.0
2020-11-17,179886.0
2020-11-18,178756.0
2020-11-19,178292.0
2020-11-20,201013.0
2020-11-21,222634.0
2020-11-22,220695.0
2020-11-23,212498.0
2020-11-24,207936.0
2020-11-25,220982.0
2020-11-26,183258.0
2020-11-27,211221.0
2020-11-28,195047.0
2020-11-29,236882.0
2020-11-30,197654.0
2020-12-01,185128.0
2020-12-02,175671.0
2020-12-03,187639.0
2020-12-04,169500.0
2020-12-05,181468.0
2020-12-06,176319.0
2020-12-07,172542.0
2020-12-08,180106.0
2020-12-09,181203.0
2020-12-10,164975.0
2020-12-11,182722.0
2020-12-12,191636.0
2020-12-13,209558.0
2020-12-14,213084.0
2020-12-15,186793.0
2020-12-16,208902.0
2020-12-17,274767.0
2020-12-18,199814.0
2020-12-19,252376.0
2020-12-20,180363.0
2020-12-21,179249.0
2020-12-22,180600.0
2020-12-23,192965.0
2020-12-24,170955.0
2020-12-25,174845.0
2020-12-26,182719.0
2020-12-27,202165.0
2020-12-28,213557.0
2020-12-29,202496.0
2020-12-30,199369.0
2020-12-31,189028.0
2021-01-01,214623.0
2021-01-02,184791.0
2021-01-03,232780.0
2021-01-04,240569.0
2021-01-05,234848.0
2021-01-06,244670.0
2021-01-07,275451.0
2021-01-08,252265.0
2021-01-09,270265.0
2021-01-10,254555.0
2021-01-11,252668.0
2021-01-12,206833.0
2021-01-13,200590.0
2021-01-14,217985.0
2021-01-15,240117.0
2021-01-16,242349.0
2021-01-17,223570.0
2021-01-18,223197.0
2021-01-19,254559.0
2021-01-20,239836.0
2021-01-21,210661.0
2021-01-22,210469.0
2021-01-23,222831.0
2021-01-24,218680.0
2021-01-25,222060.0
2021-01-26,231031.0
2021-01-27,189319.0
2021-01-28,204213.0
2021-01-29,241768.0
2021-01-30,247339.0
2021-01-31,233578.0
2021-02-01,240144.0
2021-02-02,246774.0
2021-02-03,262903.0
2021-02-04,252229.0
2021-02-05,253130.0
2021-02-06,242974.0
2021-02-07,247871.0
2021-02-08,256046.0
2021-02-09,254884.0
2021-02-10,248985.0
2021-02-11,265812.0
2021-02-12,255400.0
2021-02-13,249027.0
2021-02-14,232958.0
2021-02-15,214263.0
2021-02-16,244943.0
2021-02-17,258737.0
2021-02-18,247963.0
2021-02-19,262680.0
