Date,transactions/transfers_count
2018-10-11,286426.0
2018-10-12,266410.0
2018-10-13,250217.0
2018-10-14,236854.0
2018-10-15,287342.0
2018-10-16,290104.0
2018-10-17,289519.0
2018-10-18,279920.0
2018-10-19,273098.0
2018-10-20,266252.0
2018-10-21,244770.0
2018-10-22,280798.0
2018-10-23,280201.0
2018-10-24,289029.0
2018-10-25,281454.0
2018-10-26,290487.0
2018-10-27,247111.0
2018-10-28,259459.0
2018-10-29,312420.0
2018-10-30,300133.0
2018-10-31,296275.0
2018-11-01,289153.0
2018-11-02,267176.0
2018-11-03,250390.0
2018-11-04,247374.0
2018-11-05,298056.0
2018-11-06,291285.0
2018-11-07,280439.0
2018-11-08,274669.0
2018-11-09,284401.0
2018-11-10,246033.0
2018-11-11,260112.0
2018-11-12,286240.0
2018-11-13,276765.0
2018-11-14,302530.0
2018-11-15,298335.0
2018-11-16,272927.0
2018-11-17,246471.0
2018-11-18,233198.0
2018-11-19,333864.0
2018-11-20,320374.0
2018-11-21,281086.0
2018-11-22,268259.0
2018-11-23,272608.0
2018-11-24,241720.0
2018-11-25,272811.0
2018-11-26,277885.0
2018-11-27,274098.0
2018-11-28,299280.0
2018-11-29,271603.0
2018-11-30,306125.0
2018-12-01,256743.0
2018-12-02,244763.0
2018-12-03,274801.0
2018-12-04,267497.0
2018-12-05,284661.0
2018-12-06,280761.0
2018-12-07,300584.0
2018-12-08,288248.0
2018-12-09,258936.0
2018-12-10,286668.0
2018-12-11,251649.0
2018-12-12,249948.0
2018-12-13,260173.0
2018-12-14,267971.0
2018-12-15,268994.0
2018-12-16,263771.0
2018-12-17,273937.0
2018-12-18,264933.0
2018-12-19,289701.0
2018-12-20,290066.0
2018-12-21,282687.0
2018-12-22,236408.0
2018-12-23,271692.0
2018-12-24,303240.0
2018-12-25,265602.0
2018-12-26,265342.0
2018-12-27,261683.0
2018-12-28,273332.0
2018-12-29,269680.0
2018-12-30,241223.0
2018-12-31,240818.0
2019-01-01,220380.0
2019-01-02,259881.0
2019-01-03,255702.0
2019-01-04,256391.0
2019-01-05,242857.0
2019-01-06,241525.0
2019-01-07,278380.0
2019-01-08,282174.0
2019-01-09,277166.0
2019-01-10,281039.0
2019-01-11,270978.0
2019-01-12,223491.0
2019-01-13,231980.0
2019-01-14,307254.0
2019-01-15,284634.0
2019-01-16,241757.0
2019-01-17,236706.0
2019-01-18,242948.0
2019-01-19,235204.0
2019-01-20,212964.0
2019-01-21,243918.0
2019-01-22,230058.0
2019-01-23,245102.0
2019-01-24,238182.0
2019-01-25,243357.0
2019-01-26,218792.0
2019-01-27,241969.0
2019-01-28,292879.0
2019-01-29,260028.0
2019-01-30,257948.0
2019-01-31,243439.0
2019-02-01,236653.0
2019-02-02,212257.0
2019-02-03,190112.0
2019-02-04,183348.0
2019-02-05,188871.0
2019-02-06,196448.0
2019-02-07,196389.0
2019-02-08,222217.0
2019-02-09,197970.0
2019-02-10,184589.0
2019-02-11,203488.0
2019-02-12,207978.0
2019-02-13,211489.0
2019-02-14,208973.0
2019-02-15,210946.0
2019-02-16,204380.0
2019-02-17,198141.0
2019-02-18,256314.0
2019-02-19,251044.0
2019-02-20,244710.0
2019-02-21,224774.0
2019-02-22,225150.0
2019-02-23,221958.0
2019-02-24,236615.0
2019-02-25,247653.0
2019-02-26,241264.0
2019-02-27,243328.0
2019-02-28,266940.0
2019-03-01,238821.0
2019-03-02,227098.0
2019-03-03,213107.0
2019-03-04,248633.0
2019-03-05,250091.0
2019-03-06,254801.0
2019-03-07,258147.0
2019-03-08,254826.0
2019-03-09,250765.0
2019-03-10,220801.0
2019-03-11,241549.0
2019-03-12,265786.0
2019-03-13,261076.0
2019-03-14,260739.0
2019-03-15,257960.0
2019-03-16,239485.0
2019-03-17,229452.0
2019-03-18,270309.0
2019-03-19,277942.0
2019-03-20,294817.0
2019-03-21,278554.0
2019-03-22,296222.0
2019-03-23,274440.0
2019-03-24,266603.0
2019-03-25,321484.0
2019-03-26,313712.0
2019-03-27,289060.0
2019-03-28,292362.0
2019-03-29,292013.0
2019-03-30,284202.0
2019-03-31,262833.0
2019-04-01,331980.0
2019-04-02,377832.0
2019-04-03,361379.0
2019-04-04,302167.0
2019-04-05,300797.0
2019-04-06,276012.0
2019-04-07,291644.0
2019-04-08,340329.0
2019-04-09,334481.0
2019-04-10,319366.0
2019-04-11,346146.0
2019-04-12,362174.0
2019-04-13,311200.0
2019-04-14,263174.0
2019-04-15,311748.0
2019-04-16,304334.0
2019-04-17,304072.0
2019-04-18,308197.0
2019-04-19,314388.0
2019-04-20,338206.0
2019-04-21,303141.0
2019-04-22,337498.0
2019-04-23,348060.0
2019-04-24,332157.0
2019-04-25,308244.0
2019-04-26,307684.0
2019-04-27,259244.0
2019-04-28,268262.0
2019-04-29,296698.0
2019-04-30,313511.0
2019-05-01,308559.0
2019-05-02,280369.0
2019-05-03,296761.0
2019-05-04,291887.0
2019-05-05,279720.0
2019-05-06,315172.0
2019-05-07,314744.0
2019-05-08,310576.0
2019-05-09,319615.0
2019-05-10,322444.0
2019-05-11,324754.0
2019-05-12,314407.0
2019-05-13,359075.0
2019-05-14,388398.0
2019-05-15,415205.0
2019-05-16,454101.0
2019-05-17,385937.0
2019-05-18,330651.0
2019-05-19,320488.0
2019-05-20,360483.0
2019-05-21,386345.0
2019-05-22,355515.0
2019-05-23,356441.0
2019-05-24,376492.0
2019-05-25,330429.0
2019-05-26,325207.0
2019-05-27,378293.0
2019-05-28,368717.0
2019-05-29,371742.0
2019-05-30,378783.0
2019-05-31,383668.0
2019-06-01,428695.0
2019-06-02,411625.0
2019-06-03,390443.0
2019-06-04,372871.0
2019-06-05,335159.0
2019-06-06,325658.0
2019-06-07,313782.0
2019-06-08,272945.0
2019-06-09,323601.0
2019-06-10,325730.0
2019-06-11,366007.0
2019-06-12,474425.0
2019-06-13,345731.0
2019-06-14,352587.0
2019-06-15,372464.0
2019-06-16,489224.0
2019-06-17,350203.0
2019-06-18,358735.0
2019-06-19,341229.0
2019-06-20,317373.0
2019-06-21,355656.0
2019-06-22,351124.0
2019-06-23,310168.0
2019-06-24,356796.0
2019-06-25,341431.0
2019-06-26,408583.0
2019-06-27,379665.0
2019-06-28,345380.0
2019-06-29,322532.0
2019-06-30,295078.0
2019-07-01,316489.0
2019-07-02,349591.0
2019-07-03,341068.0
2019-07-04,321343.0
2019-07-05,281885.0
2019-07-06,264687.0
2019-07-07,249145.0
2019-07-08,300068.0
2019-07-09,328079.0
2019-07-10,312704.0
2019-07-11,314775.0
2019-07-12,300377.0
2019-07-13,260268.0
2019-07-14,270701.0
2019-07-15,334299.0
2019-07-16,276345.0
2019-07-17,323872.0
2019-07-18,291549.0
2019-07-19,278448.0
2019-07-20,246372.0
2019-07-21,229757.0
2019-07-22,289558.0
2019-07-23,259592.0
2019-07-24,246352.0
2019-07-25,241707.0
2019-07-26,264247.0
2019-07-27,248739.0
2019-07-28,257253.0
2019-07-29,277148.0
2019-07-30,306403.0
2019-07-31,268831.0
2019-08-01,262424.0
2019-08-02,268380.0
2019-08-03,232346.0
2019-08-04,228192.0
2019-08-05,318598.0
2019-08-06,333794.0
2019-08-07,297648.0
2019-08-08,274434.0
2019-08-09,307571.0
2019-08-10,260410.0
2019-08-11,250870.0
2019-08-12,311108.0
2019-08-13,290662.0
2019-08-14,295809.0
2019-08-15,286088.0
2019-08-16,313249.0
2019-08-17,268645.0
2019-08-18,252249.0
2019-08-19,277058.0
2019-08-20,294818.0
2019-08-21,297786.0
2019-08-22,283131.0
2019-08-23,271643.0
2019-08-24,250051.0
2019-08-25,245500.0
2019-08-26,274977.0
2019-08-27,273924.0
2019-08-28,266273.0
2019-08-29,276269.0
2019-08-30,266919.0
2019-08-31,247064.0
2019-09-01,228617.0
2019-09-02,262428.0
2019-09-03,260256.0
2019-09-04,247736.0
2019-09-05,277967.0
2019-09-06,270897.0
2019-09-07,238525.0
2019-09-08,234920.0
2019-09-09,268574.0
2019-09-10,246594.0
2019-09-11,260639.0
2019-09-12,263194.0
2019-09-13,228931.0
2019-09-14,234135.0
2019-09-15,236421.0
2019-09-16,273295.0
2019-09-17,255513.0
2019-09-18,272819.0
2019-09-19,255125.0
2019-09-20,278017.0
2019-09-21,223263.0
2019-09-22,213415.0
2019-09-23,230808.0
2019-09-24,265741.0
2019-09-25,259181.0
2019-09-26,244767.0
2019-09-27,227796.0
2019-09-28,214246.0
2019-09-29,214650.0
2019-09-30,241003.0
2019-10-01,225581.0
2019-10-02,231237.0
2019-10-03,212513.0
2019-10-04,204200.0
2019-10-05,214083.0
2019-10-06,196744.0
2019-10-07,221694.0
2019-10-08,237849.0
2019-10-09,259749.0
2019-10-10,248981.0
2019-10-11,249231.0
2019-10-12,218320.0
2019-10-13,195460.0
2019-10-14,222687.0
2019-10-15,235444.0
2019-10-16,221985.0
2019-10-17,218431.0
2019-10-18,245313.0
2019-10-19,220534.0
2019-10-20,210143.0
2019-10-21,233870.0
2019-10-22,229305.0
2019-10-23,237798.0
2019-10-24,227254.0
2019-10-25,246914.0
2019-10-26,240782.0
2019-10-27,211604.0
2019-10-28,240764.0
2019-10-29,236072.0
2019-10-30,231935.0
2019-10-31,229421.0
2019-11-01,230519.0
2019-11-02,199399.0
2019-11-03,193774.0
2019-11-04,226785.0
2019-11-05,258250.0
2019-11-06,233045.0
2019-11-07,271348.0
2019-11-08,238101.0
2019-11-09,202230.0
2019-11-10,211668.0
2019-11-11,241939.0
2019-11-12,240576.0
2019-11-13,241769.0
2019-11-14,228801.0
2019-11-15,216572.0
2019-11-16,192155.0
2019-11-17,193319.0
2019-11-18,226349.0
2019-11-19,224189.0
2019-11-20,221938.0
2019-11-21,242790.0
2019-11-22,284717.0
2019-11-23,208128.0
2019-11-24,191676.0
2019-11-25,243573.0
2019-11-26,215317.0
2019-11-27,205193.0
2019-11-28,203559.0
2019-11-29,231174.0
2019-11-30,193936.0
2019-12-01,201042.0
2019-12-02,232793.0
2019-12-03,210947.0
2019-12-04,213873.0
2019-12-05,210743.0
2019-12-06,194884.0
2019-12-07,167440.0
2019-12-08,150966.0
2019-12-09,221138.0
2019-12-10,196952.0
2019-12-11,203148.0
2019-12-12,191777.0
2019-12-13,197858.0
2019-12-14,169483.0
2019-12-15,175996.0
2019-12-16,201930.0
2019-12-17,205630.0
2019-12-18,221113.0
2019-12-19,192197.0
2019-12-20,190983.0
2019-12-21,176230.0
2019-12-22,168995.0
2019-12-23,197466.0
2019-12-24,185078.0
2019-12-25,176375.0
2019-12-26,188568.0
2019-12-27,188340.0
2019-12-28,178557.0
2019-12-29,159209.0
2019-12-30,198775.0
2019-12-31,176580.0
2020-01-01,152399.0
2020-01-02,166881.0
2020-01-03,206448.0
2020-01-04,212937.0
2020-01-05,184866.0
2020-01-06,209403.0
2020-01-07,219457.0
2020-01-08,225450.0
2020-01-09,224250.0
2020-01-10,211117.0
2020-01-11,197275.0
2020-01-12,195113.0
2020-01-13,207746.0
2020-01-14,249512.0
2020-01-15,246175.0
2020-01-16,250851.0
2020-01-17,235631.0
2020-01-18,229386.0
2020-01-19,223169.0
2020-01-20,220577.0
2020-01-21,213363.0
2020-01-22,199713.0
2020-01-23,225509.0
2020-01-24,186783.0
2020-01-25,176658.0
2020-01-26,163112.0
2020-01-27,190487.0
2020-01-28,195147.0
2020-01-29,201241.0
2020-01-30,202840.0
2020-01-31,199721.0
2020-02-01,196253.0
2020-02-02,191884.0
2020-02-03,245001.0
2020-02-04,204253.0
2020-02-05,236539.0
2020-02-06,233754.0
2020-02-07,234195.0
2020-02-08,241341.0
2020-02-09,245156.0
2020-02-10,239400.0
2020-02-11,270635.0
2020-02-12,314887.0
2020-02-13,291940.0
2020-02-14,266743.0
2020-02-15,263627.0
2020-02-16,242244.0
2020-02-17,260380.0
2020-02-18,273542.0
2020-02-19,249150.0
2020-02-20,245696.0
2020-02-21,250555.0
2020-02-22,249384.0
2020-02-23,262646.0
2020-02-24,261086.0
2020-02-25,247009.0
2020-02-26,254585.0
2020-02-27,269147.0
2020-02-28,252459.0
2020-02-29,232349.0
2020-03-01,226511.0
2020-03-02,258153.0
2020-03-03,231652.0
2020-03-04,243081.0
2020-03-05,261832.0
2020-03-06,250041.0
2020-03-07,243642.0
2020-03-08,232890.0
2020-03-09,271915.0
2020-03-10,251603.0
2020-03-11,242746.0
2020-03-12,267803.0
2020-03-13,329509.0
2020-03-14,243488.0
2020-03-15,234867.0
2020-03-16,292820.0
2020-03-17,267022.0
2020-03-18,257062.0
2020-03-19,285838.0
2020-03-20,284006.0
2020-03-21,273677.0
2020-03-22,256264.0
2020-03-23,279476.0
2020-03-24,263520.0
2020-03-25,253192.0
2020-03-26,275202.0
2020-03-27,269520.0
2020-03-28,245525.0
2020-03-29,223741.0
2020-03-30,269977.0
2020-03-31,258915.0
2020-04-01,242581.0
2020-04-02,258690.0
2020-04-03,264346.0
2020-04-04,234016.0
2020-04-05,226853.0
2020-04-06,299262.0
2020-04-07,278664.0
2020-04-08,342369.0
2020-04-09,273375.0
2020-04-10,275443.0
2020-04-11,251116.0
2020-04-12,261434.0
2020-04-13,295168.0
2020-04-14,330644.0
2020-04-15,308383.0
2020-04-16,301204.0
2020-04-17,312897.0
2020-04-18,320295.0
2020-04-19,301693.0
2020-04-20,327426.0
2020-04-21,319551.0
2020-04-22,305641.0
2020-04-23,333576.0
2020-04-24,339525.0
2020-04-25,323220.0
2020-04-26,312892.0
2020-04-27,325171.0
2020-04-28,329156.0
2020-04-29,369135.0
2020-04-30,367512.0
2020-05-01,338514.0
2020-05-02,312394.0
2020-05-03,331973.0
2020-05-04,303129.0
2020-05-05,302139.0
2020-05-06,327288.0
2020-05-07,333784.0
2020-05-08,352332.0
2020-05-09,361854.0
2020-05-10,359116.0
2020-05-11,342445.0
2020-05-12,345949.0
2020-05-13,353434.0
2020-05-14,337945.0
2020-05-15,379289.0
2020-05-16,374622.0
2020-05-17,328237.0
2020-05-18,341842.0
2020-05-19,343666.0
2020-05-20,342783.0
2020-05-21,375935.0
2020-05-22,365786.0
2020-05-23,349081.0
2020-05-24,330380.0
2020-05-25,335980.0
2020-05-26,363113.0
2020-05-27,377969.0
2020-05-28,379139.0
2020-05-29,396829.0
2020-05-30,366637.0
2020-05-31,341803.0
2020-06-01,374181.0
2020-06-02,417577.0
2020-06-03,376046.0
2020-06-04,388491.0
2020-06-05,377821.0
2020-06-06,357541.0
2020-06-07,338449.0
2020-06-08,388163.0
2020-06-09,349874.0
2020-06-10,355953.0
2020-06-11,371604.0
2020-06-12,356147.0
2020-06-13,335955.0
2020-06-14,311038.0
2020-06-15,361232.0
2020-06-16,359494.0
2020-06-17,358137.0
2020-06-18,371928.0
2020-06-19,363719.0
2020-06-20,348815.0
2020-06-21,344775.0
2020-06-22,394386.0
2020-06-23,410460.0
2020-06-24,403145.0
2020-06-25,395337.0
2020-06-26,392366.0
2020-06-27,379437.0
2020-06-28,389560.0
2020-06-29,459051.0
2020-06-30,442335.0
2020-07-01,444601.0
2020-07-02,425523.0
2020-07-03,411146.0
2020-07-04,390314.0
2020-07-05,375416.0
2020-07-06,420045.0
2020-07-07,430439.0
2020-07-08,430140.0
2020-07-09,433292.0
2020-07-10,420411.0
2020-07-11,412856.0
2020-07-12,398050.0
2020-07-13,458851.0
2020-07-14,453767.0
2020-07-15,484934.0
2020-07-16,479786.0
2020-07-17,458131.0
2020-07-18,422860.0
2020-07-19,424617.0
2020-07-20,466121.0
2020-07-21,433074.0
2020-07-22,454609.0
2020-07-23,474796.0
2020-07-24,449337.0
2020-07-25,453904.0
2020-07-26,470899.0
2020-07-27,533837.0
2020-07-28,532614.0
2020-07-29,468046.0
2020-07-30,469902.0
2020-07-31,477283.0
2020-08-01,489089.0
2020-08-02,476349.0
2020-08-03,486532.0
2020-08-04,495643.0
2020-08-05,507588.0
2020-08-06,508574.0
2020-08-07,504336.0
2020-08-08,465421.0
2020-08-09,470450.0
2020-08-10,506466.0
2020-08-11,496345.0
2020-08-12,441881.0
2020-08-13,456228.0
2020-08-14,459440.0
2020-08-15,437159.0
2020-08-16,436455.0
2020-08-17,451071.0
2020-08-18,454869.0
2020-08-19,464333.0
2020-08-20,444017.0
2020-08-21,460469.0
2020-08-22,411667.0
2020-08-23,413999.0
2020-08-24,426472.0
2020-08-25,442702.0
2020-08-26,439625.0
2020-08-27,435247.0
2020-08-28,415760.0
2020-08-29,394682.0
2020-08-30,405266.0
2020-08-31,472951.0
2020-09-01,475478.0
2020-09-02,441961.0
2020-09-03,431199.0
2020-09-04,449481.0
2020-09-05,371518.0
2020-09-06,384731.0
2020-09-07,388111.0
2020-09-08,368631.0
2020-09-09,358993.0
2020-09-10,369381.0
2020-09-11,359365.0
2020-09-12,340300.0
2020-09-13,326545.0
2020-09-14,367548.0
2020-09-15,383105.0
2020-09-16,345525.0
2020-09-17,486047.0
2020-09-18,464532.0
2020-09-19,397389.0
2020-09-20,426040.0
2020-09-21,422412.0
2020-09-22,410367.0
2020-09-23,409053.0
2020-09-24,420324.0
2020-09-25,386135.0
2020-09-26,377117.0
2020-09-27,378516.0
2020-09-28,401793.0
2020-09-29,396623.0
2020-09-30,392832.0
2020-10-01,383405.0
2020-10-02,379372.0
2020-10-03,356417.0
2020-10-04,375057.0
2020-10-05,358791.0
2020-10-06,385668.0
2020-10-07,366167.0
2020-10-08,362853.0
2020-10-09,387071.0
2020-10-10,373855.0
2020-10-11,344418.0
2020-10-12,373999.0
2020-10-13,409951.0
2020-10-14,405121.0
2020-10-15,519543.0
2020-10-16,468932.0
2020-10-17,395378.0
2020-10-18,333951.0
2020-10-19,391086.0
2020-10-20,375400.0
2020-10-21,417303.0
2020-10-22,441138.0
2020-10-23,424875.0
2020-10-24,364009.0
2020-10-25,335339.0
2020-10-26,376384.0
2020-10-27,372419.0
2020-10-28,407889.0
2020-10-29,388122.0
2020-10-30,395946.0
2020-10-31,399639.0
2020-11-01,387374.0
2020-11-02,417840.0
2020-11-03,396764.0
2020-11-04,451436.0
2020-11-05,412879.0
2020-11-06,440304.0
2020-11-07,412098.0
2020-11-08,370159.0
2020-11-09,401269.0
2020-11-10,397119.0
2020-11-11,389257.0
2020-11-12,386203.0
2020-11-13,417178.0
2020-11-14,397071.0
2020-11-15,362815.0
2020-11-16,405132.0
2020-11-17,423796.0
2020-11-18,417574.0
2020-11-19,429190.0
2020-11-20,451665.0
2020-11-21,467628.0
2020-11-22,458920.0
2020-11-23,474293.0
2020-11-24,480851.0
2020-11-25,466733.0
2020-11-26,431721.0
2020-11-27,422144.0
2020-11-28,371550.0
2020-11-29,409612.0
2020-11-30,428384.0
2020-12-01,425714.0
2020-12-02,385836.0
2020-12-03,411013.0
2020-12-04,402558.0
2020-12-05,403878.0
2020-12-06,385637.0
2020-12-07,402389.0
2020-12-08,425787.0
2020-12-09,426084.0
2020-12-10,393927.0
2020-12-11,423062.0
2020-12-12,434207.0
2020-12-13,471158.0
2020-12-14,497147.0
2020-12-15,474535.0
2020-12-16,491843.0
2020-12-17,574078.0
2020-12-18,471256.0
2020-12-19,487556.0
2020-12-20,397862.0
2020-12-21,423561.0
2020-12-22,425038.0
2020-12-23,463285.0
2020-12-24,417129.0
2020-12-25,416910.0
2020-12-26,435800.0
2020-12-27,466456.0
2020-12-28,486488.0
2020-12-29,465588.0
2020-12-30,466436.0
2020-12-31,444821.0
2021-01-01,443050.0
2021-01-02,430688.0
2021-01-03,515708.0
2021-01-04,549794.0
2021-01-05,523233.0
2021-01-06,536449.0
2021-01-07,562124.0
2021-01-08,543115.0
2021-01-09,527539.0
2021-01-10,505929.0
2021-01-11,543131.0
2021-01-12,460832.0
2021-01-13,438091.0
2021-01-14,473056.0
2021-01-15,502329.0
2021-01-16,499982.0
2021-01-17,455950.0
2021-01-18,494901.0
2021-01-19,548786.0
2021-01-20,515248.0
2021-01-21,474723.0
2021-01-22,488841.0
2021-01-23,471098.0
2021-01-24,472825.0
2021-01-25,512956.0
2021-01-26,503312.0
2021-01-27,457952.0
2021-01-28,494196.0
2021-01-29,559596.0
2021-01-30,547103.0
2021-01-31,543447.0
2021-02-01,578971.0
2021-02-02,583435.0
2021-02-03,603573.0
2021-02-04,594313.0
2021-02-05,609675.0
2021-02-06,564264.0
2021-02-07,574038.0
2021-02-08,591408.0
2021-02-09,606239.0
2021-02-10,598239.0
2021-02-11,591399.0
2021-02-12,594013.0
2021-02-13,565808.0
2021-02-14,536522.0
2021-02-15,517967.0
2021-02-16,547197.0
2021-02-17,568573.0
2021-02-18,586801.0
2021-02-19,601795.0
