Date,transactions/transfers_volume_exchanges_net
2014-03-07,-30.218212611900526
2014-03-08,-574.9164734364003
2014-03-09,-4183.86192248042
2014-03-10,3002.3403105748002
2014-03-11,142.6914988936005
2014-03-12,-7236.1949926501
2014-03-13,385.2009156311997
2014-03-14,3181.464222709741
2014-03-15,68.60536099559067
2014-03-16,-531.2350811576898
2014-03-17,2102.8878673750987
2014-03-18,-4130.7912287935
2014-03-19,-10812.702178018992
2014-03-20,1492.9257021394005
2014-03-21,1318.4301667496002
2014-03-22,-95.23265815963896
2014-03-23,-1939.4853577158601
2014-03-24,1658.7224727286994
2014-03-25,152.17980420809909
2014-03-26,45.92534079730103
2014-03-27,4909.069600527597
2014-03-28,-585.8375538788023
2014-03-29,4626.2922585003
2014-03-30,4375.7537127451
2014-03-31,18186.6775098522
2014-04-01,5558.534060545502
2014-04-02,-3271.582847621401
2014-04-03,2703.325953784901
2014-04-04,-362.6067621494003
2014-04-05,-6855.899244377
2014-04-06,-2096.9936579469995
2014-04-07,1247.4938131276303
2014-04-08,26.243992149450605
2014-04-09,36.68898759180047
2014-04-10,15799.839207661302
2014-04-11,-1624.2764962397996
2014-04-12,643.7523668331196
2014-04-13,1591.2454608685402
2014-04-14,1182.8135301003003
2014-04-15,382.35338408979806
2014-04-16,1612.6401119489
2014-04-17,-6319.016994553698
2014-04-18,-2097.459620387899
2014-04-19,-77.62688749408971
2014-04-20,-177.7289919090199
2014-04-21,-290.2142579365991
2014-04-22,-6798.9857384608
2014-04-23,747.7836656511008
2014-04-24,708.9036180382991
2014-04-25,2555.0582080312997
2014-04-26,1231.8803077465
2014-04-27,1204.8799111567005
2014-04-28,-3074.9546124267
2014-04-29,-265.14703020489833
2014-04-30,867.9554082051909
2014-05-01,-304.51900002830007
2014-05-02,-7522.40415238167
2014-05-03,5247.306344704411
2014-05-04,1503.8957905122297
2014-05-05,5744.531638662631
2014-05-06,-1117.7108915832796
2014-05-07,-3510.7141884372995
2014-05-08,-3865.278686617301
2014-05-09,2511.851545011439
2014-05-10,957.25382934138
2014-05-11,-2509.669271331899
2014-05-12,12886.87589679563
2014-05-13,-2986.4358975713894
2014-05-14,-4400.550464340402
2014-05-15,5175.195483752601
2014-05-16,1188.2622849977997
2014-05-17,30.28119878107009
2014-05-18,-245.7826825935399
2014-05-19,-2144.7555649277
2014-05-20,3129.099997152003
2014-05-21,4466.673177060541
2014-05-22,2487.7684644246
2014-05-23,-2111.1121344021994
2014-05-24,-1626.5988947956903
2014-05-25,3326.351970628799
2014-05-26,2369.5182399812
2014-05-27,345.48729294180157
2014-05-28,4107.372047679901
2014-05-29,518.0493749190991
2014-05-30,2370.061894052298
2014-05-31,-2424.1810893764014
2014-06-01,-2911.358271524201
2014-06-02,2828.426351621798
2014-06-03,1502.824178749599
2014-06-04,-1141.7257948839979
2014-06-05,1392.421809866697
2014-06-06,9.259798927119846
2014-06-07,-1210.7415313409
2014-06-08,1909.2853752002593
2014-06-09,-800.4309242902
2014-06-10,1961.624122990599
2014-06-11,1428.3848583052604
2014-06-12,1107.9675027695012
2014-06-13,1658.847108746002
2014-06-14,-104.65892270989934
2014-06-15,-256.8415680859398
2014-06-16,5122.639008892302
2014-06-17,860.394482828
2014-06-18,-812.4275335401999
2014-06-19,1442.7727705092711
2014-06-20,-568.5578726261101
2014-06-21,323.75601752835973
2014-06-22,648.7997970425595
2014-06-23,29.16766245100007
2014-06-24,4515.21580124232
2014-06-25,5163.762214820021
2014-06-26,-932.0028815793212
2014-06-27,1953.5868986138094
2014-06-28,-484.2391867366896
2014-06-29,1279.26599362872
2014-06-30,4189.640388340802
2014-07-01,3774.456607952703
2014-07-02,442.4466308186984
2014-07-03,-18731.1427433366
2014-07-04,4122.883021233591
2014-07-05,1535.1660630732094
2014-07-06,-315.2882154304798
2014-07-07,-18108.9671999636
2014-07-08,1069.0528821259804
2014-07-09,7.202919761440171
2014-07-10,-950.3154753857016
2014-07-11,1119.6572830025498
2014-07-12,-1507.5535868031002
2014-07-13,4328.003043856289
2014-07-14,-350.99831559709855
2014-07-15,147.17358473567947
2014-07-16,6049.623317408399
2014-07-17,-757.0310773464389
2014-07-18,1996.6230396069204
2014-07-19,-1469.005510343639
2014-07-20,-174.23881030790017
2014-07-21,664.2355815697101
2014-07-22,-716.263785675199
2014-07-23,1201.4329852911596
2014-07-24,1513.4886201217014
2014-07-25,-1174.2527773196998
2014-07-26,2359.425725035111
2014-07-27,-316.4290050382997
2014-07-28,309.49643877540075
2014-07-29,1588.2349695408602
2014-07-30,1885.13997958264
2014-07-31,379.8703133397994
2014-08-01,2148.305259945999
2014-08-02,531.9265826756
2014-08-03,-1526.9580234569594
2014-08-04,597.1583939754
2014-08-05,-1450.5648040952983
2014-08-06,3059.930252443499
2014-08-07,-480.05451901003835
2014-08-08,-1113.3678312965603
2014-08-09,839.3133484513301
2014-08-10,881.2586644331495
2014-08-11,-1007.8497981224009
2014-08-12,2466.6371542785
2014-08-13,1485.5908338582994
2014-08-14,9909.2984780408
2014-08-15,170.1724997076999
2014-08-16,-7405.221968561898
2014-08-17,8376.8587964016
2014-08-18,11191.920903479499
2014-08-19,1416.1872161720967
2014-08-20,-4393.252757667902
2014-08-21,926.9850414161992
2014-08-22,-2062.6853277099
2014-08-23,1001.7694142978598
2014-08-24,570.2359113020993
2014-08-25,5373.402753500701
2014-08-26,3108.159326359999
2014-08-27,-717.1470650693009
2014-08-28,-1409.777918464999
2014-08-29,1860.4892301482996
2014-08-30,3286.0278756604403
2014-08-31,1821.7498833568989
2014-09-01,-997.655908628898
2014-09-02,1647.4556266088985
2014-09-03,160.93002340960084
2014-09-04,2409.5615928516
2014-09-05,1160.5151087634194
2014-09-06,4133.961035518781
2014-09-07,-681.6528851510102
2014-09-08,38.30384273849995
2014-09-09,-727.3311257295009
2014-09-10,4315.4249599268005
2014-09-11,-216.64883063499838
2014-09-12,3551.7554376975004
2014-09-13,27.06315562159034
2014-09-14,197.40253168670097
2014-09-15,1371.1851594879008
2014-09-16,-181.21866389669958
2014-09-17,1498.4031287085
2014-09-18,7480.367121829699
2014-09-19,8992.624093310798
2014-09-20,-694.8885729365993
2014-09-21,3775.1557519186026
2014-09-22,-69.98030605470012
2014-09-23,4170.643084768399
2014-09-24,1860.7244204857998
2014-09-25,-4642.963417224699
2014-09-26,231.9373208688994
2014-09-27,-2016.9949133886003
2014-09-28,2353.5684211867992
2014-09-29,-11.802104870697804
2014-09-30,-985.8225802157976
2014-10-01,1574.6382599842982
2014-10-02,1163.4311871354003
2014-10-03,2703.8269109321045
2014-10-04,11484.957366471299
2014-10-05,47613.170035114
2014-10-06,-10926.9363507718
2014-10-07,-4637.249993941798
2014-10-08,3162.6050239453034
2014-10-09,7952.238771116696
2014-10-10,-5704.799403822806
2014-10-11,5894.6091040213
2014-10-12,1970.2738412103008
2014-10-13,1446.475828102899
2014-10-14,872.4555283324007
2014-10-15,-1308.4077021555968
2014-10-16,-1163.2381732032009
2014-10-17,-3708.6613364510013
2014-10-18,-7480.774747052399
2014-10-19,-1413.26662499934
2014-10-20,-2071.8987027323
2014-10-21,380.6335694324007
2014-10-22,-181.13430332049938
2014-10-23,-2936.819640250298
2014-10-24,440.05016918460024
2014-10-25,-814.5134342525998
2014-10-26,1736.7943631164999
2014-10-27,1759.5677398965017
2014-10-28,3260.541777042199
2014-10-29,-4476.384650311098
2014-10-30,5084.8833618145
2014-10-31,1687.0000184259989
2014-11-01,-3600.8305117318996
2014-11-02,-2730.0489878366006
2014-11-03,2847.3435773817
2014-11-04,9418.2350414666
2014-11-05,-6330.793490492102
2014-11-06,746.7653034165014
2014-11-07,1898.492736650598
2014-11-08,-136.05867056200077
2014-11-09,4851.412147206698
2014-11-10,1624.1664559274977
2014-11-11,-2964.062767234702
2014-11-12,2139.7171298579997
2014-11-13,-1334.5319941650087
2014-11-14,8756.1541282648
2014-11-15,1928.786478113303
2014-11-16,6112.9977806653005
2014-11-17,-2041.5515725986988
2014-11-18,456.1777637557025
2014-11-19,3971.415949348
2014-11-20,1846.608748309598
2014-11-21,574.1272261796003
2014-11-22,-949.5091317612005
2014-11-23,340.1048358376993
2014-11-24,1798.6134780766006
2014-11-25,-6281.909298507504
2014-11-26,180.86770513470037
2014-11-27,-1437.3240872925999
2014-11-28,4122.653252439999
2014-11-29,4246.2378934342
2014-11-30,5262.6763700850315
2014-12-01,-773.9607113673992
2014-12-02,2517.3547648530985
2014-12-03,-320.1903387424027
2014-12-04,-14491.072214564701
2014-12-05,-17726.6618648218
2014-12-06,-40222.8503169968
2014-12-07,688.0352616889013
2014-12-08,1638.7238562836974
2014-12-09,-1516.8793555492011
2014-12-10,-2240.8149534129006
2014-12-11,-2750.240513078599
2014-12-12,1255.7936381596992
2014-12-13,-2281.816211433801
2014-12-14,-950.2560242068303
2014-12-15,2000.6994375128997
2014-12-16,6977.549231131899
2014-12-17,-1942.1606447688973
2014-12-18,8448.469589744906
2014-12-19,-389.28375710210094
2014-12-20,506.38093487120204
2014-12-21,1257.89827062529
2014-12-22,-5059.962614351003
2014-12-23,2393.243525641301
2014-12-24,-2697.1780546106984
2014-12-25,1339.9992869142989
2014-12-26,-1073.3854277460996
2014-12-27,-509.0895389785983
2014-12-28,-614.0352752520012
2014-12-29,3674.7958455667977
2014-12-30,-3284.269754905801
2014-12-31,365.323024327201
2015-01-01,124.3781540807995
2015-01-02,790.7466848636977
2015-01-03,4634.618859170801
2015-01-04,-897.119378082396
2015-01-05,7898.515521250003
2015-01-06,-2080.0327948561026
2015-01-07,887.7416039513992
2015-01-08,-289.66522927110054
2015-01-09,-12975.516219067395
2015-01-10,-13248.445961037898
2015-01-11,-2010.4288518704998
2015-01-12,1676.7876633256965
2015-01-13,1940.833341700898
2015-01-14,11845.329305851017
2015-01-15,2448.887280924202
2015-01-16,-4341.399872823698
2015-01-17,-851.3784329377013
2015-01-18,3510.1027539393035
2015-01-19,1846.5585439513998
2015-01-20,2651.635693377102
2015-01-21,11942.683231905903
2015-01-22,4590.200937138296
2015-01-23,-9110.284836874394
2015-01-24,2471.0503112780025
2015-01-25,3118.3138786348936
2015-01-26,7158.400925264214
2015-01-27,-6127.740258861901
2015-01-28,-2526.3328005026997
2015-01-29,8106.680054112898
2015-01-30,7396.9825808819005
2015-01-31,7960.8394834352985
2015-02-01,-4924.204705934502
2015-02-02,396.89208668349966
2015-02-03,-5055.671823992205
2015-02-04,6318.6001433614
2015-02-05,1642.0824742953992
2015-02-06,1293.5816905799984
2015-02-07,-1485.1849295848006
2015-02-08,2442.722591797403
2015-02-09,-3210.5806899328018
2015-02-10,-2606.8834561358963
2015-02-11,2236.9311658525985
2015-02-12,851.2049531585035
2015-02-13,9787.958736683206
2015-02-14,1828.3921380093016
2015-02-15,-3579.104966069397
2015-02-16,-8140.530039441001
2015-02-17,1423.172128967395
2015-02-18,-2084.9390954115006
2015-02-19,4839.328009905697
2015-02-20,584.6965048618003
2015-02-21,-2713.2618490015993
2015-02-22,3691.0687104764
2015-02-23,-2284.5558220232997
2015-02-24,1620.8165018041
2015-02-25,-11267.3688522482
2015-02-26,7209.562758275697
2015-02-27,1210.7171484661012
2015-02-28,882.5457335208994
2015-03-01,1652.5225134530992
2015-03-02,-7359.422492817903
2015-03-03,3228.2308752835015
2015-03-04,-963.5988718076987
2015-03-05,-3241.635599853398
2015-03-06,1145.8182032166005
2015-03-07,1875.916135503303
2015-03-08,-829.0899789489995
2015-03-09,7924.409637776
2015-03-10,2370.707452503004
2015-03-11,14703.7634994541
2015-03-12,-1174.069247085099
2015-03-13,-1921.050038958405
2015-03-14,-1895.4529746266999
2015-03-15,2164.719716838099
2015-03-16,13076.944275222799
2015-03-17,10176.7091589407
2015-03-18,-3495.354713818997
2015-03-19,5009.648260841597
2015-03-20,488.609359264301
2015-03-21,3406.5400702954976
2015-03-22,2299.9428391145993
2015-03-23,8075.508274146701
2015-03-24,642.1617772566024
2015-03-25,1241.4351999633946
2015-03-26,2843.7659335856006
2015-03-27,4710.8403344625
2015-03-28,-2091.6493895046005
2015-03-29,1930.9210558127998
2015-03-30,-135.62647857529373
2015-03-31,-6835.2374418621
2015-04-01,-1111.2372620816022
2015-04-02,-136.68229478799913
2015-04-03,-3040.2868864137017
2015-04-04,2300.9043234352994
2015-04-05,4436.98216856362
2015-04-06,-1297.0603878924994
2015-04-07,-89.65023416669646
2015-04-08,-158.57185828639922
2015-04-09,-2498.5520494213997
2015-04-10,2440.9900205867016
2015-04-11,1141.6779735937998
2015-04-12,1740.5274431696998
2015-04-13,3776.4652213916997
2015-04-14,904.7120366117015
2015-04-15,-6459.7271010184995
2015-04-16,7991.8584882287
2015-04-17,2242.654737675697
2015-04-18,-2064.7909949558016
2015-04-19,1783.2062369224986
2015-04-20,-9601.542409402296
2015-04-21,-1666.0158551536006
2015-04-22,-979.9966095191994
2015-04-23,-890.4906661161986
2015-04-24,-1222.9837340254016
2015-04-25,2809.8189312756003
2015-04-26,1565.7680857457963
2015-04-27,6262.714546702999
2015-04-28,2846.2329597272983
2015-04-29,-8934.026033715501
2015-04-30,1205.3419477762982
2015-05-01,10966.230537471401
2015-05-02,-733.4012776957989
2015-05-03,-130.79666297790027
2015-05-04,-2600.4507913205016
2015-05-05,14.229173971099954
2015-05-06,-6668.027093796802
2015-05-07,992.362834785501
2015-05-08,294.2882264922009
2015-05-09,-1134.0905792317008
2015-05-10,1229.6322140716984
2015-05-11,3818.8112711992
2015-05-12,-5283.768381118902
2015-05-13,4325.6331376827
2015-05-14,-335.0546183872975
2015-05-15,248.0432094138996
2015-05-16,1242.5269338301005
2015-05-17,1525.3930487911002
2015-05-18,216.8724398560007
2015-05-19,-3126.2525612261998
2015-05-20,9131.239938809198
2015-05-21,-2593.0531031939026
2015-05-22,4988.313261643903
2015-05-23,-558.4122914368018
2015-05-24,5375.797167993998
2015-05-25,-898.1272655241992
2015-05-26,2600.2747901930998
2015-05-27,2684.1643871740016
2015-05-28,-4363.2294166787
2015-05-29,-161.53710804290313
2015-05-30,372.8275417590012
2015-05-31,766.5697757749986
2015-06-01,3936.7508834644977
2015-06-02,-2962.701260458998
2015-06-03,2498.0790383413987
2015-06-04,2823.9043224827
2015-06-05,-4395.759989765997
2015-06-06,1120.8662892585999
2015-06-07,719.9375864364993
2015-06-08,-1630.3140559050007
2015-06-09,3080.4985406927008
2015-06-10,1170.781147653899
2015-06-11,188.09404176369935
2015-06-12,-3059.037680526202
2015-06-13,2280.9731924894986
2015-06-14,2051.437796681301
2015-06-15,-1321.6218072767006
2015-06-16,867.5842835427029
2015-06-17,1062.6110613506025
2015-06-18,-6784.685025975501
2015-06-19,1895.1140619692014
2015-06-20,-198.7444317094014
2015-06-21,2201.548941552499
2015-06-22,5744.098322870403
2015-06-23,-2655.5879489904
2015-06-24,2251.3282208063974
2015-06-25,-834.8347169744011
2015-06-26,-1666.3544658792016
2015-06-27,670.7113313338996
2015-06-28,-292.75354675629933
2015-06-29,9464.984198145998
2015-06-30,2220.809318979096
2015-07-01,-2072.857516005999
2015-07-02,670.2837916147037
2015-07-03,-239.37324774469744
2015-07-04,-857.5231430745007
2015-07-05,8305.386699693001
2015-07-06,-1213.942226776795
2015-07-07,4129.6994722964955
2015-07-08,-7875.005164079499
2015-07-09,-120.76628250700014
2015-07-10,-163.50174284049717
2015-07-11,1568.8516702364068
2015-07-12,7145.436602487098
2015-07-13,1516.1560045266015
2015-07-14,-832.5024170829056
2015-07-15,12266.368850576499
2015-07-16,-6600.199936072
2015-07-17,-843.1793810094969
2015-07-18,372.19721005020256
2015-07-19,1941.3253933439992
2015-07-20,-369.9934656190999
2015-07-21,-331.2809771928987
2015-07-22,-3403.1480689695018
2015-07-23,2762.698151712997
2015-07-24,3207.825223678301
2015-07-25,2472.9665267753007
2015-07-26,1277.4549818700998
2015-07-27,-10658.977008988106
2015-07-28,-2262.2307303128982
2015-07-29,-1329.5154591209066
2015-07-30,3982.863132213497
2015-07-31,-686.6538687764987
2015-08-01,6319.225575214699
2015-08-02,35.93213422480039
2015-08-03,-1343.8581521513042
2015-08-04,3980.3781995538084
2015-08-05,4156.213625050499
2015-08-06,1206.1937462378992
2015-08-07,-152.34895586140192
2015-08-08,33321.40157425369
2015-08-09,24014.222861712988
2015-08-10,-30784.8139708127
2015-08-11,-4428.1521846463
2015-08-12,-28672.374612249994
2015-08-13,8683.311680221406
2015-08-14,65087.71772995221
2015-08-15,-55446.4950801424
2015-08-16,27112.880508909497
2015-08-17,22283.298492985094
2015-08-18,5507.388026119006
2015-08-19,-6934.4793398535985
2015-08-20,25295.2275082141
2015-08-21,-33724.462892904
2015-08-22,28650.92918609381
2015-08-23,2374.993635963503
2015-08-24,-5785.153681995202
2015-08-25,-27610.436422191604
2015-08-26,33921.35127893859
2015-08-27,-4548.405089898995
2015-08-28,-861.6792239018978
2015-08-29,-1742.115147078497
2015-08-30,268.37300845659774
2015-08-31,-7605.533367052303
2015-09-01,-3858.073032769302
2015-09-02,-19261.560424300296
2015-09-03,18608.170809668
2015-09-04,-3889.5279988722978
2015-09-05,3823.5473893903
2015-09-06,862.9287907251055
2015-09-07,2788.103160417304
2015-09-08,-3007.414606776001
2015-09-09,5416.281585638993
2015-09-10,9659.175696708095
2015-09-11,2758.6137460194004
2015-09-12,1611.3813369003
2015-09-13,-1111.3391476791003
2015-09-14,-17741.674889930902
2015-09-15,11629.361012026602
2015-09-16,-20968.0742335205
2015-09-17,16030.542884857496
2015-09-18,-3696.9091286617986
2015-09-19,178.97308252689982
2015-09-20,-1781.832418272701
2015-09-21,-245.82323234219803
2015-09-22,-10387.686394098608
2015-09-23,20101.2639627155
2015-09-24,-4374.253543431798
2015-09-25,-1420.5413072433003
2015-09-26,-11839.907088680498
2015-09-27,1458.2848521396008
2015-09-28,7918.668126815603
2015-09-29,-4803.422986310899
2015-09-30,-13493.6593162313
2015-10-01,-15272.099413707896
2015-10-02,8835.209774629999
2015-10-03,3875.614783614801
2015-10-04,10629.993902694001
2015-10-05,-906.1114088383038
2015-10-06,-2019.0475748328972
2015-10-07,5076.396744105412
2015-10-08,-163.1418886952888
2015-10-09,-3536.5679215659984
2015-10-10,1957.242681271
2015-10-11,-2752.7147611675027
2015-10-12,1631.5017073277995
2015-10-13,341.51032679450145
2015-10-14,15345.725326273394
2015-10-15,955.6678256379964
2015-10-16,-5991.176057538301
2015-10-17,-521.6550534731068
2015-10-18,-1132.9192940725989
2015-10-19,-1416.0499776293946
2015-10-20,-3995.3577034474
2015-10-21,-1888.1245220436977
2015-10-22,1358.6667865249983
2015-10-23,3115.7214662769984
2015-10-24,2689.005875005001
2015-10-25,2606.443225630399
2015-10-26,1615.355872081098
2015-10-27,3543.514024398697
2015-10-28,-1512.2721550657006
2015-10-29,-6268.978219129494
2015-10-30,8505.475854655
2015-10-31,-3624.496490429701
2015-11-01,5251.790831914906
2015-11-02,-344.8911884390982
2015-11-03,-2534.303217744018
2015-11-04,13884.752733403002
2015-11-05,1716.471485143993
2015-11-06,-5918.38810221359
2015-11-07,4280.909296171099
2015-11-08,4727.0420967248065
2015-11-09,-9801.576647005393
2015-11-10,2440.681588531894
2015-11-11,12913.956709546794
2015-11-12,7900.761841761196
2015-11-13,-4202.917579451401
2015-11-14,-776.6994858735998
2015-11-15,1666.2311176052972
2015-11-16,-20236.6967109003
2015-11-17,1633.5590214810945
2015-11-18,2482.2625051436044
2015-11-19,1862.302110229306
2015-11-20,-2772.176833154903
2015-11-21,674.3916314074013
2015-11-22,-2771.2803855347956
2015-11-23,785.1436993894968
2015-11-24,883.0043838152051
2015-11-25,4091.5749663518
2015-11-26,14084.005157583495
2015-11-27,-950.7055401696998
2015-11-28,-1448.8918444308001
2015-11-29,3615.8376452523007
2015-11-30,1019.2082310872065
2015-12-01,3336.2578296510037
2015-12-02,-6821.183421814203
2015-12-03,3630.5263395809015
2015-12-04,210.33712647699576
2015-12-05,3149.4474300225993
2015-12-06,-2011.9899691297032
2015-12-07,-1548.8957674820995
2015-12-08,-114.91675367660355
2015-12-09,6846.656674872502
2015-12-10,-9075.872547002495
2015-12-11,16828.114329473603
2015-12-12,4497.596562269697
2015-12-13,-2205.075089174905
2015-12-14,-2112.608270511497
2015-12-15,1241.0635767208005
2015-12-16,-7548.490418919406
2015-12-17,-4724.716445037899
2015-12-18,-2617.3481599598017
2015-12-19,795.9428561640962
2015-12-20,-4193.590004320904
2015-12-21,-6179.740657151298
2015-12-22,-9396.455253101696
2015-12-23,-2510.8754411798
2015-12-24,-4339.979799344299
2015-12-25,-4926.022832780698
2015-12-26,3648.0237339821906
2015-12-27,3365.3340659481
2015-12-28,296.1759305796004
2015-12-29,-1190.0266427764946
2015-12-30,-693.6083772341008
2015-12-31,5566.6403986541045
2016-01-01,3084.255712423401
2016-01-02,-1595.527986802601
2016-01-03,12546.0990098968
2016-01-04,2674.0599400635983
2016-01-05,-17321.570911935305
2016-01-06,2674.1382005954983
2016-01-07,-6390.373558360305
2016-01-08,3492.3483513078027
2016-01-09,2588.1367067353967
2016-01-10,-6168.124740691503
2016-01-11,21235.4834660279
2016-01-12,-13645.744188651603
2016-01-13,7375.097704574597
2016-01-14,223.92626775209646
2016-01-15,6128.043991757193
2016-01-16,5011.390849192903
2016-01-17,3724.1417264354022
2016-01-18,-4306.023784275501
2016-01-19,1308.3667822165953
2016-01-20,8008.272217875696
2016-01-21,-2692.893908507802
2016-01-22,8015.995449335605
2016-01-23,2054.9606891730946
2016-01-24,3651.9816743289994
2016-01-25,5077.483601644199
2016-01-26,23404.049859767496
2016-01-27,-3912.4476680422013
2016-01-28,1709.0912355535984
2016-01-29,-7751.298955938793
2016-01-30,2280.211637557106
2016-01-31,-1965.9217250048023
2016-02-01,15081.664556116593
2016-02-02,-11361.598180639798
2016-02-03,5857.616140327598
2016-02-04,-9303.91716247231
2016-02-05,-11917.768447853508
2016-02-06,4073.3038015686907
2016-02-07,-2178.655576114703
2016-02-08,12923.895664244104
2016-02-09,-4851.664639646806
2016-02-10,16177.6967267562
2016-02-11,5012.109595630594
2016-02-12,625.8021050184034
2016-02-13,972.5391165457986
2016-02-14,2889.3402354243954
2016-02-15,1795.844702399001
2016-02-16,-4639.775369988602
2016-02-17,44.80679830349982
2016-02-18,-1514.5106466436046
2016-02-19,4636.708671238404
2016-02-20,-3220.714157827999
2016-02-21,162.648405052998
2016-02-22,1284.642181533498
2016-02-23,553.7548511044006
2016-02-24,-4906.188166992812
2016-02-25,-4795.649051399494
2016-02-26,579.4630090579012
2016-02-27,-5649.508452255002
2016-02-28,4107.817716968399
2016-02-29,4857.057631536605
2016-03-01,17810.905954026006
2016-03-02,4250.199925777808
2016-03-03,22170.578729008506
2016-03-04,645.2853493486982
2016-03-05,13843.385356533297
2016-03-06,7281.795275367796
2016-03-07,3718.4765480435963
2016-03-08,449.2537125497038
2016-03-09,4771.3664652851
2016-03-10,-972.0600206085
2016-03-11,61.368065341397596
2016-03-12,-514.4238548108988
2016-03-13,-4695.110189407998
2016-03-14,-6815.915333373203
2016-03-15,351.6926967676045
2016-03-16,4999.236344596393
2016-03-17,-4.5287184457993135
2016-03-18,-990.2769056268007
2016-03-19,168.93416738600354
2016-03-20,5956.959739582497
2016-03-21,-3388.7821630628023
2016-03-22,2288.973275227101
2016-03-23,-3803.8094166868977
2016-03-24,-4446.504395698801
2016-03-25,7827.6041292234
2016-03-26,-2683.6852696436
2016-03-27,2233.8256251038038
2016-03-28,-1725.9090568393003
2016-03-29,-1078.775885020601
2016-03-30,2062.226514082504
2016-03-31,3968.4865344018035
2016-04-01,-10692.835811000099
2016-04-02,6679.446507952402
2016-04-03,-1281.8087492952
2016-04-04,-3713.335941898702
2016-04-05,-4101.264148187103
2016-04-06,1345.779222998899
2016-04-07,13274.091147250205
2016-04-08,581.3086062939983
2016-04-09,-213.33768797550147
2016-04-10,8917.150721551596
2016-04-11,-1089.740716687098
2016-04-12,5125.736222859799
2016-04-13,-3255.6479353436007
2016-04-14,6374.886115274901
2016-04-15,1842.0698814694988
2016-04-16,-1892.2676115970971
2016-04-17,-6618.367393743796
2016-04-18,6300.335367415599
2016-04-19,-451.97603418859944
2016-04-20,22.473435411600803
2016-04-21,-8200.601530196298
2016-04-22,1202.4419066498012
2016-04-23,1477.7127564809998
2016-04-24,2604.1652591854
2016-04-25,-5076.2218718307995
2016-04-26,4598.400323064998
2016-04-27,2106.4902352024
2016-04-28,1456.1898575985979
2016-04-29,-4221.149550134298
2016-04-30,1415.3130637678005
2016-05-01,964.470585071198
2016-05-02,-6910.2987461230005
2016-05-03,-3596.3020571055968
2016-05-04,96773.4752577532
2016-05-05,-8491.744640440702
2016-05-06,-69789.4491358808
2016-05-07,227.2209747880006
2016-05-08,-2602.112439361201
2016-05-09,-2673.2947566934017
2016-05-10,13708.993504653794
2016-05-11,6354.807360323102
2016-05-12,290.47041159340006
2016-05-13,3385.2256180166005
2016-05-14,10446.887029834197
2016-05-15,2258.0782186893994
2016-05-16,-8965.0724246561
2016-05-17,-1510.557944455999
2016-05-18,8042.328284414798
2016-05-19,14890.872835518698
2016-05-20,-5697.834827978899
2016-05-21,-7030.103993584598
2016-05-22,-2307.0931522821993
2016-05-23,-4805.851355110499
2016-05-24,800.6393651570979
2016-05-25,2400.5749879736977
2016-05-26,2684.885304905896
2016-05-27,14251.570352415903
2016-05-28,8479.543578797195
2016-05-29,-4159.262329719
2016-05-30,-928.5807315331986
2016-05-31,-13898.077805866706
2016-06-01,-4002.579106822108
2016-06-02,3121.009979147304
2016-06-03,-1297.601587840596
2016-06-04,4206.041841560298
2016-06-05,-6760.728216723401
2016-06-06,-3433.498298487997
2016-06-07,2715.7671104183028
2016-06-08,6236.062244442903
2016-06-09,38363.1557247022
2016-06-10,-48763.7540598547
2016-06-11,9722.7420667767
2016-06-12,7431.046066852199
2016-06-13,2905.241156259988
2016-06-14,-8842.431524005791
2016-06-15,35956.061087165996
2016-06-16,-9692.050667133299
2016-06-17,7560.221757653097
2016-06-18,5920.347759173506
2016-06-19,-4341.2190542506
2016-06-20,-3359.340690510995
2016-06-21,17552.106852439698
2016-06-22,-1564.7603167869966
2016-06-23,-1775.033052179002
2016-06-24,3996.611506280693
2016-06-25,7895.471549375296
2016-06-26,-10240.638571881798
2016-06-27,-4343.946995126302
2016-06-28,10883.507486735602
2016-06-29,-14325.7094322954
2016-06-30,7176.8298859034985
2016-07-01,-4267.2788183404045
2016-07-02,-2385.866392335898
2016-07-03,-4665.9742471088975
2016-07-04,3648.433380151997
2016-07-05,1075.0490401083007
2016-07-06,7339.352380563403
2016-07-07,-13086.214625549306
2016-07-08,-4045.3089097377087
2016-07-09,-1614.425884628501
2016-07-10,-460.4821074585998
2016-07-11,8537.313450990601
2016-07-12,-560.9853347718017
2016-07-13,1570.760748953202
2016-07-14,3198.794769963599
2016-07-15,-7551.449520247297
2016-07-16,1295.339231022499
2016-07-17,5643.866469237299
2016-07-18,3592.270792885698
2016-07-19,-6580.568066518099
2016-07-20,6953.946370871199
2016-07-21,-1286.5172279190992
2016-07-22,-787.9634471519021
2016-07-23,-197.00938994650278
2016-07-24,-260.4088775295022
2016-07-25,2106.985048737901
2016-07-26,4951.0998981136
2016-07-27,10069.206010682901
2016-07-28,-788.5169363956011
2016-07-29,-1505.8478901551025
2016-07-30,-1574.599476028001
2016-07-31,3968.6434258625013
2016-08-01,839.360417975302
2016-08-02,-3304.915078328093
2016-08-03,-4314.509759344102
2016-08-04,-4201.442671969504
2016-08-05,-5407.026063666897
2016-08-06,-2833.671549729199
2016-08-07,-12183.367566253699
2016-08-08,-2009.1374662794005
2016-08-09,-8189.482426974399
2016-08-10,4061.8355858810974
2016-08-11,2730.636081271805
2016-08-12,2833.0345356687976
2016-08-13,-8169.724740330697
