Date,mining/thermocap
2010-10-11,221175.54861803158
2010-10-12,221892.03879965958
2010-10-13,222726.5030704131
2010-10-14,223764.94310612738
2010-10-15,224666.13860612738
2010-10-16,225976.68943399625
2010-10-17,227364.7054904816
2010-10-18,228631.3925872558
2010-10-19,229907.52515868438
2010-10-20,231205.975761094
2010-10-21,232144.94260756703
2010-10-22,232951.90571043023
2010-10-23,233903.03928455085
2010-10-24,235134.8233960943
2010-10-25,236290.2406189701
2010-10-26,238189.91801303788
2010-10-27,240033.98300946646
2010-10-28,242072.01033811815
2010-10-29,244123.46702902528
2010-10-30,246506.46201791416
2010-10-31,248247.4890131613
2010-11-01,249944.40324588856
2010-11-02,251636.7672727342
2010-11-03,253358.579076486
2010-11-04,255436.51710203252
2010-11-05,257980.17815699705
2010-11-06,260912.8564528482
2010-11-07,265202.7796680116
2010-11-08,269644.2449801155
2010-11-09,272450.8766332019
2010-11-10,274358.42059933546
2010-11-11,276858.22289188864
2010-11-12,278865.02667503257
2010-11-13,281956.39580885536
2010-11-14,285550.6881099306
2010-11-15,288344.194802844
2010-11-16,290929.5725717683
2010-11-17,294003.64883426833
2010-11-18,297233.80255805864
2010-11-19,299260.13441289734
2010-11-20,300865.83976988605
2010-11-21,302802.95008662815
2010-11-22,305036.0780086012
2010-11-23,307010.9752700853
2010-11-24,309497.20318883535
2010-11-25,312042.23990043666
2010-11-26,314773.65125595353
2010-11-27,317318.7473059535
2010-11-28,319721.54083112226
2010-11-29,322473.5286979482
2010-11-30,324664.664152278
2010-12-01,326686.25362433546
2010-12-02,328891.95025315107
2010-12-03,331230.43016272556
2010-12-04,334001.7762213768
2010-12-05,336519.6251462692
2010-12-06,338857.76373745006
2010-12-07,341246.55207248405
2010-12-08,343996.65043593786
2010-12-09,346362.96450092416
2010-12-10,347792.73340466747
2010-12-11,349698.86269651295
2010-12-12,351502.9692580514
2010-12-13,353046.02621711063
2010-12-14,354973.8188189625
2010-12-15,357370.4408050736
2010-12-16,359445.5598877873
2010-12-17,361498.1277275932
2010-12-18,363499.9822124417
2010-12-19,365772.7202124417
2010-12-20,367807.9322393648
2010-12-21,370296.619213049
2010-12-22,372251.08867412683
2010-12-23,374055.69785030436
2010-12-24,375904.7661524267
2010-12-25,378000.8475957257
2010-12-26,379857.66233657935
2010-12-27,381985.59125744266
2010-12-28,384256.73703367106
2010-12-29,386653.90714002645
2010-12-30,389125.27079982025
2010-12-31,391520.08527945826
2011-01-01,394225.1402245132
2011-01-02,396817.8826390431
2011-01-03,399097.0782126865
2011-01-04,401174.80413427326
2011-01-05,403459.34026732045
2011-01-06,405538.49049893813
2011-01-07,408108.63431000913
2011-01-08,410792.4337142644
2011-01-09,413424.34925446543
2011-01-10,416077.60298689787
2011-01-11,418882.84869581804
2011-01-12,421611.8994213736
2011-01-13,425090.2202904298
2011-01-14,428489.74689502746
2011-01-15,431562.8199067234
2011-01-16,434990.8452859687
2011-01-17,438449.084294039
2011-01-18,440864.06293113576
2011-01-19,443498.5268555017
2011-01-20,446640.19285550166
2011-01-21,450005.29352192505
2011-01-22,453470.4193500824
2011-01-23,457200.6772044747
2011-01-24,461045.12887389
2011-01-25,464296.8332703462
2011-01-26,467982.13810083666
2011-01-27,471306.5200363205
2011-01-28,474707.36896279105
2011-01-29,478242.1677369846
2011-01-30,481813.3850540578
2011-01-31,485987.48237315624
2011-02-01,491466.2376786108
2011-02-02,497216.0196797886
2011-02-03,502942.39280941826
2011-02-04,510258.8085467975
2011-02-05,518094.43510756764
2011-02-06,526006.897027938
2011-02-07,534922.0596507423
2011-02-08,542399.2040230051
2011-02-09,551224.2650339941
2011-02-10,560904.6424610774
2011-02-11,570040.9993718734
2011-02-12,580262.6706174206
2011-02-13,590646.864630464
2011-02-14,601012.7223587973
2011-02-15,612828.514323083
2011-02-16,624919.4664934534
2011-02-17,637023.1644906016
2011-02-18,647707.307239923
2011-02-19,655287.3976992726
2011-02-20,663916.7728215747
2011-02-21,672210.4241946216
2011-02-22,681260.1397352354
2011-02-23,692277.7279950668
2011-02-24,702009.9888685608
2011-02-25,712981.1915784489
2011-02-26,726038.9534034489
2011-02-27,737497.6575370186
2011-02-28,744203.5768749977
2011-03-01,750210.6061763739
2011-03-02,757955.9071870501
2011-03-03,766629.8361002576
2011-03-04,776729.8228740671
2011-03-05,789295.3354191359
2011-03-06,800874.5425045409
2011-03-07,810084.4338511592
2011-03-08,818260.4713931235
2011-03-09,825126.6401736113
2011-03-10,829876.8945199559
2011-03-11,835694.6042524461
2011-03-12,841983.9375505681
2011-03-13,847290.7952307801
2011-03-14,852266.2830076725
2011-03-15,857223.0363859497
2011-03-16,863073.268533837
2011-03-17,868996.9110579442
2011-03-18,873807.8061596502
2011-03-19,878228.1407184299
2011-03-20,883501.6203385016
2011-03-21,889099.085275292
2011-03-22,893728.9861892104
2011-03-23,900250.5669011585
2011-03-24,906734.3144907107
2011-03-25,914305.717791077
2011-03-26,920312.0590693563
2011-03-27,926381.0106633658
2011-03-28,933190.1739026641
2011-03-29,939622.3384904617
2011-03-30,945755.0456453912
2011-03-31,953689.5557498874
2011-04-01,960566.3707101762
2011-04-02,967661.3733300652
2011-04-03,974497.1472082703
2011-04-04,980664.27587341
2011-04-05,987033.9083074427
2011-04-06,992330.4939099606
2011-04-07,997870.9168776728
2011-04-08,1004227.3419788494
2011-04-09,1010078.7971969653
2011-04-10,1016503.795078471
2011-04-11,1022640.1906990685
2011-04-12,1029478.0657853013
2011-04-13,1038377.8636078952
2011-04-14,1045855.0165158717
2011-04-15,1052757.8633034443
2011-04-16,1061648.7371009088
2011-04-17,1071091.3444057028
2011-04-18,1079577.4108251913
2011-04-19,1088621.6489430347
2011-04-20,1097019.9720023754
2011-04-21,1105593.2517511253
2011-04-22,1116786.2316051207
2011-04-23,1129382.3290075443
2011-04-24,1142987.7236514557
2011-04-25,1158274.1030872595
2011-04-26,1174216.5420891196
2011-04-27,1191140.5293059484
2011-04-28,1207601.3164796
2011-04-29,1232451.3776985265
2011-04-30,1262076.8026424022
2011-05-01,1292040.6817583628
2011-05-02,1323375.3143535194
2011-05-03,1355331.320854253
2011-05-04,1388774.7657936409
2011-05-05,1426128.1463235463
2011-05-06,1463971.6311758738
2011-05-07,1501631.4775755794
2011-05-08,1542673.6446496649
2011-05-09,1588137.5166782723
2011-05-10,1630612.573052837
2011-05-11,1683924.0175464784
2011-05-12,1731347.695640643
2011-05-13,1808412.3160528822
2011-05-14,1908225.3845915424
2011-05-15,1981393.891674621
2011-05-16,2075822.9123687039
2011-05-17,2173663.9525558744
2011-05-18,2276593.688069825
2011-05-19,2336108.6258665244
2011-05-20,2408958.4089182895
2011-05-21,2473466.688417771
2011-05-22,2553485.7748946897
2011-05-23,2654365.899047008
2011-05-24,2760114.2269819826
2011-05-25,2873575.208674509
2011-05-26,2999306.118488974
2011-05-27,3071832.755065509
2011-05-28,3137349.479959749
2011-05-29,3211842.091116543
2011-05-30,3277857.4657678264
2011-05-31,3344463.187320999
2011-06-01,3429332.806997544
2011-06-02,3524592.011895689
2011-06-03,3652872.5944234817
2011-06-04,3834421.2208997486
2011-06-05,4015717.3887439086
2011-06-06,4228444.432938017
2011-06-07,4390034.854922766
2011-06-08,4642143.718530527
2011-06-09,4970603.531746004
2011-06-10,5267179.335576132
2011-06-11,5517962.533384683
2011-06-12,5712540.538949521
2011-06-13,5949344.459623301
2011-06-14,6186727.653349994
2011-06-15,6461428.762393668
2011-06-16,6635106.407013207
2011-06-17,6781721.245705531
2011-06-18,6937965.669442632
2011-06-19,7134272.363856861
2011-06-20,7337652.024174138
2011-06-21,7562405.071246758
2011-06-22,7791052.4781437395
2011-06-23,8008778.873659782
2011-06-24,8202883.63763039
2011-06-25,8333491.537991913
2011-06-26,8462539.225583548
2011-06-27,8606086.17770027
2011-06-28,8740756.176387843
2011-06-29,8885866.331611216
2011-06-30,9046262.31852912
2011-07-01,9185716.091715546
2011-07-02,9317238.167250657
2011-07-03,9444904.122036211
2011-07-04,9572046.59256439
2011-07-05,9664264.651595842
2011-07-06,9778075.127533227
2011-07-07,9877188.345189938
2011-07-08,9996468.422330907
2011-07-09,10103303.888711425
2011-07-10,10204460.64778683
2011-07-11,10318418.190748727
2011-07-12,10418280.19152798
2011-07-13,10552268.357593024
2011-07-14,10652789.246771533
2011-07-15,10765920.40518457
2011-07-16,10873144.074338349
2011-07-17,10986634.52456765
2011-07-18,11097545.901596788
2011-07-19,11195471.346569898
2011-07-20,11298086.478523936
2011-07-21,11401700.725493608
2011-07-22,11504588.963510375
2011-07-23,11604174.415417472
2011-07-24,11718184.354384037
2011-07-25,11834657.608032715
2011-07-26,11957233.372135455
2011-07-27,12078628.186310273
2011-07-28,12184325.691584371
2011-07-29,12295154.812207282
2011-07-30,12397904.613812247
2011-07-31,12514926.968387172
2011-08-01,12624711.84854856
2011-08-02,12722307.880443558
2011-08-03,12809666.698504422
2011-08-04,12877911.585109528
2011-08-05,12952087.606567219
2011-08-06,13006215.277293192
2011-08-07,13054656.31803389
2011-08-08,13107731.465662528
2011-08-09,13176146.889435701
2011-08-10,13252695.34527393
2011-08-11,13320254.512598824
2011-08-12,13381475.543352963
2011-08-13,13443597.306964623
2011-08-14,13512582.600920111
2011-08-15,13585043.898002496
2011-08-16,13666456.685172563
2011-08-17,13740724.374626812
2011-08-18,13819239.34661455
2011-08-19,13893044.187972555
2011-08-20,13980226.479660565
2011-08-21,14071344.448008873
2011-08-22,14165636.450159362
2011-08-23,14251065.735637425
2011-08-24,14324364.545756936
2011-08-25,14394043.30399256
2011-08-26,14461054.31323711
2011-08-27,14513770.90451877
2011-08-28,14564798.40501486
2011-08-29,14626700.058441287
2011-08-30,14690991.691768944
2011-08-31,14757052.459257536
2011-09-01,14810100.788742267
2011-09-02,14875621.070865232
2011-09-03,14937499.17319095
2011-09-04,14992881.544278506
2011-09-05,15053562.731125375
2011-09-06,15104623.771427557
2011-09-07,15152062.28803635
2011-09-08,15196534.787766427
2011-09-09,15239101.11430776
2011-09-10,15272650.038641032
2011-09-11,15306372.651510565
2011-09-12,15347089.525385708
2011-09-13,15388822.296821328
2011-09-14,15429942.470706487
2011-09-15,15470272.851780029
2011-09-16,15498933.918566883
2011-09-17,15531107.250274617
2011-09-18,15569553.108510045
2011-09-19,15602364.011764385
2011-09-20,15643774.344393251
2011-09-21,15685738.135006765
2011-09-22,15726591.024387976
2011-09-23,15763401.176886518
2011-09-24,15798776.454645144
2011-09-25,15835705.838758482
2011-09-26,15869730.5499175
2011-09-27,15902214.736280777
2011-09-28,15937530.694660813
2011-09-29,15967077.893822711
2011-09-30,15997312.20258495
2011-10-01,16033230.87390676
2011-10-02,16063469.387229359
2011-10-03,16099385.36552829
2011-10-04,16127142.876537034
2011-10-05,16162578.041600063
2011-10-06,16192844.637600902
2011-10-07,16224068.588837322
2011-10-08,16248235.08197701
2011-10-09,16274560.570466064
2011-10-10,16299825.421174517
2011-10-11,16318298.736775396
2011-10-12,16342339.216284486
2011-10-13,16362156.659554405
2011-10-14,16390068.431875354
2011-10-15,16416296.29876457
2011-10-16,16438674.31368327
2011-10-17,16456110.992777634
2011-10-18,16471875.382653112
2011-10-19,16487247.428702727
2011-10-20,16500493.61875762
2011-10-21,16515814.806346124
2011-10-22,16530111.262686726
2011-10-23,16546864.181941517
2011-10-24,16565361.331692005
2011-10-25,16582928.374624591
2011-10-26,16598959.462534819
2011-10-27,16613262.758730195
2011-10-28,16629543.791740194
2011-10-29,16649438.56550898
2011-10-30,16668682.51650593
2011-10-31,16689510.11888693
2011-11-01,16713610.046406025
2011-11-02,16738382.187370392
2011-11-03,16758487.277791968
2011-11-04,16781694.462963764
2011-11-05,16803922.02335124
2011-11-06,16825237.655067917
2011-11-07,16844910.736774053
2011-11-08,16867754.660764765
2011-11-09,16891847.448273573
2011-11-10,16912244.15718305
2011-11-11,16929545.758148048
2011-11-12,16951277.93805881
2011-11-13,16972817.194339916
2011-11-14,16990742.206630595
2011-11-15,17009774.85366927
2011-11-16,17026069.81800741
2011-11-17,17041944.773764066
2011-11-18,17056756.441611256
2011-11-19,17070166.97379829
2011-11-20,17086465.64213158
2011-11-21,17099563.599732086
2011-11-22,17115623.925633464
2011-11-23,17131188.766334787
2011-11-24,17144562.799725864
2011-11-25,17161185.464660354
2011-11-26,17176045.877862826
2011-11-27,17190011.35589991
2011-11-28,17205925.38711669
2011-11-29,17225182.88770045
2011-11-30,17248243.06434731
2011-12-01,17275926.073184658
2011-12-02,17298438.599781375
2011-12-03,17321294.540387753
2011-12-04,17340029.64684419
2011-12-05,17362634.999608498
2011-12-06,17387990.827944614
2011-12-07,17408547.056312453
2011-12-08,17432727.409735456
2011-12-09,17454597.326180417
2011-12-10,17476067.68202711
2011-12-11,17500378.458150078
2011-12-12,17520702.595575307
2011-12-13,17541801.518260453
2011-12-14,17565925.729107216
2011-12-15,17583625.163547613
2011-12-16,17602378.57755147
2011-12-17,17626291.283755038
2011-12-18,17649287.300153002
2011-12-19,17676004.21470673
2011-12-20,17702607.90290404
2011-12-21,17731970.742928293
2011-12-22,17760587.102365233
2011-12-23,17788319.670367483
2011-12-24,17816698.22246983
2011-12-25,17852426.88512257
2011-12-26,17888192.90011401
2011-12-27,17917230.883106794
2011-12-28,17949187.420317702
2011-12-29,17978179.559522253
2011-12-30,18007908.48787756
2011-12-31,18041507.34306723
2012-01-01,18079226.489213295
2012-01-02,18119094.672672812
2012-01-03,18159004.382170506
2012-01-04,18197121.097253487
2012-01-05,18242328.716900747
2012-01-06,18300481.187113993
2012-01-07,18361793.77672549
2012-01-08,18418778.092776947
2012-01-09,18473397.497499324
2012-01-10,18518428.035405885
2012-01-11,18570200.215669047
2012-01-12,18622585.17420112
2012-01-13,18668941.298607044
2012-01-14,18717792.85988931
2012-01-15,18765410.425464083
2012-01-16,18825819.469960295
2012-01-17,18877647.935309835
2012-01-18,18915245.646355085
2012-01-19,18961377.569500666
2012-01-20,19007804.78324237
2012-01-21,19059776.700412076
2012-01-22,19102018.522104114
2012-01-23,19155367.53609128
2012-01-24,19199070.447172295
2012-01-25,19244204.381861277
2012-01-26,19283246.363226797
2012-01-27,19320512.586804353
2012-01-28,19360291.304183267
2012-01-29,19406251.31479912
2012-01-30,19453405.74910632
2012-01-31,19494689.56662987
2012-02-01,19534096.19505142
2012-02-02,19581770.256869752
2012-02-03,19628657.77006785
2012-02-04,19675004.240645014
2012-02-05,19715521.582260236
2012-02-06,19756363.241349656
2012-02-07,19794462.696043562
2012-02-08,19835291.16707543
2012-02-09,19876504.958840314
2012-02-10,19916908.77743033
2012-02-11,19960546.596997745
2012-02-12,20005216.027132653
2012-02-13,20042084.352936793
2012-02-14,20075037.984192982
2012-02-15,20106121.06222692
2012-02-16,20135370.179384097
2012-02-17,20169097.302897673
2012-02-18,20205952.960913807
2012-02-19,20239789.632025234
2012-02-20,20270352.887930952
2012-02-21,20298306.58203805
2012-02-22,20333614.50983101
2012-02-23,20373084.681420684
2012-02-24,20410099.321215086
2012-02-25,20450642.699687637
2012-02-26,20487322.107439872
2012-02-27,20525313.411915474
2012-02-28,20564510.11189926
2012-02-29,20607822.773683276
2012-03-01,20644850.814904235
2012-03-02,20676404.444249935
2012-03-03,20702794.179882172
2012-03-04,20734958.88903986
2012-03-05,20770360.764637507
2012-03-06,20804105.835672174
2012-03-07,20842149.582391962
2012-03-08,20880070.180229694
2012-03-09,20921116.20819709
2012-03-10,20960812.05646097
2012-03-11,20993420.824524537
2012-03-12,21033769.28615965
2012-03-13,21073831.223571435
2012-03-14,21110308.45045372
2012-03-15,21142425.616997387
2012-03-16,21183086.129751083
2012-03-17,21228351.60247419
2012-03-18,21270186.556305222
2012-03-19,21306595.385905847
2012-03-20,21344883.64644265
2012-03-21,21382843.595707677
2012-03-22,21420680.245309025
2012-03-23,21450250.472796828
2012-03-24,21493085.872389026
2012-03-25,21528935.045069426
2012-03-26,21563833.92762739
2012-03-27,21600209.826457813
2012-03-28,21636104.075232036
2012-03-29,21669563.45182783
2012-03-30,21706318.219225172
2012-03-31,21747540.311386395
2012-04-01,21781619.285632145
2012-04-02,21809788.86588928
2012-04-03,21842492.195991438
2012-04-04,21876209.799667608
2012-04-05,21904854.989978556
2012-04-06,21938371.62162391
2012-04-07,21969414.752616037
2012-04-08,22004852.26820729
2012-04-09,22039595.979599718
2012-04-10,22074996.20980843
2012-04-11,22109239.44682886
2012-04-12,22140206.47929385
2012-04-13,22170136.82141085
2012-04-14,22204576.070145875
2012-04-15,22230878.025784217
2012-04-16,22267801.02589045
2012-04-17,22301220.049715955
2012-04-18,22334322.111720618
2012-04-19,22374642.64400435
2012-04-20,22414455.8607438
2012-04-21,22455167.216156326
2012-04-22,22491541.35300031
2012-04-23,22526353.571179695
2012-04-24,22561303.349480394
2012-04-25,22593706.148849975
2012-04-26,22633141.551739052
2012-04-27,22667484.836491488
2012-04-28,22705386.31412724
2012-04-29,22749548.343800757
2012-04-30,22793663.09094614
2012-05-01,22835765.711489465
2012-05-02,22873872.976903785
2012-05-03,22913718.204369295
2012-05-04,22954751.70588238
2012-05-05,22996965.31571381
2012-05-06,23038297.3022633
2012-05-07,23081123.8554419
2012-05-08,23125342.789550915
2012-05-09,23167190.17306816
2012-05-10,23199536.940902084
2012-05-11,23234745.63079286
2012-05-12,23266373.580144417
2012-05-13,23301028.73863448
2012-05-14,23335464.729472753
2012-05-15,23367912.79460383
2012-05-16,23398443.330094885
2012-05-17,23427849.900901016
2012-05-18,23464712.39254283
2012-05-19,23502671.300297353
2012-05-20,23537843.5656574
2012-05-21,23569842.577332925
2012-05-22,23599041.67705945
2012-05-23,23632236.52029562
2012-05-24,23664175.56119523
2012-05-25,23695123.910406716
2012-05-26,23731338.254657283
2012-05-27,23771864.191296786
2012-05-28,23808129.43135099
2012-05-29,23840349.48236262
2012-05-30,23873971.94573344
2012-05-31,23909449.666155208
2012-06-01,23949164.496087678
2012-06-02,23990920.071232304
2012-06-03,24030752.13266901
2012-06-04,24071230.955957547
2012-06-05,24110725.046999536
2012-06-06,24152268.85373132
2012-06-07,24190342.90879453
2012-06-08,24229865.175196014
2012-06-09,24277717.321118206
2012-06-10,24323299.23267998
2012-06-11,24361693.787940934
2012-06-12,24405250.691601206
2012-06-13,24448926.845660377
2012-06-14,24494801.605022576
2012-06-15,24542521.15292272
2012-06-16,24592889.09671988
2012-06-17,24645155.447860993
2012-06-18,24699922.952011455
2012-06-19,24747189.28438492
2012-06-20,24794822.946103133
2012-06-21,24840257.62069009
2012-06-22,24885916.60097119
2012-06-23,24938924.263334237
2012-06-24,24980755.270347223
2012-06-25,25029208.671710987
2012-06-26,25076750.642733693
2012-06-27,25129602.897763427
2012-06-28,25174702.175647207
2012-06-29,25223009.63076093
2012-06-30,25266932.00779715
2012-07-01,25314027.551667172
2012-07-02,25364778.9162193
2012-07-03,25417346.345612887
2012-07-04,25466077.913534332
2012-07-05,25513748.76698297
2012-07-06,25564963.056913607
2012-07-07,25620496.08429778
2012-07-08,25672147.623398688
2012-07-09,25727751.925821852
2012-07-10,25780983.13053379
2012-07-11,25828577.138223697
2012-07-12,25882440.803851385
2012-07-13,25944628.495027907
2012-07-14,26005630.660115786
2012-07-15,26058295.899935044
2012-07-16,26116975.121993694
2012-07-17,26188712.733477704
2012-07-18,26258132.9596014
2012-07-19,26319569.29153111
2012-07-20,26380593.529451866
2012-07-21,26442048.821676344
2012-07-22,26509569.549188696
2012-07-23,26570517.594072618
2012-07-24,26639838.762752842
2012-07-25,26707748.51394573
2012-07-26,26781564.465917144
2012-07-27,26860537.399926193
2012-07-28,26928366.03984927
2012-07-29,27001138.07467005
2012-07-30,27079265.166566085
2012-07-31,27139309.49289589
2012-08-01,27202263.718031008
2012-08-02,27282742.439236715
2012-08-03,27369021.909599554
2012-08-04,27455101.187151406
2012-08-05,27528024.94054344
2012-08-06,27603959.555722125
2012-08-07,27692490.911815695
2012-08-08,27783639.391953304
2012-08-09,27878919.885992985
2012-08-10,27966915.62138583
2012-08-11,28063223.279146507
2012-08-12,28155394.118893173
2012-08-13,28249118.91849071
2012-08-14,28343713.916199956
2012-08-15,28448193.26272601
2012-08-16,28550499.93554542
2012-08-17,28647219.949170753
2012-08-18,28737045.99699557
2012-08-19,28824734.763833545
2012-08-20,28907646.359403186
2012-08-21,28994288.768746786
2012-08-22,29071362.73044722
2012-08-23,29153402.883413345
2012-08-24,29228133.799870238
2012-08-25,29300091.343736432
2012-08-26,29394615.34166542
2012-08-27,29475789.230049536
2012-08-28,29558401.18361815
2012-08-29,29649692.681183293
2012-08-30,29732665.865793977
2012-08-31,29805512.169899013
2012-09-01,29885835.105630904
2012-09-02,29967648.48196935
2012-09-03,30048338.16411742
2012-09-04,30127327.83571456
2012-09-05,30221501.698419955
2012-09-06,30314583.91335098
2012-09-07,30407804.33200318
2012-09-08,30487341.38270742
2012-09-09,30574999.7601114
2012-09-10,30657801.283455994
2012-09-11,30738099.573399484
2012-09-12,30824925.860601462
2012-09-13,30898458.579222694
2012-09-14,30991750.507472467
2012-09-15,31075727.449710034
2012-09-16,31170844.947851736
2012-09-17,31270535.863561552
2012-09-18,31370325.716560546
2012-09-19,31457264.86493427
2012-09-20,31552229.012724686
2012-09-21,31656255.705623243
2012-09-22,31752030.664615415
2012-09-23,31846931.010168586
2012-09-24,31939232.207550086
2012-09-25,32022937.942955397
2012-09-26,32107854.32990375
2012-09-27,32206618.780036885
2012-09-28,32303631.20312458
2012-09-29,32407453.48981473
2012-09-30,32505374.01975356
2012-10-01,32585924.05461551
2012-10-02,32676884.94711263
2012-10-03,32761429.358874373
2012-10-04,32845565.394830327
2012-10-05,32931985.404181253
2012-10-06,33029929.78915331
2012-10-07,33105089.148210816
2012-10-08,33206203.242211472
2012-10-09,33291013.910296053
2012-10-10,33380386.439499184
2012-10-11,33463195.24965756
2012-10-12,33552554.4534298
2012-10-13,33640879.120188
2012-10-14,33716029.018134125
2012-10-15,33814638.40866193
2012-10-16,33906209.46062054
2012-10-17,33990042.539215766
2012-10-18,34082858.41051319
2012-10-19,34162116.2377405
2012-10-20,34254135.675930254
2012-10-21,34347735.9726356
2012-10-22,34438972.41328296
2012-10-23,34514776.3870063
2012-10-24,34608941.568383306
2012-10-25,34688819.89605281
2012-10-26,34774512.7752478
2012-10-27,34864390.63130385
2012-10-28,34950811.50976268
2012-10-29,35034336.03003175
2012-10-30,35110603.90053684
2012-10-31,35189193.603266396
2012-11-01,35264299.75249487
2012-11-02,35339994.47942076
2012-11-03,35416595.50368115
2012-11-04,35499300.27685433
2012-11-05,35584552.70556343
2012-11-06,35657064.018575996
2012-11-07,35742560.70716138
2012-11-08,35826114.63106015
2012-11-09,35908283.7109238
2012-11-10,35986089.268116355
2012-11-11,36065124.481672086
2012-11-12,36136925.15154302
2012-11-13,36213372.68226434
2012-11-14,36291457.88940938
2012-11-15,36365974.302300386
2012-11-16,36448577.130962886
2012-11-17,36529966.43711513
2012-11-18,36615098.54085393
2012-11-19,36700301.154209055
2012-11-20,36786189.56973789
2012-11-21,36875094.8003473
2012-11-22,36961421.932543196
2012-11-23,37060967.15060674
2012-11-24,37153916.204428494
2012-11-25,37244592.33226398
2012-11-26,37342120.50060309
2012-11-27,37431779.99565842
2012-11-28,37519014.957745664
2012-11-29,37570230.92011905
2012-11-30,37609256.38242777
2012-12-01,37661522.954617
2012-12-02,37706185.489001155
2012-12-03,37752179.3271559
2012-12-04,37788004.53944791
2012-12-05,37828409.37462436
2012-12-06,37874360.70825203
2012-12-07,37917401.59280107
2012-12-08,37963690.47427033
2012-12-09,38005488.614075035
2012-12-10,38053153.52301666
2012-12-11,38101531.395168
2012-12-12,38145666.65190682
2012-12-13,38190222.93969149
2012-12-14,38226417.43473266
2012-12-15,38265558.68336945
2012-12-16,38302894.91407757
2012-12-17,38347089.32909245
2012-12-18,38388334.917086
2012-12-19,38435552.75688831
2012-12-20,38471188.250660345
2012-12-21,38513583.72828556
2012-12-22,38564687.0714243
2012-12-23,38605025.58111685
2012-12-24,38648944.42685368
2012-12-25,38690131.09153772
2012-12-26,38741247.74658036
2012-12-27,38793240.63449111
2012-12-28,38849707.33103184
2012-12-29,38897961.72042093
2012-12-30,38953406.46786049
2012-12-31,39006426.62000197
2013-01-01,39059805.64298982
2013-01-02,39110077.47030085
2013-01-03,39163337.52997293
2013-01-04,39213777.83113624
2013-01-05,39260087.591819845
2013-01-06,39307573.27099272
2013-01-07,39362761.82870907
2013-01-08,39406968.46292829
2013-01-09,39450793.105773166
2013-01-10,39501346.536181696
2013-01-11,39542195.80320487
2013-01-12,39584876.68775183
2013-01-13,39631044.209154606
2013-01-14,39685386.26642568
2013-01-15,39728150.479238324
2013-01-16,39775287.1427155
2013-01-17,39816647.41864366
2013-01-18,39863544.670864135
2013-01-19,39923020.332245745
2013-01-20,39973531.75597447
2013-01-21,40026920.9317485
2013-01-22,40088105.97870573
2013-01-23,40142658.76274994
2013-01-24,40213185.61131729
2013-01-25,40271717.11698942
2013-01-26,40338122.065495625
2013-01-27,40403869.27337769
2013-01-28,40470008.77832982
2013-01-29,40545305.520978786
2013-01-30,40618737.76898954
2013-01-31,40715718.31470756
2013-02-01,40791366.32991616
2013-02-02,40867779.90422584
2013-02-03,40961206.86540561
2013-02-04,41044918.1115924
2013-02-05,41130001.41473753
2013-02-06,41205896.65310776
2013-02-07,41287778.29525325
2013-02-08,41371939.15122688
2013-02-09,41453614.18687757
2013-02-10,41547671.0897662
2013-02-11,41641765.764793485
2013-02-12,41727926.15510906
2013-02-13,41837259.30651213
2013-02-14,41935632.3156229
2013-02-15,42057223.405194506
2013-02-16,42186050.62006011
2013-02-17,42312868.93553339
2013-02-18,42420566.50897691
2013-02-19,42531920.01761124
2013-02-20,42674914.17216766
2013-02-21,42806348.07636425
2013-02-22,42936217.99398379
2013-02-23,43056232.31343463
2013-02-24,43172257.13038123
2013-02-25,43325358.18359036
2013-02-26,43453412.92912408
2013-02-27,43604114.779378645
2013-02-28,43742725.733047865
2013-03-01,43872454.77423943
2013-03-02,43996341.091167256
2013-03-03,44133921.660267495
2013-03-04,44291965.194047354
2013-03-05,44428467.64473186
2013-03-06,44606628.35574708
2013-03-07,44775804.33884106
2013-03-08,44947716.170100346
2013-03-09,45135973.38986683
2013-03-10,45347713.396759585
2013-03-11,45540858.7415158
2013-03-12,45691463.733697355
2013-03-13,45872228.72018314
2013-03-14,46084134.401449315
2013-03-15,46286811.49164863
2013-03-16,46491546.11667059
2013-03-17,46736959.660951905
2013-03-18,46962128.717402495
2013-03-19,47193717.421352625
2013-03-20,47519066.10074259
2013-03-21,47896012.65323673
2013-03-22,48306988.996565975
2013-03-23,48658938.69989827
2013-03-24,48978987.64101165
2013-03-25,49240046.006780155
2013-03-26,49535541.78642603
2013-03-27,49817561.20382133
2013-03-28,50240978.53918011
2013-03-29,50634590.0733522
2013-03-30,51034347.49223721
2013-03-31,51431019.26043459
2013-04-01,51920867.85271179
2013-04-02,52410242.20899935
2013-04-03,52979373.5331571
2013-04-04,53489654.46391411
2013-04-05,54038447.28945103
2013-04-06,54617877.26985422
2013-04-07,55235905.90402261
2013-04-08,55939162.52028313
2013-04-09,56850300.31380996
2013-04-10,57855992.51254342
2013-04-11,58352306.83971341
2013-04-12,58683941.56106381
2013-04-13,59115636.59588656
2013-04-14,59483746.96496521
2013-04-15,59857731.16111493
2013-04-16,60148887.35847219
2013-04-17,60500144.68283674
2013-04-18,60845328.16821356
2013-04-19,61245931.78218557
2013-04-20,61710569.61651028
2013-04-21,62247205.90649348
2013-04-22,62708764.90081071
2013-04-23,63249365.47830511
2013-04-24,63839970.31151123
2013-04-25,64487429.092978284
2013-04-26,65063911.544904344
2013-04-27,65557134.29678721
2013-04-28,66146137.916739166
