Date,supply/profit_relative
2012-12-24,0.852934438798751
2012-12-25,0.874005817944706
2012-12-26,0.880692472032334
2012-12-27,0.860406279133934
2012-12-28,0.892099192681951
2012-12-29,0.872471960785671
2012-12-30,0.89582234003436
2012-12-31,0.911678331928902
2013-01-01,0.814085146169867
2013-01-02,0.78986783279846
2013-01-03,0.798814659395417
2013-01-04,0.816175794048636
2013-01-05,0.792954732355267
2013-01-06,0.818808569781973
2013-01-07,0.839915405608924
2013-01-08,0.911346747099547
2013-01-09,0.924121403084281
2013-01-10,0.931563320868049
2013-01-11,0.922398396099127
2013-01-12,0.892466764408247
2013-01-13,0.87031084320586
2013-01-14,0.943553659455453
2013-01-15,0.926988262594813
2013-01-16,0.94727271437358
2013-01-17,0.941553260358964
2013-01-18,0.940863132628897
2013-01-19,0.91625375757969
2013-01-20,0.918864552234691
2013-01-21,0.943930683959086
2013-01-22,0.945415282719081
2013-01-23,0.96129827993653
2013-01-24,0.920166793154184
2013-01-25,0.945992926196026
2013-01-26,0.957277326253997
2013-01-27,0.967408892045171
2013-01-28,0.973595397735093
2013-01-29,0.983309752493721
2013-01-30,0.977356924877995
2013-01-31,0.976797898746274
2013-02-01,0.932236525365641
2013-02-02,0.919819912594467
2013-02-03,0.94728112118752
2013-02-04,0.93991003131908
2013-02-05,0.950030479394996
2013-02-06,0.974959862225731
2013-02-07,0.992810714527047
2013-02-08,0.973952443013129
2013-02-09,0.969456094652816
2013-02-10,0.99347710843286
2013-02-11,0.989878135479334
2013-02-12,0.985135791406696
2013-02-13,0.948228321694526
2013-02-14,0.995776111251207
2013-02-15,0.993894346429019
2013-02-16,0.991657734021041
2013-02-17,0.947587175094119
2013-02-18,0.953173016336486
2013-02-19,0.99653430161449
2013-02-20,0.994842605251016
2013-02-21,0.98336839631338
2013-02-22,0.972404240415947
2013-02-23,0.951202577660506
2013-02-24,0.95407302281498
2013-02-25,0.98955128144584
2013-02-26,0.972364408422163
2013-02-27,0.977839163141244
2013-02-28,0.974509907012981
2013-03-01,0.987901501902662
2013-03-02,0.972818988123173
2013-03-03,0.982636634457839
2013-03-04,0.988653154991975
2013-03-05,0.988708626728304
2013-03-06,0.950752223480058
2013-03-07,0.93574079638925
2013-03-08,0.970314246833322
2013-03-09,0.983245179283202
2013-03-10,0.955669701213898
2013-03-11,0.996981868632817
2013-03-12,0.94479250457619
2013-03-13,0.987471057554057
2013-03-14,0.961637341097452
2013-03-15,0.946703179429642
2013-03-16,0.938327772747262
2013-03-17,0.982523752272148
2013-03-18,0.996571274658581
2013-03-19,1.0
2013-03-20,0.984188543529487
2013-03-21,0.980910606205706
2013-03-22,0.956156158298748
2013-03-23,0.943744965031742
2013-03-24,0.966357932551142
2013-03-25,0.976706591254441
2013-03-26,0.989216370448298
2013-03-27,0.995777348780479
2013-03-28,0.958412415065687
2013-03-29,0.967248337213146
2013-03-30,0.95906687535231
2013-03-31,0.994747358984146
2013-04-01,0.985710917512671
2013-04-02,1.0
2013-04-03,0.984558101841669
2013-04-04,0.981132109532237
2013-04-05,0.987510780809199
2013-04-06,0.967336240596944
2013-04-07,0.999075622227163
2013-04-08,0.973331699805123
2013-04-09,0.976155621030488
2013-04-10,0.924376594951875
2013-04-11,0.806530306599376
2013-04-12,0.892375877105144
2013-04-13,0.83483579392029
2013-04-14,0.829159289507776
2013-04-15,0.781819382866036
2013-04-16,0.767540076098772
2013-04-17,0.849334027681823
2013-04-18,0.913409641091905
2013-04-19,0.913035186198148
2013-04-20,0.920612369960203
2013-04-21,0.896128123523549
2013-04-22,0.915532848577681
2013-04-23,0.940563794155735
2013-04-24,0.948927803545643
2013-04-25,0.90128098148077
2013-04-26,0.895262761519154
2013-04-27,0.852644547420796
2013-04-28,0.884184028823845
2013-04-29,0.921226116155403
2013-04-30,0.895930996918137
2013-05-01,0.805806277276904
2013-05-02,0.791708686236079
2013-05-03,0.790025999917794
2013-05-04,0.830543768456904
2013-05-05,0.843676681785483
2013-05-06,0.819142303761379
2013-05-07,0.808326837197431
2013-05-08,0.83280448346445
2013-05-09,0.80742078485104
2013-05-10,0.858760609452308
2013-05-11,0.841413864561961
2013-05-12,0.829482175427753
2013-05-13,0.839837161071237
2013-05-14,0.77195385896458
2013-05-15,0.779836161835775
2013-05-16,0.835084346812341
2013-05-17,0.872571776905333
2013-05-18,0.881350476236532
2013-05-19,0.85815330826283
2013-05-20,0.858523038315797
2013-05-21,0.853106624147073
2013-05-22,0.881848083236592
2013-05-23,0.898651853460825
2013-05-24,0.899579963820622
2013-05-25,0.901881005594855
2013-05-26,0.906821334653538
2013-05-27,0.870756095187057
2013-05-28,0.876107741574223
2013-05-29,0.904013130071058
2013-05-30,0.866605991382312
2013-05-31,0.876273459864367
2013-06-01,0.892825866183846
2013-06-02,0.844038912187812
2013-06-03,0.850042841029304
2013-06-04,0.827395234958858
2013-06-05,0.83932752273713
2013-06-06,0.805028389959658
2013-06-07,0.731307561920457
2013-06-08,0.727082354128475
2013-06-09,0.717075343189276
2013-06-10,0.727322854590254
2013-06-11,0.740604618230275
2013-06-12,0.727554150875687
2013-06-13,0.711647851117899
2013-06-14,0.707675017208848
2013-06-15,0.711674619183439
2013-06-16,0.70476927149513
2013-06-17,0.719524843332582
2013-06-18,0.734584388897329
2013-06-19,0.739109455758629
2013-06-20,0.721249006925034
2013-06-21,0.720841843574893
2013-06-22,0.709480619180414
2013-06-23,0.717251634807288
2013-06-24,0.701141588933675
2013-06-25,0.690476870624813
2013-06-26,0.704577150080377
2013-06-27,0.682557245320912
2013-06-28,0.65450891359677
2013-06-29,0.655901319225813
2013-06-30,0.662823753966602
2013-07-01,0.645770494072445
2013-07-02,0.665401063192061
2013-07-03,0.633684670534959
2013-07-04,0.645936823772772
2013-07-05,0.619515824043459
2013-07-06,0.622585892875495
2013-07-07,0.659329908435836
2013-07-08,0.652595543488784
2013-07-09,0.66705751124464
2013-07-10,0.693687274478129
2013-07-11,0.699905482567427
2013-07-12,0.706652001061017
2013-07-13,0.719623959454077
2013-07-14,0.695880529266313
2013-07-15,0.728385428274904
2013-07-16,0.699329229293579
2013-07-17,0.697045832988589
2013-07-18,0.668311990075359
2013-07-19,0.683267323297061
2013-07-20,0.663854083493733
2013-07-21,0.67901498571373
2013-07-22,0.668677891057755
2013-07-23,0.688282168747243
2013-07-24,0.704862747077102
2013-07-25,0.713816685069477
2013-07-26,0.708292995186479
2013-07-27,0.690133037064009
2013-07-28,0.747663506866896
2013-07-29,0.757943453208264
2013-07-30,0.780234345467671
2013-07-31,0.779111777148796
2013-08-01,0.761555393187586
2013-08-02,0.749162025502587
2013-08-03,0.743152886151227
2013-08-04,0.757787004686149
2013-08-05,0.772628434863125
2013-08-06,0.770455183532697
2013-08-07,0.752871439615481
2013-08-08,0.724625153846708
2013-08-09,0.691455327200759
2013-08-10,0.716775246255575
2013-08-11,0.73169383117079
2013-08-12,0.753448921297774
2013-08-13,0.792823453920084
2013-08-14,0.801791896584463
2013-08-15,0.777539237411358
2013-08-16,0.782823551729684
2013-08-17,0.811055719777672
2013-08-18,0.803604160807367
2013-08-19,0.821528730008524
2013-08-20,0.831970920399107
2013-08-21,0.841227382191818
2013-08-22,0.82860683571069
2013-08-23,0.827338423872997
2013-08-24,0.83298087697096
