Date,fees/fee_ratio_multiple
2010-12-16,83519.82881304971
2010-12-17,35405.580943275294
2010-12-18,120988.78940128931
2010-12-19,79554.67620564246
2010-12-20,118669.81355218748
2010-12-21,88637.36363636365
2010-12-22,44525.47076185089
2010-12-23,120834.33333333334
2010-12-24,94517.41315831958
2010-12-25,124573.67124738175
2010-12-26,75801.98905130514
2010-12-27,108292.23348542381
2010-12-28,81728.26364451174
2010-12-29,60776.419208583226
2010-12-30,91465.54985586485
2010-12-31,346887.0128279304
2011-01-01,101512.36400090721
2011-01-02,99798.75841688592
2011-01-03,10711.548497899128
2011-01-04,225306.04865470517
2011-01-05,82907.11560730237
2011-01-06,84852.83004936692
2011-01-07,153200.09605060203
2011-01-08,481469.285684022
2011-01-09,58215.28571428571
2011-01-10,117657.1329566594
2011-01-11,207104.30625979375
2011-01-12,28734.26889281252
2011-01-13,376922.64881568414
2011-01-14,139362.83367527032
2011-01-15,74806.45578583036
2011-01-16,100837.12854172413
2011-01-17,57252.377196112226
2011-01-18,187085.48337216993
2011-01-19,169000.99999999997
2011-01-20,79239.85034822919
2011-01-21,172326.82019167388
2011-01-22,17582.840537394815
2011-01-23,23673.977148976468
2011-01-24,40870.565217391304
2011-01-25,60438.38535783465
2011-01-26,81819.18181818182
2011-01-27,13560.322033898306
2011-01-28,131667.6666666667
2011-01-29,18215.479592632826
2011-01-30,2765.8908264424576
2011-01-31,11185.21052631579
2011-02-01,10366.472923185222
2011-02-02,158001.0
2011-02-03,47566.32711210565
2011-02-04,78480.90412830186
2011-02-05,56552.56874367626
2011-02-06,73065.48465018375
2011-02-07,32175.00819419686
2011-02-08,47359.650215324
2011-02-09,146527.2294161174
2011-02-10,10654.603378580676
2011-02-11,18634.28388968078
2011-02-12,13210.873318123646
2011-02-13,41251.0
2011-02-14,3577.642335766423
2011-02-15,46209.45649256128
2011-02-16,19662.016949152545
2011-02-17,93552.10518683775
2011-02-18,20001.0
2011-02-19,14908.407407407407
2011-02-20,49501.0
2011-02-21,23659.536585365855
2011-02-22,42980.08706878634
2011-02-23,32156.29647884683
2011-02-24,61720.29563435271
2011-02-25,27375.15964979763
2011-02-26,24622.06090902563
2011-02-27,11297.296296296296
2011-02-28,14483.852949009139
2011-03-01,15398.2330982618
2011-03-02,21402.273885350318
2011-03-03,1316.99428320763
2011-03-04,15333.315804079368
2011-03-05,5764.149086525058
2011-03-06,2634.8556185715656
2011-03-07,1766.0774353357274
2011-03-08,2380.134847943334
2011-03-09,2464.211194154411
2011-03-10,2469.2078671172894
2011-03-11,988.5074008932065
2011-03-12,4526.073555393862
2011-03-13,3333.5871566249593
2011-03-14,3153.4018839541764
2011-03-15,3060.774904708638
2011-03-16,3757.9060773480664
2011-03-17,5075.1585026335315
2011-03-18,4440.840198607667
2011-03-19,4722.656501624517
2011-03-20,2755.2353203378725
2011-03-21,854.7253566335288
2011-03-22,566.0414996866156
2011-03-23,435.3360592651719
2011-03-24,919.9585074684131
2011-03-25,1670.0142203870569
2011-03-26,1524.1451844330147
2011-03-27,1132.2874603493633
2011-03-28,1905.7619047619046
2011-03-29,2383.971251182798
2011-03-30,1889.2083807402748
2011-03-31,2564.775510204082
2011-04-01,2589.235294117647
2011-04-02,3285.1920647774627
2011-04-03,2060.253162300944
2011-04-04,1568.4934352670439
2011-04-05,1841.3278439705546
2011-04-06,1514.1995961123048
2011-04-07,2459.029563239917
2011-04-08,2015.5142108201258
2011-04-09,1853.731591448931
2011-04-10,1647.4620677476275
2011-04-11,1867.227169481299
2011-04-12,1736.6937001436095
2011-04-13,2389.809541419518
2011-04-14,564.2573170645845
2011-04-15,2720.952694582736
2011-04-16,2363.816150810453
2011-04-17,4162.8497109826585
2011-04-18,2260.4012533552145
2011-04-19,1363.5226670465308
2011-04-20,1008.7108649785721
2011-04-21,2179.595122116629
2011-04-22,1664.5160680529302
2011-04-23,1632.5070572165728
2011-04-24,1218.6565137273951
2011-04-25,1102.7682793273455
2011-04-26,1905.714502255347
2011-04-27,994.3042683675038
2011-04-28,1237.709147123143
2011-04-29,1348.4225421654291
2011-04-30,914.9863660237892
2011-05-01,790.8094412376887
2011-05-02,2047.2372548113087
2011-05-03,2035.8072931288925
2011-05-04,1548.820442928855
2011-05-05,1154.7425431459462
2011-05-06,1437.5701665330523
2011-05-07,1608.80812693094
2011-05-08,1474.7806012321475
2011-05-09,1098.496796519356
2011-05-10,1122.1565059456714
2011-05-11,1195.8126334988865
2011-05-12,1169.2026379281922
2011-05-13,897.824253297108
2011-05-14,835.1221417322695
2011-05-15,739.4319762307179
2011-05-16,844.2842467701803
2011-05-17,933.1695556966079
2011-05-18,733.6961143069439
2011-05-19,528.0607990787515
2011-05-20,631.6298425757464
2011-05-21,522.5497152048621
2011-05-22,670.4748401637055
2011-05-23,800.3102241188285
2011-05-24,709.2337734495865
2011-05-25,737.4762587056723
2011-05-26,698.9177573252633
2011-05-27,604.4142481826008
2011-05-28,556.5484540931661
2011-05-29,653.2134433221833
2011-05-30,412.8720923899667
2011-05-31,376.87750953836166
2011-06-01,391.132573705701
2011-06-02,402.20583486365973
2011-06-03,385.58117109693524
2011-06-04,349.04549451199614
2011-06-05,440.14273575077544
2011-06-06,398.57086291287
2011-06-07,293.3956539807058
2011-06-08,209.36474215948007
2011-06-09,257.1666735620889
2011-06-10,291.30712633657515
2011-06-11,357.3522702380133
2011-06-12,263.9181421358225
2011-06-13,311.536128398491
2011-06-14,341.91979889004693
2011-06-15,349.1224754700851
2011-06-16,283.25683810257993
2011-06-17,301.75511206900944
2011-06-18,348.67004828050904
2011-06-19,431.62477644467145
2011-06-20,578.024574066105
2011-06-21,707.8881236850096
2011-06-22,734.748958130805
2011-06-23,825.9934754359753
2011-06-24,659.4979419762612
2011-06-25,306.3444587957052
2011-06-26,296.01913036502896
2011-06-27,319.5439543880101
2011-06-28,404.0489516594998
2011-06-29,431.4216793846547
2011-06-30,540.5475958380598
2011-07-01,464.4176512284951
2011-07-02,574.456807981092
2011-07-03,619.0762406527506
2011-07-04,532.1920718445901
2011-07-05,370.5661017721181
2011-07-06,462.57202698389585
2011-07-07,468.3624157043384
2011-07-08,624.8065394722311
2011-07-09,575.3666089534104
2011-07-10,548.5491979269138
2011-07-11,528.9979935591966
2011-07-12,552.3422390052433
2011-07-13,640.0953812200033
2011-07-14,538.6132111780244
2011-07-15,498.057992291065
2011-07-16,705.0076573074393
2011-07-17,701.6058614471677
2011-07-18,658.0108670385822
2011-07-19,479.1473257088077
2011-07-20,705.6101295872039
2011-07-21,845.2807712360429
2011-07-22,558.5676337515542
2011-07-23,948.0534106040525
2011-07-24,814.4189277541292
2011-07-25,682.4333246083161
2011-07-26,1124.3379396614012
2011-07-27,979.6401781001838
2011-07-28,1028.8889795601915
2011-07-29,1153.6043896682359
2011-07-30,1331.3690493631773
2011-07-31,1287.7340115994086
2011-08-01,1072.9983148654271
2011-08-02,1037.3783861204051
2011-08-03,958.8609723295294
2011-08-04,830.2745860131089
2011-08-05,1098.6174705928797
2011-08-06,254.14951392382108
2011-08-07,964.4513138344703
2011-08-08,856.8789846020386
2011-08-09,625.5721990583604
2011-08-10,708.207056196369
2011-08-11,964.2540069190578
2011-08-12,1078.0386773879536
2011-08-13,944.0534121281445
2011-08-14,640.7496486698486
2011-08-15,662.9501293422843
2011-08-16,741.1462345483761
2011-08-17,1009.8357469493678
2011-08-18,1217.5108337690187
2011-08-19,844.3066142468992
2011-08-20,1404.0131079970226
2011-08-21,1407.6462445544944
2011-08-22,1119.990477037466
2011-08-23,1113.7406915368097
2011-08-24,771.5322388762415
2011-08-25,1126.5338219328457
2011-08-26,1568.5623666844192
2011-08-27,1214.1561880281038
2011-08-28,1286.2262539663939
2011-08-29,1289.6858736742254
2011-08-30,744.165709680984
2011-08-31,1311.3192224036197
2011-09-01,1150.539266177013
2011-09-02,1142.0336023044058
2011-09-03,1894.306328291269
2011-09-04,679.6670334021245
2011-09-05,1088.740358719199
2011-09-06,1158.2564985485765
2011-09-07,836.4839375884702
2011-09-08,1382.608555561071
2011-09-09,1004.5022279886791
2011-09-10,1240.5697151921004
2011-09-11,1227.2062981522263
2011-09-12,1238.399293188592
2011-09-13,1708.6671455221895
2011-09-14,1931.8507744835542
2011-09-15,1066.4995232244798
2011-09-16,1198.588818550774
2011-09-17,1300.1422566432957
2011-09-18,1469.957815170473
2011-09-19,1072.3006907832896
2011-09-20,1066.5264421528982
2011-09-21,1411.3418221324614
2011-09-22,1956.5579581317472
2011-09-23,1573.3222111437212
2011-09-24,961.4810775421882
2011-09-25,2035.0837668181127
2011-09-26,2279.380074351567
2011-09-27,1422.4873281415942
2011-09-28,1679.4554373506803
2011-09-29,1836.9642765062429
2011-09-30,1691.9647583761607
2011-10-01,1964.365375978003
2011-10-02,1903.6320650330333
2011-10-03,802.9055816171245
2011-10-04,1525.3855756375965
2011-10-05,1830.198533912261
2011-10-06,792.2017915726118
2011-10-07,1608.2229549955418
2011-10-08,1796.083853027959
2011-10-09,2162.1404371439844
2011-10-10,1839.2768773296498
2011-10-11,888.8623833468881
2011-10-12,1297.2672399059982
2011-10-13,1166.9742658709285
2011-10-14,2040.301231408428
2011-10-15,1986.0433266370515
2011-10-16,1855.1570081706436
2011-10-17,1374.3247070851442
2011-10-18,2067.9123462985417
2011-10-19,2039.732946052557
2011-10-20,957.5060926435503
2011-10-21,2261.175099089812
2011-10-22,1742.3000482905147
2011-10-23,1731.2270763151867
2011-10-24,1821.2967450046995
2011-10-25,2354.3340641438963
2011-10-26,1895.6967451059677
2011-10-27,1863.5476351214054
2011-10-28,1725.8360393037499
2011-10-29,1627.4766634092705
2011-10-30,1691.225038480257
2011-10-31,2099.1127491837224
2011-11-01,1530.666395973502
2011-11-02,2335.267478884232
2011-11-03,2149.484123448281
2011-11-04,2334.7235096782133
2011-11-05,2016.3951452189933
2011-11-06,3044.079494336045
2011-11-07,1897.4303416970374
2011-11-08,1788.5135046045436
2011-11-09,2453.898685292925
2011-11-10,2113.1760712849177
2011-11-11,2846.664383050492
2011-11-12,2894.4094231756844
2011-11-13,2534.357741766035
2011-11-14,2598.099012071527
2011-11-15,2862.704319677112
2011-11-16,1791.5657478168528
2011-11-17,2441.483910105537
2011-11-18,1981.9785663540745
2011-11-19,1965.7179465291947
2011-11-20,1817.8586645824546
2011-11-21,2129.4019054824694
2011-11-22,2367.2238607729023
2011-11-23,1908.5354042983993
2011-11-24,1413.810408574868
2011-11-25,1575.7403987961238
2011-11-26,2117.9373319231145
2011-11-27,2235.8100227402897
2011-11-28,2087.4366957150023
2011-11-29,1576.111524915483
2011-11-30,2217.2555394075953
2011-12-01,2029.9831412303618
2011-12-02,1589.555271391307
2011-12-03,1634.2265781227488
2011-12-04,2392.846294469941
2011-12-05,2632.43340333035
2011-12-06,2012.9688804843445
2011-12-07,1784.1248275941184
2011-12-08,2994.8591130208974
2011-12-09,2442.499350328649
2011-12-10,2494.089735243531
2011-12-11,35.513541646235275
2011-12-12,36.81031190553104
2011-12-13,1628.9647844084384
2011-12-14,1981.5091698014676
2011-12-15,716.2192295538149
2011-12-16,2184.758454906652
2011-12-17,2075.187646551555
2011-12-18,2322.6373713864486
2011-12-19,1913.2972102619326
2011-12-20,1135.2983476411864
2011-12-21,1749.5176079454857
2011-12-22,2143.77087771451
2011-12-23,2677.4312327220814
2011-12-24,3229.2139882510646
2011-12-25,2975.0087123892886
2011-12-26,2718.824130024342
2011-12-27,2420.2643517643737
2011-12-28,2461.9241445249754
2011-12-29,1659.6708355683425
2011-12-30,2127.73419972331
2011-12-31,1914.617118189695
2012-01-01,2153.3338264925655
2012-01-02,1360.5956600683683
2012-01-03,1486.3822828888883
2012-01-04,525.8002519897797
2012-01-05,1290.8521268245368
2012-01-06,1318.566004012178
2012-01-07,2054.5743714168448
2012-01-08,2189.860837779315
2012-01-09,1288.3661700639627
2012-01-10,1440.912638600757
2012-01-11,1342.5763008052709
2012-01-12,189.0246826798956
2012-01-13,716.0953459661062
2012-01-14,587.5834961554856
2012-01-15,518.560910579985
2012-01-16,225.31699303110835
2012-01-17,1026.988728412024
2012-01-18,591.1697387093287
2012-01-19,273.59249586035224
2012-01-20,293.7291999249181
2012-01-21,1719.9815358071987
2012-01-22,2239.2370938945496
2012-01-23,1714.7151191558723
2012-01-24,713.8286156713308
2012-01-25,965.0740125195407
2012-01-26,771.8136621547111
2012-01-27,307.58222620410544
2012-01-28,799.0085405185479
2012-01-29,38.866880086591706
2012-01-30,296.34012954883235
2012-01-31,1044.820530892383
2012-02-01,1484.9822804685339
2012-02-02,687.0646779924151
2012-02-03,1144.949953075752
2012-02-04,904.8160325273282
2012-02-05,1667.5372127161831
2012-02-06,1702.4102724048278
2012-02-07,1032.5102218883294
2012-02-08,1418.5566225640034
2012-02-09,978.2905445967061
2012-02-10,1653.8459877174428
2012-02-11,1918.4564011256205
2012-02-12,2043.8251027892704
2012-02-13,1304.9874579173982
2012-02-14,446.91028986404206
2012-02-15,1099.295105524743
2012-02-16,686.7918897541472
2012-02-17,2102.542362588157
2012-02-18,2556.8184700606985
2012-02-19,2980.03116152195
2012-02-20,1700.9519773280415
2012-02-21,1882.5539446562582
2012-02-22,2329.6951779020596
2012-02-23,1657.8463321817837
2012-02-24,1688.9529121767866
2012-02-25,2642.7235365168613
2012-02-26,2189.83308142783
2012-02-27,1360.9998044426254
2012-02-28,2080.1556814909395
2012-02-29,2631.538318475612
2012-03-01,1124.7849544044423
2012-03-02,1487.99027987301
2012-03-03,2294.067780120856
2012-03-04,1420.1986970454857
2012-03-05,1398.2915740430992
2012-03-06,1414.5507698261465
2012-03-07,1916.0769331172064
2012-03-08,1915.529563427934
2012-03-09,2031.7610693413378
2012-03-10,1883.7895797469425
2012-03-11,2307.6802921009157
2012-03-12,2205.6462569246246
2012-03-13,707.9383543754846
2012-03-14,1323.6445094889907
2012-03-15,1674.3510911748215
2012-03-16,868.0584589888336
2012-03-17,2388.2526482924063
2012-03-18,2479.306937923928
2012-03-19,1693.464456577618
2012-03-20,1660.8142032612661
2012-03-21,2339.443412360111
2012-03-22,2335.615801822822
2012-03-23,1491.1419799236435
2012-03-24,618.1573795229873
2012-03-25,1137.9823634685
2012-03-26,2172.0238938892776
2012-03-27,1827.8501112414704
2012-03-28,1519.0103887166167
2012-03-29,1579.7981516640532
2012-03-30,1752.651747882853
2012-03-31,1882.8320063196436
2012-04-01,1860.2342337918965
2012-04-02,1385.704276753223
2012-04-03,1310.7206031334672
2012-04-04,1389.509666966463
2012-04-05,1200.2216719257046
2012-04-06,1413.1026420778924
2012-04-07,1740.0521745040985
2012-04-08,1928.0519519614109
2012-04-09,1898.498730170456
2012-04-10,1052.3052149485984
2012-04-11,1345.00724185417
2012-04-12,1013.6670970879254
2012-04-13,1498.883808022901
2012-04-14,1142.9810609950175
2012-04-15,1447.922790896295
2012-04-16,1255.493289703685
2012-04-17,1005.1564549781783
2012-04-18,1047.0033479348695
2012-04-19,1343.0108793932823
2012-04-20,1067.2823840345898
2012-04-21,1562.4830968075798
2012-04-22,1439.3985853193744
2012-04-23,1577.844098148196
2012-04-24,1053.4579996424998
2012-04-25,1149.6295362744877
2012-04-26,625.5533124195492
2012-04-27,981.2912715783021
2012-04-28,1107.763156453339
2012-04-29,2204.301982578144
2012-04-30,1744.3254491585983
2012-05-01,1263.9097494710063
2012-05-02,1082.548476834875
2012-05-03,695.9492140188573
2012-05-04,770.8536024967478
2012-05-05,1061.9025207773186
2012-05-06,1114.726297405298
2012-05-07,630.921806027615
2012-05-08,712.14290307784
2012-05-09,588.3892442106684
2012-05-10,731.4026224421052
2012-05-11,582.8150073940753
