Date,indicators/msol
2010-01-18,4.63940972222222
2010-01-21,0.701018518518518
2010-01-22,0.832847222222222
2010-01-23,1.05554398148148
2010-01-24,1.17023148148148
2010-01-25,2.49288194444444
2010-01-26,1.09755787037037
2010-01-27,0.922824074074074
2010-01-28,1.05304398148148
2010-01-29,0.881956018518519
2010-01-30,3.64586805555556
2010-01-31,0.950462962962963
2010-02-01,0.751354166666667
2010-02-02,1.55575231481481
2010-02-03,2.11520833333333
2010-02-04,1.33849537037037
2010-02-05,14.9436574074074
2010-02-06,1.68399305555556
2010-02-07,1.05775462962963
2010-02-08,17.2504861111111
2010-02-09,76.4939930555555
2010-02-10,25.9609837962963
2010-02-11,4.09262731481481
2010-02-12,2.71421296296296
2010-02-13,5.51892361111111
2010-02-14,1.36097222222222
2010-02-15,1.83928240740741
2010-02-16,1.33016203703704
2010-02-17,3.05958333333333
2010-02-18,3.01177083333333
2010-02-19,0.121956018518519
2010-02-20,2.31053240740741
2010-02-21,3.81627314814815
2010-02-22,13.5546412037037
2010-02-23,0.849594907407407
2010-02-24,24.3441666666667
2010-02-25,3.22953703703704
2010-02-26,3.14959490740741
2010-02-27,5.74236111111111
2010-02-28,15.7033449074074
2010-03-01,2.81717592592593
2010-03-02,1.66372685185185
2010-03-03,4.15880787037037
2010-03-04,53.4207060185185
2010-03-05,8.95922453703704
2010-03-06,9.96269675925926
2010-03-07,2.92274305555556
2010-03-08,46.663912037037
2010-03-09,7.72444444444444
2010-03-10,3.41438657407407
2010-03-11,19.6400231481481
2010-03-12,1.67792824074074
2010-03-13,17.9578125
2010-03-14,1.71342592592593
2010-03-15,4.67834490740741
2010-03-16,86.5193981481481
2010-03-17,61.5623263888889
2010-03-18,11.3254976851852
2010-03-19,8.55748842592593
2010-03-20,14.0889236111111
2010-03-21,0.917858796296296
2010-03-22,2.60895833333333
2010-03-23,25.2363194444444
2010-03-24,2.03287037037037
2010-03-25,9.07936342592593
2010-03-26,3.54298611111111
2010-03-27,2.39037037037037
2010-03-28,2.63472222222222
2010-03-29,3.05734953703704
2010-03-30,0.854965277777778
2010-03-31,5.13667824074074
2010-04-01,1.03502314814815
2010-04-02,1.86034722222222
2010-04-03,2.58356481481481
2010-04-04,4.01402777777778
2010-04-05,12.8831018518519
2010-04-06,7.61009259259259
2010-04-07,56.6728125
2010-04-08,5.5025
2010-04-09,4.65476851851852
2010-04-10,67.0607638888889
2010-04-11,1.77570601851852
2010-04-12,1.87760416666667
2010-04-13,1.914375
2010-04-14,1.93033564814815
2010-04-15,240.567731481481
2010-04-16,18.1314814814815
2010-04-17,2.04700231481481
2010-04-18,1.35800925925926
2010-04-19,8.169375
2010-04-20,11.5982638888889
2010-04-21,6.24284722222222
2010-04-22,0.962268518518518
2010-04-23,1.07354166666667
2010-04-24,4.05740740740741
2010-04-25,4.88516203703704
2010-04-26,1.34953703703704
2010-04-27,1.02461805555556
2010-04-28,2.37798611111111
2010-04-29,1.00299768518519
2010-04-30,1.44390046296296
2010-05-01,1.46722222222222
2010-05-02,1.33592592592593
2010-05-03,3.50105324074074
2010-05-04,6.61465277777778
2010-05-05,13.0991550925926
2010-05-06,25.664525462963
2010-05-07,2.2759375
2010-05-08,18.2864236111111
2010-05-09,2.83907407407407
2010-05-10,10.3097106481481
2010-05-11,1.71045138888889
2010-05-12,3.56319444444444
2010-05-13,2.51655092592593
2010-05-14,26.0122222222222
2010-05-15,26.4625810185185
2010-05-16,1.92108796296296
2010-05-17,4.47856481481482
2010-05-18,1.08756944444444
2010-05-19,1.16429398148148
2010-05-20,0.970173611111111
2010-05-21,1.15819444444444
2010-05-22,9.96140046296296
2010-05-23,1.03981481481481
2010-05-24,0.900393518518519
2010-05-25,1.03149305555556
2010-05-26,1.33965277777778
2010-05-27,1.09211805555556
2010-05-28,1.06957175925926
2010-05-29,1.11658564814815
2010-05-30,1.33333333333333
2010-05-31,1.545625
2010-06-01,1.43711805555556
2010-06-02,1.48583333333333
2010-06-03,2.87244212962963
2010-06-04,1.43063657407407
2010-06-05,1.85273148148148
2010-06-06,1.33928240740741
2010-06-07,7.72164351851852
2010-06-08,1.5558912037037
2010-06-09,1.7403587962963
2010-06-10,1.22902777777778
2010-06-11,1.81775462962963
2010-06-12,1.05668981481481
2010-06-13,1.2134837962963
2010-06-14,1.92209490740741
2010-06-15,1.14469907407407
2010-06-16,1.64024305555556
2010-06-17,1.34524305555556
2010-06-18,1.31936342592593
2010-06-19,12.9834375
2010-06-20,1.30576388888889
2010-06-21,1.16395833333333
2010-06-22,1.55962962962963
2010-06-23,1.13951388888889
2010-06-24,2.44974537037037
2010-06-25,1.0421412037037
2010-06-26,1.31048611111111
2010-06-27,1.25081018518519
2010-06-28,0.925532407407407
2010-06-29,1.42841435185185
2010-06-30,72.3636689814815
2010-07-01,1.21826388888889
2010-07-02,72.20875
2010-07-03,1.19814814814815
2010-07-04,20.4633796296296
2010-07-05,1.4343287037037
2010-07-06,1.10538194444444
2010-07-07,10.3141666666667
2010-07-08,2.15549768518519
2010-07-09,0.898622685185185
2010-07-10,7.51043981481481
2010-07-11,1.63378472222222
2010-07-12,0.616585648148148
2010-07-13,0.432650462962963
2010-07-14,1.0072337962963
2010-07-15,0.801782407407407
2010-07-16,0.887916666666667
2010-07-17,5.04582175925926
2010-07-18,4.98825231481482
2010-07-19,3.32721064814815
2010-07-20,0.607986111111111
2010-07-21,3.31840277777778
2010-07-22,1.2015625
2010-07-23,1.58568287037037
2010-07-24,0.0587962962962963
2010-07-25,0.068900462962963
2010-07-26,63.4018402777778
2010-07-27,6.36643518518519
2010-07-28,14.0155902777778
2010-07-29,1.19378472222222
2010-07-30,5.41148148148148
2010-07-31,10.120787037037
2010-08-01,3.36949074074074
2010-08-02,1.76017361111111
2010-08-03,3.91230324074074
2010-08-04,1.59028935185185
2010-08-05,1.94297453703704
2010-08-06,3.1912037037037
2010-08-07,23.2358333333333
2010-08-08,1.52813657407407
2010-08-09,26.1178472222222
2010-08-10,3.90365740740741
2010-08-11,1.75556712962963
2010-08-12,1.42747685185185
2010-08-13,2.05002314814815
2010-08-14,31.0206712962963
2010-08-15,0.956736111111111
2010-08-16,3.48405092592593
2010-08-17,1.32747685185185
2010-08-18,34.3933796296296
2010-08-19,1.09695601851852
2010-08-20,1.34552083333333
2010-08-21,1.02178240740741
2010-08-22,2.01578703703704
2010-08-23,1.13725694444444
2010-08-24,41.1314583333333
2010-08-25,0.933599537037037
2010-08-26,2.61050925925926
2010-08-27,1.67304398148148
2010-08-28,2.11399305555556
2010-08-29,1.47576388888889
2010-08-30,2.87188657407407
2010-08-31,17.3375462962963
2010-09-01,22.172025462963
2010-09-02,2.03952546296296
2010-09-03,2.56532407407407
2010-09-04,1.22405092592593
2010-09-05,3.11684027777778
2010-09-06,2.29171296296296
2010-09-07,2.31872685185185
2010-09-08,1.91204861111111
2010-09-09,2.39936342592593
2010-09-10,1.78053240740741
2010-09-11,3.54609953703704
2010-09-12,3.74851851851852
2010-09-13,1.40854166666667
2010-09-14,2.29685185185185
2010-09-15,1.02767361111111
2010-09-16,1.3833912037037
2010-09-17,313.521527777778
2010-09-18,1.02627314814815
2010-09-19,1.58048611111111
2010-09-20,1.16414351851852
2010-09-21,0.738020833333333
2010-09-22,0.709548611111111
2010-09-23,1.35290509259259
2010-09-24,0.94650462962963
2010-09-25,1.13755787037037
2010-09-26,0.840266203703704
2010-09-27,8.1871875
2010-09-28,323.722361111111
2010-09-29,0.520902777777778
2010-09-30,1.92670138888889
2010-10-01,1.81969907407407
2010-10-02,1.68681712962963
2010-10-03,1.18350694444444
2010-10-04,1.84719907407407
2010-10-05,1.48048611111111
2010-10-06,1.32626157407407
2010-10-07,1.36383101851852
2010-10-08,7.0999537037037
2010-10-09,2.56675925925926
2010-10-10,1.1331712962963
2010-10-11,1.4778587962963
2010-10-12,1.41168981481481
2010-10-13,32.7500231481481
2010-10-14,1.21277777777778
2010-10-15,9.15822916666667
2010-10-16,3.52123842592593
2010-10-17,0.97181712962963
2010-10-18,1.06872685185185
2010-10-19,0.517777777777778
2010-10-20,0.695636574074074
2010-10-21,1.07371527777778
2010-10-22,0.92125
2010-10-23,0.874652777777778
2010-10-24,0.912384259259259
2010-10-25,1.47532407407407
2010-10-26,1.99934027777778
2010-10-27,2.19799768518519
2010-10-28,8.09157407407407
2010-10-29,1.42625
2010-10-30,1.50053240740741
2010-10-31,1.82146990740741
2010-11-01,1.38436342592593
2010-11-02,1.23306712962963
2010-11-03,1.17887731481481
2010-11-04,2.19269675925926
2010-11-05,3.43130787037037
2010-11-06,1.11671296296296
2010-11-07,1.01603009259259
2010-11-08,9.24855324074074
2010-11-09,1.04609953703704
2010-11-10,1.35716435185185
2010-11-11,1.04565972222222
2010-11-12,1.48673611111111
2010-11-13,1.92149305555556
2010-11-14,2.67377314814815
2010-11-15,0.170659722222222
2010-11-16,0.067662037037037
2010-11-17,1.05221064814815
2010-11-18,1.12680555555556
2010-11-19,1.70216435185185
2010-11-20,1.14309027777778
2010-11-21,0.89724537037037
2010-11-22,1.58206018518519
2010-11-23,2.10806712962963
2010-11-24,8.63822916666667
2010-11-25,0.457106481481481
2010-11-26,0.508981481481481
2010-11-27,1.84356481481481
2010-11-28,1.26939814814815
2010-11-29,2.20435185185185
2010-11-30,1.27430555555556
2010-12-01,3.17765046296296
2010-12-02,1.95087962962963
2010-12-03,3.24034722222222
2010-12-04,3.61428240740741
2010-12-05,1.44972222222222
2010-12-06,1.31416666666667
2010-12-07,2.57607638888889
2010-12-08,1.28388888888889
2010-12-09,1.90148148148148
2010-12-10,1.71109953703704
2010-12-11,1.9649537037037
2010-12-12,2.15674768518519
2010-12-13,5.13168981481481
2010-12-14,1.44650462962963
2010-12-15,1.02394675925926
2010-12-16,2.02212962962963
2010-12-17,11.2584259259259
2010-12-18,1.87605324074074
2010-12-19,6.7525
2010-12-20,3.09188657407407
2010-12-21,1.72287037037037
2010-12-22,2.56150462962963
2010-12-23,1.42996527777778
2010-12-24,1.18313657407407
2010-12-25,2.10431712962963
2010-12-26,1.62688657407407
2010-12-27,4.69866898148148
2010-12-28,1.3059375
2010-12-29,2.21903935185185
2010-12-30,3.05898148148148
2010-12-31,1.03997685185185
2011-01-01,0.908240740740741
2011-01-02,2.01046296296296
2011-01-03,11.6763310185185
2011-01-04,0.209560185185185
2011-01-05,0.389849537037037
2011-01-06,1.50568287037037
2011-01-07,1.31092592592593
2011-01-08,0.257025462962963
2011-01-09,0.396041666666667
2011-01-10,0.265613425925926
2011-01-11,0.28630787037037
2011-01-12,0.245729166666667
2011-01-13,0.435011574074074
2011-01-14,0.275983796296296
2011-01-15,0.939166666666667
2011-01-16,0.441319444444444
2011-01-17,0.728564814814815
2011-01-18,0.629236111111111
2011-01-19,0.80349537037037
2011-01-20,0.463726851851852
2011-01-21,0.561516203703704
2011-01-22,0.649189814814815
2011-01-23,0.679849537037037
2011-01-24,0.305740740740741
2011-01-25,0.382222222222222
2011-01-26,0.638958333333333
2011-01-27,1.83587962962963
2011-01-28,0.275613425925926
2011-01-29,0.456412037037037
2011-01-30,0.301493055555556
2011-01-31,0.346863425925926
2011-02-01,3.47377314814815
2011-02-02,0.769953703703704
2011-02-03,0.435486111111111
2011-02-04,0.863796296296296
2011-02-05,0.834791666666667
2011-02-06,0.814305555555556
2011-02-07,0.293483796296296
2011-02-08,0.589675925925926
2011-02-09,0.604479166666667
2011-02-10,0.901493055555556
2011-02-11,0.602395833333333
2011-02-12,0.809259259259259
2011-02-13,0.463553240740741
2011-02-14,4.325
2011-02-15,0.341122685185185
2011-02-16,0.462962962962963
2011-02-17,0.451886574074074
2011-02-18,0.970381944444444
2011-02-19,0.642546296296296
2011-02-20,0.36755787037037
2011-02-21,0.212696759259259
2011-02-22,0.611238425925926
2011-02-23,1.28114583333333
2011-02-24,1.4855787037037
2011-02-25,1.31454861111111
2011-02-26,1.10900462962963
2011-02-27,0.951296296296296
2011-02-28,1.0446875
2011-03-01,0.994375
2011-03-02,0.666423611111111
2011-03-03,0.792106481481481
2011-03-04,0.946898148148148
2011-03-05,2.39721064814815
2011-03-06,0.518738425925926
2011-03-07,0.952928240740741
2011-03-08,0.127037037037037
2011-03-09,0.893831018518519
2011-03-10,0.153819444444444
2011-03-11,0.287650462962963
2011-03-12,0.2234375
2011-03-13,0.161041666666667
2011-03-14,0.367951388888889
2011-03-15,0.191296296296296
2011-03-16,0.158460648148148
2011-03-17,0.153854166666667
2011-03-18,0.418634259259259
2011-03-19,0.149583333333333
2011-03-20,0.11994212962963
2011-03-21,0.106805555555556
2011-03-22,0.740208333333333
2011-03-23,1.3327662037037
2011-03-24,1.09493055555556
2011-03-25,1.05902777777778
2011-03-26,1.79903935185185
2011-03-27,0.576736111111111
2011-03-28,0.56630787037037
2011-03-29,0.90119212962963
2011-03-30,0.740578703703704
2011-03-31,1.08480324074074
2011-04-01,1.27694444444444
2011-04-02,0.892847222222222
2011-04-03,1.04126157407407
2011-04-04,1.12295138888889
2011-04-05,0.954965277777778
2011-04-06,0.707164351851852
2011-04-07,0.881990740740741
2011-04-08,1.32721064814815
2011-04-09,0.78431712962963
2011-04-10,1.12084490740741
2011-04-11,1.87925925925926
2011-04-12,3.0019212962963
2011-04-13,2.62020833333333
2011-04-14,1.29012731481481
2011-04-15,4.06728009259259
2011-04-16,1.89491898148148
2011-04-17,0.786585648148148
2011-04-18,1.08684027777778
2011-04-19,1.0244212962963
2011-04-20,4.85653935185185
2011-04-21,0.807569444444444
2011-04-22,0.864525462962963
2011-04-23,2.20133101851852
2011-04-24,1.06172453703704
2011-04-25,4.04791666666667
2011-04-26,1.03364583333333
2011-04-27,0.762488425925926
2011-04-28,1.09729166666667
2011-04-29,0.964618055555556
2011-04-30,1.36424768518519
2011-05-01,1.60013888888889
2011-05-02,0.972800925925926
2011-05-03,1.0122337962963
2011-05-04,1.18993055555556
2011-05-05,1.2856712962963
2011-05-06,0.900532407407407
2011-05-07,0.923668981481481
2011-05-08,1.08739583333333
2011-05-09,1.29913194444444
2011-05-10,2.10065972222222
2011-05-11,1.70325231481481
2011-05-12,1.47453703703704
2011-05-13,1.89815972222222
2011-05-14,1.140625
2011-05-15,1.20577546296296
2011-05-16,0.97244212962963
2011-05-17,1.06480324074074
2011-05-18,1.19070601851852
2011-05-19,0.69869212962963
2011-05-20,1.51493055555556
2011-05-21,1.09328703703704
2011-05-22,0.840972222222222
2011-05-23,1.06439814814815
2011-05-24,0.850891203703704
2011-05-25,1.19594907407407
2011-05-26,1.31280092592593
2011-05-27,1.14252314814815
2011-05-28,1.273125
2011-05-29,1.08090277777778
2011-05-30,1.24212962962963
2011-05-31,1.48246527777778
2011-06-01,1.9450462962963
2011-06-02,1.73697916666667
2011-06-03,3.43225694444444
2011-06-04,1.61962962962963
2011-06-05,0.989490740740741
2011-06-06,1.69615740740741
2011-06-07,1.35605324074074
2011-06-08,2.87025462962963
2011-06-09,1.41261574074074
2011-06-10,1.22386574074074
2011-06-11,1.24403935185185
2011-06-12,1.19219907407407
2011-06-13,1.62824074074074
2011-06-14,0.911087962962963
2011-06-15,1.02145833333333
2011-06-16,1.58224537037037
2011-06-17,1.45038194444444
2011-06-18,0.784768518518518
2011-06-19,1.18834490740741
2011-06-20,1.06762731481481
2011-06-21,1.15300925925926
2011-06-22,1.10430555555556
2011-06-23,1.2350462962963
2011-06-24,1.2828587962963
2011-06-25,1.59405092592593
2011-06-26,2.45359953703704
2011-06-27,2.71743055555556
2011-06-28,1.42667824074074
2011-06-29,2.31479166666667
2011-06-30,1.68288194444444
2011-07-01,1.83116898148148
2011-07-02,1.20982638888889
2011-07-03,0.96869212962963
2011-07-04,1.94877314814815
2011-07-05,3.40271990740741
2011-07-06,1.92645833333333
2011-07-07,2.29712962962963
2011-07-08,1.82261574074074
2011-07-09,1.34516203703704
2011-07-10,2.50665509259259
2011-07-11,1.27164351851852
2011-07-12,1.60665509259259
2011-07-13,1.65611111111111
2011-07-14,1.7697337962963
2011-07-15,1.65627314814815
2011-07-16,1.48940972222222
2011-07-17,1.94277777777778
2011-07-18,3.22112268518519
2011-07-19,2.34641203703704
2011-07-20,1.48597222222222
2011-07-21,1.11994212962963
2011-07-22,1.20857638888889
2011-07-23,1.4590625
2011-07-24,1.94277777777778
2011-07-25,3.00153935185185
2011-07-26,1.25611111111111
2011-07-27,2.6812037037037
2011-07-28,2.84331018518519
2011-07-29,1.54008101851852
2011-07-30,1.64509259259259
2011-07-31,2.00706018518519
2011-08-01,3.01119212962963
2011-08-02,2.34871527777778
2011-08-03,3.0755787037037
2011-08-04,1.5378125
2011-08-05,1.6533912037037
2011-08-06,2.22706018518519
2011-08-07,1.52456018518519
2011-08-08,11.0502893518519
2011-08-09,2.43060185185185
2011-08-10,0.996909722222222
2011-08-11,1.07074074074074
2011-08-12,1.03884259259259
2011-08-13,0.844548611111111
2011-08-14,1.486875
2011-08-15,2.75108796296296
2011-08-16,1.18847222222222
2011-08-17,1.38944444444444
2011-08-18,1.13443287037037
2011-08-19,2.1268287037037
2011-08-20,1.87537037037037
2011-08-21,1.44552083333333
2011-08-22,2.23884259259259
2011-08-23,1.88578703703704
2011-08-24,1.83267361111111
2011-08-25,1.88013888888889
2011-08-26,2.23716435185185
2011-08-27,1.53719907407407
2011-08-28,1.17960648148148
2011-08-29,1.43385416666667
2011-08-30,0.863321759259259
2011-08-31,0.84724537037037
2011-09-01,1.45206018518519
2011-09-02,1.70194444444444
2011-09-03,1.37527777777778
2011-09-04,1.39243055555556
2011-09-05,2.10350694444444
2011-09-06,2.98158564814815
2011-09-07,1.79828703703704
2011-09-08,3.05322916666667
2011-09-09,9.1108912037037
2011-09-10,3.43313657407407
2011-09-11,2.13392361111111
2011-09-12,1.93456018518519
2011-09-13,1.14980324074074
2011-09-14,1.56287037037037
2011-09-15,1.83306712962963
2011-09-16,1.82034722222222
2011-09-17,0.852962962962963
2011-09-18,0.817476851851852
2011-09-19,1.78138888888889
2011-09-20,4.49635416666667
2011-09-21,2.65876157407407
2011-09-22,0.69150462962963
2011-09-23,0.808159722222222
2011-09-24,0.490462962962963
2011-09-25,1.13371527777778
2011-09-26,1.11225694444444
2011-09-27,1.09069444444444
2011-09-28,0.999421296296296
2011-09-29,0.774502314814815
2011-09-30,0.984490740740741
2011-10-01,1.57298611111111
2011-10-02,0.948958333333333
2011-10-03,1.00015046296296
2011-10-04,1.56528935185185
2011-10-05,1.00805555555556
2011-10-06,1.42274305555556
2011-10-07,1.12403935185185
2011-10-08,1.58456018518519
2011-10-09,1.74416666666667
2011-10-10,0.911944444444444
2011-10-11,2.34413194444444
2011-10-12,1.14564814814815
2011-10-13,1.2853125
2011-10-14,1.88303240740741
2011-10-15,1.18100694444444
2011-10-16,1.40996527777778
2011-10-17,2.27878472222222
2011-10-18,1.47471064814815
2011-10-19,1.40637731481481
2011-10-20,1.25722222222222
2011-10-21,0.878472222222222
2011-10-22,1.4603125
2011-10-23,1.0296875
2011-10-24,0.710775462962963
2011-10-25,0.857152777777778
2011-10-26,0.86443287037037
2011-10-27,0.821469907407407
2011-10-28,0.87474537037037
2011-10-29,0.672685185185185
2011-10-30,0.585416666666667
2011-10-31,0.670266203703704
2011-11-01,0.814444444444444
2011-11-02,0.673032407407407
2011-11-03,0.471805555555556
2011-11-04,0.762627314814815
2011-11-05,0.579178240740741
2011-11-06,0.46275462962963
2011-11-07,1.11907407407407
2011-11-08,0.69375
2011-11-09,0.728194444444444
2011-11-10,0.51587962962963
2011-11-11,0.758078703703704
2011-11-12,0.684386574074074
2011-11-13,0.654803240740741
2011-11-14,0.812928240740741
2011-11-15,0.543101851851852
2011-11-16,0.437152777777778
2011-11-17,0.701446759259259
2011-11-18,0.44130787037037
2011-11-19,0.623715277777778
2011-11-20,1.39822916666667
2011-11-21,0.664479166666667
2011-11-22,0.771180555555556
2011-11-23,0.817800925925926
2011-11-24,0.877962962962963
2011-11-25,0.997581018518519
2011-11-26,0.916400462962963
2011-11-27,0.79412037037037
2011-11-28,0.739525462962963
2011-11-29,0.83787037037037
2011-11-30,1.03466435185185
2011-12-01,1.1653125
2011-12-02,0.867164351851852
2011-12-03,1.03493055555556
2011-12-04,0.984560185185185
2011-12-05,0.762962962962963
2011-12-06,0.715162037037037
2011-12-07,1.08854166666667
2011-12-08,1.33356481481481
2011-12-09,0.949849537037037
2011-12-10,0.803657407407407
2011-12-11,3.6737962962963
2011-12-12,2.9605787037037
2011-12-13,1.97167824074074
2011-12-14,1.16793981481481
2011-12-15,0.994895833333333
2011-12-16,2.4233912037037
2011-12-17,1.70525462962963
2011-12-18,1.56212962962963
2011-12-19,2.40034722222222
2011-12-20,4.11292824074074
2011-12-21,1.62376157407407
2011-12-22,1.89436342592593
2011-12-23,1.21133101851852
2011-12-24,1.33645833333333
2011-12-25,1.73519675925926
2011-12-26,2.05565972222222
2011-12-27,1.48818287037037
2011-12-28,1.97206018518519
2011-12-29,1.59747685185185
2011-12-30,1.50626157407407
2011-12-31,2.81241898148148
2012-01-01,4.89239583333333
2012-01-02,5.49717592592593
2012-01-03,4.62768518518519
2012-01-04,4.38673611111111
2012-01-05,5.24149305555556
2012-01-06,7.56934027777778
2012-01-07,8.954375
2012-01-08,4.26362268518518
2012-01-09,5.84393518518519
2012-01-10,91.8473958333333
2012-01-11,11.5819907407407
2012-01-12,1.93576388888889
2012-01-13,1.30246527777778
2012-01-14,1.53594907407407
2012-01-15,1.4905787037037
2012-01-16,2.8166087962963
2012-01-17,2.18594907407407
2012-01-18,2.04527777777778
2012-01-19,2.04331018518519
2012-01-20,1.84079861111111
2012-01-21,2.18642361111111
2012-01-22,1.11299768518519
2012-01-23,1.73226851851852
2012-01-24,2.0449537037037
2012-01-25,1.72854166666667
2012-01-26,1.77826388888889
2012-01-27,2.31880787037037
2012-01-28,2.06075231481482
2012-01-29,1.79885416666667
2012-01-30,1.26446759259259
2012-01-31,1.99425925925926
2012-02-01,1.04858796296296
2012-02-02,2.02871527777778
2012-02-03,1.87862268518519
2012-02-04,1.57246527777778
2012-02-05,1.29601851851852
2012-02-06,1.4828125
2012-02-07,1.17114583333333
2012-02-08,1.28071759259259
2012-02-09,2.03644675925926
2012-02-10,1.60753472222222
2012-02-11,1.75030092592593
2012-02-12,1.28273148148148
2012-02-13,1.45569444444444
2012-02-14,1.97763888888889
2012-02-15,1.17908564814815
2012-02-16,2.87381944444444
2012-02-17,1.97583333333333
2012-02-18,2.22211805555556
2012-02-19,2.16751157407407
2012-02-20,2.3766087962963
2012-02-21,2.95688657407407
2012-02-22,2.71710648148148
2012-02-23,2.68828703703704
2012-02-24,2.77143518518519
2012-02-25,2.10752314814815
2012-02-26,2.28984953703704
2012-02-27,2.29266203703704
2012-02-28,1.9109837962963
2012-02-29,1.61960648148148
2012-03-01,4.32881944444444
2012-03-02,2.80993055555556
2012-03-03,1.99230324074074
2012-03-04,1.93650462962963
2012-03-05,3.12443287037037
2012-03-06,3.63880787037037
2012-03-07,1.73716435185185
2012-03-08,1.76469907407407
2012-03-09,2.11461805555556
2012-03-10,6.90505787037037
2012-03-11,2.49542824074074
2012-03-12,2.61846064814815
2012-03-13,5.64783564814815
2012-03-14,4.77543981481482
2012-03-15,3.08090277777778
2012-03-16,2.77274305555556
2012-03-17,2.86494212962963
2012-03-18,2.47393518518519
2012-03-19,3.01375
2012-03-20,3.53180555555556
2012-03-21,2.77896990740741
2012-03-22,3.09125
2012-03-23,2.47008101851852
2012-03-24,2.48890046296296
2012-03-25,2.80752314814815
2012-03-26,4.26480324074074
2012-03-27,2.96295138888889
2012-03-28,2.63259259259259
2012-03-29,2.44902777777778
2012-03-30,2.41586805555556
2012-03-31,2.30585648148148
2012-04-01,2.70951388888889
2012-04-02,3.2549537037037
2012-04-03,4.87114583333333
2012-04-04,2.83384259259259
2012-04-05,5.62699074074074
2012-04-06,4.1021875
2012-04-07,2.62471064814815
2012-04-08,2.23107638888889
2012-04-09,2.37158564814815
2012-04-10,1.90189814814815
2012-04-11,3.45809027777778
2012-04-12,2.44912037037037
2012-04-13,2.51315972222222
2012-04-14,2.13314814814815
2012-04-15,2.59616898148148
