Date,blockchain/block_size_mean
2015-07-30,643.886123571119
2015-07-31,582.027976103745
2015-08-01,575.164179104478
2015-08-02,580.878686076894
2015-08-03,587.112310606061
2015-08-04,586.969821162444
2015-08-05,578.945558739255
2015-08-06,583.670836591087
2015-08-07,632.625361341299
2015-08-08,667.594748858447
2015-08-09,618.298067538552
2015-08-10,631.186108468126
2015-08-11,692.014015151515
2015-08-12,653.426424668228
2015-08-13,665.722285281877
2015-08-14,659.751420210019
2015-08-15,638.33519137867
2015-08-16,640.653741231489
2015-08-17,634.707686553207
2015-08-18,648.488278092158
2015-08-19,653.321070878274
2015-08-20,650.093190854871
2015-08-21,667.585298742138
2015-08-22,648.037753746917
2015-08-23,680.592260123678
2015-08-24,672.547453703704
2015-08-25,679.72984108299
2015-08-26,668.652408554867
2015-08-27,707.929056924384
2015-08-28,690.880077369439
2015-08-29,682.036498036498
2015-08-30,688.936462093863
2015-08-31,730.651382823872
2015-09-01,741.282630777044
2015-09-02,766.281520827509
2015-09-03,755.390481820869
2015-09-04,762.356740940806
2015-09-05,752.894940052835
2015-09-06,733.459421454399
2015-09-07,752.599917252793
2015-09-08,759.387162299411
2015-09-09,764.624031777557
2015-09-10,729.939636218269
2015-09-11,735.908967127018
2015-09-12,761.423398328691
2015-09-13,763.561255280628
2015-09-14,771.170068027211
2015-09-15,755.324659231722
2015-09-16,738.598466505246
2015-09-17,753.392470881864
2015-09-18,784.675598281857
2015-09-19,734.689641591178
2015-09-20,765.962488218662
2015-09-21,778.834482758621
2015-09-22,806.98297366858
2015-09-23,784.060019361084
2015-09-24,781.651065524796
2015-09-25,767.053062817011
2015-09-26,764.729006085193
2015-09-27,724.726168028494
2015-09-28,755.213170113972
2015-09-29,762.180818965517
2015-09-30,741.895312171537
2015-10-01,740.884069097889
2015-10-02,773.067664787089
2015-10-03,768.651368918653
2015-10-04,775.840974212034
2015-10-05,771.40946296666
2015-10-06,781.023096129838
2015-10-07,808.143085531575
2015-10-08,788.719138198758
2015-10-09,779.338430173293
2015-10-10,777.789828431373
2015-10-11,748.198304750641
2015-10-12,787.463092463092
2015-10-13,817.953014878622
2015-10-14,791.167815160113
2015-10-15,824.149614291514
2015-10-16,826.879991808315
2015-10-17,787.892405063291
2015-10-18,812.078463094034
2015-10-19,801.907738693467
2015-10-20,770.019438877756
2015-10-21,774.135871743487
2015-10-22,782.185522233713
2015-10-23,817.523845715371
2015-10-24,770.572809901373
2015-10-25,750.610871271586
2015-10-26,765.488386308068
2015-10-27,814.795977011494
2015-10-28,808.039460438897
2015-10-29,814.379992245056
2015-10-30,780.948203363914
2015-10-31,811.936439851823
2015-11-01,783.496898022489
2015-11-02,779.183917197452
2015-11-03,844.058013765978
2015-11-04,762.327024390244
2015-11-05,813.394865765236
2015-11-06,812.017891870867
2015-11-07,1004.81856968712
2015-11-08,1015.08504282016
2015-11-09,785.936305732484
2015-11-10,833.809420146448
2015-11-11,1044.14797136038
2015-11-12,874.056310297303
2015-11-13,807.736471967181
2015-11-14,937.519602106495
2015-11-15,797.409624639076
2015-11-16,782.023814248859
2015-11-17,762.22893666473
2015-11-18,773.781871921182
2015-11-19,881.903154510749
2015-11-20,814.180893878416
2015-11-21,831.780734856008
2015-11-22,815.507625272331
2015-11-23,862.723914325015
2015-11-24,828.424115176965
2015-11-25,806.982793522267
2015-11-26,784.113967611336
2015-11-27,789.857943563974
2015-11-28,773.887579872204
2015-11-29,776.257425742574
2015-11-30,863.696456692913
2015-12-01,847.262701851123
2015-12-02,819.216210613599
2015-12-03,778.217483189241
2015-12-04,803.623402555911
2015-12-05,835.366959648422
2015-12-06,876.782006920415
2015-12-07,774.72057936029
2015-12-08,771.015475463246
2015-12-09,778.872887864823
2015-12-10,820.141524105754
2015-12-11,884.33998419597
2015-12-12,916.288219070134
2015-12-13,844.632765151515
2015-12-14,1752.09641928386
2015-12-15,1834.34003944773
2015-12-16,1215.56001605781
2015-12-17,1053.07193675889
2015-12-18,1057.0390438247
2015-12-19,1009.20305676856
2015-12-20,1103.41439256115
2015-12-21,1171.58822347267
2015-12-22,2045.15129654903
2015-12-23,1543.80575117371
2015-12-24,1292.06935033878
2015-12-25,1041.75078740157
2015-12-26,1073.80595523581
2015-12-27,1575.28636907134
2015-12-28,1238.88860460539
2015-12-29,1199.67556715519
2015-12-30,1563.90473349244
2015-12-31,1057.33611111111
2016-01-01,884.598157625384
2016-01-02,953.560353287537
2016-01-03,955.046162835995
2016-01-04,981.314364207221
2016-01-05,1395.82813109637
2016-01-06,1552.5
2016-01-07,1549.6729572375
2016-01-08,1079.77550231839
2016-01-09,1209.3857619141
2016-01-10,1043.71117219713
2016-01-11,1058.07891129822
2016-01-12,1093.83813387424
2016-01-13,1423.24590163934
2016-01-14,1061.8974459725
2016-01-15,1006.21931549961
2016-01-16,967.379904875149
2016-01-17,886.572279586974
2016-01-18,1056.67665615142
2016-01-19,1106.72586484312
2016-01-20,958.949186184994
2016-01-21,943.536772113641
2016-01-22,1027.37167964849
2016-01-23,905.759537337662
2016-01-24,992.871323529412
2016-01-25,1334.9119032985
2016-01-26,1228.32608695652
2016-01-27,1566.13806943608
2016-01-28,1424.15457600316
2016-01-29,1307.50652479422
2016-01-30,1179.08012756627
2016-01-31,1135.38669950739
2016-02-01,1080.69391824526
2016-02-02,1077.27850655903
2016-02-03,1059.58049624928
2016-02-04,1086.66357171079
2016-02-05,1116.85176377329
2016-02-06,1677.5446160016
2016-02-07,1025.98073520739
2016-02-08,1033.56734371919
2016-02-09,1032.34302670623
2016-02-10,1106.37855271115
2016-02-11,1279.63937039251
2016-02-12,1170.53407510431
2016-02-13,1222.09149813469
2016-02-14,1139.95691382766
2016-02-15,1126.81708542714
2016-02-16,1127.93034825871
2016-02-17,1265.17624047766
2016-02-18,1109.474894979
2016-02-19,1156.6618319094
2016-02-20,1046.2829142744
2016-02-21,1050.7434223541
2016-02-22,1090.28728199099
2016-02-23,1117.05795934796
2016-02-24,1108.82700338039
2016-02-25,1113.97601404056
2016-02-26,1288.87141444115
2016-02-27,1101.8922275641
2016-02-28,1091.18890435474
2016-02-29,1175.3846473029
2016-03-01,1156.51128266033
2016-03-02,1198.61167911915
2016-03-03,1248.44575189469
2016-03-04,1249.13516219463
2016-03-05,1314.40794083301
2016-03-06,1365.81760749949
2016-03-07,1217.72662156785
2016-03-08,1242.1289615308
2016-03-09,1279.46923231108
2016-03-10,1221.54445727483
2016-03-11,1210.99506416584
2016-03-12,1384.60222974318
2016-03-13,1392.09776320864
2016-03-14,1501.31401722788
2016-03-15,1317.72202709483
2016-03-16,1316.42572614108
2016-03-17,1421.2222952976
2016-03-18,1403.06407245891
2016-03-19,1494.03962512331
2016-03-20,1445.83573917372
2016-03-21,1497.77460794127
2016-03-22,1514.46170317905
2016-03-23,1529.49330431871
2016-03-24,1861.73725618751
2016-03-25,1621.24810418727
2016-03-26,1537.77965545529
2016-03-27,1260.76166060205
2016-03-28,1567.66011001834
2016-03-29,1389.47121464226
2016-03-30,1572.47147345791
2016-03-31,1405.38764324863
2016-04-01,1492.63591514554
2016-04-02,1234.98231132075
2016-04-03,1244.71333885667
2016-04-04,1502.01560959579
2016-04-05,1527.7717553456
2016-04-06,1336.77098600933
2016-04-07,1404.41172518058
2016-04-08,1540.88151425762
2016-04-09,1317.79049384797
2016-04-10,1280.92135201979
2016-04-11,1261.85514569648
2016-04-12,1451.45868661679
2016-04-13,1477.32718204489
2016-04-14,1405.60787244644
2016-04-15,1412.21917808219
2016-04-16,1215.2877554411
2016-04-17,1917.37639235245
2016-04-18,1350.94830718415
2016-04-19,1317.15630758921
2016-04-20,1359.21619834711
2016-04-21,1504.17512520868
2016-04-22,1290.76968993533
2016-04-23,1270.27697901173
2016-04-24,1433.01788998495
2016-04-25,1398.70265399738
2016-04-26,1344.46572580645
2016-04-27,1313.78571428571
2016-04-28,1407.93034825871
2016-04-29,1423.20696517413
2016-04-30,1588.10647078244
2016-05-01,1680.53416358129
2016-05-02,1480.21069078947
2016-05-03,1446.31235546746
2016-05-04,1497.95719063545
2016-05-05,1485.98326983601
2016-05-06,1625.26320159415
2016-05-07,1374.83266533066
2016-05-08,1530.22822673938
2016-05-09,1459.58173395103
2016-05-10,1481.18063872255
2016-05-11,1558.5437943862
2016-05-12,1679.38481718314
2016-05-13,1674.22213060686
2016-05-14,1682.89157435381
2016-05-15,1539.68844555278
2016-05-16,1491.40882402281
2016-05-17,1515.02701367155
2016-05-18,1688.83968332509
2016-05-19,1576.22675095658
2016-05-20,1677.15438131522
2016-05-21,1672.66995485705
2016-05-22,1493.91995397765
2016-05-23,1568.38400133045
2016-05-24,1528.31713810316
2016-05-25,1669.85204843258
2016-05-26,1733.24406047516
2016-05-27,1726.58081058726
2016-05-28,2435.93603588636
2016-05-29,1675.38143642726
2016-05-30,1543.33011486599
2016-05-31,1593.73349056604
2016-06-01,1562.13644643153
2016-06-02,1453.2371541502
2016-06-03,1428.59927019406
2016-06-04,1408.99185505319
2016-06-05,1396.07479456649
2016-06-06,1425.63408644401
2016-06-07,1692.57679465776
2016-06-08,1436.94697094073
2016-06-09,1476.50525279055
2016-06-10,1437.32141646899
2016-06-11,1381.52469741577
2016-06-12,1462.55795548228
2016-06-13,1599.27284681131
2016-06-14,1713.38376139188
2016-06-15,1522.93224571333
2016-06-16,1603.90756442228
2016-06-17,2137.90716361771
2016-06-18,2043.86262523349
2016-06-19,1624.08421729347
2016-06-20,1708.79475542108
2016-06-21,1628.52125354226
2016-06-22,1614.30754194494
2016-06-23,1513.35465600533
2016-06-24,1637.72591857001
2016-06-25,1414.54184728243
2016-06-26,1452.61797752809
2016-06-27,1409.61830799736
2016-06-28,1482.44981044998
2016-06-29,1792.03889167084
2016-06-30,2367.07819548872
2016-07-01,1379.86355475763
2016-07-02,1382.39230384808
2016-07-03,1403.64201819686
2016-07-04,1414.79380253832
2016-07-05,1470.35333669524
2016-07-06,1408.67690538765
2016-07-07,1414.12359178264
2016-07-08,1580.6400933956
2016-07-09,1416.74551093699
2016-07-10,1407.03225272908
2016-07-11,1420.6435561453
2016-07-12,1566.69713619714
2016-07-13,1356.74088070983
2016-07-14,1536.05749041826
2016-07-15,1457.48814295257
2016-07-16,1349.47607301431
2016-07-17,1263.78852214298
2016-07-18,1397.45424783107
2016-07-19,1501.89932998325
2016-07-20,1717.92600067272
2016-07-21,1522.18557036074
2016-07-22,1640.90313916401
2016-07-23,1496.21647792549
2016-07-24,1796.89961259896
2016-07-25,1737.32951907131
2016-07-26,1946.11413324152
2016-07-27,1705.68923076923
2016-07-28,1609.71830291071
2016-07-29,1598.02007024586
2016-07-30,1460.22069887979
2016-07-31,1585.33206170177
2016-08-01,1560.71330313706
2016-08-02,1687.3992195453
2016-08-03,1665.32703877005
2016-08-04,1616.64163436693
2016-08-05,1527.06760098928
2016-08-06,1465.21629307461
2016-08-07,1473.19006088531
2016-08-08,1503.80524839082
2016-08-09,1591.82610114192
2016-08-10,1606.78757846052
2016-08-11,1620.50560316414
2016-08-12,1559.00914532757
2016-08-13,1430.94048408488
2016-08-14,1406.06695392774
2016-08-15,1466.75008210181
2016-08-16,1621.44400396432
2016-08-17,1532.28224330171
2016-08-18,1663.03606557377
2016-08-19,1490.945959428
2016-08-20,1452.61189099917
2016-08-21,1479.76150558843
2016-08-22,1525.6454425798
2016-08-23,2023.09808811305
2016-08-24,1589.95407236081
2016-08-25,1663.23957991467
2016-08-26,1609.87112887113
2016-08-27,1586.41606319947
2016-08-28,1450.6734051367
2016-08-29,1572.11223811107
2016-08-30,1615.84268171258
2016-08-31,1537.96805532686
2016-09-01,1582.87410252129
2016-09-02,1849.84773324573
2016-09-03,1513.11985207598
2016-09-04,1719.17051303337
2016-09-05,1511.87425938117
2016-09-06,1722.32237610546
2016-09-07,1692.24697613599
2016-09-08,1899.71210106383
2016-09-09,1853.38656568983
2016-09-10,1508.32272045341
2016-09-11,1460.26308879042
2016-09-12,1584.99785584694
2016-09-13,1497.24021322672
2016-09-14,1757.60088655393
2016-09-15,1743.48250704692
2016-09-16,2019.90601813685
2016-09-17,1587.82246856386
2016-09-18,1432.65255448374
2016-09-19,1340.9982836636
2016-09-20,1689.37003405221
2016-09-21,1598.33322335863
2016-09-22,1876.29655412461
2016-09-23,1280.19386443945
2016-09-24,1526.08354602688
2016-09-25,1386.55880006383
2016-09-26,1544.70015403046
2016-09-27,1660.83082768875
2016-09-28,1561.32083196856
2016-09-29,1441.52301665034
2016-09-30,1436.60053262317
2016-10-01,1809.99325259516
2016-10-02,1686.79317732367
2016-10-03,1718.68133462282
2016-10-04,2191.50024683232
2016-10-05,1802.19391438886
2016-10-06,1938.30925583739
2016-10-07,4119.24120944454
2016-10-08,5429.32016129032
2016-10-09,5682.63630352124
2016-10-10,12725.1602383711
2016-10-11,2762.44644628099
2016-10-12,1247.87664974619
2016-10-13,1306.12577690546
2016-10-14,1400.33574601086
2016-10-15,1236.30910900946
2016-10-16,1296.99124690339
2016-10-17,1376.84175197181
2016-10-18,1746.63049517895
2016-10-19,1638.15102182196
2016-10-20,1465.54350587488
2016-10-21,1724.43562407742
2016-10-22,1356.88048336368
2016-10-23,1291.56732854997
2016-10-24,1791.45474031327
2016-10-25,1675.28069011281
2016-10-26,1549.64041994751
2016-10-27,1517.98786972416
2016-10-28,1472.22665320545
2016-10-29,1461.40578687368
2016-10-30,1422.4338999835
2016-10-31,1535.71060407091
2016-11-01,1688.56225381058
2016-11-02,1496.67305107527
2016-11-03,1470.55613445378
2016-11-04,1262.14905149051
2016-11-05,1357.97615076718
2016-11-06,1289.31598942848
2016-11-07,1399.41773555028
2016-11-08,1475.91459652541
2016-11-09,1483.8637744767
2016-11-10,1492.33137780758
2016-11-11,1462.23414552737
2016-11-12,1426.04272099901
2016-11-13,1467.96259874254
2016-11-14,1576.04417339707
2016-11-15,1577.37429237429
2016-11-16,1481.43738626964
2016-11-17,1475.91615541922
2016-11-18,1513.5590713945
2016-11-19,1375.22227642276
2016-11-20,1472.88477099854
2016-11-21,1537.49201383171
2016-11-22,1707.95018574806
2016-11-23,1949.97121809149
2016-11-24,1423.5644234021
2016-11-25,1767.12714776632
2016-11-26,1500.91781744695
2016-11-27,1702.90984020185
2016-11-28,1731.00993048659
2016-11-29,1692.35554442218
2016-11-30,2208.68916020459
2016-12-01,1407.40647185075
2016-12-02,1461.54897119342
2016-12-03,1404.42662337662
2016-12-04,1403.27110145412
2016-12-05,1491.44270486342
2016-12-06,1614.9610773526
2016-12-07,1522.6622756463
2016-12-08,1415.66155102041
