Date,transactions/transfers_volume_from_exchanges_mean
2012-09-17,20.65290183419355
2012-09-18,50.3291744109375
2012-09-19,27.76784649913793
2012-09-20,38.04102969725
2012-09-21,169.53807580604652
2012-09-22,28.1726290975
2012-09-23,17.648614942916666
2012-09-24,47.370674629420286
2012-09-25,53.558683025952384
2012-09-26,48.028668944680845
2012-09-27,54.313862343773586
2012-09-28,59.44484048234043
2012-09-29,16.863522005
2012-09-30,26.283268266666667
2012-10-01,54.484014610625
2012-10-02,38.61753530294298
2012-10-03,124.67730405041668
2012-10-04,70.07979399887097
2012-10-05,91.11240733622951
2012-10-06,34.78090360945946
2012-10-07,77.64721539513513
2012-10-08,171.18966542843137
2012-10-09,21.486310800298508
2012-10-10,39.09641838207547
2012-10-11,31.00451448791045
2012-10-12,12.481249934032258
2012-10-13,18.65442383309524
2012-10-14,8.199104406764706
2012-10-15,48.594179151621624
2012-10-16,32.490426504
2012-10-17,56.13925207218182
2012-10-18,17.183832604307693
2012-10-19,62.818286626071426
2012-10-20,52.3035
2012-10-21,31.5930687030303
2012-10-22,57.812104649090905
2012-10-23,63.963998220533334
2012-10-24,76.6020039987324
2012-10-25,110.9296962070909
2012-10-26,189.11086132551023
2012-10-27,28.086366347714286
2012-10-28,151.49212152333334
2012-10-29,21.52203134026316
2012-10-30,33.18454320880597
2012-10-31,22.0133993754
2012-11-01,50.16922393222222
2012-11-02,21.732475992054795
2012-11-03,33.410397035
2012-11-04,43.462501965918364
2012-11-05,114.25749134055556
2012-11-06,37.106168417096775
2012-11-07,27.9391916688172
2012-11-08,188.2323264684507
2012-11-09,41.78819793327273
2012-11-10,98.71527937032258
2012-11-11,17.610004109411765
2012-11-12,29.90318939585366
2012-11-13,37.914904498214284
2012-11-14,36.640160043076925
2012-11-15,29.03819952779221
2012-11-16,80.14004513893204
2012-11-17,18.618459755135135
2012-11-18,29.5989018525
2012-11-19,58.397257313690474
2012-11-20,91.23834219698414
2012-11-21,35.047173003
2012-11-22,91.94603957669564
2012-11-23,69.50461069783334
2012-11-24,55.59580045265306
2012-11-25,34.36270922783784
2012-11-26,47.6625775585
2012-11-27,39.5637393589855
2012-11-28,49.929976438000004
2012-11-29,36.37712583064935
2012-11-30,67.74141361289473
2012-12-01,48.969293046060606
2012-12-02,46.93198978
2012-12-03,38.76328246416667
2012-12-04,95.78520803988096
2012-12-05,105.5327626207317
2012-12-06,59.07281381144736
2012-12-07,35.808292517023816
2012-12-08,31.139968479473684
2012-12-09,18.747766297428573
2012-12-10,81.41063967773584
2012-12-11,47.69690267905405
2012-12-12,34.37798811142857
2012-12-13,47.98661759907895
2012-12-14,59.08580994014084
2012-12-15,40.47995252
2012-12-16,63.65299928848485
2012-12-17,76.999766747125
2012-12-18,47.77112517054348
2012-12-19,28.034136039879517
2012-12-20,41.044754678400004
2012-12-21,35.635846490714286
2012-12-22,53.21530481888889
2012-12-23,11.248657454166667
2012-12-24,32.83262528416667
2012-12-25,22.993128842121212
2012-12-26,134.66702394128205
2012-12-27,58.831736365285714
2012-12-28,68.22509490044776
2012-12-29,22.222048581000003
2012-12-30,13.073922544736842
2012-12-31,28.06875593404762
2013-01-01,45.20669892581395
2013-01-02,44.43256711166667
2013-01-03,42.86329322226415
2013-01-04,43.37940290791667
2013-01-05,33.487533954339625
2013-01-06,12.920301948285715
2013-01-07,67.744438363125
2013-01-08,94.97052678052631
2013-01-09,25.34130963880597
2013-01-10,38.04728559169231
2013-01-11,36.97286701298851
2013-01-12,36.93607536192308
2013-01-13,33.18392499878049
2013-01-14,92.8485609585965
2013-01-15,50.32362495791667
2013-01-16,94.21354633543478
2013-01-17,30.78483257542169
2013-01-18,58.747815455512445
2013-01-19,38.24417163490909
2013-01-20,18.274025291756754
2013-01-21,35.40063737803738
2013-01-22,27.053882571547618
2013-01-23,45.34642576248
2013-01-24,48.22956999713043
2013-01-25,72.86123465601942
2013-01-26,49.49073064902354
2013-01-27,54.1074985155
2013-01-28,35.2169620123077
2013-01-29,52.91761362505155
2013-01-30,52.127555991881195
2013-01-31,31.320347691621624
2013-02-01,26.360980227498683
2013-02-02,69.93465466986112
2013-02-03,55.482963705818186
2013-02-04,27.78911386155844
2013-02-05,33.271259055473685
2013-02-06,95.91727948313954
2013-02-07,18.591932099058926
2013-02-08,66.91281025159091
2013-02-09,17.877295973472222
2013-02-10,29.997001340512817
2013-02-11,32.234316705881156
2013-02-12,38.91535633728155
2013-02-13,30.702071108971964
2013-02-14,43.604945578888895
2013-02-15,25.425511628867923
2013-02-16,25.966201455426354
2013-02-17,30.533695762605042
2013-02-18,17.69522034806897
2013-02-19,38.70592656379518
2013-02-20,34.13368671007299
2013-02-21,15.934199144173228
2013-02-22,77.11524308752
2013-02-23,17.949852812496918
2013-02-24,25.292000197794046
2013-02-25,18.125311485
2013-02-26,30.26459312649497
2013-02-27,16.342052832903228
2013-02-28,28.237639223704196
2013-03-01,12.151807318980897
2013-03-02,6.163172401968504
2013-03-03,88.51560208683858
2013-03-04,41.92039667826572
2013-03-05,26.8364308442974
2013-03-06,11.220022194786885
2013-03-07,17.11717182148741
2013-03-08,33.27740095642487
2013-03-09,12.935780776036866
2013-03-10,25.14395718678355
2013-03-11,57.798561232835354
2013-03-12,17.55146131114986
2013-03-13,15.643780855664062
2013-03-14,8.84233362436805
2013-03-15,9.185282718227283
2013-03-16,16.638558814509338
2013-03-17,7.8271245534094955
2013-03-18,13.791750034638554
2013-03-19,11.066986039810127
2013-03-20,17.903304424777023
2013-03-21,25.487020849966445
2013-03-22,17.100433192579136
2013-03-23,30.306994439998554
2013-03-24,14.372942196242683
2013-03-25,26.83204016846307
2013-03-26,11.313366185093168
2013-03-27,28.64231715266391
2013-03-28,10.47798081407982
2013-03-29,13.525433482827586
2013-03-30,13.59111162850376
2013-03-31,22.23802460773585
2013-04-01,13.568927205648114
2013-04-02,21.397201813788072
2013-04-03,12.877665258186047
2013-04-04,12.199945054019846
2013-04-05,8.9236793708201
2013-04-06,8.845864131496057
2013-04-07,9.244603298794388
2013-04-08,6.392090679242595
2013-04-09,12.535381945365861
2013-04-10,13.174226662386392
2013-04-11,28.537938578454256
2013-04-12,23.654320927124846
2013-04-13,17.110422497039004
2013-04-14,9.467865487044133
2013-04-15,17.39262182434413
2013-04-16,12.474853755407354
2013-04-17,23.40785353332282
2013-04-18,12.059856655728076
2013-04-19,9.806167079731239
2013-04-20,28.336098969915014
2013-04-21,16.804034413405756
2013-04-22,9.20590901743002
2013-04-23,9.18160593046245
2013-04-24,10.476667430148279
2013-04-25,8.375245174649107
2013-04-26,7.585444431208707
2013-04-27,18.843363983871644
2013-04-28,9.260099163989224
2013-04-29,9.985999732488148
2013-04-30,11.080009018994254
2013-05-01,18.70637878472441
2013-05-02,20.46733931692349
2013-05-03,21.099771736516857
2013-05-04,14.942921124496714
2013-05-05,5.3418172981642265
2013-05-06,19.406276317843588
2013-05-07,18.346094887216747
2013-05-08,12.828409491824418
2013-05-09,15.159812468341077
2013-05-10,16.541336888126843
2013-05-11,7.231891318266352
2013-05-12,14.529475254037777
2013-05-13,8.855632755368502
2013-05-14,17.437822383421363
2013-05-15,11.024140020528813
2013-05-16,19.8992313105682
2013-05-17,8.440000878924618
2013-05-18,10.366482804013396
2013-05-19,13.598471896359245
2013-05-20,8.740939610604087
2013-05-21,9.398491356499378
2013-05-22,11.784273752371911
2013-05-23,14.452764090692838
2013-05-24,37.39492893575809
2013-05-25,6.889207689327975
2013-05-26,5.671260919262906
2013-05-27,10.470763239362816
2013-05-28,13.584357927330336
2013-05-29,10.05031305802457
2013-05-30,18.125538399953363
2013-05-31,26.46610828653847
2013-06-01,9.580299032978298
2013-06-02,26.82201888024557
2013-06-03,20.239049337855608
2013-06-04,20.355250862046883
2013-06-05,9.842671829425969
2013-06-06,14.136004644726667
2013-06-07,23.283032347061802
2013-06-08,18.691351726836917
2013-06-09,25.82407462555628
2013-06-10,21.975846629967766
2013-06-11,8.917396692554686
2013-06-12,10.997374575037307
2013-06-13,39.5900371566059
2013-06-14,13.777642203178402
2013-06-15,12.205222140903166
2013-06-16,11.522102743743249
2013-06-17,13.599234686676667
2013-06-18,11.067950280383293
2013-06-19,8.611951512642312
2013-06-20,18.543634704282578
2013-06-21,79.14595385208142
2013-06-22,29.216784201100307
2013-06-23,8.408718916158152
2013-06-24,23.212106056479225
2013-06-25,34.656505980625404
2013-06-26,9.2510573158643
2013-06-27,19.523380829948
2013-06-28,45.2293734706263
2013-06-29,14.526440311244807
2013-06-30,23.347495374906618
2013-07-01,38.67341792972194
2013-07-02,27.698058014704078
2013-07-03,28.62283584241526
2013-07-04,29.67090697533029
2013-07-05,39.60851201067727
2013-07-06,28.916396859925403
2013-07-07,12.271460866251681
2013-07-08,23.598970481476023
2013-07-09,29.57838690792652
2013-07-10,29.674546050280128
2013-07-11,19.942787367026845
2013-07-12,25.468096443313506
2013-07-13,14.452326542340975
2013-07-14,28.2347888542927
2013-07-15,21.962191356597934
2013-07-16,18.358096258534445
2013-07-17,20.8451903794541
2013-07-18,90.83477963054679
2013-07-19,29.675575496518064
2013-07-20,23.304237894885794
2013-07-21,16.749149878780074
2013-07-22,26.66237995789819
2013-07-23,14.532052569206902
2013-07-24,22.01271988931064
2013-07-25,14.345084640232141
2013-07-26,14.189339057218374
2013-07-27,18.080915870145883
2013-07-28,34.87235270348882
2013-07-29,28.544829681378424
2013-07-30,17.21383798809795
2013-07-31,21.454849023936855
2013-08-01,12.721464067138752
2013-08-02,25.204518722515257
2013-08-03,16.566304488658538
2013-08-04,8.012518551078848
2013-08-05,31.422981500498118
2013-08-06,16.059167980989006
2013-08-07,25.759201748369414
2013-08-08,31.951076456905568
2013-08-09,23.651482280378477
2013-08-10,14.407292978150464
2013-08-11,12.515260074315597
2013-08-12,13.81724166517454
2013-08-13,20.78667785241551
2013-08-14,13.117047789774753
2013-08-15,25.41159256897266
2013-08-16,21.16919325543208
2013-08-17,89.14558889339428
2013-08-18,18.8337244135185
2013-08-19,22.313854988992176
2013-08-20,21.107155671802154
2013-08-21,31.809109427960667
2013-08-22,27.755765144859403
2013-08-23,31.372483795078093
2013-08-24,7.159445590754786
2013-08-25,20.588235707872354
2013-08-26,26.128330561154566
2013-08-27,19.37735571955527
2013-08-28,16.24502913459381
2013-08-29,20.832531610925052
2013-08-30,12.480093968173788
2013-08-31,15.634186761757102
2013-09-01,9.617966471664984
2013-09-02,14.45405206686288
2013-09-03,20.919155440879308
2013-09-04,20.635014678282793
2013-09-05,14.596004570596753
2013-09-06,11.97273427464448
2013-09-07,19.551046038310076
2013-09-08,10.96659307575917
2013-09-09,16.122619562932833
2013-09-10,18.485389440261013
2013-09-11,11.86060804971922
2013-09-12,15.50208218810786
2013-09-13,16.83559346382949
2013-09-14,23.842880266390793
2013-09-15,7.997041662559247
2013-09-16,15.869243390775495
2013-09-17,15.35616611793151
2013-09-18,11.543579861383387
2013-09-19,11.667275075305083
2013-09-20,24.738657585917313
2013-09-21,13.367745533634267
2013-09-22,8.089012953379362
2013-09-23,16.749903694778816
2013-09-24,9.832368795533116
2013-09-25,17.796868354711133
2013-09-26,11.832379594099914
2013-09-27,23.272910919164154
2013-09-28,28.015902054620646
2013-09-29,12.166408608075738
2013-09-30,16.150760216823876
2013-10-01,46.64642304092067
2013-10-02,73.51999146475865
2013-10-03,34.63760551366012
2013-10-04,34.69554184866994
2013-10-05,15.74228134102425
2013-10-06,21.34834184068021
2013-10-07,14.750174683384484
2013-10-08,20.752951770764717
2013-10-09,30.683635350094224
2013-10-10,21.952062903785468
2013-10-11,12.897583357692314
2013-10-12,23.4286268073635
2013-10-13,17.667776806317878
2013-10-14,35.255233135999255
2013-10-15,18.975642374356667
2013-10-16,26.2366393359474
2013-10-17,21.469278858514418
2013-10-18,21.0060267183919
2013-10-19,18.13571643823374
2013-10-20,16.53921516155766
2013-10-21,28.2734304689968
2013-10-22,11.15444829368426
2013-10-23,19.398999819258933
2013-10-24,27.475680963116744
2013-10-25,11.71527577761261
2013-10-26,15.981191495472673
2013-10-27,15.520329502325147
2013-10-28,10.938579843849631
2013-10-29,19.786837163418348
2013-10-30,18.42700524985232
2013-10-31,13.308129955155566
2013-11-01,6.069886815172269
2013-11-02,6.307096978905319
2013-11-03,8.65270181132344
2013-11-04,29.977022039581733
2013-11-05,25.564311267179523
2013-11-06,15.881367248059028
2013-11-07,19.851157528998048
2013-11-08,19.798631530055996
2013-11-09,19.46275993814207
2013-11-10,11.088816191256644
2013-11-11,14.10778023786467
2013-11-12,20.562698598904745
2013-11-13,24.891881240774985
2013-11-14,12.30876313529
2013-11-15,12.475078849482065
2013-11-16,10.785623731597804
2013-11-17,11.420536512821045
2013-11-18,13.800110054564446
2013-11-19,15.645730033569558
2013-11-20,18.88111837952033
2013-11-21,11.877211664306103
2013-11-22,17.027401408955935
2013-11-23,7.712551454203844
2013-11-24,9.252203417310636
2013-11-25,10.423176637324685
2013-11-26,10.696668468239144
2013-11-27,8.349958514720008
2013-11-28,13.21437320977796
2013-11-29,28.170696821516657
2013-11-30,8.045985325941654
2013-12-01,9.086704826771738
2013-12-02,10.046538337399559
2013-12-03,4.801686803285159
2013-12-04,11.699121405716562
2013-12-05,8.623085964849897
2013-12-06,13.72855822355744
2013-12-07,8.637513328128787
2013-12-08,6.345186912938705
2013-12-09,7.63374908512854
2013-12-10,5.60681868547333
2013-12-11,4.945386306067413
2013-12-12,7.164532456011118
2013-12-13,5.597249186137961
2013-12-14,8.565555807086016
2013-12-15,7.6357620926575445
2013-12-16,6.409806971858806
2013-12-17,4.76928133655424
2013-12-18,8.822234378352496
2013-12-19,7.7864721073733865
2013-12-20,7.740637341974127
2013-12-21,8.390305727876774
2013-12-22,26.803973423348566
2013-12-23,11.80408294065138
2013-12-24,18.708132317468237
2013-12-25,17.979045886519135
2013-12-26,7.86262606242782
2013-12-27,6.5753024323160725
2013-12-28,4.408437891583093
2013-12-29,3.6398173017339004
2013-12-30,12.698559866360501
2013-12-31,5.0447994676711145
2014-01-01,5.507409604934371
2014-01-02,4.616888954733378
2014-01-03,7.640230430756784
2014-01-04,4.997428495145014
2014-01-05,14.839001299278353
2014-01-06,4.76294300732966
2014-01-07,9.813671222710349
2014-01-08,5.489347098757987
2014-01-09,6.040735492128793
2014-01-10,4.239580935632455
2014-01-11,4.725732428510609
2014-01-12,6.497572084272453
2014-01-13,14.263132306414773
2014-01-14,5.200694369375798
2014-01-15,6.595813578834866
2014-01-16,5.496802785659396
2014-01-17,6.142948453947508
2014-01-18,3.9493980550416454
2014-01-19,7.1113776658519
2014-01-20,5.265881111579177
2014-01-21,7.054355789033633
2014-01-22,4.361244997255616
2014-01-23,3.3139332526747705
2014-01-24,3.677203829003003
2014-01-25,4.948816196182491
2014-01-26,5.500707214799511
2014-01-27,11.851464450460412
2014-01-28,6.601386569710375
2014-01-29,6.285983735258587
2014-01-30,4.197443105388741
2014-01-31,4.841748024613223
2014-02-01,3.3580865823417048
2014-02-02,7.142984246822793
2014-02-03,3.534113241026932
2014-02-04,2.739927848102161
2014-02-05,3.4834062151581167
2014-02-06,4.977829879534871
2014-02-07,15.237082445083214
2014-02-08,6.5204970333320125
2014-02-09,5.650798634292708
2014-02-10,13.236535185146074
2014-02-11,9.520046918014604
2014-02-12,6.98532466179119
2014-02-13,5.019381306266717
2014-02-14,7.283782480469882
2014-02-15,11.75018618552543
2014-02-16,11.301904034944773
2014-02-17,8.829047595134861
2014-02-18,6.374972454698774
2014-02-19,4.412482171773243
2014-02-20,8.417557069869256
2014-02-21,6.9532873534433115
2014-02-22,9.10036578995257
2014-02-23,6.660486753410118
2014-02-24,12.073067543114808
2014-02-25,12.9482957458536
2014-02-26,9.410209517354273
2014-02-27,8.003278819908529
2014-02-28,5.094469270134721
2014-03-01,4.416046329400101
2014-03-02,4.874615009597018
2014-03-03,10.058902235140485
2014-03-04,11.184613797177578
2014-03-05,5.918178023700649
2014-03-06,10.611348917445067
2014-03-07,4.759017785925689
2014-03-08,3.905435500397281
2014-03-09,3.6706507417603365
2014-03-10,5.010052061214254
2014-03-11,3.205599997495006
2014-03-12,7.712586032130021
2014-03-13,4.650716406903447
2014-03-14,2.5752429422873315
2014-03-15,2.6687758538344255
2014-03-16,1.4972554361925041
2014-03-17,4.289809388273825
2014-03-18,6.2728125273864475
2014-03-19,7.283302742478785
2014-03-20,4.225653876149611
2014-03-21,5.389030055948645
2014-03-22,2.5728313371856957
2014-03-23,2.6238239605076688
2014-03-24,3.5420310261480465
2014-03-25,5.726247590156729
2014-03-26,6.234562073119447
2014-03-27,12.437616905976846
2014-03-28,13.083607710928334
2014-03-29,3.78806576681364
2014-03-30,9.575706650717873
2014-03-31,6.802608676553326
2014-04-01,3.544558136567187
2014-04-02,5.846472338037232
2014-04-03,6.1843146570115035
2014-04-04,6.501108121272785
2014-04-05,9.147232785710205
2014-04-06,4.799282185869447
2014-04-07,2.7762989436956254
2014-04-08,3.337043692325789
2014-04-09,4.292405620676904
2014-04-10,9.246436818692473
2014-04-11,7.351477337516245
2014-04-12,4.094255359971346
2014-04-13,2.833003173444864
2014-04-14,4.089411863624818
2014-04-15,5.738597552456721
2014-04-16,3.818327453873562
