Date,addresses/min_100_count
2009-10-01,25.0
2009-10-02,25.0
2009-10-03,25.0
2009-10-04,25.0
2009-10-05,25.0
2009-10-06,26.0
2009-10-07,26.0
2009-10-08,26.0
2009-10-09,26.0
2009-10-10,26.0
2009-10-11,26.0
2009-10-12,26.0
2009-10-13,26.0
2009-10-14,26.0
2009-10-15,26.0
2009-10-16,26.0
2009-10-17,26.0
2009-10-18,26.0
2009-10-19,26.0
2009-10-20,26.0
2009-10-21,26.0
2009-10-22,26.0
2009-10-23,26.0
2009-10-24,26.0
2009-10-25,26.0
2009-10-26,26.0
2009-10-27,26.0
2009-10-28,26.0
2009-10-29,26.0
2009-10-30,26.0
2009-10-31,26.0
2009-11-01,26.0
2009-11-02,26.0
2009-11-03,26.0
2009-11-04,26.0
2009-11-05,26.0
2009-11-06,26.0
2009-11-07,26.0
2009-11-08,26.0
2009-11-09,26.0
2009-11-10,26.0
2009-11-11,26.0
2009-11-12,26.0
2009-11-13,26.0
2009-11-14,26.0
2009-11-15,26.0
2009-11-16,26.0
2009-11-17,26.0
2009-11-18,26.0
2009-11-19,26.0
2009-11-20,26.0
2009-11-21,26.0
2009-11-22,26.0
2009-11-23,26.0
2009-11-24,26.0
2009-11-25,26.0
2009-11-26,26.0
2009-11-27,26.0
2009-11-28,26.0
2009-11-29,26.0
2009-11-30,26.0
2009-12-01,27.0
2009-12-02,27.0
2009-12-03,27.0
2009-12-04,27.0
2009-12-05,28.0
2009-12-06,29.0
2009-12-07,29.0
2009-12-08,29.0
2009-12-09,30.0
2009-12-10,30.0
2009-12-11,30.0
2009-12-12,30.0
2009-12-13,30.0
2009-12-14,32.0
2009-12-15,32.0
2009-12-16,33.0
2009-12-17,34.0
2009-12-18,34.0
2009-12-19,34.0
2009-12-20,34.0
2009-12-21,34.0
2009-12-22,34.0
2009-12-23,34.0
2009-12-24,34.0
2009-12-25,34.0
2009-12-26,34.0
2009-12-27,35.0
2009-12-28,35.0
2009-12-29,35.0
2009-12-30,35.0
2009-12-31,35.0
2010-01-01,35.0
2010-01-02,35.0
2010-01-03,35.0
2010-01-04,35.0
2010-01-05,35.0
2010-01-06,35.0
2010-01-07,35.0
2010-01-08,35.0
2010-01-09,35.0
2010-01-10,35.0
2010-01-11,35.0
2010-01-12,35.0
2010-01-13,35.0
2010-01-14,35.0
2010-01-15,35.0
2010-01-16,36.0
2010-01-17,36.0
2010-01-18,36.0
2010-01-19,36.0
2010-01-20,36.0
2010-01-21,37.0
2010-01-22,37.0
2010-01-23,37.0
2010-01-24,37.0
2010-01-25,37.0
2010-01-26,37.0
2010-01-27,37.0
2010-01-28,37.0
2010-01-29,37.0
2010-01-30,39.0
2010-01-31,39.0
2010-02-01,39.0
2010-02-02,39.0
2010-02-03,39.0
2010-02-04,40.0
2010-02-05,42.0
2010-02-06,43.0
2010-02-07,43.0
2010-02-08,44.0
2010-02-09,47.0
2010-02-10,47.0
2010-02-11,47.0
2010-02-12,47.0
2010-02-13,47.0
2010-02-14,47.0
2010-02-15,47.0
2010-02-16,48.0
2010-02-17,48.0
2010-02-18,50.0
2010-02-19,50.0
2010-02-20,50.0
2010-02-21,51.0
2010-02-22,51.0
2010-02-23,51.0
2010-02-24,54.0
2010-02-25,55.0
2010-02-26,55.0
2010-02-27,55.0
2010-02-28,55.0
2010-03-01,56.0
2010-03-02,56.0
2010-03-03,55.0
2010-03-04,57.0
2010-03-05,58.0
2010-03-06,56.0
2010-03-07,56.0
2010-03-08,58.0
2010-03-09,59.0
2010-03-10,61.0
2010-03-11,62.0
2010-03-12,62.0
2010-03-13,63.0
2010-03-14,62.0
2010-03-15,62.0
2010-03-16,65.0
2010-03-17,66.0
2010-03-18,69.0
2010-03-19,71.0
2010-03-20,76.0
2010-03-21,76.0
2010-03-22,77.0
2010-03-23,81.0
2010-03-24,83.0
2010-03-25,87.0
2010-03-26,87.0
2010-03-27,86.0
2010-03-28,86.0
2010-03-29,86.0
2010-03-30,87.0
2010-03-31,89.0
2010-04-01,90.0
2010-04-02,90.0
2010-04-03,91.0
2010-04-04,91.0
2010-04-05,94.0
2010-04-06,94.0
2010-04-07,97.0
2010-04-08,99.0
2010-04-09,107.0
2010-04-10,113.0
2010-04-11,109.0
2010-04-12,109.0
2010-04-13,111.0
2010-04-14,119.0
2010-04-15,123.0
2010-04-16,129.0
2010-04-17,132.0
2010-04-18,142.0
2010-04-19,146.0
2010-04-20,152.0
2010-04-21,154.0
2010-04-22,158.0
2010-04-23,158.0
2010-04-24,164.0
2010-04-25,171.0
2010-04-26,173.0
2010-04-27,176.0
2010-04-28,177.0
2010-04-29,182.0
2010-04-30,181.0
2010-05-01,183.0
2010-05-02,184.0
2010-05-03,181.0
2010-05-04,186.0
2010-05-05,184.0
2010-05-06,190.0
2010-05-07,190.0
2010-05-08,193.0
2010-05-09,194.0
2010-05-10,198.0
2010-05-11,199.0
2010-05-12,196.0
2010-05-13,196.0
2010-05-14,197.0
2010-05-15,197.0
2010-05-16,201.0
2010-05-17,197.0
2010-05-18,202.0
2010-05-19,205.0
2010-05-20,206.0
2010-05-21,210.0
2010-05-22,212.0
2010-05-23,210.0
2010-05-24,212.0
2010-05-25,213.0
2010-05-26,216.0
2010-05-27,221.0
2010-05-28,223.0
2010-05-29,223.0
2010-05-30,224.0
2010-05-31,226.0
2010-06-01,225.0
2010-06-02,227.0
2010-06-03,230.0
2010-06-04,231.0
2010-06-05,232.0
2010-06-06,232.0
2010-06-07,228.0
2010-06-08,233.0
2010-06-09,200.0
2010-06-10,199.0
2010-06-11,205.0
2010-06-12,207.0
2010-06-13,212.0
2010-06-14,214.0
2010-06-15,213.0
2010-06-16,218.0
2010-06-17,223.0
2010-06-18,221.0
2010-06-19,190.0
2010-06-20,192.0
2010-06-21,196.0
2010-06-22,198.0
2010-06-23,201.0
2010-06-24,203.0
2010-06-25,205.0
2010-06-26,209.0
2010-06-27,221.0
2010-06-28,229.0
2010-06-29,235.0
2010-06-30,242.0
2010-07-01,251.0
2010-07-02,260.0
2010-07-03,259.0
2010-07-04,266.0
2010-07-05,275.0
2010-07-06,284.0
2010-07-07,290.0
2010-07-08,295.0
2010-07-09,304.0
2010-07-10,311.0
2010-07-11,320.0
2010-07-12,346.0
2010-07-13,373.0
2010-07-14,395.0
2010-07-15,417.0
2010-07-16,436.0
2010-07-17,444.0
2010-07-18,472.0
2010-07-19,503.0
2010-07-20,514.0
2010-07-21,534.0
2010-07-22,532.0
2010-07-23,546.0
2010-07-24,556.0
2010-07-25,562.0
2010-07-26,574.0
2010-07-27,581.0
2010-07-28,590.0
2010-07-29,591.0
2010-07-30,592.0
2010-07-31,602.0
2010-08-01,606.0
2010-08-02,623.0
2010-08-03,640.0
2010-08-04,654.0
2010-08-05,666.0
2010-08-06,670.0
2010-08-07,684.0
2010-08-08,692.0
2010-08-09,691.0
2010-08-10,704.0
2010-08-11,703.0
2010-08-12,710.0
2010-08-13,712.0
2010-08-14,718.0
2010-08-15,721.0
2010-08-16,728.0
2010-08-17,731.0
2010-08-18,734.0
2010-08-19,741.0
2010-08-20,742.0
2010-08-21,745.0
2010-08-22,755.0
2010-08-23,763.0
2010-08-24,769.0
2010-08-25,777.0
2010-08-26,787.0
2010-08-27,790.0
2010-08-28,797.0
2010-08-29,805.0
2010-08-30,808.0
2010-08-31,796.0
2010-09-01,799.0
2010-09-02,804.0
2010-09-03,810.0
2010-09-04,812.0
2010-09-05,812.0
2010-09-06,819.0
2010-09-07,822.0
2010-09-08,829.0
2010-09-09,832.0
2010-09-10,833.0
2010-09-11,833.0
2010-09-12,834.0
2010-09-13,848.0
2010-09-14,848.0
2010-09-15,839.0
2010-09-16,837.0
2010-09-17,846.0
2010-09-18,850.0
2010-09-19,856.0
2010-09-20,859.0
2010-09-21,870.0
2010-09-22,881.0
2010-09-23,880.0
2010-09-24,880.0
2010-09-25,886.0
2010-09-26,886.0
2010-09-27,893.0
2010-09-28,894.0
2010-09-29,901.0
2010-09-30,904.0
2010-10-01,897.0
2010-10-02,889.0
2010-10-03,897.0
2010-10-04,915.0
2010-10-05,909.0
2010-10-06,910.0
2010-10-07,909.0
2010-10-08,920.0
2010-10-09,920.0
2010-10-10,910.0
2010-10-11,920.0
2010-10-12,931.0
2010-10-13,944.0
2010-10-14,946.0
2010-10-15,956.0
2010-10-16,958.0
2010-10-17,967.0
2010-10-18,972.0
2010-10-19,975.0
2010-10-20,982.0
2010-10-21,994.0
2010-10-22,990.0
2010-10-23,991.0
2010-10-24,991.0
2010-10-25,992.0
2010-10-26,991.0
2010-10-27,980.0
2010-10-28,985.0
2010-10-29,992.0
2010-10-30,994.0
2010-10-31,999.0
2010-11-01,1006.0
2010-11-02,1015.0
2010-11-03,1022.0
2010-11-04,1018.0
2010-11-05,1017.0
2010-11-06,1014.0
2010-11-07,1034.0
2010-11-08,1038.0
2010-11-09,1046.0
2010-11-10,1062.0
2010-11-11,1064.0
2010-11-12,1076.0
2010-11-13,1094.0
2010-11-14,1108.0
2010-11-15,1114.0
2010-11-16,1122.0
2010-11-17,1139.0
2010-11-18,1147.0
2010-11-19,1161.0
2010-11-20,1169.0
2010-11-21,1170.0
2010-11-22,1178.0
2010-11-23,1163.0
2010-11-24,1170.0
2010-11-25,1171.0
2010-11-26,1182.0
2010-11-27,1188.0
2010-11-28,1192.0
2010-11-29,1194.0
2010-11-30,1196.0
2010-12-01,1199.0
2010-12-02,1208.0
2010-12-03,1213.0
2010-12-04,1206.0
2010-12-05,1207.0
2010-12-06,1222.0
2010-12-07,1235.0
2010-12-08,1237.0
2010-12-09,1246.0
2010-12-10,1250.0
2010-12-11,1252.0
2010-12-12,1264.0
2010-12-13,1267.0
2010-12-14,1274.0
2010-12-15,1270.0
2010-12-16,1282.0
2010-12-17,1280.0
2010-12-18,1278.0
2010-12-19,1290.0
2010-12-20,1297.0
2010-12-21,1309.0
2010-12-22,1316.0
2010-12-23,1322.0
2010-12-24,1322.0
2010-12-25,1324.0
2010-12-26,1332.0
2010-12-27,1336.0
2010-12-28,1344.0
2010-12-29,1362.0
2010-12-30,1371.0
2010-12-31,1375.0
2011-01-01,1372.0
2011-01-02,1379.0
2011-01-03,1395.0
2011-01-04,1397.0
2011-01-05,1400.0
2011-01-06,1410.0
2011-01-07,1413.0
2011-01-08,1422.0
2011-01-09,1431.0
2011-01-10,1435.0
2011-01-11,1437.0
2011-01-12,1438.0
2011-01-13,1440.0
2011-01-14,1449.0
2011-01-15,1453.0
2011-01-16,1453.0
2011-01-17,1447.0
2011-01-18,1446.0
2011-01-19,1444.0
2011-01-20,1445.0
2011-01-21,1451.0
2011-01-22,1462.0
2011-01-23,1460.0
2011-01-24,1474.0
2011-01-25,1483.0
2011-01-26,1491.0
2011-01-27,1379.0
2011-01-28,1379.0
2011-01-29,1386.0
2011-01-30,1401.0
2011-01-31,1410.0
2011-02-01,1417.0
2011-02-02,1399.0
2011-02-03,1390.0
2011-02-04,1390.0
2011-02-05,1366.0
2011-02-06,1370.0
2011-02-07,1388.0
2011-02-08,1392.0
2011-02-09,1395.0
2011-02-10,1408.0
2011-02-11,1430.0
2011-02-12,1433.0
2011-02-13,1442.0
2011-02-14,1462.0
2011-02-15,1473.0
2011-02-16,1479.0
2011-02-17,1495.0
2011-02-18,1505.0
2011-02-19,1511.0
2011-02-20,1504.0
2011-02-21,1521.0
2011-02-22,1522.0
2011-02-23,1543.0
2011-02-24,1547.0
2011-02-25,1554.0
2011-02-26,1567.0
2011-02-27,1574.0
2011-02-28,1593.0
2011-03-01,1587.0
2011-03-02,1619.0
2011-03-03,1641.0
2011-03-04,1649.0
2011-03-05,1665.0
2011-03-06,1668.0
2011-03-07,1682.0
2011-03-08,1683.0
2011-03-09,1686.0
2011-03-10,1702.0
2011-03-11,1709.0
2011-03-12,1718.0
2011-03-13,1729.0
2011-03-14,1743.0
2011-03-15,1752.0
2011-03-16,1756.0
2011-03-17,1755.0
2011-03-18,1760.0
2011-03-19,1770.0
2011-03-20,1780.0
2011-03-21,1780.0
2011-03-22,1792.0
2011-03-23,1793.0
2011-03-24,1809.0
2011-03-25,1821.0
2011-03-26,1828.0
2011-03-27,1838.0
2011-03-28,1846.0
2011-03-29,1853.0
2011-03-30,1865.0
2011-03-31,1878.0
2011-04-01,1882.0
2011-04-02,1900.0
2011-04-03,1916.0
2011-04-04,1921.0
2011-04-05,1933.0
2011-04-06,1950.0
2011-04-07,1955.0
2011-04-08,1973.0
2011-04-09,1980.0
2011-04-10,1994.0
2011-04-11,2002.0
2011-04-12,2024.0
2011-04-13,2038.0
2011-04-14,2042.0
2011-04-15,2067.0
2011-04-16,2098.0
2011-04-17,2116.0
2011-04-18,2144.0
2011-04-19,2033.0
2011-04-20,2021.0
2011-04-21,2074.0
2011-04-22,2096.0
2011-04-23,2147.0
2011-04-24,2168.0
2011-04-25,2182.0
2011-04-26,2188.0
2011-04-27,2201.0
2011-04-28,2220.0
2011-04-29,2257.0
2011-04-30,2233.0
2011-05-01,2261.0
2011-05-02,2284.0
2011-05-03,2288.0
2011-05-04,2315.0
2011-05-05,2356.0
2011-05-06,2377.0
2011-05-07,2402.0
2011-05-08,2427.0
2011-05-09,2449.0
2011-05-10,2510.0
2011-05-11,2513.0
2011-05-12,2548.0
2011-05-13,2580.0
2011-05-14,2617.0
2011-05-15,2622.0
2011-05-16,2632.0
2011-05-17,2660.0
2011-05-18,2670.0
2011-05-19,2711.0
2011-05-20,2732.0
2011-05-21,2670.0
2011-05-22,2680.0
2011-05-23,2736.0
2011-05-24,2788.0
2011-05-25,2835.0
2011-05-26,2867.0
2011-05-27,2893.0
2011-05-28,2934.0
2011-05-29,2947.0
2011-05-30,2984.0
2011-05-31,2958.0
2011-06-01,2996.0
2011-06-02,3027.0
2011-06-03,2996.0
2011-06-04,3037.0
2011-06-05,3022.0
2011-06-06,3087.0
2011-06-07,3095.0
2011-06-08,3163.0
2011-06-09,3149.0
2011-06-10,3189.0
2011-06-11,3212.0
2011-06-12,3017.0
2011-06-13,3030.0
2011-06-14,3050.0
2011-06-15,3056.0
2011-06-16,3070.0
2011-06-17,3108.0
2011-06-18,3112.0
2011-06-19,3051.0
2011-06-20,3067.0
2011-06-21,3069.0
2011-06-22,3082.0
2011-06-23,3101.0
2011-06-24,3112.0
2011-06-25,3184.0
2011-06-26,3261.0
2011-06-27,3349.0
2011-06-28,3428.0
2011-06-29,3486.0
2011-06-30,3524.0
2011-07-01,3494.0
2011-07-02,3513.0
2011-07-03,3540.0
2011-07-04,3555.0
2011-07-05,3555.0
2011-07-06,3562.0
2011-07-07,3590.0
2011-07-08,3617.0
2011-07-09,3642.0
2011-07-10,3675.0
2011-07-11,3700.0
2011-07-12,3727.0
2011-07-13,3749.0
2011-07-14,3771.0
2011-07-15,3796.0
2011-07-16,3805.0
2011-07-17,3824.0
2011-07-18,3746.0
2011-07-19,3761.0
2011-07-20,3799.0
2011-07-21,3816.0
2011-07-22,3825.0
2011-07-23,3823.0
2011-07-24,3841.0
2011-07-25,3872.0
2011-07-26,3864.0
2011-07-27,3877.0
2011-07-28,3948.0
2011-07-29,3975.0
2011-07-30,3987.0
2011-07-31,4009.0
2011-08-01,4028.0
2011-08-02,4033.0
2011-08-03,4016.0
2011-08-04,4025.0
2011-08-05,3990.0
2011-08-06,4013.0
2011-08-07,4002.0
2011-08-08,3938.0
2011-08-09,3980.0
2011-08-10,4002.0
2011-08-11,4023.0
2011-08-12,4043.0
2011-08-13,4055.0
2011-08-14,4106.0
2011-08-15,4187.0
2011-08-16,4210.0
2011-08-17,4147.0
2011-08-18,4174.0
2011-08-19,4171.0
2011-08-20,4187.0
2011-08-21,4203.0
2011-08-22,4218.0
2011-08-23,4246.0
2011-08-24,4276.0
2011-08-25,4320.0
2011-08-26,4341.0
2011-08-27,4219.0
2011-08-28,4233.0
2011-08-29,4259.0
2011-08-30,4271.0
2011-08-31,4296.0
2011-09-01,4325.0
2011-09-02,4299.0
2011-09-03,4321.0
2011-09-04,4250.0
2011-09-05,4288.0
2011-09-06,4326.0
2011-09-07,4283.0
2011-09-08,4300.0
2011-09-09,4292.0
2011-09-10,4302.0
2011-09-11,4306.0
2011-09-12,4294.0
2011-09-13,4324.0
2011-09-14,4320.0
2011-09-15,4336.0
2011-09-16,4343.0
2011-09-17,4377.0
2011-09-18,4414.0
2011-09-19,4467.0
2011-09-20,4514.0
2011-09-21,4454.0
2011-09-22,4479.0
2011-09-23,4503.0
2011-09-24,4523.0
2011-09-25,4552.0
2011-09-26,4566.0
2011-09-27,4597.0
2011-09-28,4635.0
2011-09-29,4660.0
2011-09-30,4683.0
2011-10-01,4745.0
2011-10-02,4759.0
2011-10-03,4792.0
2011-10-04,4767.0
2011-10-05,4754.0
2011-10-06,4735.0
2011-10-07,4716.0
2011-10-08,4749.0
2011-10-09,4759.0
2011-10-10,4794.0
2011-10-11,4836.0
2011-10-12,4881.0
2011-10-13,4875.0
2011-10-14,4880.0
2011-10-15,4903.0
2011-10-16,4929.0
2011-10-17,4984.0
2011-10-18,5014.0
2011-10-19,4994.0
2011-10-20,5027.0
2011-10-21,5009.0
2011-10-22,5033.0
2011-10-23,5034.0
2011-10-24,5072.0
2011-10-25,5089.0
2011-10-26,5073.0
2011-10-27,5096.0
2011-10-28,5071.0
2011-10-29,5078.0
2011-10-30,5087.0
2011-10-31,5090.0
2011-11-01,5108.0
2011-11-02,5160.0
2011-11-03,5154.0
2011-11-04,5150.0
2011-11-05,5153.0
2011-11-06,5178.0
2011-11-07,5186.0
2011-11-08,5205.0
2011-11-09,5228.0
2011-11-10,5258.0
2011-11-11,5275.0
2011-11-12,5299.0
2011-11-13,5350.0
2011-11-14,5381.0
2011-11-15,5413.0
2011-11-16,5461.0
2011-11-17,5468.0
2011-11-18,5552.0
2011-11-19,5463.0
2011-11-20,5496.0
2011-11-21,5512.0
2011-11-22,5502.0
2011-11-23,5552.0
2011-11-24,5583.0
2011-11-25,5609.0
2011-11-26,5629.0
2011-11-27,5633.0
2011-11-28,5623.0
2011-11-29,5586.0
2011-11-30,5630.0
2011-12-01,5655.0
2011-12-02,5679.0
2011-12-03,5697.0
2011-12-04,5689.0
2011-12-05,5731.0
2011-12-06,5757.0
2011-12-07,5773.0
2011-12-08,5842.0
2011-12-09,6083.0
2011-12-10,6246.0
2011-12-11,6414.0
2011-12-12,6537.0
2011-12-13,6576.0
2011-12-14,6613.0
2011-12-15,6658.0
2011-12-16,6688.0
2011-12-17,6709.0
2011-12-18,6741.0
2011-12-19,6770.0
2011-12-20,6721.0
2011-12-21,6746.0
2011-12-22,6787.0
2011-12-23,6805.0
2011-12-24,6836.0
2011-12-25,6856.0
2011-12-26,6838.0
2011-12-27,6866.0
2011-12-28,6893.0
2011-12-29,6917.0
2011-12-30,6962.0
2011-12-31,6994.0
2012-01-01,7012.0
2012-01-02,7049.0
2012-01-03,7075.0
2012-01-04,7100.0
2012-01-05,7114.0
2012-01-06,7212.0
2012-01-07,7227.0
2012-01-08,7232.0
2012-01-09,7188.0
2012-01-10,7202.0
2012-01-11,7213.0
2012-01-12,7247.0
2012-01-13,7240.0
2012-01-14,7272.0
2012-01-15,7303.0
2012-01-16,7311.0
2012-01-17,7371.0
2012-01-18,7397.0
2012-01-19,7360.0
2012-01-20,7367.0
2012-01-21,7381.0
2012-01-22,7400.0
2012-01-23,7411.0
2012-01-24,7388.0
2012-01-25,7359.0
2012-01-26,7372.0
2012-01-27,7370.0
2012-01-28,7392.0
2012-01-29,7400.0
2012-01-30,7412.0
2012-01-31,7390.0
2012-02-01,7377.0
2012-02-02,7375.0
2012-02-03,7383.0
2012-02-04,7370.0
2012-02-05,7365.0
2012-02-06,7381.0
2012-02-07,7397.0
2012-02-08,7410.0
2012-02-09,7420.0
2012-02-10,7423.0
2012-02-11,7448.0
2012-02-12,7447.0
2012-02-13,7438.0
2012-02-14,7482.0
2012-02-15,7545.0
2012-02-16,7679.0
2012-02-17,7695.0
2012-02-18,7699.0
2012-02-19,7707.0
2012-02-20,7734.0
2012-02-21,7752.0
2012-02-22,7791.0
2012-02-23,7810.0
2012-02-24,7782.0
2012-02-25,7766.0
2012-02-26,7778.0
2012-02-27,7797.0
2012-02-28,7819.0
2012-02-29,7822.0
2012-03-01,7834.0
2012-03-02,7784.0
2012-03-03,7823.0
2012-03-04,7854.0
2012-03-05,7880.0
2012-03-06,7887.0
2012-03-07,7908.0
2012-03-08,7890.0
2012-03-09,7898.0
2012-03-10,7908.0
2012-03-11,7910.0
2012-03-12,7946.0
2012-03-13,7962.0
2012-03-14,7988.0
2012-03-15,7999.0
2012-03-16,8006.0
2012-03-17,8045.0
2012-03-18,8069.0
2012-03-19,8097.0
2012-03-20,8115.0
2012-03-21,8112.0
2012-03-22,8143.0
2012-03-23,8165.0
2012-03-24,8152.0
2012-03-25,8121.0
2012-03-26,8118.0
2012-03-27,8150.0
2012-03-28,8156.0
2012-03-29,8159.0
2012-03-30,8155.0
2012-03-31,8172.0
2012-04-01,8202.0
2012-04-02,8209.0
2012-04-03,8212.0
2012-04-04,8172.0
2012-04-05,8142.0
2012-04-06,8118.0
2012-04-07,8090.0
2012-04-08,8086.0
2012-04-09,8131.0
2012-04-10,8177.0
2012-04-11,8181.0
2012-04-12,8144.0
2012-04-13,8159.0
2012-04-14,8165.0
2012-04-15,8170.0
2012-04-16,8150.0
2012-04-17,8156.0
2012-04-18,8193.0
2012-04-19,8178.0
2012-04-20,8122.0
2012-04-21,8082.0
2012-04-22,8014.0
2012-04-23,8027.0
2012-04-24,7996.0
2012-04-25,7931.0
2012-04-26,7974.0
2012-04-27,7955.0
2012-04-28,7984.0
2012-04-29,8030.0
2012-04-30,8037.0
2012-05-01,8051.0
2012-05-02,8014.0
2012-05-03,7995.0
2012-05-04,8001.0
2012-05-05,7981.0
2012-05-06,7967.0
