Date,supply/active_6m_12m
2013-04-03,1280713.4488042
2013-04-04,1277997.54499756
2013-04-05,1238737.90780661
2013-04-06,1224125.31388193
2013-04-07,1217775.35774196
2013-04-08,1207075.50172769
2013-04-09,1119138.63309031
2013-04-10,1110837.58950933
2013-04-11,1098135.71980865
2013-04-12,1089876.02495994
2013-04-13,1093268.74698808
2013-04-14,1099405.16074875
2013-04-15,1094095.24081595
2013-04-16,1082452.22856404
2013-04-17,1074427.9190397
2013-04-18,1073896.90010238
2013-04-19,1070419.01862813
2013-04-20,1068838.0308296
2013-04-21,1068167.35412369
2013-04-22,1070006.7684385
2013-04-23,1068125.06085756
2013-04-24,1058740.76179785
2013-04-25,1060029.03729038
2013-04-26,1059412.05609096
2013-04-27,1058575.46375136
2013-04-28,1081740.29507583
2013-04-29,1083444.71317539
2013-04-30,1081304.28982599
2013-05-01,1076225.13511602
2013-05-02,1075095.59609523
2013-05-03,1048865.60824802
2013-05-04,1053200.7883509
2013-05-05,1047501.44743205
2013-05-06,1048747.26538297
2013-05-07,1053793.11088534
2013-05-08,1058790.08262633
2013-05-09,1057228.99487489
2013-05-10,1056022.71706073
2013-05-11,1047572.3503736
2013-05-12,1032351.39783457
2013-05-13,1033009.00116668
2013-05-14,1040970.57141721
2013-05-15,1047486.93098841
2013-05-16,1046787.11950776
2013-05-17,1045644.40734651
2013-05-18,1002332.06595752
2013-05-19,1002596.97114033
2013-05-20,1002810.15990374
2013-05-21,1004284.59502863
2013-05-22,1009583.35112553
2013-05-23,1035214.83271355
2013-05-24,1046519.83324503
2013-05-25,1016903.89691117
2013-05-26,1020042.16530182
2013-05-27,1017875.32016557
2013-05-28,1019251.71630076
2013-05-29,1019935.81352595
2013-05-30,1016816.69940057
2013-05-31,1018143.33704976
2013-06-01,1019005.8956812
2013-06-02,1045926.32452549
2013-06-03,1047328.44705086
2013-06-04,1049031.98603794
2013-06-05,1049238.17899357
2013-06-06,1034509.32501926
2013-06-07,1030638.94624675
2013-06-08,1039448.30176706
2013-06-09,1039316.67958382
2013-06-10,1043157.93104731
2013-06-11,1046255.16560992
2013-06-12,1057733.44916596
2013-06-13,1037485.27677661
2013-06-14,1044545.95931582
2013-06-15,1059294.0617381
2013-06-16,1105050.28711233
2013-06-17,1104330.38365478
2013-06-18,1117889.78032183
2013-06-19,1116800.87839614
2013-06-20,1118551.75609026
2013-06-21,1117455.49174637
2013-06-22,1116951.08445182
2013-06-23,1117823.42562398
2013-06-24,1116366.0444043
2013-06-25,1113357.77382141
2013-06-26,1114945.01934401
2013-06-27,1118366.81689904
2013-06-28,1119468.22153949
2013-06-29,1124425.22734846
2013-06-30,1127166.49563864
2013-07-01,1124547.31970022
2013-07-02,1125070.74775388
2013-07-03,1168241.49717024
2013-07-04,1162800.217652
2013-07-05,1160079.56934738
2013-07-06,1159820.02259455
2013-07-07,1158928.54693369
2013-07-08,1157302.1423613
2013-07-09,1155458.69138923
2013-07-10,1137884.39136061
2013-07-11,1135043.12707935
2013-07-12,1131690.99005895
2013-07-13,1133751.30582468
2013-07-14,1147434.24662491
2013-07-15,1151886.66489895
2013-07-16,1155909.73733419
2013-07-17,1158056.12802169
2013-07-18,1156040.95895569
2013-07-19,1153761.02719874
2013-07-20,1154856.11946099
2013-07-21,1171965.31276337
2013-07-22,1172520.1367773
2013-07-23,1164695.98543452
2013-07-24,1160981.236934
2013-07-25,1162167.46143671
2013-07-26,1149331.50910982
2013-07-27,1141413.00443071
2013-07-28,1193381.50316133
2013-07-29,1209061.92975802
2013-07-30,1213170.41667939
2013-07-31,1269031.84227079
2013-08-01,1280903.59379342
2013-08-02,1286172.69330911
2013-08-03,1295705.73477488
2013-08-04,1300011.51435217
2013-08-05,1296796.88249005
2013-08-06,1300817.88729164
2013-08-07,1326206.64713723
2013-08-08,1309681.8607523
2013-08-09,1309396.92270734
2013-08-10,1308990.35613351
2013-08-11,1313770.35647454
2013-08-12,1319087.81933566
2013-08-13,1319122.87136171
2013-08-14,1323528.61128594
2013-08-15,1318051.25960128
2013-08-16,1325027.67757234
2013-08-17,1315832.40130639
2013-08-18,1305250.77591952
2013-08-19,1307743.81414179
2013-08-20,1309235.68905752
2013-08-21,1310109.50509908
2013-08-22,1316761.06658932
2013-08-23,1319212.26030681
2013-08-24,1385457.98748166
2013-08-25,1401062.59756305
2013-08-26,1401241.40080233
2013-08-27,1407691.10988524
2013-08-28,1402967.95634066
2013-08-29,1403694.25479243
2013-08-30,1402882.70770424
2013-08-31,1408230.99967101
2013-09-01,1432429.02927797
2013-09-02,1447611.4210523
2013-09-03,1455830.33574282
2013-09-04,1466918.72683671
2013-09-05,1480938.13129402
2013-09-06,1485899.63615204
2013-09-07,1489209.84512604
2013-09-08,1493752.46219367
2013-09-09,1499529.36254889
2013-09-10,1508934.29261904
2013-09-11,1508596.09611915
2013-09-12,1487447.53759046
2013-09-13,1490674.92449451
2013-09-14,1475200.05151565
2013-09-15,1483650.67476284
2013-09-16,1496789.35381346
2013-09-17,1490750.61385285
2013-09-18,1503417.30929604
2013-09-19,1488625.79646649
2013-09-20,1495533.58579155
2013-09-21,1512021.69549927
2013-09-22,1512467.44997198
2013-09-23,1521220.03491744
2013-09-24,1530449.53256678
2013-09-25,1547337.70152638
2013-09-26,1611678.78870502
2013-09-27,1622424.62341201
2013-09-28,1656662.89594215
2013-09-29,1690058.79073199
2013-09-30,1725079.94948768
2013-10-01,1752085.3489025
2013-10-02,1759901.76553751
2013-10-03,1776816.72882985
2013-10-04,1795436.90324542
2013-10-05,1819701.21203141
2013-10-06,1926447.25132969
2013-10-07,1961914.68901923
2013-10-08,2012405.28636683
2013-10-09,2045079.66182261
2013-10-10,2053925.15013071
2013-10-11,2072037.8136668
2013-10-12,2097444.27140835
2013-10-13,2117615.74089134
