mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.55143051147461,0.0725904517060527,0.012014961242675782,0.0037851195534569343,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.5900379746835442,0.5684952380952382,0.53085291005291,0.5501925925925926,0.5366603174603175,0.5552478065769205,0.021688758172030108,1
18.840824031829833,0.1816260617503544,0.034733152389526366,0.002979432981509185,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.5896877637130802,0.5446687830687831,0.5305312169312169,0.532994708994709,0.5424169312169312,0.5480598807849442,0.021496216030699688,24
20.071272087097167,0.4025833535626585,0.03642215728759766,0.005349617312080757,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.5854514767932489,0.5380232804232804,0.5359407407407407,0.5385481481481481,0.5457354497354497,0.5487398191681736,0.01865102040485635,18
16.009850597381593,0.4611370823802656,0.023663854598999022,0.008101600602588205,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.5856540084388185,0.5531513227513227,0.5362878306878307,0.5296677248677248,0.5355343915343915,0.5480590556560176,0.020361638714438378,25
20.315614795684816,0.2593410626619236,0.028237056732177735,0.006435865451114684,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.5822616033755275,0.5452783068783068,0.5334010582010582,0.5418751322751323,0.5364486772486773,0.5478529555957403,0.017693123707405358,29
13.796848154067993,0.8747451320779822,0.02559490203857422,0.0038600780320646364,1.0,10,4,1.5,0.6,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 4, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.5863713080168775,0.5419005291005291,0.5294814814814814,0.5400804232804233,0.5482243386243386,0.54921161610073,0.01953420747129603,14
18.286060047149657,0.47256519810347697,0.023945379257202148,0.0024155456599743337,1.0,1,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.5791308016877638,0.5561227513227514,0.5284063492063492,0.5451005291005291,0.5278560846560847,0.5473233031946956,0.019135891503903473,33
13.293385314941407,0.22385871212459252,0.02284274101257324,0.005748159332707113,0.8,1,3,2,0.8,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 3, 'gamma': 2, 'colsample_bytree': 0.8}",0.5807341772151899,0.5498835978835979,0.5331724867724869,0.5515343915343915,0.5359492063492064,0.5502547719509746,0.016895105893912063,11
17.128394651412965,0.18542317538075515,0.04146199226379395,0.007365525976607956,0.8,1,5,0.5,0.6,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.5700675105485232,0.5452402116402117,0.5320465608465608,0.5296592592592593,0.5331809523809524,0.5420388989351015,0.015016104609035526,49
15.231587982177734,1.1601733082325885,0.033272075653076175,0.002855530574629439,0.8,1,4,1.5,0.6,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.5712151898734178,0.5486349206349206,0.5442455026455026,0.5366518518518518,0.5290158730158729,0.5459526676043132,0.014294503205820423,39
21.31381392478943,0.7391579499413223,0.029132938385009764,0.002248115404549539,1.0,1,4,0.5,0.8,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.5744303797468354,0.5450751322751324,0.5267216931216931,0.5473608465608465,0.5249439153439154,0.5437063934096845,0.017886880317163317,46
20.033231115341188,1.020058842488393,0.021738862991333006,0.0007404587517295757,1.0,10,3,1.5,1.0,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 3, 'gamma': 1.5, 'colsample_bytree': 1.0}",0.5903122362869199,0.5558433862433863,0.5274074074074074,0.554615873015873,0.5475386243386244,0.5551435054584422,0.02032108859848151,2
16.07949867248535,0.7279581225138095,0.03874187469482422,0.0012092582942557259,0.6,10,5,1,0.6,"{'subsample': 0.6, 'min_child_weight': 10, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.6}",0.5942447257383967,0.5298539682539682,0.5263576719576719,0.5343068783068783,0.5459132275132275,0.5461352943540285,0.024942790762955396,37
32.73755588531494,0.42167097446520396,0.03400344848632812,0.002797103510902016,1.0,5,5,0.5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.5742362869198312,0.5451767195767195,0.531394708994709,0.5269248677248677,0.5376,0.5430665166432254,0.016749174686025884,48
35.30601062774658,1.6820400897059011,0.037893819808959964,0.003728125885841726,1.0,1,5,0.5,1.0,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.578379746835443,0.5493671957671957,0.5341206349206349,0.5312,0.5124232804232804,0.5410981715893108,0.022032711207862304,50
