,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_missing,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params
0,0.5551999999999999,0.5515154285714285,0.5629074285714286,0.5565405638117316,0.00474580657532749,2,4.1943418979644775,0.034290828911758255,0.01929195721944173,0.0023589575701289723,0.15412933865014872,0.6244747402414041,5.850531058322128e-05,0.1756957942746868,20,1,4,-999,813,0.17384676550066816,135,0.8517843828436287,"OrderedDict([('colsample_bylevel', 0.15412933865014872), ('colsample_bytree', 0.6244747402414041), ('gamma', 5.850531058322128e-05), ('learning_rate', 0.1756957942746868), ('max_delta_step', 20), ('max_depth', 1), ('min_child_weight', 4), ('missing', -999), ('n_estimators', 813), ('reg_alpha', 0.17384676550066816), ('reg_lambda', 135), ('subsample', 0.8517843828436287)])"
1,0.5703422053231939,0.532175238095238,0.559911619047619,0.5541477148772187,0.01610668923339955,3,1.8899973233540852,0.012935326400911223,0.03378725051879883,0.0009682703246633661,0.4884913521915517,0.13636013088611437,3.5750519765013582e-09,0.013166479100747822,11,3,1,-999,870,0.00012352581646319906,633,0.03369255079693865,"OrderedDict([('colsample_bylevel', 0.4884913521915517), ('colsample_bytree', 0.13636013088611437), ('gamma', 3.5750519765013582e-09), ('learning_rate', 0.013166479100747822), ('max_delta_step', 11), ('max_depth', 3), ('min_child_weight', 1), ('missing', -999), ('n_estimators', 870), ('reg_alpha', 0.00012352581646319906), ('reg_lambda', 633), ('subsample', 0.03369255079693865)])"
2,0.5282524714828898,0.5465935238095239,0.530328380952381,0.5350561533332359,0.008200297034479566,7,19.45337708791097,0.03286816604286761,0.06078640619913737,0.0053077452566849675,0.34264069328133323,0.9641761908970778,1.7351718025073196e-05,0.5371159630395097,3,26,2,-999,489,4.162115737067374e-09,772,0.3167471808852609,"OrderedDict([('colsample_bylevel', 0.34264069328133323), ('colsample_bytree', 0.9641761908970778), ('gamma', 1.7351718025073196e-05), ('learning_rate', 0.5371159630395097), ('max_delta_step', 3), ('max_depth', 26), ('min_child_weight', 2), ('missing', -999), ('n_estimators', 489), ('reg_alpha', 4.162115737067374e-09), ('reg_lambda', 772), ('subsample', 0.3167471808852609)])"
3,0.56413536121673,0.585063619047619,0.5632380952380952,0.5708104237000949,0.010082997799979215,1,4.171552658081055,0.027374021974351206,0.03158267339070638,0.0009403245350180626,0.13250798333879485,0.3721586818243803,0.027632031199030724,0.016762208503241963,11,9,3,-999,246,2.982594122361927e-08,601,0.7394298543553479,"OrderedDict([('colsample_bylevel', 0.13250798333879485), ('colsample_bytree', 0.3721586818243803), ('gamma', 0.027632031199030724), ('learning_rate', 0.016762208503241963), ('max_delta_step', 11), ('max_depth', 9), ('min_child_weight', 3), ('missing', -999), ('n_estimators', 246), ('reg_alpha', 2.982594122361927e-08), ('reg_lambda', 601), ('subsample', 0.7394298543553479)])"
4,0.5492532319391634,0.5211337142857144,0.5603992380952381,0.5435970342509627,0.016519663899594483,6,21.17279775937398,0.17244652457003035,0.06618126233418782,0.0022208759309234006,0.0237901747945271,0.8087016299353554,0.11235973935525675,0.3451618690445326,1,47,3,-999,864,5.292024761946969e-08,400,0.29812982294793294,"OrderedDict([('colsample_bylevel', 0.0237901747945271), ('colsample_bytree', 0.8087016299353554), ('gamma', 0.11235973935525675), ('learning_rate', 0.3451618690445326), ('max_delta_step', 1), ('max_depth', 47), ('min_child_weight', 3), ('missing', -999), ('n_estimators', 864), ('reg_alpha', 5.292024761946969e-08), ('reg_lambda', 400), ('subsample', 0.29812982294793294)])"
5,0.5421019011406845,0.5504700952380952,0.5489798095238094,0.5471824626743316,0.00364517855899158,4,3.3229102293650308,0.007394099555645104,0.029576937357584637,0.0012322332735079506,0.39617335280551325,0.28924629936885893,5.273527917277229e-06,0.3457821908115614,17,43,2,-999,184,1.5126710862988153e-09,223,0.5143991810171961,"OrderedDict([('colsample_bylevel', 0.39617335280551325), ('colsample_bytree', 0.28924629936885893), ('gamma', 5.273527917277229e-06), ('learning_rate', 0.3457821908115614), ('max_delta_step', 17), ('max_depth', 43), ('min_child_weight', 2), ('missing', -999), ('n_estimators', 184), ('reg_alpha', 1.5126710862988153e-09), ('reg_lambda', 223), ('subsample', 0.5143991810171961)])"
6,0.53213536121673,0.5711360000000001,0.530752,0.544670820272517,0.018718164099412918,5,5.33951473236084,0.03111903966901825,0.07014807065327962,0.0009404366848100523,0.530911850918189,0.1414047624180066,1.8999650583524308e-06,0.4814400307675194,11,14,0,-999,363,0.013215513548671984,373,0.23144010350502875,"OrderedDict([('colsample_bylevel', 0.530911850918189), ('colsample_bytree', 0.1414047624180066), ('gamma', 1.8999650583524308e-06), ('learning_rate', 0.4814400307675194), ('max_delta_step', 11), ('max_depth', 14), ('min_child_weight', 0), ('missing', -999), ('n_estimators', 363), ('reg_alpha', 0.013215513548671984), ('reg_lambda', 373), ('subsample', 0.23144010350502875)])"
