Date,fees/volume_sum
2016-01-01,15.6508949367188
2016-01-02,19.3597908118577
2016-01-03,19.4483166824665
2016-01-04,21.3104318963137
2016-01-05,60.3564445042775
2016-01-06,66.5339184501612
2016-01-07,65.5065476024396
2016-01-08,26.0495075445064
2016-01-09,39.30051752086
2016-01-10,26.3260527733229
2016-01-11,25.5135651128461
2016-01-12,25.6307222674603
2016-01-13,60.3126094436415
2016-01-14,26.7761764050364
2016-01-15,23.1601242177737
2016-01-16,22.6502570572844
2016-01-17,17.0397021972285
2016-01-18,30.9188099798842
2016-01-19,35.5769582279663
2016-01-20,19.0134918696109
2016-01-21,20.2959758344998
2016-01-22,31.1813250745786
2016-01-23,17.4328034105711
2016-01-24,23.7308825767431
2016-01-25,40.1912428608067
2016-01-26,37.8980575475761
2016-01-27,56.8601467197169
2016-01-28,41.3560110411447
2016-01-29,37.4103434274615
2016-01-30,35.4292821680805
2016-01-31,33.8837693667839
2016-02-01,32.5392274162166
2016-02-02,29.4629278384457
2016-02-03,27.7291754772881
2016-02-04,32.7175018566422
2016-02-05,38.9743714931853
2016-02-06,240.782836139498
2016-02-07,53.1207339074332
2016-02-08,37.8124273588684
2016-02-09,50.1669254837127
2016-02-10,58.8842443713483
2016-02-11,46.5235472664257
2016-02-12,33.0655454190097
2016-02-13,36.1185857095973
2016-02-14,27.7730442997066
2016-02-15,30.7253429587348
2016-02-16,33.2945208105968
2016-02-17,41.0193936771633
2016-02-18,29.2699233548961
2016-02-19,37.0360032943274
2016-02-20,26.7916448964461
2016-02-21,28.1406803079675
2016-02-22,32.5491110595498
2016-02-23,94.1643662476463
2016-02-24,52.032071341042
2016-02-25,31.6128430902596
2016-02-26,50.8616404256414
2016-02-27,28.3747446946272
2016-02-28,29.3587208003082
2016-02-29,32.9441902138078
2016-03-01,33.9508403305522
2016-03-02,39.0787626378784
2016-03-03,35.3327310900656
2016-03-04,33.9631795907319
2016-03-05,33.8981528103038
2016-03-06,37.6921226263818
2016-03-07,30.3772576272564
2016-03-08,33.347883941224
2016-03-09,26.0641714329832
2016-03-10,20.3466620473723
2016-03-11,19.247904795593
2016-03-12,24.2939252772654
2016-03-13,25.6417147768732
2016-03-14,27.7887085331348
2016-03-15,24.012965397747
2016-03-16,23.8727859453998
2016-03-17,31.6680980212903
2016-03-18,27.4326886831826
2016-03-19,44.2853796415521
2016-03-20,35.7288538516077
2016-03-21,32.4623890737613
2016-03-22,26.1394891028328
2016-03-23,32.6582983315126
2016-03-24,41.4097826338738
2016-03-25,40.3548918250728
2016-03-26,35.056420511198
2016-03-27,19.2099077568399
2016-03-28,26.3821260855868
2016-03-29,23.9127898865714
2016-03-30,37.3774814230688
2016-03-31,25.0216632981291
2016-04-01,24.2374098938085
2016-04-02,18.0656639509779
2016-04-03,17.9368728685902
2016-04-04,24.8694159202554
2016-04-05,28.6069272825868
2016-04-06,21.6791327625232
2016-04-07,21.4127194869204
2016-04-08,25.1675382660334
2016-04-09,19.9980599971224
2016-04-10,19.4470129476767
2016-04-11,18.6565029085932
2016-04-12,22.9060121479988
2016-04-13,32.9671242100454
2016-04-14,31.7285716006255
2016-04-15,23.3788742306267
2016-04-16,17.224482778205
2016-04-17,30.2081937038635
2016-04-18,20.0991878236724
2016-04-19,19.1049458500097
2016-04-20,23.848410608173
2016-04-21,30.3808260504793
2016-04-22,20.5760795602496
2016-04-23,19.5139447521599
2016-04-24,22.4860145178235
2016-04-25,23.8621661786472
2016-04-26,21.6593834799307
2016-04-27,20.4501527249888
2016-04-28,22.6386238477261
2016-04-29,23.4352529152329
2016-04-30,32.1524560634667
2016-05-01,36.7006692373878
2016-05-02,27.4278673977617
2016-05-03,26.8409902306588
2016-05-04,27.3227470289158
2016-05-05,31.1348114446921
2016-05-06,35.1748890595766
2016-05-07,24.2278234341613
2016-05-08,28.9009012758702
2016-05-09,26.3419338861104
2016-05-10,27.70144955318
2016-05-11,31.6268258168184
2016-05-12,39.2625397219513
2016-05-13,43.1908783962212
2016-05-14,35.4513350692125
2016-05-15,31.3052073619246
2016-05-16,27.5984398168887
2016-05-17,28.4667373773117
2016-05-18,35.0700451096282
2016-05-19,33.1446751217412
2016-05-20,38.0279693732348
2016-05-21,35.7999311368864
2016-05-22,28.8760891147671
2016-05-23,29.6344093351398
2016-05-24,28.5958066832254
2016-05-25,32.7334181651974
2016-05-26,35.5583958399495
2016-05-27,37.9956614516885
2016-05-28,80.972786453789
2016-05-29,38.7887229112442
2016-05-30,31.8557468224425
2016-05-31,31.1542376751028
2016-06-01,31.200754211332
2016-06-02,25.8601070977042
2016-06-03,25.2400897144033
2016-06-04,24.3835327478438
2016-06-05,23.8388060763986
2016-06-06,25.8661862687805
2016-06-07,67.4821121367682
2016-06-08,28.4308121929275
2016-06-09,28.8947670119375
2016-06-10,28.8965116068686
2016-06-11,27.2246302395875
2016-06-12,29.164100998113
2016-06-13,36.9064528154654
2016-06-14,38.4692114358091
2016-06-15,30.4563759145773
2016-06-16,40.8152922505968
2016-06-17,229.306004249127
2016-06-18,271.194911213586
2016-06-19,54.1274846775335
2016-06-20,51.7672177062113
2016-06-21,82.8444351301398
2016-06-22,51.4450641653435
2016-06-23,31.9782696884796
2016-06-24,39.4267481733374
2016-06-25,28.3016482213787
2016-06-26,27.4679857903828
2016-06-27,27.6580565179782
2016-06-28,32.1001779296892
2016-06-29,56.8564521144463
2016-06-30,87.887411162619
2016-07-01,45.4540962086442
2016-07-02,24.3756055502745
2016-07-03,30.7268765864136
2016-07-04,26.7728809560903
2016-07-05,30.1588816600628
2016-07-06,29.6920773155228
2016-07-07,26.613300448324
2016-07-08,39.3474835453302
2016-07-09,49.1146846651364
2016-07-10,27.6460538779715
2016-07-11,28.5486932575698
2016-07-12,32.6386390418507
2016-07-13,24.7497501579735
2016-07-14,32.4096418806957
2016-07-15,29.1469703690414
2016-07-16,23.8808601919603
2016-07-17,19.6470124334559
2016-07-18,25.6532652757006
2016-07-19,29.217898571946
2016-07-20,75.5856876748784
2016-07-21,34.2105207171307
2016-07-22,37.4178476058897
2016-07-23,33.0563051968375
2016-07-24,37.3463534900428
2016-07-25,39.4303377070676
2016-07-26,45.4888850848676
2016-07-27,38.2401256064311
2016-07-28,63.9512623846087
2016-07-29,45.6820482746587
2016-07-30,29.9904692086649
2016-07-31,30.371510899954
2016-08-01,30.4418022721291
2016-08-02,33.9640038065688
2016-08-03,33.0260360954333
2016-08-04,32.4119004697269
2016-08-05,29.4046125970345
2016-08-06,26.0545090408473
2016-08-07,27.696032432607
2016-08-08,53.8965754260211
2016-08-09,31.4768203967212
2016-08-10,33.4222422815354
2016-08-11,32.0867216426822
2016-08-12,30.1998667708684
2016-08-13,25.0778138471039
2016-08-14,24.1981188808219
2016-08-15,27.1551555564469
2016-08-16,31.1642849286751
2016-08-17,28.7017390128353
2016-08-18,36.0614908016769
2016-08-19,29.8323587496309
2016-08-20,26.6076953256667
2016-08-21,29.0174424724332
2016-08-22,29.9094560932328
2016-08-23,72.1185708616431
2016-08-24,30.0032587804287
2016-08-25,32.4829039281312
2016-08-26,31.5759359478383
2016-08-27,28.5799392376121
2016-08-28,25.7272567153788
2016-08-29,29.4068966774097
2016-08-30,32.2463765943632
2016-08-31,29.9976642562622
2016-09-01,31.7436559422128
2016-09-02,45.2298779712311
2016-09-03,27.1807498054059
2016-09-04,49.336067762023
2016-09-05,28.6288674638285
2016-09-06,33.3802667257535
2016-09-07,34.1994243520396
2016-09-08,41.2065397787186
2016-09-09,41.8968790073671
2016-09-10,27.4070633414672
2016-09-11,28.5480457112391
2016-09-12,35.0299990119455
2016-09-13,30.3921718439243
2016-09-14,36.2993589650574
2016-09-15,36.226955150982
2016-09-16,46.9320136471523
2016-09-17,35.2813181502842
2016-09-18,29.6452623983451
2016-09-19,27.6173777105109
2016-09-20,32.8255675989313
2016-09-21,30.1721860638442
2016-09-22,63.1461319383375
2016-09-23,49.0309313725715
2016-09-24,71.0294747259812
2016-09-25,67.1402010936044
2016-09-26,115.639205560857
2016-09-27,98.5407520975099
2016-09-28,68.1326911273731
2016-09-29,41.2792580060371
2016-09-30,40.2590267936239
2016-10-01,91.3894998979849
2016-10-02,87.4752166659603
2016-10-03,65.927532636905
2016-10-04,85.3677929496444
2016-10-05,64.1657444881471
2016-10-06,50.2581089005446
2016-10-07,53.5697702513532
2016-10-08,56.3805619034818
2016-10-09,60.0235700605686
2016-10-10,54.6366896802948
2016-10-11,39.1986546123736
2016-10-12,44.1864631390764
2016-10-13,112.658501136159
2016-10-14,75.246620265022
2016-10-15,69.0827230000728
2016-10-16,66.9971004115598
2016-10-17,71.5395033682853
2016-10-18,96.8632747235745
2016-10-19,92.7641216228226
2016-10-20,54.9449656218891
2016-10-21,41.9645669129871
2016-10-22,27.6596726003774
2016-10-23,26.3630368417968
2016-10-24,48.5906300460225
2016-10-25,43.1961562984861
2016-10-26,35.2891849826935
2016-10-27,33.3442909451227
2016-10-28,35.8920813421963
2016-10-29,31.122481768926
2016-10-30,30.5914776705351
2016-10-31,33.4148255303579
2016-11-01,41.1926858898139
2016-11-02,29.1975357371746
2016-11-03,29.7031402679344
2016-11-04,21.7013637406155
2016-11-05,24.5980636757171
2016-11-06,23.282718881161
2016-11-07,29.0298231322277
2016-11-08,31.4683431287743
2016-11-09,34.9854255859075
2016-11-10,35.3774355681501
2016-11-11,44.235781586002
2016-11-12,30.717758394736
2016-11-13,33.9264709620637
2016-11-14,38.3145625684881
2016-11-15,37.0273981022188
2016-11-16,34.9242401840095
2016-11-17,30.4288000136977
2016-11-18,34.7011694880844
2016-11-19,27.9002168260743
2016-11-20,32.5964688330221
2016-11-21,35.2515116806595
2016-11-22,38.0948458054467
2016-11-23,82.2290779712923
2016-11-24,58.8932924111899
2016-11-25,59.8097480438427
2016-11-26,72.5988812305288
2016-11-27,114.916050187408
2016-11-28,122.21927557319
2016-11-29,101.589444818714
2016-11-30,35.3198401468688
2016-12-01,27.2231365200902
2016-12-02,28.0817572198064
2016-12-03,25.9100851966397
2016-12-04,26.2590678522622
2016-12-05,31.2602277786878
2016-12-06,34.7241903622023
2016-12-07,34.986830893401
2016-12-08,792.488980472848
2016-12-09,31.427944831705
2016-12-10,29.0273164597107
2016-12-11,36.8028247523621
2016-12-12,31.2366662999792
2016-12-13,30.96445138376
2016-12-14,34.8866533789224
2016-12-15,34.4278676071649
2016-12-16,30.5943881545571
2016-12-17,32.8017007861914
2016-12-18,27.723246559895
2016-12-19,36.4513577689736
2016-12-20,43.9015974653346
2016-12-21,54.7473654026738
2016-12-22,38.8444055974809
2016-12-23,29.6736691896336
2016-12-24,25.8175253490921
2016-12-25,24.2179015400177
2016-12-26,23.1204130102328
2016-12-27,36.3981345764551
2016-12-28,31.5753044265888
2016-12-29,40.7002932064589
2016-12-30,44.8109107657264
2016-12-31,28.5988008057117
2017-01-01,25.262224854177
2017-01-02,28.1183410555294
2017-01-03,40.2453430986876
2017-01-04,39.504583436606
2017-01-05,34.8575779034887
2017-01-06,31.3190764022956
2017-01-07,30.1844940737813
2017-01-08,33.0242278320905
2017-01-09,35.9191696900707
2017-01-10,38.7094040138812
2017-01-11,34.6341343072479
2017-01-12,37.0830606607547
2017-01-13,35.7827319837135
2017-01-14,28.7393233594161
2017-01-15,29.9814942759677
2017-01-16,32.5237134072453
2017-01-17,39.4223702150306
2017-01-18,33.9842136415776
2017-01-19,31.2952820221098
2017-01-20,33.6477800820626
2017-01-21,30.6639268622891
2017-01-22,35.7686556110727
2017-01-23,35.0188611801047
2017-01-24,41.1642604086308
2017-01-25,37.7567063357689
2017-01-26,36.4599476364609
2017-01-27,35.3494286973526
2017-01-28,33.3450090098169
2017-01-29,30.6185459321584
2017-01-30,32.7925384558097
2017-01-31,32.0090382317656
2017-02-01,38.1155411062726
2017-02-02,35.4593973553053
2017-02-03,34.0593551151804
2017-02-04,32.971661726656
2017-02-05,34.8408213288304
2017-02-06,35.865613624237
2017-02-07,46.0687150026698
2017-02-08,43.7137416510809
2017-02-09,40.6816216721731
2017-02-10,46.2194035494742
2017-02-11,38.4959331707035
2017-02-12,40.3367765651195
2017-02-13,61.4631543871934
2017-02-14,49.8321843542363
2017-02-15,90.5277610182307
2017-02-16,39.2112402929906
2017-02-17,38.8466740571946
2017-02-18,44.6526989257981
2017-02-19,36.3126742896657
2017-02-20,41.034467994639
2017-02-21,54.8654796653129
2017-02-22,50.9543476138885
2017-02-23,43.3524930419664
2017-02-24,41.3392381377706
2017-02-25,44.6624223242511
2017-02-26,39.379004377986
2017-02-27,45.0273860007031
2017-02-28,50.9626914234191
2017-03-01,54.942971648872
2017-03-02,54.862694242967
2017-03-03,46.4031228021552
2017-03-04,42.5194205192714
2017-03-05,43.4387034902262
2017-03-06,41.3516920184805
2017-03-07,43.8027086158884
2017-03-08,40.317484090895
2017-03-09,49.7685971017682
2017-03-10,55.5727564282456
2017-03-11,47.961429061199
2017-03-12,48.529026723026
2017-03-13,76.3627496109589
2017-03-14,74.8226057743973
2017-03-15,64.3079895312056
2017-03-16,85.3988859834259
2017-03-17,88.96620259759
2017-03-18,60.5198445644298
2017-03-19,57.0035103526754
2017-03-20,56.9492118388918
2017-03-21,64.2187189342159
2017-03-22,60.1964704440935
2017-03-23,60.9990820376295
2017-03-24,73.289017898364
2017-03-25,58.0924530094881
2017-03-26,58.1047285760663
2017-03-27,77.7392460666753
2017-03-28,63.8820732427307
2017-03-29,69.3249844144547
2017-03-30,71.1051321567618
2017-03-31,77.4006765275412
2017-04-01,57.2228813586145
2017-04-02,66.267082119486
2017-04-03,74.7844575547533
2017-04-04,64.9798500179551
2017-04-05,68.3126860485851
2017-04-06,73.3886228889011
2017-04-07,72.4189877161621
2017-04-08,52.3271242527176
2017-04-09,56.8056788092695
2017-04-10,63.0386079241591
2017-04-11,58.9152721742601
2017-04-12,80.6889592571846
2017-04-13,61.6584633202479
2017-04-14,62.8964400479704
2017-04-15,57.8052513621896
2017-04-16,55.1176954203049
2017-04-17,60.4732972431175
2017-04-18,73.7447817579827
2017-04-19,78.3964845405165
2017-04-20,71.7927739584711
2017-04-21,92.1973650957483
2017-04-22,74.920144056746
2017-04-23,65.0892018179342
2017-04-24,72.9798244742336
2017-04-25,78.57420473415
2017-04-26,74.7897238631466
2017-04-27,87.3126909117983
2017-04-28,79.2059684068147
2017-04-29,70.2026857963096
2017-04-30,78.9586302744099
2017-05-01,105.538214140903
2017-05-02,112.734602650156
2017-05-03,77.3135060873783
2017-05-04,92.4303399621889
2017-05-05,84.3533060609471
2017-05-06,84.3641463874504
2017-05-07,105.733505802463
2017-05-08,95.6059639504976
2017-05-09,106.666628386381
2017-05-10,104.904536928795
2017-05-11,109.393380226517
2017-05-12,109.060373521815
2017-05-13,106.923588255084
2017-05-14,106.37913661749
2017-05-15,132.123398807998
2017-05-16,137.143767603647
2017-05-17,220.219437190224
2017-05-18,158.498593266697
2017-05-19,173.985855405999
2017-05-20,155.579769682161
2017-05-21,160.523136917678
2017-05-22,182.632419995022
2017-05-23,253.728642190641
2017-05-24,272.090679309925
2017-05-25,218.689885039394
2017-05-26,206.055826499097
2017-05-27,182.127259991398
2017-05-28,192.525514182496
2017-05-29,192.624558129616
2017-05-30,319.92587186721
2017-05-31,634.072177123384
2017-06-01,253.29347084435
2017-06-02,291.597841473762
2017-06-03,228.134695773494
2017-06-04,255.713870927989
2017-06-05,219.924346992173
2017-06-06,265.075762618002
2017-06-07,277.963468698832
2017-06-08,239.515279974747
2017-06-09,250.50848082936
2017-06-10,214.559641123816
2017-06-11,313.877609552976
2017-06-12,512.809391033716
2017-06-13,294.642099271721
2017-06-14,254.758374393437
2017-06-15,279.620592390912
2017-06-16,257.508486546679
2017-06-17,238.660364103388
2017-06-18,251.896899621616
2017-06-19,283.021105675981
2017-06-20,720.03146299684
2017-06-21,913.388218754613
2017-06-22,684.943045550363
2017-06-23,469.929450422587
2017-06-24,640.185604612802
2017-06-25,411.721489721117
2017-06-26,875.310976343044
2017-06-27,332.032513046043
2017-06-28,773.236091502308
2017-06-29,466.282393834282
2017-06-30,352.344502266065
2017-07-01,315.744643169713
2017-07-02,317.468243775909
2017-07-03,425.920316211609
2017-07-04,377.047005195524
2017-07-05,409.090970890428
2017-07-06,304.771433494259
2017-07-07,356.293806920488
2017-07-08,360.274207471173
2017-07-09,256.112816521956
2017-07-10,261.59867252381
2017-07-11,287.290319403812
2017-07-12,330.334228770205
2017-07-13,327.42187988975
2017-07-14,275.880608775513
2017-07-15,288.040626935105
2017-07-16,276.731320514844
2017-07-17,281.509048416621
2017-07-18,423.677942917871
2017-07-19,324.838750477733
2017-07-20,256.13319004382
2017-07-21,309.641556641904
2017-07-22,224.825603323107
2017-07-23,288.493997715789
2017-07-24,309.440275124323
2017-07-25,355.486137729586
2017-07-26,294.383920628616
2017-07-27,263.94424532202
2017-07-28,281.98228990632
2017-07-29,204.174934595232
2017-07-30,208.036715301278
2017-07-31,231.201083913724
2017-08-01,263.599401863207
2017-08-02,236.995421936535
2017-08-03,236.502808745259
2017-08-04,220.028357885088
2017-08-05,236.076708761946
2017-08-06,244.978437283443
2017-08-07,323.349086525578
2017-08-08,339.083820207352
2017-08-09,268.527475016346
2017-08-10,313.147657539912
2017-08-11,354.16210436481
2017-08-12,344.986095505773
2017-08-13,304.640582603319
2017-08-14,345.515738014742
2017-08-15,383.745249085416
2017-08-16,1168.46326633464
2017-08-17,690.54664214173
2017-08-18,1018.69522486361
2017-08-19,471.918343256438
2017-08-20,293.147791082708
2017-08-21,329.868824320953
2017-08-22,325.35012231811
2017-08-23,315.881361228439
2017-08-24,322.859895183155
2017-08-25,310.136759482145
2017-08-26,297.916682977334
2017-08-27,275.335440066792
2017-08-28,323.120549329009
2017-08-29,516.170615619648
2017-08-30,433.380111261617
2017-08-31,737.552600750383
2017-09-01,515.41618702154
2017-09-02,613.662115947221
2017-09-03,296.684543722556
2017-09-04,487.767496108772
2017-09-05,615.809001055405
2017-09-06,770.277418637856
2017-09-07,734.239584314303
2017-09-08,758.749006955942
2017-09-09,441.035120382979
2017-09-10,413.297569259006
2017-09-11,393.332823000431
2017-09-12,519.977466207659
2017-09-13,463.058657601602
2017-09-14,408.768329593546
2017-09-15,636.971536778819
2017-09-16,660.859549314408
2017-09-17,371.183068103848
2017-09-18,403.163138029644
2017-09-19,385.073423359178
2017-09-20,656.834640397106
2017-09-21,325.90319902554
2017-09-22,306.112519401892
2017-09-23,315.524338577303
2017-09-24,440.089694340212
2017-09-25,383.148272059299
2017-09-26,385.775178878301
2017-09-27,422.710363398753
2017-09-28,370.160472356163
2017-09-29,330.886157979594
2017-09-30,371.957481380513
2017-10-01,358.613329436254
2017-10-02,356.930578828196
2017-10-03,381.246395654145
2017-10-04,385.387152162938
2017-10-05,418.98307785195
2017-10-06,437.255331091613
2017-10-07,316.276345068357
2017-10-08,357.347800341583
2017-10-09,379.844761748673
2017-10-10,417.793497545714
2017-10-11,938.41510075644
2017-10-12,421.957034378931
2017-10-13,474.904048256686
2017-10-14,398.049613885228
2017-10-15,386.388929966351
2017-10-16,337.116475117612
2017-10-17,322.847244140186
2017-10-18,299.370944841426
2017-10-19,283.929624900779
2017-10-20,491.672418413769
2017-10-21,230.098011400131
2017-10-22,196.134800566113
2017-10-23,269.725566031986
2017-10-24,357.09514405703
2017-10-25,290.665881547284
2017-10-26,275.04113100119
2017-10-27,297.455543733302
2017-10-28,241.167628141157
2017-10-29,242.54669253861
2017-10-30,295.610197213806
2017-10-31,330.604031180158
2017-11-01,370.465694941202
2017-11-02,373.864831846244
2017-11-03,278.69573408272
2017-11-04,212.077525073945
2017-11-05,199.749040549873
2017-11-06,268.798303897472
2017-11-07,315.044497913178
2017-11-08,379.928853676413
2017-11-09,324.913774650555
2017-11-10,291.688738911173
2017-11-11,232.953762073344
2017-11-12,297.799562429251
2017-11-13,309.385435142585
2017-11-14,335.979527230492
2017-11-15,412.662550358806
2017-11-16,353.507082797256
2017-11-17,373.48676429505
2017-11-18,255.609620533127
2017-11-19,282.28710755564
2017-11-20,371.508144057565
2017-11-21,363.885755271038
2017-11-22,365.489233899613
2017-11-23,363.134860953735
2017-11-24,312.003080397652
2017-11-25,289.454952242473
2017-11-26,355.108567824283
2017-11-27,369.147153812365
2017-11-28,423.203743142496
2017-11-29,444.283457464524
2017-11-30,423.152742251987
2017-12-01,416.073298110365
2017-12-02,344.504596509461
2017-12-03,407.152401006738
2017-12-04,804.106265031308
2017-12-05,1183.24450878551
2017-12-06,1540.65062544508
2017-12-07,2239.28904825742
2017-12-08,2315.31981303827
2017-12-09,2126.40990785644
2017-12-10,1918.26803458696
2017-12-11,1531.82368389743
2017-12-12,1559.06119538616
2017-12-13,1445.28530011046
2017-12-14,1714.10815276514
2017-12-15,1455.13698941977
2017-12-16,1468.25125087439
2017-12-17,1172.63438578949
2017-12-18,1161.92890199886
2017-12-19,1487.48222327125
2017-12-20,1731.48983713182
2017-12-21,1760.20679059899
2017-12-22,1640.14807410519
2017-12-23,1207.05966991519
2017-12-24,1024.10604988133
2017-12-25,756.76767490085
2017-12-26,743.062865870104
2017-12-27,826.181804792266
2017-12-28,832.962895657955
2017-12-29,1007.43708136773
2017-12-30,972.744759532174
2017-12-31,871.22152188744
2018-01-01,768.440906472797
2018-01-02,1053.03016630217
2018-01-03,1240.29497318669
2018-01-04,1483.65274850363
2018-01-05,3180.85648006708
2018-01-06,3641.86033765813
2018-01-07,2910.38203995815
2018-01-08,2944.30486047839
2018-01-09,3091.62689702307
2018-01-10,3696.64640195023
2018-01-11,3132.47875509716
2018-01-12,2324.70927583457
2018-01-13,2411.65558320459
2018-01-14,2236.83827578116
2018-01-15,2227.02679760714
2018-01-16,2229.81190952992
2018-01-17,2069.2257444361
2018-01-18,2153.0667389442
2018-01-19,1866.3265240355
2018-01-20,1776.83101980979
2018-01-21,1323.96038541105
2018-01-22,1196.76265691329
2018-01-23,1439.10428007801
2018-01-24,1292.59305475297
2018-01-25,1058.46029772243
2018-01-26,958.758910850724
2018-01-27,816.46397989503
2018-01-28,887.823405460726
2018-01-29,1275.09118889274
2018-01-30,1062.58104481468
2018-01-31,1068.64828456371
2018-02-01,1550.75447517131
2018-02-02,1202.44658171113
2018-02-03,887.378180489835
2018-02-04,844.771117177603
2018-02-05,873.20999383072
2018-02-06,925.671715837919
2018-02-07,850.591810780425
2018-02-08,654.747657376655
2018-02-09,702.094308269009
2018-02-10,761.99577780493
2018-02-11,646.192856431445
2018-02-12,642.814524280485
2018-02-13,631.470109460301
2018-02-14,642.037200275275
2018-02-15,634.597078790458
2018-02-16,601.582134922607
2018-02-17,678.76879333474
2018-02-18,766.145047919866
2018-02-19,656.179260443437
2018-02-20,745.416963641882
2018-02-21,741.308287976547
2018-02-22,614.720011616645
2018-02-23,626.411385520844
2018-02-24,626.790309264322
2018-02-25,548.954074265911
2018-02-26,546.312001807188
2018-02-27,564.395121085298
2018-02-28,749.088778484977
2018-03-01,571.259398160711
2018-03-02,734.40967995366
2018-03-03,508.960376279592
2018-03-04,553.921798490833
2018-03-05,633.96789709079
2018-03-06,516.093938893653
2018-03-07,610.123386230882
2018-03-08,540.633566535207
2018-03-09,500.78151699298
2018-03-10,397.480635309803
2018-03-11,361.572810783517
2018-03-12,513.422000331516
2018-03-13,391.73149894858
2018-03-14,421.588644264633
2018-03-15,393.576583529219
2018-03-16,420.405332256286
