Date,supply/current
2016-01-10,76414127.06198
2016-01-11,76441132.21823
2016-01-12,76467032.99948
2016-01-13,76493568.31198
2016-01-14,76520487.53073
2016-01-15,76547284.87448
2016-01-16,76573807.99948
2016-01-17,76600407.84323
2016-01-18,76627027.99948
2016-01-19,76653120.81198
2016-01-20,76679663.31198
2016-01-21,76705582.53073
2016-01-22,76731837.53073
2016-01-23,76757607.21823
2016-01-24,76784846.43698
2016-01-25,76810547.21823
2016-01-26,76837532.68698
2016-01-27,76863637.21823
2016-01-28,76890198.15573
2016-01-29,76916362.37448
2016-01-30,76942555.49948
2016-01-31,76968237.37448
2016-02-01,76994668.62448
2016-02-02,77020533.31198
2016-02-03,77047835.03073
2016-02-04,77074397.37448
2016-02-05,77100955.96823
2016-02-06,77127301.74948
2016-02-07,77153986.43698
2016-02-08,77180638.31198
2016-02-09,77207112.53073
2016-02-10,77233273.78073
2016-02-11,77259751.59323
2016-02-12,77286250.49948
2016-02-13,77313135.18698
2016-02-14,77339464.24948
2016-02-15,77365689.56198
2016-02-16,77392135.34323
2016-02-17,77417807.37448
2016-02-18,77444022.21823
2016-02-19,77470677.68698
2016-02-20,77497238.46823
2016-02-21,77523775.03073
2016-02-22,77550532.84323
2016-02-23,77576702.84323
2016-02-24,77603129.71823
2016-02-25,77629953.46823
2016-02-26,77656607.53073
2016-02-27,77682803.62448
2016-02-28,77709229.40573
2016-02-29,77734458.93698
2016-03-01,77760940.03073
2016-03-02,77787584.24948
2016-03-03,77813695.49948
2016-03-04,77839577.06198
2016-03-05,77866162.99948
2016-03-06,77891562.68698
2016-03-07,77917548.15573
2016-03-08,77943371.28073
2016-03-09,77969112.06198
2016-03-10,77995742.06198
2016-03-11,78022044.56198
2016-03-12,78048414.71823
2016-03-13,78075665.18698
2016-03-14,78102073.15573
2016-03-15,78133296.74948
2016-03-16,78164786.90573
2016-03-17,78196811.43698
2016-03-18,78228094.24948
2016-03-19,78260173.31198
2016-03-20,78291760.96823
2016-03-21,78323155.18698
2016-03-22,78354867.06198
2016-03-23,78386161.12448
2016-03-24,78418232.21823
2016-03-25,78450122.06198
2016-03-26,78482050.49948
2016-03-27,78513681.28073
2016-03-28,78544994.71823
2016-03-29,78576432.53073
2016-03-30,78608132.99948
2016-03-31,78639521.90573
2016-04-01,78671406.59323
2016-04-02,78702487.84323
2016-04-03,78734217.53073
2016-04-04,78766170.65573
2016-04-05,78797745.49948
2016-04-06,78829008.15573
2016-04-07,78860175.49948
2016-04-08,78892089.87448
2016-04-09,78923003.46823
2016-04-10,78954777.68698
2016-04-11,78985748.62448
2016-04-12,79017134.56198
2016-04-13,79048620.65573
2016-04-14,79080021.74948
2016-04-15,79111755.18698
2016-04-16,79143286.43698
2016-04-17,79174785.81198
2016-04-18,79206649.09323
2016-04-19,79237975.65573
2016-04-20,79269807.06198
2016-04-21,79301180.96823
2016-04-22,79332757.68698
2016-04-23,79364451.28073
2016-04-24,79395945.03073
2016-04-25,79428083.31198
2016-04-26,79459371.12448
2016-04-27,79491246.12448
2016-04-28,79522928.62448
2016-04-29,79554612.21823
2016-04-30,79586503.93698
2016-05-01,79617512.99948
2016-05-02,79649425.18698
2016-05-03,79681219.56198
2016-05-04,79712678.31198
2016-05-05,79744454.56198
2016-05-06,79776195.96823
2016-05-07,79807769.09323
2016-05-08,79839618.31198
2016-05-09,79871419.71823
2016-05-10,79903120.65573
2016-05-11,79934373.78073
2016-05-12,79966630.81198
2016-05-13,79998827.53073
2016-05-14,80030495.34323
2016-05-15,80062300.81198
2016-05-16,80093815.49948
2016-05-17,80126007.68698
2016-05-18,80158412.06198
2016-05-19,80190315.65573
2016-05-20,80222405.34323
2016-05-21,80254241.12448
2016-05-22,80286501.12448
2016-05-23,80318581.74948
2016-05-24,80350585.03073
2016-05-25,80382942.06198
2016-05-26,80414986.43698
2016-05-27,80447308.15573
2016-05-28,80479626.74948
2016-05-29,80511595.96823
2016-05-30,80543603.15573
2016-05-31,80575132.37448
2016-06-01,80607280.34323
2016-06-02,80639462.53073
2016-06-03,80671734.71823
2016-06-04,80703876.28073
2016-06-05,80735459.40573
2016-06-06,80767831.28073
2016-06-07,80799777.21823
2016-06-08,80832080.18698
2016-06-09,80864306.12448
2016-06-10,80895470.34323
2016-06-11,80927842.06198
2016-06-12,80960062.68698
2016-06-13,80992286.90573
2016-06-14,81024432.37448
2016-06-15,81056299.40573
2016-06-16,81088177.06198
2016-06-17,81121589.71823
2016-06-18,81155980.65573
2016-06-19,81189176.12448
2016-06-20,81220890.96823
2016-06-21,81252879.40573
2016-06-22,81285550.03073
2016-06-23,81317398.15573
2016-06-24,81349570.03073
2016-06-25,81381255.96823
2016-06-26,81413570.65573
2016-06-27,81445665.49948
2016-06-28,81477826.90573
2016-06-29,81509696.90573
2016-06-30,81541679.87448
2016-07-01,81574301.28073
2016-07-02,81606217.84323
2016-07-03,81638257.53073
2016-07-04,81670394.71823
2016-07-05,81701976.28073
2016-07-06,81734331.12448
2016-07-07,81766227.06198
2016-07-08,81798176.59323
2016-07-09,81830974.71823
2016-07-10,81862940.18698
2016-07-11,81894925.49948
2016-07-12,81926682.84323
2016-07-13,81958840.81198
2016-07-14,81990655.96823
2016-07-15,82022540.65573
2016-07-16,82054706.74948
2016-07-17,82086488.46823
2016-07-18,82118986.59323
2016-07-19,82150760.49948
2016-07-20,82182671.59323
2016-07-21,82215459.09323
2016-07-22,82247149.71823
2016-07-23,82279540.96823
2016-07-24,82311020.96823
2016-07-25,82343012.53073
2016-07-26,82373782.53073
2016-07-27,82406727.84323
2016-07-28,82439082.06198
2016-07-29,82471021.43698
2016-07-30,82502663.15573
2016-07-31,82534882.68698
2016-08-01,82566477.06198
2016-08-02,82597832.21823
2016-08-03,82629536.12448
2016-08-04,82662392.68698
2016-08-05,82694624.71823
2016-08-06,82726210.81198
2016-08-07,82758505.65573
2016-08-08,82790681.59323
2016-08-09,82823347.99948
2016-08-10,82855510.96823
2016-08-11,82887707.06198
2016-08-12,82919819.09323
2016-08-13,82951817.99948
2016-08-14,82983783.15573
2016-08-15,83016115.81198
2016-08-16,83048152.99948
2016-08-17,83080147.53073
2016-08-18,83112936.59323
2016-08-19,83144777.99948
2016-08-20,83177006.12448
2016-08-21,83209705.96823
2016-08-22,83241995.65573
2016-08-23,83274182.68698
2016-08-24,83306456.12448
2016-08-25,83338591.74948
2016-08-26,83370463.15573
2016-08-27,83402769.56198
2016-08-28,83434793.78073
2016-08-29,83466723.93698
2016-08-30,83498595.03073
2016-08-31,83530733.31198
2016-09-01,83562477.99948
2016-09-02,83594862.06198
2016-09-03,83626357.99948
2016-09-04,83658217.68698
2016-09-05,83690411.74948
2016-09-06,83722093.15573
2016-09-07,83754360.96823
2016-09-08,83786269.56198
2016-09-09,83818486.43698
2016-09-10,83850317.06198
2016-09-11,83882670.03073
2016-09-12,83914907.06198
2016-09-13,83946811.90573
2016-09-14,83979340.65573
2016-09-15,84011523.46823
2016-09-16,84043762.53073
2016-09-17,84075917.53073
2016-09-18,84105491.43698
2016-09-19,84139768.31198
2016-09-20,84172260.81198
2016-09-21,84204344.56198
2016-09-22,84235950.18698
2016-09-23,84270227.06198
2016-09-24,84303551.28073
2016-09-25,84337945.49948
2016-09-26,84370073.15573
2016-09-27,84405360.65573
2016-09-28,84437764.09323
2016-09-29,84470077.53073
2016-09-30,84501700.81198
2016-10-01,84536179.40573
2016-10-02,84571928.93698
2016-10-03,84605211.59323
2016-10-04,84637266.12448
2016-10-05,84670347.68698
2016-10-06,84703170.18698
2016-10-07,84739741.43698
2016-10-08,84775836.12448
2016-10-09,84809261.74948
2016-10-10,84842392.68698
2016-10-11,84874872.21823
2016-10-12,84907964.87448
2016-10-13,84942791.12448
2016-10-14,84975704.87448
2016-10-15,85007912.06198
2016-10-16,85040842.37448
2016-10-17,85073216.43698
2016-10-18,85106540.49948
2016-10-19,85139682.68698
2016-10-20,85174219.24948
2016-10-21,85206346.12448
2016-10-22,85238048.78073
2016-10-23,85269380.65573
2016-10-24,85301442.53073
2016-10-25,85333107.06198
2016-10-26,85365063.93698
2016-10-27,85396508.93698
2016-10-28,85427587.99948
2016-10-29,85457213.78073
2016-10-30,85489177.99948
2016-10-31,85521199.24948
2016-11-01,85551697.68698
2016-11-02,85582839.71823
2016-11-03,85614055.65573
2016-11-04,85644979.24948
2016-11-05,85676403.78073
2016-11-06,85708203.93698
2016-11-07,85741462.99948
2016-11-08,85773790.18698
2016-11-09,85804792.53073
2016-11-10,85836003.31198
2016-11-11,85867342.68698
2016-11-12,85899292.68698
2016-11-13,85931716.90573
2016-11-14,85963601.12448
2016-11-15,85995038.15573
2016-11-16,86026619.56198
2016-11-17,86057428.15573
2016-11-18,86090528.93698
2016-11-19,86122860.03073
2016-11-20,86155316.43698
2016-11-21,86187131.74948
2016-11-22,86218309.24948
2016-11-23,86250931.12448
2016-11-24,86283332.53073
2016-11-25,86316764.24948
2016-11-26,86349260.81198
2016-11-27,86382967.53073
2016-11-28,86416907.37448
2016-11-29,86449885.34323
2016-11-30,86481725.34323
2016-12-01,86513473.62448
2016-12-02,86545270.03073
2016-12-03,86577386.43698
2016-12-04,86608558.93698
2016-12-05,86639790.49948
2016-12-06,86671769.24948
2016-12-07,86703479.87448
2016-12-08,86735573.93698
2016-12-09,86767234.56198
2016-12-10,86798910.96823
2016-12-11,86830689.87448
2016-12-12,86862032.37448
2016-12-13,86893842.37448
2016-12-14,86925692.84323
2016-12-15,86957060.65573
2016-12-16,86988817.06198
2016-12-17,87020779.40573
2016-12-18,87052668.78073
2016-12-19,87084142.37448
2016-12-20,87115811.28073
2016-12-21,87147404.24948
2016-12-22,87178478.31198
2016-12-23,87209595.65573
2016-12-24,87240922.53073
2016-12-25,87272930.96823
2016-12-26,87304575.65573
2016-12-27,87335798.46823
2016-12-28,87367373.62448
2016-12-29,87399192.37448
2016-12-30,87430873.93698
2016-12-31,87462102.06198
2017-01-01,87493850.34323
2017-01-02,87525377.37448
2017-01-03,87556904.40573
2017-01-04,87589003.93698
2017-01-05,87620820.96823
2017-01-06,87652180.49948
2017-01-07,87684075.49948
2017-01-08,87715759.87448
2017-01-09,87747510.18698
2017-01-10,87778859.56198
2017-01-11,87810382.53073
2017-01-12,87841939.24948
2017-01-13,87873669.56198
2017-01-14,87905147.68698
2017-01-15,87936849.71823
2017-01-16,87968390.03073
2017-01-17,87999686.12448
2017-01-18,88031291.59323
2017-01-19,88063415.18698
2017-01-20,88094536.28073
2017-01-21,88126060.03073
2017-01-22,88157637.84323
2017-01-23,88189136.28073
2017-01-24,88220556.74948
2017-01-25,88251980.34323
2017-01-26,88283765.03073
2017-01-27,88314879.87448
2017-01-28,88346407.84323
2017-01-29,88377527.84323
2017-01-30,88409456.28073
2017-01-31,88440870.18698
2017-02-01,88472202.37448
2017-02-02,88503617.21823
2017-02-03,88534890.49948
2017-02-04,88566651.28073
2017-02-05,88598249.71823
2017-02-06,88629876.43698
2017-02-07,88661367.84323
2017-02-08,88693072.06198
2017-02-09,88724502.99948
2017-02-10,88755999.40573
2017-02-11,88787589.24948
2017-02-12,88819158.93698
2017-02-13,88850892.99948
2017-02-14,88882357.06198
2017-02-15,88914085.34323
2017-02-16,88945625.18698
2017-02-17,88976952.99948
2017-02-18,89008164.71823
2017-02-19,89039431.90573
2017-02-20,89070819.71823
2017-02-21,89102230.34323
2017-02-22,89133223.93698
2017-02-23,89164453.46823
2017-02-24,89195717.06198
2017-02-25,89227270.96823
2017-02-26,89259091.12448
2017-02-27,89290337.53073
2017-02-28,89322193.62448
2017-03-01,89353338.46823
2017-03-02,89384966.90573
2017-03-03,89416268.31198
2017-03-04,89447440.96823
2017-03-05,89479002.84323
2017-03-06,89510155.96823
2017-03-07,89541224.71823
2017-03-08,89572550.65573
2017-03-09,89603360.18698
2017-03-10,89634387.21823
2017-03-11,89665622.68698
2017-03-12,89696472.21823
2017-03-13,89728084.71823
2017-03-14,89759300.81198
2017-03-15,89790674.71823
2017-03-16,89822106.43698
2017-03-17,89853948.31198
2017-03-18,89885430.65573
2017-03-19,89916425.18698
2017-03-20,89948095.49948
2017-03-21,89979108.78073
2017-03-22,90010484.24948
2017-03-23,90041465.18698
2017-03-24,90072306.12448
2017-03-25,90103368.93698
2017-03-26,90134541.28073
2017-03-27,90165546.59323
2017-03-28,90196102.06198
2017-03-29,90227370.34323
2017-03-30,90258190.18698
2017-03-31,90289398.46823
2017-04-01,90320249.40573
2017-04-02,90350690.18698
2017-04-03,90381876.43698
2017-04-04,90412931.74948
2017-04-05,90444167.06198
2017-04-06,90474891.43698
2017-04-07,90505965.96823
2017-04-08,90536880.34323
2017-04-09,90567123.62448
2017-04-10,90597160.81198
2017-04-11,90627611.28073
2017-04-12,90657825.18698
2017-04-13,90688168.15573
2017-04-14,90719157.84323
2017-04-15,90749155.96823
2017-04-16,90779659.40573
2017-04-17,90810307.53073
2017-04-18,90840827.37448
2017-04-19,90870439.56198
2017-04-20,90900861.74948
2017-04-21,90931339.09323
2017-04-22,90961329.40573
2017-04-23,90991820.65573
2017-04-24,91021603.62448
2017-04-25,91052363.93698
2017-04-26,91081696.12448
2017-04-27,91111026.12448
2017-04-28,91140708.15573
2017-04-29,91169925.81198
2017-04-30,91199294.40573
2017-05-01,91228651.90573
2017-05-02,91258088.31198
2017-05-03,91287640.96823
2017-05-04,91317064.40573
2017-05-05,91346766.43698
2017-05-06,91376469.87448
2017-05-07,91406350.03073
2017-05-08,91435775.96823
2017-05-09,91465530.96823
2017-05-10,91495145.81198
2017-05-11,91524880.34323
2017-05-12,91554770.03073
2017-05-13,91584023.31198
2017-05-14,91612240.81198
2017-05-15,91640703.15573
2017-05-16,91669421.12448
2017-05-17,91697320.03073
2017-05-18,91725800.81198
2017-05-19,91754182.06198
2017-05-20,91782834.09323
2017-05-21,91811488.15573
2017-05-22,91840257.37448
2017-05-23,91868833.46823
2017-05-24,91897474.09323
2017-05-25,91926312.99948
2017-05-26,91955276.74948
2017-05-27,91984052.21823
2017-05-28,92012875.49948
2017-05-29,92042412.84323
2017-05-30,92072232.21823
2017-05-31,92100980.65573
2017-06-01,92129050.03073
2017-06-02,92155870.65573
2017-06-03,92183397.06198
2017-06-04,92210629.56198
2017-06-05,92238419.40573
2017-06-06,92265903.15573
2017-06-07,92293673.93698
2017-06-08,92321305.18698
2017-06-09,92348955.18698
2017-06-10,92377113.93698
2017-06-11,92405040.65573
2017-06-12,92433141.28073
2017-06-13,92461417.37448
2017-06-14,92489686.12448
2017-06-15,92517884.87448
2017-06-16,92546255.81198
2017-06-17,92574554.87448
2017-06-18,92603142.37448
2017-06-19,92631775.34323
2017-06-20,92658480.96823
2017-06-21,92684635.49948
2017-06-22,92711168.78073
2017-06-23,92737271.28073
2017-06-24,92763766.28073
2017-06-25,92790149.40573
2017-06-26,92816848.46823
2017-06-27,92843430.81198
2017-06-28,92870070.34323
2017-06-29,92897082.37448
2017-06-30,92923938.62448
2017-07-01,92950618.62448
2017-07-02,92977334.09323
2017-07-03,93004465.34323
2017-07-04,93031831.12448
2017-07-05,93058591.43698
2017-07-06,93085517.99948
2017-07-07,93112805.96823
2017-07-08,93139869.24948
2017-07-09,93166813.15573
2017-07-10,93191246.74948
2017-07-11,93215214.87448
2017-07-12,93239149.09323
2017-07-13,93262924.40573
2017-07-14,93286695.65573
2017-07-15,93310844.24948
2017-07-16,93334853.93698
2017-07-17,93358372.21823
2017-07-18,93382326.28073
2017-07-19,93406809.87448
2017-07-20,93431302.68698
2017-07-21,93455144.87448
2017-07-22,93479452.21823
2017-07-23,93503935.49948
2017-07-24,93527994.40573
2017-07-25,93552687.06198
2017-07-26,93577198.93698
2017-07-27,93601554.71823
2017-07-28,93626239.87448
2017-07-29,93650732.37448
2017-07-30,93675450.03073
2017-07-31,93699508.62448
2017-08-01,93720925.34323
2017-08-02,93742064.40573
2017-08-03,93763027.68698
2017-08-04,93784332.06198
2017-08-05,93805523.62448
2017-08-06,93826789.24948
2017-08-07,93848410.81198
2017-08-08,93870046.12448
2017-08-09,93891771.12448
2017-08-10,93913239.24948
2017-08-11,93935141.28073
2017-08-12,93957058.46823
2017-08-13,93979096.90573
2017-08-14,94001135.03073
2017-08-15,94023355.65573
2017-08-16,94045925.18698
2017-08-17,94068458.15573
2017-08-18,94090768.62448
2017-08-19,94113332.99948
2017-08-20,94135465.49948
2017-08-21,94158211.28073
2017-08-22,94180730.81198
2017-08-23,94203343.93698
2017-08-24,94225872.53073
2017-08-25,94244696.43698
2017-08-26,94263259.09323
2017-08-27,94281897.68698
2017-08-28,94300323.15573
2017-08-29,94319403.31198
2017-08-30,94338347.21823
2017-08-31,94357109.56198
2017-09-01,94375942.68698
2017-09-02,94394790.81198
2017-09-03,94413432.84323
2017-09-04,94432353.93698
2017-09-05,94451455.18698
2017-09-06,94470343.46823
2017-09-07,94489472.37448
2017-09-08,94508739.56198
2017-09-09,94527779.09323
2017-09-10,94546767.84323
2017-09-11,94565613.93698
2017-09-12,94584926.43698
2017-09-13,94603824.71823
2017-09-14,94623114.40573
2017-09-15,94642650.81198
2017-09-16,94661988.78073
2017-09-17,94681208.31198
2017-09-18,94700275.81198
2017-09-19,94719648.78073
2017-09-20,94738827.06198
2017-09-21,94758167.21823
2017-09-22,94773910.81198
2017-09-23,94788916.59323
2017-09-24,94804377.99948
2017-09-25,94819252.37448
2017-09-26,94834459.24948
2017-09-27,94849870.34323
2017-09-28,94864868.31198
2017-09-29,94879720.81198
2017-09-30,94894652.21823
2017-10-01,94909784.87448
2017-10-02,94924874.09323
2017-10-03,94940052.53073
2017-10-04,94955370.96823
2017-10-05,94970847.99948
2017-10-06,94985872.06198
2017-10-07,95000887.21823
2017-10-08,95016086.74948
2017-10-09,95031295.49948
2017-10-10,95046779.87448
2017-10-11,95062279.71823
2017-10-12,95077671.28073
2017-10-13,95093104.71823
2017-10-14,95108426.28073
2017-10-15,95124003.31198
2017-10-16,95140175.99948
2017-10-17,95160320.99948
2017-10-18,95180700.65573
2017-10-19,95201124.18698
2017-10-20,95221601.81198
2017-10-21,95241745.03073
2017-10-22,95262127.03073
2017-10-23,95282599.68698
2017-10-24,95303129.15573
2017-10-25,95323347.37448
2017-10-26,95343543.28073
2017-10-27,95364016.78073
2017-10-28,95384459.53073
2017-10-29,95404750.96823
2017-10-30,95424849.56198
2017-10-31,95445483.74948
2017-11-01,95465714.34323
2017-11-02,95486011.12448
2017-11-03,95506320.56198
2017-11-04,95526508.87448
2017-11-05,95547099.09323
2017-11-06,95567340.46823
2017-11-07,95587753.87448
2017-11-08,95608008.65573
2017-11-09,95628319.12448
2017-11-10,95648845.96823
2017-11-11,95669265.74948
2017-11-12,95689477.59323
2017-11-13,95709898.78073
2017-11-14,95729946.93698
2017-11-15,95750442.37448
2017-11-16,95770663.78073
2017-11-17,95791028.90573
2017-11-18,95811360.84323
2017-11-19,95831783.62448
2017-11-20,95852191.96823
2017-11-21,95872585.96823
2017-11-22,95893088.53073
2017-11-23,95913435.56198
2017-11-24,95933850.93698
2017-11-25,95954161.49948
2017-11-26,95974526.81198
2017-11-27,95994798.56198
2017-11-28,96015108.18698
2017-11-29,96035533.21823
2017-11-30,96055949.34323
2017-12-01,96076426.03073
2017-12-02,96096631.21823
2017-12-03,96116967.74948
2017-12-04,96137394.09323
2017-12-05,96158030.53073
2017-12-06,96178671.37448
2017-12-07,96199580.24948
2017-12-08,96220011.09323
2017-12-09,96240577.21823
2017-12-10,96260969.53073
2017-12-11,96281299.03073
2017-12-12,96301868.43698
2017-12-13,96322476.65573
2017-12-14,96343264.31198
2017-12-15,96364094.15573
2017-12-16,96384476.53073
2017-12-17,96404823.46823
2017-12-18,96425385.18698
2017-12-19,96446016.56198
2017-12-20,96466647.93698
2017-12-21,96487062.74948
2017-12-22,96507634.03073
2017-12-23,96528469.31198
2017-12-24,96548973.46823
2017-12-25,96569420.34323
2017-12-26,96589804.03073
2017-12-27,96610337.15573
2017-12-28,96630771.28073
2017-12-29,96651232.49948
2017-12-30,96671779.96823
2017-12-31,96692234.71823
2018-01-01,96712858.68698
2018-01-02,96733419.74948
2018-01-03,96754018.96823
2018-01-04,96774982.21823
2018-01-05,96795899.71823
2018-01-06,96816848.62448
2018-01-07,96838028.81198
2018-01-08,96858632.24948
2018-01-09,96879368.06198
2018-01-10,96900449.99948
2018-01-11,96921481.40573
2018-01-12,96942398.53073
2018-01-13,96963077.62448
2018-01-14,96984103.49948
2018-01-15,97004517.37448
2018-01-16,97025404.96823
2018-01-17,97046248.21823
2018-01-18,97066797.28073
2018-01-19,97087435.96823
2018-01-20,97108196.90573
2018-01-21,97128471.56198
2018-01-22,97149036.18698
2018-01-23,97169524.49948
2018-01-24,97190099.90573
2018-01-25,97210437.46823
2018-01-26,97230838.49948
2018-01-27,97251261.56198
2018-01-28,97271824.87448
2018-01-29,97292381.62448
2018-01-30,97312686.56198
2018-01-31,97333220.43698
2018-02-01,97353767.06198
2018-02-02,97374406.03073
2018-02-03,97394727.74948
2018-02-04,97415043.18698
2018-02-05,97435676.99948
2018-02-06,97456058.62448
2018-02-07,97476492.37448
2018-02-08,97496874.46823
2018-02-09,97517146.21823
2018-02-10,97537836.56198
2018-02-11,97557955.96823
2018-02-12,97578446.81198
2018-02-13,97598891.24948
2018-02-14,97618943.81198
2018-02-15,97639547.34323
2018-02-16,97659924.46823
2018-02-17,97680472.96823
2018-02-18,97700819.06198
2018-02-19,97721246.43698
2018-02-20,97741653.74948
2018-02-21,97762324.31198
2018-02-22,97782727.40573
2018-02-23,97803388.40573
2018-02-24,97823870.53073
2018-02-25,97844089.68698
2018-02-26,97864424.99948
2018-02-27,97884837.74948
2018-02-28,97905406.87448
2018-03-01,97925794.03073
2018-03-02,97946468.99948
2018-03-03,97966904.81198
2018-03-04,97987125.09323
2018-03-05,98007442.59323
2018-03-06,98027888.62448
2018-03-07,98048505.56198
2018-03-08,98068805.15573
2018-03-09,98089180.21823
2018-03-10,98109641.24948
2018-03-11,98130173.81198
2018-03-12,98150534.24948
2018-03-13,98170915.87448
2018-03-14,98191325.90573
2018-03-15,98211821.71823
2018-03-16,98232355.12448
2018-03-17,98252768.99948
2018-03-18,98273102.06198
2018-03-19,98293411.96823
2018-03-20,98313822.28073
2018-03-21,98334114.56198
2018-03-22,98354601.84323
2018-03-23,98374835.53073
2018-03-24,98395360.21823
2018-03-25,98415690.28073
2018-03-26,98436122.81198
2018-03-27,98456390.71823
2018-03-28,98476744.03073
2018-03-29,98497146.09323
2018-03-30,98517639.46823
2018-03-31,98538100.31198
2018-04-01,98558305.31198
2018-04-02,98578770.56198
2018-04-03,98599160.15573
2018-04-04,98619459.84323
2018-04-05,98640059.24948
2018-04-06,98660492.24948
2018-04-07,98680745.24948
2018-04-08,98701103.34323
2018-04-09,98721400.21823
2018-04-10,98741932.68698
2018-04-11,98762171.71823
2018-04-12,98782370.43698
2018-04-13,98803003.59323
2018-04-14,98823389.99948
2018-04-15,98843786.81198
2018-04-16,98864372.15573
2018-04-17,98884758.28073
2018-04-18,98905009.78073
2018-04-19,98925668.43698
2018-04-20,98946021.18698
2018-04-21,98966560.78073
2018-04-22,98987011.40573
