Date,fees/gas_used_median
2016-06-16,21000.0
2016-06-17,21000.0
2016-06-18,21000.0
2016-06-19,21000.0
2016-06-20,21000.0
2016-06-21,21000.0
2016-06-22,21000.0
2016-06-23,21000.0
2016-06-24,21000.0
2016-06-25,21000.0
2016-06-26,21000.0
2016-06-27,21000.0
2016-06-28,21000.0
2016-06-29,21000.0
2016-06-30,21000.0
2016-07-01,21000.0
2016-07-02,21000.0
2016-07-03,21000.0
2016-07-04,21000.0
2016-07-05,21000.0
2016-07-06,21000.0
2016-07-07,21000.0
2016-07-08,21000.0
2016-07-09,21000.0
2016-07-10,21000.0
2016-07-11,21000.0
2016-07-12,21000.0
2016-07-13,21000.0
2016-07-14,21000.0
2016-07-15,21000.0
2016-07-16,21000.0
2016-07-17,21000.0
2016-07-18,21000.0
2016-07-19,21000.0
2016-07-20,21000.0
2016-07-21,21000.0
2016-07-22,21000.0
2016-07-23,21000.0
2016-07-24,21000.0
2016-07-25,21000.0
2016-07-26,21000.0
2016-07-27,21000.0
2016-07-28,21000.0
2016-07-29,21000.0
2016-07-30,21000.0
2016-07-31,21000.0
2016-08-01,21000.0
2016-08-02,21000.0
2016-08-03,21000.0
2016-08-04,21000.0
2016-08-05,21000.0
2016-08-06,21000.0
2016-08-07,21000.0
2016-08-08,21000.0
2016-08-09,21000.0
2016-08-10,21000.0
2016-08-11,21000.0
2016-08-12,21000.0
2016-08-13,21000.0
2016-08-14,21000.0
2016-08-15,21000.0
2016-08-16,21000.0
2016-08-17,21000.0
2016-08-18,21000.0
2016-08-19,21000.0
2016-08-20,21000.0
2016-08-21,21000.0
2016-08-22,21000.0
2016-08-23,21000.0
2016-08-24,21000.0
2016-08-25,21000.0
2016-08-26,21000.0
2016-08-27,21000.0
2016-08-28,21000.0
2016-08-29,21000.0
2016-08-30,21000.0
2016-08-31,21000.0
2016-09-01,21000.0
2016-09-02,21000.0
2016-09-03,21000.0
2016-09-04,21000.0
2016-09-05,21000.0
2016-09-06,21000.0
2016-09-07,21000.0
2016-09-08,21000.0
2016-09-09,21000.0
2016-09-10,21000.0
2016-09-11,21000.0
2016-09-12,21000.0
2016-09-13,21000.0
2016-09-14,21000.0
2016-09-15,21000.0
2016-09-16,21000.0
2016-09-17,21000.0
2016-09-18,21000.0
2016-09-19,21000.0
2016-09-20,21000.0
2016-09-21,21000.0
2016-09-22,21000.0
2016-09-23,21000.0
2016-09-24,21000.0
2016-09-25,21000.0
2016-09-26,21000.0
2016-09-27,21000.0
2016-09-28,21000.0
2016-09-29,21000.0
2016-09-30,21000.0
2016-10-01,21000.0
2016-10-02,21000.0
2016-10-03,21000.0
2016-10-04,30499.0
2016-10-05,21000.0
2016-10-06,21000.0
2016-10-07,21000.0
2016-10-08,21000.0
2016-10-09,21000.0
2016-10-10,21000.0
2016-10-11,21000.0
2016-10-12,21000.0
2016-10-13,30131.0
2016-10-14,21000.0
2016-10-15,22905.0
2016-10-16,21000.0
2016-10-17,21000.0
2016-10-18,21000.0
2016-10-19,22900.0
2016-10-20,21000.0
2016-10-21,21000.0
2016-10-22,21000.0
2016-10-23,21000.0
2016-10-24,21000.0
2016-10-25,21000.0
2016-10-26,21000.0
2016-10-27,21000.0
2016-10-28,21000.0
2016-10-29,21000.0
2016-10-30,21000.0
2016-10-31,21000.0
2016-11-01,21000.0
2016-11-02,21000.0
2016-11-03,21000.0
2016-11-04,21000.0
2016-11-05,21000.0
2016-11-06,21000.0
2016-11-07,21000.0
2016-11-08,21000.0
2016-11-09,21000.0
2016-11-10,21000.0
2016-11-11,21000.0
2016-11-12,21000.0
2016-11-13,21000.0
2016-11-14,21000.0
2016-11-15,21000.0
2016-11-16,21000.0
2016-11-17,21000.0
2016-11-18,21000.0
2016-11-19,21000.0
2016-11-20,21000.0
2016-11-21,21000.0
2016-11-22,21000.0
2016-11-23,21000.0
2016-11-24,21000.0
2016-11-25,21000.0
2016-11-26,21000.0
2016-11-27,21000.0
2016-11-28,21000.0
2016-11-29,21000.0
2016-11-30,21000.0
2016-12-01,21000.0
2016-12-02,21000.0
2016-12-03,21000.0
2016-12-04,21000.0
2016-12-05,21000.0
2016-12-06,21000.0
2016-12-07,21000.0
2016-12-08,21000.0
2016-12-09,21000.0
2016-12-10,21000.0
2016-12-11,21000.0
2016-12-12,21000.0
2016-12-13,21000.0
2016-12-14,21000.0
2016-12-15,21000.0
2016-12-16,21000.0
2016-12-17,21000.0
2016-12-18,21000.0
2016-12-19,21000.0
2016-12-20,21000.0
2016-12-21,21000.0
2016-12-22,21000.0
2016-12-23,21000.0
2016-12-24,21000.0
2016-12-25,21000.0
2016-12-26,21000.0
2016-12-27,21000.0
2016-12-28,21000.0
2016-12-29,21000.0
2016-12-30,21000.0
2016-12-31,21000.0
2017-01-01,21000.0
2017-01-02,21000.0
2017-01-03,21000.0
2017-01-04,21000.0
2017-01-05,21000.0
2017-01-06,21000.0
2017-01-07,21000.0
2017-01-08,21000.0
2017-01-09,21000.0
2017-01-10,21000.0
2017-01-11,21000.0
2017-01-12,21000.0
2017-01-13,21000.0
2017-01-14,21000.0
2017-01-15,21000.0
2017-01-16,21000.0
2017-01-17,21000.0
2017-01-18,21000.0
2017-01-19,21000.0
2017-01-20,21000.0
2017-01-21,21000.0
2017-01-22,21000.0
2017-01-23,21000.0
2017-01-24,21000.0
2017-01-25,21000.0
2017-01-26,21000.0
2017-01-27,21000.0
2017-01-28,21000.0
2017-01-29,21000.0
2017-01-30,21000.0
2017-01-31,21000.0
2017-02-01,21000.0
2017-02-02,21000.0
2017-02-03,21000.0
2017-02-04,21000.0
2017-02-05,21000.0
2017-02-06,21000.0
2017-02-07,21000.0
2017-02-08,21000.0
2017-02-09,21000.0
2017-02-10,21000.0
2017-02-11,21000.0
2017-02-12,21000.0
2017-02-13,21000.0
2017-02-14,21000.0
2017-02-15,21000.0
2017-02-16,21000.0
2017-02-17,21000.0
2017-02-18,21000.0
2017-02-19,21000.0
2017-02-20,21000.0
2017-02-21,21080.0
2017-02-22,21000.0
2017-02-23,21000.0
2017-02-24,21000.0
2017-02-25,21000.0
2017-02-26,21000.0
2017-02-27,21000.0
2017-02-28,21000.0
2017-03-01,21000.0
2017-03-02,21000.0
2017-03-03,21000.0
2017-03-04,21000.0
2017-03-05,21000.0
2017-03-06,21000.0
2017-03-07,21000.0
2017-03-08,21000.0
2017-03-09,21000.0
2017-03-10,21000.0
2017-03-11,21000.0
2017-03-12,21000.0
2017-03-13,21000.0
2017-03-14,21000.0
2017-03-15,21000.0
2017-03-16,21000.0
2017-03-17,21000.0
2017-03-18,21000.0
2017-03-19,21000.0
2017-03-20,21000.0
2017-03-21,21000.0
2017-03-22,21000.0
2017-03-23,21000.0
2017-03-24,21000.0
2017-03-25,21000.0
2017-03-26,21000.0
2017-03-27,21000.0
2017-03-28,21000.0
2017-03-29,21000.0
2017-03-30,21000.0
2017-03-31,21000.0
2017-04-01,21000.0
2017-04-02,21000.0
2017-04-03,21000.0
2017-04-04,21000.0
2017-04-05,21000.0
2017-04-06,21000.0
2017-04-07,21000.0
2017-04-08,21000.0
2017-04-09,21000.0
2017-04-10,21000.0
2017-04-11,21000.0
2017-04-12,21000.0
2017-04-13,21000.0
2017-04-14,21000.0
2017-04-15,21000.0
2017-04-16,21000.0
2017-04-17,21000.0
2017-04-18,21000.0
2017-04-19,21000.0
2017-04-20,21000.0
2017-04-21,21000.0
2017-04-22,21000.0
2017-04-23,21000.0
2017-04-24,21000.0
2017-04-25,21080.0
2017-04-26,21000.0
2017-04-27,21000.0
2017-04-28,21000.0
2017-04-29,21000.0
2017-04-30,21000.0
2017-05-01,21000.0
2017-05-02,21000.0
2017-05-03,21000.0
2017-05-04,21000.0
2017-05-05,21000.0
2017-05-06,21000.0
2017-05-07,21000.0
2017-05-08,21000.0
2017-05-09,21000.0
2017-05-10,21000.0
2017-05-11,21000.0
2017-05-12,21000.0
2017-05-13,21000.0
2017-05-14,21000.0
2017-05-15,21000.0
2017-05-16,21000.0
2017-05-17,21000.0
2017-05-18,21000.0
2017-05-19,21000.0
2017-05-20,21000.0
2017-05-21,21000.0
2017-05-22,21000.0
2017-05-23,21000.0
2017-05-24,21000.0
2017-05-25,21000.0
2017-05-26,21000.0
2017-05-27,21000.0
2017-05-28,21000.0
2017-05-29,21000.0
2017-05-30,21000.0
2017-05-31,21000.0
2017-06-01,21000.0
2017-06-02,21000.0
2017-06-03,21000.0
2017-06-04,21000.0
2017-06-05,21000.0
2017-06-06,21000.0
2017-06-07,21000.0
2017-06-08,21000.0
2017-06-09,21000.0
2017-06-10,21000.0
2017-06-11,21000.0
2017-06-12,21000.0
2017-06-13,21000.0
2017-06-14,21000.0
2017-06-15,21000.0
2017-06-16,21000.0
2017-06-17,21000.0
2017-06-18,21000.0
2017-06-19,21000.0
2017-06-20,21000.0
2017-06-21,21000.0
2017-06-22,21000.0
2017-06-23,21000.0
2017-06-24,21000.0
2017-06-25,21000.0
2017-06-26,21000.0
2017-06-27,21000.0
2017-06-28,21000.0
2017-06-29,21000.0
2017-06-30,21000.0
2017-07-01,21000.0
2017-07-02,21000.0
2017-07-03,21000.0
2017-07-04,21000.0
2017-07-05,21000.0
2017-07-06,21000.0
2017-07-07,21000.0
2017-07-08,21000.0
2017-07-09,21000.0
2017-07-10,21000.0
2017-07-11,21000.0
2017-07-12,21000.0
2017-07-13,21000.0
2017-07-14,21000.0
2017-07-15,21000.0
2017-07-16,21000.0
2017-07-17,21000.0
2017-07-18,21000.0
2017-07-19,21000.0
2017-07-20,21000.0
2017-07-21,21000.0
2017-07-22,21000.0
2017-07-23,21000.0
2017-07-24,21000.0
2017-07-25,21000.0
2017-07-26,21000.0
2017-07-27,21000.0
2017-07-28,21000.0
2017-07-29,21000.0
2017-07-30,21000.0
2017-07-31,21000.0
2017-08-01,21000.0
2017-08-02,21000.0
2017-08-03,21000.0
2017-08-04,21000.0
2017-08-05,21000.0
2017-08-06,21000.0
2017-08-07,21000.0
2017-08-08,21000.0
2017-08-09,21000.0
2017-08-10,21000.0
2017-08-11,21000.0
2017-08-12,21080.0
2017-08-13,21000.0
2017-08-14,21000.0
2017-08-15,21000.0
2017-08-16,21000.0
2017-08-17,21000.0
2017-08-18,21000.0
2017-08-19,21000.0
2017-08-20,21000.0
2017-08-21,21000.0
2017-08-22,21051.0
2017-08-23,21000.0
2017-08-24,21000.0
2017-08-25,21000.0
2017-08-26,21000.0
2017-08-27,21000.0
2017-08-28,21000.0
2017-08-29,21000.0
2017-08-30,21000.0
2017-08-31,21000.0
2017-09-01,21000.0
2017-09-02,21000.0
2017-09-03,21000.0
2017-09-04,21000.0
2017-09-05,21000.0
2017-09-06,21000.0
2017-09-07,21051.0
2017-09-08,21051.0
2017-09-09,21080.0
2017-09-10,21000.0
2017-09-11,21000.0
2017-09-12,21000.0
2017-09-13,21000.0
2017-09-14,21000.0
2017-09-15,21000.0
2017-09-16,21000.0
2017-09-17,21000.0
2017-09-18,21000.0
2017-09-19,21000.0
2017-09-20,21000.0
2017-09-21,21000.0
2017-09-22,21000.0
2017-09-23,21000.0
2017-09-24,21051.0
2017-09-25,21000.0
2017-09-26,21051.0
2017-09-27,21000.0
2017-09-28,21000.0
2017-09-29,21000.0
2017-09-30,21000.0
2017-10-01,21051.0
2017-10-02,21000.0
2017-10-03,21000.0
2017-10-04,21051.0
2017-10-05,21051.0
2017-10-06,21051.0
2017-10-07,21051.0
2017-10-08,21051.0
2017-10-09,21000.0
2017-10-10,21000.0
2017-10-11,21000.0
2017-10-12,21000.0
2017-10-13,21000.0
2017-10-14,21000.0
2017-10-15,21000.0
2017-10-16,22187.0
2017-10-17,22187.0
2017-10-18,22187.0
2017-10-19,22187.0
2017-10-20,22187.0
2017-10-21,22187.0
2017-10-22,21051.0
2017-10-23,22187.0
2017-10-24,22187.0
2017-10-25,22187.0
2017-10-26,22187.0
2017-10-27,22187.0
2017-10-28,22187.0
2017-10-29,22187.0
2017-10-30,22341.0
2017-10-31,22341.0
2017-11-01,22341.0
2017-11-02,22187.0
2017-11-03,28985.0
2017-11-04,32149.0
2017-11-05,29493.0
2017-11-06,22187.0
2017-11-07,29493.0
2017-11-08,23859.0
2017-11-09,22187.0
2017-11-10,21894.0
2017-11-11,21823.0
2017-11-12,21000.0
2017-11-13,21051.0
2017-11-14,21470.0
2017-11-15,21051.0
2017-11-16,21856.0
2017-11-17,21051.0
2017-11-18,21886.0
2017-11-19,21304.0
2017-11-20,23958.0
2017-11-21,21000.0
2017-11-22,21000.0
2017-11-23,21051.0
2017-11-24,21000.0
2017-11-25,23758.0
2017-11-26,22075.0
2017-11-27,21051.0
2017-11-28,21000.0
2017-11-29,21000.0
2017-11-30,21000.0
2017-12-01,21051.0
2017-12-02,21000.0
2017-12-03,21051.0
2017-12-04,21000.0
2017-12-05,21000.0
2017-12-06,21000.0
2017-12-07,21000.0
2017-12-08,21051.0
2017-12-09,22112.0
2017-12-10,21051.0
2017-12-11,21000.0
2017-12-12,21000.0
2017-12-13,21000.0
2017-12-14,21000.0
2017-12-15,21000.0
2017-12-16,21000.0
2017-12-17,21000.0
2017-12-18,21000.0
2017-12-19,21000.0
2017-12-20,21000.0
2017-12-21,21000.0
2017-12-22,21000.0
2017-12-23,21000.0
2017-12-24,21000.0
2017-12-25,21000.0
2017-12-26,21000.0
2017-12-27,21000.0
2017-12-28,21000.0
2017-12-29,21000.0
2017-12-30,21000.0
2017-12-31,21000.0
2018-01-01,21000.0
2018-01-02,21000.0
2018-01-03,21000.0
2018-01-04,21000.0
2018-01-05,21000.0
2018-01-06,21000.0
2018-01-07,21000.0
2018-01-08,21000.0
2018-01-09,21000.0
2018-01-10,21000.0
2018-01-11,21000.0
2018-01-12,21000.0
2018-01-13,21000.0
2018-01-14,21000.0
2018-01-15,21000.0
2018-01-16,21000.0
2018-01-17,21000.0
2018-01-18,21000.0
2018-01-19,21000.0
2018-01-20,21000.0
2018-01-21,21000.0
2018-01-22,21000.0
2018-01-23,21000.0
2018-01-24,21000.0
2018-01-25,21000.0
2018-01-26,21000.0
2018-01-27,21000.0
2018-01-28,21000.0
2018-01-29,21000.0
2018-01-30,21000.0
2018-01-31,21000.0
2018-02-01,21000.0
2018-02-02,21000.0
2018-02-03,21000.0
2018-02-04,21000.0
2018-02-05,21000.0
2018-02-06,21000.0
2018-02-07,21000.0
2018-02-08,21000.0
2018-02-09,21000.0
2018-02-10,21000.0
2018-02-11,21000.0
2018-02-12,21000.0
2018-02-13,21000.0
2018-02-14,21000.0
2018-02-15,21000.0
2018-02-16,21000.0
2018-02-17,21524.0
2018-02-18,22155.0
2018-02-19,21374.0
2018-02-20,21694.0
2018-02-21,21080.0
2018-02-22,21004.0
2018-02-23,21667.0
2018-02-24,33296.0
2018-02-25,26001.0
2018-02-26,21000.0
2018-02-27,21051.0
2018-02-28,21000.0
2018-03-01,21080.0
2018-03-02,22964.0
2018-03-03,25907.0
2018-03-04,29493.0
2018-03-05,22512.0
2018-03-06,21000.0
2018-03-07,21000.0
2018-03-08,21051.0
2018-03-09,21000.0
2018-03-10,21000.0
2018-03-11,24109.0
2018-03-12,22423.0
2018-03-13,22340.0
2018-03-14,21000.0
2018-03-15,21000.0
2018-03-16,22158.0
2018-03-17,22340.0
2018-03-18,22340.0
2018-03-19,21051.0
2018-03-20,22340.0
2018-03-21,22340.0
2018-03-22,21051.0
2018-03-23,21000.0
2018-03-24,21000.0
2018-03-25,21979.0
2018-03-26,21080.0
2018-03-27,21051.0
2018-03-28,21080.0
2018-03-29,21000.0
2018-03-30,21000.0
2018-03-31,22340.0
2018-04-01,22340.0
2018-04-02,22340.0
2018-04-03,21983.0
2018-04-04,22340.0
2018-04-05,22155.0
2018-04-06,22276.0
2018-04-07,22276.0
2018-04-08,22340.0
2018-04-09,21293.0
2018-04-10,21364.0
2018-04-11,22340.0
2018-04-12,22340.0
2018-04-13,21940.0
2018-04-14,22511.0
2018-04-15,22340.0
2018-04-16,22276.0
2018-04-17,22705.0
2018-04-18,22340.0
2018-04-19,24177.0
2018-04-20,22340.0
2018-04-21,21080.0
2018-04-22,21478.0
2018-04-23,21051.0
2018-04-24,21478.0
2018-04-25,22511.0
2018-04-26,22613.0
2018-04-27,23323.0
2018-04-28,22511.0
2018-04-29,25779.0
2018-04-30,22511.0
2018-05-01,22511.0
2018-05-02,22176.0
2018-05-03,22155.0
2018-05-04,21000.0
2018-05-05,21051.0
2018-05-06,21000.0
2018-05-07,22351.0
2018-05-08,22351.0
2018-05-09,22351.0
2018-05-10,23355.0
2018-05-11,22091.0
2018-05-12,22105.0
2018-05-13,22219.0
2018-05-14,21289.0
2018-05-15,22393.0
2018-05-16,22511.0
2018-05-17,22393.0
2018-05-18,22180.0
2018-05-19,22393.0
2018-05-20,23388.0
2018-05-21,22329.0
2018-05-22,22249.0
2018-05-23,21871.0
2018-05-24,22155.0
2018-05-25,22393.0
2018-05-26,23316.0
2018-05-27,22393.0
2018-05-28,21924.0
2018-05-29,23839.0
2018-05-30,22518.0
2018-05-31,23028.0
2018-06-01,22014.0
2018-06-02,22393.0
2018-06-03,22884.0
2018-06-04,22551.0
2018-06-05,22894.0
2018-06-06,23700.0
2018-06-07,23463.0
2018-06-08,22897.0
2018-06-09,22884.0
2018-06-10,22518.0
2018-06-11,21979.0
2018-06-12,23250.0
2018-06-13,22391.0
2018-06-14,21952.0
2018-06-15,22370.0
2018-06-16,22589.0
2018-06-17,22226.0
2018-06-18,22370.0
2018-06-19,22819.0
2018-06-20,23029.0
2018-06-21,22336.0
2018-06-22,22006.0
2018-06-23,22027.0
2018-06-24,21289.0
2018-06-25,22091.0
2018-06-26,22196.0
2018-06-27,22158.0
2018-06-28,21979.0
2018-06-29,22091.0
2018-06-30,37011.0
2018-07-01,51225.0
2018-07-02,21000.0
2018-07-03,30327.0
2018-07-04,21000.0
2018-07-05,21000.0
2018-07-06,21000.0
2018-07-07,22222.0
2018-07-08,24050.0
2018-07-09,23099.0
2018-07-10,30981.0
2018-07-11,33705.0
2018-07-12,30263.0
2018-07-13,36161.0
2018-07-14,22170.0
2018-07-15,21051.0
2018-07-16,22705.0
2018-07-17,22415.0
2018-07-18,22811.0
2018-07-19,22964.0
2018-07-20,22490.0
2018-07-21,24544.0
2018-07-22,23387.0
2018-07-23,24771.0
2018-07-24,22457.0
2018-07-25,22359.0
2018-07-26,22351.0
2018-07-27,22393.0
2018-07-28,22393.0
2018-07-29,22855.0
2018-07-30,22705.0
2018-07-31,22226.0
2018-08-01,22855.0
2018-08-02,24026.0
2018-08-03,25421.0
2018-08-04,33296.0
2018-08-05,23186.0
2018-08-06,22855.0
2018-08-07,22900.0
2018-08-08,21080.0
2018-08-09,21500.0
2018-08-10,22188.0
2018-08-11,23346.0
2018-08-12,22365.0
2018-08-13,22226.0
2018-08-14,22393.0
2018-08-15,22774.0
2018-08-16,22886.0
2018-08-17,22244.0
2018-08-18,29706.0
2018-08-19,23010.0
2018-08-20,22393.0
2018-08-21,24195.0
2018-08-22,23407.0
2018-08-23,22553.0
2018-08-24,23952.0
2018-08-25,22244.0
2018-08-26,22219.0
2018-08-27,24132.0
2018-08-28,22040.0
2018-08-29,22854.0
2018-08-30,22855.0
2018-08-31,22242.0
2018-09-01,22945.0
2018-09-02,22162.0
2018-09-03,22162.0
2018-09-04,22415.0
2018-09-05,21826.0
2018-09-06,21000.0
2018-09-07,22465.0
2018-09-08,24522.0
2018-09-09,24243.0
2018-09-10,22283.0
2018-09-11,22423.0
2018-09-12,22882.0
2018-09-13,21752.0
2018-09-14,22019.0
2018-09-15,23700.0
2018-09-16,22781.0
2018-09-17,23083.0
2018-09-18,22434.0
2018-09-19,22120.0
2018-09-20,21694.0
2018-09-21,21080.0
2018-09-22,22145.0
2018-09-23,22265.0
2018-09-24,22540.0
2018-09-25,22762.0
2018-09-26,22465.0
2018-09-27,22222.0
2018-09-28,21818.0
2018-09-29,22244.0
2018-09-30,22054.0
2018-10-01,22627.0
2018-10-02,25409.0
2018-10-03,23874.0
2018-10-04,22792.0
2018-10-05,22253.0
2018-10-06,22162.0
2018-10-07,22445.0
2018-10-08,22996.0
2018-10-09,23964.0
2018-10-10,23256.0
2018-10-11,23328.0
2018-10-12,24389.0
2018-10-13,23264.0
