Date,blockchain/block_size_sum
2016-01-03,4903207.0
2016-01-04,5000778.0
2016-01-05,7155015.0
2016-01-06,7902225.0
2016-01-07,7718921.0
2016-01-08,5588918.0
2016-01-09,6166658.0
2016-01-10,5315621.0
2016-01-11,5403609.0
2016-01-12,5392622.0
2016-01-13,7119076.0
2016-01-14,5405058.0
2016-01-15,5115619.0
2016-01-16,4881399.0
2016-01-17,4464778.0
2016-01-18,5359464.0
2016-01-19,5502641.0
2016-01-20,4831186.0
2016-01-21,4682773.0
2016-01-22,5144050.0
2016-01-23,4463583.0
2016-01-24,5131159.0
2016-01-25,6515705.0
2016-01-26,6328336.0
2016-01-27,7804066.0
2016-01-28,7204798.0
2016-01-29,6512690.0
2016-01-30,5915445.0
2016-01-31,5531604.0
2016-02-01,5419680.0
2016-02-02,5337915.0
2016-02-03,5508759.0
2016-02-04,5500691.0
2016-02-05,5635634.0
2016-02-06,8365915.0
2016-02-07,5219164.0
2016-02-08,5241220.0
2016-02-09,5218494.0
2016-02-10,5488744.0
2016-02-11,6422510.0
2016-02-12,5891298.0
2016-02-13,6224112.0
2016-02-14,5688385.0
2016-02-15,5605915.0
2016-02-16,5667850.0
2016-02-17,6144961.0
2016-02-18,5546265.0
2016-02-19,5821479.0
2016-02-20,5284775.0
2016-02-21,5311508.0
2016-02-22,5563736.0
2016-02-23,5550661.0
2016-02-24,5576291.0
2016-02-25,5712469.0
2016-02-26,6515245.0
2016-02-27,5500646.0
2016-02-28,5487589.0
2016-02-29,5665354.0
2016-03-01,5842695.0
2016-03-02,6096139.0
2016-03-03,6259707.0
2016-03-04,6238181.0
2016-03-05,6753428.0
2016-03-06,6702067.0
2016-03-07,6120294.0
2016-03-08,6231761.0
2016-03-09,6383272.0
2016-03-10,6347145.0
2016-03-11,6133690.0
2016-03-12,6954857.0
2016-03-13,7219419.0
2016-03-14,7668712.0
2016-03-15,7878660.0
2016-03-16,7931465.0
2016-03-17,8643874.0
2016-03-18,8365068.0
2016-03-19,9086749.0
2016-03-20,8714052.0
2016-03-21,8977661.0
2016-03-22,9194297.0
2016-03-23,9137193.0
2016-03-24,11358459.0
2016-03-25,9834491.0
2016-03-26,9372767.0
2016-03-27,7622565.0
2016-03-28,9404393.0
2016-03-29,8350722.0
2016-03-30,9508735.0
2016-03-31,8461839.0
2016-04-01,9076719.0
2016-04-02,7330855.0
2016-04-03,7511845.0
2016-04-04,9141267.0
2016-04-05,9217047.0
2016-04-06,8025973.0
2016-04-07,8360463.0
2016-04-08,9402459.0
2016-04-09,7818451.0
2016-04-10,7768788.0
2016-04-11,7491634.0
2016-04-12,8730524.0
2016-04-13,8886123.0
2016-04-14,8463165.0
2016-04-15,8556636.0
2016-04-16,7314817.0
2016-04-17,11533019.0
2016-04-18,8179992.0
2016-04-19,7862106.0
2016-04-20,8223258.0
2016-04-21,9010009.0
2016-04-22,7784632.0
2016-04-23,7686446.0
2016-04-24,8570880.0
2016-04-25,8537681.0
2016-04-26,8002260.0
2016-04-27,7964169.0
2016-04-28,8489820.0
2016-04-29,8581938.0
2016-04-30,9620749.0
2016-05-01,9985734.0
2016-05-02,8999681.0
2016-05-03,8755975.0
2016-05-04,8957784.0
2016-05-05,8970881.0
2016-05-06,9787335.0
2016-05-07,8232498.0
2016-05-08,9259411.0
2016-05-09,8821712.0
2016-05-10,8904858.0
2016-05-11,9217228.0
2016-05-12,10242568.0
2016-05-13,10152483.0
2016-05-14,10026668.0
2016-05-15,9261226.0
2016-05-16,8890288.0
2016-05-17,9197729.0
2016-05-18,10239435.0
2016-05-19,9474699.0
2016-05-20,10124981.0
2016-05-21,10004239.0
2016-05-22,9089009.0
2016-05-23,9430693.0
2016-05-24,9185186.0
2016-05-25,10067538.0
2016-05-26,10432396.0
2016-05-27,10437181.0
2016-05-28,14661899.0
2016-05-29,10053964.0
2016-05-30,9270784.0
2016-05-31,9460402.0
2016-06-01,9433742.0
2016-06-02,8824056.0
2016-06-03,8613025.0
2016-06-04,8476495.0
2016-06-05,8324794.0
2016-06-06,8707773.0
2016-06-07,10138535.0
2016-06-08,8752444.0
2016-06-09,8994870.0
2016-06-10,8483071.0
2016-06-11,8446642.0
2016-06-12,8870414.0
2016-06-13,9729976.0
2016-06-14,10340271.0
2016-06-15,9148254.0
2016-06-16,9647504.0
2016-06-17,12504619.0
2016-06-18,12036307.0
2016-06-19,10105052.0
2016-06-20,10165620.0
2016-06-21,9769499.0
2016-06-22,9910234.0
2016-06-23,9084668.0
2016-06-24,9895140.0
2016-06-25,8484422.0
2016-06-26,8791244.0
2016-06-27,8531010.0
2016-06-28,8994023.0
2016-06-29,10736105.0
2016-06-30,14166963.0
2016-07-01,8454424.0
2016-07-02,8298501.0
2016-07-03,8485016.0
2016-07-04,8583554.0
2016-07-05,8747132.0
2016-07-06,8576025.0
2016-07-07,8535650.0
2016-07-08,9477518.0
2016-07-09,8678983.0
2016-07-10,8506917.0
2016-07-11,8565060.0
2016-07-12,9409583.0
2016-07-13,8257125.0
2016-07-14,9217881.0
2016-07-15,8727439.0
2016-07-16,8206164.0
2016-07-17,7619381.0
2016-07-18,8537048.0
2016-07-19,8966339.0
2016-07-20,10214788.0
2016-07-21,9367530.0
2016-07-22,9774860.0
2016-07-23,9116447.0
2016-07-24,10668193.0
2016-07-25,10476097.0
2016-07-26,11304977.0
2016-07-27,10532631.0
2016-07-28,9788697.0
2016-07-29,9554562.0
2016-07-30,8733580.0
2016-07-31,9557967.0
2016-08-01,9303412.0
2016-08-02,9945531.0
2016-08-03,9965317.0
2016-08-04,10010245.0
2016-08-05,9261665.0
2016-08-06,8759063.0
2016-08-07,8952576.0
2016-08-08,9111556.0
2016-08-09,9757894.0
2016-08-10,9727492.0
2016-08-11,9833228.0
2016-08-12,9375881.0
2016-08-13,8631433.0
2016-08-14,8484208.0
2016-08-15,8932508.0
2016-08-16,9816222.0
2016-08-17,9207484.0
2016-08-18,10144520.0
2016-08-19,8966549.0
2016-08-20,8795565.0
2016-08-21,9002869.0
2016-08-22,9272873.0
2016-08-23,12168935.0
2016-08-24,9623992.0
2016-08-25,10135782.0
2016-08-26,9668886.0
2016-08-27,9639064.0
2016-08-28,8754814.0
2016-08-29,9454683.0
2016-08-30,9737068.0
2016-08-31,9340080.0
2016-09-01,9479833.0
2016-09-02,11261873.0
2016-09-03,9001550.0
2016-09-04,10354564.0
2016-09-05,9186148.0
2016-09-06,10321878.0
2016-09-07,10353167.0
2016-09-08,11428668.0
2016-09-09,11257470.0
2016-09-10,9048428.0
2016-09-11,8897383.0
2016-09-12,9609842.0
2016-09-13,8987933.0
2016-09-14,10705547.0
2016-09-15,10514943.0
2016-09-16,12250730.0
2016-09-17,9596799.0
2016-09-18,8019989.0
2016-09-19,8594458.0
2016-09-20,10418345.0
2016-09-21,9689096.0
2016-09-22,10781200.0
2016-09-23,7970487.0
2016-09-24,8968793.0
2016-09-25,8689564.0
2016-09-26,9025683.0
2016-09-27,10053009.0
2016-09-28,9533425.0
2016-09-29,8830770.0
2016-09-30,8631096.0
2016-10-01,10461761.0
2016-10-02,10235461.0
2016-10-03,10662699.0
2016-10-04,13317747.0
2016-10-05,10483362.0
2016-10-06,11538755.0
2016-10-07,24249973.0
2016-10-08,33661785.0
2016-10-09,34374267.0
2016-10-10,76872693.0
2016-10-11,16712801.0
2016-10-12,7374951.0
2016-10-13,7985653.0
2016-10-14,8512641.0
2016-10-15,7451235.0
2016-10-16,7853282.0
2016-10-17,8204600.0
2016-10-18,10687632.0
2016-10-19,9458684.0
2016-10-20,9229993.0
2016-10-21,10513884.0
2016-10-22,8196915.0
2016-10-23,7740363.0
2016-10-24,10865173.0
2016-10-25,10098592.0
2016-10-26,9446608.0
2016-10-27,9135251.0
2016-10-28,8749443.0
2016-10-29,8283248.0
2016-10-30,8618527.0
2016-10-31,9355549.0
2016-11-01,9859515.0
2016-11-02,8908198.0
2016-11-03,8749809.0
2016-11-04,7451728.0
2016-11-05,8142425.0
2016-11-06,7805519.0
2016-11-07,8837323.0
2016-11-08,9090158.0
2016-11-09,8790409.0
2016-11-10,8903249.0
2016-11-11,8761707.0
2016-11-12,8678896.0
2016-11-13,9105772.0
2016-11-14,9561860.0
2016-11-15,9473710.0
2016-11-16,8955289.0
2016-11-17,8660676.0
2016-11-18,9518773.0
2016-11-19,8457617.0
2016-11-20,9100955.0
2016-11-21,9337189.0
2016-11-22,10114481.0
2016-11-23,11381982.0
2016-11-24,8418960.0
2016-11-25,10798914.0
2016-11-26,8912450.0
2016-11-27,10123799.0
2016-11-28,10458762.0
2016-11-29,10133825.0
2016-11-30,13386865.0
2016-12-01,8524661.0
2016-12-02,8878910.0
2016-12-03,8651268.0
2016-12-04,8395771.0
2016-12-05,8954622.0
2016-12-06,9833498.0
2016-12-07,9247128.0
2016-12-08,8670927.0
2016-12-09,9087681.0
2016-12-10,8673276.0
2016-12-11,10250128.0
2016-12-12,8860594.0
2016-12-13,9338690.0
2016-12-14,11158807.0
2016-12-15,9491554.0
2016-12-16,9149015.0
2016-12-17,8671716.0
2016-12-18,8201083.0
2016-12-19,9749227.0
2016-12-20,9324331.0
2016-12-21,10739911.0
2016-12-22,10493957.0
2016-12-23,9061791.0
2016-12-24,8173484.0
2016-12-25,8066811.0
2016-12-26,7850099.0
2016-12-27,9345758.0
2016-12-28,9268709.0
2016-12-29,10208087.0
2016-12-30,9839110.0
2016-12-31,9254746.0
2017-01-01,8495493.0
2017-01-02,8834217.0
2017-01-03,9821769.0
2017-01-04,10544908.0
2017-01-05,10206028.0
2017-01-06,9569459.0
2017-01-07,9590295.0
2017-01-08,9459007.0
2017-01-09,9703372.0
2017-01-10,10165883.0
2017-01-11,9623613.0
2017-01-12,10275295.0
2017-01-13,10556817.0
2017-01-14,9096446.0
2017-01-15,9113963.0
2017-01-16,9530705.0
2017-01-17,9858247.0
2017-01-18,9600646.0
2017-01-19,9558724.0
2017-01-20,9591662.0
2017-01-21,9092851.0
2017-01-22,9803023.0
2017-01-23,9751357.0
2017-01-24,10588523.0
2017-01-25,9879074.0
2017-01-26,10173426.0
2017-01-27,9921877.0
2017-01-28,9868380.0
2017-01-29,9074354.0
2017-01-30,9621581.0
2017-01-31,9260173.0
2017-02-01,9658624.0
2017-02-02,9542906.0
2017-02-03,9393966.0
2017-02-04,9484245.0
2017-02-05,9809805.0
2017-02-06,9715929.0
2017-02-07,10958310.0
2017-02-08,10703509.0
2017-02-09,9824373.0
2017-02-10,10481444.0
2017-02-11,9624141.0
2017-02-12,9519408.0
2017-02-13,11068506.0
2017-02-14,11527467.0
2017-02-15,11067514.0
2017-02-16,10052754.0
2017-02-17,9985264.0
2017-02-18,10636703.0
2017-02-19,9840820.0
2017-02-20,10202941.0
2017-02-21,12039199.0
2017-02-22,10685300.0
2017-02-23,10034842.0
2017-02-24,10689890.0
2017-02-25,10632682.0
2017-02-26,10428933.0
2017-02-27,10890528.0
2017-02-28,11818726.0
2017-03-01,13315849.0
2017-03-02,13391312.0
2017-03-03,12515103.0
2017-03-04,11129891.0
2017-03-05,11060432.0
2017-03-06,10806979.0
2017-03-07,11737289.0
2017-03-08,10826794.0
2017-03-09,14247085.0
2017-03-10,13038231.0
2017-03-11,12087164.0
2017-03-12,12091870.0
2017-03-13,14808393.0
2017-03-14,14505969.0
2017-03-15,14701161.0
2017-03-16,18395200.0
2017-03-17,17409797.0
2017-03-18,15052704.0
2017-03-19,14255536.0
2017-03-20,14049067.0
2017-03-21,14934961.0
2017-03-22,14229741.0
2017-03-23,14860820.0
2017-03-24,15119557.0
2017-03-25,14474351.0
2017-03-26,14202407.0
2017-03-27,17235336.0
2017-03-28,15004116.0
2017-03-29,16432207.0
2017-03-30,16859361.0
2017-03-31,17607366.0
2017-04-01,14239076.0
2017-04-02,15602088.0
2017-04-03,16670862.0
2017-04-04,14937629.0
2017-04-05,15309698.0
2017-04-06,16458935.0
2017-04-07,16508427.0
2017-04-08,13347178.0
2017-04-09,13671505.0
2017-04-10,14167405.0
2017-04-11,13901391.0
2017-04-12,15583483.0
2017-04-13,15009867.0
2017-04-14,14479698.0
2017-04-15,13433504.0
2017-04-16,12918655.0
2017-04-17,13535483.0
2017-04-18,15255030.0
2017-04-19,15232878.0
2017-04-20,15124836.0
2017-04-21,15816592.0
2017-04-22,14070592.0
2017-04-23,14032837.0
2017-04-24,14606195.0
2017-04-25,16530758.0
2017-04-26,15352688.0
2017-04-27,17461864.0
2017-04-28,18102978.0
2017-04-29,15712416.0
2017-04-30,17303680.0
2017-05-01,19933984.0
2017-05-02,19447499.0
2017-05-03,17102595.0
2017-05-04,18928062.0
2017-05-05,17993712.0
2017-05-06,16659129.0
2017-05-07,18994257.0
2017-05-08,19226000.0
2017-05-09,19149023.0
2017-05-10,18226277.0
2017-05-11,19111415.0
2017-05-12,17941711.0
2017-05-13,17136980.0
2017-05-14,16964548.0
2017-05-15,20693161.0
2017-05-16,19884101.0
2017-05-17,22923889.0
2017-05-18,23186801.0
2017-05-19,26042096.0
2017-05-20,22937331.0
2017-05-21,24934577.0
2017-05-22,29136060.0
2017-05-23,35909385.0
2017-05-24,36173675.0
2017-05-25,32528706.0
2017-05-26,30531110.0
2017-05-27,27884438.0
2017-05-28,29330685.0
2017-05-29,27460457.0
2017-05-30,39451502.0
2017-05-31,37032042.0
2017-06-01,34509606.0
2017-06-02,38367548.0
2017-06-03,34546600.0
2017-06-04,33323391.0
2017-06-05,33797068.0
2017-06-06,38401877.0
2017-06-07,38704316.0
2017-06-08,36109080.0
2017-06-09,39011663.0
2017-06-10,35148297.0
2017-06-11,45421663.0
2017-06-12,49494648.0
2017-06-13,46430202.0
2017-06-14,42038785.0
2017-06-15,43457704.0
2017-06-16,42871543.0
2017-06-17,42007824.0
2017-06-18,42408123.0
2017-06-19,47773213.0
2017-06-20,45985862.0
2017-06-21,30341647.0
2017-06-22,42970292.0
2017-06-23,44611096.0
2017-06-24,44128984.0
2017-06-25,44232079.0
2017-06-26,47386703.0
2017-06-27,39561292.0
2017-06-28,49635587.0
2017-06-29,47557845.0
2017-06-30,44317423.0
2017-07-01,40601554.0
2017-07-02,42803898.0
2017-07-03,51240590.0
2017-07-04,51449445.0
2017-07-05,50319629.0
2017-07-06,44555730.0
2017-07-07,49359741.0
2017-07-08,45193658.0
2017-07-09,35557885.0
2017-07-10,48632471.0
2017-07-11,47388616.0
2017-07-12,48403498.0
2017-07-13,48168597.0
2017-07-14,45199290.0
2017-07-15,40264684.0
2017-07-16,42202748.0
2017-07-17,43761400.0
2017-07-18,51364024.0
2017-07-19,47678315.0
2017-07-20,43401483.0
2017-07-21,39347024.0
2017-07-22,37152575.0
2017-07-23,43256183.0
2017-07-24,48384541.0
2017-07-25,45762865.0
2017-07-26,39074534.0
2017-07-27,38674358.0
2017-07-28,43020213.0
2017-07-29,34899966.0
2017-07-30,35847643.0
2017-07-31,42133486.0
2017-08-01,38840512.0
2017-08-02,38119019.0
2017-08-03,38155986.0
2017-08-04,42448675.0
2017-08-05,42061689.0
2017-08-06,42185257.0
2017-08-07,48583391.0
2017-08-08,54348010.0
2017-08-09,46775327.0
2017-08-10,54716956.0
2017-08-11,59232094.0
2017-08-12,56107722.0
2017-08-13,53649763.0
2017-08-14,64702937.0
2017-08-15,67776061.0
2017-08-16,72322775.0
2017-08-17,71816900.0
2017-08-18,71698774.0
2017-08-19,68842534.0
2017-08-20,53299561.0
2017-08-21,64251638.0
2017-08-22,59672486.0
2017-08-23,60507739.0
2017-08-24,57722863.0
2017-08-25,56052549.0
2017-08-26,51174617.0
2017-08-27,52515139.0
2017-08-28,61190245.0
2017-08-29,65350659.0
2017-08-30,66479781.0
2017-08-31,60556856.0
2017-09-01,64913568.0
2017-09-02,54297768.0
2017-09-03,49087704.0
2017-09-04,69692676.0
2017-09-05,70127997.0
2017-09-06,79335208.0
2017-09-07,74964337.0
2017-09-08,75343180.0
2017-09-09,61062245.0
2017-09-10,52465083.0
2017-09-11,59529264.0
2017-09-12,64986807.0
2017-09-13,59875748.0
2017-09-14,62219159.0
2017-09-15,69830597.0
2017-09-16,60261419.0
2017-09-17,52089233.0
2017-09-18,62377123.0
2017-09-19,60208793.0
2017-09-20,57699493.0
2017-09-21,58700186.0
2017-09-22,50933282.0
2017-09-23,46001409.0
2017-09-24,52835047.0
2017-09-25,55520528.0
2017-09-26,53542782.0
2017-09-27,54864211.0
2017-09-28,58698829.0
2017-09-29,60936115.0
2017-09-30,62474759.0
2017-10-01,62337326.0
2017-10-02,60088903.0
2017-10-03,59866739.0
2017-10-04,58858940.0
2017-10-05,59840706.0
2017-10-06,61677616.0
2017-10-07,55983260.0
2017-10-08,55131849.0
2017-10-09,56691093.0
2017-10-10,62493211.0
2017-10-11,58432218.0
2017-10-12,61275804.0
2017-10-13,63154808.0
2017-10-14,57599755.0
2017-10-15,55607865.0
2017-10-16,74203956.0
2017-10-17,87192710.0
2017-10-18,81248958.0
2017-10-19,80998138.0
2017-10-20,95137037.0
2017-10-21,74641698.0
2017-10-22,68750015.0
2017-10-23,80224066.0
2017-10-24,87134104.0
2017-10-25,88605464.0
2017-10-26,88766039.0
2017-10-27,92959000.0
2017-10-28,89339757.0
2017-10-29,92119020.0
2017-10-30,99874533.0
2017-10-31,97917438.0
2017-11-01,96784912.0
2017-11-02,96435646.0
2017-11-03,98276411.0
2017-11-04,75320039.0
2017-11-05,73321910.0
2017-11-06,85520807.0
2017-11-07,88610422.0
2017-11-08,88676286.0
2017-11-09,86289173.0
2017-11-10,84500680.0
2017-11-11,79370301.0
2017-11-12,82639583.0
2017-11-13,89907928.0
2017-11-14,99374433.0
2017-11-15,102617919.0
2017-11-16,94022620.0
2017-11-17,95398947.0
2017-11-18,90912694.0
2017-11-19,91173879.0
2017-11-20,102852461.0
2017-11-21,99909970.0
2017-11-22,99737495.0
2017-11-23,99217879.0
2017-11-24,94157389.0
2017-11-25,100403905.0
2017-11-26,99314431.0
2017-11-27,135031106.0
2017-11-28,115664543.0
2017-11-29,113238183.0
2017-11-30,111082522.0
2017-12-01,111410937.0
2017-12-02,108672644.0
2017-12-03,116513716.0
2017-12-04,111950866.0
2017-12-05,110640271.0
2017-12-06,115886205.0
2017-12-07,103778567.0
2017-12-08,123142428.0
2017-12-09,115627334.0
2017-12-10,120616369.0
2017-12-11,135411129.0
2017-12-12,146344635.0
2017-12-13,148353602.0
2017-12-14,148324824.0
2017-12-15,151843768.0
2017-12-16,152396300.0
2017-12-17,150105301.0
2017-12-18,161476250.0
2017-12-19,176320793.0
2017-12-20,153008948.0
2017-12-21,168331460.0
2017-12-22,165025222.0
2017-12-23,155801866.0
2017-12-24,122725324.0
2017-12-25,131021075.0
2017-12-26,134421039.0
2017-12-27,147560599.0
2017-12-28,152910062.0
2017-12-29,170932097.0
2017-12-30,169414692.0
2017-12-31,147897158.0
2018-01-01,142374716.0
2018-01-02,173404853.0
2018-01-03,179899549.0
2018-01-04,183694448.0
2018-01-05,178476756.0
2018-01-06,176860808.0
2018-01-07,172839037.0
2018-01-08,175771985.0
2018-01-09,177642105.0
2018-01-10,165948166.0
2018-01-11,169948477.0
2018-01-12,166119582.0
2018-01-13,168636663.0
2018-01-14,164942509.0
2018-01-15,172731624.0
2018-01-16,180941870.0
2018-01-17,180681911.0
2018-01-18,176566280.0
2018-01-19,163991686.0
2018-01-20,161003466.0
2018-01-21,155696409.0
2018-01-22,152154974.0
2018-01-23,147917500.0
2018-01-24,146436020.0
2018-01-25,139895349.0
2018-01-26,154005909.0
2018-01-27,134787950.0
2018-01-28,145593619.0
2018-01-29,149592868.0
2018-01-30,147989847.0
2018-01-31,146496997.0
2018-02-01,152120496.0
2018-02-02,153579773.0
2018-02-03,134941690.0
2018-02-04,135541047.0
2018-02-05,145656149.0
2018-02-06,147759517.0
2018-02-07,135830781.0
2018-02-08,120599479.0
2018-02-09,131158289.0
2018-02-10,133213686.0
2018-02-11,124946154.0
2018-02-12,131845880.0
2018-02-13,121877447.0
2018-02-14,128030588.0
2018-02-15,130086778.0
2018-02-16,123393167.0
2018-02-17,132134027.0
2018-02-18,124078625.0
2018-02-19,128643390.0
2018-02-20,141939245.0
2018-02-21,136325370.0
2018-02-22,127720441.0
2018-02-23,123216687.0
2018-02-24,124399611.0
2018-02-25,120477839.0
2018-02-26,125645100.0
2018-02-27,122951421.0
2018-02-28,127356866.0
2018-03-01,121478329.0
2018-03-02,133019741.0
2018-03-03,125958010.0
2018-03-04,122289113.0
2018-03-05,132798933.0
2018-03-06,127357623.0
2018-03-07,135006810.0
2018-03-08,125776936.0
2018-03-09,120165929.0
2018-03-10,111152453.0
2018-03-11,110873441.0
2018-03-12,126169908.0
2018-03-13,122847532.0
2018-03-14,117479788.0
2018-03-15,117949215.0
2018-03-16,115412206.0
2018-03-17,101753320.0
2018-03-18,119830040.0
2018-03-19,123046506.0
2018-03-20,119579957.0
2018-03-21,122419875.0
2018-03-22,107546487.0
2018-03-23,112479525.0
2018-03-24,100557291.0
2018-03-25,90253941.0
2018-03-26,107117749.0
2018-03-27,102051433.0
2018-03-28,102817552.0
2018-03-29,102719610.0
2018-03-30,109596932.0
2018-03-31,102998360.0
2018-04-01,95615196.0
2018-04-02,102811134.0
2018-04-03,114437496.0
2018-04-04,112072095.0
2018-04-05,118066688.0
2018-04-06,107519299.0
2018-04-07,95762080.0
2018-04-08,104396062.0
2018-04-09,111688105.0
2018-04-10,106774273.0
2018-04-11,110272728.0
2018-04-12,125300030.0
2018-04-13,125187793.0
2018-04-14,107381896.0
2018-04-15,110894790.0
2018-04-16,123193608.0
2018-04-17,130120574.0
2018-04-18,130238732.0
2018-04-19,146447319.0
2018-04-20,150796219.0
2018-04-21,127495796.0
2018-04-22,136180859.0
2018-04-23,140015382.0
2018-04-24,146428617.0
2018-04-25,146294657.0
2018-04-26,144945254.0
2018-04-27,137822618.0
2018-04-28,140281616.0
2018-04-29,143806146.0
2018-04-30,148201676.0
2018-05-01,138403564.0
2018-05-02,146376738.0
2018-05-03,149623503.0
2018-05-04,156377573.0
2018-05-05,138377788.0
2018-05-06,129020462.0
2018-05-07,134721240.0
2018-05-08,136808576.0
2018-05-09,140440996.0
2018-05-10,152021290.0
2018-05-11,144454990.0
2018-05-12,136668318.0
2018-05-13,135474754.0
2018-05-14,146202108.0
2018-05-15,142106913.0
2018-05-16,139676937.0
2018-05-17,140366383.0
2018-05-18,138888487.0
2018-05-19,137044728.0
2018-05-20,134050623.0
2018-05-21,145475141.0
2018-05-22,141851150.0
2018-05-23,146831736.0
2018-05-24,141675376.0
2018-05-25,140479317.0
2018-05-26,131838044.0
2018-05-27,132382504.0
2018-05-28,144962259.0
2018-05-29,143102184.0
2018-05-30,143075140.0
2018-05-31,154932441.0
2018-06-01,141328739.0
2018-06-02,138640228.0
2018-06-03,140906916.0
2018-06-04,149892618.0
2018-06-05,144514502.0
2018-06-06,137310031.0
2018-06-07,137499719.0
2018-06-08,139209862.0
2018-06-09,135556734.0
2018-06-10,138541069.0
2018-06-11,138427840.0
2018-06-12,135316991.0
2018-06-13,146377790.0
2018-06-14,139216504.0
2018-06-15,130759425.0
2018-06-16,154717806.0
2018-06-17,118108440.0
2018-06-18,131428356.0
2018-06-19,145050212.0
2018-06-20,148993739.0
2018-06-21,138145529.0
2018-06-22,142592486.0
2018-06-23,121940172.0
2018-06-24,123314242.0
2018-06-25,142918020.0
2018-06-26,137149795.0
2018-06-27,143719298.0
2018-06-28,137859501.0
2018-06-29,133831720.0
2018-06-30,129637689.0
2018-07-01,131329959.0
2018-07-02,116357723.0
2018-07-03,128070565.0
2018-07-04,110408253.0
2018-07-05,124825511.0
2018-07-06,112328149.0
2018-07-07,114711948.0
