Date,addresses/new_non_zero_count
2018-10-01,38251.0
2018-10-02,34651.0
2018-10-03,40399.0
2018-10-04,39892.0
2018-10-05,42949.0
2018-10-06,54346.0
2018-10-07,36505.0
2018-10-08,38313.0
2018-10-09,38412.0
2018-10-10,36804.0
2018-10-11,42685.0
2018-10-12,47419.0
2018-10-13,34404.0
2018-10-14,34421.0
2018-10-15,43045.0
2018-10-16,45728.0
2018-10-17,44032.0
2018-10-18,39630.0
2018-10-19,47800.0
2018-10-20,47824.0
2018-10-21,38800.0
2018-10-22,40682.0
2018-10-23,43403.0
2018-10-24,50739.0
2018-10-25,49481.0
2018-10-26,45391.0
2018-10-27,37600.0
2018-10-28,44192.0
2018-10-29,55741.0
2018-10-30,64288.0
2018-10-31,65422.0
2018-11-01,55086.0
2018-11-02,43944.0
2018-11-03,37341.0
2018-11-04,43380.0
2018-11-05,48016.0
2018-11-06,48561.0
2018-11-07,47260.0
2018-11-08,47768.0
2018-11-09,40235.0
2018-11-10,45986.0
2018-11-11,58622.0
2018-11-12,44025.0
2018-11-13,44950.0
2018-11-14,49744.0
2018-11-15,48941.0
2018-11-16,49515.0
2018-11-17,45539.0
2018-11-18,42163.0
2018-11-19,47433.0
2018-11-20,54972.0
2018-11-21,45312.0
2018-11-22,47220.0
2018-11-23,46571.0
2018-11-24,35842.0
2018-11-25,47611.0
2018-11-26,40237.0
2018-11-27,38445.0
2018-11-28,51465.0
2018-11-29,40723.0
2018-11-30,43723.0
2018-12-01,36838.0
2018-12-02,34751.0
2018-12-03,37901.0
2018-12-04,35904.0
2018-12-05,39888.0
2018-12-06,42015.0
2018-12-07,42979.0
2018-12-08,49147.0
2018-12-09,51995.0
2018-12-10,58312.0
2018-12-11,41780.0
2018-12-12,39953.0
2018-12-13,42657.0
2018-12-14,42188.0
2018-12-15,48920.0
2018-12-16,68030.0
2018-12-17,41375.0
2018-12-18,41354.0
2018-12-19,48653.0
2018-12-20,47644.0
2018-12-21,48798.0
2018-12-22,39837.0
2018-12-23,44806.0
2018-12-24,52068.0
2018-12-25,40190.0
2018-12-26,38427.0
2018-12-27,41756.0
2018-12-28,44927.0
2018-12-29,43862.0
2018-12-30,36440.0
2018-12-31,44198.0
2019-01-01,31351.0
2019-01-02,43924.0
2019-01-03,42715.0
2019-01-04,41017.0
2019-01-05,40033.0
2019-01-06,44190.0
2019-01-07,47185.0
2019-01-08,54385.0
2019-01-09,49750.0
2019-01-10,46851.0
2019-01-11,41463.0
2019-01-12,33712.0
2019-01-13,42892.0
2019-01-14,44912.0
2019-01-15,38707.0
2019-01-16,41738.0
2019-01-17,38712.0
2019-01-18,46772.0
2019-01-19,41082.0
2019-01-20,37297.0
2019-01-21,37503.0
2019-01-22,39779.0
2019-01-23,42036.0
2019-01-24,39306.0
2019-01-25,38931.0
2019-01-26,36127.0
2019-01-27,35384.0
2019-01-28,39269.0
2019-01-29,40422.0
2019-01-30,40999.0
2019-01-31,39145.0
2019-02-01,37232.0
2019-02-02,29126.0
2019-02-03,24450.0
2019-02-04,25173.0
2019-02-05,26166.0
2019-02-06,26504.0
2019-02-07,25766.0
2019-02-08,29729.0
2019-02-09,26797.0
2019-02-10,23730.0
2019-02-11,26965.0
2019-02-12,37009.0
2019-02-13,37841.0
2019-02-14,36036.0
2019-02-15,35528.0
2019-02-16,33713.0
2019-02-17,31110.0
2019-02-18,41995.0
2019-02-19,43006.0
2019-02-20,38338.0
2019-02-21,37066.0
2019-02-22,38541.0
2019-02-23,34418.0
2019-02-24,38830.0
2019-02-25,42138.0
2019-02-26,45144.0
2019-02-27,43334.0
2019-02-28,47827.0
2019-03-01,41790.0
2019-03-02,35631.0
2019-03-03,32664.0
2019-03-04,43517.0
2019-03-05,42436.0
2019-03-06,45010.0
2019-03-07,42858.0
2019-03-08,47247.0
2019-03-09,42928.0
2019-03-10,38698.0
2019-03-11,40692.0
2019-03-12,44740.0
2019-03-13,46957.0
2019-03-14,52202.0
2019-03-15,44574.0
2019-03-16,37185.0
2019-03-17,44988.0
2019-03-18,45179.0
2019-03-19,54243.0
2019-03-20,54047.0
2019-03-21,48970.0
2019-03-22,48401.0
2019-03-23,44120.0
2019-03-24,46787.0
2019-03-25,54165.0
2019-03-26,57082.0
2019-03-27,54592.0
2019-03-28,60276.0
2019-03-29,61020.0
2019-03-30,56824.0
2019-03-31,47908.0
2019-04-01,62475.0
2019-04-02,72766.0
2019-04-03,68078.0
2019-04-04,59183.0
2019-04-05,49545.0
2019-04-06,46064.0
2019-04-07,48729.0
2019-04-08,59504.0
2019-04-09,58827.0
2019-04-10,70990.0
2019-04-11,65474.0
2019-04-12,52573.0
2019-04-13,46729.0
2019-04-14,46847.0
2019-04-15,57771.0
2019-04-16,63169.0
2019-04-17,64505.0
2019-04-18,55383.0
2019-04-19,65068.0
2019-04-20,75136.0
2019-04-21,72843.0
2019-04-22,82972.0
2019-04-23,66937.0
2019-04-24,57352.0
2019-04-25,58545.0
2019-04-26,57940.0
2019-04-27,43937.0
2019-04-28,48163.0
2019-04-29,53880.0
2019-04-30,55615.0
2019-05-01,67872.0
2019-05-02,61854.0
2019-05-03,60818.0
2019-05-04,50225.0
2019-05-05,55627.0
2019-05-06,66607.0
2019-05-07,62743.0
2019-05-08,67918.0
2019-05-09,65481.0
2019-05-10,72936.0
2019-05-11,67584.0
2019-05-12,66882.0
2019-05-13,87655.0
2019-05-14,99181.0
2019-05-15,109641.0
2019-05-16,112271.0
2019-05-17,95736.0
2019-05-18,85765.0
2019-05-19,72575.0
2019-05-20,81447.0
2019-05-21,94058.0
2019-05-22,85719.0
2019-05-23,91791.0
2019-05-24,92154.0
2019-05-25,83493.0
2019-05-26,75325.0
2019-05-27,100542.0
2019-05-28,105662.0
2019-05-29,116070.0
2019-05-30,92579.0
2019-05-31,107879.0
2019-06-01,173257.0
2019-06-02,169362.0
2019-06-03,133632.0
2019-06-04,82540.0
2019-06-05,69313.0
2019-06-06,79506.0
2019-06-07,65492.0
2019-06-08,53640.0
2019-06-09,55320.0
2019-06-10,60647.0
2019-06-11,64526.0
2019-06-12,64543.0
2019-06-13,72501.0
2019-06-14,74457.0
2019-06-15,74098.0
2019-06-16,73166.0
2019-06-17,76960.0
2019-06-18,84223.0
2019-06-19,78074.0
2019-06-20,70965.0
2019-06-21,78025.0
2019-06-22,84317.0
2019-06-23,71023.0
2019-06-24,88792.0
2019-06-25,82865.0
2019-06-26,94885.0
2019-06-27,90037.0
2019-06-28,76932.0
2019-06-29,75454.0
2019-06-30,60839.0
2019-07-01,69364.0
2019-07-02,67642.0
2019-07-03,75644.0
2019-07-04,64832.0
2019-07-05,57963.0
2019-07-06,51256.0
2019-07-07,49863.0
2019-07-08,62354.0
2019-07-09,70158.0
2019-07-10,67365.0
2019-07-11,59053.0
2019-07-12,72673.0
2019-07-13,48752.0
2019-07-14,54334.0
2019-07-15,61896.0
2019-07-16,51478.0
2019-07-17,61687.0
2019-07-18,62108.0
2019-07-19,54830.0
2019-07-20,51193.0
2019-07-21,41962.0
2019-07-22,54253.0
2019-07-23,57287.0
2019-07-24,48886.0
2019-07-25,49037.0
2019-07-26,56276.0
2019-07-27,62091.0
2019-07-28,64063.0
2019-07-29,63645.0
2019-07-30,64888.0
2019-07-31,65076.0
2019-08-01,58848.0
2019-08-02,61576.0
2019-08-03,57520.0
2019-08-04,57085.0
2019-08-05,66780.0
2019-08-06,87670.0
2019-08-07,72655.0
2019-08-08,62424.0
2019-08-09,61984.0
2019-08-10,57554.0
2019-08-11,50515.0
2019-08-12,63550.0
2019-08-13,79586.0
2019-08-14,65223.0
2019-08-15,57684.0
2019-08-16,63844.0
2019-08-17,57923.0
2019-08-18,51363.0
2019-08-19,62239.0
2019-08-20,73329.0
2019-08-21,77836.0
2019-08-22,63329.0
2019-08-23,66054.0
2019-08-24,60323.0
2019-08-25,52534.0
2019-08-26,59612.0
2019-08-27,56736.0
2019-08-28,62845.0
2019-08-29,57281.0
2019-08-30,54678.0
2019-08-31,49747.0
2019-09-01,46692.0
2019-09-02,57125.0
2019-09-03,59761.0
2019-09-04,53542.0
2019-09-05,61887.0
2019-09-06,58449.0
2019-09-07,49292.0
2019-09-08,49114.0
2019-09-09,56769.0
2019-09-10,51040.0
2019-09-11,55141.0
2019-09-12,59358.0
2019-09-13,50655.0
2019-09-14,47618.0
2019-09-15,50143.0
2019-09-16,58889.0
2019-09-17,55116.0
2019-09-18,55053.0
2019-09-19,50009.0
2019-09-20,59964.0
2019-09-21,50683.0
2019-09-22,45011.0
2019-09-23,46506.0
2019-09-24,64678.0
2019-09-25,61175.0
2019-09-26,50616.0
2019-09-27,48383.0
2019-09-28,41790.0
2019-09-29,43301.0
2019-09-30,51304.0
2019-10-01,49232.0
2019-10-02,47389.0
2019-10-03,46044.0
2019-10-04,43998.0
2019-10-05,49260.0
2019-10-06,41432.0
2019-10-07,54971.0
2019-10-08,57180.0
2019-10-09,71256.0
2019-10-10,64269.0
2019-10-11,60221.0
2019-10-12,53891.0
2019-10-13,48410.0
2019-10-14,54049.0
2019-10-15,63952.0
2019-10-16,55257.0
2019-10-17,58011.0
2019-10-18,76826.0
2019-10-19,59241.0
2019-10-20,47330.0
2019-10-21,59484.0
2019-10-22,54319.0
2019-10-23,56366.0
2019-10-24,58085.0
2019-10-25,53943.0
2019-10-26,54412.0
2019-10-27,49413.0
2019-10-28,54240.0
2019-10-29,54101.0
2019-10-30,53446.0
2019-10-31,51477.0
2019-11-01,48476.0
2019-11-02,41962.0
2019-11-03,39631.0
2019-11-04,47238.0
2019-11-05,60242.0
2019-11-06,59180.0
2019-11-07,69627.0
2019-11-08,56183.0
2019-11-09,44240.0
2019-11-10,47824.0
2019-11-11,67731.0
2019-11-12,57889.0
2019-11-13,62811.0
2019-11-14,62510.0
2019-11-15,49878.0
2019-11-16,48343.0
2019-11-17,47408.0
2019-11-18,51361.0
2019-11-19,55311.0
2019-11-20,48410.0
2019-11-21,61049.0
2019-11-22,55340.0
2019-11-23,45706.0
2019-11-24,37292.0
2019-11-25,54491.0
2019-11-26,45926.0
2019-11-27,47628.0
2019-11-28,44247.0
2019-11-29,45244.0
2019-11-30,41263.0
2019-12-01,56687.0
2019-12-02,63376.0
2019-12-03,54840.0
2019-12-04,48213.0
2019-12-05,46977.0
2019-12-06,46025.0
2019-12-07,36377.0
2019-12-08,29557.0
2019-12-09,54023.0
2019-12-10,48286.0
2019-12-11,50039.0
2019-12-12,116348.0
2019-12-13,144693.0
2019-12-14,146385.0
2019-12-15,140522.0
2019-12-16,95590.0
2019-12-17,71058.0
2019-12-18,81656.0
2019-12-19,74220.0
2019-12-20,84056.0
2019-12-21,130588.0
2019-12-22,127328.0
2019-12-23,85275.0
2019-12-24,113823.0
2019-12-25,128765.0
2019-12-26,112609.0
2019-12-27,42756.0
2019-12-28,33285.0
2019-12-29,31971.0
2019-12-30,41667.0
2019-12-31,38636.0
2020-01-01,29498.0
2020-01-02,33084.0
2020-01-03,45424.0
2020-01-04,43103.0
2020-01-05,38042.0
2020-01-06,41280.0
2020-01-07,41373.0
2020-01-08,43513.0
2020-01-09,44205.0
2020-01-10,40650.0
2020-01-11,40380.0
2020-01-12,33800.0
2020-01-13,50540.0
2020-01-14,48006.0
2020-01-15,56727.0
2020-01-16,63794.0
2020-01-17,51009.0
2020-01-18,48095.0
2020-01-19,41565.0
2020-01-20,41307.0
2020-01-21,40903.0
2020-01-22,38153.0
2020-01-23,34882.0
2020-01-24,34459.0
2020-01-25,41815.0
2020-01-26,31070.0
2020-01-27,41319.0
2020-01-28,35764.0
2020-01-29,41304.0
2020-01-30,39006.0
2020-01-31,38627.0
2020-02-01,38227.0
2020-02-02,36953.0
2020-02-03,42029.0
2020-02-04,40717.0
2020-02-05,45371.0
2020-02-06,48299.0
2020-02-07,55840.0
2020-02-08,58362.0
2020-02-09,59741.0
2020-02-10,55921.0
2020-02-11,62635.0
2020-02-12,80654.0
2020-02-13,74656.0
2020-02-14,58303.0
2020-02-15,54440.0
2020-02-16,47126.0
2020-02-17,50565.0
2020-02-18,58699.0
2020-02-19,53602.0
2020-02-20,51525.0
2020-02-21,54619.0
2020-02-22,45737.0
2020-02-23,47017.0
2020-02-24,52975.0
2020-02-25,56106.0
2020-02-26,57184.0
2020-02-27,55306.0
2020-02-28,58100.0
2020-02-29,49316.0
2020-03-01,54687.0
2020-03-02,53733.0
2020-03-03,52857.0
2020-03-04,55432.0
2020-03-05,59518.0
2020-03-06,57698.0
2020-03-07,52784.0
2020-03-08,49114.0
2020-03-09,58799.0
2020-03-10,57247.0
2020-03-11,54751.0
2020-03-12,56293.0
2020-03-13,69541.0
2020-03-14,53991.0
2020-03-15,53773.0
2020-03-16,68667.0
2020-03-17,68224.0
2020-03-18,64579.0
2020-03-19,69393.0
2020-03-20,73924.0
2020-03-21,92741.0
2020-03-22,81450.0
2020-03-23,84767.0
2020-03-24,65549.0
2020-03-25,60155.0
2020-03-26,60613.0
2020-03-27,60049.0
2020-03-28,52998.0
2020-03-29,49717.0
2020-03-30,71557.0
2020-03-31,65753.0
2020-04-01,55979.0
2020-04-02,60510.0
2020-04-03,66577.0
2020-04-04,59340.0
2020-04-05,54153.0
2020-04-06,81210.0
2020-04-07,67646.0
2020-04-08,66757.0
2020-04-09,67300.0
2020-04-10,65407.0
2020-04-11,60265.0
2020-04-12,60801.0
2020-04-13,62919.0
2020-04-14,71498.0
2020-04-15,72310.0
2020-04-16,75918.0
2020-04-17,78128.0
2020-04-18,80148.0
2020-04-19,71633.0
2020-04-20,83736.0
2020-04-21,86041.0
2020-04-22,89966.0
2020-04-23,99146.0
2020-04-24,101820.0
2020-04-25,90826.0
2020-04-26,92651.0
2020-04-27,97369.0
2020-04-28,93624.0
2020-04-29,103905.0
2020-04-30,100558.0
2020-05-01,95002.0
2020-05-02,78724.0
2020-05-03,78424.0
2020-05-04,83969.0
2020-05-05,77139.0
2020-05-06,84834.0
2020-05-07,96365.0
2020-05-08,101020.0
2020-05-09,100582.0
2020-05-10,96912.0
2020-05-11,92702.0
2020-05-12,91145.0
2020-05-13,84600.0
2020-05-14,86577.0
2020-05-15,92434.0
2020-05-16,84899.0
2020-05-17,82656.0
2020-05-18,92562.0
2020-05-19,92041.0
2020-05-20,94380.0
2020-05-21,98465.0
2020-05-22,104519.0
2020-05-23,96873.0
2020-05-24,91251.0
2020-05-25,95176.0
2020-05-26,107774.0
2020-05-27,104975.0
2020-05-28,100635.0
2020-05-29,101220.0
2020-05-30,97752.0
2020-05-31,93433.0
2020-06-01,109024.0
2020-06-02,114617.0
2020-06-03,103004.0
2020-06-04,109732.0
2020-06-05,104117.0
2020-06-06,99536.0
2020-06-07,90170.0
2020-06-08,96732.0
2020-06-09,90097.0
2020-06-10,91643.0
2020-06-11,94778.0
2020-06-12,89912.0
2020-06-13,80130.0
2020-06-14,77027.0
2020-06-15,88629.0
2020-06-16,92547.0
2020-06-17,92570.0
2020-06-18,92571.0
2020-06-19,95163.0
2020-06-20,94277.0
2020-06-21,90963.0
2020-06-22,98782.0
2020-06-23,108025.0
2020-06-24,105999.0
2020-06-25,109579.0
2020-06-26,107625.0
2020-06-27,102548.0
2020-06-28,89677.0
2020-06-29,93482.0
2020-06-30,101824.0
2020-07-01,101935.0
2020-07-02,97485.0
2020-07-03,95195.0
2020-07-04,88245.0
2020-07-05,82965.0
2020-07-06,96841.0
2020-07-07,103921.0
2020-07-08,108365.0
2020-07-09,107912.0
2020-07-10,100600.0
2020-07-11,100700.0
2020-07-12,97024.0
2020-07-13,107866.0
2020-07-14,117375.0
2020-07-15,105463.0
2020-07-16,102802.0
2020-07-17,97900.0
2020-07-18,92603.0
2020-07-19,84426.0
2020-07-20,94636.0
2020-07-21,92941.0
2020-07-22,96385.0
2020-07-23,103950.0
2020-07-24,101345.0
2020-07-25,96705.0
2020-07-26,105189.0
2020-07-27,119018.0
2020-07-28,125400.0
2020-07-29,109082.0
2020-07-30,109565.0
2020-07-31,111515.0
2020-08-01,109558.0
2020-08-02,111734.0
2020-08-03,116549.0
2020-08-04,118269.0
2020-08-05,124801.0
2020-08-06,123420.0
2020-08-07,123311.0
2020-08-08,107446.0
2020-08-09,102808.0
2020-08-10,113452.0
2020-08-11,108749.0
2020-08-12,91824.0
2020-08-13,95754.0
2020-08-14,96571.0
2020-08-15,98348.0
2020-08-16,100600.0
2020-08-17,102445.0
2020-08-18,99009.0
2020-08-19,95097.0
2020-08-20,95543.0
2020-08-21,98566.0
2020-08-22,86780.0
2020-08-23,93084.0
2020-08-24,94419.0
2020-08-25,95719.0
2020-08-26,96628.0
2020-08-27,92042.0
2020-08-28,91566.0
2020-08-29,84882.0
2020-08-30,77927.0
2020-08-31,93419.0
2020-09-01,90462.0
2020-09-02,79528.0
2020-09-03,77576.0
2020-09-04,84579.0
2020-09-05,70600.0
2020-09-06,75259.0
2020-09-07,79271.0
2020-09-08,72924.0
2020-09-09,77429.0
2020-09-10,71613.0
2020-09-11,71027.0
2020-09-12,70489.0
2020-09-13,62534.0
2020-09-14,69995.0
2020-09-15,73704.0
2020-09-16,71315.0
2020-09-17,82354.0
2020-09-18,91345.0
2020-09-19,80695.0
2020-09-20,85921.0
2020-09-21,85526.0
2020-09-22,79515.0
2020-09-23,75168.0
2020-09-24,88077.0
2020-09-25,81220.0
2020-09-26,72512.0
2020-09-27,68758.0
2020-09-28,88342.0
2020-09-29,82050.0
2020-09-30,84837.0
2020-10-01,72797.0
2020-10-02,70175.0
2020-10-03,68620.0
2020-10-04,65426.0
2020-10-05,69669.0
2020-10-06,77025.0
2020-10-07,71094.0
2020-10-08,73154.0
2020-10-09,81994.0
2020-10-10,83589.0
2020-10-11,83163.0
2020-10-12,80043.0
2020-10-13,82479.0
2020-10-14,86515.0
2020-10-15,130953.0
2020-10-16,115177.0
2020-10-17,106338.0
2020-10-18,85433.0
2020-10-19,89222.0
2020-10-20,95230.0
2020-10-21,113740.0
2020-10-22,124217.0
2020-10-23,122229.0
2020-10-24,93082.0
2020-10-25,87807.0
2020-10-26,90515.0
2020-10-27,93064.0
2020-10-28,93607.0
2020-10-29,98912.0
2020-10-30,102454.0
2020-10-31,109406.0
2020-11-01,97809.0
2020-11-02,103520.0
2020-11-03,104603.0
2020-11-04,102811.0
2020-11-05,98186.0
2020-11-06,110474.0
2020-11-07,101134.0
2020-11-08,105667.0
2020-11-09,108595.0
2020-11-10,102905.0
2020-11-11,104001.0
2020-11-12,98627.0
2020-11-13,104145.0
2020-11-14,96510.0
2020-11-15,87585.0
2020-11-16,92166.0
2020-11-17,114046.0
2020-11-18,111368.0
2020-11-19,112321.0
2020-11-20,122348.0
2020-11-21,129129.0
2020-11-22,121381.0
2020-11-23,119600.0
2020-11-24,125599.0
2020-11-25,134488.0
2020-11-26,99154.0
2020-11-27,89500.0
2020-11-28,89921.0
2020-11-29,84170.0
2020-11-30,102038.0
2020-12-01,107114.0
2020-12-02,89177.0
2020-12-03,90779.0
2020-12-04,98958.0
2020-12-05,96137.0
2020-12-06,79214.0
2020-12-07,84797.0
2020-12-08,95813.0
2020-12-09,94762.0
2020-12-10,86039.0
2020-12-11,101281.0
2020-12-12,143287.0
2020-12-13,176589.0
2020-12-14,171703.0
2020-12-15,145001.0
2020-12-16,146245.0
2020-12-17,141088.0
2020-12-18,133594.0
2020-12-19,103795.0
2020-12-20,92522.0
2020-12-21,90796.0
2020-12-22,91835.0
2020-12-23,92743.0
2020-12-24,96786.0
2020-12-25,85048.0
2020-12-26,99780.0
2020-12-27,103847.0
2020-12-28,109691.0
2020-12-29,108068.0
2020-12-30,111224.0
2020-12-31,103018.0
2021-01-01,102048.0
2021-01-02,112724.0
2021-01-03,132886.0
2021-01-04,140493.0
2021-01-05,134811.0
2021-01-06,146348.0
2021-01-07,152052.0
2021-01-08,149748.0
2021-01-09,138124.0
2021-01-10,139877.0
2021-01-11,131096.0
2021-01-12,124440.0
2021-01-13,125452.0
2021-01-14,134833.0
2021-01-15,134669.0
2021-01-16,134394.0
2021-01-17,117491.0
2021-01-18,128369.0
2021-01-19,137172.0
2021-01-20,125573.0
2021-01-21,113852.0
2021-01-22,120030.0
2021-01-23,111886.0
2021-01-24,113318.0
2021-01-25,123320.0
2021-01-26,119874.0
2021-01-27,113545.0
2021-01-28,136774.0
2021-01-29,173840.0
2021-01-30,152608.0
2021-01-31,147452.0
2021-02-01,150617.0
2021-02-02,151380.0
2021-02-03,155908.0
2021-02-04,157726.0
2021-02-05,158408.0
2021-02-06,150335.0
2021-02-07,146341.0
2021-02-08,149681.0
2021-02-09,161139.0
2021-02-10,167206.0
2021-02-11,160911.0
2021-02-12,162791.0
2021-02-13,158277.0
2021-02-14,142238.0
2021-02-15,115739.0
2021-02-16,155005.0
2021-02-17,143421.0
2021-02-18,158152.0
2021-02-19,167109.0
