Date,addresses/receiving_count
2018-10-04,163735.0
2018-10-05,160903.0
2018-10-06,166009.0
2018-10-07,143374.0
2018-10-08,157789.0
2018-10-09,150239.0
2018-10-10,150887.0
2018-10-11,158397.0
2018-10-12,155465.0
2018-10-13,141377.0
2018-10-14,144262.0
2018-10-15,167229.0
2018-10-16,167781.0
2018-10-17,161225.0
2018-10-18,159069.0
2018-10-19,154506.0
2018-10-20,157969.0
2018-10-21,143984.0
2018-10-22,164818.0
2018-10-23,160003.0
2018-10-24,160895.0
2018-10-25,158892.0
2018-10-26,159530.0
2018-10-27,138514.0
2018-10-28,163349.0
2018-10-29,174476.0
2018-10-30,177190.0
2018-10-31,180679.0
2018-11-01,175367.0
2018-11-02,161503.0
2018-11-03,149622.0
2018-11-04,148886.0
2018-11-05,174307.0
2018-11-06,167401.0
2018-11-07,166487.0
2018-11-08,159206.0
2018-11-09,157849.0
2018-11-10,149337.0
2018-11-11,158495.0
2018-11-12,162990.0
2018-11-13,160902.0
2018-11-14,168217.0
2018-11-15,168511.0
2018-11-16,162189.0
2018-11-17,149402.0
2018-11-18,141380.0
2018-11-19,169322.0
2018-11-20,180737.0
2018-11-21,160906.0
2018-11-22,149328.0
2018-11-23,154571.0
2018-11-24,134719.0
2018-11-25,154158.0
2018-11-26,151746.0
2018-11-27,146854.0
2018-11-28,174813.0
2018-11-29,153356.0
2018-11-30,159212.0
2018-12-01,143497.0
2018-12-02,134691.0
2018-12-03,150035.0
2018-12-04,147550.0
2018-12-05,152023.0
2018-12-06,154606.0
2018-12-07,158833.0
2018-12-08,151222.0
2018-12-09,148149.0
2018-12-10,167561.0
2018-12-11,144945.0
2018-12-12,140254.0
2018-12-13,145840.0
2018-12-14,148225.0
2018-12-15,144952.0
2018-12-16,162204.0
2018-12-17,155089.0
2018-12-18,148858.0
2018-12-19,156144.0
2018-12-20,155916.0
2018-12-21,155847.0
2018-12-22,135066.0
2018-12-23,144462.0
2018-12-24,169110.0
2018-12-25,139815.0
2018-12-26,138802.0
2018-12-27,138671.0
2018-12-28,159264.0
2018-12-29,139995.0
2018-12-30,131567.0
2018-12-31,135480.0
2019-01-01,122150.0
2019-01-02,143451.0
2019-01-03,145686.0
2019-01-04,140578.0
2019-01-05,134720.0
2019-01-06,133271.0
2019-01-07,152853.0
2019-01-08,150873.0
2019-01-09,155031.0
2019-01-10,154161.0
2019-01-11,141488.0
2019-01-12,122125.0
2019-01-13,134014.0
2019-01-14,144181.0
2019-01-15,139266.0
2019-01-16,135983.0
2019-01-17,133947.0
2019-01-18,139732.0
2019-01-19,131041.0
2019-01-20,124746.0
2019-01-21,135629.0
2019-01-22,133931.0
2019-01-23,135742.0
2019-01-24,128786.0
2019-01-25,135503.0
2019-01-26,117605.0
2019-01-27,134199.0
2019-01-28,152108.0
2019-01-29,135374.0
2019-01-30,137053.0
2019-01-31,133374.0
2019-02-01,128871.0
2019-02-02,119048.0
2019-02-03,108674.0
2019-02-04,110416.0
2019-02-05,109897.0
2019-02-06,117035.0
2019-02-07,110218.0
2019-02-08,115913.0
2019-02-09,111168.0
2019-02-10,101071.0
2019-02-11,112776.0
2019-02-12,121298.0
2019-02-13,125031.0
2019-02-14,121038.0
2019-02-15,123303.0
2019-02-16,116516.0
2019-02-17,113229.0
2019-02-18,140739.0
2019-02-19,142920.0
2019-02-20,128113.0
2019-02-21,124680.0
2019-02-22,128180.0
2019-02-23,120111.0
2019-02-24,131591.0
2019-02-25,141987.0
2019-02-26,134387.0
2019-02-27,131080.0
2019-02-28,147394.0
2019-03-01,128225.0
2019-03-02,121297.0
2019-03-03,114732.0
2019-03-04,140454.0
2019-03-05,137009.0
2019-03-06,135675.0
2019-03-07,136431.0
2019-03-08,137774.0
2019-03-09,129343.0
2019-03-10,120061.0
2019-03-11,129618.0
2019-03-12,137656.0
2019-03-13,135634.0
2019-03-14,143179.0
2019-03-15,133532.0
2019-03-16,127929.0
2019-03-17,128794.0
2019-03-18,138694.0
2019-03-19,141515.0
2019-03-20,152636.0
2019-03-21,140276.0
2019-03-22,142938.0
2019-03-23,127417.0
2019-03-24,130949.0
2019-03-25,152011.0
2019-03-26,150882.0
2019-03-27,153329.0
2019-03-28,162267.0
2019-03-29,154646.0
2019-03-30,152244.0
2019-03-31,141562.0
2019-04-01,180257.0
2019-04-02,183749.0
2019-04-03,189308.0
2019-04-04,159662.0
2019-04-05,146615.0
2019-04-06,138125.0
2019-04-07,147374.0
2019-04-08,172387.0
2019-04-09,163034.0
2019-04-10,164650.0
2019-04-11,167861.0
2019-04-12,147620.0
2019-04-13,136386.0
2019-04-14,133306.0
2019-04-15,160237.0
2019-04-16,163202.0
2019-04-17,159721.0
2019-04-18,155082.0
2019-04-19,163570.0
2019-04-20,147488.0
2019-04-21,165313.0
2019-04-22,188432.0
2019-04-23,173862.0
2019-04-24,164672.0
2019-04-25,162902.0
2019-04-26,164415.0
2019-04-27,134347.0
2019-04-28,146087.0
2019-04-29,156272.0
2019-04-30,162794.0
2019-05-01,166400.0
2019-05-02,150579.0
2019-05-03,153945.0
2019-05-04,143121.0
2019-05-05,143605.0
2019-05-06,165916.0
2019-05-07,166330.0
2019-05-08,163978.0
2019-05-09,161976.0
2019-05-10,173262.0
2019-05-11,167671.0
2019-05-12,161874.0
2019-05-13,194140.0
2019-05-14,210135.0
2019-05-15,232936.0
2019-05-16,244327.0
2019-05-17,214720.0
2019-05-18,185971.0
2019-05-19,173209.0
2019-05-20,190801.0
2019-05-21,208743.0
2019-05-22,194776.0
2019-05-23,193526.0
2019-05-24,196251.0
2019-05-25,180760.0
2019-05-26,169249.0
2019-05-27,217342.0
2019-05-28,221986.0
2019-05-29,226186.0
2019-05-30,212882.0
2019-05-31,219983.0
2019-06-01,239649.0
2019-06-02,265383.0
2019-06-03,246196.0
2019-06-04,196819.0
2019-06-05,179297.0
2019-06-06,182837.0
2019-06-07,165074.0
2019-06-08,147920.0
2019-06-09,153931.0
2019-06-10,165925.0
2019-06-11,167309.0
2019-06-12,167710.0
2019-06-13,187776.0
2019-06-14,184482.0
2019-06-15,220448.0
2019-06-16,215529.0
2019-06-17,183541.0
2019-06-18,193135.0
2019-06-19,187532.0
2019-06-20,177743.0
2019-06-21,192150.0
2019-06-22,194017.0
2019-06-23,172057.0
2019-06-24,199150.0
2019-06-25,195254.0
2019-06-26,218380.0
2019-06-27,210802.0
2019-06-28,193373.0
2019-06-29,178370.0
2019-06-30,166102.0
2019-07-01,182961.0
2019-07-02,175646.0
2019-07-03,180561.0
2019-07-04,171716.0
2019-07-05,154519.0
2019-07-06,143419.0
2019-07-07,144031.0
2019-07-08,166990.0
2019-07-09,175442.0
2019-07-10,172615.0
2019-07-11,167457.0
2019-07-12,168256.0
2019-07-13,137541.0
2019-07-14,153236.0
2019-07-15,175087.0
2019-07-16,158486.0
2019-07-17,174068.0
2019-07-18,158525.0
2019-07-19,147949.0
2019-07-20,141029.0
2019-07-21,127254.0
2019-07-22,173767.0
2019-07-23,149655.0
2019-07-24,143080.0
2019-07-25,140236.0
2019-07-26,149418.0
2019-07-27,149898.0
2019-07-28,147660.0
2019-07-29,155749.0
2019-07-30,162846.0
2019-07-31,158589.0
2019-08-01,158630.0
2019-08-02,156756.0
2019-08-03,142102.0
2019-08-04,136299.0
2019-08-05,174131.0
2019-08-06,187820.0
2019-08-07,171211.0
2019-08-08,156033.0
2019-08-09,166415.0
2019-08-10,152326.0
2019-08-11,146264.0
2019-08-12,163295.0
2019-08-13,177769.0
2019-08-14,174178.0
2019-08-15,166442.0
2019-08-16,169413.0
2019-08-17,157535.0
2019-08-18,143031.0
2019-08-19,162074.0
2019-08-20,173758.0
2019-08-21,181608.0
2019-08-22,166775.0
2019-08-23,165563.0
2019-08-24,150646.0
2019-08-25,144823.0
2019-08-26,162478.0
2019-08-27,157920.0
2019-08-28,155690.0
2019-08-29,160145.0
2019-08-30,150623.0
2019-08-31,143097.0
2019-09-01,132778.0
2019-09-02,153532.0
2019-09-03,152826.0
2019-09-04,143971.0
2019-09-05,163459.0
2019-09-06,167468.0
2019-09-07,148152.0
2019-09-08,145185.0
2019-09-09,164461.0
2019-09-10,150989.0
2019-09-11,158627.0
2019-09-12,162014.0
2019-09-13,141678.0
2019-09-14,143262.0
2019-09-15,143949.0
2019-09-16,166383.0
2019-09-17,150816.0
2019-09-18,156980.0
2019-09-19,143890.0
2019-09-20,167829.0
2019-09-21,132872.0
2019-09-22,125460.0
2019-09-23,139854.0
2019-09-24,162705.0
2019-09-25,160004.0
2019-09-26,141192.0
2019-09-27,139099.0
2019-09-28,126355.0
2019-09-29,122782.0
2019-09-30,140394.0
2019-10-01,131401.0
2019-10-02,128706.0
2019-10-03,125047.0
2019-10-04,122064.0
2019-10-05,127710.0
2019-10-06,115424.0
2019-10-07,136559.0
2019-10-08,145179.0
2019-10-09,156768.0
2019-10-10,146238.0
2019-10-11,137947.0
2019-10-12,126109.0
2019-10-13,119275.0
2019-10-14,133995.0
2019-10-15,145693.0
2019-10-16,134277.0
2019-10-17,134624.0
2019-10-18,152223.0
2019-10-19,139489.0
2019-10-20,123488.0
2019-10-21,142735.0
2019-10-22,139599.0
2019-10-23,140075.0
2019-10-24,135342.0
2019-10-25,137401.0
2019-10-26,137548.0
2019-10-27,125659.0
2019-10-28,142163.0
2019-10-29,139745.0
2019-10-30,136252.0
2019-10-31,134713.0
2019-11-01,129485.0
2019-11-02,116397.0
2019-11-03,112113.0
2019-11-04,131131.0
2019-11-05,141454.0
2019-11-06,137040.0
2019-11-07,136739.0
2019-11-08,138347.0
2019-11-09,120715.0
2019-11-10,122624.0
2019-11-11,149765.0
2019-11-12,136729.0
2019-11-13,139031.0
2019-11-14,142961.0
2019-11-15,130981.0
2019-11-16,115305.0
2019-11-17,109763.0
2019-11-18,132987.0
2019-11-19,137329.0
2019-11-20,128114.0
2019-11-21,153358.0
2019-11-22,143717.0
2019-11-23,117157.0
2019-11-24,107404.0
2019-11-25,142629.0
2019-11-26,121634.0
2019-11-27,119068.0
2019-11-28,116735.0
2019-11-29,119222.0
2019-11-30,109680.0
2019-12-01,123266.0
2019-12-02,139144.0
2019-12-03,126165.0
2019-12-04,125021.0
2019-12-05,121858.0
2019-12-06,116483.0
2019-12-07,98828.0
2019-12-08,86101.0
2019-12-09,127159.0
2019-12-10,119544.0
2019-12-11,116307.0
2019-12-12,116175.0
2019-12-13,117861.0
2019-12-14,100488.0
2019-12-15,102001.0
2019-12-16,120197.0
2019-12-17,119726.0
2019-12-18,128376.0
2019-12-19,113664.0
2019-12-20,116408.0
2019-12-21,95857.0
2019-12-22,93501.0
2019-12-23,113141.0
2019-12-24,106165.0
2019-12-25,98682.0
2019-12-26,114216.0
2019-12-27,104432.0
2019-12-28,95490.0
2019-12-29,89072.0
2019-12-30,107532.0
2019-12-31,102115.0
2020-01-01,85014.0
2020-01-02,93255.0
2020-01-03,117083.0
2020-01-04,108040.0
2020-01-05,101793.0
2020-01-06,116998.0
2020-01-07,117277.0
2020-01-08,117488.0
2020-01-09,119743.0
2020-01-10,115036.0
2020-01-11,107346.0
2020-01-12,97937.0
2020-01-13,117483.0
2020-01-14,125860.0
2020-01-15,134767.0
2020-01-16,136379.0
2020-01-17,128177.0
2020-01-18,116278.0
2020-01-19,109997.0
2020-01-20,111717.0
2020-01-21,113179.0
2020-01-22,107908.0
2020-01-23,100511.0
2020-01-24,94665.0
2020-01-25,97446.0
2020-01-26,80864.0
2020-01-27,101686.0
2020-01-28,100075.0
2020-01-29,107348.0
2020-01-30,107261.0
2020-01-31,108200.0
2020-02-01,104141.0
2020-02-02,103092.0
2020-02-03,114064.0
2020-02-04,111134.0
2020-02-05,120645.0
2020-02-06,127221.0
2020-02-07,131197.0
2020-02-08,132631.0
2020-02-09,133225.0
2020-02-10,136447.0
2020-02-11,145422.0
2020-02-12,175662.0
2020-02-13,161315.0
2020-02-14,141430.0
2020-02-15,134389.0
2020-02-16,121439.0
2020-02-17,130530.0
2020-02-18,141068.0
2020-02-19,134860.0
2020-02-20,130995.0
2020-02-21,130610.0
2020-02-22,114019.0
2020-02-23,116325.0
2020-02-24,129804.0
2020-02-25,138324.0
2020-02-26,143760.0
2020-02-27,140085.0
2020-02-28,139315.0
2020-02-29,123211.0
2020-03-01,131896.0
2020-03-02,135570.0
2020-03-03,131668.0
2020-03-04,135282.0
2020-03-05,137964.0
2020-03-06,137175.0
2020-03-07,129064.0
2020-03-08,127346.0
2020-03-09,148299.0
2020-03-10,140542.0
2020-03-11,134698.0
2020-03-12,149656.0
2020-03-13,180848.0
2020-03-14,133278.0
2020-03-15,125606.0
2020-03-16,154800.0
2020-03-17,147417.0
2020-03-18,142176.0
2020-03-19,160458.0
2020-03-20,161315.0
2020-03-21,164916.0
2020-03-22,151648.0
2020-03-23,162927.0
2020-03-24,142876.0
2020-03-25,137972.0
2020-03-26,136837.0
2020-03-27,134128.0
2020-03-28,125670.0
2020-03-29,114820.0
2020-03-30,147364.0
2020-03-31,146197.0
2020-04-01,129663.0
2020-04-02,141829.0
2020-04-03,146028.0
2020-04-04,127015.0
2020-04-05,125421.0
2020-04-06,170829.0
2020-04-07,150747.0
2020-04-08,145661.0
2020-04-09,146029.0
2020-04-10,145242.0
2020-04-11,132284.0
2020-04-12,131864.0
2020-04-13,139742.0
2020-04-14,149182.0
2020-04-15,150959.0
2020-04-16,158596.0
2020-04-17,156665.0
2020-04-18,158966.0
2020-04-19,149060.0
2020-04-20,170541.0
2020-04-21,172132.0
2020-04-22,175595.0
2020-04-23,185986.0
2020-04-24,189384.0
2020-04-25,174922.0
2020-04-26,173451.0
2020-04-27,186499.0
2020-04-28,179753.0
2020-04-29,206370.0
2020-04-30,202350.0
2020-05-01,181167.0
2020-05-02,157788.0
2020-05-03,158339.0
2020-05-04,171396.0
2020-05-05,163667.0
2020-05-06,174392.0
2020-05-07,189668.0
2020-05-08,196355.0
2020-05-09,188505.0
2020-05-10,196275.0
2020-05-11,193984.0
2020-05-12,190196.0
2020-05-13,181721.0
2020-05-14,188737.0
2020-05-15,192594.0
2020-05-16,177647.0
2020-05-17,175826.0
2020-05-18,194110.0
2020-05-19,190914.0
2020-05-20,194595.0
2020-05-21,204243.0
2020-05-22,205712.0
2020-05-23,185320.0
2020-05-24,176242.0
2020-05-25,193229.0
2020-05-26,206992.0
2020-05-27,211799.0
2020-05-28,211379.0
2020-05-29,210559.0
2020-05-30,204691.0
2020-05-31,190609.0
2020-06-01,217401.0
2020-06-02,228795.0
2020-06-03,199968.0
2020-06-04,210415.0
2020-06-05,200801.0
2020-06-06,191672.0
2020-06-07,193690.0
2020-06-08,225792.0
2020-06-09,191527.0
2020-06-10,197442.0
2020-06-11,201997.0
2020-06-12,193176.0
2020-06-13,169616.0
2020-06-14,162790.0
2020-06-15,208835.0
2020-06-16,198431.0
2020-06-17,205429.0
2020-06-18,198225.0
2020-06-19,203703.0
2020-06-20,189601.0
2020-06-21,185551.0
2020-06-22,217374.0
2020-06-23,224348.0
2020-06-24,222540.0
2020-06-25,223257.0
2020-06-26,221832.0
2020-06-27,211521.0
2020-06-28,190052.0
2020-06-29,203229.0
2020-06-30,229068.0
2020-07-01,224901.0
2020-07-02,214248.0
2020-07-03,211939.0
2020-07-04,189483.0
2020-07-05,181289.0
2020-07-06,216438.0
2020-07-07,221215.0
2020-07-08,232911.0
2020-07-09,227948.0
2020-07-10,216218.0
2020-07-11,203406.0
2020-07-12,199716.0
2020-07-13,245781.0
2020-07-14,247607.0
2020-07-15,237114.0
2020-07-16,238165.0
2020-07-17,233583.0
2020-07-18,212744.0
2020-07-19,201246.0
2020-07-20,229708.0
2020-07-21,233690.0
2020-07-22,234833.0
2020-07-23,252270.0
2020-07-24,237768.0
2020-07-25,242068.0
2020-07-26,245239.0
2020-07-27,282877.0
2020-07-28,277047.0
2020-07-29,244700.0
2020-07-30,245153.0
2020-07-31,253512.0
2020-08-01,249472.0
2020-08-02,254121.0
2020-08-03,258715.0
2020-08-04,254732.0
2020-08-05,262548.0
2020-08-06,261267.0
2020-08-07,270522.0
2020-08-08,235496.0
2020-08-09,234015.0
2020-08-10,267726.0
2020-08-11,260199.0
2020-08-12,247487.0
2020-08-13,252423.0
2020-08-14,245674.0
2020-08-15,229740.0
2020-08-16,226841.0
2020-08-17,238886.0
2020-08-18,237883.0
2020-08-19,238202.0
2020-08-20,228453.0
2020-08-21,266459.0
2020-08-22,220797.0
2020-08-23,223323.0
2020-08-24,225277.0
2020-08-25,235978.0
2020-08-26,231668.0
2020-08-27,224792.0
2020-08-28,215160.0
2020-08-29,201806.0
2020-08-30,209395.0
2020-08-31,248872.0
2020-09-01,256359.0
2020-09-02,237250.0
2020-09-03,232411.0
2020-09-04,228846.0
2020-09-05,196632.0
2020-09-06,191944.0
2020-09-07,192347.0
2020-09-08,184149.0
2020-09-09,186531.0
2020-09-10,193046.0
2020-09-11,186535.0
2020-09-12,176812.0
2020-09-13,167787.0
2020-09-14,190686.0
2020-09-15,196939.0
2020-09-16,186286.0
2020-09-17,299371.0
2020-09-18,261101.0
2020-09-19,201605.0
2020-09-20,198268.0
2020-09-21,211080.0
2020-09-22,202154.0
2020-09-23,194245.0
2020-09-24,198962.0
2020-09-25,191780.0
2020-09-26,168796.0
2020-09-27,167759.0
2020-09-28,200031.0
2020-09-29,203094.0
2020-09-30,210308.0
2020-10-01,183855.0
2020-10-02,178489.0
2020-10-03,165111.0
2020-10-04,160930.0
2020-10-05,177990.0
2020-10-06,188141.0
2020-10-07,177303.0
2020-10-08,178118.0
2020-10-09,190853.0
2020-10-10,185968.0
2020-10-11,176945.0
2020-10-12,191407.0
2020-10-13,197720.0
2020-10-14,199099.0
2020-10-15,253740.0
2020-10-16,230369.0
2020-10-17,204881.0
2020-10-18,180184.0
2020-10-19,202182.0
2020-10-20,210757.0
2020-10-21,240162.0
2020-10-22,253546.0
2020-10-23,245743.0
2020-10-24,194315.0
2020-10-25,186005.0
2020-10-26,205786.0
2020-10-27,206194.0
2020-10-28,213948.0
2020-10-29,216206.0
2020-10-30,217546.0
2020-10-31,220994.0
2020-11-01,202598.0
2020-11-02,228147.0
2020-11-03,221136.0
2020-11-04,212703.0
2020-11-05,220032.0
2020-11-06,242813.0
2020-11-07,217983.0
2020-11-08,201355.0
2020-11-09,216630.0
2020-11-10,221589.0
2020-11-11,222557.0
2020-11-12,214277.0
2020-11-13,229388.0
2020-11-14,205493.0
2020-11-15,191088.0
2020-11-16,213298.0
2020-11-17,247989.0
2020-11-18,245995.0
2020-11-19,251821.0
2020-11-20,257401.0
2020-11-21,256817.0
2020-11-22,243648.0
2020-11-23,260366.0
2020-11-24,273460.0
2020-11-25,262052.0
2020-11-26,238214.0
2020-11-27,202435.0
2020-11-28,187135.0
2020-11-29,179354.0
2020-11-30,229756.0
2020-12-01,238014.0
2020-12-02,203187.0
2020-12-03,208349.0
2020-12-04,215700.0
2020-12-05,204726.0
2020-12-06,182157.0
2020-12-07,201968.0
2020-12-08,213897.0
2020-12-09,218164.0
2020-12-10,206280.0
2020-12-11,224272.0
2020-12-12,255396.0
2020-12-13,290285.0
2020-12-14,297452.0
2020-12-15,280529.0
2020-12-16,288069.0
2020-12-17,305705.0
2020-12-18,274844.0
2020-12-19,224085.0
2020-12-20,208417.0
2020-12-21,222003.0
2020-12-22,225701.0
2020-12-23,261103.0
2020-12-24,243843.0
2020-12-25,222793.0
2020-12-26,222389.0
2020-12-27,244599.0
2020-12-28,266909.0
2020-12-29,258100.0
2020-12-30,253704.0
2020-12-31,245085.0
2021-01-01,228217.0
2021-01-02,253841.0
2021-01-03,303188.0
2021-01-04,335195.0
2021-01-05,308945.0
2021-01-06,322016.0
2021-01-07,330504.0
2021-01-08,322790.0
2021-01-09,292988.0
2021-01-10,292577.0
2021-01-11,309398.0
2021-01-12,276637.0
2021-01-13,260792.0
2021-01-14,280397.0
2021-01-15,283291.0
2021-01-16,275608.0
2021-01-17,248192.0
2021-01-18,275029.0
2021-01-19,304222.0
2021-01-20,277958.0
2021-01-21,265647.0
2021-01-22,272745.0
2021-01-23,246782.0
2021-01-24,255667.0
2021-01-25,289578.0
2021-01-26,269826.0
2021-01-27,261442.0
2021-01-28,301286.0
2021-01-29,348739.0
2021-01-30,311747.0
2021-01-31,307633.0
2021-02-01,329923.0
2021-02-02,339570.0
2021-02-03,349745.0
2021-02-04,351886.0
2021-02-05,361400.0
2021-02-06,332282.0
2021-02-07,322624.0
2021-02-08,338987.0
2021-02-09,357026.0
2021-02-10,370359.0
2021-02-11,337579.0
2021-02-12,340134.0
2021-02-13,333072.0
2021-02-14,305374.0
2021-02-15,300992.0
2021-02-16,328770.0
2021-02-17,315970.0
2021-02-18,353990.0
2021-02-19,360248.0
