Date,supply/active_more_1y_percent
2012-04-06,"0,359687232003508"
2012-04-07,"0,35968699987568"
2012-04-08,"0,359445731840446"
2012-04-09,"0,35915413258755"
2012-04-10,"0,359122671521025"
2012-04-11,"0,358754195393468"
2012-04-12,"0,357882994437995"
2012-04-13,"0,357586141660047"
2012-04-14,"0,357923569977913"
2012-04-15,"0,357700230167409"
2012-04-16,"0,35718611021785"
2012-04-17,"0,357117339631302"
2012-04-18,"0,357061713650075"
2012-04-19,"0,357127508509491"
2012-04-20,"0,357152928561361"
2012-04-21,"0,357265287172617"
2012-04-22,"0,357364863904205"
2012-04-23,"0,358309050100153"
2012-04-24,"0,358551587997053"
2012-04-25,"0,358555458709602"
2012-04-26,"0,359207443154409"
2012-04-27,"0,359659313028002"
2012-04-28,"0,359787567635703"
2012-04-29,"0,359994748873248"
2012-04-30,"0,360110404650194"
2012-05-01,"0,360143933794443"
2012-05-02,"0,360354720222973"
2012-05-03,"0,367257947270344"
2012-05-04,"0,36729237957876"
2012-05-05,"0,367274204228077"
2012-05-06,"0,367314412602409"
2012-05-07,"0,367345000208101"
2012-05-08,"0,367949951582236"
2012-05-09,"0,36859963453634"
2012-05-10,"0,368622685873747"
2012-05-11,"0,369053755582815"
2012-05-12,"0,366619515769586"
2012-05-13,"0,366595169472839"
2012-05-14,"0,365763231271365"
2012-05-15,"0,365920414096532"
2012-05-16,"0,367078314478887"
2012-05-17,"0,367205196834131"
2012-05-18,"0,367298430152315"
2012-05-19,"0,367717929046846"
2012-05-20,"0,368104313558822"
2012-05-21,"0,36828348265272"
2012-05-22,"0,368137144525779"
2012-05-23,"0,368962425373875"
2012-05-24,"0,369379772004664"
2012-05-25,"0,369970605452058"
2012-05-26,"0,370501280440208"
2012-05-27,"0,370511286290984"
2012-05-28,"0,371591687061309"
2012-05-29,"0,372675032085371"
2012-05-30,"0,373999718585704"
2012-05-31,"0,374767001010104"
2012-06-01,"0,375291496858042"
2012-06-02,"0,382448799992503"
2012-06-03,"0,383624323439327"
2012-06-04,"0,383878365906185"
2012-06-05,"0,38441362900578"
2012-06-06,"0,38493687849616"
2012-06-07,"0,388254304862793"
2012-06-08,"0,390998147172515"
2012-06-09,"0,392798780504506"
2012-06-10,"0,393970061991642"
2012-06-11,"0,395256143067967"
2012-06-12,"0,395976645776806"
2012-06-13,"0,408087338583643"
2012-06-14,"0,411058639598324"
2012-06-15,"0,416308925719424"
2012-06-16,"0,417490814342195"
2012-06-17,"0,418008456673418"
2012-06-18,"0,419135237443707"
2012-06-19,"0,41971212950748"
2012-06-20,"0,421461574511057"
2012-06-21,"0,423075643948876"
2012-06-22,"0,423309988766678"
2012-06-23,"0,42602805568002"
2012-06-24,"0,425959419008225"
2012-06-25,"0,428625646356765"
2012-06-26,"0,43382747017052"
2012-06-27,"0,434797762756612"
2012-06-28,"0,435369732735487"
2012-06-29,"0,436947118256581"
2012-06-30,"0,438005023618607"
2012-07-01,"0,442370135431313"
2012-07-02,"0,442641218863131"
2012-07-03,"0,443291689097019"
2012-07-04,"0,445052123772783"
2012-07-05,"0,44552420924223"
2012-07-06,"0,445707508414962"
2012-07-07,"0,444781205646696"
2012-07-08,"0,444644359357934"
2012-07-09,"0,44590185432252"
2012-07-10,"0,441957793420575"
2012-07-11,"0,441827964922423"
2012-07-12,"0,4424550576072"
2012-07-13,"0,442579212552565"
2012-07-14,"0,438979558615343"
2012-07-15,"0,439013477168252"
2012-07-16,"0,439160074280964"
2012-07-17,"0,43936863542459"
2012-07-18,"0,439532649108139"
2012-07-19,"0,439573768568113"
2012-07-20,"0,439595594497478"
2012-07-21,"0,439981411246142"
2012-07-22,"0,440123110906336"
2012-07-23,"0,439921063804299"
2012-07-24,"0,440421869578888"
2012-07-25,"0,440629172227278"
2012-07-26,"0,440839365503465"
2012-07-27,"0,442042118424699"
2012-07-28,"0,442280946321654"
2012-07-29,"0,44352640621153"
2012-07-30,"0,443466569621532"
2012-07-31,"0,443450306095413"
2012-08-01,"0,443929459443672"
2012-08-02,"0,444060647580101"
2012-08-03,"0,443986678552619"
2012-08-04,"0,443989047906038"
2012-08-05,"0,444844682597095"
2012-08-06,"0,444869271013427"
2012-08-07,"0,449454322552451"
2012-08-08,"0,449387557950317"
2012-08-09,"0,449491229858404"
2012-08-10,"0,449393779546169"
2012-08-11,"0,449336771551728"
2012-08-12,"0,449533553486561"
2012-08-13,"0,449596589339299"
2012-08-14,"0,449575486475153"
2012-08-15,"0,449618542099373"
2012-08-16,"0,449388085662297"
2012-08-17,"0,448014103925568"
2012-08-18,"0,447683178094174"
2012-08-19,"0,447418214171509"
2012-08-20,"0,447110104529071"
2012-08-21,"0,447070199811562"
2012-08-22,"0,447036859351487"
2012-08-23,"0,446884729927843"
2012-08-24,"0,452264582815231"
2012-08-25,"0,452286215762267"
2012-08-26,"0,452100670517276"
2012-08-27,"0,451838204272921"
2012-08-28,"0,451038263953775"
2012-08-29,"0,450897737155435"
2012-08-30,"0,451083483576037"
2012-08-31,"0,451289273410492"
2012-09-01,"0,451869435435941"
2012-09-02,"0,451678127912864"
2012-09-03,"0,451536266660896"
2012-09-04,"0,451445580586917"
2012-09-05,"0,45141284313887"
2012-09-06,"0,451242822861243"
2012-09-07,"0,451042985128792"
2012-09-08,"0,45117949918497"
2012-09-09,"0,45108926105859"
2012-09-10,"0,450902135297416"
2012-09-11,"0,450817616961381"
2012-09-12,"0,450715827680123"
2012-09-13,"0,450677352844446"
2012-09-14,"0,4505957236406"
2012-09-15,"0,450426474482929"
2012-09-16,"0,450215456419071"
2012-09-17,"0,4486603688732"
2012-09-18,"0,446339521086927"
2012-09-19,"0,446244988976036"
2012-09-20,"0,445861835518484"
2012-09-21,"0,445070045982833"
2012-09-22,"0,444814404754316"
2012-09-23,"0,444731785564356"
2012-09-24,"0,443659622286293"
2012-09-25,"0,44345097352446"
2012-09-26,"0,443413675681995"
2012-09-27,"0,443478565744856"
2012-09-28,"0,44239456594118"
2012-09-29,"0,442205343056725"
2012-09-30,"0,442178842412991"
2012-10-01,"0,44209737977756"
2012-10-02,"0,441984204673955"
2012-10-03,"0,441202177379185"
2012-10-04,"0,441033840592467"
2012-10-05,"0,440913222871645"
2012-10-06,"0,441015617364665"
2012-10-07,"0,440984216065263"
2012-10-08,"0,440976291098183"
2012-10-09,"0,440892856878819"
2012-10-10,"0,440602529708094"
2012-10-11,"0,440454876925693"
2012-10-12,"0,440274922308195"
2012-10-13,"0,440142420044467"
2012-10-14,"0,439184000113265"
2012-10-15,"0,439018434376073"
2012-10-16,"0,440588249862956"
2012-10-17,"0,439521665105367"
2012-10-18,"0,439368927670116"
2012-10-19,"0,439184409172474"
2012-10-20,"0,439101045173276"
2012-10-21,"0,438936479142548"
2012-10-22,"0,439776055766728"
2012-10-23,"0,439732406249656"
2012-10-24,"0,439687987485198"
2012-10-25,"0,440693841166754"
2012-10-26,"0,440385027290847"
2012-10-27,"0,440642695536663"
2012-10-28,"0,442165579012108"
2012-10-29,"0,441912595465237"
2012-10-30,"0,441723937186266"
2012-10-31,"0,441735381321748"
2012-11-01,"0,44157220756351"
2012-11-02,"0,441329438723535"
2012-11-03,"0,441378825576222"
2012-11-04,"0,441239874826103"
2012-11-05,"0,440996766720302"
2012-11-06,"0,441153049702461"
2012-11-07,"0,440752192741613"
2012-11-08,"0,440782661698406"
2012-11-09,"0,440554063970787"
2012-11-10,"0,440320432796564"
2012-11-11,"0,440445573179685"
2012-11-12,"0,440463578037916"
2012-11-13,"0,44074287813048"
2012-11-14,"0,440669566010739"
2012-11-15,"0,459809533937978"
2012-11-16,"0,459840672416511"
2012-11-17,"0,460202828663097"
2012-11-18,"0,460177178437154"
2012-11-19,"0,459918957797668"
2012-11-20,"0,460417328400585"
2012-11-21,"0,46039762343255"
2012-11-22,"0,460231755041948"
2012-11-23,"0,459873218525184"
2012-11-24,"0,459908769573404"
2012-11-25,"0,462226191169902"
2012-11-26,"0,462080482358551"
2012-11-27,"0,462277694908048"
2012-11-28,"0,46241795516392"
2012-11-29,"0,462478760740231"
2012-11-30,"0,462884609609879"
2012-12-01,"0,462767522416354"
2012-12-02,"0,463070301624906"
2012-12-03,"0,46302565580421"
2012-12-04,"0,460983519824891"
2012-12-05,"0,461081794992846"
2012-12-06,"0,461522756629984"
2012-12-07,"0,460997305232798"
2012-12-08,"0,461174543392981"
2012-12-09,"0,461222149356315"
2012-12-10,"0,461110036958315"
2012-12-11,"0,461314115352538"
2012-12-12,"0,460997915692892"
2012-12-13,"0,461702601179845"
2012-12-14,"0,461871912842901"
2012-12-15,"0,462487116256546"
2012-12-16,"0,462560477136873"
2012-12-17,"0,462613583955841"
2012-12-18,"0,463303359436776"
2012-12-19,"0,465961156544201"
2012-12-20,"0,466077504866303"
2012-12-21,"0,467595910858881"
2012-12-22,"0,46796533195398"
2012-12-23,"0,46797220724603"
2012-12-24,"0,468055889246614"
2012-12-25,"0,468112726535974"
2012-12-26,"0,468234350130938"
2012-12-27,"0,468431074583543"
2012-12-28,"0,468792783029882"
2012-12-29,"0,46882534725723"
2012-12-30,"0,468999196179234"
2012-12-31,"0,472834117563639"
2013-01-01,"0,472765095210827"
2013-01-02,"0,473276194120042"
2013-01-03,"0,473751706995461"
2013-01-04,"0,474210322912671"
2013-01-05,"0,474900967248241"
2013-01-06,"0,475338681988862"
2013-01-07,"0,476038089317013"
2013-01-08,"0,47644596569681"
2013-01-09,"0,476963610790766"
2013-01-10,"0,477117980142072"
2013-01-11,"0,477526292398643"
2013-01-12,"0,478777683580197"
2013-01-13,"0,478917979230871"
2013-01-14,"0,47922066135472"
2013-01-15,"0,479518670894682"
2013-01-16,"0,479787372837019"
2013-01-17,"0,479878292287768"
2013-01-18,"0,480618005600179"
2013-01-19,"0,480735450859547"
2013-01-20,"0,480728988488249"
2013-01-21,"0,480666691836556"
2013-01-22,"0,481118507673779"
2013-01-23,"0,481088174730126"
2013-01-24,"0,480822914624102"
2013-01-25,"0,480479231190916"
2013-01-26,"0,480168653741613"
2013-01-27,"0,480294279311974"
2013-01-28,"0,480482045291157"
2013-01-29,"0,480817623586783"
2013-01-30,"0,480805524814854"
2013-01-31,"0,481596742577833"
2013-02-01,"0,476402636270895"
2013-02-02,"0,475378429689159"
2013-02-03,"0,475381904121139"
2013-02-04,"0,47447013897044"
2013-02-05,"0,474245940021713"
2013-02-06,"0,474093899764691"
2013-02-07,"0,473846597270854"
2013-02-08,"0,473476052353051"
2013-02-09,"0,472065262507903"
2013-02-10,"0,472249688190477"
2013-02-11,"0,471930206516098"
2013-02-12,"0,471758048577036"
2013-02-13,"0,47202050897924"
2013-02-14,"0,47201188306933"
2013-02-15,"0,47032133628964"
2013-02-16,"0,470389285122758"
2013-02-17,"0,470254531639342"
2013-02-18,"0,469864615728352"
2013-02-19,"0,469459531752977"
2013-02-20,"0,468345699081567"
2013-02-21,"0,468332667367304"
2013-02-22,"0,468201573036997"
2013-02-23,"0,46807598321066"
2013-02-24,"0,467684926673111"
2013-02-25,"0,4652068910835"
2013-02-26,"0,464966426033843"
2013-02-27,"0,465012597632324"
2013-02-28,"0,464595107785751"
2013-03-01,"0,464066014575041"
2013-03-02,"0,46428544542313"
2013-03-03,"0,464180389997281"
2013-03-04,"0,463949041790695"
2013-03-05,"0,463051718746512"
2013-03-06,"0,46097752858357"
2013-03-07,"0,459829239499014"
2013-03-08,"0,459908247855691"
2013-03-09,"0,4590314673802"
2013-03-10,"0,458900552822712"
2013-03-11,"0,458413666183795"
2013-03-12,"0,458159364529788"
2013-03-13,"0,457730306721185"
2013-03-14,"0,457252139288099"
2013-03-15,"0,456823218123462"
2013-03-16,"0,456925079194173"
2013-03-17,"0,456544381772931"
2013-03-18,"0,456325409652233"
2013-03-19,"0,455471107400888"
2013-03-20,"0,45516598025461"
2013-03-21,"0,454725431829646"
2013-03-22,"0,452867108355984"
2013-03-23,"0,452480687007228"
2013-03-24,"0,452110313634335"
2013-03-25,"0,451415058917194"
2013-03-26,"0,450767786950977"
2013-03-27,"0,450412434772238"
2013-03-28,"0,449803556837385"
2013-03-29,"0,449199361619529"
2013-03-30,"0,448576573817385"
2013-03-31,"0,448527440704423"
2013-04-01,"0,445714340140336"
2013-04-02,"0,444773056670305"
2013-04-03,"0,442144579595873"
2013-04-04,"0,441163729953202"
2013-04-05,"0,438760940167593"
2013-04-06,"0,43797061337944"
2013-04-07,"0,437072355418499"
2013-04-08,"0,435839504312493"
2013-04-09,"0,433577791631465"
2013-04-10,"0,430545707374518"
2013-04-11,"0,428694978610497"
2013-04-12,"0,42786682030757"
2013-04-13,"0,426371600711052"
2013-04-14,"0,425395708547783"
2013-04-15,"0,424646743118475"
2013-04-16,"0,422755003138913"
2013-04-17,"0,422563835465167"
2013-04-18,"0,422528218369639"
2013-04-19,"0,422361997380425"
2013-04-20,"0,421926344896017"
2013-04-21,"0,420935043550312"
2013-04-22,"0,420312385573079"
2013-04-23,"0,418685027899278"
2013-04-24,"0,418382847351724"
2013-04-25,"0,418153379848894"
2013-04-26,"0,417970729179501"
2013-04-27,"0,41756347279772"
2013-04-28,"0,417269366158497"
2013-04-29,"0,416972768185299"
2013-04-30,"0,417063867038313"
2013-05-01,"0,41673896575376"
