Date,indicators/nupl_more_155
2012-01-16,"-0,2294210819864002"
2012-01-17,"-0,4571329849088561"
2012-01-18,"-0,3823326290400544"
2012-01-19,"-0,2931683149524762"
2012-01-20,"-0,2846197739592935"
2012-01-21,"-0,3470214103126852"
2012-01-22,"-0,3201331422982918"
2012-01-23,"-0,29298979631385924"
2012-01-24,"-0,31701844283382097"
2012-01-25,"-0,41705739791963303"
2012-01-26,"-0,5409802442479907"
2012-01-27,"-0,5638570300917995"
2012-01-28,"-0,45706232897836774"
2012-01-29,"-0,5306277087657416"
2012-01-30,"-0,5031098180711744"
2012-01-31,"-0,5054279522560385"
2012-02-01,"-0,36028666972071854"
2012-02-02,"-0,35229663351309726"
2012-02-03,"-0,3876365606949097"
2012-02-04,"-0,40665920869272276"
2012-02-05,"-0,4626177793001518"
2012-02-06,"-0,5144196775993244"
2012-02-07,"-0,45453544377629274"
2012-02-08,"-0,45746316992435676"
2012-02-09,"-0,41208860440568196"
2012-02-10,"-0,38927535010449565"
2012-02-11,"-0,46822770139094483"
2012-02-12,"-0,49156680414482024"
2012-02-13,"-0,5238553810668316"
2012-02-14,"-0,8245706197971083"
2012-02-15,"-0,8432320458826996"
2012-02-16,"-0,9070809258359429"
2012-02-17,"-0,8607708381523977"
2012-02-18,"-0,8845536353900014"
2012-02-19,"-0,8427835346744352"
2012-02-20,"-0,8395013592529097"
2012-02-21,"-0,8696256418131973"
2012-02-22,"-0,8082359274736968"
2012-02-23,"-0,6013423241297362"
2012-02-24,"-0,5975696134390494"
2012-02-25,"-0,6831556962053924"
2012-02-26,"-0,6293875970448672"
2012-02-27,"-0,6180602247698848"
2012-02-28,"-0,6493026652915044"
2012-02-29,"-0,6340765651883111"
2012-03-01,"-0,6126451018717365"
2012-03-02,"-0,6817224288006338"
2012-03-03,"-0,7092468081219914"
2012-03-04,"-0,6422066393771013"
2012-03-05,"-0,647213899294063"
2012-03-06,"-0,5853017390409558"
2012-03-07,"-0,607577602380525"
2012-03-08,"-0,6038947023931325"
2012-03-09,"-0,6255633257871194"
2012-03-10,"-0,6319704379203097"
2012-03-11,"-0,609858741915495"
2012-03-12,"-0,6063395234783107"
2012-03-13,"-0,4927142180109707"
2012-03-14,"-0,46015751660941584"
2012-03-15,"-0,4695613279469033"
2012-03-16,"-0,4709973350512895"
2012-03-17,"-0,5148507939542368"
2012-03-18,"-0,48992337010345177"
2012-03-19,"-0,6742804471528221"
2012-03-20,"-0,6100711327018014"
2012-03-21,"-0,6153185729522643"
2012-03-22,"-0,6302153777430872"
2012-03-23,"-0,6617975420353865"
2012-03-24,"-0,6582472861938211"
2012-03-25,"-0,6987981765766067"
2012-03-26,"-0,6544490490395098"
2012-03-27,"-0,6006226766814831"
2012-03-28,"-0,5991685817491978"
2012-03-29,"-0,6071222060604662"
2012-03-30,"-0,5474381495087457"
2012-03-31,"-0,5335875058300319"
2012-04-01,"-0,5517133510494496"
2012-04-02,"-0,501082324254565"
2012-04-03,"-0,5015918782174249"
2012-04-04,"-0,5247507468565693"
2012-04-05,"-0,5094394654309116"
2012-04-06,"-0,507208652569237"
2012-04-07,"-0,575036932980755"
2012-04-08,"-0,5501580999774267"
2012-04-09,"-0,5403096748821692"
2012-04-10,"-0,533996609416439"
2012-04-11,"-0,5139815104662091"
2012-04-12,"-0,4868029452831626"
2012-04-13,"-0,4836990467481759"
2012-04-14,"-0,47537210919870576"
2012-04-15,"-0,46350951680427"
2012-04-16,"-0,4717055786761859"
2012-04-17,"-0,4608761142951432"
2012-04-18,"-0,4122256256957417"
2012-04-19,"-0,3702734637398797"
2012-04-20,"-0,3021335341332809"
2012-04-21,"-0,3318779263644438"
2012-04-22,"-0,3407910136808485"
2012-04-23,"-0,3552685887713243"
2012-04-24,"-0,37137226741441376"
2012-04-25,"-0,360875595871212"
2012-04-26,"-0,3749705651421207"
2012-04-27,"-0,3713570185755237"
2012-04-28,"-0,40610595698812935"
2012-04-29,"-0,4228636184098866"
2012-04-30,"-0,40229775683971103"
2012-05-01,"-0,382806477321709"
2012-05-02,"-0,3715496247244363"
2012-05-03,"-0,3510130279495203"
2012-05-04,"-0,352074932548444"
2012-05-05,"-0,36488791906479534"
2012-05-06,"-0,3578679830794742"
2012-05-07,"-0,35776071512092833"
2012-05-08,"-0,35580452595554735"
2012-05-09,"-0,37237100725241357"
2012-05-10,"-0,3755367120184865"
2012-05-11,"-0,37542374839524584"
2012-05-12,"-0,38490123556916456"
2012-05-13,"-0,38719048863166705"
2012-05-14,"-0,3645669122623112"
2012-05-15,"-0,36383348164294804"
2012-05-16,"-0,3481190399139098"
2012-05-17,"-0,3336780282266585"
2012-05-18,"-0,32070879719381606"
2012-05-19,"-0,32151089154323165"
2012-05-20,"-0,31635864074734377"
2012-05-21,"-0,31242530274563896"
2012-05-22,"-0,310464246175965"
2012-05-23,"-0,295429914414179"
2012-05-24,"-0,2911270406648123"
2012-05-25,"-0,2846000817074126"
2012-05-26,"-0,28622865841281775"
2012-05-27,"-0,2861400557394851"
2012-05-28,"-0,27736666630160434"
2012-05-29,"-0,27355128271838414"
2012-05-30,"-0,27635213951504434"
2012-05-31,"-0,2560512844183507"
2012-06-01,"-0,23721989471301885"
2012-06-02,"-0,2698046858212759"
2012-06-03,"-0,24600907415700646"
2012-06-04,"-0,2315741245999936"
2012-06-05,"-0,19817250558489308"
2012-06-06,"-0,19472526165843118"
2012-06-07,"-0,1573357093069201"
2012-06-08,"-0,14912009888772948"
2012-06-09,"-0,16417467646016726"
2012-06-10,"-0,18455472367535064"
2012-06-11,"-0,1584414870088222"
2012-06-12,"-0,1294976412434652"
2012-06-13,"-0,09575345369872412"
2012-06-14,"-0,08716663725503482"
2012-06-15,"0,012803369221451644"
2012-06-16,"-0,003532554117378073"
2012-06-17,"-0,05054156778147223"
2012-06-18,"-0,027601176096397007"
2012-06-19,"0,005432199772016033"
2012-06-20,"0,038068298446076954"
2012-06-21,"0,036785700625017625"
2012-06-22,"0,013923620715264984"
2012-06-23,"0,0006234266196373239"
2012-06-24,"-0,013108744057245936"
2012-06-25,"-0,020011392325964827"
2012-06-26,"0,002073375705288538"
2012-06-27,"0,03030611675648709"
2012-06-28,"0,023048957239467094"
2012-06-29,"0,03632195753724654"
2012-06-30,"0,039780629882643415"
2012-07-01,"0,029660284855603236"
2012-07-02,"0,050117430670827745"
2012-07-03,"0,004904226179572868"
2012-07-04,"0,014284073793901952"
2012-07-05,"0,03662542057643137"
2012-07-06,"0,04068424853110586"
2012-07-07,"0,06417876433219505"
2012-07-08,"0,05982554547569996"
2012-07-09,"0,08015963137339754"
2012-07-10,"0,130518619183154"
2012-07-11,"0,12749873248647892"
2012-07-12,"0,18515353369717813"
2012-07-13,"0,18109339600853924"
2012-07-14,"0,1867408887877713"
2012-07-15,"0,19219475414964615"
2012-07-16,"0,2697429466929172"
2012-07-17,"0,29639433949082417"
2012-07-18,"0,326605601275052"
2012-07-19,"0,30792353278042894"
2012-07-20,"0,28047361596237763"
2012-07-21,"0,3064710705394671"
2012-07-22,"0,2805115461570662"
2012-07-23,"0,27428990504988704"
2012-07-24,"0,28450522462315375"
2012-07-25,"0,3024623712473282"
2012-07-26,"0,3033893755625162"
2012-07-27,"0,3087102591710492"
2012-07-28,"0,3089249342130952"
2012-07-29,"0,2935581739579347"
2012-07-30,"0,32778392994941463"
2012-07-31,"0,34761398961956724"
2012-08-01,"0,3586539991993368"
2012-08-02,"0,41118003926721614"
2012-08-03,"0,4381302734294322"
2012-08-04,"0,4370281631817794"
2012-08-05,"0,4366768283814493"
2012-08-06,"0,4426176078382541"
2012-08-07,"0,4418704119372402"
2012-08-08,"0,4509907210678753"
2012-08-09,"0,45333516141367514"
2012-08-10,"0,4696490919316604"
2012-08-11,"0,47354828105757907"
2012-08-12,"0,47864269651046654"
2012-08-13,"0,49353707005693204"
2012-08-14,"0,5030605037497067"
2012-08-15,"0,5409341492313544"
2012-08-16,"0,5506191030246507"
2012-08-17,"0,4736051706057788"
2012-08-18,"0,4708036187371619"
2012-08-19,"0,23602547295233023"
2012-08-20,"0,38648948106256975"
2012-08-21,"0,3874455114905534"
2012-08-22,"0,3784456479077787"
2012-08-23,"0,4003359559056897"
2012-08-24,"0,42942175761893053"
2012-08-25,"0,42659110396996613"
2012-08-26,"0,4289106837682385"
2012-08-27,"0,4412906088899853"
2012-08-28,"0,4463926709088176"
2012-08-29,"0,43955392237567914"
2012-08-30,"0,4339216243917251"
2012-08-31,"0,4013686902063518"
2012-09-01,"0,3951494253120731"
2012-09-02,"0,40847877454380477"
2012-09-03,"0,4254732055105225"
2012-09-04,"0,4188914588900342"
2012-09-05,"0,4514185374514462"
2012-09-06,"0,45677854985600996"
2012-09-07,"0,4529229893439125"
2012-09-08,"0,45422163588260445"
2012-09-09,"0,45282554870463176"
2012-09-10,"0,4582114059378096"
2012-09-11,"0,4630886854800431"
