Date,blockchain/utxo_profit_relative
2010-10-09,"0,99919201912771"
2010-10-10,"0,994419569368539"
2010-10-11,"0,99674486658885"
2010-10-12,"0,993811352966283"
2010-10-13,"0,998879588743162"
2010-10-14,"0,995293420662871"
2010-10-15,"0,99770092291523"
2010-10-16,"0,989058290070316"
2010-10-17,"0,986237179277124"
2010-10-18,"0,991776342679637"
2010-10-19,"0,971396477061831"
2010-10-20,"0,972951032601637"
2010-10-21,"0,998524356230136"
2010-10-22,"0,995597921960219"
2010-10-23,"0,988845843422115"
2010-10-24,"0,996442884965153"
2010-10-25,"0,998135348014789"
2010-10-26,"0,996781270517399"
2010-10-27,"0,999199923192627"
2010-10-28,"0,989287027709822"
2010-10-29,"0,997554113246155"
2010-10-30,"0,999824614550615"
2010-10-31,"0,995251223049097"
2010-11-01,"0,99859977405445"
2010-11-02,"0,994647735213773"
2010-11-03,"0,991708678144519"
2010-11-04,"0,999318941349763"
2010-11-05,"0,999841458581054"
2010-11-06,"0,999778512553592"
2010-11-07,"0,994615931159706"
2010-11-08,"0,987231193508792"
2010-11-09,"0,981159397228013"
2010-11-10,"0,985491602908029"
2010-11-11,"0,981817317896004"
2010-11-12,"0,992678221266367"
2010-11-13,"0,990162640138955"
2010-11-14,"0,990399974695156"
2010-11-15,"0,967383177570094"
2010-11-16,"0,918746633147782"
2010-11-17,"0,926095135716205"
2010-11-18,"0,930690563734612"
2010-11-19,"0,986209051147014"
2010-11-20,"0,993423196563472"
2010-11-21,"0,983797700605182"
2010-11-22,"0,993824607020447"
2010-11-23,"0,988723247232472"
2010-11-24,"0,981016497743582"
2010-11-25,"0,974924153303201"
2010-11-26,"0,993515794661697"
2010-11-27,"0,986705806411951"
2010-11-28,"0,949019247835001"
2010-11-29,"0,931754597850514"
2010-11-30,"0,924244965163966"
2010-12-01,"0,93650624428876"
2010-12-02,"0,948281625087362"
2010-12-03,"0,947114799951356"
2010-12-04,"0,916858807111219"
2010-12-05,"0,909959484791679"
2010-12-06,"0,913025804703261"
2010-12-07,"0,938748816020928"
2010-12-08,"0,938330412378855"
2010-12-09,"0,898782218901756"
2010-12-10,"0,909838507836243"
2010-12-11,"0,93264824947729"
2010-12-12,"0,918879860793653"
2010-12-13,"0,93931105854524"
2010-12-14,"0,952472741719516"
2010-12-15,"0,939744209554784"
2010-12-16,"0,952855265079597"
2010-12-17,"0,935457492479776"
2010-12-18,"0,934489879013495"
2010-12-19,"0,931757385438474"
2010-12-20,"0,960070421518969"
2010-12-21,"0,913009753364839"
2010-12-22,"0,939328897474422"
2010-12-23,"0,929045489503518"
2010-12-24,"0,920240963855422"
2010-12-25,"0,92950487241593"
2010-12-26,"0,960605975671282"
2010-12-27,"0,960325134888936"
2010-12-28,"0,985701344854017"
2010-12-29,"0,99429795282599"
2010-12-30,"0,996229814955991"
2010-12-31,"0,992106425259439"
2011-01-01,"0,985538524984535"
2011-01-02,"0,984926208372195"
2011-01-03,"0,976652520841059"
2011-01-04,"0,979754266211604"
2011-01-05,"0,972565661511677"
2011-01-06,"0,971720132443142"
2011-01-07,"0,994714773018377"
2011-01-08,"0,993027301927195"
2011-01-09,"0,99285020038079"
2011-01-10,"0,9869046515631"
2011-01-11,"0,977582255472722"
2011-01-12,"0,959872093937567"
2011-01-13,"0,947043674915356"
2011-01-14,"0,993835125448029"
2011-01-15,"0,98587713496479"
2011-01-16,"0,981792138746226"
2011-01-17,"0,957923076923077"
2011-01-18,"0,911661048115231"
2011-01-19,"0,906275406504065"
2011-01-20,"0,986265607264472"
2011-01-21,"0,998017043386589"
2011-01-22,"0,999649153583019"
2011-01-23,"0,990753120821723"
2011-01-24,"0,981668012171645"
2011-01-25,"0,968287082757258"
2011-01-26,"0,972448578862108"
2011-01-27,"0,98643864312928"
2011-01-28,"0,999987828923347"
2011-01-29,"0,985437953547072"
2011-01-30,"0,997851046105927"
2011-01-31,"0,998278560250391"
2011-02-01,"0,994242190140505"
2011-02-02,"0,988729039863353"
2011-02-03,"0,979801245210728"
2011-02-04,"0,998224541836467"
2011-02-05,"0,997884327382509"
2011-02-06,"0,989359685293142"
2011-02-07,"0,987517827465494"
2011-02-08,"0,999319360668435"
2011-02-09,"0,998893367192414"
2011-02-10,"0,980166568481362"
2011-02-11,"0,991016020860139"
2011-02-12,"0,986579451900304"
2011-02-13,"0,974276850281225"
2011-02-14,"0,978094548694248"
2011-02-15,"0,948605783498016"
2011-02-16,"0,918428476511017"
2011-02-17,"0,917227658888052"
2011-02-18,"0,843159267812847"
2011-02-19,"0,872416061802284"
2011-02-20,"0,833300131061599"
2011-02-21,"0,820860786727211"
2011-02-22,"0,843702051922015"
2011-02-23,"0,858031371041959"
2011-02-24,"0,91056389509208"
2011-02-25,"0,848690860801142"
2011-02-26,"0,87473087094586"
2011-02-27,"0,801626332960023"
2011-02-28,"0,784798366414725"
2011-03-01,"0,833941919819527"
2011-03-02,"0,864655025311416"
2011-03-03,"0,849514518002323"
2011-03-04,"0,780601530192153"
2011-03-05,"0,801556384143061"
2011-03-06,"0,758550252574047"
2011-03-07,"0,758794704892854"
2011-03-08,"0,723633033844369"
2011-03-09,"0,735379510576524"
2011-03-10,"0,86602776533811"
2011-03-11,"0,755146967077236"
2011-03-12,"0,832183806277392"
2011-03-13,"0,768119898206282"
2011-03-14,"0,772871219004437"
2011-03-15,"0,731247309749906"
2011-03-16,"0,682929392906882"
2011-03-17,"0,663823089498765"
2011-03-18,"0,665010043637875"
2011-03-19,"0,654575340579523"
2011-03-20,"0,645432394305989"
2011-03-21,"0,656870035490958"
2011-03-22,"0,686008513205523"
2011-03-23,"0,722463032224506"
2011-03-24,"0,755037098238754"
2011-03-25,"0,784386105511977"
2011-03-26,"0,715059614307434"
2011-03-27,"0,651185292694727"
2011-03-28,"0,621926310000786"
2011-03-29,"0,615690222652469"
2011-03-30,"0,610152822490799"
2011-03-31,"0,606781546149861"
2011-04-01,"0,592972092847135"
2011-04-02,"0,604374056182055"
2011-04-03,"0,595235793278348"
2011-04-04,"0,549469977679394"
2011-04-05,"0,564273156355095"
2011-04-06,"0,575794877736182"
2011-04-07,"0,588555662532872"
2011-04-08,"0,581215485380784"
2011-04-09,"0,576425952404547"
2011-04-10,"0,560664391033536"
2011-04-11,"0,619773809273399"
2011-04-12,"0,772252151402785"
2011-04-13,"0,905001288094525"
2011-04-14,"0,956165477731567"
2011-04-15,"0,931712132089016"
2011-04-16,"0,970136010093308"
2011-04-17,"1,0"
2011-04-18,"0,996907997570082"
2011-04-19,"0,997690468794317"
2011-04-20,"0,953527735086425"
2011-04-21,"0,99974460820883"
2011-04-22,"0,998610971985709"
2011-04-23,"0,997612508063604"
2011-04-24,"0,988630559517097"
2011-04-25,"0,97524483853891"
2011-04-26,"0,993461014819082"
2011-04-27,"0,987609972111007"
2011-04-28,"0,993649967469096"
2011-04-29,"0,998808764914585"
2011-04-30,"0,989421824783337"
2011-05-01,"0,969996289519813"
2011-05-02,"0,969260125647414"
2011-05-03,"0,984940118444273"
2011-05-04,"0,971892114679673"
2011-05-05,"0,944917199032438"
2011-05-06,"0,965613634129559"
2011-05-07,"0,989349019323058"
2011-05-08,"0,999056926782679"
2011-05-09,"0,985177430675343"
2011-05-10,"0,997157155971453"
2011-05-11,"0,978855295907895"
2011-05-12,"0,99855305937143"
2011-05-13,"0,996593562887394"
2011-05-14,"0,954888783500862"
2011-05-15,"0,961558495080335"
2011-05-16,"0,967667010971218"
2011-05-17,"0,899171988813914"
2011-05-18,"0,873372647589585"
2011-05-19,"0,860834864793909"
2011-05-20,"0,786366717900152"
2011-05-21,"0,816439377307144"
2011-05-22,"0,849381220943907"
2011-05-23,"0,907191651133854"
2011-05-24,"0,946782416313967"
2011-05-25,"0,986452461480646"
2011-05-26,"0,990083211963227"
2011-05-27,"0,953191157871584"
2011-05-28,"0,912405469475316"
2011-05-29,"0,9377474118616"
2011-05-30,"0,99049416460584"
2011-05-31,"0,954969596651772"
2011-06-01,"0,996200832439825"
2011-06-02,"0,997825285352731"
2011-06-03,"0,997298969761841"
2011-06-04,"1,0"
2011-06-05,"0,945505042768807"
2011-06-06,"0,963876445359546"
2011-06-07,"0,999382815540469"
2011-06-08,"0,988901491878948"
2011-06-09,"0,946630789928887"
2011-06-10,"0,879290012169713"
2011-06-11,"0,76126002265753"
2011-06-12,"0,814005505849966"
2011-06-13,"0,835885914874945"
2011-06-14,"0,814558936747842"
2011-06-15,"0,794928921058972"
2011-06-16,"0,657030159400058"
2011-06-17,"0,653409109019453"
2011-06-18,"0,698797900733259"
2011-06-19,"0,690388456868422"
2011-06-20,"0,722266613785622"
2011-06-21,"0,748350599279901"
2011-06-22,"0,771029619798238"
2011-06-23,"0,780978580940911"
2011-06-24,"0,822317362705795"
2011-06-25,"0,717015194055345"
2011-06-26,"0,527485217215139"
2011-06-27,"0,528151338737106"
2011-06-28,"0,551894825443121"
2011-06-29,"0,538070748220701"
2011-06-30,"0,471838215246743"
2011-07-01,"0,443438758144566"
2011-07-02,"0,429675194147563"
2011-07-03,"0,437714846947127"
2011-07-04,"0,391089727435787"
2011-07-05,"0,377406851320195"
2011-07-06,"0,438951731105241"
2011-07-07,"0,433939029454301"
2011-07-08,"0,418809552925799"
2011-07-09,"0,428623718887262"
2011-07-10,"0,480072932663825"
2011-07-11,"0,388599160604998"
2011-07-12,"0,367612190152738"
2011-07-13,"0,350425862244084"
2011-07-14,"0,389743861789696"
2011-07-15,"0,327741910857643"
2011-07-16,"0,334725634725635"
2011-07-17,"0,301692401142362"
2011-07-18,"0,347101996456153"
2011-07-19,"0,395167063061399"
2011-07-20,"0,360314830157415"
2011-07-21,"0,342041288952294"
2011-07-22,"0,364011205932701"
2011-07-23,"0,392944319574034"
2011-07-24,"0,478886584998185"
2011-07-25,"0,476501220232626"
2011-07-26,"0,44328761607721"
2011-07-27,"0,387791076064122"
2011-07-28,"0,293298575138051"
2011-07-29,"0,302401432453595"
2011-07-30,"0,316706638553738"
2011-07-31,"0,282294340425413"
2011-08-01,"0,253172321735181"
2011-08-02,"0,235435310688613"
2011-08-03,"0,226917098694382"
2011-08-04,"0,240988965244273"
2011-08-05,"0,228403852513786"
2011-08-06,"0,162340184972833"
2011-08-07,"0,201605134735121"
2011-08-08,"0,210908530675881"
2011-08-09,"0,272254133643027"
2011-08-10,"0,284325527576133"
2011-08-11,"0,259445142221959"
2011-08-12,"0,265923501423301"
2011-08-13,"0,305153857640045"
2011-08-14,"0,327296236936969"
2011-08-15,"0,338535291589089"
2011-08-16,"0,329475965292461"
2011-08-17,"0,33469767998713"
2011-08-18,"0,321737670348339"
2011-08-19,"0,377734365431252"
2011-08-20,"0,366831412643234"
2011-08-21,"0,350400316417767"
2011-08-22,"0,320255110554613"
2011-08-23,"0,327506856630262"
2011-08-24,"0,29470026628564"
2011-08-25,"0,237921428596024"
2011-08-26,"0,189807645122083"
2011-08-27,"0,208187802751789"
2011-08-28,"0,236656969590734"
2011-08-29,"0,236802630755336"
2011-08-30,"0,221705321101326"
2011-08-31,"0,183245290375607"
2011-09-01,"0,188852770250506"
2011-09-02,"0,218570075788821"
2011-09-03,"0,211123236759121"
2011-09-04,"0,164625185221172"
2011-09-05,"0,146637211288945"
2011-09-06,"0,130125318220238"
2011-09-07,"0,146946974022982"
2011-09-08,"0,118679005219184"
2011-09-09,"0,113289825659535"
2011-09-10,"0,111989390184924"
2011-09-11,"0,128091973067648"
2011-09-12,"0,131479940797995"
2011-09-13,"0,127689669527982"
2011-09-14,"0,125703839122486"
2011-09-15,"0,1123033983143"
2011-09-16,"0,116161367750059"
2011-09-17,"0,113664425577857"
2011-09-18,"0,137568583904275"
2011-09-19,"0,148359775969401"
2011-09-20,"0,171815031775875"
2011-09-21,"0,153136839651052"
2011-09-22,"0,142457285801211"
2011-09-23,"0,157128321366729"
2011-09-24,"0,147315797072815"
2011-09-25,"0,13576515706614"
2011-09-26,"0,118793233564349"
2011-09-27,"0,128138546638994"
2011-09-28,"0,111327040018961"
2011-09-29,"0,112163668279206"
2011-09-30,"0,148222578505086"
2011-10-01,"0,149406333060489"
2011-10-02,"0,149552958968396"
2011-10-03,"0,153174014078255"
2011-10-04,"0,139582219419348"
2011-10-05,"0,127308882135892"
2011-10-06,"0,106423491334194"
2011-10-07,"0,0995484562797991"
2011-10-08,"0,101144849716392"
2011-10-09,"0,104701243061075"
2011-10-10,"0,100831339243596"
2011-10-11,"0,101441194750448"
2011-10-12,"0,119598356816165"
2011-10-13,"0,107285464978491"
2011-10-14,"0,104455574690335"
2011-10-15,"0,097063161218023"
2011-10-16,"0,0945819722928167"
2011-10-17,"0,0907000577071101"
2011-10-18,"0,0887996382500703"
2011-10-19,"0,0900165876377231"
2011-10-20,"0,0957844318384303"
2011-10-21,"0,10469552795075"
2011-10-22,"0,112751192267138"
2011-10-23,"0,115288006515088"
2011-10-24,"0,0978096318593893"
2011-10-25,"0,107539523779926"
2011-10-26,"0,113051782997757"
2011-10-27,"0,12645755083496"
2011-10-28,"0,13364618932172"
2011-10-29,"0,140890478348733"
2011-10-30,"0,133179699084188"
2011-10-31,"0,137442204108871"
2011-11-01,"0,131440446928148"
2011-11-02,"0,137157957916463"
2011-11-03,"0,129991869364922"
2011-11-04,"0,122424760849136"
2011-11-05,"0,115577272039921"
2011-11-06,"0,116359913820797"
2011-11-07,"0,127957714184023"
2011-11-08,"0,128238131761322"
2011-11-09,"0,111530818668433"
2011-11-10,"0,110326062919529"
2011-11-11,"0,137181664702539"
2011-11-12,"0,132272947353515"
2011-11-13,"0,130824049948879"
2011-11-14,"0,0848794204073361"
2011-11-15,"0,0918506623169382"
2011-11-16,"0,104475263453726"
2011-11-17,"0,0900815255079269"
2011-11-18,"0,0818149255133618"
2011-11-19,"0,0894899541497952"
2011-11-20,"0,08671860228925"
2011-11-21,"0,104599827681786"
2011-11-22,"0,109416017880983"
2011-11-23,"0,110176423062554"
2011-11-24,"0,121126980670024"
2011-11-25,"0,126757981322304"
2011-11-26,"0,12462801071064"
2011-11-27,"0,127505802257734"
2011-11-28,"0,137795259337787"
2011-11-29,"0,145705973382854"
2011-11-30,"0,173024159822581"
2011-12-01,"0,179448243455465"
2011-12-02,"0,19195292777893"
2011-12-03,"0,14251502220674"
2011-12-04,"0,146179486443604"
2011-12-05,"0,158700401523647"
2011-12-06,"0,18211034181087"
2011-12-07,"0,164109696701892"
2011-12-08,"0,178697142224065"
2011-12-09,"0,173074311660285"
2011-12-10,"0,198892401341059"
2011-12-11,"0,221988220596109"
2011-12-12,"0,218976397680715"
2011-12-13,"0,22036091861363"
2011-12-14,"0,204513259041136"
2011-12-15,"0,222168297443347"
2011-12-16,"0,225447846115658"
2011-12-17,"0,216654953586416"
2011-12-18,"0,222728068780136"
2011-12-19,"0,245902218255685"
2011-12-20,"0,253892115462207"
2011-12-21,"0,248532529923228"
2011-12-22,"0,249032643477871"
2011-12-23,"0,255132217886831"
2011-12-24,"0,259283543516236"
2011-12-25,"0,278184926546082"
2011-12-26,"0,265448867030132"
2011-12-27,"0,272814473305263"
2011-12-28,"0,282418701199922"
2011-12-29,"0,278330551446449"
2011-12-30,"0,287008118691944"
2011-12-31,"0,294674393611452"
2012-01-01,"0,336775438560475"
2012-01-02,"0,331193700279612"
2012-01-03,"0,304785022448312"
2012-01-04,"0,368794522453703"
2012-01-05,"0,403654954220112"
2012-01-06,"0,391339496309823"
2012-01-07,"0,393761532490003"
2012-01-08,"0,403871506485522"
2012-01-09,"0,37385149595947"
2012-01-10,"0,381644033953048"
2012-01-11,"0,403084726298328"
2012-01-12,"0,393113361188398"
2012-01-13,"0,372199848580281"
2012-01-14,"0,394790854283078"
2012-01-15,"0,411899179274013"
2012-01-16,"0,382006978481959"
2012-01-17,"0,332268012069426"
2012-01-18,"0,34589376099896"
2012-01-19,"0,368913305641163"
2012-01-20,"0,370222653047415"
2012-01-21,"0,352420220187958"
2012-01-22,"0,365701827991562"
2012-01-23,"0,372651082792589"
2012-01-24,"0,363837110516979"
2012-01-25,"0,326385758823924"
2012-01-26,"0,291545407465959"
2012-01-27,"0,290825392577286"
2012-01-28,"0,330372076337846"
2012-01-29,"0,296168495345803"
2012-01-30,"0,314013610702962"
2012-01-31,"0,297582732679263"
2012-02-01,"0,365763834356845"
2012-02-02,"0,365652380289307"
2012-02-03,"0,358052862198624"
2012-02-04,"0,34610809286126"
2012-02-05,"0,334491860606529"
2012-02-06,"0,302101209037192"
2012-02-07,"0,342879617427069"
2012-02-08,"0,329459971077071"
2012-02-09,"0,360274439052431"
2012-02-10,"0,368656372750257"
2012-02-11,"0,322069665017052"
2012-02-12,"0,302373520319686"
2012-02-13,"0,267595157947302"
2012-02-14,"0,220050926659453"
2012-02-15,"0,217335169628929"
2012-02-16,"0,216653076491491"
2012-02-17,"0,225513516904626"
2012-02-18,"0,214842790332019"
2012-02-19,"0,231017482813342"
2012-02-20,"0,233413709088136"
2012-02-21,"0,227506494217133"
2012-02-22,"0,246294160334167"
2012-02-23,"0,295092319853737"
2012-02-24,"0,298638734686592"
2012-02-25,"0,260710759467227"
2012-02-26,"0,283833775021475"
2012-02-27,"0,289824938985261"
2012-02-28,"0,276988433632469"
2012-02-29,"0,271834000888783"
2012-03-01,"0,28517821051898"
2012-03-02,"0,244547885740301"
2012-03-03,"0,236572818813061"
2012-03-04,"0,269700204178561"
2012-03-05,"0,320282408732974"
2012-03-06,"0,32298815394696"
2012-03-07,"0,298301282418603"
2012-03-08,"0,30172645304322"
2012-03-09,"0,274769351334022"
2012-03-10,"0,311192756220493"
2012-03-11,"0,288838147954308"
2012-03-12,"0,242463909732849"
2012-03-13,"0,354751273701052"
2012-03-14,"0,366674558528314"
2012-03-15,"0,359090751413577"
2012-03-16,"0,361629540720867"
2012-03-17,"0,333121837241434"
2012-03-18,"0,331816122472632"
2012-03-19,"0,223040984647152"
2012-03-20,"0,253342510912964"
2012-03-21,"0,236609081679819"
2012-03-22,"0,23161720920482"
2012-03-23,"0,225020450970839"
2012-03-24,"0,225009528165256"
2012-03-25,"0,212072597465938"
2012-03-26,"0,219836663626565"
2012-03-27,"0,274839517166184"
2012-03-28,"0,271395421589827"
2012-03-29,"0,253333927983313"
2012-03-30,"0,297468830882645"
2012-03-31,"0,313083512332875"
2012-04-01,"0,265177001130469"
2012-04-02,"0,351071544572618"
2012-04-03,"0,341604614477952"
2012-04-04,"0,328149392070628"
2012-04-05,"0,328706590747602"
2012-04-06,"0,344927225082158"
2012-04-07,"0,225856956582765"
2012-04-08,"0,263043217973114"
2012-04-09,"0,295385172136975"
2012-04-10,"0,29132533187338"
2012-04-11,"0,34448178529467"
2012-04-12,"0,321665521841979"
2012-04-13,"0,351877734524184"
2012-04-14,"0,366596515803325"
2012-04-15,"0,369821836010162"
2012-04-16,"0,367740925845151"
2012-04-17,"0,370593364752243"
2012-04-18,"0,391099404315469"
2012-04-19,"0,387283967114006"
2012-04-20,"0,41894463247828"
2012-04-21,"0,398905502587072"
2012-04-22,"0,390849794634622"
2012-04-23,"0,346829863674133"
2012-04-24,"0,366662236829665"
2012-04-25,"0,384114363386824"
2012-04-26,"0,370461376927009"
2012-04-27,"0,375539890652231"
2012-04-28,"0,33773968984668"
2012-04-29,"0,305159546124701"
2012-04-30,"0,328674667985288"
2012-05-01,"0,360724876870542"
2012-05-02,"0,368943785055878"
2012-05-03,"0,396685836813557"
2012-05-04,"0,363885168578583"
2012-05-05,"0,369814588716318"
2012-05-06,"0,358347930362811"
2012-05-07,"0,381480014554775"
2012-05-08,"0,357226212396894"
2012-05-09,"0,353345311046232"
2012-05-10,"0,258164974907333"
2012-05-11,"0,318571070883578"
2012-05-12,"0,312494125365187"
2012-05-13,"0,281019471429611"
2012-05-14,"0,356042671380198"
2012-05-15,"0,363539592737882"
2012-05-16,"0,369172965790829"
2012-05-17,"0,408279727203775"
2012-05-18,"0,418747101414383"
2012-05-19,"0,416793844869987"
2012-05-20,"0,398101100597402"
2012-05-21,"0,397103120751305"
2012-05-22,"0,406775438173703"
2012-05-23,"0,427026522717567"
2012-05-24,"0,418287895208618"
2012-05-25,"0,413730988030481"
2012-05-26,"0,401931391991483"
2012-05-27,"0,428185447530519"
2012-05-28,"0,433493959179222"
2012-05-29,"0,432644902985467"
2012-05-30,"0,427607433202842"
2012-05-31,"0,453087689062629"
2012-06-01,"0,462582217872672"
2012-06-02,"0,457075499491793"
2012-06-03,"0,375916157299327"
2012-06-04,"0,460985407107865"
2012-06-05,"0,486626810273244"
2012-06-06,"0,487833805490663"
2012-06-07,"0,508825722239993"
2012-06-08,"0,511247661166865"
2012-06-09,"0,491938427878219"
2012-06-10,"0,476449195483667"
2012-06-11,"0,49269400589876"
2012-06-12,"0,527403303420158"
2012-06-13,"0,538439766051077"
2012-06-14,"0,544134453139274"
2012-06-15,"0,567083058450393"
2012-06-16,"0,557107137774427"
2012-06-17,"0,535218495015743"
2012-06-18,"0,546031416404824"
2012-06-19,"0,555407830140776"
2012-06-20,"0,579810604482372"
2012-06-21,"0,57409297914935"
2012-06-22,"0,559040341315878"
2012-06-23,"0,53652414238554"
2012-06-24,"0,524111732754254"
2012-06-25,"0,5192462558097"
2012-06-26,"0,549900625383711"
2012-06-27,"0,578668127837902"
2012-06-28,"0,573993674773136"
2012-06-29,"0,585044714331458"
2012-06-30,"0,590278810546607"
2012-07-01,"0,563948180388062"
2012-07-02,"0,600241584860078"
2012-07-03,"0,516156558020077"
2012-07-04,"0,521131604100396"
2012-07-05,"0,576834399644912"
2012-07-06,"0,588013419532552"
2012-07-07,"0,606316582883756"
2012-07-08,"0,606223025583982"
2012-07-09,"0,617083804886109"
2012-07-10,"0,625686200118796"
2012-07-11,"0,622535125801949"
2012-07-12,"0,634872241259627"
2012-07-13,"0,629372256894181"
2012-07-14,"0,619839501794598"
2012-07-15,"0,632153390068187"
2012-07-16,"0,696064928515402"
2012-07-17,"0,708826696841727"
2012-07-18,"0,711710500426313"
2012-07-19,"0,695540545856682"
2012-07-20,"0,682931888374656"
2012-07-21,"0,699189589597843"
2012-07-22,"0,645755989365677"
2012-07-23,"0,657898731397272"
2012-07-24,"0,667408419475977"
2012-07-25,"0,699429398785068"
2012-07-26,"0,708097011586335"
2012-07-27,"0,706813720343486"
2012-07-28,"0,685508790005931"
2012-07-29,"0,667241053427419"
2012-07-30,"0,721533468393632"
2012-07-31,"0,730908526679915"
2012-08-01,"0,735390143629764"
2012-08-02,"0,749385954565335"
2012-08-03,"0,766315265876383"
2012-08-04,"0,757982185680027"
2012-08-05,"0,770840283326997"
2012-08-06,"0,749638066171595"
2012-08-07,"0,768029739015666"
2012-08-08,"0,780792361717451"
2012-08-09,"0,776429920497626"
2012-08-10,"0,790548167399012"
2012-08-11,"0,79807866667204"
2012-08-12,"0,79711163384152"
2012-08-13,"0,804965578287736"
2012-08-14,"0,804130606209956"
2012-08-15,"0,816060043825746"
2012-08-16,"0,825311663371209"
2012-08-17,"0,753442505759339"
2012-08-18,"0,740087245517635"
2012-08-19,"0,500246235829177"
2012-08-20,"0,652516215436419"
2012-08-21,"0,647793316094744"
2012-08-22,"0,632646666656966"
2012-08-23,"0,662824022657534"
2012-08-24,"0,684210930484476"
2012-08-25,"0,686583897196168"
2012-08-26,"0,686878173012095"
2012-08-27,"0,712935836639156"
2012-08-28,"0,705250702069718"
2012-08-29,"0,679117930619204"
2012-08-30,"0,6786268912575"
2012-08-31,"0,634872588718269"
2012-09-01,"0,623728739534998"
2012-09-02,"0,644614616804603"
2012-09-03,"0,667135665966704"
2012-09-04,"0,651560774936296"
2012-09-05,"0,733316615157231"
2012-09-06,"0,754215844077269"
2012-09-07,"0,744431738951088"
2012-09-08,"0,733818424991243"
2012-09-09,"0,731350645503623"
2012-09-10,"0,7411428169159"
2012-09-11,"0,765328005860101"
2012-09-12,"0,76757736173991"
2012-09-13,"0,775334066179676"
2012-09-14,"0,801672306185769"
2012-09-15,"0,780946407076519"
2012-09-16,"0,801289170282679"
2012-09-17,"0,80533965067312"
2012-09-18,"0,811693653073373"
2012-09-19,"0,817859076279285"
2012-09-20,"0,801094310847292"
2012-09-21,"0,790081883718131"
2012-09-22,"0,787185973538641"
2012-09-23,"0,786316661729158"
2012-09-24,"0,774643504138571"
2012-09-25,"0,791381656134687"
2012-09-26,"0,811369037514853"
2012-09-27,"0,799885543415368"
2012-09-28,"0,75910267986761"
2012-09-29,"0,80368971018335"
2012-09-30,"0,776602506185756"
2012-10-01,"0,767785503315026"
2012-10-02,"0,833870769526147"
2012-10-03,"0,83328535922803"
2012-10-04,"0,819120663796223"
2012-10-05,"0,809485556707652"
2012-10-06,"0,794070990305307"
2012-10-07,"0,699508350273843"
2012-10-08,"0,688048150214097"
2012-10-09,"0,702973755033489"
2012-10-10,"0,723004141085957"
2012-10-11,"0,700976809489693"
2012-10-12,"0,695410470388263"
2012-10-13,"0,672001052609886"
2012-10-14,"0,650875488107042"
2012-10-15,"0,645357457026139"
