Date,supply/active_1w_1m
2011-08-05,"903663,069793049"
2011-08-06,"910401,548962669"
2011-08-07,"898165,916338259"
2011-08-08,"946067,535675899"
2011-08-09,"939909,340928319"
2011-08-10,"952111,319234539"
2011-08-11,"952929,851833659"
2011-08-12,"1029273,63338269"
2011-08-13,"1052925,85033549"
2011-08-14,"1094641,9558912"
2011-08-15,"1151114,48082289"
2011-08-16,"1173020,8711943"
2011-08-17,"704540,866760608"
2011-08-18,"699958,990879079"
2011-08-19,"702238,464367518"
2011-08-20,"700106,967166808"
2011-08-21,"702474,376495738"
2011-08-22,"718211,962681198"
2011-08-23,"732125,300556899"
2011-08-24,"723420,465668679"
2011-08-25,"711556,192487828"
2011-08-26,"749987,975600898"
2011-08-27,"624866,093980628"
2011-08-28,"616218,742759749"
2011-08-29,"611350,303737479"
2011-08-30,"611074,810475899"
2011-08-31,"518405,620505089"
2011-09-01,"566980,817108828"
2011-09-02,"549121,268632899"
2011-09-03,"1208437,00241311"
2011-09-04,"1195646,39588743"
2011-09-05,"1174033,56719404"
2011-09-06,"1140082,44100267"
2011-09-07,"1082075,57507984"
2011-09-08,"1073849,21227393"
2011-09-09,"1069584,23460921"
2011-09-10,"1066825,2599081"
2011-09-11,"416830,896083838"
2011-09-12,"410356,141191228"
2011-09-13,"399471,042719298"
2011-09-14,"449251,689949248"
2011-09-15,"463412,743027078"
2011-09-16,"463621,965972748"
2011-09-17,"468494,915351628"
2011-09-18,"1130770,33888694"
2011-09-19,"1148000,08247721"
2011-09-20,"1183386,09119711"
2011-09-21,"1193228,93292165"
2011-09-22,"1201593,52571547"
2011-09-23,"1184442,52600064"
2011-09-24,"1127811,06471574"
2011-09-25,"1123701,07639329"
2011-09-26,"1122555,24369951"
2011-09-27,"1128358,6509477"
2011-09-28,"1175118,49377001"
2011-09-29,"1184071,44522287"
2011-09-30,"1185190,3194689"
2011-10-01,"1183828,818569"
2011-10-02,"1203190,88861964"
2011-10-03,"1202438,04189889"
2011-10-04,"1208058,64122162"
2011-10-05,"1208608,92110808"
2011-10-06,"1182108,09385066"
2011-10-07,"1142520,96712022"
2011-10-08,"1148713,33060167"
2011-10-09,"1139839,75790008"
2011-10-10,"1135441,85777847"
2011-10-11,"423046,297516447"
2011-10-12,"396626,055249947"
2011-10-13,"363630,103549527"
2011-10-14,"383016,261711737"
2011-10-15,"380830,957328527"
2011-10-16,"380192,932321517"
2011-10-17,"363944,198087257"
2011-10-18,"362938,487661387"
2011-10-19,"366237,190658627"
2011-10-20,"366423,042683907"
2011-10-21,"318453,375261217"
2011-10-22,"322277,266121437"
2011-10-23,"326017,850830177"
2011-10-24,"356863,077490567"
2011-10-25,"340855,989005226"
2011-10-26,"350398,183313886"
2011-10-27,"362507,231291276"
2011-10-28,"347977,354915946"
2011-10-29,"357423,671061606"
2011-10-30,"376953,220144156"
2011-10-31,"383598,906724886"
2011-11-01,"386307,712175916"
2011-11-02,"407145,358672326"
2011-11-03,"406177,169415246"
2011-11-04,"419288,380037957"
2011-11-05,"436087,045510877"
2011-11-06,"412261,868258487"
2011-11-07,"406555,405348737"
2011-11-08,"409803,521882887"
2011-11-09,"410130,976690227"
2011-11-10,"406275,635417927"
2011-11-11,"402945,659987607"
2011-11-12,"409436,093916877"
2011-11-13,"400115,688112887"
2011-11-14,"402562,360149067"
2011-11-15,"401944,207552107"
2011-11-16,"510015,874296137"
2011-11-17,"514331,471969337"
2011-11-18,"525507,125107747"
2011-11-19,"518664,730416647"
2011-11-20,"502822,976209867"
2011-11-21,"502175,521031317"
2011-11-22,"487087,073104547"
2011-11-23,"699308,073576477"
2011-11-24,"698744,300739187"
2011-11-25,"696854,075835617"
2011-11-26,"705733,842862947"
2011-11-27,"706872,098371056"
2011-11-28,"703197,414502486"
2011-11-29,"707667,672799027"
2011-11-30,"705122,452746677"
2011-12-01,"713969,133871947"
2011-12-02,"715931,612871617"
2011-12-03,"759318,164394357"
2011-12-04,"758600,502458807"
2011-12-05,"843669,720387207"
2011-12-06,"865826,969459507"
2011-12-07,"883809,143399567"
2011-12-08,"921006,088291408"
2011-12-09,"817010,050569657"
2011-12-10,"828967,664946298"
2011-12-11,"832006,099449498"
2011-12-12,"836479,960475148"
2011-12-13,"857649,519393628"
2011-12-14,"863284,163456868"
2011-12-15,"864171,688210687"
2011-12-16,"666421,787297737"
2011-12-17,"690807,651899288"
2011-12-18,"716491,446227628"
2011-12-19,"724355,755539668"
2011-12-20,"713007,310390888"
2011-12-21,"715092,964590538"
2011-12-22,"707887,748233398"
2011-12-23,"738206,410117137"
2011-12-24,"729819,859368537"
2011-12-25,"720817,900412957"
2011-12-26,"721296,147074238"
2011-12-27,"777975,820620108"
2011-12-28,"712323,875898128"
2011-12-29,"712526,006043768"
2011-12-30,"705189,118816248"
2011-12-31,"667000,724804607"
2012-01-01,"671432,079836457"
2012-01-02,"678235,874489517"
2012-01-03,"676288,099813387"
2012-01-04,"674228,565605737"
2012-01-05,"656810,711252557"
2012-01-06,"638149,637819058"
2012-01-07,"626314,56997162"
2012-01-08,"683160,58111362"
2012-01-09,"663104,07807825"
2012-01-10,"665315,87997702"
2012-01-11,"672261,93232777"
2012-01-12,"706575,1008084"
2012-01-13,"731109,72714172"
2012-01-14,"719154,22296177"
2012-01-15,"726272,44004087"
2012-01-16,"780876,53528357"
2012-01-17,"791804,78742006"
2012-01-18,"774361,38315956"
2012-01-19,"722573,45430203"
2012-01-20,"772343,75118214"
2012-01-21,"772147,82877847"
2012-01-22,"782414,9724703"
2012-01-23,"789129,29918003"
2012-01-24,"797206,06399784"
2012-01-25,"810024,35635576"
2012-01-26,"861066,54789839"
2012-01-27,"863849,32882159"
2012-01-28,"863059,40851265"
2012-01-29,"863798,069765069"
2012-01-30,"868593,494982679"
2012-01-31,"814948,79344762"
2012-02-01,"821930,405256879"
2012-02-02,"830256,026956919"
2012-02-03,"824115,307576759"
2012-02-04,"806291,748900749"
2012-02-05,"802354,531579498"
2012-02-06,"807907,915305348"
2012-02-07,"816072,006198098"
2012-02-08,"788156,785958128"
2012-02-09,"789369,842904568"
2012-02-10,"796375,660078089"
2012-02-11,"816883,525631398"
2012-02-12,"761433,341513698"
2012-02-13,"749167,480508118"
2012-02-14,"727513,767897018"
2012-02-15,"720304,684613758"
2012-02-16,"693494,958891008"
2012-02-17,"696038,213016709"
2012-02-18,"659929,095248859"
2012-02-19,"644682,799272569"
2012-02-20,"669520,747346249"
2012-02-21,"688916,864140538"
2012-02-22,"705506,382805669"
2012-02-23,"740838,083578539"
2012-02-24,"728046,582341439"
2012-02-25,"732500,352272989"
2012-02-26,"731544,242487769"
2012-02-27,"726614,215587989"
2012-02-28,"729082,683868749"
2012-02-29,"732428,669151269"
2012-03-01,"679253,483581759"
2012-03-02,"654161,250069939"
2012-03-03,"710634,107471809"
2012-03-04,"722506,883198279"
2012-03-05,"708309,476549509"
2012-03-06,"722902,135206069"
2012-03-07,"745470,824166789"
2012-03-08,"787580,456468219"
2012-03-09,"810077,219016079"
2012-03-10,"859337,826502539"
2012-03-11,"868432,825339579"
2012-03-12,"869395,385655989"
2012-03-13,"872062,711381079"
2012-03-14,"840581,135290679"
2012-03-15,"831819,066534539"
2012-03-16,"819219,180471029"
2012-03-17,"793253,028847609"
2012-03-18,"789028,243052569"
2012-03-19,"734092,024098259"
2012-03-20,"731306,636481949"
2012-03-21,"762582,378837909"
2012-03-22,"736450,093181149"
2012-03-23,"745154,704114449"
2012-03-24,"749482,738789509"
2012-03-25,"753000,200664878"
2012-03-26,"727356,001632438"
2012-03-27,"722139,084607608"
2012-03-28,"734000,807987759"
2012-03-29,"719757,094367128"
2012-03-30,"698702,437735468"
2012-03-31,"687466,190948028"
2012-04-01,"706664,641277668"
2012-04-02,"656628,012858838"
2012-04-03,"651310,742950458"
2012-04-04,"642375,780328618"
2012-04-05,"649138,938656678"
2012-04-06,"679296,575446297"
2012-04-07,"672424,448389557"
2012-04-08,"671191,762025237"
2012-04-09,"680182,020127027"
2012-04-10,"693810,290373547"
2012-04-11,"714863,939806228"
2012-04-12,"707587,631145917"
2012-04-13,"736487,437645017"
2012-04-14,"726135,795661367"
2012-04-15,"713593,406934887"
2012-04-16,"714325,260430127"
2012-04-17,"699846,317083707"
2012-04-18,"700740,838950807"
2012-04-19,"715639,274964907"
2012-04-20,"688988,392198227"
2012-04-21,"694063,369091598"
2012-04-22,"697630,296473467"
2012-04-23,"749061,939941147"
2012-04-24,"736865,980155387"
2012-04-25,"752970,652535048"
2012-04-26,"771023,452820058"
2012-04-27,"808758,147894488"
2012-04-28,"809169,458292467"
2012-04-29,"786968,119318457"
2012-04-30,"800961,915912978"
2012-05-01,"821284,436944288"
2012-05-02,"925803,327966058"
2012-05-03,"938703,446351147"
2012-05-04,"828831,841476978"
2012-05-05,"816427,592401118"
2012-05-06,"761181,630500668"
2012-05-07,"751941,199795688"
2012-05-08,"768077,793604788"
2012-05-09,"757981,483426688"
2012-05-10,"759360,413873898"
2012-05-11,"736942,354002638"
2012-05-12,"723674,401768778"
2012-05-13,"831253,807054878"
2012-05-14,"849956,019159188"
2012-05-15,"852015,985391708"
2012-05-16,"818743,034465218"
2012-05-17,"761343,192744808"
2012-05-18,"778545,144966678"
2012-05-19,"812429,331500058"
2012-05-20,"806617,367468808"
2012-05-21,"802332,597373538"
2012-05-22,"780667,793195418"
2012-05-23,"790274,720871748"
2012-05-24,"791063,917668618"
2012-05-25,"815680,945999658"
2012-05-26,"882009,459573968"
2012-05-27,"903189,676177858"
2012-05-28,"915280,150700768"
2012-05-29,"929421,962194558"
2012-05-30,"935494,100886508"
2012-05-31,"923409,058462678"
2012-06-01,"921617,899424248"
2012-06-02,"925058,210878908"
2012-06-03,"923471,264283508"
2012-06-04,"848405,694751078"
2012-06-05,"772709,002781838"
2012-06-06,"781090,928647498"
2012-06-07,"772561,528158128"
2012-06-08,"770103,306530788"
2012-06-09,"757533,137158528"
2012-06-10,"750313,407176878"
2012-06-11,"730896,980903738"
2012-06-12,"713472,072772188"
2012-06-13,"704682,117212218"
2012-06-14,"716959,634019108"
2012-06-15,"707311,374316668"
2012-06-16,"722637,420729798"
2012-06-17,"644840,953559937"
2012-06-18,"660539,458060587"
2012-06-19,"698852,912938927"
2012-06-20,"713772,294854427"
2012-06-21,"687726,601460927"
2012-06-22,"752202,899526687"
2012-06-23,"752608,782341257"
2012-06-24,"761410,917965267"
2012-06-25,"780970,628196607"
2012-06-26,"768164,262359547"
2012-06-27,"807305,916283467"
2012-06-28,"800126,892392427"
2012-06-29,"796434,531095787"
2012-06-30,"789435,218887887"
2012-07-01,"794922,196602227"
2012-07-02,"790705,201500557"
2012-07-03,"822537,115754347"
2012-07-04,"834599,433575227"
2012-07-05,"842943,440724227"
2012-07-06,"828781,299142397"
2012-07-07,"819045,731937618"
2012-07-08,"808645,979605447"
2012-07-09,"794490,972236297"
2012-07-10,"818082,486416567"
2012-07-11,"829582,259648467"
2012-07-12,"812599,131251497"
2012-07-13,"795741,634584227"
2012-07-14,"794089,848981537"
2012-07-15,"752862,644556147"
2012-07-16,"731582,948567307"
2012-07-17,"741573,443367457"
2012-07-18,"726009,891126177"
2012-07-19,"729246,105132477"
2012-07-20,"758973,693577317"
2012-07-21,"807974,841566287"
2012-07-22,"796291,670796457"
2012-07-23,"822465,182641847"
2012-07-24,"932817,844490887"
2012-07-25,"947630,034744667"
2012-07-26,"977419,527790997"
2012-07-27,"972631,112772377"
2012-07-28,"986878,543634297"
2012-07-29,"1000275,68462219"
2012-07-30,"993318,047326647"
2012-07-31,"1006256,69778467"
2012-08-01,"982039,259156757"
2012-08-02,"947623,668718917"
2012-08-03,"934550,170735097"
2012-08-04,"936402,352685127"
2012-08-05,"862621,851660347"
2012-08-06,"860066,836553217"
2012-08-07,"882282,101914977"
2012-08-08,"911950,565790957"
2012-08-09,"953177,573233807"
2012-08-10,"981471,502491667"
2012-08-11,"979395,280229357"
2012-08-12,"963095,354423527"
2012-08-13,"908635,814733167"
2012-08-14,"917612,690181567"
2012-08-15,"944572,862640807"
2012-08-16,"912219,488154057"
2012-08-17,"892876,373249877"
2012-08-18,"839008,310786107"
2012-08-19,"770072,180595277"
2012-08-20,"744971,246255237"
2012-08-21,"761028,426801847"
2012-08-22,"738390,209905437"
2012-08-23,"757326,624909157"
2012-08-24,"809821,949781457"
2012-08-25,"809750,114782167"
2012-08-26,"793426,647973287"
2012-08-27,"810071,240803587"
2012-08-28,"832491,405345957"
2012-08-29,"883028,106018547"
2012-08-30,"890003,297263407"
2012-08-31,"913481,518617337"
2012-09-01,"961502,868029137"
2012-09-02,"1032420,55344082"
2012-09-03,"1057431,06875104"
2012-09-04,"1070205,41356805"
2012-09-05,"1137416,36324902"
2012-09-06,"1151560,97819287"
2012-09-07,"1184930,67133627"
2012-09-08,"1205323,33926325"
2012-09-09,"1081355,28150263"
2012-09-10,"1108776,94620363"
2012-09-11,"1172077,96712266"
2012-09-12,"1203389,63725179"
2012-09-13,"1199587,94823705"
2012-09-14,"1251914,16921714"
2012-09-15,"1265639,96250975"
2012-09-16,"1238203,80972075"
2012-09-17,"1243835,77788078"
2012-09-18,"1274187,07974138"
2012-09-19,"1226939,08384092"
2012-09-20,"1084880,6212443"
2012-09-21,"1002794,43923443"
2012-09-22,"1020402,18154124"
2012-09-23,"1041177,07805068"
2012-09-24,"1019956,11547174"
2012-09-25,"997056,527079598"
2012-09-26,"967843,483492428"
2012-09-27,"924553,533428608"
2012-09-28,"908655,429379698"
2012-09-29,"872729,425995169"
2012-09-30,"803916,368470228"
2012-10-01,"817559,697507248"
2012-10-02,"809325,642096068"
2012-10-03,"850115,067767698"
2012-10-04,"847312,151260898"
2012-10-05,"895573,724092018"
2012-10-06,"899956,512897458"
2012-10-07,"928536,658041618"
2012-10-08,"966918,732715698"
2012-10-09,"1016009,12394313"
2012-10-10,"1095844,20818083"
2012-10-11,"1149632,42632952"
2012-10-12,"1169398,62781621"
2012-10-13,"1160375,09395318"
2012-10-14,"1143498,8584562"
2012-10-15,"1197450,92456024"
2012-10-16,"1197290,11939277"
2012-10-17,"1155461,24232972"
2012-10-18,"1126506,47798386"
2012-10-19,"1155561,86196339"
2012-10-20,"1152925,72209608"
2012-10-21,"1163185,49530547"
2012-10-22,"1143474,77471836"
2012-10-23,"1140346,76895346"
2012-10-24,"1125776,16063434"
2012-10-25,"1113950,33645672"
2012-10-26,"1066099,73496856"
2012-10-27,"1026256,90913983"
2012-10-28,"972114,327822739"
2012-10-29,"1006145,41703122"
2012-10-30,"973726,764338559"
2012-10-31,"945277,938403768"
2012-11-01,"931030,502587179"
2012-11-02,"856275,892719419"
2012-11-03,"884233,953229749"
2012-11-04,"881421,381522028"
2012-11-05,"862039,824866848"
2012-11-06,"895143,461838308"
2012-11-07,"867099,456782278"
2012-11-08,"885922,227129788"
2012-11-09,"914909,404811878"
2012-11-10,"920806,721222558"
2012-11-11,"933519,789561698"
2012-11-12,"963899,916243398"
2012-11-13,"917048,147499328"
2012-11-14,"924424,987688428"
2012-11-15,"888097,226610399"
2012-11-16,"847924,132685849"
2012-11-17,"816791,540137449"
2012-11-18,"820341,932294629"
2012-11-19,"798020,387108878"
2012-11-20,"835683,936580508"
2012-11-21,"801424,624256458"
2012-11-22,"812192,555766868"
2012-11-23,"863011,852902889"
2012-11-24,"846090,300734099"
2012-11-25,"888777,494021409"
2012-11-26,"941611,232046779"
2012-11-27,"953144,034109129"
2012-11-28,"970253,653431169"
2012-11-29,"960661,026419019"
2012-11-30,"908034,888722569"
2012-12-01,"924616,762203809"
2012-12-02,"915502,396967489"
2012-12-03,"916475,314052959"
2012-12-04,"949986,948242329"
2012-12-05,"892876,522446509"
2012-12-06,"868848,916666289"
2012-12-07,"877794,161271649"
2012-12-08,"871858,220008399"
2012-12-09,"837801,31524695"
2012-12-10,"842414,80586327"
2012-12-11,"850603,968174109"
2012-12-12,"864761,85085886"
2012-12-13,"836212,766847679"
2012-12-14,"825853,7745094"
2012-12-15,"799505,44196251"
2012-12-16,"772464,35690692"
2012-12-17,"789947,8917252"
2012-12-18,"755224,73693668"
2012-12-19,"765257,30437687"
2012-12-20,"858722,782081439"
2012-12-21,"837480,208181309"
2012-12-22,"818119,954699379"
2012-12-23,"823464,618674839"
2012-12-24,"768180,488618699"
2012-12-25,"810518,623732529"
2012-12-26,"830634,743776299"
2012-12-27,"836196,719769879"
2012-12-28,"853675,586136499"
2012-12-29,"833041,316734499"
2012-12-30,"812445,261356299"
2012-12-31,"808378,776186379"
2013-01-01,"811909,052806689"
2013-01-02,"786109,463266119"
2013-01-03,"735293,88475229"
2013-01-04,"706868,621035379"
2013-01-05,"704152,309659317"
2013-01-06,"699797,271044537"
2013-01-07,"693862,745196017"
2013-01-08,"653181,092695807"
2013-01-09,"662065,558404057"
2013-01-10,"654193,599391127"
2013-01-11,"688348,648856667"
2013-01-12,"667576,045769308"
2013-01-13,"671454,087795608"
2013-01-14,"674834,774721597"
2013-01-15,"671123,935005667"
2013-01-16,"663120,663419257"
2013-01-17,"641212,224612997"
2013-01-18,"644471,373252667"
2013-01-19,"661006,287961547"
2013-01-20,"664686,545958987"
2013-01-21,"661383,418200877"
2013-01-22,"675660,350379707"
2013-01-23,"686154,049179007"
2013-01-24,"708122,856969848"
2013-01-25,"715403,411997017"
2013-01-26,"706907,775200027"
2013-01-27,"694701,179892027"
2013-01-28,"733355,037044848"
2013-01-29,"775604,452592438"
2013-01-30,"803960,054489258"
2013-01-31,"819785,563832538"
2013-02-01,"813425,670188428"
2013-02-02,"824340,253770298"
2013-02-03,"767889,257602108"
2013-02-04,"760070,597999528"
2013-02-05,"838564,150605838"
2013-02-06,"936827,661157818"
2013-02-07,"980812,130399738"
2013-02-08,"1083776,18472846"
2013-02-09,"1120529,49754319"
2013-02-10,"1130321,72353446"
2013-02-11,"1164063,66980892"
2013-02-12,"1197252,00670725"
2013-02-13,"1211990,54299443"
2013-02-14,"1186351,26195121"
2013-02-15,"1227855,23769539"
2013-02-16,"1236929,75902657"
2013-02-17,"1187808,06747289"
2013-02-18,"1197324,58795535"
2013-02-19,"1193084,05782683"
2013-02-20,"1182368,87549172"
2013-02-21,"1176714,28220127"
2013-02-22,"1206634,45281973"
2013-02-23,"1195163,77770579"
2013-02-24,"1192257,48442381"
2013-02-25,"1177871,63183338"
2013-02-26,"1192897,07459472"
2013-02-27,"1234589,92272864"
2013-02-28,"1174337,55793077"
2013-03-01,"1118531,74209983"
2013-03-02,"1096103,45790498"
2013-03-03,"1037227,01643976"
2013-03-04,"1067774,99316999"
2013-03-05,"1073766,81957281"
2013-03-06,"1022004,78630096"
2013-03-07,"1013974,80580553"
2013-03-08,"1008740,52168847"
2013-03-09,"988567,499187325"
2013-03-10,"953459,408927326"
2013-03-11,"949848,212288235"
2013-03-12,"999852,377580785"
2013-03-13,"1118694,54589573"
2013-03-14,"1162298,56202832"
2013-03-15,"1167492,74739475"
2013-03-16,"1196132,58073783"
2013-03-17,"1159863,33964478"
2013-03-18,"1112084,35976362"
2013-03-19,"1077038,56049343"
2013-03-20,"1096335,73334712"
2013-03-21,"1100754,90519848"
2013-03-22,"1085251,68737587"
2013-03-23,"1097885,9371845"
2013-03-24,"1095763,3129871"
2013-03-25,"1079842,99160319"
2013-03-26,"1136091,93096907"
2013-03-27,"1130464,52122151"
2013-03-28,"1148975,60422624"
2013-03-29,"1168342,61859448"
2013-03-30,"1169279,57440218"
2013-03-31,"1179231,95027185"
2013-04-01,"1215951,69369621"
2013-04-02,"1207034,79594302"
2013-04-03,"1199732,86761005"
2013-04-04,"1186338,39675783"
2013-04-05,"1182337,82717371"
2013-04-06,"1241573,96763262"
2013-04-07,"1265751,62599078"
2013-04-08,"1260012,62096031"
2013-04-09,"1325973,67779967"
2013-04-10,"1352517,24308622"
2013-04-11,"1345729,81814014"
2013-04-12,"1317893,41636918"
2013-04-13,"1324288,1503225"
2013-04-14,"1339966,31788974"
2013-04-15,"1405724,27667122"
2013-04-16,"1514336,91540549"
2013-04-17,"1640458,01982195"
2013-04-18,"1721168,93624708"
2013-04-19,"1903996,00283765"
2013-04-20,"1909465,9164721"
2013-04-21,"1895743,69673196"
2013-04-22,"1946327,29614559"
2013-04-23,"2053537,14092331"
2013-04-24,"2057271,65851566"
2013-04-25,"1935031,94893821"
2013-04-26,"1944166,14327071"
2013-04-27,"1941002,39335434"
2013-04-28,"1931569,91132936"
2013-04-29,"1831672,3113695"
2013-04-30,"1821056,10802269"
2013-05-01,"1848937,44506047"
2013-05-02,"1822765,25793502"
2013-05-03,"1750595,13723355"
2013-05-04,"1760322,1065249"
2013-05-05,"1761272,04537043"
2013-05-06,"1774633,98579153"
2013-05-07,"1787502,75664825"
2013-05-08,"1878045,26070435"
2013-05-09,"1800320,45412563"
2013-05-10,"1777667,71053368"
2013-05-11,"1691039,94390469"
2013-05-12,"1646071,59700169"
2013-05-13,"1655047,66308853"
2013-05-14,"1606420,38732345"
2013-05-15,"1534982,99332235"
2013-05-16,"1465533,40016845"
2013-05-17,"1446523,81848815"
2013-05-18,"1432149,11887162"
2013-05-19,"1400718,14811169"
2013-05-20,"1372539,07509657"
2013-05-21,"1385591,72182612"
2013-05-22,"1466617,79394382"
2013-05-23,"1474982,32195158"
2013-05-24,"1438989,01700016"
2013-05-25,"1401015,205364"
2013-05-26,"1354413,40648045"
2013-05-27,"1304552,67959405"
2013-05-28,"1281859,99487991"
2013-05-29,"1248282,82029104"
2013-05-30,"1231787,67361645"
2013-05-31,"1119841,51903851"
2013-06-01,"1167160,08649388"
2013-06-02,"1056418,95785401"
2013-06-03,"1054776,66760128"
2013-06-04,"1067874,36928261"
2013-06-05,"1077998,25856563"
2013-06-06,"1100245,08174557"
2013-06-07,"1071785,10857445"
2013-06-08,"1064201,43641856"
2013-06-09,"1048775,63038373"
2013-06-10,"1047128,79383883"
2013-06-11,"1058866,63640797"
2013-06-12,"1059764,24737304"
2013-06-13,"1094258,64398084"
2013-06-14,"1039557,56879838"
2013-06-15,"1018072,66241033"
2013-06-16,"1004396,21517161"
2013-06-17,"1015130,34427306"
2013-06-18,"1002335,73935103"
2013-06-19,"1010126,25144575"
2013-06-20,"1004129,56903395"
2013-06-21,"1018744,05630026"
2013-06-22,"1000000,32337267"
2013-06-23,"973925,23326216"
2013-06-24,"880824,56309202"
2013-06-25,"891467,41877803"
2013-06-26,"894705,20600923"
2013-06-27,"886634,3276372"
2013-06-28,"885007,74545075"
2013-06-29,"859895,45288519"
2013-06-30,"860089,87458726"
2013-07-01,"855023,30377521"
2013-07-02,"845219,35928872"
2013-07-03,"833132,00508035"
2013-07-04,"836865,23759343"
2013-07-05,"808921,66149416"
2013-07-06,"744247,50993591"
2013-07-07,"723612,23244229"
2013-07-08,"743466,53675998"
2013-07-09,"732066,17874194"
2013-07-10,"728367,62821956"
2013-07-11,"748113,52650134"
2013-07-12,"792312,84719432"
2013-07-13,"802696,37957411"
2013-07-14,"782670,69648129"
2013-07-15,"785877,94029332"
2013-07-16,"798520,77893091"
2013-07-17,"826443,25881042"
2013-07-18,"836090,48139532"
2013-07-19,"861895,80482089"
2013-07-20,"867482,6409288"
2013-07-21,"874584,25610817"
2013-07-22,"894683,19493927"
2013-07-23,"912110,56991092"
2013-07-24,"948444,0157603"
2013-07-25,"961101,1784362"
2013-07-26,"970348,39359029"
2013-07-27,"973673,50226631"
2013-07-28,"960661,38562889"
2013-07-29,"965635,28383868"
2013-07-30,"953616,0568431"
2013-07-31,"936014,77806829"
2013-08-01,"899447,632247599"
2013-08-02,"894682,613453869"
2013-08-03,"876328,328074239"
2013-08-04,"857477,315169"
2013-08-05,"848803,44908561"
2013-08-06,"897856,812646529"
2013-08-07,"912637,990367159"
2013-08-08,"930804,876975149"
2013-08-09,"927527,571425459"
2013-08-10,"962068,549827699"
2013-08-11,"926161,897741089"
2013-08-12,"895835,279348829"
2013-08-13,"869751,656031179"
2013-08-14,"866281,492986508"
2013-08-15,"869833,818711548"
2013-08-16,"836405,947655068"
2013-08-17,"811849,166937378"
2013-08-18,"809196,201429929"
2013-08-19,"815517,176435278"
2013-08-20,"867153,667386568"
2013-08-21,"890661,192558238"
2013-08-22,"901406,227370818"
2013-08-23,"902698,279372819"
2013-08-24,"924623,265316699"
2013-08-25,"917026,235605309"
2013-08-26,"941474,746197619"
2013-08-27,"972164,599000989"
2013-08-28,"976443,335029879"
2013-08-29,"962623,963644529"
2013-08-30,"941134,037699859"
2013-08-31,"931907,086374739"
2013-09-01,"907133,585053479"
2013-09-02,"902804,095159359"
2013-09-03,"904222,424805719"
2013-09-04,"908721,035595509"
2013-09-05,"915167,013833129"
2013-09-06,"904005,582963769"
2013-09-07,"929673,132781119"
2013-09-08,"947868,833151549"
2013-09-09,"954427,211213429"
2013-09-10,"1011575,65916433"
2013-09-11,"1017424,49581012"
2013-09-12,"985864,981776669"
2013-09-13,"974198,060137869"
2013-09-14,"965698,317821989"
2013-09-15,"954103,24028671"
2013-09-16,"962221,96461274"
2013-09-17,"969616,41737637"
2013-09-18,"953345,15682231"
2013-09-19,"930610,36376398"
2013-09-20,"909923,743069389"
2013-09-21,"936462,824348109"
2013-09-22,"928611,791637109"
2013-09-23,"904146,297734129"
2013-09-24,"884281,709980379"
2013-09-25,"902807,956148619"
2013-09-26,"933273,798610189"
2013-09-27,"911713,936737569"
2013-09-28,"897669,391825359"
2013-09-29,"891470,278493659"
2013-09-30,"860069,009943369"
2013-10-01,"852146,522572239"
2013-10-02,"833802,444771088"
2013-10-03,"754894,121264858"
2013-10-04,"745816,521361958"
2013-10-05,"732539,243917999"
2013-10-06,"739322,222004648"
2013-10-07,"741033,049426948"
2013-10-08,"793769,095259758"
2013-10-09,"829829,666844208"
2013-10-10,"861289,065254298"
2013-10-11,"860420,299277558"
2013-10-12,"850452,829309268"
2013-10-13,"843493,575157518"
2013-10-14,"885797,662064347"
2013-10-15,"873685,342896048"
2013-10-16,"890266,340462768"
2013-10-17,"885755,915763568"
2013-10-18,"879160,851195558"
2013-10-19,"815880,911217667"
2013-10-20,"812772,038258988"
2013-10-21,"837238,272280028"
2013-10-22,"884720,381908987"
2013-10-23,"887523,968774097"
2013-10-24,"849754,983970677"
2013-10-25,"848245,703001277"
2013-10-26,"872905,174039237"
2013-10-27,"878177,588556877"
2013-10-28,"979568,768741448"
2013-10-29,"1048663,11722607"
2013-10-30,"1178838,2479458"
2013-10-31,"1187161,88604042"
2013-11-01,"1304061,68920365"
2013-11-02,"1374240,19464342"
2013-11-03,"1373014,32824515"
2013-11-04,"1355830,88297558"
2013-11-05,"1401110,15305686"
2013-11-06,"1359505,11327026"
2013-11-07,"1337769,34424691"
2013-11-08,"1288429,71136095"
2013-11-09,"1279257,75649116"
2013-11-10,"1274887,22510198"
2013-11-11,"1394114,3926207"
2013-11-12,"1478381,74759725"
2013-11-13,"1467403,80662896"
2013-11-14,"1552072,38499058"
2013-11-15,"1626360,24793697"
2013-11-16,"1694103,20652332"
2013-11-17,"1704794,88904601"
2013-11-18,"1692639,72189419"
2013-11-19,"1681626,89417747"
2013-11-20,"1642138,21278996"
2013-11-21,"1655087,24585137"
2013-11-22,"1478382,99700092"
2013-11-23,"1471395,97660126"
2013-11-24,"1349955,26564749"
2013-11-25,"1320457,9898397"
2013-11-26,"1390611,75294918"
2013-11-27,"1452490,47448821"
2013-11-28,"1402059,92769963"
2013-11-29,"1428914,05835061"
2013-11-30,"1590986,62723981"
2013-12-01,"1603191,4415881"
2013-12-02,"1656984,31652611"
2013-12-03,"1884518,6935894"
2013-12-04,"1828306,24174056"
2013-12-05,"1846219,4779875"
2013-12-06,"1971539,78864949"
2013-12-07,"1923971,77285249"
2013-12-08,"1921981,03632679"
2013-12-09,"1912425,43276467"
