Date,transactions/transfers_from_exchanges_count
2019-11-05,"12936,0"
2019-11-06,"12822,0"
2019-11-07,"12580,0"
2019-11-08,"12380,0"
2019-11-09,"11156,0"
2019-11-10,"10859,0"
2019-11-11,"12208,0"
2019-11-12,"12220,0"
2019-11-13,"11528,0"
2019-11-14,"11253,0"
2019-11-15,"12007,0"
2019-11-16,"10318,0"
2019-11-17,"10264,0"
2019-11-18,"12069,0"
2019-11-19,"12121,0"
2019-11-20,"11740,0"
2019-11-21,"26446,0"
2019-11-22,"17684,0"
2019-11-23,"11310,0"
2019-11-24,"10250,0"
2019-11-25,"15769,0"
2019-11-26,"11843,0"
2019-11-27,"12063,0"
2019-11-28,"10410,0"
2019-11-29,"11047,0"
2019-11-30,"9886,0"
2019-12-01,"9313,0"
2019-12-02,"10952,0"
2019-12-03,"11247,0"
2019-12-04,"11093,0"
2019-12-05,"11330,0"
2019-12-06,"9770,0"
2019-12-07,"7814,0"
2019-12-08,"6220,0"
2019-12-09,"9433,0"
2019-12-10,"10135,0"
2019-12-11,"10312,0"
2019-12-12,"9505,0"
2019-12-13,"9242,0"
2019-12-14,"7764,0"
2019-12-15,"7480,0"
2019-12-16,"11130,0"
2019-12-17,"11768,0"
2019-12-18,"10831,0"
2019-12-19,"9114,0"
2019-12-20,"8291,0"
2019-12-21,"6494,0"
2019-12-22,"6973,0"
2019-12-23,"9636,0"
2019-12-24,"7522,0"
2019-12-25,"7127,0"
2019-12-26,"7318,0"
2019-12-27,"7885,0"
2019-12-28,"6733,0"
2019-12-29,"6444,0"
2019-12-30,"8156,0"
2019-12-31,"8014,0"
2020-01-01,"5925,0"
2020-01-02,"7366,0"
2020-01-03,"8581,0"
2020-01-04,"6547,0"
2020-01-05,"7051,0"
2020-01-06,"8606,0"
2020-01-07,"8770,0"
2020-01-08,"9478,0"
2020-01-09,"8527,0"
2020-01-10,"9074,0"
2020-01-11,"7345,0"
2020-01-12,"6546,0"
2020-01-13,"7871,0"
2020-01-14,"10713,0"
2020-01-15,"11195,0"
2020-01-16,"8914,0"
2020-01-17,"9993,0"
2020-01-18,"8670,0"
2020-01-19,"8709,0"
2020-01-20,"8008,0"
2020-01-21,"7567,0"
2020-01-22,"7120,0"
2020-01-23,"6856,0"
2020-01-24,"6194,0"
2020-01-25,"4393,0"
2020-01-26,"4898,0"
2020-01-27,"6783,0"
2020-01-28,"7192,0"
2020-01-29,"10233,0"
2020-01-30,"9743,0"
2020-01-31,"8670,0"
2020-02-01,"8209,0"
2020-02-02,"8108,0"
2020-02-03,"9229,0"
2020-02-04,"9247,0"
2020-02-05,"11147,0"
2020-02-06,"12697,0"
2020-02-07,"13701,0"
2020-02-08,"12987,0"
2020-02-09,"11144,0"
2020-02-10,"12319,0"
2020-02-11,"12957,0"
2020-02-12,"17341,0"
2020-02-13,"16523,0"
2020-02-14,"14179,0"
2020-02-15,"14460,0"
2020-02-16,"12564,0"
2020-02-17,"13336,0"
2020-02-18,"12867,0"
2020-02-19,"12027,0"
2020-02-20,"13413,0"
2020-02-21,"10456,0"
2020-02-22,"8453,0"
2020-02-23,"9550,0"
2020-02-24,"11257,0"
2020-02-25,"11727,0"
2020-02-26,"15081,0"
2020-02-27,"13205,0"
2020-02-28,"11290,0"
2020-02-29,"9587,0"
2020-03-01,"9819,0"
2020-03-02,"11153,0"
2020-03-03,"10723,0"
2020-03-04,"10634,0"
2020-03-05,"11658,0"
2020-03-06,"10759,0"
2020-03-07,"9731,0"
2020-03-08,"12692,0"
2020-03-09,"16405,0"
2020-03-10,"12157,0"
2020-03-11,"11684,0"
2020-03-12,"21332,0"
2020-03-13,"26133,0"
2020-03-14,"12201,0"
2020-03-15,"11338,0"
2020-03-16,"16774,0"
2020-03-17,"11440,0"
2020-03-18,"12251,0"
2020-03-19,"20985,0"
2020-03-20,"18051,0"
2020-03-21,"11803,0"
2020-03-22,"10596,0"
2020-03-23,"11006,0"
2020-03-24,"11153,0"
2020-03-25,"10692,0"
2020-03-26,"11292,0"
2020-03-27,"9996,0"
2020-03-28,"9375,0"
2020-03-29,"7742,0"
2020-03-30,"9625,0"
2020-03-31,"9877,0"
2020-04-01,"9123,0"
2020-04-02,"9809,0"
2020-04-03,"9557,0"
2020-04-04,"7929,0"
2020-04-05,"8193,0"
2020-04-06,"11633,0"
2020-04-07,"12432,0"
2020-04-08,"11110,0"
2020-04-09,"9653,0"
2020-04-10,"11925,0"
2020-04-11,"9000,0"
2020-04-12,"9259,0"
2020-04-13,"10941,0"
2020-04-14,"9469,0"
2020-04-15,"9907,0"
2020-04-16,"12122,0"
2020-04-17,"10196,0"
2020-04-18,"11266,0"
2020-04-19,"10294,0"
2020-04-20,"11532,0"
2020-04-21,"10558,0"
2020-04-22,"10390,0"
2020-04-23,"11741,0"
2020-04-24,"11397,0"
2020-04-25,"10934,0"
2020-04-26,"11502,0"
2020-04-27,"11567,0"
2020-04-28,"10866,0"
2020-04-29,"15676,0"
2020-04-30,"15925,0"
2020-05-01,"11434,0"
2020-05-02,"9268,0"
2020-05-03,"10610,0"
2020-05-04,"11716,0"
2020-05-05,"11057,0"
2020-05-06,"11956,0"
2020-05-07,"12883,0"
2020-05-08,"12861,0"
2020-05-09,"10822,0"
2020-05-10,"18956,0"
2020-05-11,"17771,0"
2020-05-12,"15094,0"
2020-05-13,"12713,0"
2020-05-14,"13437,0"
2020-05-15,"13312,0"
2020-05-16,"12935,0"
2020-05-17,"12433,0"
2020-05-18,"13491,0"
2020-05-19,"12310,0"
2020-05-20,"13353,0"
2020-05-21,"14790,0"
2020-05-22,"12837,0"
2020-05-23,"10654,0"
2020-05-24,"10978,0"
2020-05-25,"13731,0"
2020-05-26,"14560,0"
2020-05-27,"19250,0"
2020-05-28,"25377,0"
2020-05-29,"25841,0"
2020-05-30,"29408,0"
2020-05-31,"25256,0"
2020-06-01,"29291,0"
2020-06-02,"28634,0"
2020-06-03,"16077,0"
2020-06-04,"17156,0"
2020-06-05,"15788,0"
2020-06-06,"12644,0"
2020-06-07,"13810,0"
2020-06-08,"15418,0"
2020-06-09,"15103,0"
2020-06-10,"18201,0"
2020-06-11,"18771,0"
2020-06-12,"15229,0"
2020-06-13,"12051,0"
2020-06-14,"13868,0"
2020-06-15,"26049,0"
2020-06-16,"26416,0"
2020-06-17,"28265,0"
2020-06-18,"27884,0"
2020-06-19,"29721,0"
2020-06-20,"28328,0"
2020-06-21,"28711,0"
2020-06-22,"34758,0"
2020-06-23,"35372,0"
2020-06-24,"37175,0"
2020-06-25,"40593,0"
2020-06-26,"46942,0"
2020-06-27,"45382,0"
2020-06-28,"25232,0"
2020-06-29,"20137,0"
2020-06-30,"24739,0"
2020-07-01,"22770,0"
2020-07-02,"21627,0"
2020-07-03,"20906,0"
2020-07-04,"14565,0"
2020-07-05,"15094,0"
2020-07-06,"21555,0"
2020-07-07,"20645,0"
2020-07-08,"24637,0"
2020-07-09,"22593,0"
2020-07-10,"19255,0"
2020-07-11,"15562,0"
2020-07-12,"15515,0"
2020-07-13,"24879,0"
2020-07-14,"21199,0"
2020-07-15,"24818,0"
2020-07-16,"24206,0"
2020-07-17,"25051,0"
2020-07-18,"20693,0"
2020-07-19,"22129,0"
2020-07-20,"30399,0"
2020-07-21,"31029,0"
2020-07-22,"28367,0"
2020-07-23,"29322,0"
2020-07-24,"28099,0"
2020-07-25,"28387,0"
2020-07-26,"28409,0"
2020-07-27,"36819,0"
2020-07-28,"28312,0"
2020-07-29,"26967,0"
2020-07-30,"26869,0"
2020-07-31,"31821,0"
2020-08-01,"28952,0"
2020-08-02,"31641,0"
2020-08-03,"29368,0"
2020-08-04,"27015,0"
2020-08-05,"26059,0"
2020-08-06,"27708,0"
2020-08-07,"32539,0"
2020-08-08,"27194,0"
2020-08-09,"30112,0"
2020-08-10,"43528,0"
2020-08-11,"43732,0"
2020-08-12,"46889,0"
2020-08-13,"33985,0"
2020-08-14,"28692,0"
2020-08-15,"22997,0"
2020-08-16,"21754,0"
2020-08-17,"26144,0"
2020-08-18,"26188,0"
2020-08-19,"28653,0"
2020-08-20,"24584,0"
2020-08-21,"28118,0"
2020-08-22,"22603,0"
2020-08-23,"22601,0"
2020-08-24,"24002,0"
2020-08-25,"24878,0"
2020-08-26,"24714,0"
2020-08-27,"22925,0"
2020-08-28,"23190,0"
2020-08-29,"25004,0"
2020-08-30,"35749,0"
2020-08-31,"42798,0"
2020-09-01,"53960,0"
2020-09-02,"41617,0"
2020-09-03,"36037,0"
2020-09-04,"27165,0"
2020-09-05,"26859,0"
2020-09-06,"21970,0"
2020-09-07,"20679,0"
2020-09-08,"19980,0"
2020-09-09,"23383,0"
2020-09-10,"26633,0"
2020-09-11,"22644,0"
2020-09-12,"19182,0"
2020-09-13,"20414,0"
2020-09-14,"24552,0"
2020-09-15,"25516,0"
2020-09-16,"21428,0"
2020-09-17,"64808,0"
2020-09-18,"37551,0"
2020-09-19,"24388,0"
2020-09-20,"22511,0"
2020-09-21,"25121,0"
2020-09-22,"24819,0"
2020-09-23,"21762,0"
2020-09-24,"21844,0"
2020-09-25,"20674,0"
2020-09-26,"18312,0"
2020-09-27,"18528,0"
2020-09-28,"22666,0"
2020-09-29,"22532,0"
2020-09-30,"32741,0"
2020-10-01,"19916,0"
2020-10-02,"19723,0"
2020-10-03,"18902,0"
2020-10-04,"19760,0"
2020-10-05,"20245,0"
2020-10-06,"22070,0"
2020-10-07,"19636,0"
2020-10-08,"19754,0"
2020-10-09,"21692,0"
2020-10-10,"21985,0"
2020-10-11,"23689,0"
2020-10-12,"24748,0"
2020-10-13,"26807,0"
2020-10-14,"25624,0"
2020-10-15,"27963,0"
2020-10-16,"27899,0"
2020-10-17,"28895,0"
2020-10-18,"30637,0"
2020-10-19,"35257,0"
2020-10-20,"34329,0"
2020-10-21,"34866,0"
2020-10-22,"40177,0"
2020-10-23,"41847,0"
2020-10-24,"16624,0"
2020-10-25,"17827,0"
2020-10-26,"21784,0"
2020-10-27,"19573,0"
2020-10-28,"23102,0"
2020-10-29,"22691,0"
2020-10-30,"23108,0"
2020-10-31,"16875,0"
2020-11-01,"16526,0"
2020-11-02,"28086,0"
2020-11-03,"22047,0"
2020-11-04,"18479,0"
2020-11-05,"21901,0"
2020-11-06,"24819,0"
2020-11-07,"20073,0"
2020-11-08,"15054,0"
2020-11-09,"21323,0"
2020-11-10,"24591,0"
2020-11-11,"21477,0"
2020-11-12,"19855,0"
2020-11-13,"20629,0"
2020-11-14,"15893,0"
2020-11-15,"16016,0"
2020-11-16,"22027,0"
2020-11-17,"28412,0"
2020-11-18,"25952,0"
2020-11-19,"20179,0"
2020-11-20,"26243,0"
2020-11-21,"25603,0"
2020-11-22,"25071,0"
2020-11-23,"36921,0"
2020-11-24,"38800,0"
2020-11-25,"29375,0"
2020-11-26,"27937,0"
2020-11-27,"17560,0"
2020-11-28,"14667,0"
2020-11-29,"14095,0"
2020-11-30,"26097,0"
2020-12-01,"22813,0"
2020-12-02,"21038,0"
2020-12-03,"21645,0"
2020-12-04,"22256,0"
2020-12-05,"18204,0"
2020-12-06,"17969,0"
2020-12-07,"21304,0"
2020-12-08,"24292,0"
2020-12-09,"25883,0"
2020-12-10,"22066,0"
2020-12-11,"22168,0"
2020-12-12,"17283,0"
2020-12-13,"16842,0"
2020-12-14,"21222,0"
2020-12-15,"24844,0"
2020-12-16,"25870,0"
2020-12-17,"35593,0"
2020-12-18,"24806,0"
2020-12-19,"25300,0"
2020-12-20,"23309,0"
2020-12-21,"26398,0"
2020-12-22,"28039,0"
2020-12-23,"33781,0"
2020-12-24,"28074,0"
2020-12-25,"25906,0"
2020-12-26,"22975,0"
