Date,indicators/realized_loss
2011-04-23,"636,73345540321"
2011-04-24,"1799,97623323227"
2011-04-25,"2230,87426863685"
2011-04-26,"2202,7133749185"
2011-04-27,"1450,6635753789"
2011-04-28,"2992,83485278453"
2011-04-29,"1555,47586846181"
2011-04-30,"4104,09817995799"
2011-05-01,"17120,801004418"
2011-05-02,"5574,7201081794"
2011-05-03,"4682,29382893704"
2011-05-04,"3150,80406547863"
2011-05-05,"2438,16316897452"
2011-05-06,"6902,79297571843"
2011-05-07,"2600,71224987094"
2011-05-08,"29007,2537617641"
2011-05-09,"1972,24315587587"
2011-05-10,"1906,07428043309"
2011-05-11,"6703,4743477835"
2011-05-12,"7141,06717263004"
2011-05-13,"5592,92146426272"
2011-05-14,"78363,566837853"
2011-05-15,"49134,0898025111"
2011-05-16,"43244,9401529835"
2011-05-17,"16124,1806455365"
2011-05-18,"25787,207621761"
2011-05-19,"16065,115232989"
2011-05-20,"36476,037404789"
2011-05-21,"602832,785978279"
2011-05-22,"9872,89826830402"
2011-05-23,"15374,2423098028"
2011-05-24,"6371,23034540895"
2011-05-25,"5791,12311031118"
2011-05-26,"8594,20925727525"
2011-05-27,"4225,86178965566"
2011-05-28,"7626,84744632956"
2011-05-29,"11022,2949514206"
2011-05-30,"4741,8633267682"
2011-05-31,"7550,04158778423"
2011-06-01,"4930,02923998598"
2011-06-02,"4284,13988110099"
2011-06-03,"17873,4140499234"
2011-06-04,"7170,7314438668"
2011-06-05,"52325,5844968951"
2011-06-06,"36545,3987845379"
2011-06-07,"16091,5904955054"
2011-06-08,"112627,964626484"
2011-06-09,"106278,687496123"
2011-06-10,"343993,002695974"
2011-06-11,"981437,403270996"
2011-06-12,"1485858,18949802"
2011-06-13,"425373,546681525"
2011-06-14,"243394,824691795"
2011-06-15,"234824,137804789"
2011-06-16,"584765,232263229"
2011-06-17,"988945,229829741"
2011-06-18,"195456,481038848"
2011-06-19,"1990215,39173148"
2011-06-20,"97839,7236578769"
2011-06-21,"70211,5481318927"
2011-06-22,"87651,9208652289"
2011-06-23,"26460,5483671398"
2011-06-24,"117423,934424301"
2011-06-25,"98893,1187558256"
2011-06-26,"340133,175016722"
2011-06-27,"261257,787330611"
2011-06-28,"113184,429570095"
2011-06-29,"45589,4245535545"
2011-06-30,"57084,3837828873"
2011-07-01,"193848,354490503"
2011-07-02,"174124,815921919"
2011-07-03,"43835,3452837031"
2011-07-04,"183300,272973141"
2011-07-05,"269832,242775666"
2011-07-06,"214432,968018366"
2011-07-07,"125555,696315369"
2011-07-08,"113459,154186594"
2011-07-09,"70017,7826703089"
2011-07-10,"37476,9111265021"
2011-07-11,"77042,7887848437"
2011-07-12,"72091,0011379117"
2011-07-13,"38767,0014509066"
2011-07-14,"44314,4244133176"
2011-07-15,"20497,161015586"
2011-07-16,"51099,3410722071"
2011-07-17,"66977,5784653856"
2011-07-18,"2340511,12746367"
2011-07-19,"67421,844826164"
2011-07-20,"527905,72142868"
2011-07-21,"33570,5520652614"
2011-07-22,"50468,7927614892"
2011-07-23,"12844,4640662941"
2011-07-24,"31258,7890356097"
2011-07-25,"34278,6796614978"
2011-07-26,"27249,5313107862"
2011-07-27,"14888,6565910921"
2011-07-28,"124554,82590012"
2011-07-29,"28751,8503496815"
2011-07-30,"17051,4420879858"
2011-07-31,"99170,4639843697"
2011-08-01,"73737,892656629"
2011-08-02,"99835,8636133841"
2011-08-03,"389441,648557667"
2011-08-04,"209924,76534373"
2011-08-05,"204999,23721181"
2011-08-06,"535609,680606371"
2011-08-07,"476043,780588447"
2011-08-08,"803780,361961421"
2011-08-09,"146518,836144194"
2011-08-10,"111441,061715813"
2011-08-11,"118911,195646259"
2011-08-12,"64098,0083368178"
2011-08-13,"48698,9318899416"
2011-08-14,"66331,3890684867"
2011-08-15,"51471,1272563986"
2011-08-16,"29197,2730592243"
2011-08-17,"32722,5109512466"
2011-08-18,"18531,3698026444"
2011-08-19,"39874,9038541098"
2011-08-20,"15924,3328888682"
2011-08-21,"23029,2976187612"
2011-08-22,"36883,9269105987"
2011-08-23,"45252,8867622959"
2011-08-24,"42192,8345724446"
2011-08-25,"160675,029682595"
2011-08-26,"114699,643851167"
2011-08-27,"2698943,94946155"
2011-08-28,"23476,3978571279"
2011-08-29,"64787,6485446288"
2011-08-30,"47409,589762241"
2011-08-31,"55473,380894343"
2011-09-01,"83743,0903338688"
2011-09-02,"60662,5120628739"
2011-09-03,"23934,3251955522"
2011-09-04,"51988,70165122"
2011-09-05,"132642,297265183"
2011-09-06,"218166,318764406"
2011-09-07,"160104,222515729"
2011-09-08,"185407,757757935"
2011-09-09,"292335,506790632"
2011-09-10,"86846,7283350546"
2011-09-11,"1860999,03657017"
2011-09-12,"146591,607346115"
2011-09-13,"169202,284725062"
2011-09-14,"111013,342083724"
2011-09-15,"88115,0691716662"
2011-09-16,"128978,59111551"
2011-09-17,"50885,769184512"
2011-09-18,"43022,3409534249"
2011-09-19,"77897,1667497936"
2011-09-20,"77293,1889389073"
2011-09-21,"63485,7975553913"
2011-09-22,"90406,7766062351"
2011-09-23,"53264,2545359924"
2011-09-24,"27409,7734125277"
2011-09-25,"265725,558374156"
2011-09-26,"57825,157212581"
2011-09-27,"57597,0143903076"
2011-09-28,"51252,9299834814"
2011-09-29,"28705,5120479228"
2011-09-30,"22413,8926743023"
2011-10-01,"78004,0570395449"
2011-10-02,"64292,759411774"
2011-10-03,"46714,0476588892"
2011-10-04,"43256,3706271613"
2011-10-05,"45216,9875773087"
2011-10-06,"99966,4863966157"
2011-10-07,"116673,617736594"
2011-10-08,"58738,5854212908"
2011-10-09,"86187,3453689134"
2011-10-10,"41781,6629071701"
2011-10-11,"141679,929312071"
2011-10-12,"95195,2923767365"
2011-10-13,"40102,0717028082"
2011-10-14,"72472,6364784538"
2011-10-15,"38957,1568638716"
2011-10-16,"51804,5629780371"
2011-10-17,"309793,087737664"
2011-10-18,"154203,716677657"
2011-10-19,"274770,760711242"
2011-10-20,"56061,3545912207"
2011-10-21,"77282,3447012359"
2011-10-22,"133701,260030064"
2011-10-23,"54663,2606673081"
2011-10-24,"59250,3371311327"
2011-10-25,"50545,2173717176"
2011-10-26,"154488,326769731"
2011-10-27,"44056,2919150125"
2011-10-28,"32207,5716853491"
2011-10-29,"57230,06692315"
2011-10-30,"23960,1593964268"
2011-10-31,"41245,0891993919"
2011-11-01,"42438,0114690754"
2011-11-02,"21121,36174563"
2011-11-03,"99108,0144212864"
2011-11-04,"49903,6268132283"
2011-11-05,"28155,4450780534"
2011-11-06,"15586,8761559011"
2011-11-07,"24984,1086956702"
2011-11-08,"77583,5712756463"
2011-11-09,"1308355,03100299"
2011-11-10,"48651,3938027024"
2011-11-11,"54843,8503557208"
2011-11-12,"22190,4776381038"
2011-11-13,"16085,2508054598"
2011-11-14,"110839,505263747"
2011-11-15,"52754,6783544763"
2011-11-16,"2690718,51138088"
2011-11-17,"196226,058141807"
2011-11-18,"459804,79278755"
2011-11-19,"146251,684671039"
2011-11-20,"84526,0647598307"
2011-11-21,"74722,4057564429"
2011-11-22,"87832,7171410767"
2011-11-23,"90913,7799914655"
2011-11-24,"53539,0015417721"
2011-11-25,"45156,2848040764"
2011-11-26,"194293,54567883"
2011-11-27,"24333,9115735133"
2011-11-28,"480439,395195479"
2011-11-29,"144055,420989014"
2011-11-30,"75696,4771816425"
2011-12-01,"75465,2681406571"
2011-12-02,"54288,8820063981"
2011-12-03,"176492,681951208"
2011-12-04,"115997,228025703"
2011-12-05,"84054,2270034428"
2011-12-06,"63342,1008132465"
2011-12-07,"368701,295013596"
2011-12-08,"72923,697390178"
2011-12-09,"30238,4273815663"
2011-12-10,"35202,5226618587"
2011-12-11,"17939,4066244654"
2011-12-12,"29259,0004852621"
2011-12-13,"21113,5592844873"
2011-12-14,"69454,7075581849"
2011-12-15,"16609,3496407379"
2011-12-16,"17903,2191643352"
2011-12-17,"11769,1929475501"
2011-12-18,"12548,8765098965"
2011-12-19,"24156,9705169388"
2011-12-20,"55389,8382865746"
2011-12-21,"27687,1869209497"
2011-12-22,"23644,4821639405"
2011-12-23,"11669,4916363218"
2011-12-24,"38850,8462345721"
2011-12-25,"71909,2427261662"
2011-12-26,"23936,7210533038"
2011-12-27,"12912,0300883131"
2011-12-28,"14411,4677800932"
2011-12-29,"45036,2950341266"
2011-12-30,"8104,50035007096"
2011-12-31,"9484,22218170327"
2012-01-01,"43534,0886238927"
2012-01-02,"160581,029141122"
2012-01-03,"42915,3156418139"
2012-01-04,"25474,5412395382"
2012-01-05,"28891,030624106"
2012-01-06,"50332,4863471787"
2012-01-07,"45118,0256195095"
2012-01-08,"39066,1320751401"
2012-01-09,"76023,9726354472"
2012-01-10,"144774,601181338"
2012-01-11,"21872,3220614208"
2012-01-12,"22908,6685503006"
2012-01-13,"27140,9888158634"
2012-01-14,"44010,5005296662"
2012-01-15,"43427,5599036049"
2012-01-16,"41153,8125658894"
2012-01-17,"82989,5314233619"
2012-01-18,"128632,713646223"
2012-01-19,"54014,1996846689"
2012-01-20,"47988,1470086803"
2012-01-21,"29135,3881789754"
2012-01-22,"22993,2670265473"
2012-01-23,"21625,4601558641"
2012-01-24,"24817,7597412345"
2012-01-25,"61441,476681927"
2012-01-26,"135755,683708615"
2012-01-27,"115311,437123096"
2012-01-28,"54214,6843411638"
2012-01-29,"53966,2184983691"
2012-01-30,"45889,6641575243"
2012-01-31,"73754,6992417353"
2012-02-01,"51182,0471978361"
2012-02-02,"24206,3527125982"
2012-02-03,"28385,1541138307"
2012-02-04,"31244,0260762222"
2012-02-05,"34347,6152793417"
2012-02-06,"79885,8001710013"
2012-02-07,"37314,8668472016"
2012-02-08,"30153,2442051954"
2012-02-09,"17547,4585456957"
2012-02-10,"53906,8611851957"
2012-02-11,"35014,4722945848"
2012-02-12,"21925,6635396669"
2012-02-13,"409707,267383934"
2012-02-14,"570594,315487605"
2012-02-15,"157619,135239569"
2012-02-16,"229858,62512947"
2012-02-17,"109870,913686765"
2012-02-18,"155399,855254738"
2012-02-19,"64307,9888130051"
2012-02-20,"50476,7476574145"
2012-02-21,"61266,0228515869"
2012-02-22,"64278,0431631948"
2012-02-23,"37076,9555060045"
2012-02-24,"48236,2838272871"
2012-02-25,"26031,343577945"
2012-02-26,"29985,3860198225"
2012-02-27,"23970,7148664214"
2012-02-28,"19421,3195817553"
2012-02-29,"339570,784433455"
2012-03-01,"40622,0841720641"
2012-03-02,"77527,1193287271"
2012-03-03,"65383,2868125602"
2012-03-04,"33983,7471940367"
2012-03-05,"19610,8142509334"
2012-03-06,"19233,5252488534"
2012-03-07,"14812,6593801531"
2012-03-08,"30162,5268381334"
2012-03-09,"20908,3224639093"
2012-03-10,"31294,5758666404"
2012-03-11,"46331,1143072967"
2012-03-12,"27760,3443317834"
2012-03-13,"15437,4188660068"
2012-03-14,"18812,7065399409"
2012-03-15,"14903,0896949743"
2012-03-16,"23768,3427546721"
2012-03-17,"24375,7304974357"
2012-03-18,"77506,7219262916"
2012-03-19,"59289,3802938286"
2012-03-20,"59141,7231242252"
2012-03-21,"104704,358179981"
2012-03-22,"58687,8365747228"
2012-03-23,"40987,0810497975"
2012-03-24,"60458,1385741134"
2012-03-25,"51200,0337664546"
2012-03-26,"34285,2674693206"
2012-03-27,"34357,2256722474"
2012-03-28,"19869,5157083328"
2012-03-29,"54392,7295269425"
2012-03-30,"647676,885991617"
2012-03-31,"14121,9839915042"
2012-04-01,"18826,1513913996"
2012-04-02,"20187,3873726305"
2012-04-03,"151621,589530727"
2012-04-04,"21170,5974517283"
2012-04-05,"13397,027656974"
2012-04-06,"11114,7796065326"
2012-04-07,"23080,3384549459"
2012-04-08,"21508,4566021181"
2012-04-09,"31539,6606683393"
2012-04-10,"21913,5849792147"
2012-04-11,"40988,979743236"
2012-04-12,"20706,8471621019"
2012-04-13,"19855,3069631851"
2012-04-14,"7984,95493236897"
2012-04-15,"9931,38834146744"
2012-04-16,"12249,5148346823"
2012-04-17,"8923,67079600333"
2012-04-18,"8680,51230002423"
2012-04-19,"9034,44726120582"
2012-04-20,"11009,6824345404"
2012-04-21,"25366,6746715236"
2012-04-22,"12365,1809792288"
2012-04-23,"58714,2733556142"
2012-04-24,"27172,3786044087"
2012-04-25,"37641,8756099304"
2012-04-26,"72406,4323337663"
2012-04-27,"9341,27205446583"
2012-04-28,"22095,9404257828"
2012-04-29,"21265,6797388089"
2012-04-30,"134217,732967558"
2012-05-01,"17686,1139610254"
2012-05-02,"13449,1492841887"
2012-05-03,"11904,1269454206"
2012-05-04,"14400,6570035825"
2012-05-05,"11631,4413804727"
2012-05-06,"124737,343637686"
2012-05-07,"16528,5229607561"
2012-05-08,"33059,5562187336"
2012-05-09,"18802,9223717055"
2012-05-10,"17099,727365735"
2012-05-11,"44853,4711339027"
2012-05-12,"17972,8045563603"
2012-05-13,"61163,9499224642"
2012-05-14,"65348,2480793923"
2012-05-15,"38342,7354556493"
2012-05-16,"62527,0025861028"
2012-05-17,"77500,9835171941"
2012-05-18,"86841,522422734"
2012-05-19,"29138,6396033833"
2012-05-20,"165374,695483568"
2012-05-21,"139137,934437592"
2012-05-22,"52222,0467620426"
2012-05-23,"9042,761474563"
2012-05-24,"125230,274926556"
2012-05-25,"12111,7884469481"
2012-05-26,"130242,694097159"
2012-05-27,"18817,0935275967"
2012-05-28,"22457,5207009036"
2012-05-29,"18970,1731472077"
2012-05-30,"13705,4711153217"
2012-05-31,"220280,058304045"
2012-06-01,"13535,6082420012"
2012-06-02,"13589,7082250541"
2012-06-03,"19544,6392951957"
2012-06-04,"36927,725512461"
2012-06-05,"9849,53311945977"
2012-06-06,"12670,2348746196"
2012-06-07,"9286,79893937279"
2012-06-08,"12139,0273801034"
2012-06-09,"7935,72276369957"
2012-06-10,"22364,8446180386"
2012-06-11,"21311,8455781315"
2012-06-12,"21998,1005276838"
2012-06-13,"12235,6306911631"
2012-06-14,"38586,1568780549"
2012-06-15,"18496,2194159361"
2012-06-16,"25218,157086412"
2012-06-17,"25833,537265383"
2012-06-18,"33869,0636300825"
2012-06-19,"36198,2545347633"
2012-06-20,"115952,667324332"
2012-06-21,"11696,3195352627"
2012-06-22,"22950,5436503864"
2012-06-23,"37465,9760200674"
2012-06-24,"70070,4312843999"
2012-06-25,"46196,1718135332"
2012-06-26,"30048,7412373586"
2012-06-27,"17028,7104875862"
2012-06-28,"22885,9642589796"
2012-06-29,"14287,2635406412"
2012-06-30,"10712,0192019798"
2012-07-01,"8768,81647061997"
2012-07-02,"8041,52034030072"
2012-07-03,"40125,3804842481"
2012-07-04,"36120,1177995595"
2012-07-05,"17406,2439411515"
2012-07-06,"27443,6455718053"
2012-07-07,"101352,713124925"
2012-07-08,"11989,0114134574"
2012-07-09,"36747,106877701"
2012-07-10,"548226,625177786"
2012-07-11,"13703,2952369141"
2012-07-12,"17517,419533845"
2012-07-13,"27378,3833325766"
2012-07-14,"425684,026667867"
2012-07-15,"19935,688652891"
2012-07-16,"21420,376598312"
2012-07-17,"79902,3780848477"
2012-07-18,"34962,4273673038"
2012-07-19,"19007,7657945525"
2012-07-20,"145783,267726444"
2012-07-21,"64917,3527643852"
2012-07-22,"50440,3173220666"
2012-07-23,"86405,7796433741"
2012-07-24,"43448,8225557646"
2012-07-25,"45198,2967847019"
2012-07-26,"24631,7733953527"
2012-07-27,"20967,6350896512"
2012-07-28,"17050,7277147876"
2012-07-29,"25217,528409313"
2012-07-30,"14608,098108237"
2012-07-31,"23943,1528631318"
2012-08-01,"24684,1011403572"
2012-08-02,"20523,3710476466"
2012-08-03,"24987,4046882189"
2012-08-04,"30684,999572615"
2012-08-05,"89197,2666205168"
2012-08-06,"37754,2966022586"
2012-08-07,"53318,2493311006"
2012-08-08,"18193,0828100429"
2012-08-09,"36992,8153870575"
2012-08-10,"35129,1603425648"
2012-08-11,"23389,0442717928"
2012-08-12,"23938,5376728901"
2012-08-13,"30560,5963138903"
2012-08-14,"14944,986217906"
2012-08-15,"6998,47042631401"
2012-08-16,"25245,2669879143"
2012-08-17,"221867,041635396"
2012-08-18,"386029,242765558"
2012-08-19,"1382604,03016111"
2012-08-20,"661082,502302419"
2012-08-21,"287462,464997087"
2012-08-22,"255316,361340666"
2012-08-23,"154325,281744268"
2012-08-24,"78489,2515402082"
2012-08-25,"59728,3940102707"
2012-08-26,"71138,2631173805"
2012-08-27,"140321,652634729"
2012-08-28,"136005,883181293"
2012-08-29,"137588,705380564"
2012-08-30,"92578,1384882791"
2012-08-31,"309617,60273009"
2012-09-01,"292053,193426728"
2012-09-02,"106586,646922758"
2012-09-03,"75709,2710712499"
2012-09-04,"109020,841140508"
2012-09-05,"79473,0676770909"
2012-09-06,"125588,254137153"
2012-09-07,"81957,9102218906"
2012-09-08,"43941,2466412753"
2012-09-09,"47265,7247397361"
2012-09-10,"87440,9787146134"
2012-09-11,"149035,128052591"
2012-09-12,"67918,4147407382"
2012-09-13,"84521,6940787564"
2012-09-14,"63422,6014718034"
2012-09-15,"128101,469381415"
2012-09-16,"127783,974567363"
2012-09-17,"51427,9379320733"
2012-09-18,"128996,048315736"
2012-09-19,"124760,723344522"
2012-09-20,"79253,2525503366"
2012-09-21,"116000,552037412"
2012-09-22,"122523,359872512"
2012-09-23,"118672,187786381"
2012-09-24,"107099,33039422"
2012-09-25,"76744,6281615432"
2012-09-26,"39818,7503241123"
2012-09-27,"29606,7029838067"
2012-09-28,"38080,3934367905"
2012-09-29,"24345,5798967395"
2012-09-30,"32744,3287036907"
2012-10-01,"41149,4593330962"
2012-10-02,"34484,2246350826"
2012-10-03,"66757,1977032424"
2012-10-04,"35962,4908071652"
2012-10-05,"52523,4227212758"
2012-10-06,"44539,7887450203"
2012-10-07,"142298,206367612"
2012-10-08,"272365,079406987"
2012-10-09,"99203,825359909"
2012-10-10,"61691,5139460505"
2012-10-11,"55882,5667291937"
2012-10-12,"73533,9015844254"
2012-10-13,"62938,904682411"
2012-10-14,"91470,2107286738"
2012-10-15,"86461,5263851384"
2012-10-16,"72670,5263149368"
2012-10-17,"100147,119876952"
2012-10-18,"145564,556200323"
2012-10-19,"66717,05892415"
2012-10-20,"85440,3774895049"
2012-10-21,"49472,5608081839"
2012-10-22,"60742,9315611345"
2012-10-23,"73556,4725352567"
2012-10-24,"69049,4593876227"
2012-10-25,"224395,666893695"
2012-10-26,"335173,851292344"
2012-10-27,"234473,578873586"
2012-10-28,"114251,391501195"
2012-10-29,"93230,8858601983"
2012-10-30,"145133,263680503"
2012-10-31,"57454,471833652"
2012-11-01,"109973,782258058"
2012-11-02,"137687,686473357"
2012-11-03,"81473,0025392076"
2012-11-04,"74223,160911028"
