Date,indicators/nvt
2011-01-21,"85,20221032648662"
2011-01-22,"74,72630991311"
2011-01-23,"65,06256008944088"
2011-01-24,"75,9135491509215"
2011-01-25,"95,75060523038708"
2011-01-26,"79,75529711257607"
2011-01-27,"5,067874339328307"
2011-01-28,"114,25999138842134"
2011-01-29,"77,82606715144688"
2011-01-30,"13,499361520840468"
2011-01-31,"27,890938270225117"
2011-02-01,"43,61810583797123"
2011-02-02,"46,51727281166487"
2011-02-03,"80,66841017456807"
2011-02-04,"99,96697263693379"
2011-02-05,"76,43306378754352"
2011-02-06,"68,49126687273986"
2011-02-07,"34,50522144687242"
2011-02-08,"80,4555616857043"
2011-02-09,"42,112488978237025"
2011-02-10,"24,702051928608512"
2011-02-11,"21,34452352457014"
2011-02-12,"40,89842938511844"
2011-02-13,"51,779696462830536"
2011-02-14,"41,53250156272617"
2011-02-15,"59,01459916867188"
2011-02-16,"88,86133731147432"
2011-02-17,"58,13809254719776"
2011-02-18,"46,02931365178372"
2011-02-19,"30,76694620821177"
2011-02-20,"25,34408686705641"
2011-02-21,"23,895787231654044"
2011-02-22,"16,316148076533718"
2011-02-23,"15,301869087813078"
2011-02-24,"25,151282539280714"
2011-02-25,"31,445902056558314"
2011-02-26,"33,619258277761524"
2011-02-27,"29,276639044959722"
2011-02-28,"44,58739935870083"
2011-03-01,"5,384317511126401"
2011-03-02,"2,2873419975469376"
2011-03-03,"24,404457246836493"
2011-03-04,"18,518597887848486"
2011-03-05,"43,82945103160109"
2011-03-06,"30,934168716768212"
2011-03-07,"27,29322956566811"
2011-03-08,"30,29123747123132"
2011-03-09,"23,09359841160983"
2011-03-10,"16,695117811636745"
2011-03-11,"22,853381213033437"
2011-03-12,"36,20789011566821"
2011-03-13,"27,648304479524036"
2011-03-14,"27,34436674341427"
2011-03-15,"46,78805222895254"
2011-03-16,"37,07958622525091"
2011-03-17,"35,49308720071699"
2011-03-18,"33,4096990335942"
2011-03-19,"47,9093934114598"
2011-03-20,"41,1476975835889"
2011-03-21,"37,81617804612846"
2011-03-22,"27,99058999825485"
2011-03-23,"22,544700475642195"
2011-03-24,"22,81679495395099"
2011-03-25,"20,306346036234086"
2011-03-26,"18,06644110363126"
2011-03-27,"39,7323719458208"
2011-03-28,"42,62841197140492"
2011-03-29,"52,53879474833641"
2011-03-30,"47,40940436159229"
2011-03-31,"42,30509700419021"
2011-04-01,"73,99646655735694"
2011-04-02,"61,25367601387264"
2011-04-03,"71,60298385040893"
2011-04-04,"40,543844263948436"
2011-04-05,"49,01955680826948"
2011-04-06,"68,06914015708065"
2011-04-07,"54,09390462123209"
2011-04-08,"45,88105500601982"
2011-04-09,"41,51372560711429"
2011-04-10,"69,40964833730075"
2011-04-11,"67,83621846120981"
2011-04-12,"42,67373253942342"
2011-04-13,"33,21996256057049"
2011-04-14,"40,67159946685319"
2011-04-15,"58,639335167577464"
2011-04-16,"17,270083100619438"
2011-04-17,"4,572214485061252"
2011-04-18,"46,382022977628836"
2011-04-19,"2,2739645830520625"
2011-04-20,"1,2605692990284136"
2011-04-21,"13,841509487892452"
2011-04-22,"37,93292069246777"
2011-04-23,"36,08194229111411"
2011-04-24,"59,04401663204049"
2011-04-25,"61,376398090994535"
2011-04-26,"33,7739273242446"
2011-04-27,"24,355571721817256"
2011-04-28,"40,5874722041044"
2011-04-29,"7,786383641882502"
2011-04-30,"14,999323193846381"
2011-05-01,"37,36203836150511"
2011-05-02,"50,829519976181295"
2011-05-03,"32,37729492357976"
2011-05-04,"21,78029351010363"
2011-05-05,"38,45537143611052"
2011-05-06,"21,85418361642599"
2011-05-07,"27,6861594336123"
2011-05-08,"11,583459966338275"
2011-05-09,"40,28978915579657"
2011-05-10,"10,85095300099664"
2011-05-11,"35,012507497890894"
2011-05-12,"29,719556584319754"
2011-05-13,"13,66697636934504"
2011-05-14,"3,470815042029747"
2011-05-15,"19,93313668530126"
2011-05-16,"22,377289303509627"
2011-05-17,"29,164640355252264"
2011-05-18,"34,54553376149763"
2011-05-19,"34,475130618992495"
2011-05-20,"18,15520748202618"
2011-05-21,"9,605237066810318"
2011-05-22,"7,16279877387104"
2011-05-23,"13,767284088837018"
2011-05-24,"17,843393503448326"
2011-05-25,"16,60422249282854"
2011-05-26,"15,387164549804218"
2011-05-27,"11,865041262274334"
2011-05-28,"28,32186717146612"
2011-05-29,"23,980957860228923"
2011-05-30,"23,731460433084308"
2011-05-31,"22,836371419560898"
2011-06-01,"23,588214099722034"
2011-06-02,"18,125634240493437"
2011-06-03,"10,511727279314426"
2011-06-04,"13,512349110463518"
2011-06-05,"11,749671349291761"
2011-06-06,"7,802643315062778"
2011-06-07,"12,29697968775531"
2011-06-08,"8,220301034097693"
2011-06-09,"8,409337214889934"
2011-06-10,"7,049851310823114"
2011-06-11,"4,442473750453969"
2011-06-12,"3,5658726050266636"
2011-06-13,"5,1525962771320355"
2011-06-14,"4,2585771093857705"
2011-06-15,"1,5507287897812139"
2011-06-16,"0,7494684085458808"
2011-06-17,"4,196411367557248"
2011-06-18,"5,250309087376249"
2011-06-19,"1,4458120046331209"
2011-06-20,"4,961636501885735"
2011-06-21,"1,9997753958652085"
2011-06-22,"5,018416951504258"
2011-06-23,"4,095409427253475"
2011-06-24,"1,3941710800811455"
2011-06-25,"0,6217670354290408"
2011-06-26,"1,649713467437183"
2011-06-27,"3,5750299574262936"
2011-06-28,"0,9744289747534288"
2011-06-29,"2,4118156212837345"
2011-06-30,"4,481968251893856"
2011-07-01,"6,059435773524414"
2011-07-02,"7,759512853848676"
2011-07-03,"11,804295946398039"
2011-07-04,"4,9748533517135405"
2011-07-05,"16,55296853026437"
2011-07-06,"11,876851257142162"
2011-07-07,"14,520095425813613"
2011-07-08,"22,221682448172338"
2011-07-09,"3,2648740048925737"
2011-07-10,"2,7981056791133505"
2011-07-11,"6,758919965854854"
2011-07-12,"6,37523884085402"
2011-07-13,"4,7786943151110215"
2011-07-14,"3,542115839197311"
2011-07-15,"11,435377530885946"
2011-07-16,"5,473835746567991"
2011-07-17,"12,161579677838034"
2011-07-18,"2,074335883768846"
2011-07-19,"2,507141044526811"
2011-07-20,"12,639356872961535"
2011-07-21,"5,155496810823253"
2011-07-22,"4,439375845791971"
2011-07-23,"11,402336140866376"
2011-07-24,"12,734999586860825"
2011-07-25,"4,817129213454003"
2011-07-26,"5,8588597589800395"
2011-07-27,"5,457728357232607"
2011-07-28,"2,0421412145115925"
2011-07-29,"10,059909683407433"
2011-07-30,"21,397907747004563"
2011-07-31,"11,698892988395462"
2011-08-01,"12,869789752244113"
2011-08-02,"17,528215017240782"
2011-08-03,"17,10571071920032"
2011-08-04,"21,92785920380805"
2011-08-05,"14,152326892408379"
2011-08-06,"18,442756507397238"
2011-08-07,"19,219312034529104"
2011-08-08,"6,763521051463461"
2011-08-09,"2,828561109628226"
2011-08-10,"6,159751347534764"
2011-08-11,"14,54330512520491"
2011-08-12,"20,788983380742085"
2011-08-13,"23,16854347637607"
2011-08-14,"15,720376995519285"
2011-08-15,"22,1196700884506"
2011-08-16,"19,78071284134498"
2011-08-17,"21,925617825618236"
2011-08-18,"17,70840429979083"
2011-08-19,"12,758135601013116"
2011-08-20,"31,706946992454895"
2011-08-21,"29,34844485887505"
2011-08-22,"26,01837682530625"
2011-08-23,"16,18628737371835"
2011-08-24,"12,729579210872151"
2011-08-25,"19,084058980905432"
2011-08-26,"25,710195461882204"
2011-08-27,"2,6400917139451665"
2011-08-28,"38,99339167581498"
2011-08-29,"30,17219246179072"
2011-08-30,"30,321357568483396"
2011-08-31,"27,19015211926166"
2011-09-01,"21,846300523648114"
2011-09-02,"28,380673148257614"
2011-09-03,"32,06904332252336"
2011-09-04,"4,140714067856614"
2011-09-05,"3,1806684540107724"
2011-09-06,"2,291617079417081"
2011-09-07,"11,478883674865171"
2011-09-08,"18,6102098535153"
2011-09-09,"18,078211162000496"
2011-09-10,"27,333376892240313"
2011-09-11,"7,153878023355301"
2011-09-12,"11,692559475475711"
