Date,transactions/size_sum
2012-05-13,"6385842,0"
2012-05-14,"12388381,0"
2012-05-15,"10012527,0"
2012-05-16,"8508737,0"
2012-05-17,"7822006,0"
2012-05-18,"10923015,0"
2012-05-19,"15531780,0"
2012-05-20,"13638002,0"
2012-05-21,"13843441,0"
2012-05-22,"10386767,0"
2012-05-23,"12142757,0"
2012-05-24,"11757690,0"
2012-05-25,"12583504,0"
2012-05-26,"10025457,0"
2012-05-27,"11521207,0"
2012-05-28,"13200277,0"
2012-05-29,"13248117,0"
2012-05-30,"11494398,0"
2012-05-31,"9437093,0"
2012-06-01,"12017174,0"
2012-06-02,"5739153,0"
2012-06-03,"14621134,0"
2012-06-04,"20121225,0"
2012-06-05,"18776137,0"
2012-06-06,"7260360,0"
2012-06-07,"14487818,0"
2012-06-08,"10986272,0"
2012-06-09,"14479372,0"
2012-06-10,"17010422,0"
2012-06-11,"14054941,0"
2012-06-12,"9148708,0"
2012-06-13,"24135918,0"
2012-06-14,"27932989,0"
2012-06-15,"24458734,0"
2012-06-16,"19486516,0"
2012-06-17,"18635752,0"
2012-06-18,"17400408,0"
2012-06-19,"16546873,0"
2012-06-20,"15207962,0"
2012-06-21,"12564517,0"
2012-06-22,"11090122,0"
2012-06-23,"10478509,0"
2012-06-24,"10225118,0"
2012-06-25,"12746504,0"
2012-06-26,"13147353,0"
2012-06-27,"13416393,0"
2012-06-28,"11668756,0"
2012-06-29,"9525012,0"
2012-06-30,"9475920,0"
2012-07-01,"7985203,0"
2012-07-02,"10370568,0"
2012-07-03,"9613403,0"
2012-07-04,"10089433,0"
2012-07-05,"9684403,0"
2012-07-06,"10507254,0"
2012-07-07,"10576868,0"
2012-07-08,"9017466,0"
2012-07-09,"10891181,0"
2012-07-10,"15204456,0"
2012-07-11,"13777906,0"
2012-07-12,"10658234,0"
2012-07-13,"11482644,0"
2012-07-14,"9841431,0"
2012-07-15,"11401569,0"
2012-07-16,"14108316,0"
2012-07-17,"15658870,0"
2012-07-18,"15072906,0"
2012-07-19,"14426392,0"
2012-07-20,"16386459,0"
2012-07-21,"14809442,0"
2012-07-22,"14145394,0"
2012-07-23,"13721815,0"
2012-07-24,"12283492,0"
2012-07-25,"11406582,0"
2012-07-26,"13300289,0"
2012-07-27,"11131174,0"
2012-07-28,"14362059,0"
2012-07-29,"14616513,0"
2012-07-30,"15686540,0"
2012-07-31,"17819129,0"
2012-08-01,"13196678,0"
2012-08-02,"14306849,0"
2012-08-03,"11761079,0"
2012-08-04,"12679995,0"
2012-08-05,"13639996,0"
2012-08-06,"14248268,0"
2012-08-07,"11594621,0"
2012-08-08,"16425498,0"
2012-08-09,"13041677,0"
2012-08-10,"11458287,0"
2012-08-11,"13053009,0"
2012-08-12,"13996703,0"
2012-08-13,"20316069,0"
2012-08-14,"14841101,0"
2012-08-15,"24011795,0"
2012-08-16,"19650964,0"
2012-08-17,"17331208,0"
2012-08-18,"15153724,0"
2012-08-19,"18159167,0"
2012-08-20,"15893877,0"
2012-08-21,"17064199,0"
2012-08-22,"15602830,0"
2012-08-23,"12646104,0"
2012-08-24,"12895868,0"
2012-08-25,"13594040,0"
2012-08-26,"12165386,0"
2012-08-27,"13745866,0"
2012-08-28,"12564455,0"
2012-08-29,"13703805,0"
2012-08-30,"14035858,0"
2012-08-31,"16521783,0"
2012-09-01,"16706220,0"
2012-09-02,"14138448,0"
2012-09-03,"16250953,0"
2012-09-04,"17695567,0"
2012-09-05,"17791172,0"
2012-09-06,"17765393,0"
2012-09-07,"13955391,0"
2012-09-08,"13321973,0"
2012-09-09,"12846626,0"
2012-09-10,"14226717,0"
2012-09-11,"16105052,0"
2012-09-12,"12048084,0"
2012-09-13,"12965095,0"
2012-09-14,"16117399,0"
2012-09-15,"11685144,0"
2012-09-16,"13034166,0"
2012-09-17,"10795086,0"
2012-09-18,"14205653,0"
2012-09-19,"13968763,0"
2012-09-20,"12883621,0"
2012-09-21,"13701073,0"
2012-09-22,"11337708,0"
2012-09-23,"12731892,0"
2012-09-24,"13070898,0"
2012-09-25,"9816191,0"
2012-09-26,"14401874,0"
2012-09-27,"12434062,0"
2012-09-28,"14676027,0"
2012-09-29,"11287200,0"
2012-09-30,"10039805,0"
2012-10-01,"12418962,0"
2012-10-02,"15191677,0"
2012-10-03,"13525822,0"
2012-10-04,"15647005,0"
2012-10-05,"15876747,0"
2012-10-06,"15395403,0"
2012-10-07,"16208817,0"
2012-10-08,"17217095,0"
2012-10-09,"16287905,0"
2012-10-10,"14141932,0"
2012-10-11,"12552906,0"
2012-10-12,"13335699,0"
2012-10-13,"15175419,0"
2012-10-14,"12929039,0"
2012-10-15,"14537253,0"
2012-10-16,"16174170,0"
2012-10-17,"15801996,0"
2012-10-18,"14411424,0"
2012-10-19,"12630903,0"
2012-10-20,"14593228,0"
2012-10-21,"18407797,0"
2012-10-22,"18807825,0"
2012-10-23,"15712316,0"
2012-10-24,"15306694,0"
2012-10-25,"13211715,0"
2012-10-26,"10804947,0"
2012-10-27,"8041518,0"
2012-10-28,"8740686,0"
2012-10-29,"11370570,0"
2012-10-30,"13833393,0"
2012-10-31,"13246130,0"
2012-11-01,"11048536,0"
2012-11-02,"13214157,0"
2012-11-03,"10893251,0"
2012-11-04,"11563852,0"
2012-11-05,"15393094,0"
2012-11-06,"14656117,0"
2012-11-07,"16633412,0"
2012-11-08,"15183642,0"
2012-11-09,"11713377,0"
2012-11-10,"12751857,0"
2012-11-11,"10425881,0"
2012-11-12,"10970689,0"
2012-11-13,"12180919,0"
2012-11-14,"13282349,0"
2012-11-15,"16358955,0"
2012-11-16,"17906834,0"
2012-11-17,"16630329,0"
2012-11-18,"15426286,0"
2012-11-19,"16575220,0"
2012-11-20,"16476144,0"
2012-11-21,"18442397,0"
2012-11-22,"14299332,0"
2012-11-23,"16254195,0"
2012-11-24,"13614045,0"
2012-11-25,"17233011,0"
2012-11-26,"16889940,0"
2012-11-27,"13144516,0"
2012-11-28,"17078507,0"
2012-11-29,"17350398,0"
2012-11-30,"13295604,0"
2012-12-01,"15269709,0"
2012-12-02,"9696464,0"
2012-12-03,"10313473,0"
2012-12-04,"15326483,0"
2012-12-05,"16413153,0"
2012-12-06,"17878575,0"
2012-12-07,"14363135,0"
2012-12-08,"14537034,0"
2012-12-09,"14682097,0"
2012-12-10,"17025826,0"
2012-12-11,"16967336,0"
2012-12-12,"16980311,0"
2012-12-13,"19727634,0"
2012-12-14,"17794385,0"
2012-12-15,"14379593,0"
2012-12-16,"15861631,0"
2012-12-17,"17621584,0"
2012-12-18,"22830531,0"
2012-12-19,"19400905,0"
2012-12-20,"16411883,0"
2012-12-21,"19311181,0"
2012-12-22,"21310943,0"
2012-12-23,"16337897,0"
2012-12-24,"17848068,0"
2012-12-25,"12484155,0"
2012-12-26,"18052391,0"
2012-12-27,"20423696,0"
2012-12-28,"21356695,0"
2012-12-29,"17970189,0"
2012-12-30,"19058430,0"
2012-12-31,"13950549,0"
2013-01-01,"14392432,0"
2013-01-02,"17426157,0"
2013-01-03,"17464585,0"
2013-01-04,"21669705,0"
2013-01-05,"16650279,0"
2013-01-06,"14556081,0"
2013-01-07,"17646465,0"
2013-01-08,"19832991,0"
2013-01-09,"19257749,0"
2013-01-10,"24016366,0"
2013-01-11,"21864631,0"
2013-01-12,"19875062,0"
2013-01-13,"21570837,0"
2013-01-14,"19918734,0"
2013-01-15,"19128427,0"
2013-01-16,"23645690,0"
2013-01-17,"22176814,0"
2013-01-18,"22392667,0"
2013-01-19,"24552010,0"
2013-01-20,"18245035,0"
2013-01-21,"18384005,0"
2013-01-22,"20796301,0"
2013-01-23,"21917436,0"
2013-01-24,"23487733,0"
2013-01-25,"22466860,0"
2013-01-26,"23675873,0"
2013-01-27,"24445622,0"
2013-01-28,"24711531,0"
2013-01-29,"24822653,0"
2013-01-30,"19459901,0"
2013-01-31,"23960662,0"
2013-02-01,"26291561,0"
2013-02-02,"24243145,0"
2013-02-03,"27711273,0"
2013-02-04,"25131735,0"
2013-02-05,"23608049,0"
2013-02-06,"18839061,0"
2013-02-07,"27344693,0"
2013-02-08,"27199213,0"
2013-02-09,"25598524,0"
2013-02-10,"24752712,0"
2013-02-11,"26174221,0"
2013-02-12,"26729035,0"
2013-02-13,"27020440,0"
2013-02-14,"23794980,0"
2013-02-15,"26059437,0"
2013-02-16,"23569880,0"
2013-02-17,"23639527,0"
2013-02-18,"23143920,0"
2013-02-19,"25473481,0"
2013-02-20,"28798128,0"
2013-02-21,"24976280,0"
2013-02-22,"28360569,0"
2013-02-23,"26711089,0"
2013-02-24,"24842286,0"
2013-02-25,"30496968,0"
2013-02-26,"28969033,0"
2013-02-27,"28095639,0"
2013-02-28,"29138239,0"
2013-03-01,"29831783,0"
2013-03-02,"26123320,0"
2013-03-03,"25266677,0"
2013-03-04,"29451496,0"
2013-03-05,"27010004,0"
2013-03-06,"30119738,0"
2013-03-07,"32257588,0"
2013-03-08,"25804973,0"
2013-03-09,"26477559,0"
2013-03-10,"33887386,0"
2013-03-11,"27926606,0"
2013-03-12,"24265374,0"
2013-03-13,"26276563,0"
2013-03-14,"27873656,0"
2013-03-15,"29651539,0"
2013-03-16,"17618514,0"
2013-03-17,"16847529,0"
2013-03-18,"20383557,0"
2013-03-19,"22486083,0"
2013-03-20,"21893235,0"
2013-03-21,"27644781,0"
2013-03-22,"29867191,0"
2013-03-23,"27112098,0"
2013-03-24,"24530960,0"
2013-03-25,"24242829,0"
2013-03-26,"24343902,0"
2013-03-27,"24949084,0"
2013-03-28,"32036739,0"
2013-03-29,"30904948,0"
2013-03-30,"32443139,0"
2013-03-31,"24948521,0"
2013-04-01,"27541362,0"
2013-04-02,"31720663,0"
2013-04-03,"32206543,0"
2013-04-04,"34089872,0"
2013-04-05,"29996586,0"
2013-04-06,"25819613,0"
2013-04-07,"33651165,0"
2013-04-08,"30220900,0"
2013-04-09,"31484615,0"
2013-04-10,"32141384,0"
2013-04-11,"34600673,0"
2013-04-12,"28274049,0"
2013-04-13,"24206144,0"
2013-04-14,"26758885,0"
2013-04-15,"26479269,0"
2013-04-16,"32017268,0"
2013-04-17,"27962249,0"
2013-04-18,"21184873,0"
2013-04-19,"28934624,0"
2013-04-20,"24179289,0"
2013-04-21,"21568323,0"
2013-04-22,"22457403,0"
2013-04-23,"29276636,0"
2013-04-24,"33886625,0"
2013-04-25,"30123937,0"
2013-04-26,"26892239,0"
2013-04-27,"21586615,0"
2013-04-28,"21498233,0"
2013-04-29,"25559466,0"
2013-04-30,"26973830,0"
2013-05-01,"25676192,0"
2013-05-02,"26341944,0"
2013-05-03,"24947408,0"
2013-05-04,"25006627,0"
2013-05-05,"25151377,0"
2013-05-06,"27032814,0"
2013-05-07,"28637679,0"
2013-05-08,"25801978,0"
2013-05-09,"30964013,0"
2013-05-10,"32704927,0"
2013-05-11,"34637078,0"
2013-05-12,"30563233,0"
2013-05-13,"29254111,0"
2013-05-14,"31040279,0"
2013-05-15,"30685390,0"
2013-05-16,"29696983,0"
2013-05-17,"27975341,0"
2013-05-18,"24926534,0"
2013-05-19,"22029216,0"
2013-05-20,"23297080,0"
2013-05-21,"26187655,0"
2013-05-22,"24714507,0"
2013-05-23,"28156618,0"
2013-05-24,"26789603,0"
2013-05-25,"24531198,0"
2013-05-26,"21650867,0"
2013-05-27,"26106911,0"
2013-05-28,"26725426,0"
2013-05-29,"26816631,0"
2013-05-30,"27921987,0"
2013-05-31,"25721342,0"
2013-06-01,"26536952,0"
2013-06-02,"24059509,0"
2013-06-03,"26876999,0"
2013-06-04,"27590026,0"
2013-06-05,"27137863,0"
2013-06-06,"25908952,0"
2013-06-07,"24890252,0"
2013-06-08,"22184544,0"
2013-06-09,"21275357,0"
2013-06-10,"20601705,0"
2013-06-11,"22133406,0"
2013-06-12,"21510801,0"
2013-06-13,"20061894,0"
2013-06-14,"23440687,0"
2013-06-15,"16667608,0"
2013-06-16,"19651685,0"
2013-06-17,"20671680,0"
2013-06-18,"20878815,0"
2013-06-19,"21759129,0"
2013-06-20,"24350088,0"
2013-06-21,"22151400,0"
2013-06-22,"20661003,0"
2013-06-23,"17566736,0"
2013-06-24,"20273908,0"
2013-06-25,"20049546,0"
2013-06-26,"20966617,0"
2013-06-27,"21234306,0"
2013-06-28,"22839038,0"
2013-06-29,"17819797,0"
2013-06-30,"14127255,0"
2013-07-01,"17744030,0"
2013-07-02,"17916167,0"
2013-07-03,"15761467,0"
2013-07-04,"16002594,0"
2013-07-05,"16723776,0"
2013-07-06,"15717046,0"
2013-07-07,"14109314,0"
2013-07-08,"18087010,0"
2013-07-09,"19054897,0"
2013-07-10,"18069368,0"
2013-07-11,"20014893,0"
2013-07-12,"23371741,0"
2013-07-13,"18090662,0"
2013-07-14,"16706946,0"
2013-07-15,"17164454,0"
2013-07-16,"18135015,0"
2013-07-17,"18517320,0"
2013-07-18,"18799030,0"
2013-07-19,"16528017,0"
2013-07-20,"15399455,0"
2013-07-21,"16473557,0"
2013-07-22,"18097507,0"
2013-07-23,"17482699,0"
2013-07-24,"19802960,0"
2013-07-25,"20418418,0"
2013-07-26,"17273295,0"
2013-07-27,"17068410,0"
2013-07-28,"17423992,0"
2013-07-29,"19656455,0"
2013-07-30,"19640456,0"
2013-07-31,"23723831,0"
2013-08-01,"23922423,0"
2013-08-02,"22926365,0"
2013-08-03,"21268942,0"
2013-08-04,"20228784,0"
2013-08-05,"22920198,0"
2013-08-06,"23859078,0"
2013-08-07,"25087320,0"
2013-08-08,"25867653,0"
2013-08-09,"21803847,0"
2013-08-10,"23579703,0"
2013-08-11,"17410936,0"
2013-08-12,"28899741,0"
2013-08-13,"25326677,0"
2013-08-14,"24387130,0"
2013-08-15,"27683069,0"
2013-08-16,"30605567,0"
2013-08-17,"24597865,0"
2013-08-18,"25256149,0"
2013-08-19,"31447901,0"
2013-08-20,"28723435,0"
2013-08-21,"27020943,0"
2013-08-22,"28596168,0"
2013-08-23,"26027796,0"
2013-08-24,"23922407,0"
2013-08-25,"21516527,0"
2013-08-26,"24976964,0"
2013-08-27,"29711512,0"
2013-08-28,"28412005,0"
2013-08-29,"25068128,0"
2013-08-30,"28416150,0"
2013-08-31,"21771781,0"
2013-09-01,"20926011,0"
2013-09-02,"22724613,0"
2013-09-03,"25307869,0"
2013-09-04,"23910721,0"
2013-09-05,"25471950,0"
2013-09-06,"27100544,0"
2013-09-07,"22680149,0"
2013-09-08,"20589611,0"
2013-09-09,"25028496,0"
2013-09-10,"23920787,0"
2013-09-11,"21338966,0"
2013-09-12,"24286079,0"
2013-09-13,"20512658,0"
2013-09-14,"19547086,0"
2013-09-15,"25255071,0"
2013-09-16,"24836573,0"
2013-09-17,"29594472,0"
2013-09-18,"27012195,0"
2013-09-19,"25947930,0"
2013-09-20,"26133210,0"
2013-09-21,"23437844,0"
2013-09-22,"22808459,0"
2013-09-23,"28963186,0"
2013-09-24,"27897570,0"
2013-09-25,"24118467,0"
2013-09-26,"25992894,0"
2013-09-27,"21902387,0"
2013-09-28,"20007932,0"
2013-09-29,"19466912,0"
2013-09-30,"21675191,0"
2013-10-01,"26000141,0"
2013-10-02,"30875057,0"
2013-10-03,"28855633,0"
2013-10-04,"23358527,0"
2013-10-05,"20990664,0"
2013-10-06,"20796577,0"
2013-10-07,"22613072,0"
2013-10-08,"20449810,0"
2013-10-09,"23745847,0"
2013-10-10,"26333160,0"
2013-10-11,"23526813,0"
2013-10-12,"22900690,0"
2013-10-13,"26040719,0"
2013-10-14,"28243618,0"
2013-10-15,"26092571,0"
2013-10-16,"24568024,0"
2013-10-17,"22194952,0"
2013-10-18,"27387762,0"
2013-10-19,"28868132,0"
2013-10-20,"24129050,0"
2013-10-21,"29384427,0"
2013-10-22,"32828351,0"
2013-10-23,"29677930,0"
2013-10-24,"34101854,0"
2013-10-25,"29769142,0"
2013-10-26,"22974521,0"
2013-10-27,"20764016,0"
2013-10-28,"23634682,0"
2013-10-29,"23188334,0"
2013-10-30,"24124303,0"
2013-10-31,"28405249,0"
2013-11-01,"21999620,0"
2013-11-02,"21218936,0"
2013-11-03,"19801125,0"
2013-11-04,"23281898,0"
2013-11-05,"27141024,0"
2013-11-06,"30047806,0"
2013-11-07,"31489547,0"
2013-11-08,"30716268,0"
2013-11-09,"29435434,0"
2013-11-10,"29625117,0"
2013-11-11,"28070687,0"
2013-11-12,"28305205,0"
2013-11-13,"31024287,0"
2013-11-14,"33508890,0"
2013-11-15,"29036421,0"
2013-11-16,"22651752,0"
2013-11-17,"25960680,0"
2013-11-18,"39721856,0"
2013-11-19,"50217799,0"
2013-11-20,"38116001,0"
2013-11-21,"41005746,0"
2013-11-22,"38947049,0"
2013-11-23,"35508330,0"
2013-11-24,"30738817,0"
2013-11-25,"32840543,0"
2013-11-26,"39889772,0"
2013-11-27,"45717232,0"
2013-11-28,"44915469,0"
2013-11-29,"43153120,0"
2013-11-30,"35151368,0"
2013-12-01,"36681100,0"
2013-12-02,"36605227,0"
2013-12-03,"36899114,0"
2013-12-04,"39609681,0"
2013-12-05,"40390451,0"
2013-12-06,"34992536,0"
2013-12-07,"31935286,0"
2013-12-08,"23394890,0"
2013-12-09,"30219447,0"
2013-12-10,"36682304,0"
2013-12-11,"32185499,0"
2013-12-12,"27655464,0"
2013-12-13,"30672253,0"
2013-12-14,"32964681,0"
2013-12-15,"30282050,0"
2013-12-16,"35972735,0"
2013-12-17,"34115056,0"
2013-12-18,"40500899,0"
2013-12-19,"33407383,0"
2013-12-20,"32489226,0"
2013-12-21,"27864355,0"
2013-12-22,"27267473,0"
2013-12-23,"28665018,0"
2013-12-24,"28066432,0"
2013-12-25,"28466397,0"
2013-12-26,"29802428,0"
2013-12-27,"26723532,0"
2013-12-28,"26556685,0"
2013-12-29,"29211001,0"
2013-12-30,"30076479,0"
2013-12-31,"26382594,0"
2014-01-01,"21346662,0"
2014-01-02,"28405765,0"
2014-01-03,"31500478,0"
2014-01-04,"26004448,0"
2014-01-05,"31874485,0"
2014-01-06,"37645579,0"
2014-01-07,"31114343,0"
2014-01-08,"30314966,0"
2014-01-09,"29248412,0"
2014-01-10,"27201658,0"
2014-01-11,"29282110,0"
2014-01-12,"25944444,0"
2014-01-13,"27996437,0"
2014-01-14,"28151350,0"
2014-01-15,"29682359,0"
2014-01-16,"29399740,0"
2014-01-17,"28793316,0"
2014-01-18,"25078955,0"
2014-01-19,"24042099,0"
2014-01-20,"35802980,0"
2014-01-21,"36367413,0"
2014-01-22,"32799113,0"
2014-01-23,"32741727,0"
2014-01-24,"32166736,0"
2014-01-25,"27300623,0"
2014-01-26,"26973237,0"
2014-01-27,"32509480,0"
2014-01-28,"33077520,0"
2014-01-29,"29120650,0"
2014-01-30,"30577764,0"
2014-01-31,"30709345,0"
2014-02-01,"28516723,0"
2014-02-02,"29308575,0"
2014-02-03,"32590491,0"
2014-02-04,"37912409,0"
2014-02-05,"36921241,0"
2014-02-06,"38079205,0"
2014-02-07,"37881922,0"
2014-02-08,"33844708,0"
2014-02-09,"28893017,0"
2014-02-10,"32729300,0"
2014-02-11,"32530109,0"
2014-02-12,"44538280,0"
2014-02-13,"38591034,0"
2014-02-14,"42772642,0"
2014-02-15,"33582483,0"
2014-02-16,"28233729,0"
2014-02-17,"33458043,0"
2014-02-18,"36625200,0"
2014-02-19,"40987860,0"
2014-02-20,"39955502,0"
2014-02-21,"38752782,0"
2014-02-22,"33138951,0"
2014-02-23,"35225557,0"
2014-02-24,"43026454,0"
2014-02-25,"45251437,0"
2014-02-26,"42731286,0"
2014-02-27,"38921735,0"
2014-02-28,"42727357,0"
2014-03-01,"37538801,0"
2014-03-02,"33391277,0"
2014-03-03,"49066024,0"
2014-03-04,"53152537,0"
2014-03-05,"44132262,0"
2014-03-06,"42315435,0"
2014-03-07,"41256070,0"
2014-03-08,"35382582,0"
2014-03-09,"35695230,0"
2014-03-10,"41404478,0"
2014-03-11,"42126267,0"
2014-03-12,"43512495,0"
2014-03-13,"41514023,0"
2014-03-14,"40638981,0"
2014-03-15,"30647994,0"
2014-03-16,"28565917,0"
2014-03-17,"33956909,0"
2014-03-18,"25501463,0"
2014-03-19,"35546798,0"
2014-03-20,"38255814,0"
2014-03-21,"43447584,0"
2014-03-22,"41234354,0"
2014-03-23,"30901543,0"
2014-03-24,"40783506,0"
2014-03-25,"38640675,0"
2014-03-26,"38663729,0"
2014-03-27,"41216139,0"
2014-03-28,"38200384,0"
2014-03-29,"30154520,0"
2014-03-30,"32473002,0"
2014-03-31,"37632330,0"
2014-04-01,"37200286,0"
2014-04-02,"38576951,0"
2014-04-03,"35671819,0"
2014-04-04,"38526253,0"
2014-04-05,"32730179,0"
2014-04-06,"32028578,0"
2014-04-07,"36759452,0"
2014-04-08,"39166222,0"
2014-04-09,"39146843,0"
2014-04-10,"39309624,0"
2014-04-11,"37664201,0"
2014-04-12,"27289819,0"
2014-04-13,"30240193,0"
2014-04-14,"41611032,0"
2014-04-15,"43874647,0"
2014-04-16,"43029291,0"
2014-04-17,"37730834,0"
2014-04-18,"32787783,0"
2014-04-19,"30667018,0"
2014-04-20,"30110034,0"
2014-04-21,"32518676,0"
2014-04-22,"44282860,0"
2014-04-23,"39844551,0"
2014-04-24,"42178781,0"
2014-04-25,"41167392,0"
2014-04-26,"29262015,0"
2014-04-27,"31985996,0"
2014-04-28,"36241404,0"
2014-04-29,"38764310,0"
2014-04-30,"36967589,0"
2014-05-01,"33675414,0"
2014-05-02,"33993108,0"
2014-05-03,"28818067,0"
2014-05-04,"30345139,0"
2014-05-05,"37323102,0"
2014-05-06,"42449583,0"
2014-05-07,"38761763,0"
2014-05-08,"38583365,0"
2014-05-09,"36837417,0"
2014-05-10,"30478722,0"
2014-05-11,"33024353,0"
2014-05-12,"41992393,0"
2014-05-13,"37412985,0"
2014-05-14,"39399144,0"
2014-05-15,"42196202,0"
2014-05-16,"37901523,0"
2014-05-17,"32608423,0"
2014-05-18,"31798816,0"
2014-05-19,"40351522,0"
2014-05-20,"43970655,0"
2014-05-21,"41331190,0"
2014-05-22,"41998651,0"
2014-05-23,"41302760,0"
2014-05-24,"29637851,0"
2014-05-25,"35234020,0"
2014-05-26,"39373787,0"
2014-05-27,"40289562,0"
2014-05-28,"42011710,0"
2014-05-29,"38277708,0"
2014-05-30,"36690215,0"
2014-05-31,"30589061,0"
2014-06-01,"35800466,0"
2014-06-02,"38416575,0"
2014-06-03,"41694413,0"
2014-06-04,"36856504,0"
2014-06-05,"39865361,0"
2014-06-06,"37909642,0"
2014-06-07,"28500883,0"
2014-06-08,"30991976,0"
2014-06-09,"36208577,0"
2014-06-10,"39821396,0"
2014-06-11,"36645992,0"
2014-06-12,"39548470,0"
2014-06-13,"37609145,0"
2014-06-14,"31168166,0"
2014-06-15,"32543463,0"
2014-06-16,"40600261,0"
2014-06-17,"39417628,0"
2014-06-18,"36980642,0"
2014-06-19,"37717196,0"
2014-06-20,"33102434,0"
2014-06-21,"31179129,0"
2014-06-22,"31728071,0"
2014-06-23,"35909893,0"
2014-06-24,"37899677,0"
2014-06-25,"37945121,0"
2014-06-26,"35094534,0"
2014-06-27,"36141188,0"
2014-06-28,"32346529,0"
2014-06-29,"30834822,0"
2014-06-30,"42938826,0"
2014-07-01,"43762266,0"
2014-07-02,"39875821,0"
2014-07-03,"37069975,0"
2014-07-04,"32749520,0"
2014-07-05,"27930757,0"
2014-07-06,"32932671,0"
2014-07-07,"38065627,0"
2014-07-08,"42749930,0"
2014-07-09,"42511326,0"
2014-07-10,"37736406,0"
2014-07-11,"36343787,0"
2014-07-12,"30388880,0"
2014-07-13,"33980656,0"
2014-07-14,"35431227,0"
2014-07-15,"40995869,0"
2014-07-16,"37259825,0"
2014-07-17,"38771133,0"
2014-07-18,"38504268,0"
2014-07-19,"33778383,0"
2014-07-20,"33044212,0"
2014-07-21,"37695027,0"
2014-07-22,"38496311,0"
2014-07-23,"37971973,0"
2014-07-24,"38556387,0"
2014-07-25,"37497310,0"
2014-07-26,"30531261,0"
2014-07-27,"33328998,0"
2014-07-28,"38039043,0"
2014-07-29,"35917609,0"
2014-07-30,"39581100,0"
2014-07-31,"40794007,0"
2014-08-01,"38084350,0"
2014-08-02,"30873499,0"
2014-08-03,"30447316,0"
2014-08-04,"38489482,0"
2014-08-05,"43676314,0"
2014-08-06,"47055270,0"
2014-08-07,"39890857,0"
2014-08-08,"39818725,0"
2014-08-09,"34645580,0"
2014-08-10,"36452346,0"
2014-08-11,"44917758,0"
2014-08-12,"44514228,0"
2014-08-13,"45878792,0"
2014-08-14,"46535053,0"
2014-08-15,"42602765,0"
2014-08-16,"48963283,0"
2014-08-17,"35968102,0"
2014-08-18,"41620337,0"
2014-08-19,"41126798,0"
2014-08-20,"40950021,0"
2014-08-21,"41416113,0"
2014-08-22,"38831321,0"
2014-08-23,"31573479,0"
2014-08-24,"35285045,0"
2014-08-25,"39736376,0"
2014-08-26,"42236411,0"
2014-08-27,"42818573,0"
2014-08-28,"38736907,0"
2014-08-29,"35904593,0"
2014-08-30,"33801409,0"
2014-08-31,"33696998,0"
2014-09-01,"40251774,0"
2014-09-02,"41462605,0"
2014-09-03,"40231336,0"
2014-09-04,"39412053,0"
2014-09-05,"39483630,0"
2014-09-06,"34918284,0"
2014-09-07,"39027405,0"
2014-09-08,"42652516,0"
2014-09-09,"51390782,0"
2014-09-10,"48091725,0"
2014-09-11,"36678752,0"
2014-09-12,"37272162,0"
2014-09-13,"32713597,0"
2014-09-14,"43338785,0"
2014-09-15,"45567581,0"
2014-09-16,"50579329,0"
2014-09-17,"44657993,0"
2014-09-18,"42274136,0"
2014-09-19,"37787189,0"
2014-09-20,"36583153,0"
2014-09-21,"35675824,0"
2014-09-22,"43658772,0"
2014-09-23,"46366082,0"
2014-09-24,"44441344,0"
2014-09-25,"48668238,0"
2014-09-26,"41496809,0"
2014-09-27,"39119876,0"
2014-09-28,"42625022,0"
2014-09-29,"44147574,0"
2014-09-30,"45395544,0"
2014-10-01,"46483259,0"
2014-10-02,"41184019,0"
2014-10-03,"42401854,0"
2014-10-04,"42555360,0"
2014-10-05,"45237893,0"
2014-10-06,"45000441,0"
2014-10-07,"45105319,0"
2014-10-08,"44301162,0"
2014-10-09,"44387253,0"
2014-10-10,"44169373,0"
2014-10-11,"35751878,0"
2014-10-12,"42278385,0"
2014-10-13,"45838606,0"
2014-10-14,"48541384,0"
2014-10-15,"44793296,0"
2014-10-16,"42088385,0"
2014-10-17,"41163200,0"
2014-10-18,"36804074,0"
2014-10-19,"41431229,0"
2014-10-20,"46218971,0"
2014-10-21,"47628009,0"
2014-10-22,"45929756,0"
2014-10-23,"46421700,0"
2014-10-24,"42796039,0"
2014-10-25,"41103393,0"
2014-10-26,"41577991,0"
2014-10-27,"50034350,0"
2014-10-28,"48761236,0"
2014-10-29,"49461891,0"
2014-10-30,"50686437,0"
2014-10-31,"47703292,0"
2014-11-01,"38501027,0"
2014-11-02,"48861511,0"
2014-11-03,"51226943,0"
2014-11-04,"49169466,0"
2014-11-05,"48302715,0"
2014-11-06,"53752111,0"
2014-11-07,"50719236,0"
2014-11-08,"40565013,0"
2014-11-09,"47343500,0"
2014-11-10,"50852609,0"
2014-11-11,"49678543,0"
2014-11-12,"54531250,0"
2014-11-13,"55187986,0"
2014-11-14,"49907593,0"
2014-11-15,"40267245,0"
2014-11-16,"47432003,0"
2014-11-17,"52892737,0"
2014-11-18,"49853971,0"
2014-11-19,"47664211,0"
2014-11-20,"49719973,0"
2014-11-21,"46595250,0"
2014-11-22,"40780297,0"
2014-11-23,"47336636,0"
2014-11-24,"50911602,0"
2014-11-25,"49932596,0"
2014-11-26,"46796437,0"
2014-11-27,"48772504,0"
2014-11-28,"48478457,0"
2014-11-29,"42891163,0"
2014-11-30,"57741831,0"
