Date,transactions/transfers_volume_from_exchanges_sum
2017-12-17,"387343,269593705"
2017-12-18,"548869,119098146"
2017-12-19,"730022,975606361"
2017-12-20,"697292,201225487"
2017-12-21,"614643,753915422"
2017-12-22,"807634,215194396"
2017-12-23,"493428,935477909"
2017-12-24,"426657,873457862"
2017-12-25,"558047,770839101"
2017-12-26,"497746,065019225"
2017-12-27,"455792,688812982"
2017-12-28,"558279,679475597"
2017-12-29,"612396,531352711"
2017-12-30,"570548,49551112"
2017-12-31,"385690,612257613"
2018-01-01,"398420,848490902"
2018-01-02,"712671,814699906"
2018-01-03,"672205,752629097"
2018-01-04,"877728,255941527"
2018-01-05,"773016,887630265"
2018-01-06,"527244,327164697"
2018-01-07,"668447,292235927"
2018-01-08,"776404,219759702"
2018-01-09,"837260,289289848"
2018-01-10,"736791,446179022"
2018-01-11,"708801,272405632"
2018-01-12,"528652,422733041"
2018-01-13,"482961,08393169"
2018-01-14,"435409,328089036"
2018-01-15,"544411,993341488"
2018-01-16,"655149,228487119"
2018-01-17,"878234,231354839"
2018-01-18,"626800,207454256"
2018-01-19,"548323,831581316"
2018-01-20,"420560,291367543"
2018-01-21,"325403,331643308"
2018-01-22,"420023,881987682"
2018-01-23,"346293,552484886"
2018-01-24,"463226,225897359"
2018-01-25,"481012,418607478"
2018-01-26,"423354,856691272"
2018-01-27,"339177,068468691"
2018-01-28,"424807,912718142"
2018-01-29,"440833,325657876"
2018-01-30,"526780,174518522"
2018-01-31,"439055,327446968"
2018-02-01,"559618,340022258"
2018-02-02,"655434,313532384"
2018-02-03,"303212,468463403"
2018-02-04,"367707,785733825"
2018-02-05,"576073,748677611"
2018-02-06,"568360,752590739"
2018-02-07,"484506,330523031"
2018-02-08,"183592,321544144"
2018-02-09,"289652,953051516"
2018-02-10,"294427,85462499"
2018-02-11,"211875,572497897"
2018-02-12,"244825,645455921"
2018-02-13,"395289,025485225"
2018-02-14,"287097,449694666"
2018-02-15,"273016,814898763"
2018-02-16,"209213,28759512"
2018-02-17,"194637,231921395"
2018-02-18,"213072,655379191"
2018-02-19,"193757,853319787"
2018-02-20,"296013,993642393"
2018-02-21,"260673,234191553"
2018-02-22,"1988625,66865712"
2018-02-23,"212310,817346453"
2018-02-24,"151239,871340288"
2018-02-25,"142924,312083306"
2018-02-26,"237550,837164299"
2018-02-27,"205865,863927417"
2018-02-28,"230013,583295146"
2018-03-01,"190857,206022379"
2018-03-02,"197930,688533947"
2018-03-03,"132858,595175462"
2018-03-04,"135950,264413674"
2018-03-05,"206483,702769421"
2018-03-06,"214208,357889637"
2018-03-07,"298898,90353581"
2018-03-08,"276147,805188141"
2018-03-09,"322135,194072467"
2018-03-10,"162038,262819328"
2018-03-11,"168792,885580061"
2018-03-12,"174380,27593606"
2018-03-13,"801954,532048904"
2018-03-14,"256786,155083094"
2018-03-15,"314905,362778246"
2018-03-16,"205956,157690977"
2018-03-17,"193156,22679804"
2018-03-18,"436439,047944527"
2018-03-19,"440762,912516998"
2018-03-20,"323226,092455303"
2018-03-21,"284310,295720502"
2018-03-22,"262334,811763169"
2018-03-23,"367558,805443216"
2018-03-24,"268368,263269397"
2018-03-25,"177501,841981784"
2018-03-26,"327846,293354841"
2018-03-27,"494157,31570641"
2018-03-28,"309981,605897134"
2018-03-29,"411123,511322012"
2018-03-30,"414550,961196948"
2018-03-31,"270245,33319924"
2018-04-01,"241135,670289299"
2018-04-02,"209650,389735389"
2018-04-03,"265234,661282232"
2018-04-04,"279600,849021105"
2018-04-05,"255988,851470765"
2018-04-06,"183768,82702351"
2018-04-07,"157433,884854286"
2018-04-08,"159768,741949088"
2018-04-09,"245672,578750742"
2018-04-10,"217320,667701544"
2018-04-11,"236606,589504452"
2018-04-12,"363078,006070367"
2018-04-13,"394540,203764618"
2018-04-14,"160715,20447139"
2018-04-15,"189418,983697232"
2018-04-16,"234675,473929495"
2018-04-17,"258235,215158574"
2018-04-18,"281616,056382475"
2018-04-19,"261910,009771682"
2018-04-20,"328523,317408393"
2018-04-21,"296674,161548963"
2018-04-22,"290133,398787234"
2018-04-23,"950400,373114393"
2018-04-24,"488004,428961317"
2018-04-25,"563999,029950401"
2018-04-26,"365574,44806642"
2018-04-27,"355402,764715462"
2018-04-28,"440424,490066899"
2018-04-29,"369914,181746475"
2018-04-30,"429649,369348764"
2018-05-01,"296023,119845343"
2018-05-02,"384406,153257607"
2018-05-03,"502697,658700767"
2018-05-04,"427206,561337851"
2018-05-05,"307416,151669921"
2018-05-06,"308946,560194039"
2018-05-07,"527977,771852575"
2018-05-08,"393884,464033677"
2018-05-09,"395321,055095669"
2018-05-10,"384175,205997958"
2018-05-11,"392060,662594543"
2018-05-12,"286540,17131"
2018-05-13,"265447,628968705"
2018-05-14,"358004,546148739"
2018-05-15,"304034,124591276"
2018-05-16,"266999,32113263"
2018-05-17,"290840,864289714"
2018-05-18,"277890,034388779"
2018-05-19,"224511,185419094"
2018-05-20,"210853,853081539"
2018-05-21,"287231,75294086"
2018-05-22,"406110,555019119"
2018-05-23,"471656,70220312"
2018-05-24,"473757,095067151"
2018-05-25,"374760,577734751"
2018-05-26,"269308,866896358"
2018-05-27,"360703,489146223"
2018-05-28,"482324,317579662"
2018-05-29,"341561,824026679"
2018-05-30,"413725,349856582"
2018-05-31,"434925,076125049"
2018-06-01,"340149,273486906"
2018-06-02,"243489,772286729"
2018-06-03,"181930,272915026"
2018-06-04,"321915,264960099"
2018-06-05,"356204,60909959"
2018-06-06,"343688,054099182"
2018-06-07,"339263,624880076"
2018-06-08,"334267,681058866"
2018-06-09,"197105,749828491"
2018-06-10,"321570,831219444"
2018-06-11,"368566,605907568"
2018-06-12,"404340,317199476"
2018-06-13,"450300,857007482"
2018-06-14,"511325,862138978"
2018-06-15,"447706,81232105"
2018-06-16,"211716,512676071"
2018-06-17,"203280,331575809"
2018-06-18,"250427,957404058"
2018-06-19,"261101,680695686"
2018-06-20,"342834,017927758"
2018-06-21,"276467,274747288"
2018-06-22,"446679,944871197"
2018-06-23,"238136,543634236"
2018-06-24,"294464,698891567"
2018-06-25,"322308,791639977"
2018-06-26,"275312,621786583"
2018-06-27,"335403,332122703"
2018-06-28,"224803,447239833"
2018-06-29,"296408,319320152"
2018-06-30,"182989,285090211"
2018-07-01,"127870,753394984"
2018-07-02,"247845,621946165"
2018-07-03,"307648,009922624"
2018-07-04,"236717,082192355"
2018-07-05,"340031,053073895"
2018-07-06,"275707,055744645"
2018-07-07,"169487,269668958"
2018-07-08,"230027,668569514"
2018-07-09,"283416,678303102"
2018-07-10,"344730,09481142"
2018-07-11,"239981,368016364"
2018-07-12,"220056,152257302"
2018-07-13,"219032,902250048"
2018-07-14,"199681,780214306"
2018-07-15,"143554,96396003"
2018-07-16,"267966,00981362"
2018-07-17,"318857,929879154"
2018-07-18,"309348,590301563"
2018-07-19,"257664,913434394"
2018-07-20,"323930,926246958"
2018-07-21,"187265,474242053"
2018-07-22,"178964,793342801"
2018-07-23,"275440,811854411"
2018-07-24,"327975,35114113"
2018-07-25,"248041,23622362"
2018-07-26,"203594,437940897"
2018-07-27,"228278,295548947"
2018-07-28,"144754,987875705"
2018-07-29,"136397,599997019"
2018-07-30,"255282,649917225"
2018-07-31,"248139,877307665"
2018-08-01,"278538,014537348"
2018-08-02,"242364,340261365"
2018-08-03,"235969,494172911"
2018-08-04,"197462,459304569"
2018-08-05,"141142,095098236"
2018-08-06,"188378,345713595"
2018-08-07,"200921,402708045"
2018-08-08,"368674,801777232"
2018-08-09,"266671,475711565"
2018-08-10,"281696,062588429"
2018-08-11,"318601,481390576"
2018-08-12,"180483,962845613"
2018-08-13,"375526,711220207"
2018-08-14,"522502,97683519"
2018-08-15,"444662,685888663"
2018-08-16,"268167,870263228"
2018-08-17,"277513,626856463"
2018-08-18,"203344,809898705"
2018-08-19,"142382,816636158"
2018-08-20,"279658,340132621"
2018-08-21,"232366,949851336"
2018-08-22,"284622,697158946"
2018-08-23,"258113,726732441"
2018-08-24,"222293,021180982"
2018-08-25,"163874,089977077"
2018-08-26,"174801,392563783"
2018-08-27,"235658,386455512"
2018-08-28,"257001,565893773"
2018-08-29,"231818,002134872"
2018-08-30,"233752,86259616"
2018-08-31,"273081,407195872"
2018-09-01,"207560,407454022"
2018-09-02,"172497,161113222"
2018-09-03,"218615,273048843"
2018-09-04,"351601,62897428"
2018-09-05,"596838,533879666"
2018-09-06,"555425,839066549"
2018-09-07,"398519,557084217"
2018-09-08,"398439,414759714"
2018-09-09,"388522,679783535"
2018-09-10,"418414,516924895"
2018-09-11,"358249,758560261"
2018-09-12,"599930,542844712"
2018-09-13,"455078,413836572"
2018-09-14,"406812,489535789"
2018-09-15,"292776,275278175"
2018-09-16,"269130,681855471"
2018-09-17,"446382,710157227"
2018-09-18,"367385,569703863"
2018-09-19,"278599,242080354"
2018-09-20,"323916,098502493"
2018-09-21,"559263,217565059"
2018-09-22,"233729,149105644"
2018-09-23,"201286,795290843"
2018-09-24,"738917,148989147"
2018-09-25,"408322,170868052"
2018-09-26,"407841,981353667"
2018-09-27,"305319,491833572"
2018-09-28,"394464,118590201"
2018-09-29,"282480,915507633"
2018-09-30,"209670,612808047"
2018-10-01,"240397,06678551"
2018-10-02,"215710,954216109"
2018-10-03,"233400,721306969"
2018-10-04,"198690,42652235"
2018-10-05,"237669,336051576"
2018-10-06,"162221,17301347"
2018-10-07,"149239,718480502"
2018-10-08,"279522,31546774"
2018-10-09,"255392,652925379"
2018-10-10,"266745,597742775"
2018-10-11,"714215,816425573"
2018-10-12,"487593,640158844"
2018-10-13,"216119,322400679"
2018-10-14,"197312,292023894"
2018-10-15,"801956,111636128"
2018-10-16,"351317,552778386"
2018-10-17,"316161,980409138"
2018-10-18,"332689,100341714"
2018-10-19,"265085,474079973"
2018-10-20,"174727,287117889"
2018-10-21,"155150,863923567"
2018-10-22,"264009,526103419"
2018-10-23,"302672,05804262"
2018-10-24,"264522,890805524"
2018-10-25,"293303,624124321"
2018-10-26,"237247,913115285"
2018-10-27,"144167,427319468"
2018-10-28,"158681,840855075"
2018-10-29,"318857,414048533"
2018-10-30,"256616,439556102"
2018-10-31,"374704,703229028"
2018-11-01,"249861,510167559"
2018-11-02,"238869,467715775"
2018-11-03,"151446,251782666"
2018-11-04,"281374,460371775"
2018-11-05,"305918,841759014"
2018-11-06,"331074,128107305"
2018-11-07,"333639,348100161"
2018-11-08,"251788,511110583"
2018-11-09,"314567,785391498"
2018-11-10,"150658,532694961"
2018-11-11,"196536,191271883"
2018-11-12,"239340,441290019"
2018-11-13,"283479,178811093"
2018-11-14,"630768,505927474"
2018-11-15,"613610,714253744"
2018-11-16,"423823,200881744"
2018-11-17,"243959,442653052"
2018-11-18,"228270,633079986"
2018-11-19,"802129,797837326"
2018-11-20,"1046637,71619276"
2018-11-21,"582914,069922533"
2018-11-22,"426785,970977181"
2018-11-23,"540731,172516047"
2018-11-24,"423795,609790308"
2018-11-25,"780363,530292471"
2018-11-26,"584537,022389325"
2018-11-27,"548444,515684764"
2018-11-28,"621587,931212497"
2018-11-29,"526657,414694633"
2018-11-30,"437819,032260372"
2018-12-01,"352764,036068621"
2018-12-02,"259832,020582182"
2018-12-03,"411207,794778244"
2018-12-04,"410531,914532956"
2018-12-05,"435337,197895761"
2018-12-06,"608010,686660361"
2018-12-07,"906625,174015444"
2018-12-08,"446016,360886523"
2018-12-09,"398360,985751436"
2018-12-10,"445586,836971941"
2018-12-11,"436891,420063342"
2018-12-12,"388551,155989456"
2018-12-13,"918274,297913131"
2018-12-14,"562473,000187296"
2018-12-15,"390193,440214768"
2018-12-16,"346962,442131047"
2018-12-17,"545971,104993523"
2018-12-18,"635177,729122157"
2018-12-19,"842691,94511378"
2018-12-20,"797631,398262796"
2018-12-21,"790226,677724339"
2018-12-22,"361794,691124308"
2018-12-23,"675122,163057932"
2018-12-24,"935011,541111426"
2018-12-25,"544783,042803195"
2018-12-26,"446560,200069759"
2018-12-27,"564183,26829641"
2018-12-28,"597314,635126128"
2018-12-29,"484641,452434666"
2018-12-30,"319571,266498383"
2018-12-31,"461604,037410884"
2019-01-01,"367849,258356548"
2019-01-02,"579840,09775138"
2019-01-03,"529987,049999507"
2019-01-04,"1073043,19639325"
2019-01-05,"1353857,59555784"
2019-01-06,"502907,196887995"
2019-01-07,"421992,876619525"
2019-01-08,"458872,713940251"
2019-01-09,"431273,515026477"
2019-01-10,"694604,088189828"
2019-01-11,"527002,413839223"
2019-01-12,"243856,749224746"
2019-01-13,"279304,029817833"
2019-01-14,"494270,306148993"
2019-01-15,"558067,42686955"
2019-01-16,"411639,010975964"
2019-01-17,"344098,293532268"
2019-01-18,"265717,326251021"
2019-01-19,"310861,469754759"
2019-01-20,"343677,730788899"
2019-01-21,"332893,567960288"
2019-01-22,"354871,819776472"
2019-01-23,"350990,825366021"
2019-01-24,"331503,378688858"
2019-01-25,"299695,308232045"
2019-01-26,"190461,219379759"
2019-01-27,"274680,933507677"
2019-01-28,"537600,136165787"
2019-01-29,"376647,247888004"
2019-01-30,"397479,761574927"
2019-01-31,"296366,908749886"
2019-02-01,"290125,140253287"
2019-02-02,"173514,384822918"
2019-02-03,"265008,48399451"
2019-02-04,"181090,725062297"
2019-02-05,"165442,957533503"
2019-02-06,"358117,973471582"
2019-02-07,"193494,012223476"
2019-02-08,"384184,515282155"
2019-02-09,"189590,25305395"
2019-02-10,"279557,477320599"
2019-02-11,"280715,294342192"
2019-02-12,"280617,328796775"
2019-02-13,"317814,860332455"
2019-02-14,"296607,901027767"
2019-02-15,"278798,536643293"
2019-02-16,"202681,731773938"
2019-02-17,"380930,700756847"
2019-02-18,"619355,035961556"
2019-02-19,"561644,711419732"
2019-02-20,"425546,819001402"
2019-02-21,"335272,59635473"
2019-02-22,"357849,623907303"
2019-02-23,"295524,705735405"
2019-02-24,"650497,216132851"
2019-02-25,"610617,335130492"
2019-02-26,"407010,523161098"
2019-02-27,"563550,575510827"
2019-02-28,"436352,405544583"
2019-03-01,"352753,81006709"
2019-03-02,"326697,346829769"
2019-03-03,"321927,209069037"
2019-03-04,"460437,728730475"
2019-03-05,"448729,613483635"
2019-03-06,"441900,514290502"
2019-03-07,"579410,464282298"
2019-03-08,"384889,766281425"
2019-03-09,"329300,299805922"
2019-03-10,"289056,293214356"
2019-03-11,"414898,862415507"
2019-03-12,"422754,418855392"
2019-03-13,"383365,733014946"
2019-03-14,"333808,146968226"
2019-03-15,"389778,171890064"
2019-03-16,"433478,996085302"
2019-03-17,"247595,134572471"
2019-03-18,"626743,443445157"
2019-03-19,"337930,932698727"
2019-03-20,"428307,544783612"
2019-03-21,"443628,061851499"
2019-03-22,"358741,993373945"
2019-03-23,"258748,467420527"
2019-03-24,"309717,251516549"
2019-03-25,"465679,824410046"
2019-03-26,"426855,942041494"
2019-03-27,"451862,916296659"
2019-03-28,"346259,851605392"
2019-03-29,"391004,021058972"
2019-03-30,"380896,839541021"
2019-03-31,"390821,442589404"
2019-04-01,"430094,225743565"
2019-04-02,"742743,139837035"
2019-04-03,"782305,192524764"
2019-04-04,"537013,107063072"
2019-04-05,"373875,4451984"
2019-04-06,"473851,050126571"
2019-04-07,"444016,882851839"
2019-04-08,"768797,185500962"
2019-04-09,"693840,369559167"
2019-04-10,"606311,506637268"
2019-04-11,"635537,814693124"
2019-04-12,"498773,120121095"
2019-04-13,"319551,365676953"
2019-04-14,"338016,886288151"
2019-04-15,"474265,995144681"
2019-04-16,"421940,693286887"
2019-04-17,"385247,812959365"
2019-04-18,"479309,25380169"
2019-04-19,"390322,621675808"
2019-04-20,"315812,477892867"
2019-04-21,"341479,856687172"
2019-04-22,"436286,436824786"
2019-04-23,"495147,967999335"
2019-04-24,"598322,814170823"
2019-04-25,"598724,379679664"
2019-04-26,"1247090,73746658"
2019-04-27,"326139,266138678"
2019-04-28,"362701,128345042"
2019-04-29,"509970,573716005"
2019-04-30,"526827,754101226"
2019-05-01,"571502,658920995"
2019-05-02,"375450,737395843"
2019-05-03,"490794,589865132"
2019-05-04,"336502,376880232"
2019-05-05,"305613,891791144"
2019-05-06,"489838,241857792"
2019-05-07,"600775,274354201"
2019-05-08,"517367,086563629"
2019-05-09,"415171,035266372"
2019-05-10,"404145,891322093"
2019-05-11,"608053,903290759"
2019-05-12,"473990,988016719"
2019-05-13,"576828,452127269"
2019-05-14,"644279,032337767"
2019-05-15,"791441,124692958"
2019-05-16,"993315,662437661"
2019-05-17,"726370,990073552"
2019-05-18,"391504,307447009"
2019-05-19,"440876,474666393"
2019-05-20,"512982,533079728"
2019-05-21,"493495,08493352"
2019-05-22,"525347,05718789"
2019-05-23,"605355,135090301"
2019-05-24,"432021,579652558"
2019-05-25,"332309,799641393"
2019-05-26,"445609,229893048"
2019-05-27,"555014,056960989"
2019-05-28,"438121,066873616"
2019-05-29,"465971,986468811"
2019-05-30,"719070,436614311"
2019-05-31,"759348,001511089"
2019-06-01,"362293,982356787"
2019-06-02,"298410,216715128"
2019-06-03,"504980,803061845"
2019-06-04,"675060,161543418"
2019-06-05,"407125,239855792"
2019-06-06,"383401,167122713"
2019-06-07,"397846,746693847"
2019-06-08,"247803,926104719"
2019-06-09,"392297,444979072"
2019-06-10,"448687,871298204"
2019-06-11,"385462,582410613"
2019-06-12,"436426,642645266"
2019-06-13,"357768,45725016"
2019-06-14,"511241,251676025"
2019-06-15,"388895,219185978"
2019-06-16,"407978,76751154"
2019-06-17,"413097,497568378"
2019-06-18,"493718,534862492"
2019-06-19,"428097,884377105"
2019-06-20,"415590,660699536"
2019-06-21,"516320,513471972"
2019-06-22,"492800,715001234"
2019-06-23,"391015,691296733"
2019-06-24,"446856,732015439"
2019-06-25,"501911,366592607"
2019-06-26,"698872,628680164"
2019-06-27,"798359,123451379"
2019-06-28,"633774,670984598"
2019-06-29,"491648,155024466"
2019-06-30,"428088,838149015"
2019-07-01,"440868,786172163"
2019-07-02,"446306,57006723"
2019-07-03,"382850,656392478"
2019-07-04,"332231,071870699"
2019-07-05,"336265,520885943"
2019-07-06,"202828,20824153"
2019-07-07,"256480,246884412"
2019-07-08,"269821,241424047"
2019-07-09,"345670,744150577"
2019-07-10,"480620,684634466"
2019-07-11,"554548,559625939"
2019-07-12,"425762,524519291"
2019-07-13,"183212,53960592"
2019-07-14,"492539,673173298"
2019-07-15,"653052,565020825"
2019-07-16,"535015,638840431"
2019-07-17,"481766,251926847"
2019-07-18,"430776,760600198"
2019-07-19,"385813,744275237"
2019-07-20,"234809,456718265"
2019-07-21,"186477,758735585"
2019-07-22,"238336,692325173"
2019-07-23,"263164,280345332"
2019-07-24,"278295,783451017"
2019-07-25,"279004,853110237"
2019-07-26,"261571,390109973"
2019-07-27,"208313,361413704"
2019-07-28,"171418,959716563"
2019-07-29,"230278,584040191"
2019-07-30,"256984,540617379"
2019-07-31,"271154,716924484"
2019-08-01,"263117,812963383"
2019-08-02,"280777,663678117"
2019-08-03,"177795,236753509"
2019-08-04,"192028,108315107"
2019-08-05,"347115,269905947"
2019-08-06,"318895,657333386"
2019-08-07,"315028,514183207"
2019-08-08,"288833,33906151"
2019-08-09,"379320,979667752"
2019-08-10,"252039,10440387"
2019-08-11,"233193,587266292"
2019-08-12,"219131,709154794"
2019-08-13,"252558,059998642"
2019-08-14,"438346,152544615"
2019-08-15,"502437,67975997"
2019-08-16,"312450,664501411"
2019-08-17,"192512,766819737"
2019-08-18,"210946,163985021"
2019-08-19,"254157,719185466"
2019-08-20,"248563,93879374"
2019-08-21,"300768,794054087"
2019-08-22,"284592,622092693"
2019-08-23,"247093,37821609"
2019-08-24,"188862,722059466"
2019-08-25,"204640,669426374"
2019-08-26,"262319,714675736"
2019-08-27,"230572,858605211"
2019-08-28,"369117,5533426"
2019-08-29,"313841,463443967"
2019-08-30,"266680,964629565"
2019-08-31,"240904,344595761"
2019-09-01,"163168,342986474"
2019-09-02,"248106,467943022"
2019-09-03,"260968,762819212"
2019-09-04,"346983,288681574"
2019-09-05,"268051,790860116"
2019-09-06,"327214,642988552"
2019-09-07,"282144,615649463"
2019-09-08,"251127,148721119"
2019-09-09,"323297,281640188"
2019-09-10,"295146,599102729"
2019-09-11,"315324,060467867"
2019-09-12,"239117,59920007"
2019-09-13,"204855,304522296"
2019-09-14,"196931,430726049"
2019-09-15,"193941,372335711"
2019-09-16,"367358,609404796"
2019-09-17,"497267,586968006"
2019-09-18,"474816,137494317"
2019-09-19,"342664,33840515"
2019-09-20,"319910,189611104"
2019-09-21,"170028,147684042"
2019-09-22,"158501,721289948"
2019-09-23,"282214,61557034"
2019-09-24,"590412,820882593"
2019-09-25,"533208,23801115"
2019-09-26,"555894,53520534"
2019-09-27,"377021,810015033"
2019-09-28,"233141,817688704"
2019-09-29,"229795,764149265"
2019-09-30,"349582,055273617"
2019-10-01,"310597,852966708"
2019-10-02,"171907,503294526"
2019-10-03,"180971,387469202"
2019-10-04,"170030,641235322"
2019-10-05,"124883,331137246"
2019-10-06,"177838,325481181"
2019-10-07,"268645,721948113"
2019-10-08,"300176,984488373"
2019-10-09,"353261,688762579"
2019-10-10,"235420,470693912"
2019-10-11,"306769,047098555"
2019-10-12,"170831,803558865"
2019-10-13,"135473,156796958"
2019-10-14,"210883,905281986"
2019-10-15,"242870,413374349"
2019-10-16,"242237,605341275"
2019-10-17,"237079,210487663"
2019-10-18,"264564,411995046"
2019-10-19,"129248,357706901"
2019-10-20,"186886,52273802"
2019-10-21,"247574,320487982"
2019-10-22,"261130,386948271"
2019-10-23,"512543,64258156"
2019-10-24,"308597,131873057"
2019-10-25,"377729,623564829"
2019-10-26,"427357,022973238"
2019-10-27,"244687,801892902"
2019-10-28,"343664,75618057"
2019-10-29,"276396,207289523"
2019-10-30,"320676,612822717"
2019-10-31,"222919,718314947"
2019-11-01,"225949,986901467"
2019-11-02,"136078,535647664"
2019-11-03,"136770,615789135"
2019-11-04,"324207,823237206"
2019-11-05,"266895,193200594"
2019-11-06,"240428,543090836"
2019-11-07,"210133,885418116"
2019-11-08,"249157,072807264"
2019-11-09,"111057,042159041"
2019-11-10,"122180,113776263"
2019-11-11,"216515,398480327"
2019-11-12,"306789,727591233"
2019-11-13,"171035,486504911"
2019-11-14,"170649,695631762"
2019-11-15,"302886,502554098"
2019-11-16,"129583,377390662"
2019-11-17,"129664,499888628"
2019-11-18,"262000,559550919"
2019-11-19,"196667,427130458"
2019-11-20,"203971,81060746"
2019-11-21,"422522,781701595"
2019-11-22,"658024,123634806"
2019-11-23,"272928,257712356"
2019-11-24,"192463,779501442"
2019-11-25,"521576,958304886"
2019-11-26,"203253,982278313"
2019-11-27,"360923,004195922"
2019-11-28,"231022,068170802"
2019-11-29,"227666,531900819"
2019-11-30,"162135,695409537"
2019-12-01,"149424,547659169"
2019-12-02,"196142,489956294"
2019-12-03,"234522,894993905"
2019-12-04,"255685,270051629"
2019-12-05,"202058,38859384"
2019-12-06,"209449,103616255"
2019-12-07,"141071,302517575"
2019-12-08,"105706,90654327"
2019-12-09,"188600,063285438"
2019-12-10,"189547,045399373"
2019-12-11,"138113,114252448"
2019-12-12,"179132,148764673"
2019-12-13,"148044,013330448"
2019-12-14,"113490,012328311"
2019-12-15,"101377,162247345"
2019-12-16,"293396,008291733"
2019-12-17,"380074,082962229"
2019-12-18,"381305,236664045"
2019-12-19,"343333,073682717"
2019-12-20,"181475,776192755"
2019-12-21,"97792,4202924447"
2019-12-22,"126539,391175291"
2019-12-23,"279959,910261607"
2019-12-24,"223209,747343186"
2019-12-25,"269211,445141507"
2019-12-26,"200722,16069952"
2019-12-27,"198564,373155391"
2019-12-28,"152234,428448671"
2019-12-29,"245577,037158859"
2019-12-30,"234451,637446956"
2019-12-31,"210065,260657157"
2020-01-01,"120068,397594508"
2020-01-02,"164995,792505202"
2020-01-03,"297353,668595323"
2020-01-04,"159646,821193251"
2020-01-05,"210485,085514938"
2020-01-06,"245245,879024194"
2020-01-07,"278765,019692603"
2020-01-08,"297098,766705858"
2020-01-09,"284728,552871376"
2020-01-10,"226831,176072896"
2020-01-11,"269782,271215869"
2020-01-12,"156219,831992879"
2020-01-13,"283102,869266232"
2020-01-14,"506158,634056871"
2020-01-15,"423074,919734235"
2020-01-16,"261608,318005299"
2020-01-17,"319036,100110806"
2020-01-18,"599274,202890347"
2020-01-19,"275419,602614355"
2020-01-20,"192301,845461927"
2020-01-21,"184347,501459405"
2020-01-22,"175020,034306786"
2020-01-23,"230480,518654056"
2020-01-24,"184860,900439073"
2020-01-25,"87116,9762560381"
2020-01-26,"127694,014847448"
2020-01-27,"222328,133404071"
2020-01-28,"240126,248388591"
2020-01-29,"227496,321582643"
2020-01-30,"266731,120755143"
2020-01-31,"312270,23466046"
2020-02-01,"156363,837428046"
2020-02-02,"243148,516798586"
2020-02-03,"261433,684892967"
2020-02-04,"245254,352541159"
2020-02-05,"330479,395037361"
2020-02-06,"436957,368745077"
2020-02-07,"392572,458095924"
2020-02-08,"306080,017674624"
2020-02-09,"290124,592356281"
2020-02-10,"314049,106905749"
2020-02-11,"308403,29607132"
2020-02-12,"563899,607132362"
2020-02-13,"501270,755050186"
2020-02-14,"387927,100033108"
2020-02-15,"399936,296282113"
2020-02-16,"377397,903337066"
2020-02-17,"461956,756043384"
2020-02-18,"468572,589375562"
2020-02-19,"386035,427784096"
2020-02-20,"528715,325543509"
2020-02-21,"301128,664427548"
2020-02-22,"170467,760402888"
2020-02-23,"274613,706958728"
2020-02-24,"330403,031208473"
2020-02-25,"330216,475003414"
2020-02-26,"520951,83113371"
2020-02-27,"455308,217717133"
2020-02-28,"331134,304398686"
2020-02-29,"192282,926985829"
2020-03-01,"350691,352633164"
2020-03-02,"410973,655013564"
2020-03-03,"374448,742793001"
2020-03-04,"310003,334569428"
2020-03-05,"372958,912803"
2020-03-06,"388649,542040013"
2020-03-07,"232600,653654715"
2020-03-08,"521744,496445992"
2020-03-09,"784175,193775877"
2020-03-10,"468098,8614111"
2020-03-11,"402870,806436355"
2020-03-12,"1334404,05997723"
2020-03-13,"1475820,96720152"
2020-03-14,"639230,670817047"
2020-03-15,"593824,780423477"
2020-03-16,"1089891,50653102"
2020-03-17,"563084,489266258"
2020-03-18,"515274,825279622"
2020-03-19,"809626,301343867"
2020-03-20,"777765,874562697"
2020-03-21,"342463,662510863"
2020-03-22,"425022,679811183"
2020-03-23,"504190,651591858"
2020-03-24,"675094,328570023"
2020-03-25,"431324,79776412"
2020-03-26,"422282,82014346"
2020-03-27,"370691,770242612"
2020-03-28,"405259,85690137"
2020-03-29,"244755,361902621"
2020-03-30,"299627,614816914"
2020-03-31,"299706,055355821"
2020-04-01,"256238,654403418"
2020-04-02,"448302,41746667"
2020-04-03,"394321,1465223"
2020-04-04,"238685,509569209"
2020-04-05,"166064,269057045"
2020-04-06,"612472,976006355"
2020-04-07,"524155,331677097"
2020-04-08,"301112,853536825"
2020-04-09,"252671,463548688"
2020-04-10,"680993,280235017"
2020-04-11,"267296,754537331"
2020-04-12,"327270,074911871"
2020-04-13,"465606,69836175"
2020-04-14,"254356,017475187"
2020-04-15,"324239,881377713"
2020-04-16,"644154,967208211"
2020-04-17,"332241,486738596"
2020-04-18,"413845,932238697"
2020-04-19,"279298,334947878"
2020-04-20,"489823,986630689"
2020-04-21,"318088,43593573"
2020-04-22,"358470,840354643"
2020-04-23,"478755,696647344"
2020-04-24,"446677,558917254"
2020-04-25,"312690,649985618"
2020-04-26,"271325,325187751"
2020-04-27,"376316,400917276"
2020-04-28,"275620,607328538"
2020-04-29,"610705,972738215"
2020-04-30,"568609,831878996"
2020-05-01,"324460,473428568"
2020-05-02,"231970,456649125"
2020-05-03,"297832,374574307"
2020-05-04,"354439,87370384"
2020-05-05,"321003,288790933"
2020-05-06,"338566,518353072"
2020-05-07,"469544,445352046"
