Date,indicators/net_unrealized_profit_loss
2010-12-28,"0,604030975599848"
2010-12-29,"0,623915821657139"
2010-12-30,"0,62227276298248"
2010-12-31,"0,620924617729399"
2011-01-01,"0,619592600348989"
2011-01-02,"0,617388381848337"
2011-01-03,"0,609249901533252"
2011-01-04,"0,613384093559666"
2011-01-05,"0,611971127738489"
2011-01-06,"0,60963149583665"
2011-01-07,"0,6348155241923"
2011-01-08,"0,636162841497226"
2011-01-09,"0,634744610282095"
2011-01-10,"0,634569096537602"
2011-01-11,"0,627972056913331"
2011-01-12,"0,617479820077153"
2011-01-13,"0,608066744540015"
2011-01-14,"0,685816369965075"
2011-01-15,"0,672517465074236"
2011-01-16,"0,669853746861645"
2011-01-17,"0,631819073951377"
2011-01-18,"0,588273003289096"
2011-01-19,"0,584829827460557"
2011-01-20,"0,665023614908909"
2011-01-21,"0,68680214529209"
2011-01-22,"0,701175263397662"
2011-01-23,"0,695434835626621"
2011-01-24,"0,676317321313344"
2011-01-25,"0,666547934795044"
2011-01-26,"0,665467291647184"
2011-01-27,"0,638319790976443"
2011-01-28,"0,656130683432528"
2011-01-29,"0,646721192191466"
2011-01-30,"0,674947797746529"
2011-01-31,"0,710819748637824"
2011-02-01,"0,767694933190362"
2011-02-02,"0,763643614495386"
2011-02-03,"0,75223354328798"
2011-02-04,"0,784066184419609"
2011-02-05,"0,802632322817484"
2011-02-06,"0,794683134736756"
2011-02-07,"0,783348110968229"
2011-02-08,"0,787865169025711"
2011-02-09,"0,813965785991255"
2011-02-10,"0,789847212609738"
2011-02-11,"0,804227591049008"
2011-02-12,"0,803343358663834"
2011-02-13,"0,794888149737626"
2011-02-14,"0,792822596697415"
2011-02-15,"0,785520668722455"
2011-02-16,"0,778883750227382"
2011-02-17,"0,779193983171312"
2011-02-18,"0,722673868715322"
2011-02-19,"0,753688979274301"
2011-02-20,"0,722632938769403"
2011-02-21,"0,715964206319101"
2011-02-22,"0,725486847967365"
2011-02-23,"0,732549571774216"
2011-02-24,"0,755397435491423"
2011-02-25,"0,73115328273341"
2011-02-26,"0,739681787827482"
2011-02-27,"0,714337128615252"
2011-02-28,"0,704123487078443"
2011-03-01,"0,683689300956682"
2011-03-02,"0,689085637338205"
2011-03-03,"0,687652801672706"
2011-03-04,"0,672519639083172"
2011-03-05,"0,673215772668022"
