Date,indicators/nvt
2016-03-06,48.28624474125339
2016-03-07,52.6835282453559
2016-03-08,36.30284453856256
2016-03-09,69.31881084928447
2016-03-10,90.97793638838414
2016-03-11,83.02025432287404
2016-03-12,51.27552840252404
2016-03-13,39.38793652316872
2016-03-14,47.83734355834286
2016-03-15,60.58323343247371
2016-03-16,70.66010058315302
2016-03-17,44.842503931870084
2016-03-18,33.21165907835012
2016-03-19,98.87306930240405
2016-03-20,140.89886058027872
2016-03-21,87.95583591389737
2016-03-22,114.45933331401068
2016-03-23,136.74030005076943
2016-03-24,82.18675849276345
2016-03-25,141.5455590985477
2016-03-26,235.50435742905594
2016-03-27,66.91570430396955
2016-03-28,99.01943530606923
2016-03-29,60.9223333454127
2016-03-30,58.335574923774544
2016-03-31,87.78116346325453
2016-04-01,205.88559152564565
2016-04-02,209.8019941187524
2016-04-03,360.5134271083177
2016-04-04,179.3224794704183
2016-04-05,114.34572269757695
2016-04-06,133.8702663749258
2016-04-07,108.91673839852672
2016-04-08,143.45533945328862
2016-04-09,60.38884847061808
2016-04-10,67.00861013441354
2016-04-11,126.68664659764946
2016-04-12,72.4640318350657
2016-04-13,69.46284668732643
2016-04-14,83.77988732689447
2016-04-15,133.83369934810196
2016-04-16,182.57822078689273
2016-04-17,95.9913611091948
2016-04-18,124.04433199340336
2016-04-19,193.91870201709622
2016-04-20,117.49675874986842
2016-04-21,167.53850001464147
2016-04-22,105.18410036089777
2016-04-23,78.25617022466434
2016-04-24,211.6056082130253
2016-04-25,111.42808332000256
2016-04-26,68.3092814969974
2016-04-27,102.09883046411423
2016-04-28,103.65201544892763
2016-04-29,135.9338057638239
2016-04-30,30.104967301619897
2016-05-01,46.84030694993816
2016-05-02,42.83794959272155
2016-05-03,59.678347394577884
2016-05-04,73.4917240000652
2016-05-05,73.19744902899609
2016-05-06,39.502234797831406
2016-05-07,52.95441613698163
2016-05-08,57.05080504514426
2016-05-09,40.69857253549767
2016-05-10,39.66292261580516
2016-05-11,26.774224054007924
2016-05-12,25.156645643429353
2016-05-13,10.084520016478585
2016-05-14,13.692192582428254
2016-05-15,54.47648015714918
2016-05-16,54.330425265392115
2016-05-17,61.19108215678362
2016-05-18,44.249438669024435
2016-05-19,30.21258474118001
2016-05-20,35.63607956148641
2016-05-21,80.91209302358357
2016-05-22,120.68743857026188
2016-05-23,64.50395924209886
2016-05-24,45.70858238087981
2016-05-25,47.06953557345862
2016-05-26,63.16206944979622
2016-05-27,31.237465944698968
2016-05-28,36.59986574375191
2016-05-29,80.09173806647235
2016-05-30,79.56123797163939
2016-05-31,78.91938373803913
2016-06-01,102.3039564627752
2016-06-02,161.4374603107213
2016-06-03,128.77527463652405
2016-06-04,173.48823948930672
2016-06-05,177.4350397667453
2016-06-06,168.19057134692514
2016-06-07,80.78148110379668
2016-06-08,37.560090589968596
2016-06-09,174.97235093795123
2016-06-10,90.37085239883855
2016-06-11,153.55040283163723
2016-06-12,73.6009177714731
2016-06-13,68.62195879128389
2016-06-14,57.299154178420025
2016-06-15,88.44058550434742
2016-06-16,54.71332857025144
2016-06-17,19.28937890583437
2016-06-18,15.778301975595664
2016-06-19,44.74416714122081
2016-06-20,31.06295379343177
2016-06-21,45.47115075620641
2016-06-22,39.409886203569464
2016-06-23,45.777413556926106
2016-06-24,72.4269418466935
2016-06-25,64.72553078791432
2016-06-26,130.77454070831095
2016-06-27,124.79007388335143
2016-06-28,52.25826431742605
2016-06-29,64.37179856889419
2016-06-30,93.95908726712996
2016-07-01,94.87192230619856
2016-07-02,176.3028379502645
2016-07-03,158.8377637352001
2016-07-04,69.80728373988109
2016-07-05,23.017316440519565
2016-07-06,76.97954208343307
2016-07-07,82.93177856246237
2016-07-08,118.66441465798022
2016-07-09,138.19326192139854
2016-07-10,123.23314011011828
2016-07-11,101.59471901761492
2016-07-12,94.63120766373896
2016-07-13,86.96514969939173
2016-07-14,88.16715435084868
2016-07-15,21.00140428412302
2016-07-16,104.93547986413883
2016-07-17,107.3969611276561
2016-07-18,28.70751286647875
2016-07-19,8.42393442426638
2016-07-20,5.851160498262824
2016-07-21,46.74693051300253
2016-07-22,27.224153851634725
2016-07-23,31.29860742296851
2016-07-24,6.603194834763582
2016-07-25,8.477796721921237
2016-07-26,3.969869899305646
2016-07-27,6.653806231025204
2016-07-28,11.092702508600897
2016-07-29,15.506662807036852
2016-07-30,23.25912628223952
2016-07-31,22.77934202170561
2016-08-01,15.43677389236735
2016-08-02,8.13753644600103
2016-08-03,9.437031446428037
2016-08-04,22.442485173935296
2016-08-05,19.713495044667578
2016-08-06,45.82102965540893
2016-08-07,39.473741303242676
2016-08-08,39.3424616338111
2016-08-09,26.14338795193986
2016-08-10,17.18538890922832
2016-08-11,21.30590900655338
2016-08-12,36.12491049030423
2016-08-13,41.54158880166107
2016-08-14,51.52604966685733
2016-08-15,57.99212917102711
2016-08-16,88.93814745057229
2016-08-17,47.07132886882738
2016-08-18,71.17614310820265
2016-08-19,81.15602389892248
2016-08-20,53.7263690100675
2016-08-21,23.421481423394034
2016-08-22,37.37821403479155
2016-08-23,18.596599986636438
2016-08-24,83.2381473786354
2016-08-25,93.70339431877412
2016-08-26,43.626358397148906
2016-08-27,93.15564539614054
2016-08-28,111.19364267658082
2016-08-29,75.02768901555571
2016-08-30,107.26744319875115
2016-08-31,82.71508960333536
2016-09-01,43.945209746516376
2016-09-02,49.857712802461776
2016-09-03,71.9055581057603
2016-09-04,60.27014550207237
2016-09-05,114.08993701820489
2016-09-06,96.40250370723028
2016-09-07,104.3590552164841
2016-09-08,58.29091248287039
2016-09-09,135.9088345864933
2016-09-10,142.45743183282164
2016-09-11,109.3951834715106
2016-09-12,93.07840084390905
2016-09-13,87.7401166067876
2016-09-14,111.60192012301587
2016-09-15,136.25572465649023
2016-09-16,37.03254169378581
2016-09-17,105.24706959317867
2016-09-18,53.7181046194687
2016-09-19,91.72880493562204
2016-09-20,22.83726496268301
2016-09-21,21.018371463822383
2016-09-22,45.00096618505513
2016-09-23,42.13073264479658
2016-09-24,62.967082214882396
2016-09-25,34.900011267388095
2016-09-26,85.45316896371034
2016-09-27,74.67092254814148
2016-09-28,33.87363510278009
2016-09-29,40.09241415564656
2016-09-30,92.8774543218855
2016-10-01,102.91505749899373
2016-10-02,48.29576453411896
2016-10-03,138.60833738774957
2016-10-04,120.91606574463665
2016-10-05,87.39416352080214
2016-10-06,90.93962446172374
2016-10-07,90.56003839303965
2016-10-08,80.61634019500697
2016-10-09,32.807660482823856
2016-10-10,32.82073014046307
2016-10-11,36.89583888326776
2016-10-12,32.3021561680471
2016-10-13,83.24890522548735
2016-10-14,32.351615812229475
2016-10-15,87.06808858621005
2016-10-16,53.19613857508896
2016-10-17,46.48534849299921
2016-10-18,30.756265418144604
2016-10-19,128.08633772592614
2016-10-20,117.25298511334307
2016-10-21,137.44497921438563
2016-10-22,169.88591874195745
2016-10-23,197.04373665128864
2016-10-24,131.01952815059983
2016-10-25,77.19400876593424
2016-10-26,91.6224196510916
2016-10-27,92.19887233120309
2016-10-28,55.436018953000406
2016-10-29,45.74331015619251
2016-10-30,35.20652473406276
2016-10-31,69.67610943577263
2016-11-01,29.75573230617302
2016-11-02,19.855647210771362
2016-11-03,8.608872663313205
2016-11-04,71.46153577953817
2016-11-05,99.2123209868292
2016-11-06,166.6487220974851
2016-11-07,133.66270769034816
2016-11-08,126.9789936449279
2016-11-09,42.14013603248801
2016-11-10,84.08095655059995
2016-11-11,24.05586897191366
2016-11-12,69.13381296466204
2016-11-13,67.84848900502202
2016-11-14,160.8761427913308
2016-11-15,83.46819588431538
2016-11-16,79.52808294762424
2016-11-17,26.7975666563878
2016-11-18,79.59004177278683
2016-11-19,100.06040183157099
2016-11-20,135.13631889526243
2016-11-21,130.44297613290652
2016-11-22,33.30225200740296
2016-11-23,35.54364628527463
2016-11-24,103.1241493220114
2016-11-25,56.97492087790369
2016-11-26,122.83388362080396
2016-11-27,121.22673768283734
2016-11-28,108.69240046206718
2016-11-29,65.59877801045643
2016-11-30,72.88759043480214
2016-12-01,83.40328305297075
2016-12-02,26.104963973489863
2016-12-03,17.939854880512716
2016-12-04,51.177818538546845
2016-12-05,23.78165638834191
2016-12-06,13.844537055595575
2016-12-07,35.47564485535798
2016-12-08,34.62299827671405
2016-12-09,34.337089060753236
2016-12-10,61.43643327229021
2016-12-11,44.59693390541667
2016-12-12,81.62419346369761
2016-12-13,78.53403048712522
2016-12-14,82.5784250497193
2016-12-15,41.0197496451765
2016-12-16,63.06515331078607
2016-12-17,28.02388979481961
2016-12-18,40.30642964592043
2016-12-19,62.99507524970184
2016-12-20,62.57360715239844
2016-12-21,41.920433608284725
2016-12-22,26.13974327706354
2016-12-23,13.94445296047783
2016-12-24,37.07178823096213
2016-12-25,82.35439671571204
2016-12-26,105.03491633054873
2016-12-27,61.650108924485124
2016-12-28,30.114536117109115
2016-12-29,19.1526994556646
2016-12-30,26.66797323226754
2016-12-31,13.751962526639188
2017-01-01,48.122972875123885
2017-01-02,30.633302057206762
2017-01-03,17.280120875070043
2017-01-04,11.137450578911356
2017-01-05,10.846240768697612
2017-01-06,11.815532756184211
2017-01-07,19.919931517470868
2017-01-08,35.056381197409294
2017-01-09,19.888451686797893
2017-01-10,19.12262538734304
2017-01-11,19.024896435963463
2017-01-12,19.300475077068977
2017-01-13,35.211951477290725
2017-01-14,93.74589170549359
2017-01-15,150.27779411281213
2017-01-16,109.36596543773997
2017-01-17,56.50191205790347
2017-01-18,100.85518186850554
2017-01-19,87.85260535474482
2017-01-20,32.64401332598937
2017-01-21,93.16841683428265
2017-01-22,89.96817014778414
2017-01-23,99.94795878972269
2017-01-24,111.81687870231994
2017-01-25,93.15525289083416
2017-01-26,82.56541461924098
2017-01-27,86.14421072177659
2017-01-28,147.28688842102858
2017-01-29,101.45831272307088
2017-01-30,126.89473196738558
2017-01-31,69.23653007508358
2017-02-01,69.68014081331422
2017-02-02,71.94127498021615
2017-02-03,54.02053454274451
2017-02-04,50.05981827463625
2017-02-05,118.90785103703782
2017-02-06,65.95053307612669
2017-02-07,69.48050550321366
2017-02-08,74.23903718022814
2017-02-09,66.32792570688594
2017-02-10,53.980846555177116
2017-02-11,95.15517357226533
2017-02-12,73.32878893652287
2017-02-13,73.76058382829083
2017-02-14,25.468136810645692
2017-02-15,22.474013818373162
2017-02-16,37.30014781425185
2017-02-17,34.4107408166299
2017-02-18,37.362347995953634
2017-02-19,37.988665649547876
2017-02-20,36.32156696467638
2017-02-21,23.500437984223304
2017-02-22,33.067484406939
2017-02-23,34.29326634321485
2017-02-24,17.416461297358556
2017-02-25,27.984218052549927
2017-02-26,23.196360740982893
2017-02-27,9.775438758292374
2017-02-28,7.897589473491354
2017-03-01,7.5761585635329185
2017-03-02,5.164296799972463
2017-03-03,5.427845548178139
2017-03-04,8.37128825882741
2017-03-05,9.768699523381658
2017-03-06,5.843831668974595
2017-03-07,8.634382643346752
2017-03-08,7.958963435994148
2017-03-09,6.024487916804968
2017-03-10,6.632910319469368
2017-03-11,5.633581019862136
2017-03-12,3.716991768713267
2017-03-13,4.7628981342413725
2017-03-14,11.394117949020043
2017-03-15,11.425990448552811
2017-03-16,2.8439551016634934
2017-03-17,5.583844233677151
2017-03-18,3.8167543948962317
2017-03-19,17.240586026540768
2017-03-20,13.637397137045586
2017-03-21,6.850153814231758
2017-03-22,7.885932137794469
2017-03-23,7.762985732685235
2017-03-24,5.650312554627858
2017-03-25,7.442212246428031
2017-03-26,9.378832420771737
2017-03-27,8.173073441117552
2017-03-28,8.19169377950815
2017-03-29,6.797627502977343
2017-03-30,5.229051803498548
2017-03-31,6.152053983175364
2017-04-01,9.361148579014802
2017-04-02,5.955941887061194
2017-04-03,5.31289821476074
2017-04-04,10.719957876170243
2017-04-05,7.4231750151327995
2017-04-06,5.235431290408134
2017-04-07,17.60432758859354
2017-04-08,13.383585284154922
2017-04-09,13.346177485816499
2017-04-10,10.525612380466008
2017-04-11,10.612381708587447
2017-04-12,11.400386925579115
2017-04-13,15.438376082610146
2017-04-14,12.692667220693236
2017-04-15,25.5894025003081
2017-04-16,50.46962250580864
2017-04-17,37.87638628098074
2017-04-18,10.65131232065236
2017-04-19,9.560069544862978
2017-04-20,8.254120140917069
2017-04-21,11.72601283302296
2017-04-22,13.091761203484422
2017-04-23,12.996906841110903
2017-04-24,10.67701280765296
2017-04-25,11.588981805658971
2017-04-26,8.158466062981635
2017-04-27,5.969207297751999
2017-04-28,6.275360314817262
2017-04-29,6.4978587016047324
2017-04-30,5.653131861675764
2017-05-01,3.7347844702827597
2017-05-02,4.522664859069895
2017-05-03,4.046421554521981
2017-05-04,3.985101744353534
2017-05-05,3.923087851196383
2017-05-06,5.892932446847766
2017-05-07,4.5977012933959625
2017-05-08,4.694277925445605
2017-05-09,4.687041158926217
2017-05-10,4.904159366052368
2017-05-11,4.007304005920947
2017-05-12,5.052314265827464
2017-05-13,6.828913242230164
2017-05-14,7.304655019380317
2017-05-15,5.399574075770958
2017-05-16,4.215043062423132
2017-05-17,6.473712162283188
2017-05-18,9.697471100816763
2017-05-19,6.098680299851916
2017-05-20,9.493240291881303
2017-05-21,7.139941873213301
2017-05-22,3.5013992130745493
2017-05-23,5.689166815059929
2017-05-24,5.8853885784882625
2017-05-25,6.309319004997204
2017-05-26,5.594546696929924
2017-05-27,7.634843371990617
2017-05-28,9.298795295131482
2017-05-29,8.82795498970633
2017-05-30,7.6991207194003835
2017-05-31,4.12575825832549
2017-06-01,5.563759592305667
2017-06-02,5.654464151280199
2017-06-03,5.968671919547582
2017-06-04,6.735621686184335
2017-06-05,5.401673924866697
2017-06-06,4.541863174077773
2017-06-07,5.149855352299897
2017-06-08,5.951628237358223
2017-06-09,5.75727817488182
2017-06-10,8.232884003006015
2017-06-11,7.589167199257203
2017-06-12,3.5539821689261837
2017-06-13,4.32110910584496
2017-06-14,6.951592934408534
2017-06-15,4.463800052178539
2017-06-16,5.069554920426817
2017-06-17,9.026705566879006
2017-06-18,9.786326263948446
2017-06-19,8.351963803794694
2017-06-20,6.595230237993286
2017-06-21,18.56700212716953
2017-06-22,11.197644858288815
2017-06-23,9.133172952408358
2017-06-24,8.277408592258194
2017-06-25,22.867959043611005
2017-06-26,9.084571767897906
2017-06-27,7.953947442493977
2017-06-28,8.811688868790737
2017-06-29,8.32474345455316
2017-06-30,9.337575153211747
2017-07-01,10.315234139045428
2017-07-02,13.144565687555845
2017-07-03,3.770161001411251
2017-07-04,4.622715076045936
2017-07-05,13.275923897703324
2017-07-06,11.174559867470183
2017-07-07,10.221080922418004
2017-07-08,12.431362187316203
2017-07-09,27.154022252177064
2017-07-10,8.729517684679083
2017-07-11,7.259287761396267
2017-07-12,7.279915552131395
2017-07-13,4.302681163353376
2017-07-14,3.7177672391132126
2017-07-15,3.8046594458916645
2017-07-16,3.650431706879575
2017-07-17,4.072079016194554
2017-07-18,3.5213430786014044
2017-07-19,4.002595921059037
2017-07-20,4.537877406865424
2017-07-21,4.448410514710091
2017-07-22,20.444723406635127
2017-07-23,13.462210959904864
2017-07-24,4.476508053103974
2017-07-25,4.040476833585194
2017-07-26,4.939625600861511
2017-07-27,4.444344629813394
2017-07-28,3.8307616426557782
2017-07-29,4.229684913541167
2017-07-30,6.591891094384055
2017-07-31,10.720792057710867
2017-08-01,9.8348006000328
2017-08-02,10.473570950053638
2017-08-03,12.384352076770124
2017-08-04,12.033383612100137
2017-08-05,10.2927218428154
2017-08-06,10.833586619865367
2017-08-07,9.592135865311258
2017-08-08,8.57862287824279
2017-08-09,8.465040492678067
2017-08-10,4.050795125732256
2017-08-11,2.020609260122946
2017-08-12,3.391983362832765
2017-08-13,3.093049124743318
2017-08-14,3.8874544824616835
2017-08-15,4.866681412282595
2017-08-16,6.123539226263567
2017-08-17,6.272238988899988
2017-08-18,6.053304015679361
2017-08-19,8.01005360667162
2017-08-20,9.335602249760928
2017-08-21,7.58897248701249
2017-08-22,8.301252264032149
2017-08-23,7.231911187141339
2017-08-24,7.9527208621240595
2017-08-25,9.120668305899205
2017-08-26,17.62091275576306
2017-08-27,4.821365434806476
2017-08-28,3.358397925911097
2017-08-29,4.498846779916081
2017-08-30,2.6494019093341934
2017-08-31,5.744343864236497
2017-09-01,6.091833086393682
2017-09-02,6.9129438359620705
2017-09-03,8.953731184180098
2017-09-04,5.878241597490182
2017-09-05,6.0896886147821165
2017-09-06,5.937829342746589
2017-09-07,8.287281291995638
2017-09-08,7.178627080418545
2017-09-09,4.810604402738482
2017-09-10,5.577023370239846
2017-09-11,6.35571669344808
2017-09-12,6.280088817610711
2017-09-13,9.828586012639574
2017-09-14,6.37898510720324
2017-09-15,5.372689465885102
2017-09-16,9.992823175868887
2017-09-17,7.99529846464896
2017-09-18,5.160947212518378
2017-09-19,6.442478811024415
2017-09-20,9.944363278585035
2017-09-21,10.278445857255065
2017-09-22,11.340150791042923
2017-09-23,12.781935497622305
2017-09-24,14.533212191424118
2017-09-25,11.471077910759787
2017-09-26,11.14530232567926
2017-09-27,10.533829576400871
2017-09-28,9.910269980954066
2017-09-29,11.62676716241967
2017-09-30,14.860263960011837
2017-10-01,21.21947080473641
2017-10-02,13.531590549275709
2017-10-03,4.226756705872118
2017-10-04,6.382643007047764
2017-10-05,10.134620511159696
2017-10-06,10.122629883592559
2017-10-07,12.712683294086752
2017-10-08,11.216452418612073
2017-10-09,9.237202559711573
2017-10-10,8.612553205793862
2017-10-11,9.724462771669767
2017-10-12,8.751561187661856
2017-10-13,6.85610981783328
2017-10-14,9.503707564796395
2017-10-15,10.346280475244365
2017-10-16,12.845512501419645
2017-10-17,8.579150442404552
2017-10-18,6.520014197663967
2017-10-19,7.6996309409652355
2017-10-20,8.384824833176339
2017-10-21,9.12917366297012
2017-10-22,10.293413437793138
2017-10-23,7.447184931127061
2017-10-24,7.607384429338058
2017-10-25,9.376035625800135
2017-10-26,9.798859927890163
2017-10-27,9.25763269741758
2017-10-28,7.583094531920599
2017-10-29,8.307490977510101
2017-10-30,8.820371873474022
2017-10-31,8.31666708820482
2017-11-01,6.823804084232883
2017-11-02,6.08010946906984
2017-11-03,7.682559129394561
2017-11-04,11.309994247976416
2017-11-05,12.03756602708044
2017-11-06,9.912983222403696
2017-11-07,12.004525347254276
2017-11-08,8.448331239375204
2017-11-09,5.187446776557654
2017-11-10,7.070849479370617
2017-11-11,7.637365762321118
2017-11-12,5.561057376656866
2017-11-13,8.531155769025808
2017-11-14,8.764280186751563
2017-11-15,5.751451137632185
2017-11-16,6.2562737307644944
2017-11-17,6.214669310533178
2017-11-18,7.502461462982765
2017-11-19,7.5630181068388405
2017-11-20,5.7054532920930825
2017-11-21,5.858819095212504
2017-11-22,5.757107840725941
2017-11-23,5.941179362156826
2017-11-24,6.965647515778844
2017-11-25,5.945759544138485
2017-11-26,6.136290008512947
2017-11-27,4.863568838076351
2017-11-28,3.963666275497772
2017-11-29,3.48350275333444
2017-11-30,3.725927738292189
2017-12-01,4.511709972764222
2017-12-02,4.288497393044703
2017-12-03,4.5349106433879305
2017-12-04,4.669958969855091
2017-12-05,9.78193285511201
2017-12-06,6.766166622958241
2017-12-07,8.839828796418656
2017-12-08,10.672897791776045
2017-12-09,15.014453971919682
2017-12-10,15.1135701511486
2017-12-11,14.691638995556588
2017-12-12,7.418868172680981
2017-12-13,9.157010159388744
2017-12-14,7.951871971461186
2017-12-15,9.548428769117159
2017-12-16,11.797157870100875
2017-12-17,11.956531916301214
2017-12-18,11.115169492109615
2017-12-19,8.563105568323751
2017-12-20,7.4123969966992265
2017-12-21,7.288186631706667
2017-12-22,6.736482396545324
2017-12-23,10.148191014343494
2017-12-24,13.004238799917989
2017-12-25,15.424929275588037
2017-12-26,10.91292525018282
2017-12-27,9.52920987073915
2017-12-28,7.652992504202465
2017-12-29,6.583286220033718
2017-12-30,5.924660883140674
2017-12-31,10.689624121530803
2018-01-01,11.727217473566638
2018-01-02,6.917049344910908
2018-01-03,6.923072795088118
2018-01-04,4.783318595420058
2018-01-05,5.227211642711457
2018-01-06,6.283526684160041
2018-01-07,7.885482940834994
2018-01-08,6.397725463533216
2018-01-09,6.012508289964007
2018-01-10,5.583138708178969
2018-01-11,6.145064679105362
2018-01-12,7.772562368878966
2018-01-13,10.141513577906405
2018-01-14,3.9010105298055877
2018-01-15,8.28778286862325
2018-01-16,6.396356784821117
2018-01-17,6.084080279876747
2018-01-18,7.044152590739136
2018-01-19,10.673029940520076
2018-01-20,12.465018322748472
2018-01-21,13.03678910309894
2018-01-22,10.891144777964474
2018-01-23,11.326916170394025
2018-01-24,11.295414594276311
2018-01-25,23.753777751645355
2018-01-26,9.767748832209687
2018-01-27,15.15555715681581
2018-01-28,13.302698309885189
2018-01-29,12.327066225448528
2018-01-30,11.474059038216856
2018-01-31,11.851558634682
2018-02-01,11.871348493781063
2018-02-02,8.785977236934892
2018-02-03,15.687608018919255
2018-02-04,19.19002408609159
2018-02-05,13.572120274636433
2018-02-06,10.94744520502917
2018-02-07,13.870611343586942
2018-02-08,26.820103601519943
2018-02-09,18.961534098829404
2018-02-10,16.914269119563038
2018-02-11,24.467070788646165
2018-02-12,20.969173870367662
2018-02-13,15.169579376161362
2018-02-14,20.019144979350628
2018-02-15,17.787242896275217
2018-02-16,22.48049429539754
2018-02-17,23.331090955004196
2018-02-18,23.589836426443583
2018-02-19,25.697836014912287
2018-02-20,22.002468194363974
