Date,distribution/balance_exchanges
2016-02-27,11297397.097298035
2016-02-28,11218783.278682096
2016-02-29,11038518.033298029
2016-03-01,10974046.764449803
2016-03-02,12800464.610281663
2016-03-03,12829277.88137475
2016-03-04,12893753.292550365
2016-03-05,12884338.015546119
2016-03-06,13010149.648691235
2016-03-07,13090111.59270613
2016-03-08,12970526.430088252
2016-03-09,12963066.173391026
2016-03-10,13034730.446365895
2016-03-11,12997925.428498136
2016-03-12,12979253.382004438
2016-03-13,13104682.573129084
2016-03-14,13088379.44226814
2016-03-15,12977791.824859234
2016-03-16,12949623.31204428
2016-03-17,12961736.975097928
2016-03-18,13038815.296956535
2016-03-19,13027067.592116738
2016-03-20,12965260.17597488
2016-03-21,12970604.246056322
2016-03-22,12748306.90248899
2016-03-23,12692080.575085199
2016-03-24,12678803.667771481
2016-03-25,12603575.915724987
2016-03-26,12610109.386042032
2016-03-27,12659217.137314986
2016-03-28,12633794.92969796
2016-03-29,13073218.87113058
2016-03-30,12871365.417765995
2016-03-31,12810090.933679098
2016-04-01,12783052.947155183
2016-04-02,12770232.766441775
2016-04-03,12759146.231076343
2016-04-04,12724526.170683179
2016-04-05,12737024.715398088
2016-04-06,12694500.132884003
2016-04-07,12635640.43509625
2016-04-08,12665797.782413278
2016-04-09,12984400.332933612
2016-04-10,12962798.360693641
2016-04-11,12899510.864112321
2016-04-12,12761691.19058518
2016-04-13,12709936.606470881
2016-04-14,12969897.421362057
2016-04-15,12855487.113222236
2016-04-16,12733253.486257073
2016-04-17,12695964.4181097
2016-04-18,12638820.387046222
2016-04-19,12582638.32048804
2016-04-20,12559965.948147265
2016-04-21,12537373.809575109
2016-04-22,12558871.272838296
2016-04-23,13009866.949568376
2016-04-24,13016574.11437091
2016-04-25,12988749.812904872
2016-04-26,12940845.252624903
2016-04-27,12860987.636736378
2016-04-28,12717577.242553052
2016-04-29,12631625.045588166
2016-04-30,13147456.78442729
2016-05-01,13079659.844885755
2016-05-02,13073537.543798262
2016-05-03,12982099.553003296
2016-05-04,12905028.57946436
2016-05-05,12822680.908914194
2016-05-06,12668504.819320308
2016-05-07,12466209.411787417
2016-05-08,12411571.83153275
2016-05-09,12402204.398706937
2016-05-10,12190095.215979394
2016-05-11,12267093.985861165
2016-05-12,11805373.496556537
2016-05-13,10967508.693366643
2016-05-14,10200985.999660429
2016-05-15,9850951.402570035
2016-05-16,9636569.167239107
2016-05-17,9501985.848553818
2016-05-18,9283035.699506495
2016-05-19,9987172.481356278
2016-05-20,9837034.437670257
2016-05-21,9816580.700124502
2016-05-22,9766027.980673661
2016-05-23,9686261.268554604
2016-05-24,9576517.896170331
2016-05-25,9452530.147489414
2016-05-26,9474292.08169073
2016-05-27,9219716.541436257
2016-05-28,9530528.90225646
2016-05-29,9545421.418801876
2016-05-30,9673557.939452268
2016-05-31,9616397.349322801
2016-06-01,9609822.473015105
2016-06-02,9603120.57815188
2016-06-03,9517051.186608497
2016-06-04,9493353.716503365
2016-06-05,9438535.902786298
2016-06-06,9380929.561458971
2016-06-07,9513641.131525256
2016-06-08,9250890.646289999
2016-06-09,9209886.32457392
2016-06-10,9140167.157354522
2016-06-11,9123479.038240878
2016-06-12,9125677.76456318
2016-06-13,9082193.373521233
2016-06-14,9072692.77479045
2016-06-15,8674246.517441478
2016-06-16,8913177.943762891
2016-06-17,9208381.875163535
2016-06-18,9983906.553788822
2016-06-19,9553773.53139949
2016-06-20,9514585.342597172
2016-06-21,9615556.205583582
2016-06-22,9407506.775034323
2016-06-23,9221633.185195114
2016-06-24,9122314.558500823
2016-06-25,9497012.1504825
2016-06-26,9450988.8153695
2016-06-27,9336767.353547944
2016-06-28,9164385.5046948
2016-06-29,9000428.893446637
2016-06-30,8970315.564434074
2016-07-01,8943916.674047504
2016-07-02,8967914.702991236
2016-07-03,8884068.121028207
2016-07-04,9404261.972281009
2016-07-05,9160220.828792658
2016-07-06,9094567.923797755
2016-07-07,8976074.6878222
2016-07-08,8964886.299766988
2016-07-09,8864442.64268773
2016-07-10,8673970.08316706
2016-07-11,8473238.07741473
2016-07-12,8427446.36896855
2016-07-13,8720301.0008216
2016-07-14,8759946.665581055
2016-07-15,8491746.032838868
2016-07-16,8422291.309078813
2016-07-17,8255596.407964962
2016-07-18,8923258.715333771
2016-07-19,17036615.558138367
2016-07-20,17340071.21539872
2016-07-21,17316453.5912301
2016-07-22,17270623.51385677
2016-07-23,17340177.334941443
2016-07-24,18920497.592971303
2016-07-25,19376057.281029694
2016-07-26,20939316.728729255
2016-07-27,21075370.04181227
2016-07-28,21689580.70751103
2016-07-29,21755308.338764854
2016-07-30,21575509.74078589
2016-07-31,21587833.16580454
2016-08-01,21444583.175748415
2016-08-02,21956601.65560722
2016-08-03,20530112.256537843
2016-08-04,20096513.404947694
2016-08-05,19667665.9822672
2016-08-06,19426430.242931772
2016-08-07,19351479.148222394
2016-08-08,19085845.565096635
2016-08-09,18909189.511239707
2016-08-10,18489821.800302815
2016-08-11,18239767.277629927
2016-08-12,18030722.600181546
2016-08-13,17912511.126354124
2016-08-14,17821006.143814266
2016-08-15,17785909.807518966
2016-08-16,17718558.597340446
2016-08-17,17606411.66829145
2016-08-18,17743977.832627725
2016-08-19,17713780.490685686
2016-08-20,17643800.378432382
2016-08-21,17748022.877100553
2016-08-22,17707882.455448255
2016-08-23,17706132.07264007
2016-08-24,17684702.683247007
2016-08-25,17699888.228419587
2016-08-26,17652060.962549243
2016-08-27,17711804.150128376
2016-08-28,17697355.74529711
2016-08-29,17670111.619549006
2016-08-30,17596549.387106135
2016-08-31,17548521.676648688
2016-09-01,17581308.96428725
2016-09-02,17589193.589190964
2016-09-03,17550376.879212666
2016-09-04,17371587.916162692
2016-09-05,17344402.46447894
2016-09-06,17385490.24745382
2016-09-07,17348728.264719862
2016-09-08,17265213.96925715
2016-09-09,17242923.49330718
2016-09-10,17181911.331581783
2016-09-11,17158700.632652964
2016-09-12,16909392.208270967
2016-09-13,16916981.089616995
2016-09-14,16932250.79507976
2016-09-15,16966289.733528983
2016-09-16,17894014.964985322
2016-09-17,17972690.537237987
2016-09-18,17899627.913992275
2016-09-19,17804767.38589876
2016-09-20,17755240.371232677
2016-09-21,17702018.905886587
2016-09-22,17626312.192831866
2016-09-23,17445449.747067273
2016-09-24,17472252.683912303
2016-09-25,17408908.02078635
2016-09-26,17408346.99665675
2016-09-27,17398429.332784068
2016-09-28,17452449.33859173
2016-09-29,17334030.299323685
2016-09-30,17301911.339770082
2016-10-01,17216870.28679141
2016-10-02,17174089.933714606
2016-10-03,17174351.52454717
2016-10-04,17163497.41649734
2016-10-05,17165518.267858088
2016-10-06,17118745.48546234
2016-10-07,17103472.20651241
2016-10-08,17209553.014022447
2016-10-09,17308309.487724617
2016-10-10,17366483.538105592
2016-10-11,17451781.85672002
2016-10-12,17492314.42477345
2016-10-13,17692305.37742475
2016-10-14,17656192.607724696
2016-10-15,17507773.822683405
2016-10-16,17380073.172931634
2016-10-17,17339274.8786501
2016-10-18,17343303.22844619
2016-10-19,17269131.687746007
2016-10-20,17283268.8647916
2016-10-21,17284187.268369745
2016-10-22,17381870.0800335
2016-10-23,17362014.525009386
2016-10-24,17429988.35592801
2016-10-25,17504858.517277133
2016-10-26,17594467.16656781
2016-10-27,17655166.591513
2016-10-28,17576748.572085205
2016-10-29,17666630.008936137
2016-10-30,17029070.392953176
2016-10-31,17047516.651648954
2016-11-01,17150468.714979168
2016-11-02,17160865.232655413
2016-11-03,17198629.15953495
2016-11-04,17120862.959648278
2016-11-05,17128504.605339315
2016-11-06,17124170.74920033
2016-11-07,17155008.568970665
2016-11-08,17163957.14310655
2016-11-09,17104014.0820662
2016-11-10,17116864.079381958
2016-11-11,17058158.186263498
2016-11-12,17180872.807861924
2016-11-13,17200777.396032706
2016-11-14,17196178.106905386
2016-11-15,17245818.891629346
2016-11-16,17253085.88196011
2016-11-17,17096631.532849837
2016-11-18,17083166.61017547
2016-11-19,17106323.96076528
2016-11-20,17167322.337115955
2016-11-21,17178158.375439618
2016-11-22,17306877.7202408
2016-11-23,17299645.891980357
2016-11-24,17359159.340182982
2016-11-25,17322429.17920099
2016-11-26,17375629.572459713
2016-11-27,17445584.13020776
2016-11-28,17464263.7500517
2016-11-29,17511198.469235457
2016-11-30,17614071.702398706
2016-12-01,17506405.00681856
2016-12-02,17406003.499136843
2016-12-03,17120172.95364293
2016-12-04,17110473.768787965
2016-12-05,17297877.51053135
2016-12-06,17259750.027646948
2016-12-07,17063314.02642096
2016-12-08,16967080.17070929
2016-12-09,17008726.72925742
2016-12-10,16963207.217987303
2016-12-11,16969272.334598646
2016-12-12,16904786.95739436
2016-12-13,16889142.717096947
2016-12-14,16875228.952347316
2016-12-15,16896600.189010054
2016-12-16,17013551.534022752
2016-12-17,17028473.6302056
2016-12-18,17071776.46547214
2016-12-19,17113308.58364844
2016-12-20,17114039.793950006
2016-12-21,17288466.022981666
2016-12-22,17409630.28757938
2016-12-23,18216276.765403528
2016-12-24,18180942.139614128
2016-12-25,18174903.229456406
2016-12-26,18158279.9167443
2016-12-27,18253850.95603836
2016-12-28,18219581.031354737
2016-12-29,18335122.92740135
2016-12-30,17780955.92019938
2016-12-31,17762815.35612949
2017-01-01,17663796.807139285
2017-01-02,17636469.651046872
2017-01-03,17622717.74312299
2017-01-04,17730958.45977838
2017-01-05,17743337.710979164
2017-01-06,17583689.62368478
2017-01-07,17462572.632321935
2017-01-08,17479006.306865823
2017-01-09,17155497.848379277
2017-01-10,17153271.7817036
2017-01-11,16977437.882750515
2017-01-12,16906437.10312695
2017-01-13,16977220.89652597
2017-01-14,17059651.39186336
2017-01-15,17018114.527399488
2017-01-16,16958474.01170299
2017-01-17,17117226.069923572
2017-01-18,17089514.111371208
2017-01-19,17119513.844162475
2017-01-20,16410558.780857455
2017-01-21,16364493.371369114
2017-01-22,16342715.38398069
2017-01-23,16311086.942255588
2017-01-24,16297445.323976632
2017-01-25,16261579.926215736
2017-01-26,16202742.576640777
2017-01-27,16141154.632563544
2017-01-28,16127395.301001193
2017-01-29,16202143.030376261
2017-01-30,16222680.093376843
2017-01-31,16243932.089638716
2017-02-01,16276297.90926554
2017-02-02,16285548.08402836
2017-02-03,16496954.77949357
2017-02-04,16437111.679665618
2017-02-05,16450122.319433047
2017-02-06,16378568.396776233
2017-02-07,16407929.842169598
2017-02-08,16397549.64138644
2017-02-09,16378770.090970293
2017-02-10,16310422.451582663
2017-02-11,16284022.752687993
2017-02-12,16273261.333839232
2017-02-13,16159198.89161514
2017-02-14,16190992.544414166
2017-02-15,16268854.50971197
2017-02-16,16184020.711815776
2017-02-17,16134890.566672541
2017-02-18,16110816.13294312
2017-02-19,16166455.513738722
2017-02-20,16083548.555343423
2017-02-21,16077535.271048719
2017-02-22,16056737.480455138
2017-02-23,16009220.287309334
2017-02-24,16025205.688212648
2017-02-25,15961884.728201784
2017-02-26,15929926.753762908
2017-02-27,16421919.491722066
2017-02-28,16411259.227767795
2017-03-01,16040940.62468971
2017-03-02,15995108.562319761
2017-03-03,15972117.131531768
2017-03-04,15879134.979902547
2017-03-05,15808472.569013339
2017-03-06,15752946.279815517
2017-03-07,15721183.128677063
2017-03-08,15656760.553555042
2017-03-09,15576149.376089467
2017-03-10,15753222.568815388
2017-03-11,15851809.761704067
2017-03-12,15773280.904982414
2017-03-13,16245526.364826966
2017-03-14,16083342.143161671
2017-03-15,16102532.5714025
2017-03-16,16644468.048512045
2017-03-17,16771138.539590752
2017-03-18,16875087.773354143
2017-03-19,16803689.259050127
2017-03-20,16600887.78961686
2017-03-21,16407024.668672387
2017-03-22,16293380.194211017
2017-03-23,16296909.598958138
2017-03-24,16357320.396585543
2017-03-25,16243118.37912293
2017-03-26,16174989.049160386
2017-03-27,16119193.629220955
2017-03-28,16072771.893375734
2017-03-29,15862231.023724798
2017-03-30,15864301.582245808
2017-03-31,16320907.313995438
2017-04-01,16309591.030659791
2017-04-02,16359449.17508274
2017-04-03,15887285.830016997
2017-04-04,15816085.90515703
2017-04-05,15706640.54818141
2017-04-06,15581413.14557379
2017-04-07,15489166.69529875
2017-04-08,15474597.57248225
2017-04-09,15431880.635634083
2017-04-10,15223042.937220821
2017-04-11,15103167.1191271
2017-04-12,15067434.49843248
2017-04-13,15021751.01414738
2017-04-14,15029179.97449708
2017-04-15,14927179.92969456
2017-04-16,14888938.564284397
2017-04-17,14768455.510340262
2017-04-18,14607379.451390196
2017-04-19,14667574.191864692
2017-04-20,14583360.094251286
2017-04-21,14528441.98736464
2017-04-22,14516555.063489353
2017-04-23,14492632.007178165
2017-04-24,14496848.162491098
2017-04-25,14488573.314262686
2017-04-26,14544292.516560989
2017-04-27,14537548.985477895
2017-04-28,14620265.147216659
2017-04-29,14639384.95174195
2017-04-30,14657113.695267443
2017-05-01,14581828.4918352
2017-05-02,14418808.416880358
2017-05-03,14424442.961217579
2017-05-04,14533830.229268175
2017-05-05,14113439.5167889
2017-05-06,14103730.364194341
2017-05-07,14096505.07602517
2017-05-08,13915426.392605713
2017-05-09,13944207.377975695
2017-05-10,13847011.303396758
2017-05-11,13753274.476503167
2017-05-12,13718311.648611818
2017-05-13,13636544.32130236
2017-05-14,13328080.303076074
2017-05-15,13211559.547981748
2017-05-16,13166106.961531783
2017-05-17,13078926.057609467
2017-05-18,13065454.56755871
2017-05-19,12928296.80104277
2017-05-20,12798192.971314965
2017-05-21,12849695.33402482
2017-05-22,12844296.787993323
2017-05-23,12693957.320660984
2017-05-24,12768696.626785249
2017-05-25,12831377.132243436
2017-05-26,12523597.321695803
2017-05-27,12495974.518956888
2017-05-28,12472000.646346245
2017-05-29,12389965.25865943
2017-05-30,12367706.180767912
2017-05-31,12412931.993869016
2017-06-01,12316449.430398326
2017-06-02,12019093.681357935
2017-06-03,12013515.780139089
2017-06-04,11995371.061749319
2017-06-05,12054585.80350035
2017-06-06,11991562.307714814
2017-06-07,12023993.690843428
2017-06-08,11966657.532021843
2017-06-09,11897991.397446297
2017-06-10,11878040.115403343
2017-06-11,11793580.751515776
2017-06-12,11748063.023055185
2017-06-13,11787960.9854579
2017-06-14,11960754.595907886
2017-06-15,11961686.64768813
2017-06-16,11906048.3010896
2017-06-17,11918056.111668732
2017-06-18,11936996.641786572
2017-06-19,12003501.473319897
2017-06-20,12073947.140653133
2017-06-21,11995096.442066254
2017-06-22,11852023.63995988
2017-06-23,11576755.585091544
2017-06-24,11490254.77096418
2017-06-25,11418630.167524617
2017-06-26,11519361.48079295
2017-06-27,11479932.507307464
2017-06-28,11448514.440245831
2017-06-29,11436299.594376078
2017-06-30,11381580.117551804
2017-07-01,11378283.099256866
2017-07-02,11312555.420336159
2017-07-03,11414138.58867371
2017-07-04,11430301.56585768
2017-07-05,11436343.598332137
2017-07-06,11428409.02876192
2017-07-07,11350849.742987428
2017-07-08,11332344.55947538
2017-07-09,11288226.55357853
2017-07-10,11328524.584870433
2017-07-11,11426162.46628664
2017-07-12,11422954.908900104
2017-07-13,11515547.446488338
2017-07-14,11437536.51851745
2017-07-15,11533614.362651268
2017-07-16,11779905.790838223
2017-07-17,11677405.397858752
2017-07-18,11631912.09488332
2017-07-19,11618218.68333704
2017-07-20,11760275.822914336
2017-07-21,11813661.522881575
2017-07-22,11790812.415970217
2017-07-23,11743509.647746617
2017-07-24,11768463.138847146
2017-07-25,11720273.266631238
2017-07-26,11623809.991819477
2017-07-27,11626957.247441247
2017-07-28,11473174.180891305
2017-07-29,11465572.3277637
2017-07-30,11472141.285213882
2017-07-31,11406030.398420528
2017-08-01,11357674.445365088
2017-08-02,11364994.541581789
2017-08-03,11259242.068575384
2017-08-04,11206074.849705484
2017-08-05,11166632.929749899
2017-08-06,11084836.560488096
2017-08-07,11019105.424064979
2017-08-08,10929015.260687301
2017-08-09,10874402.830095557
2017-08-10,10829885.631718224
2017-08-11,10817259.389593203
2017-08-12,10778881.51945038
2017-08-13,10763022.768653588
2017-08-14,10710189.800978707
2017-08-15,10636062.45742787
2017-08-16,10306044.190386582
2017-08-17,10231879.353659919
2017-08-18,10176947.447628774
2017-08-19,10200472.697876737
2017-08-20,10175753.139791852
2017-08-21,10262495.969057377
2017-08-22,10275187.437813096
2017-08-23,10241278.168055857
2017-08-24,10188863.040195106
2017-08-25,10188199.55894008
2017-08-26,10171279.68760771
2017-08-27,10126217.333495943
2017-08-28,10166770.8109616
2017-08-29,10198424.806174442
2017-08-30,10158984.528688258
2017-08-31,10020797.904915666
2017-09-01,10039431.533613782
2017-09-02,10032307.856066
2017-09-03,10063063.389485046
2017-09-04,10188883.635749932
2017-09-05,10199939.4517909
2017-09-06,10168268.298108488
2017-09-07,10167792.403120708
2017-09-08,10151245.18666448
2017-09-09,9676209.929024009
2017-09-10,9702101.449733794
2017-09-11,9675113.99239465
2017-09-12,9648410.92761568
2017-09-13,9675426.61017062
2017-09-14,9697843.579595689
2017-09-15,9727903.97396511
2017-09-16,9598471.738408905
2017-09-17,9591707.132623253
2017-09-18,9558901.494154125
2017-09-19,9560037.269220803
2017-09-20,9523761.800043903
2017-09-21,9485126.807516033
2017-09-22,9463366.825169789
2017-09-23,9439755.106032647
2017-09-24,9399154.721618624
2017-09-25,9441169.696921632
2017-09-26,9423815.161975708
2017-09-27,9429362.760750003
2017-09-28,9449859.486192552
2017-09-29,9437075.828345472
2017-09-30,9386528.545439607
2017-10-01,9398751.70424929
2017-10-02,9415138.768168688
2017-10-03,9426743.173028845
2017-10-04,9419018.666674053
2017-10-05,9369821.380767107
2017-10-06,9357413.453498516
2017-10-07,9333440.280185197
2017-10-08,9332045.870378086
2017-10-09,9215425.910884306
2017-10-10,9189576.343422454
2017-10-11,9175002.39840176
2017-10-12,9124515.68916634
2017-10-13,9129362.733829051
2017-10-14,9094923.403219778
2017-10-15,9105271.562562777
2017-10-16,9078382.64030623
2017-10-17,9058819.120524278
2017-10-18,9049462.74641059
2017-10-19,8993581.05682467
2017-10-20,8981460.140596308
2017-10-21,8954776.34967518
2017-10-22,8954050.220304877
2017-10-23,8915546.372095218
2017-10-24,8983333.412279474
2017-10-25,8990925.808252469
2017-10-26,8979762.02691571
2017-10-27,8971327.661753703
2017-10-28,8941838.90147929
2017-10-29,8930193.873729492
2017-10-30,8907075.285437709
2017-10-31,8865545.409489946
2017-11-01,8838073.7129475
2017-11-02,8838703.399345877
2017-11-03,8836104.104416583
2017-11-04,8812421.262372563
2017-11-05,8789334.415836174
2017-11-06,8776956.128199432
2017-11-07,8742607.088073103
2017-11-08,8812982.062917817
2017-11-09,8840766.520855121
2017-11-10,8818611.609703697
2017-11-11,8859732.727719948
2017-11-12,8881890.321467057
2017-11-13,8902684.260807203
2017-11-14,8933731.767863557
2017-11-15,8898101.866873564
2017-11-16,8827082.425507294
2017-11-17,8794871.763420265
2017-11-18,8806413.093351578
2017-11-19,8778752.463435303
2017-11-20,8767151.271355703
2017-11-21,8715922.468963
2017-11-22,8703439.995176563
2017-11-23,8756075.87966174
2017-11-24,8768552.008827504
2017-11-25,8757362.138382342
2017-11-26,8755421.46241146
2017-11-27,8696929.4948264
2017-11-28,8635557.23326438
2017-11-29,8596033.584718345
2017-11-30,8579659.15329699
2017-12-01,8501637.369569859
2017-12-02,8487627.474383255
2017-12-03,8535225.17108973
2017-12-04,8483490.039015997
2017-12-05,8711208.434173768
2017-12-06,8424753.086082147
2017-12-07,8390900.341896502
2017-12-08,8292738.113453622
2017-12-09,8317084.457019214
2017-12-10,8298135.950464568
2017-12-11,8169234.991636083
2017-12-12,8351522.00286674
2017-12-13,8328809.0064600855
2017-12-14,8251913.193233907
2017-12-15,8170238.551120605
2017-12-16,8105207.210623313
2017-12-17,8089786.589026608
2017-12-18,8091579.500622804
2017-12-19,8044151.686288752
2017-12-20,8061798.273150494
2017-12-21,8020260.716106901
2017-12-22,8144385.271658769
2017-12-23,8041431.657649747
2017-12-24,8037685.761571466
2017-12-25,7913765.886960137
2017-12-26,7824138.543259294
2017-12-27,7815564.222439604
2017-12-28,7790645.300889021
2017-12-29,7747891.72993101
2017-12-30,7908743.361246337
2017-12-31,7876878.380801953
2018-01-01,7922756.47214116
2018-01-02,7936537.701397199
2018-01-03,7850777.015415646
2018-01-04,8064337.978556484
2018-01-05,8024447.275638504
2018-01-06,7959968.275012881
2018-01-07,7901444.466518305
2018-01-08,7977353.325148832
2018-01-09,8130844.810901939
2018-01-10,8184321.549929946
2018-01-11,8191174.468892204
2018-01-12,8047357.536152978
2018-01-13,7949953.684841808
2018-01-14,7840386.934738684
2018-01-15,7876543.55172451
2018-01-16,7826613.709167959
2018-01-17,8052232.16190144
2018-01-18,8045282.8124395935
2018-01-19,7947094.639762027
2018-01-20,7784343.076958771
2018-01-21,8165759.726454294
2018-01-22,8086697.356870961
2018-01-23,8050559.557419204
2018-01-24,8112117.909707324
2018-01-25,8062113.773479065
2018-01-26,8219391.643672226
2018-01-27,8148011.694901012
2018-01-28,8101391.284101939
2018-01-29,8136492.263861375
2018-01-30,8092136.69619941
2018-01-31,8072011.571942215
2018-02-01,8122788.796912717
2018-02-02,8196527.151439134
2018-02-03,8142125.781214072
2018-02-04,8121471.204050102
2018-02-05,8075364.566306259
2018-02-06,8121615.87530135
2018-02-07,8059188.405288773
2018-02-08,8053306.965225725
2018-02-09,7996280.435396686
2018-02-10,7922309.915862813
2018-02-11,8074496.110363409
2018-02-12,8090314.236016663
2018-02-13,7969785.13408529
2018-02-14,7924309.24512909
2018-02-15,7943910.012700307
2018-02-16,7913806.639159252
2018-02-17,7898328.174937685
2018-02-18,7846817.20422866
2018-02-19,7811169.036681333
2018-02-20,7781745.290963203
2018-02-21,7759584.554308109
2018-02-22,5940394.103878576
2018-02-23,5920400.38928297
2018-02-24,5901819.25371083
2018-02-25,5863006.442061182
2018-02-26,5911680.790260917
2018-02-27,5892541.99876284
2018-02-28,5842963.220224064
2018-03-01,5817673.182592422
2018-03-02,5803415.900712566
2018-03-03,5817750.6436572
2018-03-04,5793246.130890733
2018-03-05,5807168.806842552
2018-03-06,5893434.350822352
2018-03-07,5935598.332672432
2018-03-08,5924551.296554204
2018-03-09,5872645.27982234
2018-03-10,5929101.343388852
2018-03-11,5881432.22980352
2018-03-12,5825520.492809729
2018-03-13,5889223.889389729
2018-03-14,5953483.381097591
2018-03-15,5959386.739793488
2018-03-16,6006077.136543453
2018-03-17,6003359.683753938
2018-03-18,6131016.214311975
2018-03-19,6206878.716087267
2018-03-20,6150830.086955879
2018-03-21,6222011.733844881
2018-03-22,6239925.891472534
2018-03-23,6314169.566675561
2018-03-24,6254363.304773033
2018-03-25,6232858.803503679
2018-03-26,6252697.779097294
2018-03-27,6307326.61770518
2018-03-28,6337893.049508664
2018-03-29,6396079.032588854
2018-03-30,6391808.972825602
2018-03-31,6372710.013903545
2018-04-01,6371286.033648464
2018-04-02,6407737.057195443
2018-04-03,6372874.077213129
2018-04-04,6393367.369297031
2018-04-05,6352344.492583347
2018-04-06,6363091.991290509
2018-04-07,6354287.953881152
2018-04-08,6518520.594493618
2018-04-09,6527478.107259206
2018-04-10,6515623.536430442
2018-04-11,6543396.86398339
2018-04-12,6565573.0317808315
2018-04-13,6533430.64538102
2018-04-14,6539449.143246636
2018-04-15,6518034.562179626
2018-04-16,6501759.8055462465
2018-04-17,6455652.279171123
2018-04-18,6445192.666132667
2018-04-19,6428171.082759591
2018-04-20,6445022.837329078
2018-04-21,6428863.385157288
2018-04-22,6401645.443852967
2018-04-23,6550829.098553337
2018-04-24,6583863.356557532
2018-04-25,6616093.128011451
2018-04-26,6709014.298063659
2018-04-27,6746467.461682975
