Date,addresses/min_point_zero_1_count
2016-06-19,123419.0
2016-06-20,124225.0
2016-06-21,125032.0
2016-06-22,125750.0
2016-06-23,126468.0
2016-06-24,127011.0
2016-06-25,127427.0
2016-06-26,127900.0
2016-06-27,128480.0
2016-06-28,128992.0
2016-06-29,129629.0
2016-06-30,130117.0
2016-07-01,130573.0
2016-07-02,130812.0
2016-07-03,131198.0
2016-07-04,131367.0
2016-07-05,131891.0
2016-07-06,132276.0
2016-07-07,132829.0
2016-07-08,133152.0
2016-07-09,133652.0
2016-07-10,134125.0
2016-07-11,134521.0
2016-07-12,134922.0
2016-07-13,134956.0
2016-07-14,135387.0
2016-07-15,135692.0
2016-07-16,136204.0
2016-07-17,136487.0
2016-07-18,137436.0
2016-07-19,127928.0
2016-07-20,129310.0
2016-07-21,129631.0
2016-07-22,130143.0
2016-07-23,131099.0
2016-07-24,129094.0
2016-07-25,130804.0
2016-07-26,128383.0
2016-07-27,127992.0
2016-07-28,127822.0
2016-07-29,129716.0
2016-07-30,130179.0
2016-07-31,130353.0
2016-08-01,130479.0
2016-08-02,130205.0
2016-08-03,130461.0
2016-08-04,131142.0
2016-08-05,132156.0
2016-08-06,132022.0
2016-08-07,132153.0
2016-08-08,132402.0
2016-08-09,133037.0
2016-08-10,133613.0
2016-08-11,134324.0
2016-08-12,134666.0
2016-08-13,135115.0
2016-08-14,135115.0
2016-08-15,135511.0
2016-08-16,134850.0
2016-08-17,135202.0
2016-08-18,135629.0
2016-08-19,135990.0
2016-08-20,135965.0
2016-08-21,136354.0
2016-08-22,137551.0
2016-08-23,137029.0
2016-08-24,137424.0
2016-08-25,137659.0
2016-08-26,138070.0
2016-08-27,138426.0
2016-08-28,138640.0
2016-08-29,138788.0
2016-08-30,139212.0
2016-08-31,139568.0
2016-09-01,139393.0
2016-09-02,139737.0
2016-09-03,140031.0
2016-09-04,140327.0
2016-09-05,140627.0
2016-09-06,141028.0
2016-09-07,140875.0
2016-09-08,141393.0
2016-09-09,141489.0
2016-09-10,141661.0
2016-09-11,141868.0
2016-09-12,142242.0
2016-09-13,142530.0
2016-09-14,142786.0
2016-09-15,143089.0
2016-09-16,143108.0
2016-09-17,143295.0
2016-09-18,143946.0
2016-09-19,145864.0
2016-09-20,144415.0
2016-09-21,144061.0
2016-09-22,144785.0
2016-09-23,145310.0
2016-09-24,145151.0
2016-09-25,145431.0
2016-09-26,146139.0
2016-09-27,146413.0
2016-09-28,147156.0
2016-09-29,148519.0
2016-09-30,148461.0
2016-10-01,150087.0
2016-10-02,149321.0
2016-10-03,149975.0
2016-10-04,150915.0
2016-10-05,152770.0
2016-10-06,151777.0
2016-10-07,153176.0
2016-10-08,151494.0
2016-10-09,151809.0
2016-10-10,152641.0
2016-10-11,152851.0
2016-10-12,153118.0
2016-10-13,153739.0
2016-10-14,154578.0
2016-10-15,156485.0
2016-10-16,156454.0
2016-10-17,157052.0
2016-10-18,156119.0
2016-10-19,156517.0
2016-10-20,156120.0
2016-10-21,158660.0
2016-10-22,157037.0
2016-10-23,155839.0
2016-10-24,156438.0
2016-10-25,157010.0
2016-10-26,157337.0
2016-10-27,157618.0
2016-10-28,157609.0
2016-10-29,157626.0
2016-10-30,157224.0
2016-10-31,157297.0
2016-11-01,155314.0
2016-11-02,156499.0
2016-11-03,156695.0
2016-11-04,156794.0
2016-11-05,157117.0
2016-11-06,157135.0
2016-11-07,156841.0
2016-11-08,157323.0
2016-11-09,157969.0
2016-11-10,158241.0
2016-11-11,158714.0
2016-11-12,158964.0
2016-11-13,158156.0
2016-11-14,158461.0
2016-11-15,158728.0
2016-11-16,158954.0
2016-11-17,158993.0
2016-11-18,159282.0
2016-11-19,159562.0
2016-11-20,159771.0
2016-11-21,160064.0
2016-11-22,160850.0
2016-11-23,160959.0
2016-11-24,163518.0
2016-11-25,162343.0
2016-11-26,162897.0
2016-11-27,163700.0
2016-11-28,163165.0
2016-11-29,163367.0
2016-11-30,164085.0
2016-12-01,164222.0
2016-12-02,164498.0
2016-12-03,164678.0
2016-12-04,164173.0
2016-12-05,164383.0
2016-12-06,164689.0
2016-12-07,165106.0
2016-12-08,165436.0
2016-12-09,163746.0
2016-12-10,164039.0
2016-12-11,164245.0
2016-12-12,164305.0
2016-12-13,164542.0
2016-12-14,164830.0
2016-12-15,164799.0
2016-12-16,165100.0
2016-12-17,165291.0
2016-12-18,165480.0
2016-12-19,165708.0
2016-12-20,166534.0
2016-12-21,166909.0
2016-12-22,166993.0
2016-12-23,167129.0
2016-12-24,167321.0
2016-12-25,167619.0
2016-12-26,167960.0
2016-12-27,167955.0
2016-12-28,167939.0
2016-12-29,168412.0
2016-12-30,168370.0
2016-12-31,168537.0
2017-01-01,168810.0
2017-01-02,168996.0
2017-01-03,169265.0
2017-01-04,169876.0
2017-01-05,170402.0
2017-01-06,170584.0
2017-01-07,170806.0
2017-01-08,171495.0
2017-01-09,170844.0
2017-01-10,171474.0
2017-01-11,172058.0
2017-01-12,172080.0
2017-01-13,172564.0
2017-01-14,173122.0
2017-01-15,173751.0
2017-01-16,174888.0
2017-01-17,175471.0
2017-01-18,176020.0
2017-01-19,176617.0
2017-01-20,176662.0
2017-01-21,177245.0
2017-01-22,177884.0
2017-01-23,178452.0
2017-01-24,178888.0
2017-01-25,179332.0
2017-01-26,179984.0
2017-01-27,180455.0
2017-01-28,180960.0
2017-01-29,181447.0
2017-01-30,181769.0
2017-01-31,181913.0
2017-02-01,182074.0
2017-02-02,181955.0
2017-02-03,182137.0
2017-02-04,182252.0
2017-02-05,182432.0
2017-02-06,182720.0
2017-02-07,182935.0
2017-02-08,182984.0
2017-02-09,183130.0
2017-02-10,183377.0
2017-02-11,183513.0
2017-02-12,183799.0
2017-02-13,184006.0
2017-02-14,183988.0
2017-02-15,184174.0
2017-02-16,184289.0
2017-02-17,184107.0
2017-02-18,184359.0
2017-02-19,184555.0
2017-02-20,185139.0
2017-02-21,185449.0
2017-02-22,185387.0
2017-02-23,185760.0
2017-02-24,185883.0
2017-02-25,186102.0
2017-02-26,186625.0
2017-02-27,187478.0
2017-02-28,188143.0
2017-03-01,189127.0
2017-03-02,190087.0
2017-03-03,190943.0
2017-03-04,190695.0
2017-03-05,191224.0
2017-03-06,192058.0
2017-03-07,192713.0
2017-03-08,193154.0
2017-03-09,193542.0
2017-03-10,193394.0
2017-03-11,194383.0
2017-03-12,194829.0
2017-03-13,196354.0
2017-03-14,197497.0
2017-03-15,199074.0
2017-03-16,201799.0
2017-03-17,204820.0
2017-03-18,206474.0
2017-03-19,207567.0
2017-03-20,209309.0
2017-03-21,210653.0
2017-03-22,211866.0
2017-03-23,212946.0
2017-03-24,213948.0
2017-03-25,215257.0
2017-03-26,216520.0
2017-03-27,217747.0
2017-03-28,219543.0
2017-03-29,221432.0
2017-03-30,223326.0
2017-03-31,224686.0
2017-04-01,224784.0
2017-04-02,226493.0
2017-04-03,226367.0
2017-04-04,227896.0
2017-04-05,229159.0
2017-04-06,230440.0
2017-04-07,231532.0
2017-04-08,232211.0
2017-04-09,233621.0
2017-04-10,234057.0
2017-04-11,234299.0
2017-04-12,235255.0
2017-04-13,236283.0
2017-04-14,236899.0
2017-04-15,237938.0
2017-04-16,239013.0
2017-04-17,240062.0
2017-04-18,241179.0
2017-04-19,242825.0
2017-04-20,243962.0
2017-04-21,244318.0
2017-04-22,245421.0
2017-04-23,246245.0
2017-04-24,247457.0
2017-04-25,247785.0
2017-04-26,249509.0
2017-04-27,250730.0
2017-04-28,252595.0
2017-04-29,255032.0
2017-04-30,256668.0
2017-05-01,259263.0
2017-05-02,261211.0
2017-05-03,263458.0
2017-05-04,267057.0
2017-05-05,269869.0
2017-05-06,272054.0
2017-05-07,274127.0
2017-05-08,274138.0
2017-05-09,276492.0
2017-05-10,280338.0
2017-05-11,282713.0
2017-05-12,284233.0
2017-05-13,286356.0
2017-05-14,289733.0
2017-05-15,291608.0
2017-05-16,294173.0
2017-05-17,298004.0
2017-05-18,300469.0
2017-05-19,302127.0
2017-05-20,305326.0
2017-05-21,309280.0
2017-05-22,318192.0
2017-05-23,322077.0
2017-05-24,328246.0
2017-05-25,334909.0
2017-05-26,338545.0
2017-05-27,343096.0
2017-05-28,346978.0
2017-05-29,351438.0
2017-05-30,359028.0
2017-05-31,369717.0
2017-06-01,368850.0
2017-06-02,374044.0
2017-06-03,378507.0
2017-06-04,384084.0
2017-06-05,388640.0
2017-06-06,396627.0
2017-06-07,404711.0
2017-06-08,412147.0
2017-06-09,415747.0
2017-06-10,426921.0
2017-06-11,439897.0
2017-06-12,451440.0
2017-06-13,459172.0
2017-06-14,468376.0
2017-06-15,476100.0
2017-06-16,486570.0
2017-06-17,495225.0
2017-06-18,504845.0
2017-06-19,519989.0
2017-06-20,545878.0
2017-06-21,545017.0
2017-06-22,555634.0
2017-06-23,563211.0
2017-06-24,573563.0
2017-06-25,575482.0
2017-06-26,571861.0
2017-06-27,574935.0
2017-06-28,582561.0
2017-06-29,591149.0
2017-06-30,593781.0
2017-07-01,598516.0
2017-07-02,603542.0
2017-07-03,609522.0
2017-07-04,614964.0
2017-07-05,620452.0
2017-07-06,627915.0
2017-07-07,635593.0
2017-07-08,640270.0
2017-07-09,645339.0
2017-07-10,649512.0
2017-07-11,654647.0
2017-07-12,660999.0
2017-07-13,669536.0
2017-07-14,673144.0
2017-07-15,676909.0
2017-07-16,682031.0
2017-07-17,687393.0
2017-07-18,692571.0
2017-07-19,698010.0
2017-07-20,702305.0
2017-07-21,707159.0
2017-07-22,711550.0
2017-07-23,701832.0
2017-07-24,706500.0
2017-07-25,712209.0
2017-07-26,716331.0
2017-07-27,718806.0
2017-07-28,723545.0
2017-07-29,726358.0
2017-07-30,729032.0
2017-07-31,732561.0
2017-08-01,735429.0
2017-08-02,737116.0
2017-08-03,738420.0
2017-08-04,743198.0
2017-08-05,746004.0
2017-08-06,747792.0
2017-08-07,751504.0
2017-08-08,757620.0
2017-08-09,759874.0
2017-08-10,765498.0
2017-08-11,772009.0
2017-08-12,778835.0
2017-08-13,786232.0
2017-08-14,806845.0
2017-08-15,815935.0
2017-08-16,824963.0
2017-08-17,838256.0
2017-08-18,846255.0
2017-08-19,859866.0
2017-08-20,866269.0
2017-08-21,871225.0
2017-08-22,873285.0
2017-08-23,883828.0
2017-08-24,893541.0
2017-08-25,900877.0
2017-08-26,908173.0
2017-08-27,921507.0
2017-08-28,930839.0
2017-08-29,940167.0
2017-08-30,955188.0
2017-08-31,965743.0
2017-09-01,976504.0
2017-09-02,983955.0
2017-09-03,990134.0
2017-09-04,985791.0
2017-09-05,992521.0
2017-09-06,1008601.0
2017-09-07,1017188.0
2017-09-08,1029409.0
2017-09-09,1037356.0
2017-09-10,1048082.0
2017-09-11,1054966.0
2017-09-12,1065226.0
2017-09-13,1072459.0
2017-09-14,1067739.0
2017-09-15,1075389.0
2017-09-16,1083289.0
2017-09-17,1093365.0
2017-09-18,1099047.0
2017-09-19,1118208.0
2017-09-20,1124720.0
2017-09-21,1131063.0
2017-09-22,1136307.0
2017-09-23,1140827.0
2017-09-24,1146072.0
2017-09-25,1149438.0
2017-09-26,1153352.0
2017-09-27,1162262.0
2017-09-28,1169810.0
2017-09-29,1161542.0
2017-09-30,1160473.0
2017-10-01,1165161.0
2017-10-02,1173176.0
2017-10-03,1180432.0
2017-10-04,1189205.0
2017-10-05,1194859.0
2017-10-06,1202598.0
2017-10-07,1205377.0
2017-10-08,1210239.0
2017-10-09,1216728.0
2017-10-10,1225839.0
2017-10-11,1227918.0
2017-10-12,1231786.0
2017-10-13,1237572.0
2017-10-14,1245955.0
2017-10-15,1255287.0
2017-10-16,1264875.0
2017-10-17,1271870.0
2017-10-18,1280402.0
2017-10-19,1291232.0
2017-10-20,1299497.0
2017-10-21,1306127.0
2017-10-22,1304847.0
2017-10-23,1307522.0
2017-10-24,1314663.0
2017-10-25,1321899.0
2017-10-26,1331098.0
2017-10-27,1337601.0
2017-10-28,1345218.0
2017-10-29,1350968.0
2017-10-30,1359008.0
2017-10-31,1366650.0
2017-11-01,1372734.0
2017-11-02,1385620.0
2017-11-03,1396101.0
2017-11-04,1402667.0
2017-11-05,1411106.0
2017-11-06,1418642.0
2017-11-07,1423306.0
2017-11-08,1430592.0
2017-11-09,1439713.0
2017-11-10,1444767.0
2017-11-11,1450520.0
2017-11-12,1458036.0
2017-11-13,1467587.0
2017-11-14,1478762.0
2017-11-15,1494652.0
2017-11-16,1504048.0
2017-11-17,1508201.0
2017-11-18,1515936.0
2017-11-19,1520803.0
2017-11-20,1534624.0
2017-11-21,1547211.0
2017-11-22,1559349.0
2017-11-23,1571147.0
2017-11-24,1584357.0
2017-11-25,1596892.0
2017-11-26,1609314.0
2017-11-27,1620530.0
2017-11-28,1641266.0
2017-11-29,1664162.0
2017-11-30,1690543.0
2017-12-01,1727550.0
2017-12-02,1752837.0
2017-12-03,1773144.0
2017-12-04,1802146.0
2017-12-05,1833720.0
2017-12-06,1890471.0
2017-12-07,1939397.0
2017-12-08,1987300.0
2017-12-09,2020822.0
2017-12-10,2046001.0
2017-12-11,2057897.0
2017-12-12,2068943.0
2017-12-13,2110441.0
2017-12-14,2149994.0
2017-12-15,2182752.0
2017-12-16,2210684.0
2017-12-17,2247146.0
2017-12-18,2293552.0
2017-12-19,2336973.0
2017-12-20,2376745.0
2017-12-21,2440097.0
2017-12-22,2435206.0
2017-12-23,2464216.0
2017-12-24,2496033.0
2017-12-25,2529154.0
2017-12-26,2552676.0
2017-12-27,2599917.0
2017-12-28,2642941.0
2017-12-29,2671903.0
2017-12-30,2698928.0
2017-12-31,2747622.0
2018-01-01,2782081.0
2018-01-02,2844095.0
2018-01-03,2937875.0
2018-01-04,3026507.0
2018-01-05,3148233.0
2018-01-06,3243850.0
2018-01-07,3299313.0
2018-01-08,3380641.0
2018-01-09,3396009.0
2018-01-10,3484793.0
2018-01-11,3551192.0
2018-01-12,3621907.0
2018-01-13,3684660.0
2018-01-14,3733143.0
2018-01-15,3713975.0
2018-01-16,3721503.0
2018-01-17,3713072.0
2018-01-18,3707634.0
2018-01-19,3728662.0
2018-01-20,3786468.0
2018-01-21,3675813.0
2018-01-22,3720893.0
2018-01-23,3757810.0
2018-01-24,3799956.0
2018-01-25,3814898.0
2018-01-26,3823230.0
2018-01-27,3824467.0
2018-01-28,3859188.0
2018-01-29,3898421.0
2018-01-30,3927584.0
2018-01-31,3966800.0
2018-02-01,4007127.0
2018-02-02,4036479.0
2018-02-03,4053831.0
2018-02-04,4068048.0
2018-02-05,4074404.0
2018-02-06,4085546.0
2018-02-07,4092691.0
2018-02-08,4105518.0
2018-02-09,4123815.0
2018-02-10,4148452.0
2018-02-11,4138582.0
2018-02-12,4152437.0
2018-02-13,4168347.0
2018-02-14,4182318.0
2018-02-15,4194311.0
2018-02-16,4208954.0
2018-02-17,4227960.0
2018-02-18,4242306.0
2018-02-19,4260932.0
2018-02-20,4279756.0
2018-02-21,4296321.0
2018-02-22,4312105.0
2018-02-23,4330511.0
2018-02-24,4344498.0
2018-02-25,4355015.0
2018-02-26,4363502.0
2018-02-27,4384465.0
2018-02-28,4404190.0
2018-03-01,4416836.0
2018-03-02,4427105.0
2018-03-03,4444077.0
2018-03-04,4456766.0
2018-03-05,4469090.0
2018-03-06,4458934.0
2018-03-07,4367671.0
2018-03-08,4371606.0
2018-03-09,4388136.0
2018-03-10,4382943.0
2018-03-11,4397282.0
2018-03-12,4419061.0
2018-03-13,4415487.0
2018-03-14,4404047.0
2018-03-15,4419872.0
2018-03-16,4433802.0
2018-03-17,4436794.0
2018-03-18,4460956.0
2018-03-19,4453159.0
2018-03-20,4474088.0
2018-03-21,4469833.0
2018-03-22,4468684.0
2018-03-23,4422984.0
2018-03-24,4379548.0
2018-03-25,4386255.0
2018-03-26,4395319.0
2018-03-27,4397396.0
2018-03-28,4401465.0
2018-03-29,4408950.0
2018-03-30,4398638.0
2018-03-31,4408467.0
2018-04-01,4410138.0
2018-04-02,4418901.0
2018-04-03,4427988.0
2018-04-04,4433932.0
2018-04-05,4445814.0
2018-04-06,4448065.0
2018-04-07,4457114.0
2018-04-08,4467271.0
2018-04-09,4471388.0
2018-04-10,4475602.0
2018-04-11,4477007.0
2018-04-12,4475168.0
2018-04-13,4485097.0
2018-04-14,4487899.0
2018-04-15,4498794.0
2018-04-16,4506464.0
2018-04-17,4526364.0
2018-04-18,4533072.0
2018-04-19,4543729.0
2018-04-20,4549695.0
2018-04-21,4548233.0
2018-04-22,4535398.0
2018-04-23,4522872.0
2018-04-24,4541437.0
2018-04-25,4551126.0
2018-04-26,4560949.0
2018-04-27,4571276.0
2018-04-28,4594814.0
2018-04-29,4607740.0
2018-04-30,4615084.0
2018-05-01,4627414.0
2018-05-02,4630767.0
2018-05-03,4641520.0
2018-05-04,4381004.0
2018-05-05,4336809.0
2018-05-06,4341653.0
2018-05-07,4351968.0
2018-05-08,4358879.0
2018-05-09,4378864.0
2018-05-10,4399338.0
2018-05-11,4410195.0
2018-05-12,4417757.0
2018-05-13,4436666.0
2018-05-14,4450709.0
2018-05-15,4466135.0
2018-05-16,4485676.0
2018-05-17,4501802.0
2018-05-18,4511126.0
2018-05-19,4524992.0
2018-05-20,4539095.0
2018-05-21,4547924.0
2018-05-22,4557816.0
2018-05-23,4568547.0
2018-05-24,4582135.0
2018-05-25,4594010.0
2018-05-26,4608615.0
2018-05-27,4617500.0
2018-05-28,4631532.0
2018-05-29,4640508.0
2018-05-30,4655631.0
2018-05-31,4670415.0
2018-06-01,4686338.0
2018-06-02,4697520.0
2018-06-03,4726349.0
2018-06-04,4740148.0
2018-06-05,4762446.0
2018-06-06,4797085.0
2018-06-07,4814122.0
2018-06-08,4835901.0
2018-06-09,4851761.0
2018-06-10,4856206.0
2018-06-11,4867617.0
2018-06-12,4873498.0
2018-06-13,4893070.0
2018-06-14,4900733.0
2018-06-15,4904323.0
2018-06-16,4911169.0
2018-06-17,4914226.0
2018-06-18,4929568.0
2018-06-19,4926070.0
2018-06-20,4921071.0
2018-06-21,4916963.0
2018-06-22,4905067.0
2018-06-23,4911686.0
2018-06-24,4908554.0
2018-06-25,4923655.0
2018-06-26,4930374.0
2018-06-27,4924318.0
2018-06-28,4940361.0
2018-06-29,4933803.0
2018-06-30,4946569.0
2018-07-01,4956578.0
2018-07-02,4969932.0
2018-07-03,4974679.0
2018-07-04,4987753.0
2018-07-05,4988964.0
2018-07-06,5002985.0
2018-07-07,5006859.0
2018-07-08,5010280.0
2018-07-09,5012050.0
2018-07-10,5012763.0
2018-07-11,5014992.0
2018-07-12,5028788.0
2018-07-13,5040549.0
2018-07-14,5038659.0
2018-07-15,5040670.0
2018-07-16,5032341.0
2018-07-17,5037333.0
2018-07-18,5036532.0
2018-07-19,5039664.0
2018-07-20,5043271.0
2018-07-21,5050541.0
2018-07-22,5057363.0
2018-07-23,5068365.0
2018-07-24,5073347.0
2018-07-25,5072343.0
2018-07-26,5063640.0
2018-07-27,5074239.0
2018-07-28,5089286.0
2018-07-29,5095347.0
2018-07-30,5098264.0
2018-07-31,5098091.0
2018-08-01,5113111.0
2018-08-02,5115195.0
2018-08-03,5110696.0
2018-08-04,5111933.0
2018-08-05,5114235.0
2018-08-06,5131435.0
2018-08-07,5151146.0
2018-08-08,5161026.0
2018-08-09,5180730.0
2018-08-10,5190350.0
2018-08-11,5193782.0
2018-08-12,5194125.0
2018-08-13,5201192.0
2018-08-14,5202958.0
2018-08-15,5214026.0
2018-08-16,5213855.0
2018-08-17,5200381.0
2018-08-18,5202632.0
2018-08-19,5197179.0
2018-08-20,5197653.0
2018-08-21,5209904.0
2018-08-22,5220488.0
2018-08-23,5227533.0
2018-08-24,5232620.0
2018-08-25,5230976.0
2018-08-26,5232259.0
2018-08-27,5225901.0
2018-08-28,5226486.0
2018-08-29,5218194.0
2018-08-30,5220342.0
2018-08-31,5209476.0
2018-09-01,5197130.0
2018-09-02,5196427.0
2018-09-03,5183537.0
2018-09-04,5166890.0
