Date,supply/active_1w_1m
2015-11-04,4224897.72116917
2015-11-05,4244554.22518502
2015-11-06,4119234.7734727
2015-11-07,4078273.59270328
2015-11-08,4263828.08180481
2015-11-09,4179676.06593058
2015-11-10,4220123.22431396
2015-11-11,4265734.28696701
2015-11-12,4308507.56303759
2015-11-13,4896899.37938205
2015-11-14,4398454.28442246
2015-11-15,4678603.26200461
2015-11-16,4673009.29049286
2015-11-17,4866738.58702549
2015-11-18,5047151.90077085
2015-11-19,5069746.81526804
2015-11-20,5118705.70096676
2015-11-21,4213470.29211548
2015-11-22,4416429.85798783
2015-11-23,4625361.22482994
2015-11-24,5143453.34753638
2015-11-25,5154314.69780656
2015-11-26,4354418.47932116
2015-11-27,4415852.30020443
2015-11-28,4335223.42299975
2015-11-29,4363438.6245931
2015-11-30,4421447.25078618
2015-12-01,4409869.88335651
2015-12-02,4190461.98188742
2015-12-03,3901089.06414944
2015-12-04,4340398.90662442
2015-12-05,4372030.4487974
2015-12-06,3927185.57883946
2015-12-07,3765236.55660141
2015-12-08,3290843.4845808
2015-12-09,3254122.03024849
2015-12-10,3163373.71749806
2015-12-11,3049757.23399515
2015-12-12,3065676.29631838
2015-12-13,2784253.66609049
2015-12-14,2733484.41771124
2015-12-15,2752416.90027969
2015-12-16,2485217.3924844
2015-12-17,1899024.1477144
2015-12-18,1945560.25454037
2015-12-19,1907518.7849357
2015-12-20,1846045.10226831
2015-12-21,1980302.59453554
2015-12-22,2182354.73649425
2015-12-23,2234247.9757074
2015-12-24,2083492.50858526
2015-12-25,2072363.69215298
2015-12-26,2089433.8056644
2015-12-27,1657078.94382177
2015-12-28,1659599.7946179
2015-12-29,1599108.91015521
2015-12-30,1619747.55201558
2015-12-31,1682869.85558926
2016-01-01,1678508.95271331
2016-01-02,1655174.51401619
2016-01-03,1575982.85507988
2016-01-04,1352612.8499625
2016-01-05,1467720.03370028
2016-01-06,1717057.87432664
2016-01-07,1759234.41286211
2016-01-08,2133838.66212276
2016-01-09,2106411.35037536
2016-01-10,2043108.36620213
2016-01-11,2021769.70186693
2016-01-12,1796414.74838188
2016-01-13,1804857.3383576
2016-01-14,1601273.36757466
2016-01-15,1480967.28534528
2016-01-16,1492863.92242926
2016-01-17,1621962.54849487
2016-01-18,1872202.02294442
2016-01-19,1830823.02620626
2016-01-20,1876809.81934516
2016-01-21,2053669.33376079
2016-01-22,1858336.57597336
2016-01-23,2256586.50542154
2016-01-24,2741321.62729186
2016-01-25,2997609.36223779
2016-01-26,3347113.28115019
2016-01-27,3459543.98317795
2016-01-28,3519004.93520433
2016-01-29,3693695.36317697
2016-01-30,3628780.19208142
2016-01-31,3826416.80041122
2016-02-01,4181122.82028958
2016-02-02,4322071.80893379
2016-02-03,4704634.90296398
2016-02-04,4817149.7770353
2016-02-05,5179992.10772059
2016-02-06,5427893.78117401
2016-02-07,5604554.08347249
2016-02-08,5697334.54402052
2016-02-09,5929439.78418166
2016-02-10,6083704.02342436
2016-02-11,6147555.28684101
2016-02-12,6028282.38931578
2016-02-13,5995611.2775141
2016-02-14,6111680.74972913
2016-02-15,6426170.79065959
2016-02-16,7045189.75806349
2016-02-17,7240009.46035161
2016-02-18,6972661.36746458
2016-02-19,7845778.07760425
2016-02-20,7673260.87592698
2016-02-21,7449788.11781198
2016-02-22,7676014.30069908
2016-02-23,7610008.08094276
2016-02-24,7483410.32585199
2016-02-25,7747374.5596989
2016-02-26,7652599.46889239
2016-02-27,7630049.92964214
2016-02-28,7286880.32106638
2016-02-29,7350510.7455723
2016-03-01,7312913.59529896
2016-03-02,7367780.44984169
2016-03-03,7184362.28947807
2016-03-04,7343972.46592924
2016-03-05,9279547.16228752
2016-03-06,9438466.30807318
2016-03-07,9880986.16775331
2016-03-08,9827729.66785651
2016-03-09,9750208.97394034
2016-03-10,9420024.99233369
2016-03-11,9417671.21817466
2016-03-12,9655507.93409875
2016-03-13,9298742.09976783
2016-03-14,9325685.58901212
2016-03-15,10376047.0567377
2016-03-16,9789045.72100975
2016-03-17,9563774.75393529
2016-03-18,9518001.03200977
2016-03-19,9249898.85721201
2016-03-20,9328576.5995927
2016-03-21,9173860.66781911
2016-03-22,9682008.14873491
2016-03-23,9906232.33574265
2016-03-24,9970217.6190808
2016-03-25,9959610.44285466
2016-03-26,10203706.4555142
2016-03-27,10136047.7646334
2016-03-28,9774375.69477232
2016-03-29,8666590.96153085
2016-03-30,8631704.23815659
2016-03-31,8522491.58671226
2016-04-01,8962922.53426767
2016-04-02,8413592.77477835
2016-04-03,8498967.16791361
2016-04-04,7894007.97603935
2016-04-05,7891031.98291654
2016-04-06,8097287.20638382
2016-04-07,7890514.93835348
2016-04-08,7006953.33762213
2016-04-09,6497995.45923502
2016-04-10,6347511.89859855
2016-04-11,6191765.16928116
2016-04-12,6138515.96067385
2016-04-13,6096352.64863988
2016-04-14,6104130.66655954
2016-04-15,6064858.87680275
2016-04-16,6223087.88441569
2016-04-17,6053083.58018984
2016-04-18,5799560.83661431
2016-04-19,5746571.52780409
2016-04-20,5787738.63723735
2016-04-21,5761884.43256848
2016-04-22,6089001.50068129
2016-04-23,5866658.1953995
2016-04-24,5918888.50813329
2016-04-25,6091600.27612566
2016-04-26,5870059.48134274
2016-04-27,5756247.84811444
2016-04-28,5644676.11448999
2016-04-29,5382412.61244757
2016-04-30,4727195.30185789
2016-05-01,4559959.60497874
2016-05-02,4350324.40816506
