Date,indicators/unrealized_profit
2015-10-26,0.00859919995840479
2015-10-27,0.0160084159414656
2015-10-28,0.0259005673486875
2015-10-29,0.0482576208609974
2015-10-30,0.0268159389581788
2015-10-31,0.0161881315667569
2015-11-01,0.0288639637933777
2015-11-02,0.023556531650572
2015-11-03,0.0242563703005018
2015-11-04,0.0141666501145202
2015-11-05,0.0144930610708911
2015-11-06,0.0182621887211076
2015-11-07,0.0177036669912181
2015-11-08,0.027867445125171
2015-11-09,0.0235686240743452
2015-11-10,0.0172506887911436
2015-11-11,0.0070049589024313
2015-11-12,0.0149046022155071
2015-11-13,0.0157086808819977
2015-11-14,0.0144122721688827
2015-11-15,0.0160651702942325
2015-11-16,0.0179893673939406
2015-11-17,0.0272015536507546
2015-11-18,0.0240300216008601
2015-11-19,0.0204190736958643
2015-11-20,0.017514077784214
2015-11-21,0.0229324858831064
2015-11-22,0.0215563974602203
2015-11-23,0.0193505469423597
2015-11-24,0.0144064668218912
2015-11-25,0.011293069201658
2015-11-26,0.0129347065943137
2015-11-27,0.011970582245057
2015-11-28,0.0154804891317037
2015-11-29,0.0118019394329156
2015-11-30,0.0118051829496384
2015-12-01,0.01179861975559
2015-12-02,0.00825269278416807
2015-12-03,0.00764456954525814
2015-12-04,0.00928425583761965
2015-12-05,0.0104195772906203
2015-12-06,0.00874716716577967
2015-12-07,0.00715592253678155
2015-12-08,0.00846197053325021
2015-12-09,0.00657921107286796
2015-12-10,0.00973673658368761
2015-12-11,0.0205382192395514
2015-12-12,0.0254412134761591
2015-12-13,0.0223588319661873
2015-12-14,0.0269810030878362
2015-12-15,0.0297891017292993
2015-12-16,0.0271393770781632
2015-12-17,0.0202837808730233
2015-12-18,0.0168698854364021
2015-12-19,0.0147510727603601
2015-12-20,0.0142719990846634
2015-12-21,0.014039753043126
2015-12-22,0.0110910084221164
2015-12-23,0.00971760878120123
2015-12-24,0.010736308465451
2015-12-25,0.011640123652863
2015-12-26,0.0105963536117779
2015-12-27,0.00995889868195194
2015-12-28,0.00941465134629706
2015-12-29,0.0121811018905938
2015-12-30,0.0170489227118704
2015-12-31,0.0193075609832298
2016-01-01,0.0207145972456311
2016-01-02,0.0196612631952671
2016-01-03,0.0255589012120897
2016-01-04,0.0211490796111851
2016-01-05,0.0221756782687728
2016-01-06,0.022114782732796
2016-01-07,0.0205948163403273
2016-01-08,0.0280387286766678
2016-01-09,0.0275782624439582
2016-01-10,0.0302686450245884
2016-01-11,0.0414811051339123
2016-01-12,0.0668763900424773
2016-01-13,0.0553215729994207
2016-01-14,0.0730300077152091
2016-01-15,0.073037435339464
2016-01-16,0.075239588997041
2016-01-17,0.102448440450525
2016-01-18,0.120987766629026
2016-01-19,0.105052764841818
2016-01-20,0.142404962986454
2016-01-21,0.145083331222627
2016-01-22,0.134968496009759
2016-01-23,0.209131204387211
2016-01-24,0.226659962721463
2016-01-25,0.255778096208956
2016-01-26,0.229296775156259
2016-01-27,0.240525567132264
2016-01-28,0.250084143972186
2016-01-29,0.245883067389491
2016-01-30,0.233590302789563
2016-01-31,0.21845697894808
2016-02-01,0.206880915747954
2016-02-02,0.230672277659586
2016-02-03,0.237146842099893
2016-02-04,0.241118302829677
2016-02-05,0.235225579844303
2016-02-06,0.234796135319894
2016-02-07,0.29348368079485
2016-02-08,0.332163319647247
2016-02-09,0.481952387670544
2016-02-10,0.522649453213997
2016-02-11,0.654514756504262
2016-02-12,0.6120133619723
2016-02-13,0.594259433993902
2016-02-14,0.581089306793819
2016-02-15,0.579989098682747
2016-02-16,0.477984876467891
2016-02-17,0.399740910273549
2016-02-18,0.482824435818299
2016-02-19,0.517011693722539
2016-02-20,0.474448975455033
2016-02-21,0.507916237700929
2016-02-22,0.599270999975585
2016-02-23,0.592317046109154
2016-02-24,0.636332087679308
2016-02-25,0.623021826339465
2016-02-26,0.596250020153989
2016-02-27,0.629475607318019
2016-02-28,0.627379166236227
2016-02-29,0.617857595969835
2016-03-01,0.686493938230363
2016-03-02,0.691620579821715
2016-03-03,0.718220663476494
2016-03-04,0.746385677126692
2016-03-05,0.749338509132888
2016-03-06,0.754023310663471
2016-03-07,0.697445254681317
2016-03-08,0.688981120390047
2016-03-09,0.730630931690199
2016-03-10,0.742478918331772
2016-03-11,0.743181969678772
2016-03-12,0.760130214746354
2016-03-13,0.783017936767569
2016-03-14,0.734351921691018
2016-03-15,0.746213131276352
2016-03-16,0.730101911248104
2016-03-17,0.688201593822111
2016-03-18,0.681511815569718
2016-03-19,0.668398598331423
2016-03-20,0.657991694095969
2016-03-21,0.701878119045912
2016-03-22,0.681556588355475
2016-03-23,0.711984969577072
2016-03-24,0.676310533879308
2016-03-25,0.660760603164259
2016-03-26,0.669229090974062
2016-03-27,0.647888785677284
2016-03-28,0.682012714953542
2016-03-29,0.678920409840722
2016-03-30,0.684724583023103
2016-03-31,0.667846119289628
2016-04-01,0.673669747229702
2016-04-02,0.673296696618381
2016-04-03,0.671412412599758
2016-04-04,0.657424936504252
2016-04-05,0.648392423968126
2016-04-06,0.640957419246076
2016-04-07,0.624899184095222
2016-04-08,0.61099582755454
2016-04-09,0.589145130321528
2016-04-10,0.579682884525277
2016-04-11,0.57241945945592
2016-04-12,0.524754047804758
2016-04-13,0.545918694949455
2016-04-14,0.558442310626178
2016-04-15,0.552044819785753
2016-04-16,0.564518541688149
2016-04-17,0.586596632200356
2016-04-18,0.576967170369913
2016-04-19,0.567470767222475
2016-04-20,0.560296052024791
2016-04-21,0.54439954937828
2016-04-22,0.532509699454661
2016-04-23,0.547535423082905
2016-04-24,0.535811341048344
2016-04-25,0.512680894856157
2016-04-26,0.505423768685453
2016-04-27,0.523270004767518
2016-04-28,0.492593793523355
2016-04-29,0.502825851490547
2016-04-30,0.557147813556324
2016-05-01,0.558426412093231
2016-05-02,0.606723195508691
2016-05-03,0.579641739581841
2016-05-04,0.578667027444511
2016-05-05,0.59320184257331
2016-05-06,0.580481530495361
2016-05-07,0.576795826408485
2016-05-08,0.580651644391547
2016-05-09,0.572279778306073
2016-05-10,0.584867156474172
2016-05-11,0.609740551178077
2016-05-12,0.600529936948909
2016-05-13,0.6323179292764
2016-05-14,0.592568015454157
2016-05-15,0.581611164508162
2016-05-16,0.643281106375749
2016-05-17,0.683181395366866
2016-05-18,0.73516510032616
2016-05-19,0.748604005330123
2016-05-20,0.721630649506719
2016-05-21,0.729150802212641
2016-05-22,0.735383854576818
2016-05-23,0.706116564053131
2016-05-24,0.679810103775754
2016-05-25,0.669105597087253
2016-05-26,0.665302781027
2016-05-27,0.611431227832359
2016-05-28,0.626152108167778
2016-05-29,0.654199255607556
2016-05-30,0.652411986240701
2016-05-31,0.717890974848281
2016-06-01,0.705434902524555
2016-06-02,0.702895912579148
2016-06-03,0.711420748014179
2016-06-04,0.699524277587199
2016-06-05,0.70073769438138
2016-06-06,0.703560947047333
2016-06-07,0.723347304682844
2016-06-08,0.718832464786741
2016-06-09,0.71579893555477
2016-06-10,0.699062554468257
2016-06-11,0.702771824492997
2016-06-12,0.754214678685453
2016-06-13,0.809529750847811
2016-06-14,0.8369326310823
2016-06-15,0.82806152617066
2016-06-16,0.872761533125333
2016-06-17,0.712589971142912
2016-06-18,0.547306294782261
2016-06-19,0.606627033747308
2016-06-20,0.562868301143018
2016-06-21,0.626161349382377
2016-06-22,0.610889138707711
2016-06-23,0.62540893764358
2016-06-24,0.630382975509792
2016-06-25,0.636694629152151
2016-06-26,0.613798349903054
2016-06-27,0.663646098540436
2016-06-28,0.554997284707424
2016-06-29,0.575480819265723
2016-06-30,0.556627487579801
2016-07-01,0.54672312502264
2016-07-02,0.540562785331264
2016-07-03,0.531871825274531
2016-07-04,0.516862414234443
2016-07-05,0.504448563120988
2016-07-06,0.490804193309667
2016-07-07,0.46431737400557
2016-07-08,0.504374318158316
2016-07-09,0.488561346228957
2016-07-10,0.49044840070673
2016-07-11,0.481000052206077
2016-07-12,0.482314360629932
2016-07-13,0.477142338258882
2016-07-14,0.497445010959677
2016-07-15,0.503718343188616
2016-07-16,0.488817235434512
2016-07-17,0.474980156823806
2016-07-18,0.469131210077314
2016-07-19,0.477309578489701
2016-07-20,0.469352817827281
2016-07-21,0.478035648405881
2016-07-22,0.553285812834443
2016-07-23,0.528425028053432
2016-07-24,0.429485256691302
2016-07-25,0.473625834514083
2016-07-26,0.391463507184125
2016-07-27,0.424084910647094
2016-07-28,0.415274892502475
2016-07-29,0.405577102951521
2016-07-30,0.386000230707041
2016-07-31,0.361919531216868
2016-08-01,0.34081863561386
2016-08-02,0.282991389636851
2016-08-03,0.317007526814016
2016-08-04,0.340928104979385
2016-08-05,0.320297388145761
2016-08-06,0.318384836050353
2016-08-07,0.315848173836573
2016-08-08,0.323511385299023
2016-08-09,0.344180307323325
2016-08-10,0.339851364626058
2016-08-11,0.318129052892883
2016-08-12,0.321002110933922
2016-08-13,0.315653555810605
2016-08-14,0.301815973956063
2016-08-15,0.304429750083503
2016-08-16,0.300536449054809
2016-08-17,0.294609747111433
2016-08-18,0.289942753253985
2016-08-19,0.289516032237174
2016-08-20,0.293122130934968
2016-08-21,0.297565318833954
2016-08-22,0.298913188745141
2016-08-23,0.28997400712619
2016-08-24,0.288256815993851
2016-08-25,0.292524382011466
2016-08-26,0.29306833499712
2016-08-27,0.292382303256582
2016-08-28,0.287232551071705
2016-08-29,0.285984015296363
2016-08-30,0.290761561133898
2016-08-31,0.303122327928189
2016-09-01,0.319021431009468
2016-09-02,0.329306865662735
2016-09-03,0.308896638373986
2016-09-04,0.302707851528995
2016-09-05,0.307778260446928
2016-09-06,0.30738413984022
2016-09-07,0.297505345306571
2016-09-08,0.290489457270149
2016-09-09,0.298088721198652
2016-09-10,0.305664123015993
2016-09-11,0.296242094367516
2016-09-12,0.300051818039046
2016-09-13,0.304352646462832
2016-09-14,0.302628150513339
2016-09-15,0.302378314018016
2016-09-16,0.318112706756741
2016-09-17,0.328096715310246
2016-09-18,0.312493609361362
2016-09-19,0.352993959379366
2016-09-20,0.402150136721421
2016-09-21,0.38207120524121
2016-09-22,0.344971403751374
2016-09-23,0.360326284128596
2016-09-24,0.330342044688265
2016-09-25,0.332881103343993
2016-09-26,0.33151827474269
2016-09-27,0.332051755637115
2016-09-28,0.339740798890709
2016-09-29,0.32779747036306
2016-09-30,0.324232726616978
2016-10-01,0.326775208669607
2016-10-02,0.32586559910055
2016-10-03,0.337557008194293
2016-10-04,0.330306587195515
2016-10-05,0.314418112989429
2016-10-06,0.308264808980958
2016-10-07,0.299657525406274
2016-10-08,0.273558103044446
2016-10-09,0.276781120736709
2016-10-10,0.258416885699707
2016-10-11,0.255074583095696
2016-10-12,0.256545206392799
2016-10-13,0.266747300608046
2016-10-14,0.260148524728653
2016-10-15,0.262558596399681
2016-10-16,0.262067423693342
2016-10-17,0.266440296393584
2016-10-18,0.281537702587996
2016-10-19,0.259726647742033
2016-10-20,0.264393608059575
2016-10-21,0.260980107689098
2016-10-22,0.262186199423355
2016-10-23,0.262283572840582
2016-10-24,0.259421268052138
2016-10-25,0.244065741440287
2016-10-26,0.248206525523244
2016-10-27,0.245085645664163
2016-10-28,0.236646393544938
2016-10-29,0.223657952484616
2016-10-30,0.240278247385044
2016-10-31,0.234068704515999
2016-11-01,0.228297021325847
2016-11-02,0.228917305318077
2016-11-03,0.229803993571505
2016-11-04,0.237085023399751
2016-11-05,0.234015643740375
2016-11-06,0.230479322807137
2016-11-07,0.23222215850956
2016-11-08,0.230437268474398
2016-11-09,0.228190135296741
2016-11-10,0.224699074132396
2016-11-11,0.220816075027957
2016-11-12,0.210379272940793
2016-11-13,0.219234416945998
2016-11-14,0.216153696791126
2016-11-15,0.223014824811365
2016-11-16,0.214923552246465
2016-11-17,0.216486774389939
2016-11-18,0.20827370305151
2016-11-19,0.21419648402567
2016-11-20,0.206436818837954
2016-11-21,0.208419575053704
2016-11-22,0.212972915624271
2016-11-23,0.211337396696355
2016-11-24,0.200586221616791
2016-11-25,0.205468654377214
2016-11-26,0.205273372673569
2016-11-27,0.2034683907642
2016-11-28,0.192911615883326
2016-11-29,0.187863311147199
2016-11-30,0.190435065789782
2016-12-01,0.187663602113427
2016-12-02,0.178051102481412
2016-12-03,0.185658689095191
2016-12-04,0.177049660505709
2016-12-05,0.166887791543077
2016-12-06,0.183373960458526
2016-12-07,0.192877715595587
2016-12-08,0.188755801972116
2016-12-09,0.194102061563439
2016-12-10,0.18902528830374
2016-12-11,0.19067078030467
2016-12-12,0.193673330575856
2016-12-13,0.190290420872524
2016-12-14,0.18995092750569
2016-12-15,0.17956981588637
2016-12-16,0.181354826301817
2016-12-17,0.17778865942642
2016-12-18,0.181767541146856
2016-12-19,0.177936582432426
2016-12-20,0.176119762525313
2016-12-21,0.181562850579407
2016-12-22,0.178494840673014
2016-12-23,0.169864044746645
2016-12-24,0.170361881217105
2016-12-25,0.169596642759012
2016-12-26,0.170018352207653
2016-12-27,0.168869177350812
2016-12-28,0.192194857260383
2016-12-29,0.187520596909056
2016-12-30,0.189555797927962
2016-12-31,0.185252796595959
2017-01-01,0.183966726989609
2017-01-02,0.189537904929652
2017-01-03,0.220032515326738
2017-01-04,0.261843507220686
2017-01-05,0.230112763797525
2017-01-06,0.224511265077895
2017-01-07,0.219853722763514
2017-01-08,0.230422955101516
2017-01-09,0.228583058583226
2017-01-10,0.237626590513929
2017-01-11,0.216335110442723
2017-01-12,0.210069636783475
2017-01-13,0.222933856753155
2017-01-14,0.212406245120456
2017-01-15,0.211253853690363
2017-01-16,0.206009973811402
2017-01-17,0.220770931208306
2017-01-18,0.225874201631416
2017-01-19,0.22811614605081
2017-01-20,0.237121811198091
2017-01-21,0.241914633884943
2017-01-22,0.237312583792696
2017-01-23,0.23720737119268
2017-01-24,0.230000289248442
2017-01-25,0.230376555539551
2017-01-26,0.232617642843891
2017-01-27,0.231220912260958
2017-01-28,0.227337554089361
2017-01-29,0.224776476362722
2017-01-30,0.231510626054979
2017-01-31,0.232155743831969
2017-02-01,0.230697341725606
2017-02-02,0.232686221392467
2017-02-03,0.239245837754595
2017-02-04,0.253836538602402
2017-02-05,0.24713057262235
2017-02-06,0.249993951085374
2017-02-07,0.257431896936612
2017-02-08,0.255721861648332
2017-02-09,0.237656105134919
2017-02-10,0.248474530627888
2017-02-11,0.250901180690618
2017-02-12,0.25160629342579
2017-02-13,0.247019454521084
2017-02-14,0.338981134365251
2017-02-15,0.331214665739577
2017-02-16,0.324453616219007
2017-02-17,0.311091024603804
2017-02-18,0.314236910592397
2017-02-19,0.31225498845073
2017-02-20,0.3041934933759
2017-02-21,0.314731405117101
2017-02-22,0.30571764129893
2017-02-23,0.336241543245928
2017-02-24,0.33309584463893
2017-02-25,0.360749861292401
2017-02-26,0.422855897524348
2017-02-27,0.442455537177031
2017-02-28,0.462960514273913
2017-03-01,0.524794218838937
2017-03-02,0.566417767682511
2017-03-03,0.571084279501026
2017-03-04,0.540917912928853
2017-03-05,0.555621134483093
2017-03-06,0.575344088715153
2017-03-07,0.542549283813924
2017-03-08,0.460305288309885
2017-03-09,0.508930030077468
2017-03-10,0.541668159245763
2017-03-11,0.606628000670312
2017-03-12,0.649589841352438
2017-03-13,0.730194701488714
2017-03-14,0.724755921677428
2017-03-15,0.789634788653684
2017-03-16,0.852107553195857
2017-03-17,0.827767896388538
2017-03-18,0.727088433929204
2017-03-19,0.806299063879628
2017-03-20,0.7965658503031
2017-03-21,0.797698201846315
2017-03-22,0.786042729702447
2017-03-23,0.797532286629691
2017-03-24,0.855629972174331
2017-03-25,0.837608677803432
2017-03-26,0.829675249942172
2017-03-27,0.817118905416442
2017-03-28,0.822393008748335
2017-03-29,0.834850550174652
2017-03-30,0.818106337169705
2017-03-31,0.784788454757115
2017-04-01,0.793951574014127
2017-04-02,0.778890469071426
2017-04-03,0.745084257675836
2017-04-04,0.749223638504337
2017-04-05,0.750038045187204
2017-04-06,0.734935892263131
2017-04-07,0.721886470599803
2017-04-08,0.737603028010088
2017-04-09,0.727837054212157
2017-04-10,0.724985265288615
2017-04-11,0.720959920679735
2017-04-12,0.737713430675857
2017-04-13,0.763068427470533
2017-04-14,0.738611211214881
2017-04-15,0.746145229478274
2017-04-16,0.743163284183824
2017-04-17,0.741736654439011
2017-04-18,0.750849030060728
2017-04-19,0.735778858385749
2017-04-20,0.745131430056254
2017-04-21,0.73581971736837
2017-04-22,0.733403767981072
2017-04-23,0.733707816582118
2017-04-24,0.746395986261277
2017-04-25,0.743132095354437
2017-04-26,0.759921325619188
2017-04-27,0.817139966948607
2017-04-28,0.854231305668557
2017-04-29,0.837221440888964
2017-04-30,0.869273804646639
2017-05-01,0.837428850867904
2017-05-02,0.834336651855658
2017-05-03,0.838798574274987
2017-05-04,0.88382767574972
2017-05-05,0.858817557717033
2017-05-06,0.867300539613754
2017-05-07,0.849846907722938
2017-05-08,0.838014059721405
2017-05-09,0.826546851961993
2017-05-10,0.82998791553695
2017-05-11,0.824606077275367
2017-05-12,0.812774511232765
2017-05-13,0.820069294388185
2017-05-14,0.819837704859632
2017-05-15,0.816011385201086
2017-05-16,0.804699866762359
2017-05-17,0.797509488896367
2017-05-18,0.827246158311674
2017-05-19,0.892759736957553
2017-05-20,0.884301993445495
2017-05-21,0.913499571926525
2017-05-22,0.928948829521276
2017-05-23,0.928712469112884
2017-05-24,0.943345160681952
2017-05-25,0.919895395648311
2017-05-26,0.887011602671834
2017-05-27,0.872184989780382
2017-05-28,0.890959793808399
2017-05-29,0.911637983007819
2017-05-30,0.936432914833838
2017-05-31,0.924974116288043
2017-06-01,0.908324216992804
2017-06-02,0.907613575470339
2017-06-03,0.907505674874076
2017-06-04,0.924460850195514
2017-06-05,0.916810438041783
2017-06-06,0.925731856086284
2017-06-07,0.908629706142527
2017-06-08,0.90852597457451
2017-06-09,0.920944260729481
2017-06-10,0.949750482270601
2017-06-11,0.947012727051913
2017-06-12,0.96081213206203
2017-06-13,0.94451615799956
2017-06-14,0.914104333382833
2017-06-15,0.911493459024728
2017-06-16,0.910977973097309
2017-06-17,0.918044541558778
2017-06-18,0.905901786510957
2017-06-19,0.905891739600146
2017-06-20,0.893618276114374
2017-06-21,0.877580764034268
2017-06-22,0.865984193203927
2017-06-23,0.867675444519242
2017-06-24,0.851129357089901
2017-06-25,0.832800512832249
2017-06-26,0.81605756913696
2017-06-27,0.838063143274948
2017-06-28,0.857156997543988
2017-06-29,0.822821509577284
2017-06-30,0.811533953465362
2017-07-01,0.796654653833568
2017-07-02,0.80936067588717
2017-07-03,0.801255718551936
2017-07-04,0.795332659425143
2017-07-05,0.791983320231542
2017-07-06,0.789120227174343
2017-07-07,0.773683545511211
2017-07-08,0.773480694076728
2017-07-09,0.767951469510709
2017-07-10,0.744870325406325
2017-07-11,0.728733396174931
2017-07-12,0.75150090329571
2017-07-13,0.733479495314815
2017-07-14,0.725113261219605
2017-07-15,0.699322734152024
2017-07-16,0.683818512341837
2017-07-17,0.717055150100164
2017-07-18,0.747266399714121
2017-07-19,0.704744881779035
2017-07-20,0.732501832306003
2017-07-21,0.719733034032232
2017-07-22,0.730752806318925
2017-07-23,0.727452963481279
2017-07-24,0.720257579537802
2017-07-25,0.702372771678004
2017-07-26,0.701765792306151
2017-07-27,0.70151366332827
2017-07-28,0.688975117058737
2017-07-29,0.702155982755036
2017-07-30,0.691895601952563
2017-07-31,0.696271652960243
2017-08-01,0.719759004084529
2017-08-02,0.710338998302956
2017-08-03,0.715154052268563
2017-08-04,0.708767810129816
2017-08-05,0.746718272281027
2017-08-06,0.754599675903975
2017-08-07,0.756918348687751
2017-08-08,0.782242015293195
2017-08-09,0.775926693028105
2017-08-10,0.778483052745208
2017-08-11,0.785607570868472
2017-08-12,0.783309305638612
2017-08-13,0.769234652169978
2017-08-14,0.770338308855574
2017-08-15,0.757452915069125
2017-08-16,0.768978002217136
2017-08-17,0.767185761070496
2017-08-18,0.757169252692422
2017-08-19,0.756830735441048
2017-08-20,0.759567421834945
2017-08-21,0.781327699027685
2017-08-22,0.773651851177346
2017-08-23,0.775629822942978
2017-08-24,0.777841767220229
2017-08-25,0.782696523112089
2017-08-26,0.781161967656057
2017-08-27,0.791707311644538
2017-08-28,0.789734837859167
2017-08-29,0.808019706844164
2017-08-30,0.81261217750084
2017-08-31,0.811649301542884
2017-09-01,0.812461609611397
2017-09-02,0.773683049494334
2017-09-03,0.77171638914047
2017-09-04,0.722434683807023
2017-09-05,0.737195348489006
2017-09-06,0.753859746221202
2017-09-07,0.749160443851716
2017-09-08,0.724043925625052
2017-09-09,0.718645016253563
2017-09-10,0.715349368669553
2017-09-11,0.712813908605379
2017-09-12,0.708735413321038
2017-09-13,0.694232143225928
2017-09-14,0.651767509241977
2017-09-15,0.67663827284491
2017-09-16,0.673321829608337
2017-09-17,0.675912739331172
2017-09-18,0.706918750770643
2017-09-19,0.693189823170949
2017-09-20,0.692511713377121
2017-09-21,0.671818265805906
2017-09-22,0.674679384972083
2017-09-23,0.69260556617152
2017-09-24,0.688925729024641
2017-09-25,0.69825538810443
2017-09-26,0.690748882163625
2017-09-27,0.710046342463027
2017-09-28,0.700597837922265
2017-09-29,0.690185258005566
2017-09-30,0.69815255603841
2017-10-01,0.696490704089903
2017-10-02,0.685097127172822
2017-10-03,0.679069259962801
2017-10-04,0.678999363443141
2017-10-05,0.681752390806859
2017-10-06,0.694366976207758
2017-10-07,0.701159807706173
2017-10-08,0.696893800516688
2017-10-09,0.679335250113091
2017-10-10,0.681371746026618
2017-10-11,0.68564286918823
2017-10-12,0.684959148757011
2017-10-13,0.724472051379633
2017-10-14,0.724918609272988
2017-10-15,0.722702427401264
2017-10-16,0.718016567736086
2017-10-17,0.69506560816905
2017-10-18,0.691942090026908
2017-10-19,0.684008556453288
2017-10-20,0.678596248329034
2017-10-21,0.673495053320839
2017-10-22,0.668352544518018
2017-10-23,0.659563451824803
2017-10-24,0.667905469781783
2017-10-25,0.667528096656046
2017-10-26,0.666667909742625
2017-10-27,0.666806047738711
2017-10-28,0.663201323636499
2017-10-29,0.671091541121446
2017-10-30,0.674629194087588
2017-10-31,0.670561684944752
2017-11-01,0.65700868208343
2017-11-02,0.65266613794788
2017-11-03,0.671143601468128
2017-11-04,0.664504757111748
2017-11-05,0.659840683242853
2017-11-06,0.659453750449981
2017-11-07,0.653094742313361
2017-11-08,0.665518125441788
2017-11-09,0.680080900779414
2017-11-10,0.652193005438347
2017-11-11,0.66989908447883
2017-11-12,0.658192336548417
2017-11-13,0.665504514233837
2017-11-14,0.689981665310335
2017-11-15,0.683765091511893
2017-11-16,0.681143133665864
2017-11-17,0.682323148007174
2017-11-18,0.700356293795718
2017-11-19,0.70941749843284
2017-11-20,0.720570623292809
2017-11-21,0.704636713876033
2017-11-22,0.721871543383884
2017-11-23,0.748173813890324
2017-11-24,0.798199810929172
2017-11-25,0.789221309583136
2017-11-26,0.789983488976279
2017-11-27,0.789948777690273
2017-11-28,0.780381621735283
2017-11-29,0.749202550337094
2017-11-30,0.747981170776812
2017-12-01,0.767569195735328
2017-12-02,0.761545575015884
2017-12-03,0.765288876071561
2017-12-04,0.765911927729061
2017-12-05,0.757338550536714
2017-12-06,0.723913670313332
2017-12-07,0.716377880325902
2017-12-08,0.736359702167036
2017-12-09,0.751673941838098
2017-12-10,0.721064578445782
2017-12-11,0.77752824069448
2017-12-12,0.854331470590874
2017-12-13,0.859732246759552
2017-12-14,0.850145324625433
2017-12-15,0.843842304576965
2017-12-16,0.842497973323924
2017-12-17,0.84866405774235
2017-12-18,0.870315288421322
2017-12-19,0.873292103056034
2017-12-20,0.864299527439413
2017-12-21,0.856657942274828
2017-12-22,0.809970085303594
2017-12-23,0.825389380633099
2017-12-24,0.811685201607528
2017-12-25,0.825987232886026
2017-12-26,0.8324750619669
2017-12-27,0.823599716462778
2017-12-28,0.812994625437537
2017-12-29,0.819249339937542
2017-12-30,0.80103921879342
2017-12-31,0.811085215662477
2018-01-01,0.814871499702704
2018-01-02,0.849412923691635
2018-01-03,0.871305046011287
2018-01-04,0.864458445849832
2018-01-05,0.864169023656699
2018-01-06,0.86908226189962
2018-01-07,0.890686461073909
2018-01-08,0.888805192416765
2018-01-09,0.912674249955113
2018-01-10,0.896115175034085
2018-01-11,0.870673085002386
2018-01-12,0.889077057140391
2018-01-13,0.907100707897679
2018-01-14,0.8989524774061
2018-01-15,0.877702593940217
2018-01-16,0.837238469979222
2018-01-17,0.825190037705856
2018-01-18,0.82218788362029
2018-01-19,0.822552510159386
2018-01-20,0.845351137786099
2018-01-21,0.82088105517256
2018-01-22,0.808992864768458
2018-01-23,0.801684883599114
2018-01-24,0.816170946465254
2018-01-25,0.810230287542843
2018-01-26,0.809242421736177
2018-01-27,0.822424523040264
2018-01-28,0.848665729636155
2018-01-29,0.831664932942753
2018-01-30,0.80347991239788
2018-01-31,0.811762435326117
2018-02-01,0.793894054751964
2018-02-02,0.768210173106331
2018-02-03,0.779838551716029
