Date,indicators/velocity
2016-02-19,0.0063760081316006825
2016-02-20,0.015379268264556024
2016-02-21,0.0061532616939442035
2016-02-22,0.010372617790044773
2016-02-23,0.01998372147709201
2016-02-24,0.02699256097321621
2016-02-25,0.01188637584563554
2016-02-26,0.051655788546571754
2016-02-27,0.027968838033887247
2016-02-28,0.010028888625626552
2016-02-29,0.009153071070918697
2016-03-01,0.016765253819963258
2016-03-02,0.04574570686886652
2016-03-03,0.026968565504502145
2016-03-04,0.01941401723919041
2016-03-05,0.03677767143039621
2016-03-06,0.020709831658241362
2016-03-07,0.01898126479575997
2016-03-08,0.02754605080430416
2016-03-09,0.01442609859788618
2016-03-10,0.0109916760007724
2016-03-11,0.01204525339215296
2016-03-12,0.019502480640468153
2016-03-13,0.02538848409618466
2016-03-14,0.02090417079243522
2016-03-15,0.016506217039646845
2016-03-16,0.014152258371373204
2016-03-17,0.022300271223019027
2016-03-18,0.030109908018773925
2016-03-19,0.010113977517391437
2016-03-20,0.007097289473325717
2016-03-21,0.011369342234197288
2016-03-22,0.00873672745634971
2016-03-23,0.007313132994652758
2016-03-24,0.012167410156321595
2016-03-25,0.007064863118056385
2016-03-26,0.004246205934008007
2016-03-27,0.01494417506923974
2016-03-28,0.010099027498076498
2016-03-29,0.016414341754283735
2016-03-30,0.017142198415060997
2016-03-31,0.011391965662640176
2016-04-01,0.004857066454188648
2016-04-02,0.004766398928667851
2016-04-03,0.0027738217908304034
2016-04-04,0.005576545689939357
2016-04-05,0.008745408017095778
2016-04-06,0.007469918653925248
2016-04-07,0.009181325246272035
2016-04-08,0.00697081059381283
2016-04-09,0.016559348709663597
2016-04-10,0.01492345532901049
2016-04-11,0.007893491751944075
2016-04-12,0.013799949777512865
2016-04-13,0.014396185121829322
2016-04-14,0.011936038969570047
2016-04-15,0.0074719596399931846
2016-04-16,0.005477104529171696
2016-04-17,0.010417604130672256
2016-04-18,0.00806163396529218
2016-04-19,0.005156800193061514
2016-04-20,0.008510873071220953
2016-04-21,0.005968777325287073
2016-04-22,0.009507140305130663
2016-04-23,0.012778545092727085
2016-04-24,0.004725772669471458
2016-04-25,0.008974398286365292
2016-04-26,0.014639299054023221
2016-04-27,0.009794431488140118
2016-04-28,0.0096476657561254
2016-04-29,0.00735652175984416
2016-04-30,0.03321710965439885
2016-05-01,0.021349134220422103
2016-05-02,0.023343787681423173
2016-05-03,0.016756496177554266
2016-05-04,0.013606974303652378
2016-05-05,0.01366167828613624
2016-05-06,0.02531502344406342
2016-05-07,0.01888416628772218
2016-05-08,0.01752823644133857
2016-05-09,0.024570886340738136
2016-05-10,0.025212463783531498
2016-05-11,0.03734935503575525
2016-05-12,0.03975092761467542
2016-05-13,0.09916188359643816
2016-05-14,0.07303432185750444
2016-05-15,0.018356545744425554
2016-05-16,0.0184058931089757
2016-05-17,0.016342250614849445
2016-05-18,0.022599156736874532
2016-05-19,0.03309879007594446
2016-05-20,0.02806144818131866
2016-05-21,0.012359091980336346
2016-05-22,0.008285866465032477
2016-05-23,0.015502924343709814
2016-05-24,0.02187772947467971
2016-05-25,0.02124516394344617
2016-05-26,0.01583228682516238
2016-05-27,0.032012840022629975
2016-05-28,0.027322504596091677
2016-05-29,0.012485682345537905
2016-05-30,0.012568934640716158
2016-05-31,0.012671158245727662
2016-06-01,0.00977479302439163
2016-06-02,0.006194349180638024
2016-06-03,0.007765465869302629
2016-06-04,0.005764079472727815
2016-06-05,0.005635865392284366
2016-06-06,0.005945636500260821
2016-06-07,0.012379074836658331
2016-06-08,0.026624003943884953
2016-06-09,0.005715188683465883
2016-06-10,0.011065514747903961
2016-06-11,0.0065125195477114175
2016-06-12,0.013586787098293342
2016-06-13,0.01457259480221973
2016-06-14,0.01745226459863904
2016-06-15,0.011307026002794198
2016-06-16,0.018277082132117196
2016-06-17,0.051842000972749554
2016-06-18,0.06337817602595655
2016-06-19,0.02234928179227957
2016-06-20,0.032192688649314766
2016-06-21,0.021991965968961292
2016-06-22,0.02537434375817678
2016-06-23,0.02184483399780677
2016-06-24,0.013807016760651106
2016-06-25,0.01544985398847779
2016-06-26,0.007646748324128874
2016-06-27,0.008013457872737205
2016-06-28,0.01913572930638915
2016-06-29,0.015534753140845453
2016-06-30,0.010642930120819016
2016-07-01,0.010540526382215656
2016-07-02,0.005672058440046795
2016-07-03,0.006295732050641994
2016-07-04,0.014325152712233342
2016-07-05,0.04344555120420576
2016-07-06,0.012990464387488377
2016-07-07,0.012058103869638131
2016-07-08,0.008427126218776235
2016-07-09,0.007236242824695601
2016-07-10,0.00811470030794008
2016-07-11,0.009843031307824334
2016-07-12,0.010567338457239013
2016-07-13,0.011498859065460729
2016-07-14,0.011342092271920698
2016-07-15,0.047615863514231575
2016-07-16,0.00952966528856314
2016-07-17,0.009311250425525188
2016-07-18,0.03483408697406462
2016-07-19,0.11870937612232038
2016-07-20,0.17090626727755875
2016-07-21,0.021391778861755483
2016-07-22,0.03673208744887963
2016-07-23,0.031950303298994356
2016-07-24,0.15144184368683763
2016-07-25,0.1179551754778782
2016-07-26,0.2518974236850699
2016-07-27,0.15028991907477326
2016-07-28,0.09014935713137846
2016-07-29,0.06448840814067387
2016-07-30,0.04299387637632768
2016-07-31,0.04389942426989929
2016-08-01,0.06478037490038291
2016-08-02,0.12288731443917804
2016-08-03,0.10596552588351339
2016-08-04,0.04455834513199991
2016-08-05,0.050726672146880224
2016-08-06,0.021824040348293557
2016-08-07,0.025333296692549696
2016-08-08,0.025417829959592443
2016-08-09,0.038250589473649274
2016-08-10,0.05818896536365341
2016-08-11,0.046935336093494755
2016-08-12,0.02768172948880789
2016-08-13,0.024072261770594922
2016-08-14,0.01940765896989036
2016-08-15,0.017243719351135677
2016-08-16,0.011243769166158468
2016-08-17,0.021244354557881245
2016-08-18,0.014049651418731561
2016-08-19,0.012321944224934817
2016-08-20,0.018612834226943854
2016-08-21,0.042695847539394836
2016-08-22,0.026753552191370152
2016-08-23,0.053773270421399746
2016-08-24,0.012013722451692483
2016-08-25,0.010671971994931705
2016-08-26,0.022921922359335694
2016-08-27,0.01073472247170358
2016-08-28,0.008993319905065186
2016-08-29,0.013328412658327607
2016-08-30,0.009322493108623311
2016-08-31,0.012089692519170971
2016-09-01,0.022755608763006804
2016-09-02,0.020057077306414744
2016-09-03,0.013907130774636052
2016-09-04,0.016591962598889284
2016-09-05,0.008765014918365972
2016-09-06,0.010373174570620607
2016-09-07,0.009582302157925672
2016-09-08,0.017155332750947487
2016-09-09,0.007357873408616371
2016-09-10,0.007019640794686879
2016-09-11,0.009141170280686318
2016-09-12,0.010743631078030483
2016-09-13,0.011397295087736865
2016-09-14,0.00896041930907395
2016-09-15,0.007339141181194894
2016-09-16,0.027003277503034676
2016-09-17,0.009501452191166875
2016-09-18,0.018615697763051314
2016-09-19,0.01090170095099167
2016-09-20,0.043788080649501564
2016-09-21,0.04757742538337178
2016-09-22,0.022221745104044035
2016-09-23,0.023735642302520142
2016-09-24,0.015881313931418724
2016-09-25,0.028653285878289622
2016-09-26,0.011702316158979114
2016-09-27,0.013392093814768191
2016-09-28,0.02952148468759786
2016-09-29,0.024942374288507676
2016-09-30,0.010766875635224658
2016-10-01,0.00971675111787969
2016-10-02,0.02070574945124932
2016-10-03,0.0072145732273128154
2016-10-04,0.008270199611951532
2016-10-05,0.011442411709358296
2016-10-06,0.010996306680603212
2016-10-07,0.011042398145414864
2016-10-08,0.012404433115929713
2016-10-09,0.03048068607402045
2016-10-10,0.030468548253506065
2016-10-11,0.027103327374228627
2016-10-12,0.030957685759354602
2016-10-13,0.012012169977387783
2016-10-14,0.0309103571767189
2016-10-15,0.011485264190793104
2016-10-16,0.018798356925633822
2016-10-17,0.021512154526508544
2016-10-18,0.03251370042508645
2016-10-19,0.007807233915452861
2016-10-20,0.008528567516070878
2016-10-21,0.007275638628022983
2016-10-22,0.005886303040329768
2016-10-23,0.005075015410257447
2016-10-24,0.007632450018065661
2016-10-25,0.012954373221271295
2016-10-26,0.01091435921260442
2016-10-27,0.01084611964024605
2016-10-28,0.01803881337236386
2016-10-29,0.021861120163483072
2016-10-30,0.028403825925837185
2016-10-31,0.014352121668357488
2016-11-01,0.03360696990114216
2016-11-02,0.05036350562561952
2016-11-03,0.11615922770718978
2016-11-04,0.013993541967598371
2016-11-05,0.010079393265406559
2016-11-06,0.00600064607405166
2016-11-07,0.007481518347785277
2016-11-08,0.00787531836010849
2016-11-09,0.023730345797390126
2016-11-10,0.011893299517806979
2016-11-11,0.04156989719089118
2016-11-12,0.014464701961558997
2016-11-13,0.01473872174111323
2016-11-14,0.006215962060310457
2016-11-15,0.011980611170582535
2016-11-16,0.012574174592622608
2016-11-17,0.03731682106896178
2016-11-18,0.01256438591720801
2016-11-19,0.0099939634630218
2016-11-20,0.0073999351778632596
2016-11-21,0.00766618509977198
2016-11-22,0.03002799930099934
2016-11-23,0.02813442357528439
2016-11-24,0.009697049687919746
2016-11-25,0.017551582074909474
2016-11-26,0.008141076147091985
2016-11-27,0.0082490052864103
2016-11-28,0.009200275233124439
2016-11-29,0.015244186406042507
2016-11-30,0.013719756601015626
2016-12-01,0.011989935688321575
2016-12-02,0.03830689063641386
2016-12-03,0.05574181099348003
2016-12-04,0.01953971522343817
2016-12-05,0.042049215734620296
2016-12-06,0.07223065646646726
2016-12-07,0.028188352997590895
2016-12-08,0.028882536168814626
2016-12-09,0.02912302782075329
2016-12-10,0.016276986581690637
2016-12-11,0.02242306617133923
2016-12-12,0.012251269599922607
2016-12-13,0.012733333483551934
2016-12-14,0.012109700559170438
2016-12-15,0.02437850081119619
2016-12-16,0.015856617283906124
2016-12-17,0.035683840013703456
2016-12-18,0.024809937490983248
2016-12-19,0.015874256773821902
2016-12-20,0.01598117873506147
2016-12-21,0.023854715085827982
2016-12-22,0.03825592276866221
2016-12-23,0.07171310361433736
2016-12-24,0.026974690127432435
2016-12-25,0.01214264252887441
2016-12-26,0.00952064356249843
2016-12-27,0.016220571503367406
2016-12-28,0.03320655500424147
2016-12-29,0.052211961155389
2016-12-30,0.03749816273214293
2016-12-31,0.07271689390244346
2017-01-01,0.020780096079993596
2017-01-02,0.03264421178404243
2017-01-03,0.05786996556503814
2017-01-04,0.0897871548712853
2017-01-05,0.09219784267430359
2017-01-06,0.08463435552464643
2017-01-07,0.0502009757976801
2017-01-08,0.028525477126940334
2017-01-09,0.050280434884924084
2017-01-10,0.052294074675639686
2017-01-11,0.05256270400030473
2017-01-12,0.0518121961250636
2017-01-13,0.028399448427189018
2017-01-14,0.010667134119770704
2017-01-15,0.006654343084443397
2017-01-16,0.009143612420897812
2017-01-17,0.017698516095795033
2017-01-18,0.009915206947956277
2017-01-19,0.011382701696347485
2017-01-20,0.030633488291216166
2017-01-21,0.010733250966136795
2017-01-22,0.01111504211275358
2017-01-23,0.010005206830725456
2017-01-24,0.008943193653815096
2017-01-25,0.01073476770195525
2017-01-26,0.012111608772409176
2017-01-27,0.011608441143302596
2017-01-28,0.006789470608825945
2017-01-29,0.00985626483587882
2017-01-30,0.007880547793402642
2017-01-31,0.014443242590516157
2017-02-01,0.01435129131956237
2017-02-02,0.013900226264755525
2017-02-03,0.0185114791711055
2017-02-04,0.019976101281747337
2017-02-05,0.008409873622966382
2017-02-06,0.015162879712370183
2017-02-07,0.014392526259811786
2017-02-08,0.01347000227888633
2017-02-09,0.015076605959594836
2017-02-10,0.018525089245827943
2017-02-11,0.010509150080426818
2017-02-12,0.013637208721197494
2017-02-13,0.013557376421096745
2017-02-14,0.03926474902482853
2017-02-15,0.04449583452611704
2017-02-16,0.026809545232362706
2017-02-17,0.02906069373306615
2017-02-18,0.026764913171632057
2017-02-19,0.026323641088770423
2017-02-20,0.027531851832618474
2017-02-21,0.04255239841365239
2017-02-22,0.030241187617832715
2017-02-23,0.029160243588107686
2017-02-24,0.05741694497674242
2017-02-25,0.03573442710180997
2017-02-26,0.043110210742378176
2017-02-27,0.10229719859394684
2017-02-28,0.1266209143127215
2017-03-01,0.13199301355879747
2017-03-02,0.19363720536072448
2017-03-03,0.18423516128524528
2017-03-04,0.11945592710244014
2017-03-05,0.10236777143226403
2017-03-06,0.1711206031667692
2017-03-07,0.11581603935175988
2017-03-08,0.12564450233274513
2017-03-09,0.16598921166570135
2017-03-10,0.15076338316601873
2017-03-11,0.17750698826808953
2017-03-12,0.2690347631160281
2017-03-13,0.20995620141669868
2017-03-14,0.08776458208298656
2017-03-15,0.08751976509193192
2017-03-16,0.3516229913106144
2017-03-17,0.17908809023876834
2017-03-18,0.2620027113448015
2017-03-19,0.05800266872950633
2017-03-20,0.07332777581753702
2017-03-21,0.14598212348493805
2017-03-22,0.12680809098107193
2017-03-23,0.12881641605878588
2017-03-24,0.17698135993927547
2017-03-25,0.13436864831152331
2017-03-26,0.10662308005261438
2017-03-27,0.12235299330226797
2017-03-28,0.12207487571148475
2017-03-29,0.147110149763576
2017-03-30,0.19123926049670045
2017-03-31,0.16254733829299936
2017-04-01,0.1068244982503251
2017-04-02,0.16789955626874395
2017-04-03,0.18822118542036356
2017-04-04,0.09328394864525856
2017-04-05,0.13471324574207283
2017-04-06,0.1910062312979078
2017-04-07,0.056804214473260256
2017-04-08,0.07471839411999107
2017-04-09,0.07492782117297173
2017-04-10,0.09500634869053826
2017-04-11,0.09422955444495637
2017-04-12,0.0877163210799709
2017-04-13,0.06477365201165194
2017-04-14,0.07878564706791256
2017-04-15,0.03907867719802992
2017-04-16,0.019813898942574976
2017-04-17,0.02640167392373808
2017-04-18,0.09388514484370626
2017-04-19,0.10460174952778889
2017-04-20,0.12115161675959027
2017-04-21,0.08528047975385002
2017-04-22,0.07638391691209936
2017-04-23,0.0769413839942955
2017-04-24,0.09365915523518248
2017-04-25,0.08628885753463639
2017-04-26,0.12257206100757315
2017-04-27,0.16752643192281153
2017-04-28,0.15935339961895398
2017-04-29,0.1538968521665509
2017-04-30,0.17689309651156251
2017-05-01,0.26775306793655224
2017-05-02,0.22110857893760766
2017-05-03,0.2471319378186077
2017-05-04,0.2509346220374157
2017-05-05,0.25490125073162473
2017-05-06,0.16969480119102973
2017-05-07,0.21749999318928748
2017-05-08,0.2130253078070734
2017-05-09,0.2133542177447181
2017-05-10,0.20390854484097973
2017-05-11,0.24954433168096588
2017-05-12,0.19792909692172936
2017-05-13,0.14643618457706797
2017-05-14,0.13689900444947145
2017-05-15,0.18519979279240073
2017-05-16,0.23724550026901098
2017-05-17,0.1544708777486508
2017-05-18,0.10311966796330806
2017-05-19,0.1639699001805819
2017-05-20,0.10533811104046405
2017-05-21,0.14005716261524048
2017-05-22,0.2856001098834738
2017-05-23,0.1757726627654644
2017-05-24,0.16991231533209364
2017-05-25,0.15849571074278612
2017-05-26,0.17874549166758447
2017-05-27,0.1309784564367916
2017-05-28,0.10754081235916274
2017-05-29,0.11327651774006903
2017-05-30,0.12988496173078334
2017-05-31,0.24237968814146352
2017-06-01,0.179734581160361
2017-06-02,0.17685141743689275
2017-06-03,0.1675414587162966
2017-06-04,0.1484643952095965
2017-06-05,0.18512779814355013
2017-06-06,0.22017395982058627
2017-06-07,0.19418021120795276
2017-06-08,0.16802124731565468
2017-06-09,0.17369318793086233
2017-06-10,0.12146411872618113
2017-06-11,0.13176676356502937
2017-06-12,0.28137451243942074
2017-06-13,0.2314220667669204
2017-06-14,0.14385192134169225
2017-06-15,0.22402437123319496
2017-06-16,0.19725597526731356
2017-06-17,0.11078238816930318
2017-06-18,0.10218339068500813
2017-06-19,0.11973231966662169
2017-06-20,0.15162472937476515
2017-06-21,0.053858990974998404
2017-06-22,0.08930449328010001
2017-06-23,0.10949097375149415
2017-06-24,0.12081075723811599
2017-06-25,0.04372930693521538
2017-06-26,0.11007673510089862
2017-06-27,0.12572373745613385
2017-06-28,0.11348562289140764
2017-06-29,0.12012382188823575
2017-06-30,0.10709418490260189
2017-07-01,0.09694399434083423
2017-07-02,0.07607706665779872
2017-07-03,0.26524066203689417
2017-07-04,0.21632308795794425
2017-07-05,0.07532432452200148
2017-07-06,0.08948898317785743
2017-07-07,0.09783701035050896
2017-07-08,0.08044170742771103
2017-07-09,0.03682695663696104
2017-07-10,0.11455386610363026
2017-07-11,0.13775456117304513
2017-07-12,0.13736423078523521
2017-07-13,0.23241322376316426
2017-07-14,0.2689786465057255
2017-07-15,0.26283561360000746
2017-07-16,0.2739402022274264
2017-07-17,0.24557480245914326
2017-07-18,0.2839825537241253
2017-07-19,0.24983786015936685
2017-07-20,0.22036734586242565
2017-07-21,0.224799396704324
2017-07-22,0.04891237607428136
2017-07-23,0.07428200337807415
2017-07-24,0.22338840635092977
2017-07-25,0.24749554104303093
2017-07-26,0.2024444929238345
2017-07-27,0.2250050532291838
2017-07-28,0.2610446937927266
2017-07-29,0.2364242302774233
2017-07-30,0.15170153536849956
2017-07-31,0.09327669024983615
2017-08-01,0.10167974325749572
2017-08-02,0.09547841942053954
2017-08-03,0.08074705836857983
2017-08-04,0.08310214584985495
2017-08-05,0.09715603076342991
2017-08-06,0.09230553417704869
2017-08-07,0.10425206794832557
2017-08-08,0.11656882627819115
2017-08-09,0.1181329257509118
2017-08-10,0.24686511387544727
2017-08-11,0.4949002361491474
2017-08-12,0.29481276675981827
2017-08-13,0.3233055666657046
2017-08-14,0.2572377386054337
2017-08-15,0.20547882947015736
2017-08-16,0.16330425315331495
2017-08-17,0.15943270047102875
2017-08-18,0.16519903798153615
2017-08-19,0.1248431095601026
2017-08-20,0.10711681723861025
2017-08-21,0.13177014433921933
2017-08-22,0.1204637527199146
2017-08-23,0.1382760343874306
2017-08-24,0.1257431283377038
2017-08-25,0.10964108840063888
2017-08-26,0.05675074917290773
2017-08-27,0.20741012344361714
2017-08-28,0.29776102238650315
2017-08-29,0.22227918596033036
2017-08-30,0.37744367756242186
2017-08-31,0.17408428597491593
2017-09-01,0.1641542021618311
2017-09-02,0.14465617307605835
2017-09-03,0.11168528286474026
2017-09-04,0.17011890093577772
2017-09-05,0.16421200873433806
2017-09-06,0.16841171112833672
2017-09-07,0.12066683448598045
2017-09-08,0.13930240264572927
2017-09-09,0.20787408738717747
2017-09-10,0.1793071202348205
2017-09-11,0.15733866819942907
2017-09-12,0.15923341676248057
2017-09-13,0.10174403507422111
2017-09-14,0.15676474912455682
2017-09-15,0.1861265212422358
2017-09-16,0.10007181978510782
2017-09-17,0.12507350468797113
2017-09-18,0.19376288088636193
2017-09-19,0.15521975769463037
2017-09-20,0.10055947997731315
2017-09-21,0.09729097315759538
2017-09-22,0.08818224893357283
2017-09-23,0.07823541279691326
2017-09-24,0.06880791299462953
2017-09-25,0.08717576567604056
2017-09-26,0.0897239007770975
2017-09-27,0.09493223644327017
2017-09-28,0.10090542456682189
2017-09-29,0.08600843089317427
2017-09-30,0.0672935556656965
2017-10-01,0.04712652870573895
2017-10-02,0.0739011423940496
2017-10-03,0.23658801998485676
2017-10-04,0.1566749070715364
2017-10-05,0.09867167684264586
2017-10-06,0.0987885570745669
2017-10-07,0.07866159935449234
2017-10-08,0.08915474899538157
2017-10-09,0.10825788365425046
2017-10-10,0.11610958749459767
2017-10-11,0.10283344422000314
2017-10-12,0.11426532690073882
2017-10-13,0.1458553066636887
2017-10-14,0.10522209287080729
2017-10-15,0.09665309213226034
2017-10-16,0.07784819795157906
2017-10-17,0.11656165802353285
2017-10-18,0.15337389914860716
2017-10-19,0.1298763548106682
2017-10-20,0.11926307584188138
2017-10-21,0.10953893932987756
2017-10-22,0.09714950303350446
2017-10-23,0.13427892676872996
2017-10-24,0.13145122469997392
2017-10-25,0.10665488484795103
2017-10-26,0.1020526885126436
2017-10-27,0.10801897555073127
2017-10-28,0.13187228456543137
2017-10-29,0.12037328751932239
2017-10-30,0.11337390467712066
2017-10-31,0.12024047486742111
2017-11-01,0.14654582512276476
2017-11-02,0.16447072295114187
2017-11-03,0.13016495976892103
2017-11-04,0.08841737476382183
2017-11-05,0.08307327226702968
2017-11-06,0.10087780616232299
2017-11-07,0.08330191915740542
2017-11-08,0.11836657106190297
2017-11-09,0.19277306217753457
2017-11-10,0.14142572302203935
2017-11-11,0.13093519822416935
2017-11-12,0.1798219173565098
2017-11-13,0.11721741192801972
2017-11-14,0.11409950146409516
2017-11-15,0.17386916381101172
2017-11-16,0.15983955354808357
2017-11-17,0.16090960758042436
2017-11-18,0.13328958834830568
2017-11-19,0.1322223464063576
2017-11-20,0.1752709116707436
2017-11-21,0.17068286010352215
2017-11-22,0.17369832694916226
2017-11-23,0.16831674976346278
2017-11-24,0.14356167143611026
2017-11-25,0.16818709074534155
2017-11-26,0.16296491831590235
2017-11-27,0.20561033128000755
2017-11-28,0.25229167404473685
2017-11-29,0.2870673775247604
2017-11-30,0.2683895314776981
2017-12-01,0.22164545284087106
2017-12-02,0.23318190693594673
2017-12-03,0.22051151139174868
2017-12-04,0.21413464367782872
2017-12-05,0.10222928482660795
2017-12-06,0.14779417293787975
2017-12-07,0.1131243628162954
2017-12-08,0.09369526622568669
2017-12-09,0.06660248863330089
2017-12-10,0.06616570340423517
2017-12-11,0.0680659251362251
2017-12-12,0.13479145022179667
2017-12-13,0.10920595069720365
2017-12-14,0.1257565518646355
2017-12-15,0.10472927265628638
2017-12-16,0.08476617936379699
2017-12-17,0.08363629244669409
2017-12-18,0.08996713911649079
2017-12-19,0.116780062095597
2017-12-20,0.13490912594742355
2017-12-21,0.13720834146172667
2017-12-22,0.14844542613409498
