Date,supply/active_24h
2015-12-23,44951.3376290846
2015-12-24,28203.4440904913
2015-12-25,15885.9142074613
2015-12-26,44495.2994990304
2015-12-27,16858.7754407098
2015-12-28,321704.914694081
2015-12-29,200069.912124031
2015-12-30,67321.2096548099
2015-12-31,62443.0921280599
2016-01-01,56812.8518246062
2016-01-02,79283.8581800098
2016-01-03,61860.5400559619
2016-01-04,18019.4189861231
2016-01-05,113430.272602905
2016-01-06,50043.5458441249
2016-01-07,63403.5281719285
2016-01-08,105228.034098825
2016-01-09,72573.923268114
2016-01-10,23393.3957537647
2016-01-11,99522.5237146906
2016-01-12,363190.896385789
2016-01-13,137773.354756702
2016-01-14,127788.045710195
2016-01-15,444134.358630267
2016-01-16,114827.660859383
2016-01-17,199921.460043548
2016-01-18,297722.89636849
2016-01-19,225709.571867799
2016-01-20,217576.608056337
2016-01-21,199013.225225627
2016-01-22,582183.183889871
2016-01-23,275009.255149134
2016-01-24,519633.592563969
2016-01-25,403668.367417342
2016-01-26,504159.029463667
2016-01-27,505737.293143007
2016-01-28,246544.528206751
2016-01-29,457263.289414318
2016-01-30,619111.8669929
2016-01-31,161338.47073767
2016-02-01,325867.421067358
2016-02-02,332675.748624177
2016-02-03,391399.582233476
2016-02-04,62444.386878469
2016-02-05,230839.366600044
2016-02-06,88036.3138167639
2016-02-07,235491.972397743
2016-02-08,461307.850562315
2016-02-09,453296.444710552
2016-02-10,804093.262692655
2016-02-11,620394.56112478
2016-02-12,1032575.29923052
2016-02-13,480554.891800914
2016-02-14,360084.101234422
2016-02-15,298775.561725101
2016-02-16,308460.076097652
2016-02-17,272818.083610462
2016-02-18,566788.406186306
2016-02-19,222475.388923959
2016-02-20,177348.823310672
2016-02-21,198481.707403381
2016-02-22,391949.420033862
2016-02-23,163880.429905428
2016-02-24,167563.762406714
2016-02-25,200232.713641108
2016-02-26,1623410.72581439
2016-02-27,304414.931652163
2016-02-28,390928.608511665
2016-02-29,138303.262094458
2016-03-01,158584.876078236
2016-03-02,492480.977237364
2016-03-03,445757.137778931
2016-03-04,488037.598934892
2016-03-05,1167893.87573454
2016-03-06,380185.868799313
2016-03-07,476580.602904294
2016-03-08,1437869.62765022
2016-03-09,522096.710285764
2016-03-10,354385.513118155
2016-03-11,446629.110148368
2016-03-12,544400.299262411
2016-03-13,716461.921639053
2016-03-14,735687.386041637
2016-03-15,330434.248372113
2016-03-16,313469.75746649
2016-03-17,527419.306525052
2016-03-18,383375.980320508
2016-03-19,339888.623548635
2016-03-20,219808.712990593
2016-03-21,296146.158934015
2016-03-22,255736.380151723
2016-03-23,212693.580647262
2016-03-24,367271.982699822
2016-03-25,152373.342520771
2016-03-26,119626.14324355
2016-03-27,687180.036360129
2016-03-28,250856.104129138
2016-03-29,360279.777930026
2016-03-30,747667.103790628
2016-03-31,419906.391056077
2016-04-01,173095.767591159
2016-04-02,186394.105371797
2016-04-03,45929.9287566669
2016-04-04,115053.988625721
2016-04-05,167736.198248644
2016-04-06,249160.476040557
2016-04-07,224004.756124898
2016-04-08,246473.353412646
2016-04-09,889759.469623996
2016-04-10,317825.082068651
2016-04-11,261761.944208829
2016-04-12,271724.586179244
2016-04-13,207710.090273397
2016-04-14,170687.057308384
2016-04-15,174837.339298872
2016-04-16,138874.501739419
2016-04-17,263783.693577242
2016-04-18,188090.768945699
2016-04-19,146138.348854321
2016-04-20,230388.866321749
2016-04-21,103077.183810099
2016-04-22,224976.236163976
2016-04-23,106001.650744928
2016-04-24,79023.3155211228
2016-04-25,147330.131560737
2016-04-26,273825.868662232
2016-04-27,232354.94355608
2016-04-28,156737.435218454
2016-04-29,165071.48482807
2016-04-30,908188.458545572
2016-05-01,1406088.26654367
2016-05-02,427113.712849596
2016-05-03,332540.151795424
2016-05-04,239208.418859561
2016-05-05,203890.654629225
2016-05-06,417813.62911818
2016-05-07,424038.101450683
2016-05-08,340727.811705684
2016-05-09,356332.522243946
2016-05-10,424295.347491552
2016-05-11,1013348.12597764
2016-05-12,397259.744819886
2016-05-13,1222885.87650768
2016-05-14,1673237.90604643
2016-05-15,341435.704439062
2016-05-16,315817.596143244
2016-05-17,262202.53930231
2016-05-18,435181.469028522
2016-05-19,1162870.64993499
2016-05-20,367300.522853771
2016-05-21,321157.774710958
2016-05-22,297066.344039778
2016-05-23,360071.651251834
2016-05-24,329727.795247269
2016-05-25,348923.578321704
2016-05-26,328266.811054098
2016-05-27,414071.45364152
2016-05-28,392875.452964535
2016-05-29,559361.509777778
2016-05-30,146330.784898899
2016-05-31,182624.10406879
2016-06-01,198525.93059124
2016-06-02,134949.397797131
2016-06-03,144410.252786563
2016-06-04,99781.2618154332
2016-06-05,124780.372527886
2016-06-06,144524.793018755
2016-06-07,368369.728593789
2016-06-08,910061.017091852
2016-06-09,207598.132448396
2016-06-10,518090.227982237
2016-06-11,170774.140451211
2016-06-12,383572.585304378
2016-06-13,306385.279849745
2016-06-14,357374.700406039
2016-06-15,182487.618352125
2016-06-16,306665.590004726
2016-06-17,4797580.28707394
2016-06-18,1582801.83684793
2016-06-19,679688.372740811
2016-06-20,617434.123630093
2016-06-21,8282851.24129655
2016-06-22,1031827.71770766
2016-06-23,903273.119765057
2016-06-24,495182.36186395
2016-06-25,333684.030031396
2016-06-26,296609.983794404
2016-06-27,239372.81013263
2016-06-28,467294.281000104
2016-06-29,320994.125875459
2016-06-30,220345.045375232
2016-07-01,259876.926325193
2016-07-02,76809.7515190541
2016-07-03,98347.0539943356
2016-07-04,163347.778406709
2016-07-05,1137795.92678133
2016-07-06,187792.784800577
2016-07-07,650489.568121777
2016-07-08,579767.513305087
2016-07-09,103925.442190401
2016-07-10,299058.876389362
2016-07-11,361152.729933852
2016-07-12,243234.42450786
2016-07-13,103480.22457209
2016-07-14,257876.197596334
2016-07-15,1130606.73861387
2016-07-16,305225.120580435
2016-07-17,224896.923626702
2016-07-18,1194547.87111069
2016-07-19,8619586.17881523
2016-07-20,19893415.3923281
2016-07-21,2263457.79468408
2016-07-22,887740.39093496
2016-07-23,1328965.02647557
2016-07-24,2583484.9284264
2016-07-25,2625173.10803916
2016-07-26,4429964.9990393
2016-07-27,3157655.3361825
2016-07-28,1539071.50682295
2016-07-29,1567643.77027477
2016-07-30,911900.184432139
2016-07-31,883630.90107718
2016-08-01,1212797.34501464
2016-08-02,1386190.64208513
2016-08-03,2195942.88113728
2016-08-04,1099963.48338557
2016-08-05,1873657.32629787
2016-08-06,682748.514208438
2016-08-07,741316.227738511
2016-08-08,636186.140980579
2016-08-09,905859.575352414
2016-08-10,1848985.95794141
2016-08-11,1259957.99902027
2016-08-12,774002.058096329
2016-08-13,303610.145021565
2016-08-14,409986.747222011
2016-08-15,486599.160774454
2016-08-16,254192.735656136
2016-08-17,479431.077760419
2016-08-18,429450.833129546
2016-08-19,423846.409423711
2016-08-20,406711.492366362
2016-08-21,596069.874443303
2016-08-22,610288.639856507
2016-08-23,438968.158152905
2016-08-24,220125.735089813
2016-08-25,274997.952121896
2016-08-26,411699.99312862
2016-08-27,252767.522726292
2016-08-28,152834.725899183
2016-08-29,366326.557867964
2016-08-30,180687.638228599
2016-08-31,251894.720678105
2016-09-01,586781.872773185
2016-09-02,428868.343337563
2016-09-03,275314.935758231
2016-09-04,184603.214657717
2016-09-05,147366.117444926
2016-09-06,366957.847664703
2016-09-07,245857.238070168
2016-09-08,436980.579692157
2016-09-09,169279.753000838
2016-09-10,293207.788423275
2016-09-11,318705.129404222
2016-09-12,271061.285628738
2016-09-13,216937.749301153
2016-09-14,252483.291743389
2016-09-15,209345.974308381
2016-09-16,1753708.3432698
2016-09-17,220200.975705859
2016-09-18,252511.070346906
2016-09-19,203735.674035683
2016-09-20,278245.626188043
2016-09-21,962702.342691096
2016-09-22,481712.176884146
2016-09-23,508863.080207174
2016-09-24,672991.666350291
2016-09-25,849558.457040752
2016-09-26,272139.204269564
2016-09-27,168996.298689918
2016-09-28,1211272.22523871
2016-09-29,1134684.91097878
2016-09-30,478100.872889806
2016-10-01,352079.286543393
2016-10-02,854272.820442389
2016-10-03,202374.325964405
2016-10-04,218450.837070381
2016-10-05,485672.80789374
2016-10-06,344979.515130739
2016-10-07,297744.590296479
2016-10-08,410685.791473376
2016-10-09,592337.57832733
2016-10-10,315768.102103712
2016-10-11,884625.918154587
2016-10-12,1140205.38614357
2016-10-13,194449.722259836
2016-10-14,2283363.07817557
2016-10-15,208282.013711596
2016-10-16,224803.961193372
2016-10-17,360477.943279635
2016-10-18,378293.413213094
2016-10-19,309898.676876628
2016-10-20,194036.638570732
2016-10-21,241156.070767355
2016-10-22,108971.089794422
2016-10-23,152395.811631111
2016-10-24,144359.416399345
2016-10-25,154347.25862178
2016-10-26,180360.074942004
2016-10-27,84524.6668735539
2016-10-28,363023.602210079
2016-10-29,181147.17544995
2016-10-30,1149092.67405433
2016-10-31,184636.670640777
2016-11-01,402127.212331063
2016-11-02,317399.363858711
2016-11-03,277463.126352344
2016-11-04,271935.898829105
2016-11-05,124687.161417436
2016-11-06,151526.827474554
2016-11-07,126930.090725652
2016-11-08,144834.483844344
2016-11-09,199585.655486614
2016-11-10,234566.388694516
2016-11-11,1142139.35017771
2016-11-12,160411.070918019
2016-11-13,102429.986576022
2016-11-14,149221.322745978
2016-11-15,268789.27957678
2016-11-16,161417.298589073
2016-11-17,439449.546055944
2016-11-18,193076.19475813
2016-11-19,303439.06707543
2016-11-20,126796.569674883
2016-11-21,187694.884725255
2016-11-22,403179.514738742
2016-11-23,280770.231296746
2016-11-24,291463.956220377
2016-11-25,273735.208051938
2016-11-26,325191.096172934
2016-11-27,143298.129149054
2016-11-28,239558.435666505
2016-11-29,230445.440909941
2016-11-30,146516.649202956
2016-12-01,442599.771186327
2016-12-02,411508.928397561
2016-12-03,505762.983362411
2016-12-04,186783.607531998
2016-12-05,750515.538311196
2016-12-06,602001.975280464
2016-12-07,532071.38034894
2016-12-08,758395.912834813
2016-12-09,402801.676188895
2016-12-10,247090.222087981
2016-12-11,270934.038611557
2016-12-12,142098.426274077
2016-12-13,326635.934900782
2016-12-14,134177.025711244
2016-12-15,174784.007542097
2016-12-16,273755.679410742
2016-12-17,586287.970310938
2016-12-18,212766.661327151
2016-12-19,252625.591383486
2016-12-20,175620.225537089
2016-12-21,297834.329689558
2016-12-22,416912.439720415
2016-12-23,310972.629394149
2016-12-24,283485.123052425
2016-12-25,143509.084219184
2016-12-26,170256.155698167
2016-12-27,165118.961275378
2016-12-28,333591.844478703
2016-12-29,644554.61012932
2016-12-30,400800.077960742
2016-12-31,281175.085319913
2017-01-01,428882.424815663
2017-01-02,187037.176172629
2017-01-03,438214.608828223
2017-01-04,958456.475944565
2017-01-05,972690.975392263
2017-01-06,803327.40242005
2017-01-07,478602.176061919
2017-01-08,224382.622527638
2017-01-09,547970.501159457
2017-01-10,505507.35586694
2017-01-11,508808.18566392
2017-01-12,430416.10321378
2017-01-13,378337.181938961
2017-01-14,105451.805220467
2017-01-15,133839.891876154
2017-01-16,119335.75504096
2017-01-17,326214.505465269
2017-01-18,151630.221333386
2017-01-19,161047.30816269
2017-01-20,960146.778133597
2017-01-21,208080.58875625
2017-01-22,361015.842203306
2017-01-23,157218.678758215
2017-01-24,125510.445894309
2017-01-25,261607.69250231
2017-01-26,198999.050300896
2017-01-27,143302.43297033
2017-01-28,89134.5385030818
2017-01-29,240431.217462551
2017-01-30,68925.8456954448
2017-01-31,193951.765558455
2017-02-01,148384.452068483
2017-02-02,201560.091878541
2017-02-03,226677.590249665
2017-02-04,385217.802381361
2017-02-05,218430.012158922
2017-02-06,292543.774371133
2017-02-07,277338.211829715
2017-02-08,261417.548309525
2017-02-09,286903.856900664
2017-02-10,406646.680929383
2017-02-11,233704.737943154
2017-02-12,313726.736847791
2017-02-13,443834.928479231
2017-02-14,770773.028286247
2017-02-15,558264.035314469
2017-02-16,273400.93083331
2017-02-17,185422.536902075
2017-02-18,203978.710637855
2017-02-19,211408.558326992
2017-02-20,250117.573737935
2017-02-21,418886.200558964
2017-02-22,257719.650211913
2017-02-23,222441.662266697
2017-02-24,559022.880378954
2017-02-25,353754.317304452
2017-02-26,451842.111433862
2017-02-27,1931091.39384014
2017-02-28,492664.815755247
2017-03-01,477370.154972061
2017-03-02,815045.848000607
2017-03-03,840748.128648672
2017-03-04,505606.528647797
2017-03-05,367894.346846191
2017-03-06,574808.008832875
2017-03-07,618358.755478706
2017-03-08,490067.852999988
2017-03-09,613701.895362649
2017-03-10,828175.092728621
2017-03-11,1058581.81659157
2017-03-12,669346.354613233
2017-03-13,1258355.63227665
2017-03-14,1083862.42050546
2017-03-15,1241737.7299061
2017-03-16,2160994.39607578
2017-03-17,1777765.89329662
2017-03-18,1027220.02171023
2017-03-19,397772.053291388
2017-03-20,696942.813211758
2017-03-21,587598.99827774
2017-03-22,608736.097290898
2017-03-23,417077.035082548
2017-03-24,890986.307971762
2017-03-25,761482.428177233
2017-03-26,1065039.77933595
2017-03-27,535639.12954256
2017-03-28,683478.326591843
2017-03-29,585156.981819803
2017-03-30,625679.668352385
2017-03-31,1678714.35890146
2017-04-01,475164.124545509
2017-04-02,602525.178580322
2017-04-03,1457612.49985015
2017-04-04,802895.89834417
2017-04-05,823143.086252346
2017-04-06,888771.721385306
2017-04-07,659469.286071882
2017-04-08,361990.532677566
