Date,addresses/min_1_count
2015-07-30,9202.0
2015-07-31,9358.0
2015-08-01,9473.0
2015-08-02,9560.0
2015-08-03,9636.0
2015-08-04,9693.0
2015-08-05,9746.0
2015-08-06,9787.0
2015-08-07,9786.0
2015-08-08,9848.0
2015-08-09,9904.0
2015-08-10,9982.0
2015-08-11,10008.0
2015-08-12,10082.0
2015-08-13,10213.0
2015-08-14,10288.0
2015-08-15,10396.0
2015-08-16,10502.0
2015-08-17,10539.0
2015-08-18,10559.0
2015-08-19,10655.0
2015-08-20,10961.0
2015-08-21,10788.0
2015-08-22,10849.0
2015-08-23,10911.0
2015-08-24,10960.0
2015-08-25,11014.0
2015-08-26,11046.0
2015-08-27,11111.0
2015-08-28,11133.0
2015-08-29,11159.0
2015-08-30,11193.0
2015-08-31,11225.0
2015-09-01,11254.0
2015-09-02,11318.0
2015-09-03,11368.0
2015-09-04,11412.0
2015-09-05,11460.0
2015-09-06,11427.0
2015-09-07,11476.0
2015-09-08,11483.0
2015-09-09,11536.0
2015-09-10,11540.0
2015-09-11,11565.0
2015-09-12,11630.0
2015-09-13,11671.0
2015-09-14,11680.0
2015-09-15,11766.0
2015-09-16,11796.0
2015-09-17,11783.0
2015-09-18,11804.0
2015-09-19,11825.0
2015-09-20,11838.0
2015-09-21,11857.0
2015-09-22,11849.0
2015-09-23,11873.0
2015-09-24,11877.0
2015-09-25,11922.0
2015-09-26,11922.0
2015-09-27,11927.0
2015-09-28,11963.0
2015-09-29,11936.0
2015-09-30,11951.0
2015-10-01,11962.0
2015-10-02,11973.0
2015-10-03,11998.0
2015-10-04,12011.0
2015-10-05,12065.0
2015-10-06,12090.0
2015-10-07,12106.0
2015-10-08,12097.0
2015-10-09,12125.0
2015-10-10,12158.0
2015-10-11,12148.0
2015-10-12,12163.0
2015-10-13,12194.0
2015-10-14,12196.0
2015-10-15,12215.0
2015-10-16,12213.0
2015-10-17,12216.0
2015-10-18,12200.0
2015-10-19,12212.0
2015-10-20,12217.0
2015-10-21,12230.0
2015-10-22,12291.0
2015-10-23,12275.0
2015-10-24,12290.0
2015-10-25,12297.0
2015-10-26,12303.0
2015-10-27,12321.0
2015-10-28,12298.0
2015-10-29,12365.0
2015-10-30,12362.0
2015-10-31,12418.0
2015-11-01,12424.0
2015-11-02,12385.0
2015-11-03,12455.0
2015-11-04,12529.0
2015-11-05,12551.0
2015-11-06,12520.0
2015-11-07,12576.0
2015-11-08,12613.0
2015-11-09,12638.0
2015-11-10,12624.0
2015-11-11,12799.0
2015-11-12,12704.0
2015-11-13,12793.0
2015-11-14,12759.0
2015-11-15,12800.0
2015-11-16,12813.0
2015-11-17,12857.0
2015-11-18,12872.0
2015-11-19,12897.0
2015-11-20,13013.0
2015-11-21,12955.0
2015-11-22,13045.0
2015-11-23,13021.0
2015-11-24,13049.0
2015-11-25,13064.0
2015-11-26,13127.0
2015-11-27,13450.0
2015-11-28,13133.0
2015-11-29,13150.0
2015-11-30,13268.0
2015-12-01,13315.0
2015-12-02,13364.0
2015-12-03,13412.0
2015-12-04,13457.0
2015-12-05,13500.0
2015-12-06,13342.0
2015-12-07,13333.0
2015-12-08,13340.0
2015-12-09,13382.0
2015-12-10,13415.0
2015-12-11,13422.0
2015-12-12,13745.0
2015-12-13,13785.0
2015-12-14,13825.0
2015-12-15,13567.0
2015-12-16,13575.0
2015-12-17,13622.0
2015-12-18,13924.0
2015-12-19,13925.0
2015-12-20,13944.0
2015-12-21,14003.0
2015-12-22,14036.0
2015-12-23,14028.0
2015-12-24,13977.0
2015-12-25,13962.0
2015-12-26,14075.0
2015-12-27,14061.0
2015-12-28,14058.0
2015-12-29,14079.0
2015-12-30,14742.0
2015-12-31,14149.0
2016-01-01,14175.0
2016-01-02,14203.0
2016-01-03,14251.0
2016-01-04,14274.0
2016-01-05,14310.0
2016-01-06,14329.0
2016-01-07,14414.0
2016-01-08,14486.0
2016-01-09,14618.0
2016-01-10,14574.0
2016-01-11,14588.0
2016-01-12,14608.0
2016-01-13,14621.0
2016-01-14,14692.0
2016-01-15,14739.0
2016-01-16,14807.0
2016-01-17,14896.0
2016-01-18,15011.0
2016-01-19,15076.0
2016-01-20,15029.0
2016-01-21,15158.0
2016-01-22,15255.0
2016-01-23,15382.0
2016-01-24,15622.0
2016-01-25,15801.0
2016-01-26,16008.0
2016-01-27,16225.0
2016-01-28,16380.0
2016-01-29,16548.0
2016-01-30,16766.0
2016-01-31,16922.0
2016-02-01,17042.0
2016-02-02,17079.0
2016-02-03,17328.0
2016-02-04,17460.0
2016-02-05,17590.0
2016-02-06,17660.0
2016-02-07,17763.0
2016-02-08,17936.0
2016-02-09,18141.0
2016-02-10,18485.0
2016-02-11,18926.0
2016-02-12,19544.0
2016-02-13,19531.0
2016-02-14,19666.0
2016-02-15,19821.0
2016-02-16,19986.0
2016-02-17,20212.0
2016-02-18,20355.0
2016-02-19,20562.0
2016-02-20,20717.0
2016-02-21,20879.0
2016-02-22,20992.0
2016-02-23,21169.0
2016-02-24,21417.0
2016-02-25,21671.0
2016-02-26,21909.0
2016-02-27,22076.0
2016-02-28,22331.0
2016-02-29,22481.0
2016-03-01,22730.0
2016-03-02,23111.0
2016-03-03,23669.0
2016-03-04,24082.0
2016-03-05,24647.0
2016-03-06,25152.0
2016-03-07,25475.0
2016-03-08,25757.0
2016-03-09,26109.0
2016-03-10,26436.0
2016-03-11,26732.0
2016-03-12,27219.0
2016-03-13,27774.0
2016-03-14,28533.0
2016-03-15,29031.0
2016-03-16,29496.0
2016-03-17,29889.0
2016-03-18,30079.0
2016-03-19,30422.0
2016-03-20,30728.0
2016-03-21,30851.0
2016-03-22,31150.0
2016-03-23,31523.0
2016-03-24,31972.0
2016-03-25,32364.0
2016-03-26,32611.0
2016-03-27,32683.0
2016-03-28,33109.0
2016-03-29,32860.0
2016-03-30,33319.0
2016-03-31,33768.0
2016-04-01,34115.0
2016-04-02,34443.0
2016-04-03,35291.0
2016-04-04,35170.0
2016-04-05,35410.0
2016-04-06,35600.0
2016-04-07,35822.0
2016-04-08,36003.0
2016-04-09,36225.0
2016-04-10,36379.0
2016-04-11,36547.0
2016-04-12,36724.0
2016-04-13,37023.0
2016-04-14,37141.0
2016-04-15,37386.0
2016-04-16,37655.0
2016-04-17,37788.0
2016-04-18,38027.0
2016-04-19,38203.0
2016-04-20,38426.0
2016-04-21,38720.0
2016-04-22,38876.0
2016-04-23,39047.0
2016-04-24,39205.0
2016-04-25,39330.0
2016-04-26,39512.0
2016-04-27,39743.0
2016-04-28,39907.0
2016-04-29,39285.0
2016-04-30,39321.0
2016-05-01,39525.0
2016-05-02,39640.0
2016-05-03,39698.0
2016-05-04,39960.0
2016-05-05,40170.0
2016-05-06,40420.0
2016-05-07,40668.0
2016-05-08,40880.0
2016-05-09,41116.0
2016-05-10,41196.0
2016-05-11,41399.0
2016-05-12,41766.0
2016-05-13,41335.0
2016-05-14,41399.0
2016-05-15,42812.0
2016-05-16,42824.0
2016-05-17,43675.0
2016-05-18,43606.0
2016-05-19,44054.0
2016-05-20,44838.0
2016-05-21,45429.0
2016-05-22,46033.0
2016-05-23,46086.0
2016-05-24,46440.0
2016-05-25,46895.0
2016-05-26,47349.0
2016-05-27,47815.0
2016-05-28,48184.0
2016-05-29,48718.0
2016-05-30,48975.0
2016-05-31,49285.0
2016-06-01,49771.0
2016-06-02,50180.0
2016-06-03,50543.0
2016-06-04,50908.0
2016-06-05,51287.0
2016-06-06,51463.0
2016-06-07,51727.0
2016-06-08,52009.0
2016-06-09,52605.0
2016-06-10,52896.0
2016-06-11,53263.0
2016-06-12,53630.0
2016-06-13,53886.0
2016-06-14,54504.0
2016-06-15,55197.0
2016-06-16,55585.0
2016-06-17,55801.0
2016-06-18,56013.0
2016-06-19,56739.0
