Date,indicators/unrealized_loss
2015-11-04,1.58578509833854
2015-11-05,1.56976150729686
2015-11-06,1.4578997459707
2015-11-07,1.45281284380952
2015-11-08,1.22662435347412
2015-11-09,1.28039789757819
2015-11-10,1.43029206472911
2015-11-11,1.88237038965664
2015-11-12,1.50884734348163
2015-11-13,1.48743597917265
2015-11-14,1.52512944911549
2015-11-15,1.47676416619871
2015-11-16,1.42627210773279
2015-11-17,1.23222439264588
2015-11-18,1.27607391251057
2015-11-19,1.3415222129765
2015-11-20,1.40571266155809
2015-11-21,1.29411940854258
2015-11-22,1.31650925679005
2015-11-23,1.34797647323434
2015-11-24,1.46631699756768
2015-11-25,1.56335630982874
2015-11-26,1.48550165320603
2015-11-27,1.499886065852
2015-11-28,1.40928208894876
2015-11-29,1.50197190224904
2015-11-30,1.49973774847402
2015-12-01,1.49827916007351
2015-12-02,1.64926016387452
2015-12-03,1.68411235561709
2015-12-04,1.5939598057932
2015-12-05,1.54786802019572
2015-12-06,1.61650611129179
2015-12-07,1.70640344429663
2015-12-08,1.63163926320899
2015-12-09,1.73956451081769
2015-12-10,1.57132426301686
2015-12-11,1.31087592986535
2015-12-12,1.23101347785506
2015-12-13,1.27324309205151
2015-12-14,1.198916639271
2015-12-15,1.15743351479739
2015-12-16,1.16316862839156
2015-12-17,1.25891254526253
2015-12-18,1.320165006026
2015-12-19,1.36331327059484
2015-12-20,1.37301764346618
2015-12-21,1.37571639375324
2015-12-22,1.44995580658785
2015-12-23,1.49983447541809
2015-12-24,1.46088949427253
2015-12-25,1.43184488537444
2015-12-26,1.46421284294405
2015-12-27,1.48695291065545
2015-12-28,1.50619007342999
2015-12-29,1.41920730633733
2015-12-30,1.31824524690081
2015-12-31,1.27516882207883
2016-01-01,1.25117313817494
2016-01-02,1.26595038686522
2016-01-03,1.18135454102347
2016-01-04,1.24007300540348
2016-01-05,1.22415323673598
2016-01-06,1.21812133744105
2016-01-07,1.23842216295946
2016-01-08,1.14253535793776
2016-01-09,1.146547491866
2016-01-10,1.11525354075888
2016-01-11,1.00404523163126
2016-01-12,0.853936957908099
2016-01-13,0.912825110480752
2016-01-14,0.820973979508367
2016-01-15,0.814254264307637
2016-01-16,0.800945821543347
2016-01-17,0.677379893366657
2016-01-18,0.585860506787278
2016-01-19,0.639167988325576
2016-01-20,0.497367256874668
2016-01-21,0.485459799804272
2016-01-22,0.513878883274953
2016-01-23,0.258720401317661
2016-01-24,0.185100558893442
2016-01-25,0.0830475761825555
2016-01-26,0.149892170205359
2016-01-27,0.107108103254101
2016-01-28,0.0733034577061345
2016-01-29,0.0766429940801277
2016-01-30,0.0972809877010702
2016-01-31,0.137791520900021
2016-02-01,0.166923543086477
2016-02-02,0.0963212211318665
2016-02-03,0.0743250267957138
2016-02-04,0.0630029470564988
2016-02-05,0.0734578593912841
2016-02-06,0.0733940696567698
2016-02-07,4.0834096086365e-06
2016-02-08,1.54670418968233e-05
2016-02-09,0.0
2016-02-10,0.00012280122992029
2016-02-11,6.20461458194842e-05
2016-02-12,0.000878669481445272
2016-02-13,0.00107830773685702
2016-02-14,0.0012487854589791
2016-02-15,0.00128729974602147
2016-02-16,0.00755714490244723
2016-02-17,0.0153802930206255
2016-02-18,0.0064723133633803
2016-02-19,0.00355295984452425
2016-02-20,0.0058505109379955
2016-02-21,0.00311476867792959
2016-02-22,0.000267281627280023
2016-02-23,0.0003457067860327
2016-02-24,1.39510939880699e-05
2016-02-25,0.000114162839512148
2016-02-26,0.000416431900086243
2016-02-27,8.62102661489063e-06
2016-02-28,4.22859209801032e-05
2016-02-29,0.00015717597507582
2016-03-01,5.48233755252015e-07
2016-03-02,2.51738004429114e-05
2016-03-03,0.000148083310996563
2016-03-04,4.91967647863063e-08
2016-03-05,0.00105350176419952
2016-03-06,0.000518076256995909
2016-03-07,0.00360487832285894
2016-03-08,0.00320303144464855
2016-03-09,0.00040904986307807
2016-03-10,9.54917330978845e-05
2016-03-11,2.00986782482404e-05
2016-03-12,6.65005062023886e-05
2016-03-13,8.76387221741956e-05
2016-03-14,0.00226406224187722
2016-03-15,0.00103525291664597
2016-03-16,0.00213279491760073
2016-03-17,0.00723253550959201
2016-03-18,0.00683807256106743
2016-03-19,0.00915652232957841
2016-03-20,0.0108203483502415
2016-03-21,0.00246450063235474
2016-03-22,0.00523463510455149
2016-03-23,0.00133577713837573
2016-03-24,0.00547238578527451
2016-03-25,0.00878712079331262
2016-03-26,0.00631388131288832
2016-03-27,0.0107280000782185
2016-03-28,0.00296291488183771
2016-03-29,0.00294289124129165
2016-03-30,0.00236991160804072
2016-03-31,0.004295160185101
2016-04-01,0.00318412620374763
2016-04-02,0.00303686627759277
2016-04-03,0.00322919483140304
2016-04-04,0.00588087339053976
2016-04-05,0.00803330860750638
2016-04-06,0.00980809157592249
2016-04-07,0.0154662664588854
2016-04-08,0.0213300060484098
2016-04-09,0.0302462460393506
2016-04-10,0.034350360559815
2016-04-11,0.0380754540882751
2016-04-12,0.0688468894041381
2016-04-13,0.0522638534585343
2016-04-14,0.0412672720145987
2016-04-15,0.0446656654965473
2016-04-16,0.0362674688130845
2016-04-17,0.0243646310525618
2016-04-18,0.0288064273795009
2016-04-19,0.0338169452841057
2016-04-20,0.0374555494871699
2016-04-21,0.0476485289170133
2016-04-22,0.0552030926321483
2016-04-23,0.0413125445305672
2016-04-24,0.0486290530251489
2016-04-25,0.0651033607920503
2016-04-26,0.0690497331170633
2016-04-27,0.0547568924305964
2016-04-28,0.077599210118394
2016-04-29,0.068431241961973
2016-04-30,0.0304014729409113
2016-05-01,0.030344459824888
2016-05-02,0.0111452272150768
2016-05-03,0.0198975330491384
2016-05-04,0.0199617895964096
2016-05-05,0.0144648535433163
2016-05-06,0.0189134904673713
2016-05-07,0.0192696481960121
2016-05-08,0.0176601115085008
2016-05-09,0.020393129518997
2016-05-10,0.0153279500983694
2016-05-11,0.00829880235211766
2016-05-12,0.0101624073465658
2016-05-13,0.00493453082382519
2016-05-14,0.0103587012409104
2016-05-15,0.0125002731033391
2016-05-16,0.00319222138059589
2016-05-17,0.00114212857227177
2016-05-18,0.000113594294371271
2016-05-19,1.34855111371795e-05
2016-05-20,0.000554979094971216
2016-05-21,0.000167175826413131
2016-05-22,7.97698405257796e-05
2016-05-23,0.00120592143186189
2016-05-24,0.00273463910257159
2016-05-25,0.00291295734338062
2016-05-26,0.00283255642687096
2016-05-27,0.00941104620304207
2016-05-28,0.00533371123216846
2016-05-29,0.00238185393905022
2016-05-30,0.00239615550235002
2016-05-31,5.79719849422287e-05
2016-06-01,0.000203222681184752
2016-06-02,0.000226397051174445
2016-06-03,7.21255569365961e-05
2016-06-04,0.000251544846720542
2016-06-05,0.000206579217332059
2016-06-06,0.000138884932620781
2016-06-07,1.07286719935817e-05
2016-06-08,2.69568251817103e-05
2016-06-09,3.57359733115021e-05
2016-06-10,0.000528776469208816
2016-06-11,0.000250538245271208
2016-06-12,1.77088319785444e-08
2016-06-13,1.02326742983521e-09
2016-06-14,5.94128174174009e-08
2016-06-15,1.55570904087967e-05
2016-06-16,1.64523752950379e-06
2016-06-17,0.00412872079886565
2016-06-18,0.0384698720239965
2016-06-19,0.0150865202017871
2016-06-20,0.0271589564681384
2016-06-21,0.00573106809361779
2016-06-22,0.00744332196962833
2016-06-23,0.00465280003617141
2016-06-24,0.00374866646221194
2016-06-25,0.00305322383753331
2016-06-26,0.0050314039551204
2016-06-27,0.00193333166890766
2016-06-28,0.0204899403342106
2016-06-29,0.0119714235132585
2016-06-30,0.017046271437072
2016-07-01,0.0201190126005352
2016-07-02,0.0222948592615295
2016-07-03,0.0269142770072373
2016-07-04,0.0328067133768922
2016-07-05,0.0309107511485732
2016-07-06,0.0416985419692134
2016-07-07,0.0678686902458041
2016-07-08,0.0279541195660128
2016-07-09,0.0399118645518182
2016-07-10,0.0370751282171669
2016-07-11,0.0442211755587678
2016-07-12,0.0425368896831816
2016-07-13,0.0452070009168642
2016-07-14,0.0276457303786044
2016-07-15,0.0168293101971593
2016-07-16,0.0233045193553987
2016-07-17,0.0329726978029973
2016-07-18,0.0367582680277339
2016-07-19,0.0129479503632761
2016-07-20,0.00747677902688617
2016-07-21,0.00459904555664308
2016-07-22,0.000651666304373489
2016-07-23,0.00100047071258693
2016-07-24,0.0174966805039596
2016-07-25,0.00204046015097865
2016-07-26,0.0258488390409476
2016-07-27,0.00354173770057948
2016-07-28,0.00365730344449592
2016-07-29,0.00434635140416993
2016-07-30,0.0096721958079997
2016-07-31,0.0336896368981472
2016-08-01,0.060402552764001
2016-08-02,0.180712418636213
2016-08-03,0.0901513646239237
2016-08-04,0.0380785341599722
2016-08-05,0.0609425267662778
2016-08-06,0.0604177002186045
2016-08-07,0.0609178761318706
2016-08-08,0.043644453731403
2016-08-09,0.0121966474962632
2016-08-10,0.0133256385821035
2016-08-11,0.0308280705312673
2016-08-12,0.0257525464140071
2016-08-13,0.0314132521917108
2016-08-14,0.0532626428912739
2016-08-15,0.0450210171821888
2016-08-16,0.0515566717682364
2016-08-17,0.0626446193114073
2016-08-18,0.0706738613353958
2016-08-19,0.069881304781336
2016-08-20,0.0593034599267364
2016-08-21,0.0470883873054473
2016-08-22,0.0420246731268969
2016-08-23,0.0574721008499752
2016-08-24,0.0599106992401457
2016-08-25,0.0479986221748303
2016-08-26,0.0451794636843668
2016-08-27,0.0459586334504564
2016-08-28,0.0558297165765302
2016-08-29,0.0559864376623259
2016-08-30,0.0452563999469413
2016-08-31,0.0279134912895378
2016-09-01,0.0128194901227742
2016-09-02,0.00709757746195478
2016-09-03,0.0192975572437373
2016-09-04,0.0257155023977012
2016-09-05,0.0197642040441814
2016-09-06,0.0193892691176611
2016-09-07,0.0293150394751226
2016-09-08,0.0373187828169555
2016-09-09,0.0265621393290027
2016-09-10,0.0188109671473927
2016-09-11,0.0275537829701859
2016-09-12,0.0224318763976163
2016-09-13,0.0180869002254755
2016-09-14,0.0186260781796249
2016-09-15,0.0185906797812527
2016-09-16,0.00674429084376186
2016-09-17,0.00485978527710238
2016-09-18,0.0086922130569814
2016-09-19,0.00215380762880144
2016-09-20,0.000428936533079045
2016-09-21,0.000622663682234663
2016-09-22,0.00262186657963013
2016-09-23,0.00149578496083157
2016-09-24,0.00398409790547842
2016-09-25,0.00349191984121995
2016-09-26,0.00360075458523712
2016-09-27,0.00350900879405478
2016-09-28,0.00180314249131005
2016-09-29,0.0025016276772461
2016-09-30,0.00270498737287229
2016-10-01,0.00227236523122719
2016-10-02,0.00215161508307962
2016-10-03,0.0012812805785603
2016-10-04,0.00170076102709183
2016-10-05,0.00379254860069344
2016-10-06,0.00476129638648478
2016-10-07,0.00659116510952849
2016-10-08,0.0187308149867892
2016-10-09,0.0154528421738133
2016-10-10,0.0362709675067408
2016-10-11,0.037698677051565
2016-10-12,0.0340146743694808
2016-10-13,0.020883688490211
2016-10-14,0.0261748608565003
2016-10-15,0.0234303722152381
2016-10-16,0.0239834846249789
2016-10-17,0.019354455134762
2016-10-18,0.00925648992594635
2016-10-19,0.0260213035878756
2016-10-20,0.0207116183308792
2016-10-21,0.0232999496077334
2016-10-22,0.0218830913092094
2016-10-23,0.0214950441773392
2016-10-24,0.0241601532853579
2016-10-25,0.0517304458899533
2016-10-26,0.0404462346376973
2016-10-27,0.0470959302036362
2016-10-28,0.0663897444922929
2016-10-29,0.111063596735308
2016-10-30,0.0518297150611362
2016-10-31,0.0685103343568634
2016-11-01,0.086867348995666
2016-11-02,0.0822927142795199
2016-11-03,0.0788196829782635
2016-11-04,0.0563717796428774
2016-11-05,0.0635529251126279
2016-11-06,0.0741233850974249
2016-11-07,0.0673215343117187
2016-11-08,0.0725469140943508
2016-11-09,0.0796961153809914
2016-11-10,0.0916854408298335
2016-11-11,0.114313014718622
2016-11-12,0.157346456021021
2016-11-13,0.116222651670049
2016-11-14,0.128442707465902
2016-11-15,0.102130735226202
2016-11-16,0.133235060879639
2016-11-17,0.132199939200828
2016-11-18,0.166732000549241
2016-11-19,0.139130295947741
2016-11-20,0.167090827952822
2016-11-21,0.157119803144096
2016-11-22,0.135632808731021
2016-11-23,0.141624872688862
2016-11-24,0.185898710579104
2016-11-25,0.163234524974719
2016-11-26,0.163094164459046
2016-11-27,0.170148601104663
2016-11-28,0.231222230512833
2016-11-29,0.275808170939675
2016-11-30,0.243590126904263
2016-12-01,0.269541527350248
2016-12-02,0.366816204777873
2016-12-03,0.298410106223398
2016-12-04,0.385630167472661
2016-12-05,0.502056247030573
2016-12-06,0.334758656431494
2016-12-07,0.253710385910833
2016-12-08,0.276963996751308
2016-12-09,0.232352581495661
2016-12-10,0.266766515581055
2016-12-11,0.249277664791389
2016-12-12,0.226073444468622
2016-12-13,0.24676015646885
2016-12-14,0.247516573533871
2016-12-15,0.335274498653065
2016-12-16,0.315577927383786
2016-12-17,0.346250918605106
2016-12-18,0.306387009399033
2016-12-19,0.339222827271589
2016-12-20,0.354057998325296
2016-12-21,0.301915054459374
2016-12-22,0.324894596899292
2016-12-23,0.39365042297176
2016-12-24,0.386788514640681
2016-12-25,0.392588369467148
2016-12-26,0.385649582591809
2016-12-27,0.393843820285148
2016-12-28,0.224794637497951
2016-12-29,0.24114327717098
2016-12-30,0.229191532407597
2016-12-31,0.252993334721586
2017-01-01,0.256633252732014
2017-01-02,0.222227519073636
2017-01-03,0.12002234532974
2017-01-04,0.0425795702903267
2017-01-05,0.0853755354694656
2017-01-06,0.0930331961341576
2017-01-07,0.101915659578582
2017-01-08,0.0799847539197728
2017-01-09,0.0826208415378354
2017-01-10,0.0668385391880549
2017-01-11,0.107325130226662
2017-01-12,0.122742122430367
2017-01-13,0.0906294333970708
2017-01-14,0.114690935742089
2017-01-15,0.117303362104407
2017-01-16,0.132417924342894
2017-01-17,0.0927274186318007
2017-01-18,0.0821506930046585
2017-01-19,0.0769722209934831
2017-01-20,0.0619686649436532
2017-01-21,0.0554638893482919
2017-01-22,0.0598888258111062
2017-01-23,0.0593453298341629
2017-01-24,0.0684531668844304
2017-01-25,0.0653949409560483
2017-01-26,0.0619767941334419
2017-01-27,0.0633088017368878
2017-01-28,0.0682553960240865
2017-01-29,0.0700813331967874
2017-01-30,0.0608285777846205
2017-01-31,0.0593430575937285
2017-02-01,0.060685531289954
2017-02-02,0.0573793060425267
2017-02-03,0.0493384901066218
2017-02-04,0.033716747954978
2017-02-05,0.0391700889335993
2017-02-06,0.0357353489999907
2017-02-07,0.029222543793953
2017-02-08,0.0304934122916868
2017-02-09,0.0477633449150316
2017-02-10,0.0360766311457648
2017-02-11,0.0331518764063081
2017-02-12,0.0324000353661379
2017-02-13,0.0363380101172514
2017-02-14,0.00153165482527629
2017-02-15,0.00206428969259371
2017-02-16,0.00259308692047973
2017-02-17,0.00404024086116151
2017-02-18,0.00359953468100046
2017-02-19,0.00375397714227418
2017-02-20,0.00496260569521203
2017-02-21,0.00322682580523504
2017-02-22,0.00436750257695046
2017-02-23,0.00128353800343748
2017-02-24,0.00133352779355765
2017-02-25,0.000468364217025515
2017-02-26,0.000115248326533359
2017-02-27,8.55824753282949e-05
2017-02-28,6.08810976392186e-05
2017-03-01,1.45042752866707e-05
2017-03-02,1.45557714988981e-05
2017-03-03,0.000152690873462837
2017-03-04,0.000752819301741204
2017-03-05,0.000271197430406187
2017-03-06,6.04674949498513e-05
2017-03-07,0.000642047081920085
2017-03-08,0.00624513427880435
2017-03-09,0.00184966445148444
2017-03-10,0.000296754194272969
2017-03-11,1.81660874270324e-08
2017-03-12,1.3090887412731e-05
2017-03-13,6.91821930421446e-05
2017-03-14,5.61295427048676e-05
2017-03-15,0.0
2017-03-16,1.32092167903593e-05
2017-03-17,0.00041634404507734
2017-03-18,0.0108785068063579
2017-03-19,0.000865434027866749
2017-03-20,0.0012800988240577
2017-03-21,0.000931589211792253
2017-03-22,0.00148220328746396
2017-03-23,0.000547422127281269
2017-03-24,1.34203808351925e-06
2017-03-25,4.64338703975645e-05
2017-03-26,8.95751205693447e-05
2017-03-27,0.000684646008018741
2017-03-28,0.000107238803430543
2017-03-29,1.25928145483013e-05
2017-03-30,0.000138450713060813
2017-03-31,0.00175118810643126
2017-04-01,0.000215902933618064
2017-04-02,0.00220040899882869
2017-04-03,0.00906602208771398
2017-04-04,0.00676884824720328
2017-04-05,0.00524933012240157
2017-04-06,0.00903711957776591
2017-04-07,0.0117187989846149
2017-04-08,0.00571017647317398
2017-04-09,0.00773388294508639
2017-04-10,0.00745995086674846
2017-04-11,0.00741889809773303
2017-04-12,0.00274867803587816
2017-04-13,0.000283447150924239
2017-04-14,0.00213685921837624
2017-04-15,0.00117724106939168
2017-04-16,0.00139823148099707
2017-04-17,0.00142484567810845
2017-04-18,0.000360474690485941
2017-04-19,0.00198520967266319
2017-04-20,0.000549654913057013
2017-04-21,0.0013901722328074
2017-04-22,0.00119709195798062
2017-04-23,0.00105164893614924
2017-04-24,0.000172038628523258
2017-04-25,0.000203174672239824
2017-04-26,3.2379555768811e-05
2017-04-27,2.1905077178339e-08
2017-04-28,5.87391059610417e-06
2017-04-29,0.000144091191772245
2017-04-30,4.281885601038e-07
2017-05-01,0.000562783526454529
2017-05-02,0.000503227946248178
2017-05-03,0.00015152051607446
2017-05-04,1.23815320742541e-06
2017-05-05,0.000246237853376952
2017-05-06,1.58926651184854e-05
2017-05-07,0.000459362923252193
2017-05-08,0.00111752763610307
2017-05-09,0.00149738320496281
2017-05-10,0.000998487668500815
2017-05-11,0.00130831881955514
2017-05-12,0.00277826808677367
2017-05-13,0.00139804946929421
2017-05-14,0.00102542158041235
2017-05-15,0.000754711999666198
2017-05-16,0.00177693327880531
2017-05-17,0.00221753330722793
2017-05-18,3.85392241711721e-06
2017-05-19,2.5944844286641e-06
2017-05-20,6.82773710680869e-05
2017-05-21,6.69700872162038e-07
2017-05-22,3.84293336688167e-05
2017-05-23,5.92764605622601e-06
2017-05-24,2.63648065117379e-05
2017-05-25,0.00115066955975745
2017-05-26,0.00375695209421599
2017-05-27,0.00470014538854335
2017-05-28,0.00159378415515977
2017-05-29,8.81430361738912e-05
2017-05-30,1.51751250420781e-07
2017-05-31,2.23033844511955e-06
2017-06-01,0.00030765932174348
2017-06-02,0.000139057788356253
2017-06-03,6.60174879396455e-05
2017-06-04,1.49464438382005e-05
2017-06-05,7.78833010439277e-07
2017-06-06,1.35841677874648e-07
2017-06-07,0.000294143743941591
2017-06-08,7.8472806365074e-05
2017-06-09,0.0
2017-06-10,6.69512742701269e-06
2017-06-11,3.12198720719683e-05
2017-06-12,1.91374614993527e-05
2017-06-13,3.73491822978622e-05
2017-06-14,0.0031022837549882
2017-06-15,0.00223615706032724
2017-06-16,0.00146752954972845
2017-06-17,0.000485212845037614
2017-06-18,0.00152106799603774
2017-06-19,0.000928064292146108
2017-06-20,0.00190280177899983
2017-06-21,0.00581254544276291
2017-06-22,0.00588603351822759
2017-06-23,0.00409253901501818
2017-06-24,0.0100435640888146
2017-06-25,0.0203119661235464
2017-06-26,0.0295982026537218
2017-06-27,0.0122205886652737
2017-06-28,0.00435191804933709
2017-06-29,0.00975740344127145
2017-06-30,0.0147735400944214
2017-07-01,0.0258570951785322
2017-07-02,0.0127610164714663
2017-07-03,0.0159446527774584
2017-07-04,0.0198690564355084
2017-07-05,0.0213025160536695
2017-07-06,0.0213859550808246
2017-07-07,0.0419101542093009
2017-07-08,0.0365960627319185
2017-07-09,0.0435197252383695
2017-07-10,0.0771319728802369
2017-07-11,0.0973861317797142
2017-07-12,0.0515805165037511
2017-07-13,0.0729770624214934
2017-07-14,0.0831489177306088
2017-07-15,0.136676503085109
2017-07-16,0.166543794584998
2017-07-17,0.0879024303697783
2017-07-18,0.0422572319313136
2017-07-19,0.0826496590248635
2017-07-20,0.038908959520498
2017-07-21,0.0505925467066598
2017-07-22,0.0358542630790232
2017-07-23,0.0379707151500654
2017-07-24,0.0409950405277892
2017-07-25,0.0671416065895148
2017-07-26,0.0668102804710769
2017-07-27,0.0657306914567474
2017-07-28,0.083054641697393
2017-07-29,0.0594146252162571
2017-07-30,0.0731316014729188
2017-07-31,0.064250298714022
2017-08-01,0.0374758824337389
2017-08-02,0.0449870289345743
2017-08-03,0.0387536754837256
2017-08-04,0.043437859642191
2017-08-05,0.0192792179203344
2017-08-06,0.014343712273617
2017-08-07,0.0124605627659692
2017-08-08,0.00530338671944207
2017-08-09,0.00558016292412305
2017-08-10,0.00464321085680423
2017-08-11,0.00329394562848686
2017-08-12,0.00347080999166681
2017-08-13,0.00554568710720089
2017-08-14,0.00475437507884842
2017-08-15,0.00825517827012136
2017-08-16,0.0042481878209411
2017-08-17,0.00433141214648311
2017-08-18,0.00670946595332666
2017-08-19,0.00626906214429479
2017-08-20,0.0049484436223886
2017-08-21,0.00216402372021311
2017-08-22,0.00271283527987441
2017-08-23,0.0022442179527399
2017-08-24,0.00166688895063984
2017-08-25,0.00129694289599473
2017-08-26,0.00129103938836659
2017-08-27,0.000607859014275292
2017-08-28,0.000573436356387298
2017-08-29,0.000102331093220383
2017-08-30,3.10835368621166e-05
2017-08-31,6.8418154147508e-06
2017-09-01,9.99904895249374e-06
2017-09-02,0.00269488585669796
2017-09-03,0.00254593484998727
2017-09-04,0.0177546676450057
2017-09-05,0.00874116192520156
2017-09-06,0.00329416104841944
2017-09-07,0.00382719952011114
2017-09-08,0.0131626191403834
2017-09-09,0.0145077983194046
2017-09-10,0.0155964290562779
2017-09-11,0.0155580728486038
2017-09-12,0.0178830632037019
2017-09-13,0.0312478473878301
2017-09-14,0.0959657601990198
2017-09-15,0.0438272042028544
2017-09-16,0.0468143751575203
2017-09-17,0.0397091296061053
2017-09-18,0.0115710862798419
2017-09-19,0.0192777520899431
2017-09-20,0.0192454855375045
2017-09-21,0.0414714767421063
2017-09-22,0.0357772881992215
2017-09-23,0.0169061309827389
2017-09-24,0.0187279843050034
2017-09-25,0.0123598159605455
2017-09-26,0.0149363645591916
2017-09-27,0.00684692781257793
2017-09-28,0.00897717342183534
2017-09-29,0.0127454249515774
2017-09-30,0.0092936766637453
2017-10-01,0.0087664489613244
2017-10-02,0.0111852091613657
2017-10-03,0.0136906956813191
2017-10-04,0.0135760304333069
2017-10-05,0.0119184200674243
2017-10-06,0.00761656264625805
2017-10-07,0.00602348030314321
2017-10-08,0.00674498462437859
2017-10-09,0.0111928274858507
2017-10-10,0.0099197518546208
2017-10-11,0.00837583717462618
2017-10-12,0.00834690270224975
2017-10-13,0.00216250097415176
2017-10-14,0.00205566974875542
2017-10-15,0.00221304289100685
2017-10-16,0.0026016012403328
2017-10-17,0.00576859581147088
2017-10-18,0.00616744050018597
2017-10-19,0.00779964928553526
2017-10-20,0.00928096242670832
2017-10-21,0.011327625599382
2017-10-22,0.0145576633216671
2017-10-23,0.0215338480440648
2017-10-24,0.0124984123092149
2017-10-25,0.0119989962142991
2017-10-26,0.0124296576931818
2017-10-27,0.0119427575350313
2017-10-28,0.0135036453476856
2017-10-29,0.00859215162331561
2017-10-30,0.00739830014646116
2017-10-31,0.00837737674101623
2017-11-01,0.0174808377996347
2017-11-02,0.021698495186751
2017-11-03,0.00754286319015443
2017-11-04,0.00939822922749536
2017-11-05,0.0116452231287228
2017-11-06,0.0108265597077334
2017-11-07,0.0145881000888272
2017-11-08,0.00655368872176251
2017-11-09,0.00398620249427006
2017-11-10,0.0114160569701344
2017-11-11,0.00522431907544329
2017-11-12,0.00715286782083778
2017-11-13,0.00494009818261454
2017-11-14,0.00205318814794035
2017-11-15,0.00244316609061438
2017-11-16,0.00255867967828955
2017-11-17,0.00242005242041481
2017-11-18,0.00120697961218877
2017-11-19,0.000815407589977005
2017-11-20,0.000375685846744932
2017-11-21,0.00079496819246627
2017-11-22,0.00010881440560727
2017-11-23,5.57162402323311e-05
2017-11-24,9.13270383547516e-07
2017-11-25,3.47032185829861e-05
2017-11-26,1.03984607737649e-05
2017-11-27,8.69508051014373e-06
2017-11-28,8.63957234205652e-05
2017-11-29,0.00237592776207017
2017-11-30,0.00190854167568792
2017-12-01,0.000322506304161282
2017-12-02,0.000577767922430392
2017-12-03,0.000372663731269041
2017-12-04,0.00022184287822635
2017-12-05,0.000573717472212803
2017-12-06,0.00520334292687181
2017-12-07,0.00408501577921164
2017-12-08,0.000820910020460433
2017-12-09,0.000255961039485963
2017-12-10,0.00264021571219294
2017-12-11,7.06715023096762e-07
2017-12-12,4.16293184268408e-07
2017-12-13,2.15524250678925e-05
2017-12-14,0.000302015703611949
2017-12-15,0.000262509962343265
2017-12-16,0.000172330325632141
2017-12-17,7.62538540262552e-05
2017-12-18,6.4977373399803e-06
2017-12-19,7.61881684072418e-05
2017-12-20,0.000167981540618726
2017-12-21,0.000362419444863831
2017-12-22,0.00525416876013711
2017-12-23,0.00240745597397275
2017-12-24,0.00393442410526538
2017-12-25,0.00162080117084219
2017-12-26,0.000886277230839641
2017-12-27,0.0012975707453001
2017-12-28,0.00208664389649651
