Date,indicators/liveliness
2017-11-10,0.62024840814711
2017-11-11,0.619546606016994
2017-11-12,0.619153400416304
2017-11-13,0.619145047080743
2017-11-14,0.618930925047468
2017-11-15,0.618703210801312
2017-11-16,0.618269609440455
2017-11-17,0.617812674583719
2017-11-18,0.61712861412614
2017-11-19,0.616610733342762
2017-11-20,0.616954617043855
2017-11-21,0.6172408839538
2017-11-22,0.619281100717045
2017-11-23,0.619058332017211
2017-11-24,0.618533026506792
2017-11-25,0.618507536748263
2017-11-26,0.618174513325196
2017-11-27,0.618307601160807
2017-11-28,0.619212156771335
2017-11-29,0.619275314780359
2017-11-30,0.620045242201962
2017-12-01,0.619632933253903
2017-12-02,0.619141784478067
2017-12-03,0.61853297955639
2017-12-04,0.618384365585815
2017-12-05,0.618369480727206
2017-12-06,0.618370208845576
2017-12-07,0.620883302328523
2017-12-08,0.621851315083466
2017-12-09,0.621729205059274
2017-12-10,0.621433740284697
2017-12-11,0.621254530795451
2017-12-12,0.621506832520093
2017-12-13,0.622277227443254
2017-12-14,0.622752294289266
2017-12-15,0.623099989829427
2017-12-16,0.62352505271267
2017-12-17,0.623881742606507
2017-12-18,0.624037874918178
2017-12-19,0.624044966636638
2017-12-20,0.62396784155662
2017-12-21,0.624150026356306
2017-12-22,0.624450739202938
2017-12-23,0.624231585789698
2017-12-24,0.623872755334612
2017-12-25,0.623918090867579
2017-12-26,0.623703356885016
2017-12-27,0.623470987240018
2017-12-28,0.623021289711721
2017-12-29,0.622605417816394
2017-12-30,0.622344214736042
2017-12-31,0.622526351468371
2018-01-01,0.623519388685509
2018-01-02,0.623324880456851
2018-01-03,0.623316132613704
2018-01-04,0.623575690892372
2018-01-05,0.624020182729726
2018-01-06,0.624766701958817
2018-01-07,0.624897804151757
2018-01-08,0.625254300317996
2018-01-09,0.625473951650962
2018-01-10,0.626074709399661
2018-01-11,0.626452301887848
2018-01-12,0.626972470137803
2018-01-13,0.627914796605441
2018-01-14,0.627968292684101
2018-01-15,0.628279556827528
2018-01-16,0.628600092862865
2018-01-17,0.628568139253034
2018-01-18,0.628388373013755
2018-01-19,0.62808431761471
2018-01-20,0.627762197587904
2018-01-21,0.627355145537783
2018-01-22,0.627394091361612
2018-01-23,0.627873884924274
2018-01-24,0.628514328440149
2018-01-25,0.628910857116405
2018-01-26,0.628780934974923
2018-01-27,0.628283362056551
2018-01-28,0.627894200509643
2018-01-29,0.627762823269127
2018-01-30,0.627903044526904
2018-01-31,0.627934152249071
2018-02-01,0.627741199128127
2018-02-02,0.627680661065631
2018-02-03,0.627557940506106
2018-02-04,0.627062308840284
2018-02-05,0.626586995606339
2018-02-06,0.626457484866097
2018-02-07,0.62704124143919
2018-02-08,0.626802970022963
2018-02-09,0.626460535644779
2018-02-10,0.625948146137893
2018-02-11,0.625534653845859
2018-02-12,0.625472754865011
2018-02-13,0.625410311801234
2018-02-14,0.624949819067559
2018-02-15,0.624673460269366
2018-02-16,0.624114970034921
2018-02-17,0.623538698218981
2018-02-18,0.623184144343435
2018-02-19,0.623309077547292
2018-02-20,0.623551470964343
2018-02-21,0.623162097959903
2018-02-22,0.625455839497742
2018-02-23,0.636054530104679
2018-02-24,0.635491074409885
2018-02-25,0.634822954146589
2018-02-26,0.634441542249951
2018-02-27,0.633970541803758
2018-02-28,0.633387845692482
2018-03-01,0.632891264144812
2018-03-02,0.632451743887651
2018-03-03,0.631977323328442
2018-03-04,0.631372017121995
2018-03-05,0.630841636341925
2018-03-06,0.630401722836096
2018-03-07,0.63016673880468
2018-03-08,0.629814729071941
2018-03-09,0.629554856372546
2018-03-10,0.629032840549284
2018-03-11,0.628444150466675
2018-03-12,0.627938398053855
2018-03-13,0.627648830065231
2018-03-14,0.627706608957099
2018-03-15,0.627491589781109
2018-03-16,0.627080337769556
2018-03-17,0.626525785981943
2018-03-18,0.626463512300043
