Date,addresses/non_zero_count
2018-08-25,18730533.0
2018-08-26,18741931.0
2018-08-27,18747475.0
2018-08-28,18770217.0
2018-08-29,18788306.0
2018-08-30,18814930.0
2018-08-31,18827240.0
2018-09-01,18856850.0
2018-09-02,18901213.0
2018-09-03,18922275.0
2018-09-04,18937769.0
2018-09-05,18941275.0
2018-09-06,18944568.0
2018-09-07,18964822.0
2018-09-08,18984896.0
2018-09-09,18999575.0
2018-09-10,19020818.0
2018-09-11,19046469.0
2018-09-12,19072825.0
2018-09-13,19091350.0
2018-09-14,19114135.0
2018-09-15,19131439.0
2018-09-16,19152166.0
2018-09-17,19175461.0
2018-09-18,19197076.0
2018-09-19,19218094.0
2018-09-20,19238115.0
2018-09-21,19261092.0
2018-09-22,19285698.0
2018-09-23,19305816.0
2018-09-24,19323404.0
2018-09-25,19339745.0
2018-09-26,19363660.0
2018-09-27,19390393.0
2018-09-28,19415432.0
2018-09-29,19432692.0
2018-09-30,19457122.0
2018-10-01,19480276.0
2018-10-02,19501552.0
2018-10-03,19525240.0
2018-10-04,19544983.0
2018-10-05,19561479.0
2018-10-06,19575067.0
2018-10-07,19595684.0
2018-10-08,19616469.0
2018-10-09,19640145.0
2018-10-10,19650355.0
2018-10-11,19670639.0
2018-10-12,19702711.0
2018-10-13,19715998.0
2018-10-14,19738032.0
2018-10-15,19765545.0
2018-10-16,19787663.0
2018-10-17,19806563.0
2018-10-18,19821829.0
2018-10-19,19848469.0
2018-10-20,19883344.0
2018-10-21,19910434.0
2018-10-22,19934540.0
2018-10-23,19960397.0
2018-10-24,19994485.0
2018-10-25,20021223.0
2018-10-26,20035024.0
2018-10-27,20052498.0
2018-10-28,20083702.0
2018-10-29,20116692.0
2018-10-30,20159517.0
2018-10-31,20201445.0
2018-11-01,20237770.0
2018-11-02,20266083.0
2018-11-03,20290620.0
2018-11-04,20317955.0
2018-11-05,20345973.0
2018-11-06,20378503.0
2018-11-07,20409512.0
2018-11-08,20441032.0
2018-11-09,20466577.0
2018-11-10,20496074.0
2018-11-11,20526270.0
2018-11-12,20557202.0
2018-11-13,20584636.0
2018-11-14,20613358.0
2018-11-15,20644567.0
2018-11-16,20677416.0
2018-11-17,20706633.0
2018-11-18,20733885.0
2018-11-19,20736607.0
2018-11-20,20764795.0
2018-11-21,20790096.0
2018-11-22,20811805.0
2018-11-23,20839506.0
2018-11-24,20861904.0
2018-11-25,20887429.0
2018-11-26,20912967.0
2018-11-27,20927870.0
2018-11-28,20962899.0
2018-11-29,20984398.0
2018-11-30,21010767.0
2018-12-01,21032615.0
2018-12-02,21044183.0
2018-12-03,21065495.0
2018-12-04,21086272.0
2018-12-05,21108181.0
2018-12-06,21133228.0
2018-12-07,21144627.0
2018-12-08,21138704.0
2018-12-09,21153955.0
2018-12-10,21182717.0
2018-12-11,21205033.0
2018-12-12,21226415.0
2018-12-13,21250978.0
2018-12-14,21271186.0
2018-12-15,21282051.0
2018-12-16,21297037.0
2018-12-17,21318568.0
2018-12-18,21339837.0
2018-12-19,21355926.0
2018-12-20,21382415.0
2018-12-21,21408840.0
2018-12-22,21437368.0
2018-12-23,21459893.0
2018-12-24,21495445.0
2018-12-25,21509189.0
2018-12-26,21516954.0
2018-12-27,21523685.0
2018-12-28,21551658.0
2018-12-29,21560687.0
2018-12-30,21575232.0
2018-12-31,21595019.0
2019-01-01,21617125.0
2019-01-02,21640083.0
2019-01-03,21664679.0
2019-01-04,21689984.0
2019-01-05,21713621.0
2019-01-06,21744084.0
2019-01-07,21775748.0
2019-01-08,21807453.0
2019-01-09,21843018.0
2019-01-10,21873442.0
2019-01-11,21897479.0
2019-01-12,21913512.0
2019-01-13,21945063.0
2019-01-14,21927773.0
2019-01-15,21924511.0
2019-01-16,21950686.0
2019-01-17,21976658.0
2019-01-18,22011115.0
2019-01-19,22039132.0
2019-01-20,22065811.0
2019-01-21,22091898.0
2019-01-22,22119336.0
2019-01-23,22147777.0
2019-01-24,22173297.0
2019-01-25,22201799.0
2019-01-26,22223509.0
2019-01-27,22254967.0
2019-01-28,22262454.0
2019-01-29,22281292.0
2019-01-30,22307459.0
2019-01-31,22332522.0
2019-02-01,22355534.0
2019-02-02,22373384.0
2019-02-03,22388283.0
2019-02-04,22403148.0
2019-02-05,22416728.0
2019-02-06,22432882.0
2019-02-07,22445699.0
2019-02-08,22451186.0
2019-02-09,22467392.0
2019-02-10,22477353.0
2019-02-11,22491470.0
2019-02-12,22516170.0
2019-02-13,22542867.0
2019-02-14,22566913.0
2019-02-15,22590172.0
2019-02-16,22612198.0
2019-02-17,22631962.0
2019-02-18,22652979.0
2019-02-19,22680027.0
2019-02-20,22701369.0
2019-02-21,22723011.0
2019-02-22,22746519.0
2019-02-23,22758293.0
2019-02-24,22780160.0
2019-02-25,22807175.0
2019-02-26,22835866.0
2019-02-27,22856598.0
2019-02-28,22888511.0
2019-03-01,22911345.0
2019-03-02,22918317.0
2019-03-03,22925303.0
2019-03-04,22952286.0
2019-03-05,22971584.0
2019-03-06,22992852.0
2019-03-07,23013366.0
2019-03-08,23033872.0
2019-03-09,23048434.0
2019-03-10,23069046.0
2019-03-11,23090602.0
2019-03-12,23106818.0
2019-03-13,23125985.0
2019-03-14,23157023.0
2019-03-15,23174550.0
2019-03-16,23193130.0
2019-03-17,23220916.0
2019-03-18,23239140.0
2019-03-19,23272106.0
2019-03-20,23311493.0
2019-03-21,23341728.0
2019-03-22,23370189.0
2019-03-23,23387461.0
2019-03-24,23415409.0
2019-03-25,23450790.0
2019-03-26,23477809.0
2019-03-27,23510289.0
2019-03-28,23550009.0
2019-03-29,23590367.0
2019-03-30,23629784.0
2019-03-31,23656786.0
2019-04-01,23702450.0
2019-04-02,23720495.0
2019-04-03,23764669.0
2019-04-04,23804336.0
2019-04-05,23828982.0
2019-04-06,23842643.0
2019-04-07,23860858.0
2019-04-08,23887587.0
2019-04-09,23904368.0
2019-04-10,23942322.0
2019-04-11,23951688.0
2019-04-12,23906979.0
2019-04-13,23900062.0
2019-04-14,23920933.0
2019-04-15,23947346.0
2019-04-16,23983032.0
2019-04-17,24018877.0
2019-04-18,24041740.0
2019-04-19,24074252.0
2019-04-20,24063124.0
2019-04-21,24098973.0
2019-04-22,24160010.0
2019-04-23,24179134.0
2019-04-24,24202090.0
2019-04-25,24234013.0
2019-04-26,24268819.0
2019-04-27,24283292.0
2019-04-28,24305274.0
2019-04-29,24328859.0
2019-04-30,24358745.0
2019-05-01,24403737.0
2019-05-02,24443043.0
2019-05-03,24480946.0
2019-05-04,24507293.0
2019-05-05,24537728.0
2019-05-06,24576249.0
2019-05-07,24620762.0
2019-05-08,24666087.0
2019-05-09,24707293.0
2019-05-10,24756952.0
2019-05-11,24799259.0
2019-05-12,24840241.0
2019-05-13,24902264.0
2019-05-14,24965656.0
2019-05-15,25045364.0
2019-05-16,25127288.0
2019-05-17,25202473.0
2019-05-18,25268474.0
2019-05-19,25313479.0
2019-05-20,25371425.0
2019-05-21,25426093.0
2019-05-22,25479316.0
2019-05-23,25546270.0
2019-05-24,25603317.0
2019-05-25,25662474.0
2019-05-26,25712060.0
2019-05-27,25785375.0
2019-05-28,25868975.0
2019-05-29,25964040.0
2019-05-30,26033270.0
2019-05-31,26119004.0
2019-06-01,26236814.0
2019-06-02,26380768.0
2019-06-03,26491041.0
2019-06-04,26548407.0
2019-06-05,26589253.0
2019-06-06,26643029.0
2019-06-07,26675386.0
2019-06-08,26705772.0
2019-06-09,26698219.0
2019-06-10,26711509.0
2019-06-11,26690089.0
2019-06-12,26561539.0
2019-06-13,26598960.0
2019-06-14,26626790.0
2019-06-15,26706469.0
2019-06-16,26684949.0
2019-06-17,26729872.0
2019-06-18,26786197.0
2019-06-19,26827650.0
2019-06-20,26872285.0
2019-06-21,26911792.0
2019-06-22,26965644.0
2019-06-23,27009976.0
2019-06-24,27066196.0
2019-06-25,27117772.0
2019-06-26,27164513.0
2019-06-27,27223798.0
2019-06-28,27270991.0
2019-06-29,27322621.0
2019-06-30,27364302.0
2019-07-01,27410736.0
2019-07-02,27409869.0
2019-07-03,27450275.0
2019-07-04,27483692.0
2019-07-05,27511603.0
2019-07-06,27542874.0
2019-07-07,27570432.0
2019-07-08,27607889.0
2019-07-09,27636258.0
2019-07-10,27677162.0
2019-07-11,27702471.0
2019-07-12,27746838.0
2019-07-13,27769684.0
2019-07-14,27803301.0
2019-07-15,27841402.0
2019-07-16,27876103.0
2019-07-17,27908265.0
2019-07-18,27947535.0
2019-07-19,27965183.0
2019-07-20,27995819.0
2019-07-21,28018573.0
2019-07-22,28054095.0
2019-07-23,28092765.0
2019-07-24,28125355.0
2019-07-25,28158769.0
2019-07-26,28190470.0
2019-07-27,28228450.0
2019-07-28,28268332.0
2019-07-29,28303604.0
2019-07-30,28323899.0
2019-07-31,28366632.0
2019-08-01,28405864.0
2019-08-02,28444487.0
2019-08-03,28493017.0
2019-08-04,28547190.0
2019-08-05,28574660.0
2019-08-06,28623686.0
2019-08-07,28667863.0
2019-08-08,28711859.0
2019-08-09,28736707.0
2019-08-10,28776104.0
2019-08-11,28809195.0
2019-08-12,28830647.0
2019-08-13,28893644.0
2019-08-14,28936301.0
2019-08-15,28976118.0
2019-08-16,28999235.0
2019-08-17,29031527.0
2019-08-18,29060751.0
2019-08-19,29102141.0
2019-08-20,29154678.0
2019-08-21,29213208.0
2019-08-22,29261109.0
2019-08-23,29313850.0
2019-08-24,29360204.0
2019-08-25,29402493.0
2019-08-26,29450019.0
2019-08-27,29489083.0
2019-08-28,29536734.0
2019-08-29,29578959.0
2019-08-30,29613294.0
2019-08-31,29650369.0
2019-09-01,29682114.0
2019-09-02,29714957.0
2019-09-03,29755192.0
2019-09-04,29785532.0
2019-09-05,29816409.0
2019-09-06,29859786.0
2019-09-07,29897019.0
2019-09-08,29934363.0
2019-09-09,29976632.0
2019-09-10,30012344.0
2019-09-11,30053203.0
2019-09-12,30093375.0
2019-09-13,30128043.0
2019-09-14,30160734.0
2019-09-15,30194360.0
2019-09-16,30233083.0
2019-09-17,30268805.0
2019-09-18,30304200.0
2019-09-19,30327481.0
2019-09-20,30368361.0
2019-09-21,30403382.0
2019-09-22,30433923.0
2019-09-23,30465462.0
2019-09-24,30512778.0
2019-09-25,30558298.0
2019-09-26,30592289.0
2019-09-27,30626098.0
2019-09-28,30654495.0
2019-09-29,30688300.0
2019-09-30,30724020.0
2019-10-01,30757248.0
2019-10-02,30774876.0
2019-10-03,30804402.0
2019-10-04,30832747.0
2019-10-05,30863844.0
2019-10-06,30892742.0
2019-10-07,30933943.0
2019-10-08,30976167.0
2019-10-09,31018392.0
2019-10-10,31054974.0
2019-10-11,31086227.0
2019-10-12,31122033.0
2019-10-13,31156985.0
2019-10-14,31194641.0
2019-10-15,31241760.0
2019-10-16,31281911.0
2019-10-17,31327652.0
2019-10-18,31390179.0
2019-10-19,31433917.0
2019-10-20,31465464.0
2019-10-21,31508905.0
2019-10-22,31547395.0
2019-10-23,31585072.0
2019-10-24,31623426.0
2019-10-25,31648582.0
2019-10-26,31680181.0
2019-10-27,31711742.0
2019-10-28,31744274.0
2019-10-29,31779355.0
2019-10-30,31817951.0
2019-10-31,31854618.0
2019-11-01,31880029.0
2019-11-02,31908308.0
2019-11-03,31935439.0
2019-11-04,31963866.0
2019-11-05,31998524.0
2019-11-06,32040790.0
2019-11-07,32092836.0
2019-11-08,32129967.0
2019-11-09,32158435.0
2019-11-10,32192854.0
2019-11-11,32240513.0
2019-11-12,32278158.0
2019-11-13,32324205.0
2019-11-14,32368186.0
2019-11-15,32401141.0
2019-11-16,32432590.0
2019-11-17,32464349.0
2019-11-18,32502161.0
2019-11-19,32544632.0
2019-11-20,32571353.0
2019-11-21,32616815.0
2019-11-22,32640066.0
2019-11-23,32669410.0
2019-11-24,32695458.0
2019-11-25,32732927.0
2019-11-26,32759171.0
2019-11-27,32792023.0
2019-11-28,32822388.0
2019-11-29,32839659.0
2019-11-30,32865402.0
2019-12-01,32906875.0
2019-12-02,32945857.0
2019-12-03,32985378.0
2019-12-04,33018165.0
2019-12-05,33045020.0
2019-12-06,33075032.0
2019-12-07,33097751.0
2019-12-08,33116214.0
2019-12-09,33153669.0
2019-12-10,33187668.0
2019-12-11,33213877.0
2019-12-12,33315232.0
2019-12-13,33440517.0
2019-12-14,33574689.0
2019-12-15,33700028.0
2019-12-16,33780510.0
2019-12-17,33837204.0
2019-12-18,33900762.0
2019-12-19,33955856.0
2019-12-20,34027412.0
2019-12-21,34137129.0
2019-12-22,34250214.0
2019-12-23,34316186.0
2019-12-24,34412700.0
2019-12-25,34524494.0
2019-12-26,34624639.0
2019-12-27,34651596.0
2019-12-28,34667016.0
2019-12-29,34683394.0
2019-12-30,34694451.0
2019-12-31,34720259.0
2020-01-01,34737528.0
2020-01-02,34756493.0
2020-01-03,34783556.0
2020-01-04,34809952.0
2020-01-05,34829798.0
2020-01-06,34849606.0
2020-01-07,34866874.0
2020-01-08,34880217.0
2020-01-09,34898083.0
2020-01-10,34919066.0
2020-01-11,34941494.0
2020-01-12,34958947.0
2020-01-13,34992037.0
2020-01-14,35004605.0
2020-01-15,35038130.0
2020-01-16,35068042.0
2020-01-17,35096266.0
2020-01-18,35117976.0
2020-01-19,35138872.0
2020-01-20,35154822.0
2020-01-21,35168805.0
2020-01-22,35189662.0
2020-01-23,35199770.0
2020-01-24,35209943.0
2020-01-25,35233127.0
2020-01-26,35248339.0
2020-01-27,35269014.0
2020-01-28,35281050.0
2020-01-29,35301019.0
2020-01-30,35322863.0
2020-01-31,35345928.0
2020-02-01,35371139.0
2020-02-02,35394109.0
2020-02-03,35414875.0
2020-02-04,35437394.0
2020-02-05,35466593.0
2020-02-06,35495508.0
2020-02-07,35534524.0
2020-02-08,35568787.0
2020-02-09,35597471.0
2020-02-10,35632596.0
2020-02-11,35662531.0
2020-02-12,35705312.0
2020-02-13,35747005.0
2020-02-14,35768331.0
2020-02-15,35785196.0
2020-02-16,35796116.0
2020-02-17,35803826.0
2020-02-18,35822120.0
2020-02-19,35843225.0
2020-02-20,35862870.0
2020-02-21,35877042.0
2020-02-22,35885726.0
2020-02-23,35913022.0
2020-02-24,35944682.0
2020-02-25,35979429.0
2020-02-26,36014053.0
2020-02-27,36033295.0
2020-02-28,36077676.0
2020-02-29,36097106.0
2020-03-01,36137511.0
2020-03-02,36161315.0
2020-03-03,36195410.0
2020-03-04,36225461.0
2020-03-05,36262943.0
2020-03-06,36297699.0
2020-03-07,36329232.0
2020-03-08,36358730.0
2020-03-09,36388291.0
2020-03-10,36423317.0
2020-03-11,36454958.0
2020-03-12,36483688.0
2020-03-13,36527961.0
2020-03-14,36557712.0
2020-03-15,36585899.0
2020-03-16,36618949.0
2020-03-17,36659344.0
2020-03-18,36698196.0
2020-03-19,36742513.0
2020-03-20,36788462.0
2020-03-21,36854893.0
2020-03-22,36909163.0
2020-03-23,36965859.0
2020-03-24,37001847.0
2020-03-25,37029407.0
2020-03-26,37041394.0
2020-03-27,37053775.0
2020-03-28,37078738.0
2020-03-29,37100498.0
2020-03-30,37140010.0
2020-03-31,37189061.0
2020-04-01,37226748.0
2020-04-02,37269567.0
2020-04-03,37316026.0
2020-04-04,37355188.0
2020-04-05,37394237.0
2020-04-06,37453584.0
2020-04-07,37495911.0
2020-04-08,37463559.0
2020-04-09,37499778.0
2020-04-10,37536938.0
2020-04-11,37566483.0
2020-04-12,37590625.0
2020-04-13,37616426.0
2020-04-14,37646691.0
2020-04-15,37687071.0
2020-04-16,37733655.0
2020-04-17,37781813.0
2020-04-18,37834398.0
2020-04-19,37878391.0
2020-04-20,37937665.0
2020-04-21,38001036.0
2020-04-22,38067192.0
2020-04-23,38138223.0
2020-04-24,38202327.0
2020-04-25,38262728.0
2020-04-26,38324008.0
2020-04-27,38392186.0
2020-04-28,38456054.0
2020-04-29,38529434.0
2020-04-30,38597119.0
2020-05-01,38652321.0
2020-05-02,38684816.0
2020-05-03,38699377.0
2020-05-04,38758437.0
2020-05-05,38811209.0
2020-05-06,38855475.0
2020-05-07,38918642.0
2020-05-08,38985269.0
2020-05-09,39042860.0
2020-05-10,39112036.0
2020-05-11,39176562.0
2020-05-12,39240553.0
2020-05-13,39298390.0
2020-05-14,39359365.0
2020-05-15,39419447.0
2020-05-16,39479184.0
2020-05-17,39537259.0
2020-05-18,39602968.0
2020-05-19,39671138.0
2020-05-20,39739513.0
2020-05-21,39812177.0
2020-05-22,39889960.0
2020-05-23,39952022.0
2020-05-24,40011579.0
2020-05-25,40082997.0
2020-05-26,40163344.0
2020-05-27,40244884.0
2020-05-28,40318078.0
2020-05-29,40389057.0
2020-05-30,40461552.0
2020-05-31,40530181.0
2020-06-01,40613258.0
2020-06-02,40694823.0
2020-06-03,40768840.0
2020-06-04,40845926.0
2020-06-05,40921090.0
2020-06-06,40981950.0
2020-06-07,41044892.0
2020-06-08,41115971.0
2020-06-09,41178921.0
2020-06-10,41242072.0
2020-06-11,41308854.0
2020-06-12,41372025.0
2020-06-13,41420255.0
2020-06-14,41474260.0
2020-06-15,41540959.0
2020-06-16,41610906.0
2020-06-17,41681776.0
2020-06-18,41750685.0
2020-06-19,41822353.0
2020-06-20,41897126.0
2020-06-21,41967546.0
2020-06-22,42043847.0
2020-06-23,42125413.0
2020-06-24,42208991.0
2020-06-25,42293660.0
2020-06-26,42380599.0
2020-06-27,42463640.0
2020-06-28,42503531.0
2020-06-29,42495450.0
2020-06-30,42563089.0
2020-07-01,42624655.0
2020-07-02,42684137.0
2020-07-03,42747516.0
2020-07-04,42794316.0
2020-07-05,42836322.0
2020-07-06,42896751.0
2020-07-07,42962639.0
2020-07-08,43039918.0
2020-07-09,43115295.0
2020-07-10,43172711.0
2020-07-11,43223598.0
2020-07-12,43279015.0
2020-07-13,43347347.0
2020-07-14,43429188.0
2020-07-15,43479385.0
2020-07-16,43552872.0
2020-07-17,43623299.0
2020-07-18,43688500.0
2020-07-19,43712209.0
2020-07-20,43766185.0
2020-07-21,43827682.0
2020-07-22,43888443.0
2020-07-23,43953359.0
2020-07-24,44021815.0
2020-07-25,44085388.0
2020-07-26,44152699.0
2020-07-27,44223840.0
2020-07-28,44285754.0
2020-07-29,44356098.0
2020-07-30,44426819.0
2020-07-31,44500962.0
2020-08-01,44555269.0
2020-08-02,44628726.0
2020-08-03,44691897.0
2020-08-04,44750372.0
2020-08-05,44818936.0
2020-08-06,44883486.0
2020-08-07,44961133.0
2020-08-08,45022990.0
2020-08-09,45080286.0
2020-08-10,45155569.0
2020-08-11,45224327.0
2020-08-12,45287226.0
2020-08-13,45348106.0
2020-08-14,45408695.0
2020-08-15,45467530.0
2020-08-16,45529888.0
2020-08-17,45594008.0
2020-08-18,45653780.0
2020-08-19,45693333.0
2020-08-20,45740178.0
2020-08-21,45834327.0
2020-08-22,45888527.0
2020-08-23,45945089.0
2020-08-24,46002451.0
2020-08-25,46058196.0
2020-08-26,46109662.0
2020-08-27,46155852.0
2020-08-28,46211599.0
2020-08-29,46260540.0
2020-08-30,46307702.0
2020-08-31,46361437.0
2020-09-01,46411315.0
2020-09-02,46457883.0
2020-09-03,46501091.0
2020-09-04,46536362.0
2020-09-05,46578347.0
2020-09-06,46614673.0
2020-09-07,46655339.0
2020-09-08,46692279.0
2020-09-09,46739934.0
2020-09-10,46782481.0
2020-09-11,46829450.0
2020-09-12,46873129.0
2020-09-13,46911188.0
2020-09-14,46948486.0
2020-09-15,46982110.0
2020-09-16,47023997.0
2020-09-17,47080416.0
2020-09-18,47130717.0
2020-09-19,47172550.0
2020-09-20,47189904.0
2020-09-21,47213094.0
2020-09-22,47240404.0
2020-09-23,47252384.0
2020-09-24,47273164.0
2020-09-25,47308391.0
2020-09-26,47310524.0
2020-09-27,47308756.0
2020-09-28,47344146.0
2020-09-29,47380063.0
2020-09-30,47429267.0
2020-10-01,47447835.0
2020-10-02,47470197.0
2020-10-03,47491472.0
2020-10-04,47490545.0
2020-10-05,47526548.0
2020-10-06,47556805.0
2020-10-07,47567698.0
2020-10-08,47586814.0
2020-10-09,47609137.0
2020-10-10,47645739.0
2020-10-11,47703216.0
2020-10-12,47747186.0
2020-10-13,47771593.0
2020-10-14,47798102.0
2020-10-15,47797135.0
2020-10-16,47802838.0
2020-10-17,47855812.0
2020-10-18,47908630.0
2020-10-19,47967527.0
2020-10-20,48031634.0
2020-10-21,48101222.0
2020-10-22,48177423.0
2020-10-23,48264270.0
2020-10-24,48308803.0
2020-10-25,48364816.0
2020-10-26,48419158.0
2020-10-27,48474721.0
2020-10-28,48534381.0
2020-10-29,48596429.0
2020-10-30,48661543.0
2020-10-31,48726958.0
2020-11-01,48785438.0
2020-11-02,48843853.0
2020-11-03,48907007.0
2020-11-04,48902726.0
2020-11-05,48941022.0
2020-11-06,48995825.0
2020-11-07,49030791.0
2020-11-08,49088949.0
2020-11-09,49137211.0
2020-11-10,49191321.0
2020-11-11,49243554.0
2020-11-12,49292117.0
2020-11-13,49338653.0
2020-11-14,49370455.0
2020-11-15,49409118.0
2020-11-16,49450093.0
2020-11-17,49519256.0
2020-11-18,49585227.0
2020-11-19,49658299.0
2020-11-20,49726755.0
2020-11-21,49781378.0
2020-11-22,49820230.0
2020-11-23,49872160.0
2020-11-24,49937212.0
2020-11-25,49991148.0
2020-11-26,50032735.0
2020-11-27,50043272.0
2020-11-28,50061669.0
2020-11-29,50036629.0
2020-11-30,50074583.0
2020-12-01,50138796.0
2020-12-02,50178002.0
2020-12-03,50197680.0
2020-12-04,50233622.0
2020-12-05,50270556.0
2020-12-06,50286945.0
2020-12-07,50313414.0
2020-12-08,50346481.0
2020-12-09,50378632.0
2020-12-10,50411295.0
2020-12-11,50450682.0
2020-12-12,50524529.0
2020-12-13,50616123.0
2020-12-14,50699383.0
2020-12-15,50778644.0
2020-12-16,50852958.0
2020-12-17,50863259.0
2020-12-18,50933160.0
2020-12-19,50979894.0
2020-12-20,51031174.0
2020-12-21,51072487.0
2020-12-22,51107908.0
2020-12-23,51149669.0
2020-12-24,51213594.0
2020-12-25,51249841.0
2020-12-26,51303000.0
2020-12-27,51355871.0
2020-12-28,51413190.0
2020-12-29,51466756.0
2020-12-30,51511571.0
2020-12-31,51563708.0
2021-01-01,51590976.0
2021-01-02,51659279.0
2021-01-03,51730944.0
2021-01-04,51813270.0
2021-01-05,51885527.0
2021-01-06,51961072.0
2021-01-07,52016251.0
2021-01-08,52076881.0
2021-01-09,52107766.0
2021-01-10,52159317.0
2021-01-11,52194535.0
2021-01-12,52260756.0
2021-01-13,52327441.0
2021-01-14,52391185.0
2021-01-15,52435165.0
2021-01-16,52475715.0
2021-01-17,52508793.0
2021-01-18,52551968.0
2021-01-19,52587691.0
2021-01-20,52618510.0
2021-01-21,52649815.0
2021-01-22,52688743.0
2021-01-23,52723708.0
2021-01-24,52749008.0
2021-01-25,52797009.0
2021-01-26,52827963.0
2021-01-27,52880377.0
2021-01-28,52963915.0
2021-01-29,53063798.0
2021-01-30,53117517.0
2021-01-31,53175465.0
2021-02-01,53238017.0
2021-02-02,53302250.0
2021-02-03,53365087.0
2021-02-04,53432174.0
2021-02-05,53496908.0
2021-02-06,53548869.0
2021-02-07,53593224.0
2021-02-08,53644122.0
2021-02-09,53712617.0
2021-02-10,53798577.0
2021-02-11,53856958.0
2021-02-12,53923524.0
2021-02-13,53990809.0
2021-02-14,54049080.0
2021-02-15,54116210.0
2021-02-16,54195232.0
2021-02-17,54233342.0
2021-02-18,54309081.0
2021-02-19,54389481.0
