Date,indicators/nvts
2016-02-10,349.44490366528674
2016-02-11,362.05515610090447
2016-02-12,383.52849080376836
2016-02-13,306.65476484404127
2016-02-14,291.2636631920321
2016-02-15,316.7094221744994
2016-02-16,267.3574340510451
2016-02-17,221.45172220823838
2016-02-18,212.16197613741718
2016-02-19,231.82527631307767
2016-02-20,220.6735884517583
2016-02-21,218.9342995963005
2016-02-22,247.65819183741723
2016-02-23,258.0283078400789
2016-02-24,245.74152050278713
2016-02-25,256.62858279282005
2016-02-26,214.93978573006558
2016-02-27,209.77817914895013
2016-02-28,212.41467125566072
2016-02-29,206.4623708708561
2016-03-01,209.82283240602032
2016-03-02,219.69362361969547
2016-03-03,236.26641041243477
2016-03-04,225.90592083419222
2016-03-05,243.33098398752372
2016-03-06,230.97151539653612
2016-03-07,204.91248699468886
2016-03-08,181.5613528917123
2016-03-09,191.69919617398355
2016-03-10,202.91589575481825
2016-03-11,206.73824972219006
2016-03-12,216.6464486178718
2016-03-13,222.1882643359314
2016-03-14,200.71300503440028
2016-03-15,184.08642215136118
2016-03-16,186.59802130704716
2016-03-17,156.80658815555438
2016-03-18,131.8457059520033
2016-03-19,134.42067463818987
2016-03-20,129.57508708471076
2016-03-21,136.41325086643968
2016-03-22,142.2657360433431
2016-03-23,144.00317369443385
2016-03-24,135.7314719691804
2016-03-25,127.3827074171
2016-03-26,128.09373087509175
2016-03-27,123.09798541906092
2016-03-28,127.79587141599768
2016-03-29,128.6780768451377
2016-03-30,128.2218314444285
2016-03-31,125.88462295907553
2016-04-01,123.75852467452575
2016-04-02,121.71883575617908
2016-04-03,121.78234067402197
2016-04-04,118.75708774306044
2016-04-05,112.66539673110648
2016-04-06,110.41566217946968
2016-04-07,106.02255470080725
2016-04-08,99.97306006910551
2016-04-09,95.48803528523717
2016-04-10,84.77593530723266
2016-04-11,83.00003701643375
2016-04-12,76.24187992384812
2016-04-13,74.61415140593785
2016-04-14,79.52191596891639
2016-04-15,78.70292780204996
2016-04-16,77.9008228518736
2016-04-17,86.32037486849072
2016-04-18,86.27631794992145
2016-04-19,83.74796798859717
2016-04-20,79.55043329237803
2016-04-21,77.98886732802153
2016-04-22,73.40016493589792
2016-04-23,73.22139953933076
2016-04-24,75.13422119269111
2016-04-25,71.52911876035745
2016-04-26,66.4986064561934
2016-04-27,68.48639181486918
2016-04-28,66.35215641690296
2016-04-29,66.63602211971173
2016-04-30,71.64617487286495
2016-05-01,74.46488500772051
2016-05-02,80.1726980406549
2016-05-03,79.74316052592297
2016-05-04,78.50121650026782
2016-05-05,77.8485836070654
2016-05-06,77.38793391415187
2016-05-07,73.83632044009325
2016-05-08,72.7896932627321
2016-05-09,74.24030827529728
2016-05-10,72.93870180538698
2016-05-11,73.88534743756796
2016-05-12,76.5903505037966
2016-05-13,72.16089583083345
2016-05-14,66.73567131096924
2016-05-15,65.51228394442712
2016-05-16,66.6040406799621
2016-05-17,73.5762439732115
2016-05-18,80.43639373785543
2016-05-19,83.88946878986125
2016-05-20,83.50881857590413
2016-05-21,78.2056693379697
2016-05-22,81.00272281012715
2016-05-23,80.41317184237023
2016-05-24,74.13711836670909
2016-05-25,70.40056773477144
2016-05-26,70.93240832805421
2016-05-27,63.889398371923285
2016-05-28,62.969038676526466
2016-05-29,66.99752202338782
2016-05-30,68.50645231314495
2016-05-31,72.97667286667931
2016-06-01,77.8120317849133
2016-06-02,77.8664274498888
2016-06-03,78.43560122572622
2016-06-04,79.4603663838018
2016-06-05,80.1141244055293
2016-06-06,81.7660983656058
2016-06-07,82.78380630949097
2016-06-08,83.69652031447119
2016-06-09,83.74143008020852
2016-06-10,82.77171457613183
2016-06-11,82.67527311068156
2016-06-12,87.02271108574655
2016-06-13,98.41660086147553
2016-06-14,106.95980467211557
2016-06-15,108.489717661308
2016-06-16,116.0136098264103
2016-06-17,98.03212624322983
2016-06-18,68.48625668232458
2016-06-19,65.30606594452702
2016-06-20,61.17169996252395
2016-06-21,62.119129411993114
2016-06-22,73.58980592192617
2016-06-23,66.66673486893704
2016-06-24,70.01610636457387
2016-06-25,71.62953199476893
2016-06-26,70.21246935826572
2016-06-27,70.25575372141905
2016-06-28,66.67491866197913
2016-06-29,60.894075246276515
2016-06-30,62.19133155934608
2016-07-01,60.03790372011788
2016-07-02,59.299646799334916
2016-07-03,58.65339085525714
2016-07-04,56.981432879409866
2016-07-05,51.57515857586834
2016-07-06,53.80894995653792
2016-07-07,48.968946100879776
2016-07-08,51.14494732638641
2016-07-09,54.583705258580224
2016-07-10,52.995576691577405
2016-07-11,51.77230572449625
2016-07-12,52.07082585227524
2016-07-13,51.619284021377965
2016-07-14,53.445889337837016
2016-07-15,56.31425418769978
2016-07-16,55.33123090562562
2016-07-17,53.612592150968894
2016-07-18,52.71001604336425
2016-07-19,49.06108955203142
2016-07-20,48.962694704018546
2016-07-21,49.08605043777835
2016-07-22,52.004118176868445
2016-07-23,54.83297433144575
2016-07-24,46.67608372761449
2016-07-25,43.65848517799436
2016-07-26,38.416542774056076
2016-07-27,35.27852955757795
2016-07-28,34.526347935855235
2016-07-29,33.927762743968984
2016-07-30,33.603950547406846
2016-07-31,31.775321756933185
2016-08-01,29.509871603819256
2016-08-02,25.09609606456833
2016-08-03,23.359980905520743
2016-08-04,26.013557968031026
2016-08-05,26.648938810027207
2016-08-06,25.988180628642176
2016-08-07,26.065179092350125
2016-08-08,26.252306484693293
2016-08-09,27.59814250546293
2016-08-10,28.882922709593213
2016-08-11,28.327412197942678
2016-08-12,28.427047648461393
2016-08-13,28.178664988364424
2016-08-14,27.404747076575383
2016-08-15,26.860648043002957
2016-08-16,26.758750986703177
2016-08-17,26.7368648035206
2016-08-18,26.79781124241695
2016-08-19,26.32466531325897
2016-08-20,26.969737454414982
2016-08-21,26.64206992484474
2016-08-22,27.10655104924838
2016-08-23,26.559750104524003
2016-08-24,26.507453937716257
2016-08-25,26.854409862253252
2016-08-26,27.351212515495877
2016-08-27,27.23757714405338
2016-08-28,26.7119248984844
2016-08-29,26.697016475679778
2016-08-30,26.920906339259133
2016-08-31,27.394542994171193
2016-09-01,29.528127138978856
2016-09-02,29.155631571345918
2016-09-03,28.831075675450172
2016-09-04,28.307853509430682
2016-09-05,28.16979518595791
2016-09-06,28.065229054753217
2016-09-07,28.442330196515574
2016-09-08,27.759530132327146
2016-09-09,27.551920262836934
2016-09-10,28.30636302859884
2016-09-11,28.768180097234442
2016-09-12,28.681123488498827
2016-09-13,29.259829478132627
2016-09-14,29.357690356085538
2016-09-15,30.030064925310825
2016-09-16,30.972327242549312
2016-09-17,32.08374500174497
2016-09-18,32.515250534533855
2016-09-19,33.0676600779505
2016-09-20,35.00561468655903
2016-09-21,34.92316251652629
2016-09-22,33.12908293286459
2016-09-23,33.61184070555161
2016-09-24,32.8571496776234
2016-09-25,32.49152067395915
2016-09-26,32.47227774373142
2016-09-27,33.09212572348043
2016-09-28,33.173959647923844
2016-09-29,32.71432181116384
2016-09-30,32.70639656654273
2016-10-01,32.62721617047837
2016-10-02,32.417265363238016
2016-10-03,32.988485608527
2016-10-04,33.49657011026443
2016-10-05,33.19503665671221
2016-10-06,32.21624979803111
2016-10-07,31.80966284934002
2016-10-08,30.730073313225958
2016-10-09,30.610510163089906
2016-10-10,29.093118710266165
2016-10-11,29.027367033923255
2016-10-12,28.531855026595046
2016-10-13,29.291019738647815
2016-10-14,29.09899262157862
2016-10-15,28.832789082061545
2016-10-16,29.20069620568109
2016-10-17,29.936893521111937
2016-10-18,32.9234753718144
2016-10-19,32.60834326626315
2016-10-20,32.244317121184075
2016-10-21,32.5745454439177
2016-10-22,34.625490186532
2016-10-23,36.26081864154738
2016-10-24,40.2720847344647
2016-10-25,41.690372952884125
2016-10-26,43.34464411939112
2016-10-27,44.189647598026895
2016-10-28,44.06878275854814
2016-10-29,42.96565256688181
2016-10-30,43.091566539822985
2016-10-31,48.306554569914354
2016-11-01,46.944832301496916
2016-11-02,47.81988146996543
2016-11-03,46.053110526591006
2016-11-04,46.53842668935064
2016-11-05,47.40327467982373
2016-11-06,47.56706551016147
2016-11-07,48.41274480453884
2016-11-08,49.8925810141876
2016-11-09,49.08694986208279
2016-11-10,49.92728801940636
2016-11-11,48.13468011654659
2016-11-12,46.798365067777084
2016-11-13,46.95965952833511
2016-11-14,46.43231924991722
2016-11-15,47.14379559351335
2016-11-16,47.483776696598966
2016-11-17,46.45477212815104
2016-11-18,45.18755509370298
2016-11-19,46.236263767843205
2016-11-20,46.337403707724924
2016-11-21,47.02690198426475
2016-11-22,47.952373463056034
2016-11-23,47.72477030311549
2016-11-24,46.851589921034424
2016-11-25,45.95006668564899
2016-11-26,46.150733485005205
2016-11-27,44.885777629449464
2016-11-28,43.65204529397092
2016-11-29,41.1417485145884
2016-11-30,42.61775867928633
2016-12-01,42.601487834389125
2016-12-02,39.61585744672939
2016-12-03,38.716728934795654
2016-12-04,38.297552464812526
2016-12-05,35.149578361502684
2016-12-06,32.49222689376409
2016-12-07,37.118482369549
2016-12-08,39.86146504749959
2016-12-09,38.77654462253947
2016-12-10,39.16172428528333
2016-12-11,38.49201036415018
2016-12-12,39.197451935447184
2016-12-13,39.34693483222148
2016-12-14,38.99163092634587
2016-12-15,37.341885957522756
2016-12-16,36.547210918256866
2016-12-17,35.80658491639991
2016-12-18,36.64277708112047
2016-12-19,37.20678368664233
2016-12-20,37.63146257715778
2016-12-21,38.19211950133005
2016-12-22,37.850478790702034
2016-12-23,35.903724662171015
2016-12-24,35.63814636840058
2016-12-25,35.586874905922926
2016-12-26,35.83196613968182
2016-12-27,36.91519293977696
2016-12-28,37.125243162823395
2016-12-29,41.29004769255591
2016-12-30,41.088729561042534
2016-12-31,39.380853354479456
2017-01-01,39.92617740493921
2017-01-02,39.29861255092555
2017-01-03,41.574449030889106
2017-01-04,47.67405511054853
2017-01-05,46.505842337677066
2017-01-06,41.97323318873234
2017-01-07,40.56433007914876
2017-01-08,41.68802430506355
2017-01-09,43.09914037391137
2017-01-10,42.786876937149486
2017-01-11,40.645088939417754
2017-01-12,38.80922418590237
2017-01-13,38.90152035379849
2017-01-14,39.12889337986196
2017-01-15,39.722920235735394
2017-01-16,39.460952388721566
2017-01-17,40.6936304592071
2017-01-18,41.751259217921024
2017-01-19,41.8879991532897
2017-01-20,42.40885153208671
2017-01-21,42.888039074139364
2017-01-22,43.14160692955994
2017-01-23,42.92211314523557
2017-01-24,42.724823929247805
2017-01-25,42.39317901247271
2017-01-26,42.68137698574097
2017-01-27,42.782226694313735
2017-01-28,43.42321327655992
2017-01-29,43.35869913154707
2017-01-30,43.80845387289612
2017-01-31,45.14283281076049
2017-02-01,47.539840369611085
2017-02-02,47.73206455329776
2017-02-03,48.02472189967964
2017-02-04,49.36891831283618
2017-02-05,49.52174370935628
2017-02-06,49.213451448046456
2017-02-07,50.11175556520624
2017-02-08,50.214029052049476
2017-02-09,49.85848471874111
2017-02-10,49.074435551006076
2017-02-11,50.2997673040959
2017-02-12,50.29011674959435
2017-02-13,50.01519754933639
2017-02-14,53.35075842352313
2017-02-15,55.42852815791429
2017-02-16,54.46102370829929
2017-02-17,53.87542937173205
2017-02-18,53.19892203039104
2017-02-19,52.69184960349907
2017-02-20,52.348345222611485
2017-02-21,51.152024427491156
2017-02-22,50.90982963048908
2017-02-23,50.600879664070426
2017-02-24,50.38539507739821
2017-02-25,50.58169482708759
2017-02-26,51.18284017377897
2017-02-27,51.911599293171
2017-02-28,51.76046179887609
2017-03-01,49.068439805720516
2017-03-02,49.91541270403141
2017-03-03,49.478566565381634
2017-03-04,46.02500096050024
2017-03-05,42.4169447079912
2017-03-06,41.18635182649055
2017-03-07,38.84361857138797
2017-03-08,34.683848648747386
2017-03-09,31.757090494102172
2017-03-10,31.654038794655342
2017-03-11,32.125397113291314
2017-03-12,33.14499525256528
2017-03-13,37.607580809375236
2017-03-14,37.18880909417258
2017-03-15,38.27213275163408
2017-03-16,42.48705985298953
2017-03-17,43.98603420696111
2017-03-18,33.617285666042655
