Date,supply/profit_sum
2018-04-26,68465779.33932
2018-04-27,66886745.277555
2018-04-28,69482673.836404
2018-04-29,69790496.107378
2018-04-30,67977974.254334
2018-05-01,68839391.474956
2018-05-02,69679136.262057
2018-05-03,73614395.358776
2018-05-04,73611728.586439
2018-05-05,74647477.941983
2018-05-06,73554711.315598
2018-05-07,72063920.134053
2018-05-08,72162278.772996
2018-05-09,72333423.500067
2018-05-10,69133647.114893
2018-05-11,65612304.941125
2018-05-12,66231818.747454
2018-05-13,70919769.698739
2018-05-14,70841429.719376
2018-05-15,67891070.353929
2018-05-16,67958471.885563
2018-05-17,64263833.472543
2018-05-18,66715547.880772
2018-05-19,66853314.289701
2018-05-20,69735924.621505
2018-05-21,66818340.300961
2018-05-22,61307799.303343
2018-05-23,58876176.097383
2018-05-24,60108844.682084
2018-05-25,58784329.181707
2018-05-26,58942816.784094
2018-05-27,58897350.326946
2018-05-28,55838962.375238
2018-05-29,59210513.338984
2018-05-30,58302264.330911
2018-05-31,60567941.632857
2018-06-01,60867838.824152
2018-06-02,62054363.953851
2018-06-03,64042453.440548
2018-06-04,61443219.547508
2018-06-05,63746587.478656
2018-06-06,63273169.918046
2018-06-07,62565456.911827
2018-06-08,61755546.74131
2018-06-09,61198351.455671
2018-06-10,55583295.304341
2018-06-11,56155940.082499
2018-06-12,54823187.07023
2018-06-13,54409442.581014
2018-06-14,57094027.874779
2018-06-15,55076751.764116
2018-06-16,56107687.762073
2018-06-17,56104545.495403
2018-06-18,57924483.370617
2018-06-19,59446578.242943
2018-06-20,59406913.281003
2018-06-21,57941309.860656
2018-06-22,52941152.295172
2018-06-23,54275516.65965
2018-06-24,52844342.429424
2018-06-25,53077295.016994
2018-06-26,51097713.035725
2018-06-27,51714934.571675
2018-06-28,50819042.237179
2018-06-29,52122036.449155
2018-06-30,54165070.931504
2018-07-01,54082435.646701
2018-07-02,56891737.243783
2018-07-03,54440115.113781
2018-07-04,55335198.138667
2018-07-05,56815315.40078
2018-07-06,56974415.357318
2018-07-07,58927323.064776
2018-07-08,58496952.867211
2018-07-09,56596590.531621
2018-07-10,50881342.308615
2018-07-11,51825564.952829
2018-07-12,50720841.700398
2018-07-13,50857233.029514
2018-07-14,51197897.810955
2018-07-15,53655652.934234
2018-07-16,58745146.221282
2018-07-17,60551384.133161
2018-07-18,58132634.42658
2018-07-19,55849867.062507
2018-07-20,52582850.631187
2018-07-21,54182031.442098
2018-07-22,53640112.683821
2018-07-23,52538294.068699
2018-07-24,59038256.73264
2018-07-25,58097073.862927
2018-07-26,54086450.909331
2018-07-27,56624939.217879
2018-07-28,55325572.196096
2018-07-29,55570198.616601
2018-07-30,52914481.328621
2018-07-31,50479817.059535
2018-08-01,49996802.315113
2018-08-02,49762212.990962
2018-08-03,50553827.395772
2018-08-04,49595942.324449
2018-08-05,49894047.833471
2018-08-06,49607052.373075
2018-08-07,48540190.671783
2018-08-08,47544661.767632
2018-08-09,48388622.395083
2018-08-10,46065593.476631
2018-08-11,45306963.486329
2018-08-12,45043502.171855
2018-08-13,39376452.116676
2018-08-14,39417027.376252
2018-08-15,39341328.875362
2018-08-16,39787577.914546
2018-08-17,46708498.901135
2018-08-18,41448693.83148
2018-08-19,44367844.670021
2018-08-20,38829958.818149
2018-08-21,39289077.557129
2018-08-22,38741465.267859
2018-08-23,39263491.176959
2018-08-24,40169842.849517
2018-08-25,39506232.152722
2018-08-26,38758346.076069
2018-08-27,40938115.925918
2018-08-28,43800135.143997
2018-08-29,41831537.55988
2018-08-30,40171857.345154
2018-08-31,40163227.370423
2018-09-01,43702037.632169
2018-09-02,43321117.659083
2018-09-03,41834585.598275
2018-09-04,40063142.563819
2018-09-05,35887220.43126
2018-09-06,36178077.820832
2018-09-07,35163448.173733
2018-09-08,34079783.890043
2018-09-09,34130541.988775
2018-09-10,34294145.095982
2018-09-11,33630931.313654
2018-09-12,34270784.970118
2018-09-13,37116695.054733
2018-09-14,37108388.611013
2018-09-15,38045292.380343
2018-09-16,37913488.831186
2018-09-17,34228709.187395
2018-09-18,37032536.619839
2018-09-19,36833222.222535
2018-09-20,39264818.035931
2018-09-21,41245808.528888
2018-09-22,40659577.641393
2018-09-23,41045775.508343
2018-09-24,38583652.488518
2018-09-25,36907923.101901
2018-09-26,36668758.542819
2018-09-27,39725210.809762
2018-09-28,37814341.038396
2018-09-29,40299786.604192
2018-09-30,40363743.119784
2018-10-01,39947399.811572
2018-10-02,38982101.493337
2018-10-03,36814606.923584
2018-10-04,37020354.681836
2018-10-05,40152527.507879
2018-10-06,38837300.68109
2018-10-07,39914378.223774
2018-10-08,40914571.732685
2018-10-09,40475697.803581
2018-10-10,39073532.404985
2018-10-11,33286837.237152
2018-10-12,33729534.706084
2018-10-13,34274194.707542
2018-10-14,33534911.109541
2018-10-15,36742678.195896
2018-10-16,36539597.411205
2018-10-17,34933875.7241
2018-10-18,34310235.29174
2018-10-19,34652703.164911
2018-10-20,35181339.226269
2018-10-21,34886391.903361
2018-10-22,34453075.967282
2018-10-23,34863538.479625
2018-10-24,34563134.584238
2018-10-25,34743178.386595
2018-10-26,35071007.005341
2018-10-27,36313022.614656
2018-10-28,37045193.959055
2018-10-29,33340080.9726
2018-10-30,33668947.68226
2018-10-31,33561838.000217
2018-11-01,34110108.457536
2018-11-02,35270235.195153
2018-11-03,34660682.400407
2018-11-04,39797251.964552
2018-11-05,40046010.787266
2018-11-06,42325497.315147
2018-11-07,41952572.605737
2018-11-08,40772011.47733
2018-11-09,38794480.9089
2018-11-10,40751502.335922
2018-11-11,40061945.957213
2018-11-12,38546499.042362
2018-11-13,35994954.77184
2018-11-14,32532704.33087
2018-11-15,32910658.606985
2018-11-16,32228222.168518
2018-11-17,32238218.513355
2018-11-18,32804332.672043
2018-11-19,30836611.152827
2018-11-20,30144318.239869
2018-11-21,31383171.122734
2018-11-22,29930937.58671
2018-11-23,30149912.123139
2018-11-24,29583521.419157
2018-11-25,30138623.917473
2018-11-26,29485179.624541
2018-11-27,30028958.018154
2018-11-28,31749515.109361
2018-11-29,30516896.451677
2018-11-30,29130799.439095
2018-12-01,35533635.695269
2018-12-02,32392042.136248
2018-12-03,22785786.339347
2018-12-04,23086786.495867
2018-12-05,22254830.043535
2018-12-06,21565619.162952
2018-12-07,22495558.082039
2018-12-08,22409844.549254
2018-12-09,23184565.286501
2018-12-10,21748099.95046
2018-12-11,21501672.422511
2018-12-12,21788970.968413
2018-12-13,21193512.74407
2018-12-14,21100627.63225
2018-12-15,21311862.331184
2018-12-16,21322010.107542
2018-12-17,25272339.633766
2018-12-18,26657629.510473
2018-12-19,26030822.689225
2018-12-20,38869171.852276
2018-12-21,26720902.894675
2018-12-22,38850364.693378
2018-12-23,41327061.475114
2018-12-24,41896912.603575
2018-12-25,40403959.376127
2018-12-26,40754511.338987
2018-12-27,36717977.571785
2018-12-28,42144305.924238
2018-12-29,41772861.618675
2018-12-30,42554359.767548
2018-12-31,40288648.729102
2019-01-01,42689671.289689
2019-01-02,43626999.303355
2019-01-03,42637630.933571
2019-01-04,44231291.562253
2019-01-05,43998161.963077
2019-01-06,45691266.041267
2019-01-07,42036643.832112
2019-01-08,41932870.064864
2019-01-09,41879390.131642
2019-01-10,37110187.838201
2019-01-11,36474010.445361
2019-01-12,36218294.971722
2019-01-13,33325720.357006
2019-01-14,39903413.860628
2019-01-15,35925033.796522
2019-01-16,36744571.452637
2019-01-17,37122477.056506
2019-01-18,35563100.037906
2019-01-19,37720487.407156
2019-01-20,35160089.57669
2019-01-21,33240185.829197
2019-01-22,35481719.469409
2019-01-23,33339668.061482
2019-01-24,33618898.077071
2019-01-25,33079316.656752
2019-01-26,33067307.490081
2019-01-27,30288307.876455
2019-01-28,23365548.230836
2019-01-29,23203651.894779
2019-01-30,24626739.047457
2019-01-31,23495930.316373
2019-02-01,24449639.548902
2019-02-02,25496305.716937
2019-02-03,23638319.080709
2019-02-04,23703877.392046
2019-02-05,23406709.077443
2019-02-06,22997109.089782
2019-02-07,22689167.903464
2019-02-08,39498973.926327
2019-02-09,39602368.417733
2019-02-10,41754828.301046
2019-02-11,40832651.82159
2019-02-12,41244655.721195
2019-02-13,41150965.310211
2019-02-14,40279333.855651
2019-02-15,40669164.73091
2019-02-16,41909965.410437
2019-02-17,45656640.740826
2019-02-18,47808724.660592
2019-02-19,47269380.572661
2019-02-20,48568045.539064
2019-02-21,47380909.902257
2019-02-22,49873511.146071
2019-02-23,52180422.774212
2019-02-24,43391942.241689
2019-02-25,45951841.882482
2019-02-26,44646950.637495
2019-02-27,43880304.760063
2019-02-28,43804039.206864
2019-03-01,43581766.547205
2019-03-02,43024729.184544
2019-03-03,42441424.612362
2019-03-04,39309969.765221
2019-03-05,46545793.332908
2019-03-06,47254328.057172
2019-03-07,46214779.313075
2019-03-08,43396391.065857
2019-03-09,46320713.267333
2019-03-10,44885817.685974
2019-03-11,42500613.736912
2019-03-12,43182926.755668
2019-03-13,42021151.159952
2019-03-14,42633679.59935
2019-03-15,47160082.130193
2019-03-16,49318070.168901
2019-03-17,48557966.593645
2019-03-18,48030896.919539
2019-03-19,48815834.859866
2019-03-20,49042720.003026
2019-03-21,43926543.744873
2019-03-22,44540938.417173
2019-03-23,46888833.819069
2019-03-24,43903389.079241
2019-03-25,42373104.37585
2019-03-26,43091160.854161
2019-03-27,49583582.542395
2019-03-28,48382357.550846
2019-03-29,50122387.783915
2019-03-30,50221593.463876
2019-03-31,50197090.743511
2019-04-01,48797370.762521
2019-04-02,55407467.891063
2019-04-03,54464949.086261
2019-04-04,53778363.944015
2019-04-05,55562880.984098
2019-04-06,55587098.309052
2019-04-07,56189923.702863
2019-04-08,56360612.6655
2019-04-09,55354135.046106
2019-04-10,55520799.846132
2019-04-11,53578962.137129
2019-04-12,53371879.159514
2019-04-13,53449911.722973
2019-04-14,55135811.793691
2019-04-15,52332355.10415
2019-04-16,55436537.727542
2019-04-17,55287678.126074
2019-04-18,56278215.129841
2019-04-19,56368716.919945
2019-04-20,56217000.820981
2019-04-21,54969130.3589
2019-04-22,55989046.204846
2019-04-23,54763447.548823
2019-04-24,52917680.36639
2019-04-25,48669145.196885
2019-04-26,49748298.653242
2019-04-27,51202462.670436
2019-04-28,50507140.441258
2019-04-29,49093665.889247
2019-04-30,53855935.877973
2019-05-01,52893523.808322
2019-05-02,54059581.043392
2019-05-03,56861212.870597
2019-05-04,54282587.143116
2019-05-05,53842056.027331
2019-05-06,57766828.936636
2019-05-07,56356602.547276
2019-05-08,57187904.742482
2019-05-09,56646742.417339
2019-05-10,57566281.901807
2019-05-11,60953007.741335
2019-05-12,60258521.56291
2019-05-13,60937364.204911
2019-05-14,63347214.032717
2019-05-15,66633889.846735
2019-05-16,66901411.731822
2019-05-17,65366740.808284
2019-05-18,62309331.340517
2019-05-19,67052638.637089
2019-05-20,66175382.148058
2019-05-21,66571786.613457
2019-05-22,64162479.024767
2019-05-23,64901265.512108
2019-05-24,65631115.659624
2019-05-25,66055108.811747
2019-05-26,68206447.235654
2019-05-27,69517973.241918
2019-05-28,69527479.553528
2019-05-29,68928937.636665
2019-05-30,63932404.253825
2019-05-31,68986827.708739
2019-06-01,66568268.732452
2019-06-02,69296463.37452
2019-06-03,62639859.952595
2019-06-04,60243561.004386
2019-06-05,62363450.522819
2019-06-06,63111441.614553
2019-06-07,63659849.915078
2019-06-08,61492741.197892
2019-06-09,57590481.313769
2019-06-10,63064388.277962
2019-06-11,62724928.156557
2019-06-12,66585350.266571
2019-06-13,65547900.597478
2019-06-14,67616529.381705
2019-06-15,69100735.152549
2019-06-16,68874013.519881
2019-06-17,69745639.93121
2019-06-18,66379473.199723
2019-06-19,68917197.388537
2019-06-20,69510101.748656
2019-06-21,71566813.302026
2019-06-22,74319829.144236
2019-06-23,73795634.688558
2019-06-24,74342128.144095
2019-06-25,74986835.042365
2019-06-26,76792527.048919
2019-06-27,68534774.865109
2019-06-28,73575878.676557
2019-06-29,74982888.457468
2019-06-30,67639057.47171
2019-07-01,68125913.684627
2019-07-02,67997307.843012
2019-07-03,72832292.830378
2019-07-04,65131117.849162
2019-07-05,66940911.379819
2019-07-06,66772301.351143
2019-07-07,73446056.043657
2019-07-08,74553568.15085
2019-07-09,71294613.92661
2019-07-10,64334641.303803
2019-07-11,59710167.284001
2019-07-12,61672283.498308
2019-07-13,60028217.685855
2019-07-14,51953246.631908
2019-07-15,52326259.681027
2019-07-16,46598246.529824
2019-07-17,48603001.552437
2019-07-18,52703414.711609
2019-07-19,50167237.727623
2019-07-20,53263314.818652
2019-07-21,52614272.476117
2019-07-22,49139948.789879
2019-07-23,48356931.501203
2019-07-24,49546558.894732
2019-07-25,49977622.394161
2019-07-26,50638031.593495
2019-07-27,47370098.348601
2019-07-28,48041708.315231
2019-07-29,48441469.897518
2019-07-30,48108129.478536
2019-07-31,51321895.025228
2019-08-01,51818791.080063
2019-08-02,51626251.267636
2019-08-03,54712994.862413
2019-08-04,54959180.368441
2019-08-05,57520751.322364
2019-08-06,54944069.514446
2019-08-07,55130304.842773
2019-08-08,50794465.957448
2019-08-09,47312526.473395
2019-08-10,46702979.169032
2019-08-11,49621936.979651
2019-08-12,47417600.966621
2019-08-13,46860792.407332
2019-08-14,44033700.099964
2019-08-15,44602583.467846
2019-08-16,44277800.750984
2019-08-17,44465740.126149
2019-08-18,45461299.763822
2019-08-19,48083202.000606
2019-08-20,45524918.001299
2019-08-21,44195807.401764
2019-08-22,45127928.232468
2019-08-23,45791691.060628
2019-08-24,45221713.075991
2019-08-25,43992490.952517
2019-08-26,44645121.722826
2019-08-27,44078957.438921
2019-08-28,42217379.591781
2019-08-29,41803352.813165
2019-08-30,41732224.753395
2019-08-31,43031224.267259
2019-09-01,42903112.029766
2019-09-02,44247607.709562
2019-09-03,44390140.504382
2019-09-04,43227319.448191
2019-09-05,43026791.802059
2019-09-06,41933661.329367
2019-09-07,44893776.038678
2019-09-08,45728013.364062
2019-09-09,45710033.705429
2019-09-10,44983548.462639
2019-09-11,44172599.671355
2019-09-12,46006598.441789
2019-09-13,46806031.964234
2019-09-14,49135682.644262
2019-09-15,49460830.223966
2019-09-16,51493989.923461
2019-09-17,53601879.803599
2019-09-18,53870317.109868
2019-09-19,59197242.278917
2019-09-20,58455820.660447
2019-09-21,55278969.956137
2019-09-22,53672709.850626
2019-09-23,50535514.299412
2019-09-24,40988681.163559
2019-09-25,41709955.664507
2019-09-26,41124335.997669
2019-09-27,43809112.757272
2019-09-28,43862409.327756
2019-09-29,42175174.530675
2019-09-30,46205867.282355
2019-10-01,44388755.360586
2019-10-02,46598683.386476
2019-10-03,43165058.278346
2019-10-04,44424532.500185
2019-10-05,43898893.515999
2019-10-06,42089494.658245
2019-10-07,47370803.27273
2019-10-08,48057900.459081
2019-10-09,51231505.993523
2019-10-10,50884057.575881
2019-10-11,47126100.169641
2019-10-12,45684646.689741
2019-10-13,46802674.219115
2019-10-14,49710701.471979
2019-10-15,45716509.381456
2019-10-16,42817087.88125
2019-10-17,43698439.937712
2019-10-18,41907523.213314
2019-10-19,41565085.387995
2019-10-20,42988765.171661
2019-10-21,42661686.201148
2019-10-22,41375049.154906
2019-10-23,39385362.432595
2019-10-24,39449575.434217
2019-10-25,49101064.042079
2019-10-26,48010629.390475
2019-10-27,50566433.649967
2019-10-28,50098125.129735
2019-10-29,52790595.189155
2019-10-30,50548062.610761
2019-10-31,49703607.082247
2019-11-01,49976324.647967
2019-11-02,49846617.583163
2019-11-03,48627803.973015
2019-11-04,51656956.397026
2019-11-05,53407138.216974
2019-11-06,54073040.226381
2019-11-07,52130634.465409
2019-11-08,49328042.150835
2019-11-09,50171750.718917
2019-11-10,53481773.880002
2019-11-11,50325197.497173
2019-11-12,51612776.007809
2019-11-13,52616545.253732
2019-11-14,50531002.924085
2019-11-15,44163223.62619
2019-11-16,47507618.066942
2019-11-17,50003772.519933
2019-11-18,44057510.203694
2019-11-19,42474877.075199
2019-11-20,41646968.325481
2019-11-21,37768919.513795
2019-11-22,33957108.290106
2019-11-23,35741231.864982
2019-11-24,31505093.075666
2019-11-25,32232612.591484
2019-11-26,34395817.955585
2019-11-27,37023039.729041
2019-11-28,35356623.395309
2019-11-29,38266843.258209
2019-11-30,36577647.946856
2019-12-01,35020061.326213
2019-12-02,34402180.409769
2019-12-03,33344525.504543
2019-12-04,32163368.064257
2019-12-05,35080158.926437
2019-12-06,34944043.281587
2019-12-07,34667925.394419
2019-12-08,36771322.440098
2019-12-09,33922355.367063
2019-12-10,32365500.582131
2019-12-11,31980017.408989
2019-12-12,32462133.981353
2019-12-13,32255636.985336
2019-12-14,31714429.789861
2019-12-15,31869571.066368
2019-12-16,28867840.319282
2019-12-17,27230492.170576
2019-12-18,29830541.252644
2019-12-19,29281713.412298
2019-12-20,29511571.134007
2019-12-21,28634741.583353
2019-12-22,30208007.089723
2019-12-23,28896288.228785
2019-12-24,29238442.638802
2019-12-25,28294029.487499
2019-12-26,28293619.762496
2019-12-27,28635663.809855
2019-12-28,29260190.547073
2019-12-29,32782562.100555
2019-12-30,31322362.108294
2019-12-31,29570401.184282
2020-01-01,29973729.382061
2020-01-02,28374436.521225
2020-01-03,33523760.758421
2020-01-04,33688708.262535
2020-01-05,33906149.860405
2020-01-06,37958475.507134
2020-01-07,37825579.975224
2020-01-08,35995880.516819
2020-01-09,35034983.815963
2020-01-10,37889124.944791
2020-01-11,37561300.876485
2020-01-12,38730006.713563
2020-01-13,38034847.432954
2020-01-14,48748841.704139
2020-01-15,48782243.215118
2020-01-16,48303050.164943
2020-01-17,49915632.580182
2020-01-18,51276480.283571
2020-01-19,48183171.162404
2020-01-20,48347723.68859
2020-01-21,49820325.587516
2020-01-22,49260202.430292
2020-01-23,46837087.477866
2020-01-24,47058699.111875
2020-01-25,45685618.136949
2020-01-26,49717202.986697
2020-01-27,50328897.05465
2020-01-28,51739370.126299
2020-01-29,51163202.719378
2020-01-30,55732977.394794
2020-01-31,53224095.043579
2020-02-01,55249964.510705
2020-02-02,56971686.381331
2020-02-03,57846470.704781
2020-02-04,57183918.708549
2020-02-05,60909430.923232
2020-02-06,64505484.755749
2020-02-07,66206102.002306
2020-02-08,66240157.778759
2020-02-09,67079149.745652
2020-02-10,66051085.768531
2020-02-11,67998829.095163
2020-02-12,73671000.535181
2020-02-13,74992033.719063
2020-02-14,76556758.79856
2020-02-15,72780278.548134
2020-02-16,72524896.57647
2020-02-17,73687416.295774
2020-02-18,76513344.295499
2020-02-19,72055562.767212
2020-02-20,72078060.67437
2020-02-21,73580073.5626
2020-02-22,72789231.423641
2020-02-23,75922049.417467
2020-02-24,73173448.078287
2020-02-25,69310188.045265
2020-02-26,62551669.856947
2020-02-27,62527157.539299
2020-02-28,63253511.819409
2020-02-29,61262858.630358
2020-03-01,60691318.357559
2020-03-02,64935891.855157
2020-03-03,62196571.123322
2020-03-04,62166611.047999
2020-03-05,64254970.008804
2020-03-06,68595755.664623
2020-03-07,66967858.471405
2020-03-08,53740010.811114
2020-03-09,53799002.951109
2020-03-10,53647066.161953
2020-03-11,51617293.043351
2020-03-12,17876317.581036
2020-03-13,29565415.138515
2020-03-14,25774491.310932
2020-03-15,26859322.260726
2020-03-16,17993384.750343
2020-03-17,24853881.273178
2020-03-18,25582678.296873
2020-03-19,32806545.115474
2020-03-20,30325250.396578
2020-03-21,30448685.342685
2020-03-22,26414344.327858
2020-03-23,32300799.045645
2020-03-24,34454113.510852
2020-03-25,32593365.974344
2020-03-26,34453332.868314
2020-03-27,30865580.752424
2020-03-28,29110826.901695
2020-03-29,26823944.924097
2020-03-30,30862346.855693
2020-03-31,32263880.131646
2020-04-01,33036906.323214
2020-04-02,37841064.128353
2020-04-03,37659578.066728
2020-04-04,39357457.952683
2020-04-05,38608113.457386
2020-04-06,50557893.246093
2020-04-07,48831587.189902
2020-04-08,51826649.216567
2020-04-09,50806847.646722
2020-04-10,44894399.909644
2020-04-11,44712670.071212
2020-04-12,46832068.932953
2020-04-13,43687059.029808
2020-04-14,44377365.90006
2020-04-15,41740427.176513
2020-04-16,51753554.243165
2020-04-17,51272868.303502
2020-04-18,57038235.269131
2020-04-19,54828177.859691
2020-04-20,50342775.452211
2020-04-21,50443619.663139
2020-04-22,54975591.776094
2020-04-23,56152688.149938
2020-04-24,56995346.69325
2020-04-25,63358677.121479
2020-04-26,63864802.883064
2020-04-27,63965805.169818
2020-04-28,64212593.858213
2020-04-29,67336793.166651
2020-04-30,64707430.789916
2020-05-01,66926736.773143
2020-05-02,67222963.103605
2020-05-03,65624096.71567
2020-05-04,64656415.828814
2020-05-05,64223158.542981
2020-05-06,63334128.950436
2020-05-07,66630437.840102
2020-05-08,66415766.527501
2020-05-09,65470630.360367
2020-05-10,53244403.275889
2020-05-11,52187273.950664
2020-05-12,53625225.601222
2020-05-13,63243927.2238547
2020-05-14,64577542.8167762
2020-05-15,60790439.0293079
2020-05-16,63872721.423062
2020-05-17,65594037.8356917
2020-05-18,67697538.0468303
2020-05-19,67230282.4757192
2020-05-20,65741085.9848312
2020-05-21,61584091.31439
2020-05-22,65326912.6458999
2020-05-23,65801016.5293331
2020-05-24,62484870.4141799
2020-05-25,64219746.0461295
2020-05-26,62147181.7234119
2020-05-27,66089273.7892689
2020-05-28,68775784.0438077
2020-05-29,68902919.5196347
2020-05-30,78401989.9306349
2020-05-31,72186311.9719855
2020-06-01,78767500.3233477
2020-06-02,75506304.1098572
2020-06-03,77683431.9750738
2020-06-04,77747607.9501395
2020-06-05,76606856.3039522
2020-06-06,76709086.2960042
2020-06-07,77848387.4585654
2020-06-08,78169699.3974261
2020-06-09,78033775.5541942
2020-06-10,78689815.7956292
2020-06-11,69540672.5383556
2020-06-12,74798627.2304076
2020-06-13,75318838.8907007
2020-06-14,73524608.3492485
2020-06-15,69387738.526054
2020-06-16,74398599.8791742
2020-06-17,73546074.7887375
2020-06-18,69769588.052913
2020-06-19,65393404.7553677
2020-06-20,68897187.0817362
2020-06-21,68625692.3486653
2020-06-22,77470222.4149858
2020-06-23,78160277.9363028
2020-06-24,73323628.4314301
2020-06-25,72025554.1056252
2020-06-26,66390215.5683078
2020-06-27,61656611.3810993
2020-06-28,62687679.4290548
2020-06-29,64432008.2822241
2020-06-30,62895906.4356195
2020-07-01,68568172.9181432
2020-07-02,67661953.9880498
2020-07-03,62080800.4643919
2020-07-04,67633597.8279022
2020-07-05,64340353.3219192
2020-07-06,77439208.8127608
2020-07-07,76290238.0424587
2020-07-08,78535347.6225247
2020-07-09,77718281.4242134
2020-07-10,76876613.200987
2020-07-11,75456562.0340641
2020-07-12,77419556.2511632
2020-07-13,75382038.4068899
2020-07-14,76401462.825813
2020-07-15,74385966.4605575
2020-07-16,71897154.5307239
2020-07-17,70751941.1591135
2020-07-18,73327744.3216811
2020-07-19,75548062.4239548
2020-07-20,73451757.1470901
2020-07-21,78396195.8086601
2020-07-22,80932016.3730527
2020-07-23,82679842.0368342
2020-07-24,82891745.4536592
2020-07-25,85949438.1679896
2020-07-26,86290243.7194145
2020-07-27,86865283.8060975
2020-07-28,85770260.698621
2020-07-29,85641808.4181035
2020-07-30,87616516.5058343
2020-07-31,88099048.3738397
2020-08-01,89508697.5321397
2020-08-02,88517107.429696
2020-08-03,89370971.8912847
2020-08-04,89187420.6250564
2020-08-05,89952889.8202657
2020-08-06,89216865.3669426
2020-08-07,87954653.8654969
2020-08-08,89391479.9504799
2020-08-09,88858260.9125617
2020-08-10,89530800.3442576
2020-08-11,87195209.7948064
2020-08-12,88947146.2550534
2020-08-13,90512486.7488521
2020-08-14,90450541.6018823
2020-08-15,89919090.4146246
2020-08-16,90252606.8015476
2020-08-17,89129133.0337934
2020-08-18,88294042.5807076
2020-08-19,86932658.3657837
2020-08-20,88723845.3266209
2020-08-21,84541605.027674
2020-08-22,85634935.229783
2020-08-23,84970988.94011
2020-08-24,88377389.0797413
2020-08-25,83988250.1350164
2020-08-26,84311406.0350715
2020-08-27,83682164.0200284
2020-08-28,86920807.6916973
2020-08-29,87584340.4113586
2020-08-30,89750799.5109065
2020-08-31,89722172.6881051
2020-09-01,90318104.1240494
2020-09-02,87767553.5810686
2020-09-03,81763462.9830254
2020-09-04,82040959.4257662
2020-09-05,77591313.3368293
2020-09-06,80016865.4200729
2020-09-07,80221116.7396805
2020-09-08,77523476.7428946
2020-09-09,80148703.1034841
2020-09-10,82046007.3026575
2020-09-11,83606617.7820984
2020-09-12,85014289.0696874
2020-09-13,80192435.482091
2020-09-14,83976134.1493329
2020-09-15,79594011.4534902
2020-09-16,79772016.9744426
2020-09-17,85617447.0183816
2020-09-18,84469270.5294984
2020-09-19,84513111.6879944
2020-09-20,80020753.318901
2020-09-21,75739551.6149766
2020-09-22,76499269.733065
2020-09-23,73423548.3658772
2020-09-24,78529853.8778542
2020-09-25,79440648.9134699
2020-09-26,79921518.1195342
2020-09-27,80341016.6583372
2020-09-28,79015977.3128689
2020-09-29,80929706.0265299
2020-09-30,81025272.8651745
2020-10-01,76834200.5078003
2020-10-02,75655741.8418462
2020-10-03,75546033.3704854
2020-10-04,77999933.1275592
2020-10-05,78639638.0277645
2020-10-06,73997446.1754975
2020-10-07,74659708.5580454
2020-10-08,78606279.7373974
2020-10-09,83513625.1456013
2020-10-10,83992239.4854109
2020-10-11,84465118.4286352
2020-10-12,85816283.0939613
2020-10-13,84820787.8124064
2020-10-14,84133887.1656057
2020-10-15,83426892.3787647
2020-10-16,80152621.324521
2020-10-17,80903659.3439256
2020-10-18,84360679.34751
2020-10-19,84757334.7102834
2020-10-20,80405788.8932581
2020-10-21,86122872.9317699
2020-10-22,87645180.3725047
2020-10-23,87121416.0095485
2020-10-24,87363008.9949975
2020-10-25,86040617.3350437
2020-10-26,84289331.7446061
2020-10-27,86160401.9537125
2020-10-28,83173761.3366233
2020-10-29,82294046.910917
2020-10-30,81859540.473647
2020-10-31,82761123.3706654
2020-11-01,85658429.3709956
2020-11-02,81471130.7907871
2020-11-03,83798910.3336515
2020-11-04,86599491.3966338
2020-11-05,87874182.1547125
2020-11-06,89535653.1320161
2020-11-07,88361287.6172753
2020-11-08,89555037.7406897
2020-11-09,88611495.9432107
2020-11-10,89110240.7905215
2020-11-11,89667796.6062284
2020-11-12,88899860.9743085
2020-11-13,90113648.8475337
2020-11-14,87880799.9592955
2020-11-15,86099595.5813294
2020-11-16,88531495.7391015
2020-11-17,91164487.4455247
2020-11-18,90932382.3835543
2020-11-19,89158896.890564
2020-11-20,91445537.5382678
2020-11-21,91984938.9231331
2020-11-22,92025776.2111766
2020-11-23,93022839.5486822
2020-11-24,91775708.8432777
2020-11-25,90276693.0379206
2020-11-26,87169512.0248357
2020-11-27,87328767.0144393
2020-11-28,89515133.6229441
2020-11-29,91647757.3310727
2020-11-30,93066711.4926686
2020-12-01,90876788.8983382
2020-12-02,91833632.2225502
2020-12-03,92935727.7958289
2020-12-04,88589007.4483774
2020-12-05,91273565.5573427
2020-12-06,91637909.47676
2020-12-07,90114454.7626957
2020-12-08,86490327.8397326
2020-12-09,88726950.6707458
2020-12-10,87001277.1130462
2020-12-11,85561986.9276239
2020-12-12,88550536.2396935
2020-12-13,90570221.8643325
2020-12-14,90106895.224606
2020-12-15,90481757.4067353
2020-12-16,92672631.2957302
2020-12-17,91718927.6337156
2020-12-18,92642451.465091
2020-12-19,93398420.3874097
2020-12-20,91128964.5922622
2020-12-21,89483239.2320206
2020-12-22,91764760.3546071
2020-12-23,85777770.4841394
2020-12-24,90245240.537563
2020-12-25,91532435.8527859
2020-12-26,91704324.1885225
2020-12-27,93319228.3164089
2020-12-28,93956147.4272103
2020-12-29,94082337.156001
2020-12-30,94184261.9998507
2020-12-31,93637767.4571117
2021-01-01,92508054.9614802
2021-01-02,94355067.6720067
2021-01-03,95807564.3828109
