Date,supply/active_3m_6m
2017-08-02,14557400.8158801
2017-08-03,14617935.6172521
2017-08-04,14564401.6028058
2017-08-05,14989780.4126618
2017-08-06,15025328.5513519
2017-08-07,15254692.4262345
2017-08-08,15372574.7290167
2017-08-09,16232434.7824186
2017-08-10,16260659.4359385
2017-08-11,16310308.3807345
2017-08-12,16396466.4517226
2017-08-13,16417676.2321546
2017-08-14,16455953.0960332
2017-08-15,16644847.0018703
2017-08-16,16698549.0299822
2017-08-17,16825082.7502121
2017-08-18,16828716.311391
2017-08-19,17363024.9735809
2017-08-20,17398089.5829218
2017-08-21,18022334.0463692
2017-08-22,18200978.7770459
2017-08-23,18045074.8757002
2017-08-24,18814865.2332082
2017-08-25,18860460.420322
2017-08-26,18798266.5046932
2017-08-27,18637529.404002
2017-08-28,18615563.5712469
2017-08-29,18361248.302958
2017-08-30,18415399.1342869
2017-08-31,18433798.3355058
2017-09-01,18609634.8858131
2017-09-02,18665723.0540371
2017-09-03,18860750.0267285
2017-09-04,18911764.1909204
2017-09-05,19091456.6864747
2017-09-06,19189613.2304108
2017-09-07,19250605.0067672
2017-09-08,19289191.0399322
2017-09-09,19386788.1890962
2017-09-10,19497486.9223991
2017-09-11,19680796.9348577
2017-09-12,19591042.0581544
2017-09-13,19527217.0653224
2017-09-14,19480847.7421367
2017-09-15,19300334.043221
2017-09-16,19069887.3809272
2017-09-17,19188116.4601455
2017-09-18,19211654.3353846
2017-09-19,19477832.3599335
2017-09-20,19691888.4372675
2017-09-21,19672988.8975591
2017-09-22,18933784.5707836
2017-09-23,18882283.9577654
2017-09-24,18869380.014309
2017-09-25,18922921.6629221
2017-09-26,18811744.2636434
2017-09-27,18789065.2629439
2017-09-28,18987759.2658569
2017-09-29,19105411.4508153
2017-09-30,18923036.5840281
2017-10-01,18928331.5967997
2017-10-02,18422714.0248328
2017-10-03,18326996.423365
2017-10-04,17873277.803802
2017-10-05,17839578.5553414
2017-10-06,17685954.3687311
2017-10-07,17698142.7232327
2017-10-08,17602546.3462077
2017-10-09,17541557.136581
2017-10-10,17525243.7968565
2017-10-11,17951565.66502
2017-10-12,18020430.5077074
2017-10-13,18094117.7302535
2017-10-14,17878525.2331189
2017-10-15,17903222.5894312
2017-10-16,17895173.209684
2017-10-17,18139986.4601611
2017-10-18,17719121.3209711
2017-10-19,17686467.6267367
2017-10-20,17714830.6000311
2017-10-21,17532478.031971
2017-10-22,17612232.4658549
2017-10-23,17777765.8126276
2017-10-24,18004992.5467298
2017-10-25,18015657.2178979
2017-10-26,17999980.0448356
2017-10-27,18219494.0797388
2017-10-28,16618426.1766282
2017-10-29,16660162.7261335
2017-10-30,16638915.2555658
2017-10-31,16579448.4353485
2017-11-01,16454679.0801536
2017-11-02,16415304.5634232
2017-11-03,16031710.3385339
2017-11-04,16189471.0148536
2017-11-05,16054325.4096334
2017-11-06,15941537.0352983
2017-11-07,16203576.8398073
2017-11-08,16286189.4596675
2017-11-09,16256782.3246775
2017-11-10,16231253.3015849
2017-11-11,16162871.8876428
2017-11-12,16235359.228765
2017-11-13,15975866.9281775
2017-11-14,16110997.6952438
2017-11-15,16011010.7700183
2017-11-16,16055448.7294764
2017-11-17,15866771.5801232
2017-11-18,16243741.5644455
2017-11-19,16959292.6923379
2017-11-20,16899720.6498802
2017-11-21,16818326.5623226
2017-11-22,16091527.7181545
2017-11-23,16101786.4661743
2017-11-24,16026863.6492684
2017-11-25,16048286.2919935
2017-11-26,16107923.1693581
2017-11-27,15969702.2420645
2017-11-28,16018300.9339247
2017-11-29,16126579.1604932
2017-11-30,16035960.1145286
2017-12-01,16147690.7601699
2017-12-02,15945691.9875619
2017-12-03,15926657.6797229
2017-12-04,15922649.2460874
2017-12-05,15747588.8967388
2017-12-06,15730452.8307228
2017-12-07,15549947.1096258
2017-12-08,15499991.9082886
2017-12-09,15429893.4233986
2017-12-10,15681968.976467
2017-12-11,15638108.3255798
2017-12-12,15491936.6167512
2017-12-13,15403073.5410494
2017-12-14,15311427.1002235
2017-12-15,15258420.856711
2017-12-16,15202383.9682012
2017-12-17,14717960.1065214
2017-12-18,14384958.1582812
2017-12-19,14109183.5830171
2017-12-20,14198130.3117842
2017-12-21,14166964.5792843
2017-12-22,14683621.5865031
2017-12-23,14581390.665121
2017-12-24,14506158.4500561
2017-12-25,14513577.4390468
2017-12-26,14694121.8357605
2017-12-27,14703554.6662796
2017-12-28,14380768.9932701
2017-12-29,14409368.7660949
2017-12-30,14579511.0049129
2017-12-31,14593197.4166753
2018-01-01,14685701.3989723
2018-01-02,14690984.2870547
2018-01-03,14611926.4388178
2018-01-04,14314085.8495214
2018-01-05,14231885.8898528
2018-01-06,14187280.049475
2018-01-07,14239176.128943
2018-01-08,14182288.3674627
2018-01-09,13726740.2119738
2018-01-10,13959900.190297
2018-01-11,13794296.2630243
2018-01-12,13726790.6627652
2018-01-13,13565389.7797425
2018-01-14,13572501.4201217
2018-01-15,13264372.9087585
2018-01-16,13125931.6730209
2018-01-17,13043028.5617664
2018-01-18,12956874.5552899
2018-01-19,12816949.5035823
2018-01-20,12757735.2029975
2018-01-21,12668578.6900679
2018-01-22,12532419.9051248
2018-01-23,12532516.3653997
2018-01-24,12512461.641139
2018-01-25,12458601.4676243
2018-01-26,12563586.3973146
2018-01-27,12583393.9606669
2018-01-28,12623805.5349251
2018-01-29,12631327.9384767
2018-01-30,12581707.2529829
2018-01-31,12538560.188944
2018-02-01,12435444.1223617
2018-02-02,12498170.5094074
2018-02-03,12366633.4265301
2018-02-04,12922955.8519363
2018-02-05,12772811.4055719
2018-02-06,12711614.1443987
2018-02-07,12672219.4515693
2018-02-08,12674516.7060328
2018-02-09,12696458.9121923
2018-02-10,12842618.3918431
2018-02-11,12908200.8948887
2018-02-12,12805515.2610953
2018-02-13,12799520.6180957
2018-02-14,12828790.5665043
2018-02-15,12735356.673945
2018-02-16,12322891.3622178
2018-02-17,11412016.2077857
2018-02-18,11413128.8952062
2018-02-19,12327582.5933009
2018-02-20,12319826.2516901
2018-02-21,12269261.4254823
2018-02-22,12298573.9677768
2018-02-23,12296766.6220883
2018-02-24,12312749.633275
2018-02-25,12364356.5537168
2018-02-26,12394528.8513804
2018-02-27,12487622.8266782
2018-02-28,12520311.9509387
2018-03-01,12483966.8328227
2018-03-02,12412593.3521693
2018-03-03,12400454.8146894
2018-03-04,12411868.54817
2018-03-05,12441100.922033
2018-03-06,12499583.5067156
2018-03-07,12532698.7469488
2018-03-08,12576036.7410675
2018-03-09,12584066.3084221
2018-03-10,12028210.4256683
2018-03-11,12113033.8419703
2018-03-12,12084563.1550694
2018-03-13,12095236.5212578
2018-03-14,12049241.9884177
2018-03-15,12271285.9449044
