Date,indicators/cdd
2018-02-25,11169303.9392943
2018-02-26,48358793.9162469
2018-02-27,18394890.9491998
2018-02-28,21866752.7925764
2018-03-01,25731182.5405645
2018-03-02,35001957.1140596
2018-03-03,19391908.4436704
2018-03-04,20129142.1503098
2018-03-05,29044173.0799687
2018-03-06,36915547.4231389
2018-03-07,43293622.187506
2018-03-08,47123684.2642967
2018-03-09,31012574.2599109
2018-03-10,17863205.5495422
2018-03-11,20835877.3129217
2018-03-12,30973372.9433801
2018-03-13,62794138.5441053
2018-03-14,52945879.0629015
2018-03-15,42535088.245735
2018-03-16,23329844.3706582
2018-03-17,22607739.549579
2018-03-18,105870355.818216
2018-03-19,38815535.6353632
2018-03-20,47204346.3175205
2018-03-21,27234590.348778
2018-03-22,44153044.2113789
2018-03-23,33439451.1662708
2018-03-24,23905794.4359201
2018-03-25,15269359.2254623
2018-03-26,52457804.7942523
2018-03-27,53006706.9574096
2018-03-28,106695379.209748
2018-03-29,141525703.400468
2018-03-30,45031551.3244548
2018-03-31,23047324.4893863
2018-04-01,21023236.7856004
2018-04-02,19137235.458633
2018-04-03,23970471.7138855
2018-04-04,38944451.4007638
2018-04-05,38487688.3350896
2018-04-06,17995674.8659473
2018-04-07,9809533.7418723
2018-04-08,22709484.826257
2018-04-09,29822135.39703
2018-04-10,15995116.0779546
2018-04-11,23116147.548665
2018-04-12,52424703.9706374
2018-04-13,34328835.8471733
2018-04-14,8855218.75854714
2018-04-15,23279616.9612777
2018-04-16,19629137.0510368
2018-04-17,18128787.958095
2018-04-18,23787651.7801937
2018-04-19,31625308.523511
2018-04-20,145106061.197416
2018-04-21,35539060.8686121
2018-04-22,14467971.9582214
2018-04-23,128724017.146032
2018-04-24,41066895.1380124
2018-04-25,37714215.6361392
2018-04-26,51538232.7839477
2018-04-27,26088741.4029607
2018-04-28,40222801.3573858
2018-04-29,23592714.8642616
2018-04-30,33944773.7721489
2018-05-01,25795757.9381183
2018-05-02,47371975.9115046
2018-05-03,128100347.698618
2018-05-04,40206396.240883
2018-05-05,30835259.3417384
2018-05-06,25127498.7903592
2018-05-07,44068641.0739994
2018-05-08,27462634.8678581
2018-05-09,59645222.6001772
2018-05-10,28597259.812807
2018-05-11,31423127.0492308
2018-05-12,23166618.7568825
2018-05-13,12294680.4693261
2018-05-14,23460303.3362151
2018-05-15,22308897.1016974
2018-05-16,23860147.0238192
2018-05-17,21255148.1366216
2018-05-18,25586573.8219161
2018-05-19,16895236.4587946
2018-05-20,17129848.9012219
2018-05-21,47364010.5418575
2018-05-22,46396094.0222162
2018-05-23,38641745.6531742
2018-05-24,27016013.0273567
2018-05-25,23056906.6173559
2018-05-26,24923149.2252111
2018-05-27,242561227.218476
2018-05-28,135485595.379736
2018-05-29,65300764.1343996
2018-05-30,33726410.5499536
2018-05-31,35238566.0526934
2018-06-01,33968449.1800203
2018-06-02,26674117.2437566
2018-06-03,11653205.1760699
2018-06-04,28334934.8741708
2018-06-05,25738877.4988425
2018-06-06,22091829.9283834
2018-06-07,30687025.1702177
2018-06-08,36831312.8899576
2018-06-09,11818564.9290524
2018-06-10,37332326.3205539
2018-06-11,31653299.2538059
2018-06-12,28793047.2833893
2018-06-13,43897461.0009598
2018-06-14,30417660.3625806
2018-06-15,34478436.7632283
2018-06-16,12121287.9289062
2018-06-17,8175724.22776769
2018-06-18,20036300.4413817
2018-06-19,21022307.1408135
2018-06-20,39746346.7414203
2018-06-21,20085727.6970243
2018-06-22,52935474.9316642
2018-06-23,12534273.6046326
2018-06-24,58554037.0971904
2018-06-25,33199155.0624739
2018-06-26,28836493.9051629
2018-06-27,29253849.4125837
2018-06-28,23716855.9717428
2018-06-29,28748587.9248499
2018-06-30,17745390.2618507
2018-07-01,14389220.3299262
2018-07-02,22263371.7316117
2018-07-03,49282250.4514119
2018-07-04,17005542.0482925
2018-07-05,40135996.8751096
2018-07-06,27265133.6151728
2018-07-07,24023528.8933043
2018-07-08,23538016.9693587
2018-07-09,21290021.8557316
2018-07-10,25277406.3247055
2018-07-11,15626269.8463672
2018-07-12,22681996.2524108
2018-07-13,19082735.4089376
2018-07-14,14604013.5440437
2018-07-15,23738888.9649976
2018-07-16,37491698.5482777
2018-07-17,30703867.444259
2018-07-18,36774486.9391885
2018-07-19,20902699.9065131
2018-07-20,44736364.3751096
2018-07-21,12723816.9484912
2018-07-22,14617404.0609083
2018-07-23,32729226.3189881
2018-07-24,31519141.4266674
2018-07-25,35379178.5551178
2018-07-26,21791183.9960481
2018-07-27,31988537.7790048
2018-07-28,10840893.102358
2018-07-29,10741985.9552102
2018-07-30,60710506.9409531
2018-07-31,58064842.4292442
2018-08-01,40075083.6293367
2018-08-02,27811056.9539872
2018-08-03,26697534.9676337
2018-08-04,16905624.6246532
2018-08-05,14305991.0822592
2018-08-06,32152487.8088678
2018-08-07,41815333.271982
2018-08-08,56861496.8362274
2018-08-09,33551514.6613688
2018-08-10,39822376.409201
2018-08-11,60099408.7565507
2018-08-12,13993734.1300915
2018-08-13,248013014.586728
2018-08-14,113898442.360686
2018-08-15,47622222.5922274
2018-08-16,18542321.8008501
2018-08-17,24931816.4282929
2018-08-18,16152357.9383412
2018-08-19,10401364.0064785
2018-08-20,23635213.9060968
2018-08-21,23497087.8153646
2018-08-22,32998717.2127782
2018-08-23,36963512.3599411
2018-08-24,43699666.1769262
2018-08-25,126525318.118107
2018-08-26,38833494.1307345
2018-08-27,24997967.4036712
2018-08-28,28333083.1608451
2018-08-29,23450212.3388775
2018-08-30,24841296.7896868
2018-08-31,26926667.3649412
2018-09-01,13911259.6989258
2018-09-02,20261985.071387
2018-09-03,30352000.4391601
2018-09-04,446210928.529618
2018-09-05,49340850.031562
2018-09-06,83606500.5362145
2018-09-07,69302185.4390428
2018-09-08,103076537.391306
2018-09-09,68972861.4712419
2018-09-10,69744150.8809212
2018-09-11,73413500.3869665
2018-09-12,133370248.175
2018-09-13,49682198.4801135
2018-09-14,34644357.8663804
2018-09-15,28072736.1497438
2018-09-16,22821046.0397982
2018-09-17,44429170.4910549
2018-09-18,69059486.0379009
2018-09-19,115480307.872719
2018-09-20,39812653.5456764
2018-09-21,28441057.4103092
2018-09-22,14276028.0309155
2018-09-23,14342179.4342631
2018-09-24,22188259.0077419
2018-09-25,21439688.1763644
2018-09-26,74377741.245184
2018-09-27,29884415.5453965
2018-09-28,32983697.7526619
2018-09-29,18491603.7611847
2018-09-30,14989109.1831704
2018-10-01,27389792.6363394
2018-10-02,20055259.7538756
2018-10-03,31189787.4920126
2018-10-04,91690476.2013398
2018-10-05,98276143.9379242
2018-10-06,12803228.7655806
2018-10-07,14012289.851281
2018-10-08,22034965.5241748
2018-10-09,30731390.1856335
2018-10-10,48238345.9915762
2018-10-11,56934669.8365018
2018-10-12,28932078.7754734
2018-10-13,23055256.8914537
2018-10-14,18383864.2229926
2018-10-15,50413237.7105404
2018-10-16,302048581.262388
2018-10-17,28754612.0533596
2018-10-18,64773308.0621611
2018-10-19,27195195.9830592
2018-10-20,19079708.3289123
2018-10-21,179820919.813343
2018-10-22,28050450.4649334
2018-10-23,16458418.4314037
2018-10-24,28609774.5078764
2018-10-25,75299063.1247381
2018-10-26,21528307.6717551
2018-10-27,27758642.8244279
2018-10-28,15492400.712836
2018-10-29,25599257.8943584
2018-10-30,23252016.156874
2018-10-31,40711313.0214286
2018-11-01,18910065.7557746
2018-11-02,296433256.47548
2018-11-03,17237869.3169936
2018-11-04,18137138.6857766
2018-11-05,26161983.5249358
2018-11-06,34268506.5364613
2018-11-07,49017520.6780272
2018-11-08,27832584.7741285
2018-11-09,24667650.5621942
2018-11-10,11135618.5009824
2018-11-11,9036352.26849119
2018-11-12,21535172.752703
2018-11-13,17809099.9487104
2018-11-14,61284319.7551527
2018-11-15,129872588.448313
2018-11-16,45089902.4144819
2018-11-17,19713473.8801561
2018-11-18,134558294.245641
2018-11-19,635590855.344721
2018-11-20,224361566.861196
2018-11-21,189725026.181774
2018-11-22,41094525.9774615
2018-11-23,76304627.6193531
2018-11-24,73779396.859608
2018-11-25,121447499.94898
2018-11-26,70431937.7716817
2018-11-27,72609645.8584173
2018-11-28,211516566.839726
2018-11-29,163395652.04012
2018-11-30,2560454525.94007
2018-12-01,3177611938.05985
2018-12-02,14812999.4839519
2018-12-03,41309496.7511685
2018-12-04,45667765.3133402
2018-12-05,319473698.230013
2018-12-06,133775923.151736
2018-12-07,133922398.877538
2018-12-08,47293696.7242997
2018-12-09,91115074.5328059
2018-12-10,59471423.8423356
2018-12-11,39225421.7452765
2018-12-12,56939415.2126916
2018-12-13,34056268.6937748
2018-12-14,70223297.4426003
2018-12-15,25084739.4275178
2018-12-16,22181034.1734587
2018-12-17,85986800.8940829
2018-12-18,97137430.8614687
2018-12-19,283664450.665993
2018-12-20,102483008.434827
2018-12-21,38671830.406771
2018-12-22,25380433.9119107
2018-12-23,56153681.5455321
2018-12-24,115568919.986937
2018-12-25,22246625.1549024
2018-12-26,21814502.3751948
2018-12-27,93010143.6409808
2018-12-28,38400488.2886844
2018-12-29,45383757.9459946
2018-12-30,21236685.8919618
2018-12-31,28558226.6303738
2019-01-01,18333427.1309825
2019-01-02,43636311.4254734
2019-01-03,48017411.4802689
2019-01-04,89510536.2062703
2019-01-05,152652162.01117
2019-01-06,25303099.5789683
2019-01-07,86878844.0063538
2019-01-08,44511349.4288259
2019-01-09,47285099.8838945
2019-01-10,60817258.4416232
2019-01-11,317119742.233886
2019-01-12,16593407.7972209
2019-01-13,478231715.838157
2019-01-14,42559934.6543369
2019-01-15,62678120.0610628
2019-01-16,52008783.2397951
2019-01-17,29935494.1968999
2019-01-18,28614415.0368773
2019-01-19,21083530.4305508
2019-01-20,22719062.7350989
2019-01-21,29768457.0639199
2019-01-22,37673866.1115645
2019-01-23,27083063.9290646
2019-01-24,57658001.9119002
2019-01-25,28762307.6367002
2019-01-26,21221040.3256164
2019-01-27,19796021.711746
2019-01-28,66729616.2931442
2019-01-29,47090049.5846143
2019-01-30,150936917.592805
2019-01-31,42848934.010256
2019-02-01,44855587.1104349
2019-02-02,27551985.6601077
2019-02-03,12108366.017222
2019-02-04,25317323.2173371
2019-02-05,120321265.186619
2019-02-06,51230073.437846
2019-02-07,32472000.5680852
2019-02-08,30074325.7937811
2019-02-09,35419457.7445134
2019-02-10,22840123.6947211
2019-02-11,85251536.1891134
2019-02-12,23482601.4532086
2019-02-13,33031558.468415
2019-02-14,28854409.1488041
2019-02-15,27967040.8386612
2019-02-16,14705408.2042959
2019-02-17,21624127.166754
2019-02-18,57159134.4848046
2019-02-19,35596354.4777833
2019-02-20,50232652.7735195
2019-02-21,648109556.850997
2019-02-22,36608095.5590329
2019-02-23,30709592.5323005
2019-02-24,34673058.6483277
2019-02-25,210161858.722163
2019-02-26,20822729.2016937
2019-02-27,46221155.7980503
2019-02-28,58340843.3930805
2019-03-01,53220116.9365786
2019-03-02,13954202.1135342
2019-03-03,11935024.6777713
2019-03-04,34277331.1818327
2019-03-05,34429736.6327889
2019-03-06,27630567.0565705
2019-03-07,41102151.6108082
2019-03-08,148826870.747975
2019-03-09,20902325.6179994
2019-03-10,67406136.0400736
2019-03-11,26090976.8401148
2019-03-12,29177871.4353748
2019-03-13,19126285.1224439
2019-03-14,25547223.1951018
2019-03-15,30968398.1153381
2019-03-16,25241660.4521688
2019-03-17,44763016.1907062
2019-03-18,29318846.9753577
2019-03-19,22558429.1341596
2019-03-20,47207420.2651291
2019-03-21,97089629.4877367
2019-03-22,26640982.8783043
2019-03-23,47337818.9915972
2019-03-24,21293952.707394
2019-03-25,36859968.4966234
2019-03-26,33406917.0108647
2019-03-27,31662936.1174194
2019-03-28,112990999.412456
2019-03-29,34467679.0027859
2019-03-30,47996626.4567198
2019-03-31,33893824.9601886
2019-04-01,68955440.2041657
2019-04-02,50358690.6984609
2019-04-03,69085186.0446914
2019-04-04,40748039.9967779
2019-04-05,37023643.7378782
2019-04-06,37585284.0573909
2019-04-07,41448777.461765
2019-04-08,55108765.4963414
2019-04-09,81275243.3904559
2019-04-10,26271580.4790557
2019-04-11,26056297.9464445
2019-04-12,52390748.0369203
2019-04-13,19938601.9108603
2019-04-14,10950223.1310473
2019-04-15,25274609.1893975
2019-04-16,23657304.4195179
2019-04-17,36910577.2393069
2019-04-18,33911570.0592621
2019-04-19,59979850.2293906
2019-04-20,31395468.0438747
2019-04-21,25349468.9721066
2019-04-22,27605286.8110003
2019-04-23,25874906.5255708
2019-04-24,60162084.7521677
2019-04-25,54527396.5531772
2019-04-26,134551476.497593
2019-04-27,18686601.9897002
2019-04-28,42832962.5124587
2019-04-29,34636588.884006
2019-04-30,33343829.6918907
2019-05-01,50925064.732078
2019-05-02,21640285.2328729
2019-05-03,24278339.056126
2019-05-04,27233624.7527978
2019-05-05,17186403.4937756
2019-05-06,40584712.9611406
2019-05-07,51554093.7538835
2019-05-08,39608671.8872436
2019-05-09,46135170.4412364
2019-05-10,25111146.594381
2019-05-11,228043024.860157
2019-05-12,56608350.9782775
2019-05-13,66977428.715792
2019-05-14,105983230.520095
2019-05-15,60130147.6318004
2019-05-16,350012957.276531
2019-05-17,45200137.3387446
2019-05-18,20614846.1278504
2019-05-19,50888703.2679694
2019-05-20,74745967.7342331
2019-05-21,48882111.5558529
2019-05-22,34207764.8936815
2019-05-23,18700201.4412923
2019-05-24,33608256.1679984
2019-05-25,25187630.5091363
2019-05-26,19157660.1748042
2019-05-27,35013089.0498621
2019-05-28,36736729.6209155
2019-05-29,154134553.835912
2019-05-30,44409991.3060852
2019-05-31,74998877.2386199
2019-06-01,15380911.2046168
2019-06-02,20733626.5300965
2019-06-03,84696872.7585086
2019-06-04,49956514.8415808
2019-06-05,40813115.7063308
2019-06-06,41884189.0694481
2019-06-07,45285118.1153002
2019-06-08,39499374.8405618
2019-06-09,24028786.3933229
2019-06-10,51503235.0590236
2019-06-11,42995636.3588167
2019-06-12,36378853.8891709
2019-06-13,54066039.7954746
2019-06-14,117410137.278905
2019-06-15,130887839.742818
2019-06-16,30189325.75359
2019-06-17,35893839.5090108
2019-06-18,99293358.4451229
2019-06-19,133236147.769191
2019-06-20,52147239.6249417
2019-06-21,41756159.4172233
2019-06-22,31092149.0735484
2019-06-23,22346595.0645249
2019-06-24,32145324.2882902
2019-06-25,67178146.298455
2019-06-26,99914820.5864678
2019-06-27,55052039.2228639
2019-06-28,182775598.231073
2019-06-29,34494404.2088873
2019-06-30,19590997.4669923
2019-07-01,35077339.6892836
2019-07-02,49550665.3515996
2019-07-03,34682172.0996968
2019-07-04,44431914.3532063
2019-07-05,27564995.658304
2019-07-06,26291575.895346
2019-07-07,18240200.28618
2019-07-08,48868639.076178
2019-07-09,288455882.597268
2019-07-10,121682900.633541
2019-07-11,80833218.8287323
2019-07-12,23575142.3896253
2019-07-13,15713714.052566
2019-07-14,38607896.8035567
2019-07-15,104452404.682886
2019-07-16,67498492.0672478
2019-07-17,54049858.7625561
2019-07-18,22992941.6473694
2019-07-19,41858581.74194
2019-07-20,88717413.4935436
2019-07-21,12211337.403047
2019-07-22,30895216.9563662
2019-07-23,30738501.1213703
2019-07-24,16642257.7009751
2019-07-25,18732892.6622003
2019-07-26,62885007.6272793
2019-07-27,22164962.8398388
2019-07-28,10474886.5164511
2019-07-29,51235247.3208985
2019-07-30,39034135.745281
2019-07-31,38460086.7534891
2019-08-01,372260280.553723
2019-08-02,21651049.8617948
2019-08-03,50912850.2628808
2019-08-04,11778525.9456317
2019-08-05,76755677.7352775
2019-08-06,54387077.1830957
2019-08-07,19816341.4632006
2019-08-08,59834702.3742364
2019-08-09,36078749.4031991
2019-08-10,16784359.0381094
2019-08-11,14483667.3548622
2019-08-12,50883429.3540145
2019-08-13,253227415.807066
2019-08-14,60164989.1799558
2019-08-15,158760988.344172
2019-08-16,102406792.866681
2019-08-17,10869342.0939516
2019-08-18,22442697.923184
2019-08-19,31015707.1514685
2019-08-20,53881479.4740087
2019-08-21,35708542.8373334
2019-08-22,48815417.4361053
2019-08-23,85471634.0960744
2019-08-24,17111340.657969
2019-08-25,43717578.8034075
2019-08-26,24698806.9557559
2019-08-27,62221086.3883793
2019-08-28,58682328.7390456
2019-08-29,31666678.8043324
2019-08-30,55569309.6432844
2019-08-31,74810462.3284375
2019-09-01,26231444.8565254
2019-09-02,32582488.2811339
2019-09-03,105883859.790333
2019-09-04,24408967.1220322
2019-09-05,24784925.4650903
2019-09-06,28256452.5329127
2019-09-07,26214398.2178496
2019-09-08,15754010.1538361
2019-09-09,31245506.4531442
2019-09-10,122444736.702613
2019-09-11,35693393.8662735
2019-09-12,37595811.3425108
2019-09-13,33995196.0932717
2019-09-14,11300471.0263866
2019-09-15,19831555.986183
2019-09-16,49535618.0535607
2019-09-17,50562725.0507296
2019-09-18,46269692.69725
2019-09-19,28412245.4279907
2019-09-20,33244768.3163404
2019-09-21,15114459.8919395
2019-09-22,24902451.23051
2019-09-23,22014811.5078095
2019-09-24,54574989.4372886
2019-09-25,186849824.782876
2019-09-26,88456532.0606993
2019-09-27,27622158.4645293
2019-09-28,28994992.4726428
2019-09-29,20226298.0396398
2019-09-30,62624090.1497843
2019-10-01,64791186.5875624
2019-10-02,52844585.8792968
2019-10-03,15112462.6891154
2019-10-04,131314277.694825
2019-10-05,22431408.2923151
2019-10-06,9419928.72712539
2019-10-07,54622082.9702777
2019-10-08,138024987.333268
2019-10-09,38206039.1679116
2019-10-10,67793723.6350955
2019-10-11,38762985.5523678
2019-10-12,17395538.0056087
2019-10-13,14015736.4978719
2019-10-14,412507285.383429
2019-10-15,22913748.7706121
2019-10-16,22295875.6073012
2019-10-17,36428897.7752447
2019-10-18,104644929.913965
2019-10-19,49036924.6251841
2019-10-20,46477233.3701963
2019-10-21,22568465.8465015
2019-10-22,106970615.987325
2019-10-23,74560582.393652
2019-10-24,85012642.4277716
2019-10-25,32203171.9519951
2019-10-26,96021128.7361926
2019-10-27,16485584.3363505
2019-10-28,240698846.495713
2019-10-29,40417497.0187286
2019-10-30,38570682.6155377
2019-10-31,32524328.0242604
2019-11-01,59820881.9705264
2019-11-02,81066206.5427682
2019-11-03,46805577.8260131
2019-11-04,29675859.7204842
2019-11-05,505825098.482492
2019-11-06,30322122.5407922
2019-11-07,78907244.002542
2019-11-08,127560171.967021
2019-11-09,16515405.9369325
2019-11-10,29621519.6892299
2019-11-11,56982012.600917
2019-11-12,190028402.714939
2019-11-13,25406194.5805972
2019-11-14,94564337.3342771
2019-11-15,59852741.3393203
2019-11-16,78368679.417168
2019-11-17,19414657.0147765
2019-11-18,64343565.2082774
2019-11-19,34673044.1431292
2019-11-20,30539229.3147397
2019-11-21,34559221.9411189
2019-11-22,114537168.135038
2019-11-23,119115336.04864
2019-11-24,45849491.5297418
2019-11-25,313644781.869223
2019-11-26,19751218.2787872
2019-11-27,34940877.7489113
2019-11-28,26834142.880503
2019-11-29,34406217.5613959
2019-11-30,27605572.0780657
2019-12-01,14310135.8680061
2019-12-02,88334335.0360162
2019-12-03,23348664.6369261
2019-12-04,24239829.1472001
2019-12-05,54413152.5628618
2019-12-06,90571300.9655341
2019-12-07,13010055.7161899
2019-12-08,12283499.3333167
2019-12-09,20779690.5774462
2019-12-10,45789415.2668887
2019-12-11,43020061.6737464
2019-12-12,197068754.853879
2019-12-13,31807748.0352011
2019-12-14,36891659.2944673
2019-12-15,23097597.9678586
2019-12-16,43956109.5713525
2019-12-17,110593600.638903
2019-12-18,103727292.384909
2019-12-19,254788351.334865
2019-12-20,81282106.6839297
2019-12-21,15343281.2443223
2019-12-22,12655916.570061
2019-12-23,77897958.2763187
2019-12-24,50899194.1917329
2019-12-25,181493585.561182
2019-12-26,53251056.2229983
2019-12-27,53316734.4360509
2019-12-28,64329492.5840885
2019-12-29,17930418.419128
2019-12-30,44239174.2726706
2019-12-31,106781937.324688
2020-01-01,12649111.5064379
2020-01-02,19710946.4814976
2020-01-03,31006488.4726016
2020-01-04,34606806.9146973
2020-01-05,17159871.317038
2020-01-06,71901859.355691
2020-01-07,30679680.7960938
2020-01-08,155226244.050051
2020-01-09,23602598.0202567
2020-01-10,35182972.7128376
2020-01-11,18560559.0453713
2020-01-12,145401776.930293
2020-01-13,23320863.7377875
2020-01-14,51744116.7067924
2020-01-15,42155952.3456896
2020-01-16,55577125.9358203
2020-01-17,34811930.0091958
2020-01-18,42280783.7056378
2020-01-19,22737559.1455242
2020-01-20,23426718.898772
2020-01-21,27304746.0402168
2020-01-22,26003446.0050952
2020-01-23,62996527.4748281
2020-01-24,238932301.905438
2020-01-25,18221384.0283775
2020-01-26,18102014.4672674
2020-01-27,24209959.5099627
2020-01-28,36811336.7288888
2020-01-29,38999270.4664137
2020-01-30,86219716.9158791
2020-01-31,71160489.3858749
2020-02-01,53939467.4945864
2020-02-02,35903794.6055151
2020-02-03,40536600.8650185
2020-02-04,51509788.696802
2020-02-05,50091057.5807133
2020-02-06,95640958.9138495
2020-02-07,97866543.4225185
2020-02-08,33408457.4077339
2020-02-09,136078562.150683
2020-02-10,31637908.4665943
2020-02-11,36389628.607633
2020-02-12,94672271.3602902
2020-02-13,100771348.714117
2020-02-14,74400412.0652673
2020-02-15,61937003.7542627
2020-02-16,31866336.0026256
2020-02-17,63228863.8662713
2020-02-18,62393560.3028184
2020-02-19,99161789.3512881
2020-02-20,68460304.4806504
2020-02-21,60337692.7388353
2020-02-22,43047126.336709
2020-02-23,73009450.1718322
2020-02-24,38760658.0087548
2020-02-25,35838147.8313329
2020-02-26,62351471.2705155
2020-02-27,104901706.62853
2020-02-28,38231908.0035671
2020-02-29,18274422.5613741
2020-03-01,40457652.5183503
2020-03-02,121984246.813847
2020-03-03,31855412.3170514
2020-03-04,70858065.588714
2020-03-05,41258950.2212309
2020-03-06,98095685.1652518
2020-03-07,108832387.897076
2020-03-08,33286655.2390179
2020-03-09,143972419.62063
2020-03-10,124385818.212848
2020-03-11,71226406.4673321
2020-03-12,586275827.899833
2020-03-13,418876424.147025
2020-03-14,95822757.2515855
2020-03-15,121155202.730588
2020-03-16,243696782.390293
2020-03-17,96967411.4642607
2020-03-18,107044000.454925
2020-03-19,60664220.5351474
2020-03-20,76329011.3987965
2020-03-21,35172687.7776887
2020-03-22,38907533.58057
2020-03-23,110112807.563448
2020-03-24,330382258.484658
2020-03-25,45025269.6713673
2020-03-26,31511180.003836
2020-03-27,26286314.8767316
2020-03-28,47049487.3122761
2020-03-29,27594853.4120619
2020-03-30,18485825.5965054
2020-03-31,68465239.7629879
2020-04-01,21055278.8978801
2020-04-02,50033530.5568862
2020-04-03,65757443.7688229
2020-04-04,45306321.4662285
2020-04-05,55735327.67522
2020-04-06,53121927.268627
2020-04-07,47118635.1713039
2020-04-08,26806795.5841975
2020-04-09,31374704.7427563
2020-04-10,48327373.7773631
2020-04-11,12777592.9259195
2020-04-12,20967425.6536222
2020-04-13,132204967.546251
2020-04-14,43886635.7672334
2020-04-15,20428639.4669274
2020-04-16,74151235.784406
2020-04-17,28287565.060536
2020-04-18,49358921.4624132
2020-04-19,28177125.4647033
2020-04-20,171894706.295849
2020-04-21,82938293.935082
2020-04-22,28966845.2784794
2020-04-23,40428706.4647185
2020-04-24,90713804.114996
2020-04-25,25425239.3092286
2020-04-26,67644480.081
2020-04-27,68944061.6955912
2020-04-28,26157104.5730178
2020-04-29,55004465.0031109
2020-04-30,86206804.3833897
2020-05-01,38065331.955152
2020-05-02,45406559.2304007
2020-05-03,33304655.4704145
2020-05-04,32960596.4606064
2020-05-05,38064332.556095
2020-05-06,50916301.5732335
2020-05-07,47318446.0718375
2020-05-08,78979433.1483646
2020-05-09,35790186.2945116
2020-05-10,82711027.8722147
2020-05-11,34286045.1993423
2020-05-12,148994154.968441
2020-05-13,40733264.0232829
2020-05-14,59761353.3351681
2020-05-15,33739440.1034693
2020-05-16,54946075.6891596
2020-05-17,16235676.4743293
2020-05-18,33972456.7565165
2020-05-19,58595002.1607727
2020-05-20,61742954.5613436
2020-05-21,29069583.2215346
2020-05-22,64309509.5083181
2020-05-23,41831108.8464685
2020-05-24,17086805.3965535
2020-05-25,23208170.9612676
2020-05-26,95825710.1285176
2020-05-27,37717086.9225235
2020-05-28,49721980.7005727
2020-05-29,76076553.658488
2020-05-30,66874410.6304787
2020-05-31,45607178.8100274
2020-06-01,53882187.7171938
2020-06-02,257385569.485275
2020-06-03,27032068.7661472
2020-06-04,32117863.8530322
2020-06-05,33153297.4834238
2020-06-06,15266550.156576
2020-06-07,22401121.0498749
2020-06-08,43804097.3364153
2020-06-09,43812366.2836306
2020-06-10,110445353.047472
2020-06-11,54143135.9422505
2020-06-12,20539651.0242719
2020-06-13,11214304.6706012
2020-06-14,17011873.1517908
2020-06-15,56829476.0612831
2020-06-16,62027550.2659369
2020-06-17,48598533.712876
2020-06-18,54834078.2640418
2020-06-19,38036280.5188909
2020-06-20,22375558.8304127
2020-06-21,37980267.6544774
2020-06-22,105843259.344759
2020-06-23,79233480.7204574
2020-06-24,205966977.932922
2020-06-25,245712921.975835
2020-06-26,257180979.30149
2020-06-27,61577060.7749336
2020-06-28,58771416.6781267
2020-06-29,29767581.101995
2020-06-30,70026800.0956982
2020-07-01,49972298.6495051
2020-07-02,40187948.5483837
2020-07-03,27095398.1902371
2020-07-04,29171281.6206676
2020-07-05,25151934.4507621
2020-07-06,40408053.6243149
2020-07-07,80931208.9987974
2020-07-08,81295606.0526218
2020-07-09,100160281.751605
2020-07-10,43120300.9508732
2020-07-11,44573931.3674049
2020-07-12,48355811.4547802
2020-07-13,75750985.0636972
2020-07-14,147775534.786301
2020-07-15,40081892.621927
2020-07-16,37139811.7236763
2020-07-17,35525851.9434661
2020-07-18,33851157.2102793
2020-07-19,36033174.7075993
2020-07-20,36728969.6936549
2020-07-21,49709218.3466471
2020-07-22,120979846.203684
2020-07-23,172247762.00507
2020-07-24,108997166.812525
2020-07-25,103830013.605915
2020-07-26,97311409.3155261
2020-07-27,284554283.430744
2020-07-28,117539736.368956
2020-07-29,109072941.074821
2020-07-30,60508989.4760673
2020-07-31,111562865.53465
2020-08-01,112040878.012417
2020-08-02,130612109.364736
2020-08-03,103225960.194673
2020-08-04,63683350.4424854
2020-08-05,52604256.7295174
2020-08-06,54249407.6973478
2020-08-07,73388223.2401637
2020-08-08,25561968.0917123
2020-08-09,38834175.7921465
2020-08-10,220600810.294079
2020-08-11,87536379.4612048
2020-08-12,174320904.686826
2020-08-13,90415084.075657
2020-08-14,197142976.551609
2020-08-15,134409605.875285
2020-08-16,37603882.0093439
2020-08-17,75963430.3464694
2020-08-18,54457814.3285205
2020-08-19,60308693.8601956
2020-08-20,93315166.4365266
2020-08-21,125304642.170937
2020-08-22,41331595.9315025
2020-08-23,34023251.1789725
2020-08-24,65243428.5292109
2020-08-25,41387577.9071801
2020-08-26,37853760.8868571
2020-08-27,67061945.0667418
2020-08-28,46326176.7691847
2020-08-29,38549028.3722575
2020-08-30,44139860.20005
2020-08-31,127804299.589414
2020-09-01,312811030.229485
2020-09-02,329142338.950965
2020-09-03,106128805.74328
2020-09-04,186803531.072189
2020-09-05,162955454.375571
2020-09-06,127337043.453076
2020-09-07,44440968.5497976
2020-09-08,103981213.332823
2020-09-09,124366333.638043
2020-09-10,64909178.1396897
2020-09-11,58185591.9206165
2020-09-12,233362606.586355
2020-09-13,32883696.0699738
2020-09-14,57728410.5087585
2020-09-15,47980794.3985507
2020-09-16,232833075.922462
2020-09-17,80692998.4455646
2020-09-18,186652657.746693
2020-09-19,58474191.7701276
2020-09-20,80485306.9573101
2020-09-21,152548065.238733
2020-09-22,70971111.280895
2020-09-23,328564356.009091
2020-09-24,62595329.447825
2020-09-25,48558310.3435289
2020-09-26,68323969.2820746
2020-09-27,87789734.4936051
2020-09-28,82983752.5876534
