Date,market/marketcap_realized_usd
2018-03-21,34114020242.3503
2018-03-22,34030780815.1845
2018-03-23,33968342556.0997
2018-03-24,33914908860.0112
2018-03-25,33886955097.8268
2018-03-26,33835954931.9013
2018-03-27,33600120939.6943
2018-03-28,33495280097.126
2018-03-29,33437712563.2023
2018-03-30,33287726420.4502
2018-03-31,33192455485.3105
2018-04-01,33127594488.683
2018-04-02,33063974975.1002
2018-04-03,33001025929.9296
2018-04-04,32941819831.5322
2018-04-05,32879637799.3224
2018-04-06,32826290046.0564
2018-04-07,32785716632.8673
2018-04-08,32743945099.4865
2018-04-09,32706162743.6648
2018-04-10,32658291882.3939
2018-04-11,32617989668.0301
2018-04-12,32606745607.6196
2018-04-13,32563288456.3614
2018-04-14,32542323449.159
2018-04-15,32529867782.0543
2018-04-16,32549124384.1772
2018-04-17,32579479943.618
2018-04-18,32598208627.0708
2018-04-19,32623806750.1277
2018-04-20,32738567284.1044
2018-04-21,32831603727.3864
2018-04-22,32876818009.3492
2018-04-23,32992184476.1215
2018-04-24,33175868003.8178
2018-04-25,33274564728.3758
2018-04-26,33317855850.678
2018-04-27,33396532137.6795
2018-04-28,33472521801.1261
2018-04-29,33541621784.8667
2018-04-30,33607788028.1683
2018-05-01,33651195221.1596
2018-05-02,33715143957.3825
2018-05-03,33898877934.6856
2018-05-04,34072218746.0507
2018-05-05,34195293991.5297
2018-05-06,34284467169.7457
2018-05-07,34394496685.673
2018-05-08,34481856711.7993
2018-05-09,34558249505.4523
2018-05-10,34686107665.1221
2018-05-11,34731607122.3312
2018-05-12,34730422431.5274
2018-05-13,34723727315.0849
2018-05-14,34744533681.759
2018-05-15,34785160016.5695
2018-05-16,34802634918.3589
2018-05-17,34821110952.9785
2018-05-18,34829012502.1068
2018-05-19,34855217314.6976
2018-05-20,34882589993.4363
2018-05-21,34933709015.5684
2018-05-22,34956216870.405
2018-05-23,34927339726.1614
2018-05-24,34818086346.0739
2018-05-25,34779632076.5255
2018-05-26,34768864613.7656
2018-05-27,34795246813.2394
2018-05-28,34947971643.9098
2018-05-29,34907580392.4547
2018-05-30,34890795333.934
2018-05-31,34878377472.915
2018-06-01,34871636472.7617
2018-06-02,34885378485.407
2018-06-03,34904335657.8775
2018-06-04,34923719605.2404
2018-06-05,34920752080.7135
2018-06-06,34934867229.6973
2018-06-07,34946326302.6756
2018-06-08,34960892384.8563
2018-06-09,34970904607.9451
2018-06-10,34959279029.8167
2018-06-11,34908412778.1275
2018-06-12,34855321282.0527
2018-06-13,34762162163.7186
2018-06-14,34679417421.9226
2018-06-15,34625587763.5894
2018-06-16,34593864579.3177
2018-06-17,34586486900.5731
2018-06-18,34576075057.3011
2018-06-19,34568805858.6594
2018-06-20,34565112216.2469
2018-06-21,34569312841.9644
2018-06-22,34549467254.2544
2018-06-23,34513824505.1485
2018-06-24,34489320913.0572
2018-06-25,34440979633.1019
2018-06-26,34364866462.4794
2018-06-27,34304356775.2353
2018-06-28,34263636613.9161
2018-06-29,34205279800.6478
2018-06-30,34178712087.5025
2018-07-01,34177797689.9559
2018-07-02,34164616281.626
2018-07-03,34162567461.6237
2018-07-04,34161801327.9598
2018-07-05,34153466370.5513
2018-07-06,34142353730.4999
2018-07-07,34134695929.3278
2018-07-08,34144292533.67
2018-07-09,34134170537.3687
2018-07-10,34115163680.3461
2018-07-11,34082401200.143
2018-07-12,34057711080.1366
2018-07-13,34036787858.1296
2018-07-14,34020258338.8985
2018-07-15,34009335211.7018
2018-07-16,34004127170.6818
2018-07-17,34003108413.8418
2018-07-18,34030772729.799
2018-07-19,34035403310.149
2018-07-20,34025614598.6482
2018-07-21,34024790893.9038
2018-07-22,34023507377.6567
2018-07-23,34019966321.0648
2018-07-24,34009269868.1361
2018-07-25,34009610332.2952
2018-07-26,34009612963.9359
2018-07-27,34015961699.3222
2018-07-28,34018939964.5236
2018-07-29,34022629496.4955
2018-07-30,34021282360.227
2018-07-31,33981427879.492
2018-08-01,33908338058.3517
2018-08-02,33880837558.6648
2018-08-03,33847692014.379
2018-08-04,33831411856.156
2018-08-05,33814503157.0935
2018-08-06,33784337052.7581
2018-08-07,33762356808.9419
2018-08-08,33721071575.797
2018-08-09,33639570353.9406
2018-08-10,33583395971.915
2018-08-11,33504997587.2153
2018-08-12,33451057806.0356
2018-08-13,33427075151.4414
2018-08-14,33243751439.9864
2018-08-15,33116011230.2805
2018-08-16,33045827910.845
2018-08-17,33002492046.0959
2018-08-18,32972339482.7175
2018-08-19,32948727415.9124
2018-08-20,32916787001.0189
2018-08-21,32856644600.6886
2018-08-22,32799968110.8718
2018-08-23,32732790594.0944
2018-08-24,32680249666.546
2018-08-25,32659824164.1002
2018-08-26,32669466978.2675
2018-08-27,32635262418.9699
2018-08-28,32599562707.9906
2018-08-29,32570708710.0987
2018-08-30,32538688399.0785
2018-08-31,32493670609.8019
2018-09-01,32468173673.7364
2018-09-02,32464804295.8594
2018-09-03,32441488219.5169
2018-09-04,32498290295.4972
2018-09-05,32457935322.4928
2018-09-06,32298594781.2868
2018-09-07,32173003340.5932
2018-09-08,32062762157.9583
2018-09-09,31916635466.1085
2018-09-10,31817177763.7963
2018-09-11,31705881970.9811
2018-09-12,31496678198.9596
2018-09-13,31362085933.3341
2018-09-14,31302885871.2686
2018-09-15,31279502764.5916
2018-09-16,31269305130.6936
2018-09-17,31254850023.4311
2018-09-18,31209042378.81
2018-09-19,31158979351.7508
2018-09-20,31106167458.731
2018-09-21,31084887603.2568
2018-09-22,31090425329.1613
2018-09-23,31088262780.4729
2018-09-24,31079943904.924
2018-09-25,31052212392.0087
2018-09-26,31011779453.7315
2018-09-27,30962690332.7793
2018-09-28,30931661023.0666
2018-09-29,30912476306.8506
2018-09-30,30898502755.8198
2018-10-01,30876990700.9847
2018-10-02,30855338115.5995
2018-10-03,30827739653.975
2018-10-04,30802614576.8437
2018-10-05,30762213206.5476
2018-10-06,30673675786.9627
2018-10-07,30668737836.3784
2018-10-08,30650439633.1953
2018-10-09,30632065556.5935
2018-10-10,30611994772.8715
2018-10-11,30560750386.5387
2018-10-12,30497857124.5732
2018-10-13,30468886979.7922
2018-10-14,30458652136.621
2018-10-15,30429560021.6329
2018-10-16,30407580154.4509
2018-10-17,30402625484.5331
2018-10-18,30360741295.8748
2018-10-19,30318689457.6563
2018-10-20,30295070571.3854
2018-10-21,30085459983.7431
2018-10-22,29856173967.5406
2018-10-23,29831599718.4653
2018-10-24,29808041301.7363
2018-10-25,29718199665.5
2018-10-26,29672555013.9807
2018-10-27,29645786291.8266
2018-10-28,29613896481.7411
2018-10-29,29593693638.8461
2018-10-30,29565204474.0053
2018-10-31,29522011502.0777
2018-11-01,29498278259.7485
2018-11-02,29486289931.2157
2018-11-03,29501325153.1347
2018-11-04,29497210927.3599
2018-11-05,29487576759.9121
2018-11-06,29473847611.7518
2018-11-07,29469280533.149
2018-11-08,29447054476.6553
2018-11-09,29427554929.5896
2018-11-10,29415541868.0963
2018-11-11,29413252406.7176
2018-11-12,29408241943.5251
2018-11-13,29399566055.8859
2018-11-14,29371588308.6097
2018-11-15,29285536816.7048
2018-11-16,29237051229.7876
2018-11-17,29203902555.4197
2018-11-18,29177150111.0107
2018-11-19,29110574754.0568
2018-11-20,28908463578.7136
2018-11-21,28754639553.4109
2018-11-22,28693500737.5084
2018-11-23,28594807596.9102
2018-11-24,28522812941.9996
2018-11-25,28424491446.8045
2018-11-26,28328268696.8716
2018-11-27,28244000331.0881
2018-11-28,28184931035.7002
2018-11-29,27923114359.6179
2018-11-30,27489243986.3959
2018-12-01,27649648891.4217
2018-12-02,27657559541.1679
2018-12-03,27620961605.6671
2018-12-04,27577056426.8285
2018-12-05,27524787446.6342
2018-12-06,27449711542.674
2018-12-07,27258658615.207
2018-12-08,27157514068.904
2018-12-09,27112483007.8829
2018-12-10,27068431545.0284
2018-12-11,27023401339.7115
2018-12-12,26949823432.052
2018-12-13,26869589011.5222
2018-12-14,26822658251.444
2018-12-15,26774336576.3257
2018-12-16,26744410838.6062
2018-12-17,26693143436.9353
2018-12-18,26591055244.5387
2018-12-19,26540723533.9951
2018-12-20,26462166296.5695
2018-12-21,26405316426.277
2018-12-22,26383533599.1524
2018-12-23,26370917619.0164
2018-12-24,26348861061.6857
2018-12-25,26328162410.2131
2018-12-26,26311183765.7003
2018-12-27,26255199170.2504
2018-12-28,26132836062.8399
2018-12-29,26122012861.8286
2018-12-30,26109988291.6859
2018-12-31,26092918447.806
2019-01-01,26077958736.7933
2019-01-02,26078198220.1454
2019-01-03,26075126758.1111
2019-01-04,26047396653.9846
2019-01-05,25982318185.791
2019-01-06,25954863654.6555
2019-01-07,25911543777.6262
2019-01-08,25896498919.6346
2019-01-09,25874196496.9562
2019-01-10,25838356674.2719
2019-01-11,25722628704.2476
2019-01-12,25683971960.2848
2019-01-13,25542929607.5765
2019-01-14,25397334495.7073
2019-01-15,25369245028.1056
2019-01-16,25334392675.1547
2019-01-17,25311374135.4683
2019-01-18,25292412984.5843
2019-01-19,25275476099.1939
2019-01-20,25263612811.2001
2019-01-21,25234789636.6232
2019-01-22,25213497284.7917
2019-01-23,25194747356.3056
2019-01-24,25166584487.9419
2019-01-25,25142521704.5448
2019-01-26,25127067215.562
2019-01-27,25122344332.5809
2019-01-28,25095231607.145
2019-01-29,25055057586.1721
2019-01-30,25018721508.3665
2019-01-31,24984914274.3372
2019-02-01,24969619887.7701
2019-02-02,24961790814.8063
2019-02-03,24957554150.9033
2019-02-04,24947697880.858
2019-02-05,24931331941.5941
2019-02-06,24915629427.9446
2019-02-07,24896264056.137
2019-02-08,24874905626.6931
2019-02-09,24870299803.1928
2019-02-10,24865545190.4688
2019-02-11,24842959058.4047
2019-02-12,24812822146.3943
2019-02-13,24807852168.1346
2019-02-14,24792672852.3295
2019-02-15,24785478618.7757
2019-02-16,24779161427.4591
2019-02-17,24779194250.8369
2019-02-18,24786392391.1222
2019-02-19,24786324995.9259
2019-02-20,24779880898.3656
2019-02-21,24538442850.9052
2019-02-22,24398529480.1668
2019-02-23,24399582027.2618
2019-02-24,24406803336.3266
2019-02-25,24325534136.0129
2019-02-26,24289142890.5201
2019-02-27,24278097386.9687
2019-02-28,24264781510.5563
2019-03-01,24253920615.3702
2019-03-02,24247577654.4316
2019-03-03,24243715859.5155
2019-03-04,24228512276.9149
2019-03-05,24204398948.1041
2019-03-06,24202672514.1244
2019-03-07,24198501585.5461
2019-03-08,24162830181.9814
2019-03-09,24158370231.0451
2019-03-10,24136606463.8117
2019-03-11,24090188608.2056
2019-03-12,24079163462.9546
2019-03-13,24065315410.6924
2019-03-14,24055398053.3204
2019-03-15,24047582325.2995
2019-03-16,24045292337.8104
2019-03-17,24028254135.5379
2019-03-18,24011976187.1581
2019-03-19,23999178838.4058
2019-03-20,23991755776.538
2019-03-21,23981797680.0467
2019-03-22,23967660428.6295
2019-03-23,23961255796.8645
2019-03-24,23956753239.3559
2019-03-25,23944033065.0716
2019-03-26,23924649035.4322
2019-03-27,23914332514.4559
2019-03-28,23915672337.1684
2019-03-29,23909114276.6669
2019-03-30,23898705967.6132
2019-03-31,23894083660.9519
2019-04-01,23892975553.5759
2019-04-02,23895273804.5549
2019-04-03,23907146483.8567
2019-04-04,23908954076.5653
2019-04-05,23908332822.8751
2019-04-06,23898815387.5523
2019-04-07,23903341483.9545
2019-04-08,23919476063.6523
2019-04-09,23927993703.3039
2019-04-10,23931095589.2739
2019-04-11,23927552261.0375
2019-04-12,23910845444.8336
2019-04-13,23909449736.1562
2019-04-14,23908227103.8415
2019-04-15,23909037342.4217
2019-04-16,23904567351.4663
2019-04-17,23905233123.8952
2019-04-18,23911417453.4099
2019-04-19,23903401735.2477
2019-04-20,23896608006.7195
2019-04-21,23889758563.1715
2019-04-22,23878471854.1302
2019-04-23,23881221712.5343
2019-04-24,23878278975.9188
2019-04-25,23870943701.2153
2019-04-26,23840446901.5785
2019-04-27,23833346213.5371
2019-04-28,23829908340.5039
2019-04-29,23823700656.6187
2019-04-30,23819418559.801
2019-05-01,23817717679.7969
2019-05-02,23811444667.1622
2019-05-03,23810876449.3182
2019-05-04,23812221856.9583
2019-05-05,23811046782.8383
2019-05-06,23811135885.2232
2019-05-07,23821239417.2233
2019-05-08,23826662571.7361
2019-05-09,23827621917.4424
2019-05-10,23831331292.1444
2019-05-11,23813874009.9603
2019-05-12,23832868672.8902
2019-05-13,23849276807.8549
2019-05-14,23876276592.6001
2019-05-15,23931872417.1956
2019-05-16,24114320502.4087
2019-05-17,24270630515.0385
2019-05-18,24284295304.9715
2019-05-19,24305354685.3631
2019-05-20,24286342946.947
2019-05-21,24305730442.2863
2019-05-22,24331000041.9288
2019-05-23,24340241195.9192
2019-05-24,24355318125.8375
2019-05-25,24374394746.018
2019-05-26,24388083848.3415
2019-05-27,24421421630.5831
2019-05-28,24455547165.8184
2019-05-29,24543543971.0959
2019-05-30,24613341968.1163
2019-05-31,24642977322.3295
2019-06-01,24663301443.6723
2019-06-02,24677222999.4802
2019-06-03,24702583540.149
2019-06-04,24709438975.3578
2019-06-05,24723327996.043
2019-06-06,24728930167.7233
2019-06-07,24733563112.1388
2019-06-08,24736308110.0571
2019-06-09,24733523874.5312
2019-06-10,24728654928.9818
2019-06-11,24730254966.953
2019-06-12,24732982015.7267
2019-06-13,24746447420.127
2019-06-14,24770796362.4552
2019-06-15,24765703980.6619
2019-06-16,24794139528.5722
2019-06-17,24809885938.4521
2019-06-18,24836979510.4732
2019-06-19,24860227339.0011
2019-06-20,24878678095.1046
2019-06-21,24913228613.0708
2019-06-22,24967857921.7361
2019-06-23,25000671611.9715
2019-06-24,25034923020.661
2019-06-25,25078146322.4893
2019-06-26,25182128631.8091
2019-06-27,25246381875.4898
2019-06-28,25279925110.8385
2019-06-29,25317888497.3148
2019-06-30,25340040878.7215
2019-07-01,25349367039.6988
2019-07-02,25351917863.4855
2019-07-03,25357563210.2087
2019-07-04,25361651801.9579
2019-07-05,25366449693.2255
2019-07-06,25374417498.2238
2019-07-07,25383748483.5799
2019-07-08,25401915403.0663
2019-07-09,25511997116.5207
2019-07-10,25718896322.6985
2019-07-11,25730991273.0592
2019-07-12,25750400938.8792
2019-07-13,25748989662.3493
2019-07-14,25737370992.0597
2019-07-15,25697487258.6933
2019-07-16,25671445104.4677
2019-07-17,25619859233.573
2019-07-18,25595889903.1257
2019-07-19,25580100346.2712
2019-07-20,25575085147.9897
2019-07-21,25573586263.1858
2019-07-22,25570196526.7292
2019-07-23,25560186694.8805
2019-07-24,25547253765.2083
2019-07-25,25541096457.8063
2019-07-26,25505556593.9106
2019-07-27,25475720983.6598
2019-07-28,25472042666.394
2019-07-29,25447138421.1573
2019-07-30,25428863657.6396
2019-07-31,25426136284.4722
2019-08-01,25325859735.9415
2019-08-02,25212139266.8248
2019-08-03,25212516845.2958
2019-08-04,25213691800.2709
2019-08-05,25224199065.8535
2019-08-06,25218034778.0339
2019-08-07,25214548836.2234
2019-08-08,25204869963.4961
2019-08-09,25175670782.5827
2019-08-10,25165418290.0936
2019-08-11,25159665050.5117
2019-08-12,25155594540.6725
2019-08-13,25165611183.6531
2019-08-14,25171441688.3898
2019-08-15,25131337510.4968
2019-08-16,25087827861.7757
2019-08-17,25040207923.257
2019-08-18,25033381047.5037
2019-08-19,25029876398.1388
2019-08-20,25031359839.6446
2019-08-21,25022842583.2787
2019-08-22,25011141046.8904
2019-08-23,25015643396.7539
2019-08-24,25011334824.0318
2019-08-25,25009231242.1162
2019-08-26,25006155100.1844
2019-08-27,24992960114.1066
2019-08-28,24987154974.4641
2019-08-29,24966190686.7437
2019-08-30,24942180451.9113
2019-08-31,24900979431.1179
2019-09-01,24862395099.2295
2019-09-02,24850219088.539
2019-09-03,24834026590.0089
2019-09-04,24828597076.1321
2019-09-05,24818932065.4517
2019-09-06,24808678798.2093
2019-09-07,24787376437.3568
2019-09-08,24778031773.9276
2019-09-09,24773674335.037
2019-09-10,24768155568.4079
2019-09-11,24763375938.3215
2019-09-12,24754080840.769
2019-09-13,24737463511.4923
2019-09-14,24734593834.3545
2019-09-15,24735439462.3254
2019-09-16,24707370710.4361
2019-09-17,24711850382.6591
2019-09-18,24728510875.486
2019-09-19,24737511213.3353
2019-09-20,24748005222.8977
2019-09-21,24753849467.0254
2019-09-22,24758112221.3901
2019-09-23,24759141464.4222
2019-09-24,24749397570.0783
2019-09-25,24704546341.3579
2019-09-26,24686008533.8079
2019-09-27,24647730363.4071
2019-09-28,24630363978.4477
2019-09-29,24620700125.8619
2019-09-30,24616382606.9547
2019-10-01,24616924734.6361
2019-10-02,24606880012.0819
2019-10-03,24600192597.3861
2019-10-04,24587705615.7451
2019-10-05,24541237384.6786
2019-10-06,24539746030.4346
2019-10-07,24534436515.0351
2019-10-08,24541060929.2231
2019-10-09,24543218449.8194
2019-10-10,24548331142.3624
2019-10-11,24546768947.1564
2019-10-12,24538926513.3005
2019-10-13,24537200732.4671
2019-10-14,24463920775.4129
2019-10-15,24405626007.5178
2019-10-16,24400481137.3221
2019-10-17,24391510509.5048
2019-10-18,24366540837.3718
2019-10-19,24340090694.363
2019-10-20,24341445613.5272
2019-10-21,24340216766.5596
2019-10-22,24340153766.3815
2019-10-23,24331446403.4017
2019-10-24,24288465431.2075
2019-10-25,24256159396.2915
2019-10-26,24263633875.3847
2019-10-27,24270031554.7517
2019-10-28,24278708689.3078
2019-10-29,24298228582.8413
2019-10-30,24294383109.9046
2019-10-31,24291694135.7543
2019-11-01,24289619674.0073
2019-11-02,24294411628.6144
2019-11-03,24302497437.8587
2019-11-04,24301562950.4732
2019-11-05,24248161530.5301
2019-11-06,23829625007.6315
2019-11-07,23834985854.8477
2019-11-08,23839875098.4912
2019-11-09,23841155462.9633
2019-11-10,23838089799.4003
2019-11-11,23840117981.102
2019-11-12,23843170693.2895
2019-11-13,23845247907.5554
2019-11-14,23836876332.9364
2019-11-15,23794862595.0802
2019-11-16,23792642766.9291
2019-11-17,23795373706.3531
2019-11-18,23794455120.1059
2019-11-19,23789174885.436
2019-11-20,23782463696.142
2019-11-21,23773193700.1325
2019-11-22,23735764281.0499
2019-11-23,23649806897.3317
2019-11-24,23621518197.1939
2019-11-25,23558029596.931
2019-11-26,23522173943.0974
2019-11-27,23503384722.308
2019-11-28,23492096890.9466
2019-11-29,23485771853.0802
2019-11-30,23478522749.8776
2019-12-01,23463005548.1188
2019-12-02,23453839791.4111
2019-12-03,23442365418.2052
2019-12-04,23433600084.6747
2019-12-05,23423563891.8333
2019-12-06,23403050619.208
2019-12-07,23351456667.2196
2019-12-08,23348918259.0578
2019-12-09,23345739736.401
2019-12-10,23339493010.0703
2019-12-11,23333600385.0475
2019-12-12,23335857452.0884
2019-12-13,23336760000.7639
2019-12-14,23332246651.915
2019-12-15,23329122204.3034
2019-12-16,23323041434.2505
2019-12-17,23294599603.5405
2019-12-18,23231045532.755
2019-12-19,23082335455.1158
2019-12-20,23050615603.3571
2019-12-21,23015969395.9435
2019-12-22,23010727603.0035
2019-12-23,22995237543.2738
2019-12-24,22965637513.493
2019-12-25,22948171770.2212
2019-12-26,22926634670.1982
2019-12-27,22901506968.2326
2019-12-28,22882175813.4385
2019-12-29,22876636723.249
2019-12-30,22870378121.6407
2019-12-31,22827531262.9535
2020-01-01,22805365572.3813
2020-01-02,22800413927.7529
2020-01-03,22790979586.7811
2020-01-04,22786960235.0834
2020-01-05,22785551711.0765
2020-01-06,22782496973.2964
2020-01-07,22781241025.3579
2020-01-08,22785239467.8819
2020-01-09,22785976493.5303
2020-01-10,22781213734.3429
2020-01-11,22780115532.11
2020-01-12,22782320935.1511
2020-01-13,22783018873.8444
2020-01-14,22784543325.6826
2020-01-15,22800025355.8351
2020-01-16,22805187081.1995
2020-01-17,22811018232.7707
2020-01-18,22822542890.2316
2020-01-19,22829999312.5405
2020-01-20,22831935403.0382
2020-01-21,22830160199.349
2020-01-22,22832939516.0697
2020-01-23,22835060003.9046
2020-01-24,22812985771.0605
2020-01-25,22816761719.3379
2020-01-26,22816657699.9305
2020-01-27,22821016645.2077
2020-01-28,22827650222.1998
2020-01-29,22833700871.4744
2020-01-30,22837585833.3075
2020-01-31,22850635565.9045
2020-02-01,22866372238.711
2020-02-02,22873977962.7692
2020-02-03,22884084126.7816
2020-02-04,22890453723.7493
2020-02-05,22893100393.6504
2020-02-06,22918132211.4654
2020-02-07,22960220431.2967
2020-02-08,22993369700.9965
2020-02-09,23011019549.1847
2020-02-10,23035806873.9401
2020-02-11,23047098451.313
2020-02-12,23086931639.3377
2020-02-13,23147938894.6051
2020-02-14,23186980906.573
2020-02-15,23244351058.3195
2020-02-16,23274848854.1189
2020-02-17,23293160982.8168
2020-02-18,23329383760.8559
2020-02-19,23391892688.228
2020-02-20,23431683621.303
2020-02-21,23454009923.707
2020-02-22,23474113083.9562
2020-02-23,23481013700.6821
2020-02-24,23476335369.8432
2020-02-25,23491559967.9136
2020-02-26,23493372731.0761
2020-02-27,23480195707.4659
2020-02-28,23484005627.1076
2020-02-29,23484953764.0322
2020-03-01,23488873457.351
2020-03-02,23495245510.6112
2020-03-03,23499178410.8698
2020-03-04,23504450809.0158
2020-03-05,23516208600.2813
2020-03-06,23529601264.4259
2020-03-07,23534419345.1556
2020-03-08,23539991766.8613
2020-03-09,23513070207.061
2020-03-10,23493117258.4758
2020-03-11,23484216231.9102
2020-03-12,23403532109.0626
2020-03-13,23104615362.4701
2020-03-14,23002390761.7116
2020-03-15,22945888296.5052
2020-03-16,22841161210.3518
2020-03-17,22760954490.0146
2020-03-18,22711171192.1344
2020-03-19,22678238437.691
2020-03-20,22669145504.659
2020-03-21,22660172531.6298
2020-03-22,22652514225.4155
2020-03-23,22637934267.6497
2020-03-24,22547726881.2662
2020-03-25,22523325049.8332
2020-03-26,22514133635.1761
2020-03-27,22509184113.8949
2020-03-28,22497504005.439
2020-03-29,22489398724.6794
2020-03-30,22479898155.8758
2020-03-31,22451687448.7214
2020-04-01,22438793960.1319
2020-04-02,22431369748.8812
2020-04-03,22422830460.4415
2020-04-04,22405954607.1793
2020-04-05,22393525816.7075
2020-04-06,22388638830.3623
2020-04-07,22409925228.4794
2020-04-08,22426181675.7548
2020-04-09,22437963803.3027
2020-04-10,22437169977.2213
2020-04-11,22436814206.536
2020-04-12,22438764189.8927
2020-04-13,22399835200.7761
2020-04-14,22386110753.4443
2020-04-15,22383911065.949
2020-04-16,22364622239.9293
2020-04-17,22373054195.8829
2020-04-18,22381032586.0177
2020-04-19,22399514969.481
2020-04-20,22421265044.8865
2020-04-21,22429488726.1895
2020-04-22,22444422516.7933
2020-04-23,22456750771.9331
2020-04-24,22472592846.0992
2020-04-25,22496258738.3683
2020-04-26,22506905303.3626
2020-04-27,22514180289.9131
2020-04-28,22513775195.952
2020-04-29,22528964906.682
2020-04-30,22559026848.076
2020-05-01,22577838305.0111
2020-05-02,22589610409.8425
2020-05-03,22600256394.7177
2020-05-04,22605611484.2938
2020-05-05,22613327498.0153
2020-05-06,22623853631.6003
2020-05-07,22635151516.583
2020-05-08,22652440893.459
2020-05-09,22671717479.8952
2020-05-10,22665902509.8597
2020-05-11,22657964111.7551
2020-05-12,22648341639.8804
2020-05-13,22645439732.5364
2020-05-14,22652160000.3565
2020-05-15,22657250331.9805
2020-05-16,22665475740.0891
2020-05-17,22672955615.6794
2020-05-18,22688648931.0374
2020-05-19,22700009858.185
2020-05-20,22714188052.2904
2020-05-21,22724706735.5317
2020-05-22,22724830543.7696
2020-05-23,22730720821.0449
2020-05-24,22741024485.5376
2020-05-25,22744774127.6724
2020-05-26,22757303981.0588
2020-05-27,22762678093.1857
2020-05-28,22769821593.4082
2020-05-29,22790390897.7723
2020-05-30,22815826044.0077
2020-05-31,22852022154.6553
2020-06-01,22884878103.9785
2020-06-02,22971308467.1334
2020-06-03,23001296938.644
2020-06-04,23012594032.2568
2020-06-05,23027671689.6057
2020-06-06,23040654340.079
2020-06-07,23049047996.1804
2020-06-08,23058323916.3584
2020-06-09,23074969239.6282
2020-06-10,23098145927.0627
2020-06-11,23112576136.3417
2020-06-12,23114744088.3876
2020-06-13,23120307841.0969
2020-06-14,23126441576.2441
2020-06-15,23138197113.5986
2020-06-16,23153615066.328
2020-06-17,23162145639.1802
2020-06-18,23173407170.0743
2020-06-19,23183015507.6909
2020-06-20,23188967837.5672
2020-06-21,23198312228.9877
2020-06-22,23214862943.8214
2020-06-23,23226729373.2609
2020-06-24,23270496602.2973
2020-06-25,23333210419.9511
2020-06-26,23396648225.0097
2020-06-27,23413401325.043
2020-06-28,23403260480.3388
2020-06-29,23402871222.228
2020-06-30,23412453532.6025
2020-07-01,23411369918.8461
2020-07-02,23417816658.8836
2020-07-03,23422665368.7544
2020-07-04,23424091119.6967
2020-07-05,23426490271.8014
2020-07-06,23432352555.1391
2020-07-07,23448372776.5968
2020-07-08,23478467385.3819
2020-07-09,23502003312.3496
2020-07-10,23517879118.5351
2020-07-11,23528569501.3016
2020-07-12,23537229295.4836
2020-07-13,23548872338.9554
2020-07-14,23572188254.31
2020-07-15,23590052890.4922
2020-07-16,23594159824.8662
2020-07-17,23595171343.5926
2020-07-18,23598902367.5863
2020-07-19,23605821077.7293
2020-07-20,23615223821.8939
2020-07-21,23626037240.0107
2020-07-22,23636675356.1691
2020-07-23,23694842253.4473
2020-07-24,23815914263.3547
2020-07-25,23870912493.5439
2020-07-26,23955551941.358
2020-07-27,24075675500.1597
2020-07-28,24195801130.6359
2020-07-29,24262467707.6149
2020-07-30,24315088909.8844
2020-07-31,24395095948.2615
2020-08-01,24493925664.1726
2020-08-02,24633149541.5727
2020-08-03,24741333134.9726
2020-08-04,24856038177.9035
2020-08-05,24936552758.1526
2020-08-06,25007658128.2094
2020-08-07,25070490315.1463
2020-08-08,25113425640.0977
2020-08-09,25160473261.9186
2020-08-10,25226448964.2152
2020-08-11,25302825998.5727
2020-08-12,25405222880.3386
2020-08-13,25503729965.0531
2020-08-14,25699450407.7732
2020-08-15,25859720046.1605
2020-08-16,25923659655.1735
2020-08-17,25993853950.1088
2020-08-18,26103177645.8716
2020-08-19,26154935820.8451
2020-08-20,26212174317.774
2020-08-21,26257661059.6169
2020-08-22,26270998554.2548
2020-08-23,26286158147.6654
2020-08-24,26313086339.6489
2020-08-25,26352963900.4145
2020-08-26,26362807509.4267
2020-08-27,26391284903.8315
2020-08-28,26415993113.4783
2020-08-29,26457020977.1889
2020-08-30,26498101508.6645
2020-08-31,26596584785.4808
2020-09-01,26819001873.3108
2020-09-02,27182971215.606
2020-09-03,27288765187.2548
2020-09-04,27314150142.539
2020-09-05,27259082707.6344
2020-09-06,27124743676.0016
2020-09-07,27035072117.6148
2020-09-08,26980548675.8743
2020-09-09,26932851845.6854
2020-09-10,26945066374.2737
2020-09-11,26962593068.4868
2020-09-12,27032156858.2923
2020-09-13,27091900467.2562
2020-09-14,27085439323.3734
2020-09-15,27101031270.6086
2020-09-16,27061125551.8489
2020-09-17,27072887866.5528
2020-09-18,27151207837.928
2020-09-19,27216908459.712
2020-09-20,27252830083.3986
2020-09-21,27251401339.7203
2020-09-22,27220761048.9947
2020-09-23,27229986393.6087
2020-09-24,27197545406.7062
2020-09-25,27192958124.5717
2020-09-26,27198430478.1928
2020-09-27,27207084104.0068
2020-09-28,27205427980.7771
2020-09-29,27269463120.8158
2020-09-30,27341515522.306
2020-10-01,27362581476.7438
2020-10-02,27359096033.5684
2020-10-03,27350210186.2357
2020-10-04,27351375377.3656
2020-10-05,27353968542.9355
2020-10-06,27359086937.9341
2020-10-07,27339627923.2702
2020-10-08,27308537909.4469
2020-10-09,27310989566.6749
2020-10-10,27346396207.5603
2020-10-11,27373756944.5516
2020-10-12,27403937074.4831
2020-10-13,27450009790.3346
2020-10-14,27539214570.9722
