Date,addresses/new_non_zero_count,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/count,blockchain/block_height,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_interval_median,blockchain/block_size_sum,blockchain/block_size_mean,fees/volume_sum,fees/volume_mean,fees/volume_median,fees/gas_used_sum,fees/gas_used_mean,fees/gas_used_median,fees/gas_price_mean,fees/gas_price_median,fees/gas_limit_tx_mean,fees/gas_limit_tx_median,indicators/sopr,market/price_usd_close,market/price_drawdown_relative,market/marketcap_usd,mining/difficulty_latest,mining/hash_rate_mean,supply/current,transactions/count,transactions/rate,transactions/transfers_count,transactions/transfers_rate,transactions/transfers_volume_sum,transactions/transfers_volume_mean,transactions/transfers_volume_median,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count,addresses/min_32_count,distribution/balance_1pct_holders,distribution/gini,distribution/herfindahl,distribution/supply_contracts,transactions/transfers_volume_to_exchanges_sum,transactions/transfers_volume_from_exchanges_sum,transactions/transfers_volume_exchanges_net,transactions/transfers_to_exchanges_count,transactions/transfers_from_exchanges_count,transactions/transfers_volume_to_exchanges_mean,transactions/transfers_volume_from_exchanges_mean,distribution/balance_exchanges,fees/fee_ratio_multiple,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/cdd,indicators/liveliness,indicators/average_dormancy,indicators/asol,indicators/msol,indicators/nvt,indicators/nvts,indicators/velocity,market/marketcap_realized_usd,market/mvrv,mining/thermocap,mining/marketcap_thermocap_ratio,mining/revenue_sum,mining/revenue_from_fees,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/contract_calls_internal_count,Closed Price USD,Daily Return in USD,Daily Return in Percent,Daily Log Return in Percent,Log Price in USD
2016-06-15,2607.0,19187.0,8303.0,17762.0,280296.0,1711546.0,6007.0,14.3798901281838,10.0,9148254.0,1522.93224571333,30.4563759145773,0.000704177381206846,0.00042,1386896176.0,32066.222191394,21000.0,22714226453.6507,20000000000.0,122507.430926453,90000.0,1.18171189739358,18.45,-0.03251179863660203,1491898605.4412065,50130061650036.0,3457012445283.43,81056299.40573,42879.0,0.4962847222222222,39956.0,0.4624537037037037,916505.685070861,22.9378737879383,1.00202555143566,200903.0,118211.0,78826.0,55197.0,31856.0,15563.0,5724.0,952.0,22902.0,0.801339,0.984514,0.001794,0.233188,95941.4764214222,494386.743743142,-398445.2673217198,5975.0,1236.0,16.05715086550999,399.98927487309226,8674246.517441478,1047.3172420572705,0.828045969080251,0.82806152617066,1.55570904087967e-05,23179309.9173325,0.431959856333569,25.290961414538696,8.09441460516046,0.771492120375236,88.44058550434742,108.489717661308,0.011307026002794198,519167723.940181,2.8721658305238,45470099.09663259,4.0478707324164197e-07,31897.487625915,0.000954821,0.99842731325857,63691265.732382,97050.136651,182487.618352125,2478777.01502022,5843490.96042989,20485271.9883286,20330145.8105018,31736126.0130973,0.0,0.0,0.0,0.0,0.0,0.0,31867.03125,0.1542726562163117,19810.0,18.45,-0.4499999999999993,-2.3809523809523774,-2.4097551579060417,2.915064370486536
2016-06-16,3080.0,17828.0,8957.0,15906.0,283376.0,1717561.0,6015.0,14.368578553616,10.0,9647504.0,1603.90756442228,40.8152922505968,0.000940617907692588,0.00042,1814513168.0,41816.767330383,21000.0,23212696395.7379,20000000000.0,126267.495828724,90000.0,1.52567637145751,20.93,-0.0957400846798585,1602171173.569339,49797092932634.0,3456545569897.99,81088177.06198,43306.0,0.5012268518518519,38357.0,0.44394675925925925,1482055.27210547,38.6384563992354,1.01929862,202423.0,119107.0,79443.0,55585.0,32048.0,15592.0,5697.0,944.0,22989.0,0.803496,0.984629,0.00181,0.234319,497863.209179173,258930.451004359,238932.758174814,6350.0,1551.0,78.40365498884614,166.9441979396254,8913177.943762891,782.022369122786,0.872759887887804,0.872761533125333,1.64523752950379e-06,98953075.3121916,0.432454235825595,66.76746621710991,11.0530946394042,0.777435272645067,54.71332857025144,116.0136098264103,0.018277082132117196,524866151.434893,3.05099175474854,46099950.0043138,4.2859877163848444e-07,31918.471542251,0.001278736,0.999485536170633,63757299.963152,30624.612173,306665.590004726,2926789.84191149,5707002.86106065,20425932.4188032,20155657.9750294,31566128.3751706,0.0,0.0,0.0,0.0,0.0,0.0,31877.65625,0.15426274883822844,5360.0,20.93,2.4800000000000004,13.441734417344176,12.611916597137219,3.0411835364579085
2016-06-17,7279.0,26354.0,12521.0,22291.0,290655.0,1723410.0,5849.0,14.7640622328603,11.0,12504619.0,2137.90716361771,229.306004249127,0.00344520574910796,0.000486100011075,9699231882.0,145726.011628955,21000.0,24632069593.032,22158209309.0,234309.097659184,90000.0,1.44759329949932,15.66,-0.32342521385984635,1425237039.9914157,46454862651995.0,3268714290093.75,81121589.71823,66089.0,0.7649189814814815,51100.0,0.5914351851851852,4205505.53308347,82.2995211953712,1.00794578683002,208282.0,122240.0,79930.0,55801.0,31980.0,15498.0,5688.0,943.0,22831.0,0.808556,0.985132,0.001834,0.234193,1032938.21037743,737731.170743634,295207.03963379597,5955.0,2427.0,173.45729813223005,303.96834394051666,9208381.875163535,146.71208616804986,0.708461250344047,0.712589971142912,0.00412872079886565,316669754.411384,0.441651893626862,75.29885573095471,21.7931418849818,1.58338777547357,19.28937890583437,98.03212624322983,0.051842000972749554,563328180.626792,2.53675545564669,46686981.834649086,3.7631787583866155e-07,33641.962254249,0.006816071,0.960453819533405,61367183.445535,2521920.778164,4797580.28707394,2067060.52588696,6084688.02929079,16846494.5283425,20129498.6079808,31196267.739655,0.0,0.0,0.0,0.0,0.0,0.0,33412.65625,0.16219049130028895,132172.0,15.66,-5.27,-25.179168657429525,-29.007384589525138,2.751109690562657
2016-06-18,4437.0,24486.0,11619.0,21167.0,295092.0,1729299.0,5889.0,14.6792324673119,11.0,12036307.0,2043.86262523349,271.194911213586,0.00429901734561746,0.000494811546201,13050992504.0,206886.047017421,21000.0,24843768913.3977,22432863158.0,287025.902731322,90000.0,1.02677200790807,11.03,-0.523459777067312,1041581780.5627937,45976914062431.0,3111181220786.91,81155980.65573,62637.0,0.7249652777777778,47276.0,0.5471759259259259,5143518.02755798,108.797656899018,1.05751446,211363.0,122686.0,80376.0,56013.0,31809.0,15238.0,5574.0,923.0,22615.0,0.814718,0.985614,0.001902,0.236937,1611240.8769435,835714.057738456,775526.8192050441,7173.0,2492.0,224.62580188812214,335.35877116310434,9983906.553788822,127.81262102633849,0.508836422758265,0.547306294782261,0.0384698720239965,218015117.858927,0.449188619064363,42.38638159540687,28.6114800413335,1.25532407407407,15.778301975595664,68.48625668232458,0.06337817602595655,578127546.89266,1.80010571623824,47128366.11251801,2.723268490531325e-07,34662.132411214,0.007823953,0.828225611274772,52866949.020184,10963217.730122,1582801.83684793,6300787.62346195,5876705.8760691,16632805.1575562,19913491.0123927,30849389.1494022,0.0,0.0,0.0,0.0,0.0,0.0,34390.9375,0.16723872125629158,5151.0,11.03,-4.630000000000001,-29.56577266922095,-35.049085729724595,2.400618833265411
2016-06-19,3571.0,21456.0,8410.0,19658.0,298663.0,1735521.0,6222.0,13.8839601414336,10.0,10105052.0,1624.08421729347,54.1274846775335,0.00106059536940401,0.00042,2537463020.0,49720.055256197,21000.0,22736174768.864002,20000000000.0,122971.017439012,90000.0,0.994620787724994,12.59,-0.456061522509289,1002376791.403353,52369776733307.0,3557228613129.39,81189176.12448,50934.0,0.5895138888888889,43969.0,0.508900462962963,1814519.77568902,41.268161106439,1.00930422,213550.0,123419.0,81213.0,56739.0,32192.0,15324.0,5585.0,924.0,22800.0,0.815662,0.985662,0.001896,0.238294,312438.2164268,742569.655233764,-430131.43880696397,6385.0,1677.0,48.933158406703214,442.7964551185235,9553773.53139949,614.2830473790393,0.591540513545521,0.606627033747308,0.0150865202017871,35313857.1070696,0.454041156760416,19.46181991522248,9.15636500059683,0.64928084820509,44.74416714122081,65.30606594452702,0.02234928179227957,579150795.85033,1.72947682441642,47538203.5938559,2.59710854988969e-07,33249.596234678,0.001627914,0.894396376790747,56935315.115042,6705793.970596,679688.372740811,6528689.59873939,6602639.02093199,16706437.3202998,19907491.1828023,30764230.6289657,0.0,0.0,0.0,0.0,0.0,0.0,33195.46875,0.16091150587026637,4005.0,12.59,1.5600000000000005,14.143245693563014,13.22840147908448,2.532902848056256
2016-06-20,2735.0,20532.0,8400.0,18989.0,301398.0,1741470.0,5949.0,14.5197512186922,10.0,10165620.0,1708.79475542108,51.7672177062113,0.00109867179647292,0.0004216,2430847865.0,51590.641899062,21000.0,22691090048.2762,20000000000.0,127861.468971518,90000.0,1.03289281639644,11.51,-0.5027218525879202,954403000.3411379,49375043291004.0,3521785341476.48,81220890.96823,46956.0,0.5434722222222222,39601.0,0.4583449074074074,2614718.85476017,66.0265865700405,1.00926584,215060.0,124225.0,81680.0,57099.0,32412.0,15370.0,5559.0,915.0,22883.0,0.817678,0.985789,0.00192,0.238207,513855.998733994,553042.785434807,-39186.786700812925,5674.0,1553.0,90.56327083785584,356.11254696381644,9514585.342597172,613.6433900695167,0.53570934467488,0.562868301143018,0.0271589564681384,62393270.7913818,0.454357299116403,23.862324883531198,9.53474545798795,0.688083248499919,31.06295379343177,61.17169996252395,0.032192688649314766,580458573.673966,1.64421980108009,47910875.472599395,2.4526181618312634e-07,31766.610967706,0.001629611,0.844026502405431,53744602.891606,9929234.345498,617434.123630093,6779883.07714972,6583509.20363172,16590309.5704195,19757341.2448016,30892413.7485974,0.0,0.0,0.0,0.0,0.0,0.0,31714.84375,0.15314855944554395,18986.0,11.51,-1.08,-8.578236695790311,-8.968662532246451,2.4432162227337915
2016-06-21,2823.0,20608.0,8614.0,18505.0,304221.0,1747469.0,5999.0,14.4064010668445,11.0,9769499.0,1628.52125354226,82.8444351301398,0.00175061672189294,0.000458,2852692046.0,60281.301819411,21000.0,25068845209.8261,20000000000.0,170139.427699005,90000.0,1.1375820936874,13.73,-0.40680895187073374,979351112.0871881,49411163003690.0,3468494113026.75,81252879.40573,47028.0,0.5443055555555556,41968.0,0.48574074074074075,1786910.55877093,42.5779298220293,1.00853576313993,216623.0,125032.0,82275.0,57628.0,32778.0,15468.0,5585.0,914.0,23077.0,0.818212,0.985793,0.001924,0.235514,357556.181961401,496583.999355081,-139027.81739368,5982.0,1468.0,59.77201303266483,338.2724791247146,9615556.205583582,387.12656902964653,0.620430281288759,0.626161349382377,0.00573106809361779,345027307.16476,0.45753477997347,193.08594124715236,9.79792811915684,0.764733833579553,45.47115075620641,62.119129411993114,0.021991965968961292,584377971.868409,1.67490116978672,48296436.10834158,2.4956551603438527e-07,32071.28193513,0.002583135,0.943444774116247,60302931.439971,3611304.439582,8282851.24129655,6766275.79241803,6439278.13551469,9130939.16372127,19803531.7663684,30830003.306411,0.0,0.0,0.0,0.0,0.0,0.0,31988.4375,0.15450136579272145,56277.0,13.73,2.2200000000000006,19.28757602085144,17.636699704608855,2.6195832197798796
2016-06-22,3206.0,22393.0,9659.0,20336.0,307427.0,1753608.0,6139.0,14.0749307704838,10.0,9910234.0,1614.30754194494,51.4450641653435,0.00105821380572547,0.00042,2305841686.0,47430.663087524,21000.0,23017973391.255203,20000000000.0,124566.981158079,90000.0,1.13344864066649,13.43,-0.4197701546703535,1175694438.739958,54178350244999.0,3618415737265.44,81285550.03073,48340.0,0.5594907407407408,42480.0,0.49166666666666664,2062567.48905222,48.5538486123403,1.011961168,218014.0,125750.0,82973.0,58129.0,33004.0,15527.0,5609.0,910.0,23192.0,0.818754,0.985844,0.001946,0.235274,385739.853442023,593787.600634858,-208047.74719283503,6023.0,2006.0,64.04447176523709,296.0057829685234,9407506.775034323,636.0584945330654,0.603445816738082,0.610889138707711,0.00744332196962833,45570281.7273769,0.468989248752919,22.093959091887516,9.35805327300534,0.871006944444444,39.409886203569464,73.58980592192617,0.02537434375817678,598747180.460041,1.96382230259187,48768976.08756467,2.9657700662968166e-07,32722.070064165,0.001572182,0.918600453589983,58708704.593551,5196448.506711,1031827.71770766,14185332.3535778,6073627.78308389,9448943.68664143,19767947.0532235,30777871.4364958,0.0,0.0,0.0,0.0,0.0,0.0,32670.625,0.15797505600663064,16455.0,13.43,-0.3000000000000007,-2.184996358339408,-2.209220924473353,2.5974910105351463
2016-06-23,2109.0,18940.0,8096.0,17689.0,309536.0,1759611.0,6003.0,14.3926370148259,10.0,9084668.0,1513.35465600533,31.9782696884796,0.000763058835746864,0.00042,1467850211.0,35025.537152811,21000.0,22617185980.6617,20000000000.0,117949.250238618,90000.0,1.1132446025618,13.93,-0.3981681500043205,1078100982.4112825,52882528407336.0,3712609072635.69,81317398.15573,41669.0,0.4822800925925926,38216.0,0.4423148148148148,1776365.06384548,46.4822342433924,1.00671306842214,219235.0,126468.0,82987.0,58125.0,33069.0,15557.0,5623.0,912.0,23286.0,0.820144,0.985957,0.001976,0.234159,111560.726960015,297433.332206049,-185872.60524603399,5617.0,1201.0,19.861265259037744,247.65473122901665,9221633.185195114,996.9302148068854,0.620756137607408,0.62540893764358,0.00465280003617141,71810246.4530715,0.468584084116316,40.42538772836282,6.84001381632175,0.729868107280797,45.777413556926106,66.66673486893704,0.02184483399780677,600945518.174614,1.79374304424928,49191216.538306855,2.6951839033449366e-07,31880.103269688,0.001003079,0.944955709518889,60448588.565771,3508311.115733,903273.119765057,14827974.0573147,6115354.96005131,8970820.05127234,19765280.1169158,30734695.8504108,0.0,0.0,0.0,0.0,0.0,0.0,31848.125,0.1536432850406817,4419.0,13.93,0.5,3.7230081906180192,3.655377725656809,2.6340447877917144
2016-06-24,2024.0,19518.0,7745.0,18258.0,311560.0,1765653.0,6042.0,14.300066203244,10.0,9895140.0,1637.72591857001,39.4267481733374,0.000869752446964272,0.00042,1836377741.0,40510.417617083,21000.0,22376397200.2466,20000000000.0,121087.130241998,90000.0,1.27127108886646,14.2,-0.3865030674846627,1141697715.9584286,53438017691285.0,3689142552299.52,81349570.03073,45171.0,0.5228125,39511.0,0.45730324074074075,1123194.87688605,28.4273968486258,1.0006533299244,220241.0,127011.0,83848.0,58731.0,33319.0,15647.0,5651.0,913.0,23456.0,0.819916,0.985913,0.001977,0.233649,176640.93630377,275958.79769408,-99317.86139030999,5664.0,947.0,31.186605985835097,291.40316546365364,9122314.558500823,816.9910844931524,0.62663430904758,0.630382975509792,0.00374866646221194,69539597.1005952,0.470645505479703,61.912316848690644,9.28050972193222,0.9256539891743,72.4269418466935,70.01610636457387,0.013807016760651106,605290395.61806,1.88605767144203,49642731.60091536,2.827093680219434e-07,32211.301748173,0.001224004,0.966122680180565,61838958.755472,2152309.047835,495182.36186395,11575893.1710114,9927733.74201104,9148013.31393007,19676606.3802553,30526141.0616582,0.0,0.0,0.0,0.0,0.0,0.0,32171.875,0.15525434193569487,13486.0,14.2,0.2699999999999996,1.9382627422828396,1.9197176815500656,2.653241964607215
2016-06-25,1615.0,17609.0,7134.0,16472.0,313175.0,1771651.0,5998.0,14.4003001000333,10.0,8484422.0,1414.54184728243,28.3016482213787,0.000771498424963982,0.00042,1301309403.0,35473.487160615,21000.0,22497935939.253902,20000000000.0,102508.31844946,90000.0,1.17025750806311,14.49,-0.37397390477836356,1172429801.910908,53059591716289.0,3709819751246.82,81381255.96823,36586.0,0.42344907407407406,34397.0,0.3981134259259259,1257328.52210809,36.5534355353108,1.00270883886109,221016.0,127427.0,84051.0,58899.0,33383.0,15629.0,5620.0,909.0,23450.0,0.820606,0.985958,0.001998,0.233633,521552.118758184,146853.997538288,374698.121219896,5408.0,656.0,96.44085036209025,223.86280112543903,9497012.1504825,1120.5792291724144,0.633641405314618,0.636694629152151,0.00305322383753331,34075945.1336575,0.47129064870904,27.101862826212145,8.57436215660629,0.784105041614837,64.72553078791432,71.62953199476893,0.01544985398847779,609624817.883501,1.9230861165652,50099219.24029253,2.8756200521499923e-07,31714.239148221,0.000892396,0.972847343349683,62384423.148452,1658416.498571,333684.030031396,11483087.2694377,10371108.6171667,8845046.64715835,19829236.4457034,30519092.9587324,0.0,0.0,0.0,0.0,0.0,0.0,31685.9375,0.1526754789046174,3293.0,14.49,0.2900000000000009,2.042253521126767,2.0216791725376044,2.673458756332591
2016-06-26,1560.0,21197.0,6979.0,20231.0,314735.0,1777703.0,6052.0,14.2817250495704,10.0,8791244.0,1452.61797752809,27.4679857903828,0.000660081844384754,0.00042,1272219947.0,30572.656309326,21000.0,22141167067.4436,20000000000.0,90672.462812102,90000.0,1.03290218580374,13.88,-0.40032835047092374,1149120888.9725976,53984665370828.0,3771934329024.34,81413570.65573,41571.0,0.48114583333333333,38901.0,0.45024305555555555,622549.084973051,16.0034211195869,0.945360227160003,224143.0,127900.0,84531.0,59214.0,33563.0,15679.0,5619.0,908.0,23544.0,0.822082,0.986094,0.001999,0.233378,118333.049675009,164355.82518712,-46022.77551211101,5571.0,565.0,21.240899241609945,290.89526581791154,9450988.8153695,1177.4491123085604,0.608766945947933,0.613798349903054,0.0050314039551204,5321557.86635826,0.470257055192431,8.548013313020322,6.81888079727206,0.828062520637004,130.77454070831095,70.21246935826572,0.007646748324128874,611275600.52771,1.87991865154437,50555328.48753211,2.791913638656716e-07,32342.15548579,0.000849294,0.933438590275289,59887514.631812,4265272.581267,296609.983794404,11298976.8212679,10462380.3093471,8904162.83830064,19875553.8218954,30575886.8811245,0.0,0.0,0.0,0.0,0.0,0.0,32314.6875,0.1558628414804848,2625.0,13.88,-0.6099999999999994,-4.209799861973771,-4.300980125393255,2.6304489550786583
2016-06-27,1759.0,18432.0,7202.0,17466.0,316494.0,1783755.0,6052.0,14.2731328486451,11.0,8531010.0,1409.61830799736,27.6580565179782,0.000697326387766386,0.00042,1279888878.0,32269.089025036,21000.0,22312348465.6621,20000000000.0,97854.146711041,90000.0,1.10371983164302,15.289999999999996,-0.3394106973127109,1145309875.2649589,54928861417323.0,3872950751424.46,81445665.49948,39574.0,0.4580324074074074,37041.0,0.4287152777777778,652661.409397129,17.6199727166418,1.00236950040657,225098.0,128480.0,84979.0,59598.0,33776.0,15761.0,5633.0,913.0,23684.0,0.822243,0.986085,0.001996,0.233023,67519.005255188,181739.754251706,-114220.748996518,5565.0,799.0,12.132795194103865,227.45901658536422,9336767.353547944,1161.4157265763708,0.661712766871528,0.663646098540436,0.00193333166890766,21133782.6751057,0.469071164550189,32.38092887187435,7.77127621664593,0.873091781533979,124.79007388335143,70.25575372141905,0.008013457872737205,612247924.208506,1.86968463574158,51006654.4269364,2.7569455598362454e-07,32122.501806518,0.000861018,0.984991307651074,63218214.995036,960692.094001,239372.81013263,10964544.1368921,10919456.2814483,8736210.44348736,19775060.5932847,30811021.2342349,0.0,0.0,0.0,0.0,0.0,0.0,32094.84375,0.15465916186439443,4298.0,15.289999999999996,1.4099999999999948,10.158501440922151,9.675006486231224,2.727199019940971
2016-06-28,2273.0,20213.0,8196.0,18887.0,318767.0,1789822.0,6067.0,14.2421295533212,10.0,8994023.0,1482.44981044998,32.1001779296892,0.000744973843201029,0.00042,1469765402.0,34109.990995382,21000.0,22584213072.5442,20000000000.0,99779.029311425,90000.0,1.11207715018469,12.33,-0.46729456493562616,1090574489.1325302,56434851050353.0,3918598911945.42,81477826.90573,42998.0,0.49766203703703704,40070.0,0.46377314814814813,1559137.64014088,38.9103478947063,1.00593837541532,226217.0,128992.0,85347.0,59863.0,33938.0,15803.0,5642.0,917.0,23773.0,0.822714,0.986115,0.001997,0.232853,252304.414833815,424685.073873531,-172380.659039716,5976.0,1524.0,42.219614262686584,278.6647466361752,9164385.5046948,1002.9074137359895,0.534507344373214,0.554997284707424,0.0204899403342106,60402842.8980112,0.4690538500452,38.741187014478946,10.4043162850444,0.878019413222317,52.25826431742605,66.67491866197913,0.01913572930638915,614517854.937694,1.7749730158182,51437132.39281856,2.60219086649159e-07,32193.50642793,0.000997101,0.843166985848565,54113031.617966,10062518.564693,467294.281000104,3238223.78467894,18653333.0563955,8223831.7209929,20164708.1681755,30730435.894487,0.0,0.0,0.0,0.0,0.0,0.0,32161.40625,0.15493782990048666,3941.0,12.33,-2.9599999999999955,-19.359058207979047,-21.51637027647178,2.512035317176253
2016-06-29,1890.0,18991.0,8042.0,17815.0,320657.0,1795813.0,5991.0,14.4219662827575,11.0,10736105.0,1792.03889167084,56.8564521144463,0.00113947636359794,0.000441563972682,2550844106.0,51122.193839309,21000.0,22918582593.739902,20000000000.0,108800.806942301,90000.0,1.06049038656182,12.95,-0.4405080791497452,999369450.2973663,54978551572534.0,3808123065531.97,81509696.90573,49811.0,0.5765162037037037,38352.0,0.4438888888888889,1266233.02001565,33.0160883399991,1.00554573401946,227321.0,129629.0,85260.0,59750.0,33926.0,15863.0,5645.0,912.0,23856.0,0.823141,0.986179,0.001999,0.232622,146115.11635275,310070.869711325,-163955.753358575,5630.0,919.0,25.952951394804614,337.4002934834875,9000428.893446637,561.5344479787256,0.563509395752464,0.575480819265723,0.0119714235132585,52560398.344337,0.469760124980987,41.50926212908852,8.47215024215358,0.86193216226995,64.37179856889419,60.894075246276515,0.015534753140845453,616116587.94229,1.62158558216332,51827882.27399912,2.3656654521858563e-07,31926.856452114,0.001780835,0.870976107739552,55900425.94816,8263624.591014,320994.125875459,3119171.56504668,19115383.6282764,7997900.79746378,20275685.0721607,30680561.716907,0.0,0.0,0.0,0.0,0.0,0.0,31870.0,0.15336735867419615,2974.0,12.95,0.6199999999999992,5.028386050283854,4.906047096929384,2.5610957881455465
2016-06-30,1661.0,19106.0,7308.0,18074.0,322318.0,1801798.0,5985.0,14.4374269005848,10.0,14166963.0,2367.07819548872,87.887411162619,0.0013742715030432,0.000580322704857,4044720907.0,63246.198820991,21000.0,22446491113.041,20000000000.0,116255.533102952,90000.0,1.1751650593876,12.5,-0.45994988334917486,1025116517.6069995,53271701172814.0,3807078116210.57,81541679.87448,63841.0,0.738900462962963,37938.0,0.43909722222222225,867842.400838285,22.8752807432728,1.00117189590748,228175.0,130117.0,86194.0,60376.0,34116.0,15900.0,5647.0,913.0,23962.0,0.823586,0.98618,0.002,0.232506,145585.392270227,175698.020572278,-30112.628302051016,5551.0,764.0,26.226876647491803,229.97123111554714,8970315.564434074,364.9084179055129,0.539581216142729,0.556627487579801,0.017046271437072,43812558.6179326,0.470262370771634,50.48446420180926,6.326685531537,0.498915329771461,93.95908726712996,62.19133155934608,0.010642930120819016,618258580.063877,1.65774217608862,52229962.16244638,2.4069876713483595e-07,32070.856161163,0.002740414,0.848996332897873,54511787.652989,9675634.035618,220345.045375232,3182710.2330463,19263101.6834496,8055739.8627642,20246502.926131,30573280.1237137,0.0,0.0,0.0,0.0,0.0,0.0,31982.96875,0.15388593996831967,2360.0,12.5,-0.4499999999999993,-3.4749034749034693,-3.536714383729125,2.5257286443082556
2016-07-01,1683.0,18562.0,7419.0,17502.0,324001.0,1807925.0,6127.0,14.0990696915293,10.0,8454424.0,1379.86355475763,45.4540962086442,0.00113394277681537,0.00042,2158272351.0,53842.393688412,21000.0,22618172633.9145,20000000000.0,116241.082799052,90000.0,1.00277972389644,12.25,-0.47075088568219137,993719444.0911442,56973051221999.0,3914906769303.22,81574301.28073,40035.0,0.46336805555555555,37369.0,0.4325115740740741,859836.074760343,23.0093412925244,1.0022398,229206.0,130573.0,86401.0,60636.0,34211.0,15921.0,5651.0,913.0,24002.0,0.823934,0.986224,0.002003,0.23229,173100.920729767,199499.199183285,-26398.278453517996,5535.0,773.0,31.273879083968744,258.0843456446119,8943916.674047504,718.6780306061007,0.526604112422104,0.54672312502264,0.0201190126005352,13029120.8251818,0.469483098978029,15.15302882449231,7.31126355430781,0.868652892877106,94.87192230619856,60.03790372011788,0.010540526382215656,619139704.655593,1.6047166925529,52627348.65764495,2.3147225053230494e-07,32666.860346209,0.001391444,0.838128495131958,53842958.047432,10393768.240795,259876.926325193,1879144.42272412,20528734.9305105,8054526.07142293,20288526.5293232,30563492.4004241,0.0,0.0,0.0,0.0,0.0,0.0,32621.40625,0.157119376981532,3310.0,12.25,-0.25,-2.0,-2.0202707317519466,2.505525936990736
2016-07-02,2111.0,19145.0,7639.0,18292.0,326112.0,1813928.0,6003.0,14.3934699317008,10.0,8298501.0,1382.39230384808,24.3756055502745,0.000620923798310479,0.00042,1122621260.0,28596.715490231,21000.0,22174765936.0911,20000000000.0,87413.395292559,90000.0,0.997684667086125,12.09,-0.477663527175322,983508503.3792232,56704752717376.0,3931412057252.86,81606217.84323,39238.0,0.45414351851851853,37570.0,0.43483796296296295,462875.23667799,12.3203416736223,1.00221309022535,230501.0,130812.0,86739.0,60925.0,34398.0,15958.0,5647.0,913.0,24068.0,0.824577,0.986261,0.002003,0.2324,100634.27110055,76635.77312853,23998.497972020006,5560.0,516.0,18.09968904686151,148.51894017156977,8967914.702991236,1310.3649072295798,0.518267926069734,0.540562785331264,0.0222948592615295,6947856.55986811,0.468137930228033,15.010214436469301,6.70804917592558,0.876373823011915,176.3028379502645,59.299646799334916,0.005672058440046795,619468888.987242,1.5874868998166,53012003.30096743,2.2734251101626451e-07,31940.93810555,0.000763146,0.832544282082234,53502618.109225,10738806.553618,76809.7515190541,1963110.40345733,20630481.9619863,8043288.74047125,20334602.5370322,30557924.4487639,0.0,0.0,0.0,0.0,0.0,0.0,31916.5625,0.15341285749333267,4640.0,12.09,-0.16000000000000014,-1.3061224489795928,-1.3147272364034732,2.492378664626701
2016-07-03,2135.0,18775.0,7613.0,17866.0,328247.0,1819973.0,6045.0,14.2919768403639,10.0,8485016.0,1403.64201819686,30.7268765864136,0.000772867082184612,0.00042,1427198980.0,35898.05518525,21000.0,22438609327.8364,20000000000.0,98860.147370274,90000.0,1.03409428637505,11.8,-0.4901926898816211,973532252.5275488,57636778996117.0,4037673032455.83,81638257.53073,39653.0,0.45894675925925926,37218.0,0.4307638888888889,513972.594494782,13.8097854397007,1.00259861,231815.0,131198.0,86964.0,61158.0,34532.0,15977.0,5647.0,915.0,24134.0,0.825095,0.986309,0.002005,0.232068,80339.0793230694,164185.169309575,-83846.0899865056,5553.0,560.0,14.467689415283521,293.18780233852675,8884068.121028207,1043.7251663505194,0.504957548267294,0.531871825274531,0.0269142770072373,16432363.9293782,0.466888452294407,31.97128427738578,7.75836866868017,0.881651572899686,158.8377637352001,58.65339085525714,0.006295732050641994,619956533.947325,1.57005309068273,53394075.01692013,2.2333847688362407e-07,32070.414376586,0.000958107,0.81023536636176,52092639.238538,12191889.218529,98347.0539943356,1905505.58618407,20542523.4184679,8206499.53323244,12821811.5456768,38063570.3931745,0.0,0.0,0.0,0.0,0.0,0.0,32039.6875,0.15398309165405188,5116.0,11.8,-0.28999999999999915,-2.3986765922249726,-2.4279133155082118,2.468099531471619
